trial_id,confirmation_total_removed,behavior_identical,a_behavior_hash,b_behavior_hash,b_feasible,dominance,a_cagr,b_cagr,delta_cagr,a_maximum_drawdown,b_maximum_drawdown,delta_maximum_drawdown,a_calmar,b_calmar,delta_calmar,a_frequency_median,b_frequency_median,delta_frequency_median,a_frequency_p10,b_frequency_p10,a_closed_trades,b_closed_trades,b_discovery_cagr,b_confirmation_cagr,b_confirmation_maximum_drawdown,b_entry_threshold,b_exit_threshold,b_confirmation_threshold,b_base_weights
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02367,0.10175622075444342,False,c67771a60d0f256a4d8fbc9a48d22d19eb49a5dc571f6607e0e14935173de206,9887825c794a091bf5831236a60e5a3e027abf3c102276dd12ec21eebf8c23f8,True,MIXED,0.2678726361966721,0.2750991713649835,0.007226535168311399,-0.1533869548103522,-0.15631016951602328,-0.0029232147056710844,1.7463847334857785,1.7599569638799684,0.013572230394189866,6.0,6.0,0.0,3.0,3.0,139,140,0.038060554699133275,0.6066067974720895,-0.14425795147005083,0.11332631547113158,0.034049579172112446,-0.06584851112600949,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.08626366744002079, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.10378359465166058}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01627,0.10175622075444342,False,5dd0feaa60102328d175d0b78358b2a8a5dd97e5979f4e86ec6ad18890c43689,d05f49a05d896b0cc0e217916141a61416dc86b8d6d3c5215ed6d04cddde5048,True,A_DOMINATES_B,0.274153456551812,0.2624373245109246,-0.011716132040887395,-0.15702905608472,-0.16281587263134867,-0.005786816546628659,1.7458772496467223,1.6118657245730645,-0.13401152507365777,6.0,6.0,0.0,3.0,2.0,135,140,0.07321508424317491,0.5151404450060344,-0.1442579514700506,0.10387325684683639,0.029523012374408197,-0.032407162965627394,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.11278620313012863, ""risk_chinext_turnover_z20"": 0.24778727059521408, ""risk_global_spx_return"": 0.22301775962544784, ""risk_shibor_on_change_5d"": 0.13569278857864314}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01251,0.11352404143106427,False,03a59033f287968b26cf4eeb00c696288d12df9408f4b08bd7739aadee088aab,f9ffd127c081eabb481fb074b529d20bb91cad06b8e15943a270f870e910276c,False,A_DOMINATES_B,0.2464925041497367,0.15841344881017227,-0.08807905533956442,-0.1412599164951934,-0.16870274632152282,-0.027442829826329423,1.7449571701971385,0.9390093063942145,-0.8059478638029239,7.0,6.0,-1.0,3.0,3.0,148,146,0.049185793586923765,0.29477114103761726,-0.1561572124755859,0.11740940744225302,0.03933750590840472,-0.04049820662463246,"{""price_close_vwap_deviation"": 0.3261369135016389, ""price_intraday_range"": 0.0631742872751487, ""risk_chinext_turnover_z20"": 0.3026045270508682, ""risk_global_spx_return"": 0.23207945093598417, ""risk_shibor_on_change_5d"": 0.07600482123636003}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02428,0.10175622075444342,False,88fe0b15b2c3ecf566f5103a0dc151e8fcc17acb7476ecd28169665fcbc22f9e,642dc2869ecf68847e474028a3c1f74a06764a34d7cb3615514c935050925b71,False,A_DOMINATES_B,0.2787436892408186,0.18609735208422262,-0.09264633715659598,-0.1598393244543668,-0.1731926079427537,-0.013353283488386908,1.743899320097528,1.074510940707899,-0.6693883793896289,6.0,6.0,0.0,3.0,3.0,143,141,0.06924034847818583,0.33270810822316776,-0.15031720122103642,0.11171102649841831,0.0366035804306454,-0.028013460352101737,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.08237167349709414, ""risk_chinext_turnover_z20"": 0.28108652273706947, ""risk_global_spx_return"": 0.21557643733253906, ""risk_shibor_on_change_5d"": 0.09910114682922978}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01284,0.1264937835262434,False,23064d7c7bd500cb28db45db7746a1d6caee8781c2eac650a587d46c0554a658,6eea803d763537ed041c3ddd990638425ff5e5aff0a63ef7a4607f674fb66b79,False,A_DOMINATES_B,0.2698588489462821,0.22220458607768467,-0.04765426286859742,-0.1549501047946594,-0.1675234467992045,-0.012573342004545102,1.741585456195078,1.32640887185196,-0.4151765843431181,6.0,6.0,0.0,2.0,2.0,132,133,0.05603356934100456,0.4403151733720525,-0.1442579514700506,0.10847015139559969,0.03520617265312269,-0.06810563908054314,"{""price_close_vwap_deviation"": 0.28866581173815137, ""price_intraday_range"": 0.07970727058475874, ""risk_chinext_turnover_z20"": 0.27399810731174296, ""risk_global_spx_return"": 0.2101400495297902, ""risk_shibor_on_change_5d"": 0.1474887608355567}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02838,0.10175622075444342,False,18eacb2d611d143938fbe8338f96437dab4a522b409cf50d3c8fef2ca5e2c260,eaf8c4413961225b658bd7dee3aa1446898ac8f739503dff63cb9b18bcf89f4b,True,A_DOMINATES_B,0.2888640756430347,0.2516378009983242,-0.037226274644710455,-0.1660419543123292,-0.17066753100309862,-0.004625576690769406,1.7397053463950072,1.4744327730021214,-0.2652725733928858,5.0,6.0,1.0,3.0,3.0,126,128,0.047935662507156085,0.5281338595467446,-0.12174676699955289,0.11880411252503979,0.04104046502238372,-0.020179971608535376,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06269821788029965, ""risk_chinext_turnover_z20"": 0.38197854466329056, ""risk_global_spx_return"": 0.15802695447067724, ""risk_shibor_on_change_5d"": 0.07543206338166497}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01867,0.11352404143106427,False,ab621b6f3ca00e214db8e1b2613ed80c26e046be8ff2219e810bab002cd27d1d,b356d2f6addc9071e81627ee1e01e5c2930eba742ddd8ae71b43188162d806d2,False,A_DOMINATES_B,0.2454116827050831,0.15961220555607225,-0.08579947714901084,-0.1412599164951932,-0.15615721247558634,-0.014897295980393133,1.7373058741220058,1.0221250944846756,-0.7151807796373302,6.0,6.0,0.0,3.0,3.0,141,142,0.051238714057423085,0.29477114103761726,-0.1561572124755859,0.11740940744225302,0.03933750590840472,-0.02996422063373327,"{""price_close_vwap_deviation"": 0.3261369135016389, ""price_intraday_range"": 0.0631742872751487, ""risk_chinext_turnover_z20"": 0.3026045270508682, ""risk_global_spx_return"": 0.23207945093598417, ""risk_shibor_on_change_5d"": 0.07600482123636003}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01936,0.10175622075444342,False,c72760ae37c28b8c387ca404450db20f71459387a0cfb2f076fdb5cc2db8207b,588c924973044f2a41e2954c96e5d25c8bed74d133ded7dd7fd31907a9ac61c0,False,A_DOMINATES_B,0.2450973089554324,0.12698694096040297,-0.11811036799502944,-0.1411491988027283,-0.20906937249749247,-0.06792017369476416,1.7364413757529231,0.6073914100542203,-1.129049965698703,6.0,6.0,0.0,3.0,4.0,142,148,0.016103948675491253,0.2660807030539951,-0.15190315375371988,0.12005172870852472,0.04260314758989627,-0.07751915335885293,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.0398711393402302, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.09825914192173445}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02848,0.11139353526516306,False,a154fedd2543f58d4e55ed93beb0355a82118e13de65ec3a060eef4fe0c7cfcc,b7b60df1ace9142bb41a3b8395d690229d3c2d3f4b525c75729c329d43f1168a,True,B_DOMINATES_A,0.250431424827501,0.2625719985877757,0.012140573760274664,-0.1442579514700507,-0.1409196594231018,0.003338292046948882,1.7359973732851246,1.8632744335509703,0.12727706026584573,6.0,6.0,0.0,3.0,3.0,134,138,0.06377749643277375,0.5305994451090223,-0.1204078386347679,0.10995273894290243,0.042994733609435495,-0.02996061015249042,"{""price_close_vwap_deviation"": 0.2837604620758201, ""price_intraday_range"": 0.049984056812699046, ""risk_chinext_turnover_z20"": 0.30277011236754175, ""risk_global_spx_return"": 0.23220644490316367, ""risk_shibor_on_change_5d"": 0.13127892384077533}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01586,0.10175622075444342,False,928c271f2c5c0321048dc18d1d0e42876bb2b9e3a4c787a88dbdd2cf240ebe8f,b467a301ee6398054ce90ae71b9f6c098c50eae1c37f4d9d7ea2d9b814b26b4f,False,MIXED,0.2778077471846549,0.16619110497980993,-0.11161664220484496,-0.1601527852061656,-0.13975073707753483,0.02040204812863078,1.7346419971843228,1.1891966257580866,-0.5454453714262362,6.0,6.0,0.0,3.0,3.0,141,134,0.053720324989723345,0.3069533084591869,-0.1101503923421705,0.11569390967947353,0.03746612204990136,-0.042120126366573286,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06829323768891137, ""risk_chinext_turnover_z20"": 0.29855084842526336, ""risk_global_spx_return"": 0.2291282770738865, ""risk_shibor_on_change_5d"": 0.08216341720787124}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02471,0.10175622075444342,False,9b1a4d204307820ad44c879b56efb394f281b64aa714719f6f736295b0386217,00c9b53bfc07ca2cac1a649b4ff48e5c9d6b330f7f23ec2aefbf0180173eb357,True,B_DOMINATES_A,0.2532668110785971,0.29263466084488154,0.039367849766284435,-0.146216096726943,-0.14425795147005072,0.0019581452568922797,1.7321404192013838,2.0285513405868323,0.29641092138544844,6.0,6.0,0.0,3.0,2.0,131,132,0.04962003217289834,0.6334379008846169,-0.1442579514700506,0.11106723368055363,0.03703268416303866,-0.01683240770222114,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.08697068762594452, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.1046342088043393}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02270,0.10175622075444342,False,a69b1b31035e21db3848e961aa6fedcd85ae18bbf97329a6e81a688a74799464,e5556fc98b5d0dafa4d27ad4ccae76564458d996e3c372761ad76c445d475bd3,False,A_DOMINATES_B,0.2460310700939671,0.16207860801627327,-0.08395246207769383,-0.1420412286818475,-0.17266074980318014,-0.03061952112133265,1.7321102638800905,0.9387113643432587,-0.7933988995368317,6.0,6.0,0.0,3.0,2.0,130,133,0.05377533270254098,0.2971089619293299,-0.14304597714455947,0.1148566111826718,0.04080078252728616,-0.011297603429538781,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.04148907823923774, ""risk_chinext_turnover_z20"": 0.29855084842526336, ""risk_global_spx_return"": 0.2291282770738865, ""risk_shibor_on_change_5d"": 0.10896757665754486}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02812,0.10175622075444342,False,a69b1b31035e21db3848e961aa6fedcd85ae18bbf97329a6e81a688a74799464,87921217d5049836916849be352f10f64d576c7c47506498f62d2a91509dbe42,False,A_DOMINATES_B,0.2460310700939671,0.15547394683586102,-0.09055712325810608,-0.1420412286818475,-0.17266074980318014,-0.03061952112133265,1.7321102638800905,0.9004591200553065,-0.831651143824784,6.0,6.0,0.0,3.0,2.0,130,132,0.05377533270254098,0.2815031883355341,-0.14304597714455947,0.11499178528163626,0.041067974680876564,-0.009658206596082537,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.04105955378259782, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.10783946677558233}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02528,0.10175622075444342,False,987d556c8a8961ed7efbd29da9052b968f3c9b6a5473eec575baba6dc162455b,82946624cf907a35f0a95ecaab3cc9bb0c42aede2e9881bf3a371e9ef793dfae,True,B_DOMINATES_A,0.2497931131274056,0.26768174478497286,0.017888631657567267,-0.1442579514700506,-0.14425795147005072,-1.1102230246251565e-16,1.7315725794100518,1.8555770552484663,0.12400447583841445,5.0,6.0,1.0,2.0,2.0,121,129,0.044281291764707964,0.5762068311590154,-0.1442579514700506,0.1099260452142116,0.04089847824390797,-0.007053927373612774,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.06126470075306013, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.12878256133862123}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-00517,0.12209214091665074,False,8c4ca9e58ea670821fcc55a0e4dfc2556ddf600eb05a5b50e9a15128c7d0252b,91c1f3a7688ba157daf0af66690dfaaaa78b8ff0fd60756ead46afc524e1fc33,False,A_DOMINATES_B,0.2496145293451277,0.22877386080133189,-0.02084066854379582,-0.1442579514700508,-0.14638515991075662,-0.0021272084407058245,1.7303346318275552,1.5628214017104147,-0.16751323011714048,6.0,6.0,0.0,2.0,3.0,135,140,0.04329928788869131,0.4768003743792073,-0.14425795147005083,0.09651649565735394,0.04080980363006991,-0.012120033912327228,"{""price_close_vwap_deviation"": 0.2713769673883073, ""price_intraday_range"": 0.08836817925991985, ""risk_chinext_turnover_z20"": 0.23735498066942318, ""risk_global_spx_return"": 0.2393851373172663, ""risk_shibor_on_change_5d"": 0.1635147353650834}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01946,0.10175622075444342,False,a3c8775480ac97083818bb183e10463333e3275211a5bd6527de02d6732b56ad,96651e5cde97e9f0ecbed673ffb2a4f08c99452b0e0263a677adda2f4295dd8f,False,A_DOMINATES_B,0.2482146939609797,0.15235125731649446,-0.09586343664448524,-0.1434683757042218,-0.16190803162006295,-0.018439655915841152,1.7301003983812124,0.9409740566422632,-0.7891263417389492,6.0,6.0,0.0,3.0,3.0,144,144,0.03775707477909451,0.2962795956737674,-0.14441295169034996,0.12040460375193286,0.03743918072098435,-0.07269128377844046,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06829323768891137, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.08216341720787124}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01728,0.12209214091665074,False,756aef17ffc44e3d60a0ab3546712b97136ad3957f0164b1a207f86290d06392,6fa3be1ff02a7e9240bc1c31bc301c2c5e72f7ce440d209e2714dcc083573e38,False,A_DOMINATES_B,0.2646657069382665,0.17210580729340874,-0.09255989964485778,-0.1530171660626201,-0.17231946903359285,-0.01930230297097274,1.7296471614822335,0.9987600835739433,-0.7308870779082902,8.0,7.0,-1.0,4.0,5.0,177,171,0.057556570175074206,0.3156868275623832,-0.16393404422341162,0.0890993320275672,0.04000938587399066,-0.048019946429565336,"{""price_close_vwap_deviation"": 0.3293199053064074, ""price_intraday_range"": 0.04018352368923419, ""risk_chinext_turnover_z20"": 0.30555785030197546, ""risk_global_spx_return"": 0.23434447203541484, ""risk_shibor_on_change_5d"": 0.09059424866696802}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-01479,0.12209214091665074,False,2da7a6ba201baa50ce5cab5a4e68cd8a37a10f8d9bc3317dfc79d6b0d56acaa9,d9a2ce30b82845012d2da56b8c8a6f3db9721078f2c99324fa6d980791fc4d91,False,A_DOMINATES_B,0.2498735221687313,0.22225115805729057,-0.027622364111440728,-0.1445490317309536,-0.14638515991075762,-0.0018361281798040252,1.7286419644360962,1.5182629044691687,-0.21037905996692752,6.0,6.0,0.0,3.0,2.0,135,134,0.05972191632920265,0.43479964433653917,-0.14425795147005072,0.09651649565735394,0.04080980363006991,-0.012136989511623907,"{""price_close_vwap_deviation"": 0.2713769673883073, ""price_intraday_range"": 0.08836817925991985, ""risk_chinext_turnover_z20"": 0.23735498066942318, ""risk_global_spx_return"": 0.2393851373172663, ""risk_shibor_on_change_5d"": 0.1635147353650834}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02640,0.10175622075444342,False,46f267203da77e2b393a4298a4cdb74b327032f85f67ee224645eec162e6db7e,422b759792530aae6b1b839f4f97ec454b69c73b3b02d0e280f0d86cfcd2fed3,False,MIXED,0.2867550995416297,0.23944087888840127,-0.047314220653228434,-0.166041954312329,-0.15252021220666734,0.01352174210566165,1.727003881213276,1.5698960513112519,-0.1571078299020241,5.0,5.0,0.0,2.0,3.0,126,127,0.07079501696397505,0.4608287955351309,-0.12174676699955267,0.11847628551040638,0.043201689618071484,-0.01807264158901875,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06758621750298761, ""risk_chinext_turnover_z20"": 0.37436116415360376, ""risk_global_spx_return"": 0.15487559568414858, ""risk_shibor_on_change_5d"": 0.08131280305519252}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02903,0.10175622075444342,False,46f267203da77e2b393a4298a4cdb74b327032f85f67ee224645eec162e6db7e,422b759792530aae6b1b839f4f97ec454b69c73b3b02d0e280f0d86cfcd2fed3,False,MIXED,0.2867550995416297,0.23944087888840127,-0.047314220653228434,-0.166041954312329,-0.15252021220666734,0.01352174210566165,1.727003881213276,1.5698960513112519,-0.1571078299020241,5.0,5.0,0.0,2.0,3.0,126,127,0.07079501696397505,0.4608287955351309,-0.12174676699955267,0.11862298323727864,0.04283261889686545,-0.01807264158901875,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06829323768891137, ""risk_chinext_turnover_z20"": 0.37325935519289666, ""risk_global_spx_return"": 0.15441977030625323, ""risk_shibor_on_change_5d"": 0.08216341720787124}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02865,0.10175622075444342,False,11afe0b00ffb6af96be34c8df3b01e81f396c28a9a2ad590fb3ce6d1c618c65f,a91a685b6d0967f9283624df85788af87cdffe34d99721378692e0b877caa778,True,MIXED,0.2735196186376063,0.2821115500816218,0.008591931444015488,-0.1585285954408274,-0.16402159767303426,-0.005493002232206862,1.7253645493863004,1.7199658708604444,-0.00539867852585596,6.0,6.0,0.0,3.0,3.0,144,143,0.06506347062095719,0.5791958357131994,-0.14425795147005083,0.09633148143930881,0.04001733059897016,-0.017809077283095078,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.054970618480059484, ""risk_chinext_turnover_z20"": 0.29425886435201215, ""risk_global_spx_return"": 0.2256788301795014, ""risk_shibor_on_change_5d"": 0.14437570891786064}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02495,0.10175622075444342,False,a5f4ae4a891b0c39a94961397a164ddd09d040f89ac96b1e5bd0fc684cc0a510,3864e5c484d828a6eef65481f219bec7dacdb123ac11edad3edd05cb2718e645,False,A_DOMINATES_B,0.2675040202088961,0.1342101911414071,-0.133293829067489,-0.1550486896510434,-0.17561644579667202,-0.020567756145628613,1.725290428516019,0.7642233649164901,-0.961067063599529,6.0,6.0,0.0,3.0,3.0,147,141,0.0428606405302272,0.24643577080635204,-0.14305062583028327,0.1156488127611388,0.038626266816248526,-0.07593859785930647,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06829323768891137, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.08216341720787124}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02412,0.10175622075444342,False,c9d4fc0f0ce42f8ceeeb304531c4949cae65a2dab5936923862f9a4687d95480,32d9fee296b0ad961612de54411d811a190f428ccfd88d4008bdaf2919c56237,True,B_DOMINATES_A,0.2649846922970267,0.2897518083267312,0.024767116029704495,-0.1536511745985026,-0.14425795147005072,0.009393223128451894,1.7245861802842932,2.008567329384865,0.2839811491005717,6.0,6.0,0.0,3.0,2.0,130,136,0.04817939318593889,0.6282222251713503,-0.1442579514700506,0.11106723368055363,0.03356607703408345,-0.02996422063373327,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.08697068762594452, ""risk_chinext_turnover_z20"": 0.29864012908614285, ""risk_global_spx_return"": 0.22903899641300696, ""risk_shibor_on_change_5d"": 0.1046342088043393}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02269,0.10175622075444342,False,70fc189ef916d0958fae93bf84adb31e20b8998588ae54b50cd7a4df72e92f93,29a3d2a45eb9d188499a18ff22a0ae4bdb7bb138ba3aa1aa2158294d8478b9a7,True,A_DOMINATES_B,0.2753053684681992,0.27460733685595384,-0.0006980316122453534,-0.1597982703616881,-0.1622361720841884,-0.002437901722500302,1.7228307155332268,1.6926393992669726,-0.030191316266254153,7.0,7.0,0.0,4.0,4.0,160,157,0.04715097981136873,0.5896406624073514,-0.14425795147005072,0.09712313018142768,0.03626890541542242,-0.03988681695335614,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.08137566781733284, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.09790285497813303}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02315,0.12209214091665074,False,55118a21249cbc56512f8b5b71c501e6855214f262df0087983494a38170f26a,401625b3dc0110eb0b8476c02855b86bc455e5c38023671e79001cc8aadaba74,False,A_DOMINATES_B,0.2480965368124112,0.22637741370475206,-0.02171912310765914,-0.1442579514700508,-0.14755826473258193,-0.003300313262531135,1.719811866758126,1.5341561119264524,-0.18565575483167351,6.0,6.0,0.0,3.0,3.0,141,142,0.03412963251367196,0.4853517268502927,-0.12040783863476778,0.1126453047856552,0.0444728871988107,-0.03744358976590851,"{""price_close_vwap_deviation"": 0.28721850297592433, ""price_intraday_range"": 0.04419439867283416, ""risk_chinext_turnover_z20"": 0.31269555965576346, ""risk_global_spx_return"": 0.23981866531306292, ""risk_shibor_on_change_5d"": 0.11607287338241508}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02149,0.10175622075444342,False,4a091a53fedb905712d186096264ed3b8933b30e348df3d4717361dad506a143,ef9147e6deda1352cd3fef55fca2b19c1e2d8395a9b1f402a9d2cb9f2d042a10,False,A_DOMINATES_B,0.2467052046151419,0.15408710299286454,-0.09261810162227735,-0.1434683757042218,-0.18092420441250334,-0.03745582870828154,1.7195789901724108,0.8516666053235709,-0.8679123848488399,6.0,6.0,0.0,3.0,3.4000000000000057,143,144,0.021481404588157726,0.3237349575203965,-0.15866849321232035,0.12087031815162162,0.03764723952604375,-0.06763866241334977,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.06269821788029965, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.07543206338166497}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02024,0.11352404143106427,False,e19595c54b865fc36c7d14bf9202dedb27bd180f01848488cb613a6f6cad8988,5606a6fc166bd7c0c2f771ffe62f5a3f512bebf9a77b1921b94e287718ec3a6d,False,A_DOMINATES_B,0.2450586817954494,0.1181221327125912,-0.1269365490828582,-0.1425456224037996,-0.18050027500873722,-0.03795465260493763,1.7191596463148715,0.6544152506519639,-1.0647443956629075,6.0,6.0,0.0,3.0,3.0,142,139,0.02553186903859217,0.23217124333410366,-0.12835703393107767,0.12044533832539714,0.04019237153818271,-0.09442356936147767,"{""price_close_vwap_deviation"": 0.3261369135016389, ""price_intraday_range"": 0.0401738820627408, ""risk_chinext_turnover_z20"": 0.30404487367007305, ""risk_global_spx_return"": 0.2306391043167793, ""risk_shibor_on_change_5d"": 0.09900522644876793}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02191,0.10175622075444342,False,34d4fb6fa0abc44d2cd7a148901dba61a93bdb62095063a1cfea511f00825c78,70955a7a0efebce10a33942e9624cd0958771d3bb98f9d2affe16d74cf7adb68,True,B_DOMINATES_A,0.2559319585574089,0.30074716800656676,0.044815209449157845,-0.1488800100129311,-0.14425795147005072,0.004622058542880392,1.719048504464633,2.084787458450806,0.36573895398617307,6.0,6.0,0.0,3.0,2.0,128,135,0.06446511485850026,0.6293683851609977,-0.1442579514700506,0.11215658814158816,0.03639767093064014,-0.035743080634262105,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.09157822612158292, ""risk_chinext_turnover_z20"": 0.2995216726179421, ""risk_global_spx_return"": 0.2297150872198102, ""risk_shibor_on_change_5d"": 0.09846903597009844}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02139,0.11964567799214754,False,8a10103586925f547b09a563190e628505c63b7f95c0a0b4efda775d92193685,072481fda166cf9a74502cca9d028c3a1fe064b46cd3014d611165a73ceb6b4e,True,B_DOMINATES_A,0.2476841166378884,0.2600383167820022,0.012354200144113786,-0.1442579514700508,-0.1409196594231017,0.003338292046949104,1.7169529590146009,1.8452948144109178,0.12834185539631693,6.0,6.0,0.0,3.0,3.0,134,137,0.052991728380713754,0.5416364211725033,-0.1204078386347679,0.10958106636222095,0.04135805319747298,-0.02996061015249042,"{""price_close_vwap_deviation"": 0.2864203363727783, ""price_intraday_range"": 0.047867762611356675, ""risk_chinext_turnover_z20"": 0.3056081766767209, ""risk_global_spx_return"": 0.2343830693344452, ""risk_shibor_on_change_5d"": 0.12572065500469887}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02485,0.10175622075444342,False,137f63cb0bb5db88f253c917e328d3a941d3e7d9eaae11dc36aefd2c963ad5a1,85dc7930a2b89347dd89473f602334fcb2e35720f8f4882da7c5aa1111c71591,False,MIXED,0.2759684649651137,0.2312418838517296,-0.04472658111338407,-0.1611181659345881,-0.15309911345910876,0.008019052475479349,1.7128327110994626,1.5104064199136724,-0.20242629118579014,8.0,7.0,-1.0,4.0,4.0,167,167,0.0690665118205227,0.44300027403396447,-0.12835703393107767,0.08893139852598617,0.04315615721111091,-0.036612209057100165,"{""price_close_vwap_deviation"": 0.3218642196040676, ""price_intraday_range"": 0.038090026994267015, ""risk_chinext_turnover_z20"": 0.30561624323502823, ""risk_global_spx_return"": 0.23438925589893958, ""risk_shibor_on_change_5d"": 0.10004025426769761}"
S007-EX24-BOUNDARY-EXTENDED-GATED-SCORE-02585,0.10175622075444342,False,898f04469170275030d2d0af20a9914e4c475f6417381501dd32b3b15084c2b4,07e30745941277263073b47b380ffa241360d644ef75bb7ca8f0cba1ed557c06,True,B_DOMINATES_A,0.2817717186416615,0.2886494893319238,0.006877770690262297,-0.1646694721539684,-0.16427282087995543,0.00039665127401297684,1.7111351300027289,1.757134794336175,0.045999664333446155,7.0,7.0,0.0,4.0,4.0,158,159,0.062008771628293546,0.6021308150057829,-0.14425795147005072,0.08515838212385689,0.03948895267473394,-0.034640191133360344,"{""price_close_vwap_deviation"": 0.28071597807056636, ""price_intraday_range"": 0.05019731944933984, ""risk_chinext_turnover_z20"": 0.3040554447814287, ""risk_global_spx_return"": 0.2331922174684067, ""risk_shibor_on_change_5d"": 0.1318390402302585}"
