date,signal_date,target_position,cash_before,quantity_before,cash,quantity,close,equity,factor_score,regime,daily_return,peak_equity,drawdown,in_position
2023-08-30,2023-08-29,0,109548.34590000004,0,109548.34590000004,0,0.963,109548.34590000004,0.0934784760466916,trend,0.0,121199.14735000006,-0.09612940111166557,False
2023-08-31,2023-08-30,1,109548.34590000004,0,455.5267500000482,113700,0.965,110176.02675000003,0.3846645912968195,trend,0.00572971544977019,121199.14735000006,-0.09095047977662207,True
2023-09-01,2023-08-31,1,455.5267500000482,113700,455.5267500000482,113700,0.959,109493.82675000004,0.2228945272689707,trend,-0.006191909620665292,121199.14735000006,-0.0965792322465544,True
2023-09-04,2023-09-01,1,455.5267500000482,113700,455.5267500000482,113700,0.966,110289.72675000005,0.3523105784912498,trend,0.0072689029475354605,121199.14735000006,-0.09001235436496668,True
2023-09-05,2023-09-04,1,455.5267500000482,113700,455.5267500000482,113700,0.954,108925.32675000004,0.3523105784912498,trend,-0.012371052501496949,121199.14735000006,-0.10126985930483123,True
2023-09-06,2023-09-05,1,455.5267500000482,113700,455.5267500000482,113700,0.957,109266.42675000004,0.3622225665681869,range,0.0031315031148162475,121199.14735000006,-0.09845548306986507,True
2023-09-07,2023-09-06,1,455.5267500000482,113700,455.5267500000482,113700,0.921,105173.22675000006,0.1815306328006514,trend,-0.03746072898828445,121199.14735000006,-0.13222799788945871,True
2023-09-08,2023-09-07,0,455.5267500000482,113700,104666.29530000006,0,0.923,104666.29530000006,-0.1096554824494765,trend,-0.004819966693662359,121199.14735000006,-0.13641063003732423,False
2023-09-11,2023-09-08,0,104666.29530000006,0,104666.29530000006,0,0.929,104666.29530000006,-0.1096554824494765,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-12,2023-09-11,0,104666.29530000006,0,104666.29530000006,0,0.923,104666.29530000006,0.0039905151873377,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-13,2023-09-12,0,104666.29530000006,0,104666.29530000006,0,0.91,104666.29530000006,-0.1577795488405111,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-14,2023-09-13,0,104666.29530000006,0,104666.29530000006,0,0.902,104666.29530000006,-0.3846645912968196,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-15,2023-09-14,0,104666.29530000006,0,104666.29530000006,0,0.907,104666.29530000006,-0.3846645912968196,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-18,2023-09-15,0,104666.29530000006,0,104666.29530000006,0,0.901,104666.29530000006,-0.3846645912968196,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-19,2023-09-18,0,104666.29530000006,0,104666.29530000006,0,0.894,104666.29530000006,-0.3846645912968196,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-20,2023-09-19,0,104666.29530000006,0,104666.29530000006,0,0.887,104666.29530000006,-0.3846645912968196,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-21,2023-09-20,0,104666.29530000006,0,104666.29530000006,0,0.882,104666.29530000006,-0.5140806425190987,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-22,2023-09-21,0,104666.29530000006,0,104666.29530000006,0,0.904,104666.29530000006,-0.5140806425190987,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-25,2023-09-22,0,104666.29530000006,0,104666.29530000006,0,0.896,104666.29530000006,-0.0682915879811572,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-26,2023-09-25,0,104666.29530000006,0,104666.29530000006,0,0.897,104666.29530000006,0.0938854288640116,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-27,2023-09-26,0,104666.29530000006,0,104666.29530000006,0,0.903,104666.29530000006,0.0938854288640116,trend,0.0,121199.14735000006,-0.13641063003732423,False
2023-09-28,2023-09-27,1,104666.29530000006,0,46.611600000047474,115800,0.909,105308.81160000004,0.3850715441141396,trend,0.006138712545030511,121199.14735000006,-0.13110930313817926,True
2023-10-09,2023-09-28,1,46.611600000047474,115800,46.611600000047474,115800,0.908,105193.01160000006,0.3850715441141396,trend,-0.0010996230822529762,121199.14735000006,-0.13206475540440332,True
2023-10-10,2023-10-09,1,46.611600000047474,115800,46.611600000047474,115800,0.903,104614.01160000006,0.2556554928918605,trend,-0.005504167921360326,121199.14735000006,-0.13684201673552443,True
2023-10-11,2023-10-10,1,46.611600000047474,115800,46.611600000047474,115800,0.915,106003.61160000003,0.0848755472012621,trend,0.01328311550954786,121199.14735000006,-0.12537658954083408,True
2023-10-12,2023-10-11,1,46.611600000047474,115800,46.611600000047474,115800,0.921,106698.41160000004,0.4012485505169245,trend,0.006554493658402993,121199.14735000006,-0.1196438759434888,True
2023-10-13,2023-10-12,1,46.611600000047474,115800,46.611600000047474,115800,0.913,105772.01160000006,0.3846645912968195,trend,-0.008682416037016027,121199.14735000006,-0.12728749407328233,True
2023-10-16,2023-10-13,1,46.611600000047474,115800,46.611600000047474,115800,0.895,103687.61160000003,0.2228945272689707,trend,-0.019706536431231325,121199.14735000006,-0.1444856348653184,True
2023-10-17,2023-10-16,0,46.611600000047474,115800,103751.53320000003,0,0.903,103751.53320000003,-0.2390715336717556,trend,0.0006164825191132817,121199.14735000006,-0.14395822521436252,False
2023-10-18,2023-10-17,0,103751.53320000003,0,103751.53320000003,0,0.892,103751.53320000003,0.0521145815783723,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-19,2023-10-18,0,103751.53320000003,0,103751.53320000003,0,0.892,103751.53320000003,0.0521145815783723,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-20,2023-10-19,0,103751.53320000003,0,103751.53320000003,0,0.884,103751.53320000003,-0.1096554824494765,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-23,2023-10-20,0,103751.53320000003,0,103751.53320000003,0,0.859,103751.53320000003,-0.2552485400745404,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-24,2023-10-23,0,103751.53320000003,0,103751.53320000003,0,0.871,103751.53320000003,-0.2552485400745404,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-25,2023-10-24,0,103751.53320000003,0,103751.53320000003,0,0.869,103751.53320000003,-0.2552485400745404,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-26,2023-10-25,0,103751.53320000003,0,103751.53320000003,0,0.87,103751.53320000003,-0.0768945168265866,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-27,2023-10-26,0,103751.53320000003,0,103751.53320000003,0,0.884,103751.53320000003,-0.2386645808544355,trend,0.0,121199.14735000006,-0.14395822521436252,False
2023-10-30,2023-10-27,1,103751.53320000003,0,475.9212000000553,117300,0.899,105928.62120000004,0.2394784864890756,trend,0.020983670629746376,121199.14735000006,-0.12599532656695722,True
2023-10-31,2023-10-30,1,475.9212000000553,117300,475.9212000000553,117300,0.897,105694.02120000006,0.5306646017392036,trend,-0.0022146988919740096,121199.14735000006,-0.12793098374878942,True
2023-11-01,2023-10-31,1,475.9212000000553,117300,475.9212000000553,117300,0.892,105107.52120000006,0.3688945377113547,trend,-0.005549036675311925,121199.14735000006,-0.13277012670337063,True
2023-11-02,2023-11-01,1,475.9212000000553,117300,475.9212000000553,117300,0.882,103934.52120000006,0.2067175208661858,trend,-0.011160000603267939,121199.14735000006,-0.14244841261253305,True
2023-11-03,2023-11-02,1,475.9212000000553,117300,475.9212000000553,117300,0.897,105694.02120000006,0.0359375751755874,trend,0.016928927748791178,121199.14735000006,-0.12793098374878942,True
2023-11-06,2023-11-03,1,475.9212000000553,117300,475.9212000000553,117300,0.911,107336.22120000006,0.3523105784912498,trend,0.015537302690873389,121199.14735000006,-0.11438138347596216,True
2023-11-07,2023-11-06,1,475.9212000000553,117300,475.9212000000553,117300,0.912,107453.52120000006,0.3846645912968195,trend,0.0010928277396820008,121199.14735000006,-0.1134135548850459,True
2023-11-08,2023-11-07,1,475.9212000000553,117300,475.9212000000553,117300,0.92,108391.92120000006,0.3846645912968195,trend,0.008733078167381558,121199.14735000006,-0.105670926157716,True
2023-11-09,2023-11-08,1,475.9212000000553,117300,475.9212000000553,117300,0.915,107805.42120000006,0.3039817718629299,trend,-0.005410919868444997,121199.14735000006,-0.11051006911229722,True
2023-11-10,2023-11-09,1,475.9212000000553,117300,475.9212000000553,117300,0.911,107336.22120000006,0.3669158739880673,range,-0.004352285764270936,121199.14735000006,-0.11438138347596216,True
2023-11-13,2023-11-10,1,475.9212000000553,117300,475.9212000000553,117300,0.917,108040.02120000006,0.4093840637371934,range,0.0065569664380917825,121199.14735000006,-0.10857441193046469,True
2023-11-14,2023-11-13,1,475.9212000000553,117300,475.9212000000553,117300,0.925,108978.42120000006,0.3197543768190608,range,0.00868567026900946,121199.14735000006,-0.1008317832031349,True
2023-11-15,2023-11-14,1,475.9212000000553,117300,475.9212000000553,117300,0.924,108861.12120000008,0.3197543768190608,range,-0.0010763598766465599,121199.14735000006,-0.10179961179405084,True
2023-11-16,2023-11-15,1,475.9212000000553,117300,475.9212000000553,117300,0.908,106984.32120000006,0.3197543768190608,range,-0.017240314809471302,121199.14735000006,-0.11728486924871084,True
2023-11-17,2023-11-16,1,475.9212000000553,117300,475.9212000000553,117300,0.912,107453.52120000006,0.2632563145606794,range,0.004385689367723877,121199.14735000006,-0.1134135548850459,True
2023-11-20,2023-11-17,1,475.9212000000553,117300,475.9212000000553,117300,0.913,107570.82120000006,0.2632563145606794,range,0.001091634770922667,121199.14735000006,-0.11244572629412963,True
2023-11-21,2023-11-20,1,475.9212000000553,117300,475.9212000000553,117300,0.907,106867.02120000006,0.2160948173916729,range,-0.006542666423373977,121199.14735000006,-0.11825269783962711,True
2023-11-22,2023-11-21,0,475.9212000000553,117300,106579.34295000003,0,0.892,106579.34295000003,-0.0025755874538778,range,-0.002691927282801654,121199.14735000006,-0.12062629745884934,False
2023-11-23,2023-11-22,0,106579.34295000003,0,106579.34295000003,0,0.899,106579.34295000003,-0.0754485513337585,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-11-24,2023-11-23,0,106579.34295000003,0,106579.34295000003,0,0.886,106579.34295000003,-0.0754485513337585,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-11-27,2023-11-24,0,106579.34295000003,0,106579.34295000003,0,0.89,106579.34295000003,0.0925271256236255,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-11-28,2023-11-27,0,106579.34295000003,0,106579.34295000003,0,0.892,106579.34295000003,-0.1261432792219253,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-11-29,2023-11-28,0,106579.34295000003,0,106579.34295000003,0,0.884,106579.34295000003,-0.0979243006061169,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-11-30,2023-11-29,0,106579.34295000003,0,106579.34295000003,0,0.886,106579.34295000003,-0.2582924122029603,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-01,2023-11-30,0,106579.34295000003,0,106579.34295000003,0,0.89,106579.34295000003,-0.2582924122029603,range,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-04,2023-12-01,0,106579.34295000003,0,106579.34295000003,0,0.883,106579.34295000003,-0.0521145815783723,trend,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-05,2023-12-04,0,106579.34295000003,0,106579.34295000003,0,0.867,106579.34295000003,-0.1416025424377262,trend,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-06,2023-12-05,0,106579.34295000003,0,106579.34295000003,0,0.87,106579.34295000003,-0.3846645912968195,trend,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-07,2023-12-06,0,106579.34295000003,0,106579.34295000003,0,0.87,106579.34295000003,-0.3846645912968195,trend,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-08,2023-12-07,0,106579.34295000003,0,106579.34295000003,0,0.886,106579.34295000003,-0.3846645912968195,trend,0.0,121199.14735000006,-0.12062629745884934,False
2023-12-11,2023-12-08,1,106579.34295000003,0,509.93475000005856,120200,0.899,108569.73475000006,0.3041865121002152,trend,0.01867521177095055,121199.14735000006,-0.10420380733808843,True
2023-12-12,2023-12-11,1,509.93475000005856,120200,509.93475000005856,120200,0.892,107728.33475000008,0.4031779787253892,range,-0.007749857747533784,121199.14735000006,-0.11114610040200068,True
2023-12-13,2023-12-12,1,509.93475000005856,120200,509.93475000005856,120200,0.882,106526.33475000004,0.1756453602506845,range,-0.01115769590971094,121199.14735000006,-0.12106366192187579,True
2023-12-14,2023-12-13,0,509.93475000005856,120200,107194.16595000008,0,0.877,107194.16595000008,0.0012986324583621,range,0.006269165287319245,121199.14735000006,-0.11555346474143302,False
2023-12-15,2023-12-14,0,107194.16595000008,0,107194.16595000008,0,0.87,107194.16595000008,0.0012986324583621,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-18,2023-12-15,0,107194.16595000008,0,107194.16595000008,0,0.862,107194.16595000008,-0.0307067426670012,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-19,2023-12-18,0,107194.16595000008,0,107194.16595000008,0,0.868,107194.16595000008,-0.1261432792219253,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-20,2023-12-19,0,107194.16595000008,0,107194.16595000008,0,0.856,107194.16595000008,-0.0307067426670012,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-21,2023-12-20,0,107194.16595000008,0,107194.16595000008,0,0.868,107194.16595000008,-0.1261432792219253,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-22,2023-12-21,0,107194.16595000008,0,107194.16595000008,0,0.864,107194.16595000008,-0.0979243006061169,range,0.0,121199.14735000006,-0.11555346474143302,False
2023-12-25,2023-12-22,1,107194.16595000008,0,128.65995000007388,124000,0.858,106520.65995000007,0.2066317365980317,range,-0.006283047160553168,121199.14735000006,-0.12111048403345037,True
2023-12-26,2023-12-25,1,128.65995000007388,124000,128.65995000007388,124000,0.844,104784.65995000007,-0.0402576468633275,range,-0.016297307966500196,121199.14735000006,-0.13543401714368564,True
2023-12-27,2023-12-26,1,128.65995000007388,124000,128.65995000007388,124000,0.849,105404.65995000007,-0.1261432792219253,range,0.005916896617270462,121199.14735000006,-0.13031846960431592,True
2023-12-28,2023-12-27,0,128.65995000007388,124000,105352.02195000008,0,0.871,105352.02195000008,-0.1261432792219253,range,-0.0004993896856644309,121199.14735000006,-0.13075277959040832,False
2023-12-29,2023-12-28,1,105352.02195000008,0,324.3343500000774,120800,0.872,105661.93435000008,0.3527594857745457,range,0.0029416844049474644,121199.14735000006,-0.12819572859808548,True
2024-01-02,2023-12-29,1,324.3343500000774,120800,324.3343500000774,120800,0.861,104333.13435000008,0.4256324496544262,range,-0.012575957540190585,121199.14735000006,-0.13915950209859274,True
2024-01-03,2024-01-02,1,324.3343500000774,120800,324.3343500000774,120800,0.851,103125.13435000008,0.0199667068778442,range,-0.011578296842377989,121199.14735000006,-0.14912656891723564,True
2024-01-04,2024-01-03,0,324.3343500000774,120800,102832.25475000008,0,0.844,102832.25475000008,-0.0082522717379641,range,-0.0028400409060896914,121199.14735000006,-0.15154308426741558,False
2024-01-05,2024-01-04,0,102832.25475000008,0,102832.25475000008,0,0.827,102832.25475000008,-0.1261432792219253,range,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-08,2024-01-05,0,102832.25475000008,0,102832.25475000008,0,0.802,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-09,2024-01-08,0,102832.25475000008,0,102832.25475000008,0,0.802,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-10,2024-01-09,0,102832.25475000008,0,102832.25475000008,0,0.796,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-11,2024-01-10,0,102832.25475000008,0,102832.25475000008,0,0.809,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-12,2024-01-11,0,102832.25475000008,0,102832.25475000008,0,0.797,102832.25475000008,-0.0844685943839421,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-15,2024-01-12,0,102832.25475000008,0,102832.25475000008,0,0.792,102832.25475000008,-0.0934784760466916,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-16,2024-01-15,0,102832.25475000008,0,102832.25475000008,0,0.796,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-17,2024-01-16,0,102832.25475000008,0,102832.25475000008,0,0.774,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-18,2024-01-17,0,102832.25475000008,0,102832.25475000008,0,0.786,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-19,2024-01-18,0,102832.25475000008,0,102832.25475000008,0,0.783,102832.25475000008,-0.2552485400745404,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-22,2024-01-19,0,102832.25475000008,0,102832.25475000008,0,0.759,102832.25475000008,-0.2228945272689707,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-23,2024-01-22,0,102832.25475000008,0,102832.25475000008,0,0.767,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-24,2024-01-23,0,102832.25475000008,0,102832.25475000008,0,0.767,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-25,2024-01-24,0,102832.25475000008,0,102832.25475000008,0,0.785,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-26,2024-01-25,0,102832.25475000008,0,102832.25475000008,0,0.764,102832.25475000008,0.0934784760466916,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-29,2024-01-26,0,102832.25475000008,0,102832.25475000008,0,0.742,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-30,2024-01-29,0,102832.25475000008,0,102832.25475000008,0,0.714,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-01-31,2024-01-30,0,102832.25475000008,0,102832.25475000008,0,0.7,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-01,2024-01-31,0,102832.25475000008,0,102832.25475000008,0,0.712,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-02,2024-02-01,0,102832.25475000008,0,102832.25475000008,0,0.689,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-05,2024-02-02,0,102832.25475000008,0,102832.25475000008,0,0.693,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-06,2024-02-05,0,102832.25475000008,0,102832.25475000008,0,0.739,102832.25475000008,-0.3846645912968196,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-07,2024-02-06,0,102832.25475000008,0,102832.25475000008,0,0.761,102832.25475000008,0.0934784760466916,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-08,2024-02-07,1,102832.25475000008,0,102832.25475000008,0,0.77,102832.25475000008,0.3846645912968195,trend,0.0,121199.14735000006,-0.15154308426741558,False
2024-02-19,2024-02-08,1,102832.25475000008,0,62.89575000008335,133400,0.779,103981.49575000007,0.2228945272689707,trend,0.01117588059110397,121199.14735000006,-0.14206083109049183,True
2024-02-20,2024-02-19,1,62.89575000008335,133400,62.89575000008335,133400,0.772,103047.69575000009,0.2228945272689707,trend,-0.008980444003662935,121199.14735000006,-0.14976550575543268,True
2024-02-21,2024-02-20,1,62.89575000008335,133400,62.89575000008335,133400,0.773,103181.09575000008,0.5140806425190987,trend,0.0012945461713538275,121199.14735000006,-0.14866483794615548,True
2024-02-22,2024-02-21,1,62.89575000008335,133400,62.89575000008335,133400,0.78,104114.89575000008,0.5140806425190987,trend,0.009050107417569286,121199.14735000006,-0.1409601632812144,True
2024-02-23,2024-02-22,1,62.89575000008335,133400,62.89575000008335,133400,0.782,104381.69575000009,0.3846645912968195,trend,0.0025625535911848463,121199.14735000006,-0.1387588276626598,True
2024-02-26,2024-02-23,1,62.89575000008335,133400,62.89575000008335,133400,0.786,104915.29575000008,0.2228945272689707,trend,0.005112007389475481,121199.14735000006,-0.13435615642555077,True
2024-02-27,2024-02-26,1,62.89575000008335,133400,62.89575000008335,133400,0.816,108917.29575000008,0.5140806425190987,trend,0.0381450576047202,121199.14735000006,-0.10133612214723209,True
2024-02-28,2024-02-27,1,62.89575000008335,133400,62.89575000008335,133400,0.79,105448.89575000008,0.5140806425190987,trend,-0.0318443455294839,121199.14735000006,-0.12995348518844152,True
2024-02-29,2024-02-28,1,62.89575000008335,133400,62.89575000008335,133400,0.826,110251.29575000008,0.3622225665681869,range,0.04554243992640372,121199.14735000006,-0.09032944405445908,True
2024-03-01,2024-02-29,1,62.89575000008335,133400,62.89575000008335,133400,0.835,111451.89575000008,0.3523105784912498,trend,0.01088966793390278,121199.14735000006,-0.0804234337709635,True
2024-03-04,2024-03-01,1,62.89575000008335,133400,62.89575000008335,133400,0.838,111852.09575000008,0.3904415451839953,range,0.0035907868350457672,121199.14735000006,-0.07712143034313168,True
2024-03-05,2024-03-04,1,62.89575000008335,133400,62.89575000008335,133400,0.836,111585.29575000008,0.3904415451839953,range,-0.0023852928120035033,121199.14735000006,-0.07932276596168619,True
2024-03-06,2024-03-05,1,62.89575000008335,133400,62.89575000008335,133400,0.831,110918.29575000008,0.3904415451839953,range,-0.005977490094164151,121199.14735000006,-0.08482610500807264,True
2024-03-07,2024-03-06,1,62.89575000008335,133400,62.89575000008335,133400,0.813,108517.09575000008,0.1435521617226361,range,-0.021648367239721078,121199.14735000006,-0.10463812557506391,True
2024-03-08,2024-03-07,0,62.89575000008335,133400,108596.20195000008,0,0.821,108596.20195000008,-0.0025755874538778,range,0.000728974540400884,121199.14735000006,-0.10398542956416246,False
2024-03-11,2024-03-08,1,108596.20195000008,0,534.7982500000799,132200,0.838,111318.39825000009,0.4093840637371934,range,0.025067140941571475,121199.14735000006,-0.08152490604134577,True
2024-03-12,2024-03-11,1,534.7982500000799,132200,534.7982500000799,132200,0.837,111186.19825000007,0.513861503787395,range,-0.0011875844611338726,121199.14735000006,-0.08261567279086945,True
2024-03-13,2024-03-12,1,534.7982500000799,132200,534.7982500000799,132200,0.833,110657.39825000009,0.2480296017728377,range,-0.004755985979581712,121199.14735000006,-0.08697873978896409,True
2024-03-14,2024-03-13,1,534.7982500000799,132200,534.7982500000799,132200,0.824,109467.59825000008,0.0293591969272869,range,-0.01075210531619386,121199.14735000006,-0.09679564053467715,True
2024-03-15,2024-03-14,0,534.7982500000799,132200,109016.73015000008,0,0.828,109016.73015000008,-0.4092857968271055,range,-0.004118735655187389,121199.14735000006,-0.10051570053392767,False
2024-03-18,2024-03-15,0,109016.73015000008,0,109016.73015000008,0,0.845,109016.73015000008,-0.4092857968271055,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-19,2024-03-18,0,109016.73015000008,0,109016.73015000008,0,0.831,109016.73015000008,0.1158804687918027,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-20,2024-03-19,0,109016.73015000008,0,109016.73015000008,0,0.833,109016.73015000008,0.0876614901759943,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-21,2024-03-20,0,109016.73015000008,0,109016.73015000008,0,0.824,109016.73015000008,0.0396220073574095,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-22,2024-03-21,0,109016.73015000008,0,109016.73015000008,0,0.812,109016.73015000008,0.0519403092852745,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-25,2024-03-22,0,109016.73015000008,0,109016.73015000008,0,0.8,109016.73015000008,0.0162686641892322,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-26,2024-03-25,0,109016.73015000008,0,109016.73015000008,0,0.79,109016.73015000008,-0.1261432792219253,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-27,2024-03-26,0,109016.73015000008,0,109016.73015000008,0,0.771,109016.73015000008,-0.0554561108569908,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-28,2024-03-27,0,109016.73015000008,0,109016.73015000008,0,0.781,109016.73015000008,-0.0554561108569908,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-03-29,2024-03-28,0,109016.73015000008,0,109016.73015000008,0,0.781,109016.73015000008,0.16321429398856,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-01,2024-03-29,0,109016.73015000008,0,109016.73015000008,0,0.794,109016.73015000008,-0.0554561108569908,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-02,2024-04-01,0,109016.73015000008,0,109016.73015000008,0,0.786,109016.73015000008,0.1207461042394339,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-03,2024-04-02,0,109016.73015000008,0,109016.73015000008,0,0.775,109016.73015000008,0.0592841396233333,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-08,2024-04-03,0,109016.73015000008,0,109016.73015000008,0,0.757,109016.73015000008,-0.3197543768190608,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-09,2024-04-08,0,109016.73015000008,0,109016.73015000008,0,0.766,109016.73015000008,-0.3904415451839953,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-10,2024-04-09,0,109016.73015000008,0,109016.73015000008,0,0.754,109016.73015000008,-0.3846645912968195,trend,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-11,2024-04-10,0,109016.73015000008,0,109016.73015000008,0,0.756,109016.73015000008,-0.2582924122029603,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-12,2024-04-11,0,109016.73015000008,0,109016.73015000008,0,0.756,109016.73015000008,-0.0396220073574095,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-15,2024-04-12,0,109016.73015000008,0,109016.73015000008,0,0.768,109016.73015000008,-0.0396220073574095,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-16,2024-04-15,0,109016.73015000008,0,109016.73015000008,0,0.75,109016.73015000008,-0.0114030287416011,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-17,2024-04-16,0,109016.73015000008,0,109016.73015000008,0,0.768,109016.73015000008,-0.2582924122029603,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-18,2024-04-17,0,109016.73015000008,0,109016.73015000008,0,0.764,109016.73015000008,0.1347247204349129,range,0.0,121199.14735000006,-0.10051570053392767,False
2024-04-19,2024-04-18,1,109016.73015000008,0,729.213450000083,142600,0.748,107394.01345000009,0.2668738534159479,range,-0.014885024507405697,121199.14735000006,-0.11390454637550684,True
2024-04-22,2024-04-19,1,729.213450000083,142600,729.213450000083,142600,0.748,107394.01345000009,-0.0696169681693655,range,0.0,121199.14735000006,-0.11390454637550684,True
2024-04-23,2024-04-22,1,729.213450000083,142600,729.213450000083,142600,0.745,106966.21345000008,-0.0696169681693655,range,-0.0039834622643949436,121199.14735000006,-0.11743427417767194,True
2024-04-24,2024-04-23,1,729.213450000083,142600,729.213450000083,142600,0.756,108534.81345000007,0.1490534366761853,range,0.014664443560332474,121199.14735000006,-0.10449193890306674,True
2024-04-25,2024-04-24,1,729.213450000083,142600,729.213450000083,142600,0.751,107821.81345000007,0.3234001644685077,range,-0.006569320730702377,121199.14735000006,-0.11037481857334186,True
2024-04-26,2024-04-25,0,729.213450000083,142600,107768.26715000009,0,0.771,107768.26715000009,-0.3056962555156271,range,-0.0004966184326403722,121199.14735000006,-0.11081662283657945,False
2024-04-29,2024-04-26,1,107768.26715000009,0,5.71280000009574,139700,0.795,111067.2128000001,0.1776027235028375,range,0.03061147531868813,121199.14735000006,-0.08359740783275371,True
