factor,reason
dynamic__state__raw__daily__cxt_bi_trend_V230824__di_1__v1::横盘__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__age_1_3,state_influence
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::上升趋势__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::上升趋势__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::下降趋势__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::下降趋势__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::下降趋势__age_1_3,minimum_absolute_effect
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望__age_4_8,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::强__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::强__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::强__age_1_3,minimum_absolute_effect
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::强__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::超强__onset,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::超强__exit,event_total_support
dynamic__state__raw__daily__cxt_bi_trend_V230913__di_1__v2::超强__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__exit,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第4层|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第4层|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第4层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第4层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__exit,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__exit,event_year_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第4层|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第4层|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第4层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第4层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第5层|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第5层|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第5层|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向上__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向上__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向下__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向下__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向下__age_1_3,minimum_absolute_effect
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向下__age_4_8,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第1层__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第1层__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第1层__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第2层__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第2层__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第2层__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第2层__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第4层__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第4层__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第4层__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层__onset,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层__exit,cross_year_direction
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_bs_V240526__di_1__v1::买点__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_bs_V240526__di_1__v1::买点__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_bs_V240526__di_1__v1::买点__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_bs_V240527__di_1__v1::买点__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_bs_V240527__di_1__v1::买点__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_bs_V240527__di_1__v1::买点__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_bs_V240527__di_1__v1::卖点__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_bs_V240527__di_1__v1::卖点__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开多__onset,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开多__exit,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开空__onset,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开空__exit,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240526__di_1__v1::开空__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开多__onset,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开多__exit,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开空__onset,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开空__exit,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240612__di_1__v1::开空__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开多__onset,event_total_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开多__exit,event_total_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开空__onset,event_total_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开空__exit,event_total_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开空__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240613__di_1__v1::开空__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开多__onset,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开多__exit,cross_year_direction
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开多__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开空__onset,event_year_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开空__exit,event_year_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开空__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_decision_V240614__di_1__v1::开空__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多__onset,event_year_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多__exit,event_year_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空__onset,event_year_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空__exit,event_year_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|11笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|11笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|13笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|13笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|15笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|15笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|15笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|5笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|5笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|5笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|7笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|7笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|7笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|9笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|9笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__joint::一买|9笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__v1::一买__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__v1::一买__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_buy_V221126__di_1__v1::一买__repeat_within_20,event_year_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|21笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|21笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|21笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|7笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|7笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|9笔|任意__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|9笔|任意__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__joint::一卖|9笔|任意__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__v1::一卖__post_1_5,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__v1::一卖__post_6_20,state_active_support
dynamic__state__raw__daily__cxt_first_sell_V221126__di_1__v1::一卖__repeat_within_20,event_total_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_1_3,state_influence
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__onset,event_year_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__onset,event_influence
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中底__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中底__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中底__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中顶__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中顶__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中顶__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::中顶__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱底__exit,minimum_absolute_effect
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱底__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱底__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱顶__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱顶__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强顶__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强顶__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强顶__age_1_3,minimum_absolute_effect
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v1::强顶__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢__onset,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢__exit,cross_year_direction
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢__age_1_3,state_influence
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_fx_power_V221107__di_1__v2::有中枢__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_1_3,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_4_8,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_1_3,minimum_absolute_effect
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_9_plus,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__onset,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__exit,cross_year_direction
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_4_8,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合3次|任意__onset,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合3次|任意__exit,event_total_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合3次|任意__age_1_3,state_active_support
dynamic__state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合3次|任意__age_4_8,state_active_support
