factor,exact_match,closest_reference,max_abs_correlation
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.09141701192133145
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.1293268923393689
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::4笔震荡|向下|任意__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.1369806714060683
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.11000502883015344
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.09075143748794826
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.09311864507210818
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向上|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.07020598057823677
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.11378222043017133
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.05476961527039383
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::5笔震荡|向下|任意__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.13325864059608655
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.07553612313220054
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__exit,False,target_position,0.06906522923219872
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向上|任意__age_1_3,False,target_position,0.09272210733622131
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10430766812222382
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10430766812222379
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11995634712363148
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::6笔震荡|向下|任意__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.07946119218060053
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向上|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.09407425327715216
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向上|任意__exit,False,raw__weekly__cxt_bi_status_V230101,0.0819100789860356
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向上|任意__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.11242146798430927
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向上|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.03116647393424986
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向下|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.09877024744544648
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向下|任意__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.05481431322786425
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向下|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.11248180169790765
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::7笔震荡|向下|任意__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06733887859804594
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向上|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.0581372728436724
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向上|任意__exit,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.08174983769698234
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向上|任意__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.09546791305730067
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向下|任意__onset,False,raw__30m__cxt_bi_status_V230101,0.08021460139661975
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向下|任意__exit,False,raw__weekly__cxt_bi_status_V230101,0.0699610215822482
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向下|任意__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.09506514808422292
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::8笔震荡|向下|任意__age_4_8,False,raw__30m__cxt_third_buy_V230228__di_1,0.09594174939570585
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向上|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.04215232247718206
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向上|任意__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.04215232247718206
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向上|任意__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.03965052209109378
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向下|任意__onset,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.08581609630433651
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向下|任意__exit,False,raw__weekly__cxt_bi_status_V230101,0.06240818380158038
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向下|任意__age_1_3,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.10518755002336076
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__joint::9笔震荡|向下|任意__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06953590563223988
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::10笔震荡__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.052585116177874494
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::10笔震荡__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.05607973970222513
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::10笔震荡__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.04215232247718212
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::11笔震荡__onset,False,raw__daily__cxt_five_bi_V230619__di_1,0.08906416178880927
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::11笔震荡__exit,False,raw__30m__cxt_bi_status_V230101,0.03347892838960482
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::11笔震荡__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.15438770938575505
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::12笔震荡__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.049966147522663915
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::12笔震荡__exit,False,raw__daily__pressure_support_V240406__di_1__w_20,0.09837813804617818
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::12笔震荡__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.0695269830566575
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__onset,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.045924035951982585
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__exit,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.061635554017927134
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_1_3,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.09338504739583442
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_4_8,False,raw__30m__cxt_third_buy_V230228__di_1,0.06366213049187881
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::2笔震荡__age_9_plus,False,raw__daily__cxt_seven_bi_V230620__di_1,0.13979629396871843
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.07271436943725754
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.05276235351150928
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.07993666410877373
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.09644113835340247
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::3笔震荡__age_9_plus,False,raw__daily__cxt_seven_bi_V230620__di_1,0.07715751334301384
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__onset,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.056531464197111456
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__exit,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.049093392867295416
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.05273807036214618
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::4笔震荡__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.15665895019567272
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::5笔震荡__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.0481166972587295
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::5笔震荡__exit,False,raw__daily__cxt_bi_status_V230101,0.0999815257717806
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::5笔震荡__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.07121439881204385
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::5笔震荡__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.05164500088296495
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::6笔震荡__onset,False,raw__daily__cxt_bi_status_V230101,0.07691534500870695
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::6笔震荡__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.09907592678222524
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::6笔震荡__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.08862498400686851
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::6笔震荡__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.06473445782499622
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::7笔震荡__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.106800722632337
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::7笔震荡__exit,False,raw__weekly__cxt_bi_status_V230101,0.09701203934564336
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::7笔震荡__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11901207418772487
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::7笔震荡__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.046857833524364456
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::8笔震荡__onset,False,raw__weekly__cxt_bi_status_V230101,0.07953162227867275
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::8笔震荡__exit,False,raw__weekly__cxt_bi_status_V230101,0.0871803102502092
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::8笔震荡__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.091458730888966
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::9笔震荡__onset,False,raw__weekly__cxt_bi_status_V230101,0.06329321357155725
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::9笔震荡__exit,False,raw__weekly__cxt_bi_status_V230101,0.06329321357155725
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v1::9笔震荡__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.08199111080954351
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向上__onset,False,raw__30m__cxt_bi_status_V230101,0.2888541824119249
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向上__exit,False,raw__30m__cxt_bi_status_V230101,0.26640691537680566
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向上__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.2468001632322661
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向上__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.08010206995765984
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向下__onset,False,raw__30m__cxt_bi_status_V230101,0.2968486726324905
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向下__exit,False,raw__30m__cxt_bi_status_V230101,0.22737423839365203
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向下__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.3171444017880483
dynamic__state__raw__30m__cxt_range_oscillation_V230620__di_1__v2::向下__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06817852929206769
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二买__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.28801122810094165
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二买__post_6_20,False,raw__daily__cxt_bi_status_V230101,0.3512951369971181
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二买__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.22667208925177737
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二卖__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.23632027540031528
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二卖__post_6_20,False,raw__daily__cxt_bi_status_V230101,0.1990241865321165
dynamic__state__raw__30m__cxt_second_bs_V230320__di_1__v1::二卖__repeat_within_20,False,raw__30m__cxt_bi_status_V230101,0.18251035347559524
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二买__post_1_5,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11412719853883445
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二买__post_6_20,False,target_position,0.10889640676485202
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二买__repeat_within_20,False,raw__30m__cxt_bi_status_V230101,0.1195592815472536
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二卖__post_1_5,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.13196719558813882
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二卖__post_6_20,False,raw__daily__cxt_five_bi_V230619__di_1,0.14389258538862565
dynamic__state__raw__30m__cxt_second_bs_V240524__di_1__v1::二卖__repeat_within_20,False,raw__30m__cxt_bi_status_V230101,0.1619969782370129
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向上中枢完成__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.17093620496287423
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向上中枢完成__exit,False,raw__daily__cxt_bi_status_V230101,0.11256011742991999
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向上中枢完成__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.20307960569015765
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向下中枢完成__onset,False,raw__30m__cxt_bi_status_V230101,0.19484209637323335
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向下中枢完成__exit,False,raw__30m__cxt_bi_status_V230101,0.0849222146036475
dynamic__state__raw__30m__cxt_seven_bi_V230620__di_1__v1::向下中枢完成__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.21513574059051485
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三买__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.33913168902716667
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三买__post_6_20,False,raw__daily__cxt_five_bi_V230619__di_1,0.15280167717869936
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三买__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.14409926447757113
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三卖__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.2563303491052587
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三卖__post_6_20,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.14021929276981657
dynamic__state__raw__30m__cxt_third_bs_V230318__di_1__v1::三卖__repeat_within_20,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10228459810352379
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三买|均线底分|任意__post_1_5,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.20867635757923847
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三买|均线底分|任意__post_6_20,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.1221969063817415
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三买|均线底分|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566046
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三买|均线顶分|任意__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.07020598057823726
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三买|均线顶分|任意__post_6_20,False,raw__daily__cxt_bi_status_V230101,0.12355987702862914
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三卖|均线底分|任意__post_1_5,False,raw__weekly__cxt_bi_status_V230101,0.06980257720146216
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三卖|均线底分|任意__post_6_20,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.12209323506019192
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三卖|均线顶分|任意__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.2414361540122532
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三卖|均线顶分|任意__post_6_20,False,target_position,0.10705065858255625
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__joint::三卖|均线顶分|任意__repeat_within_20,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11820707215671097
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三买__post_1_5,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.41392565434827183
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三买__post_6_20,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.14994264902995086
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三买__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.19949450808611724
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三卖__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.35920381209881436
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三卖__post_6_20,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.16261955641007178
dynamic__state__raw__30m__cxt_third_bs_V230319__di_1__v1::三卖__repeat_within_20,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.1476540289169143
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|10笔|任意__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10611638991252152
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|10笔|任意__post_6_20,False,raw__daily__pressure_support_V240406__di_1__w_20,0.20673661029487686
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|10笔|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.2148777363510963
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|12笔|任意__post_1_5,False,raw__30m__cxt_third_buy_V230228__di_1,0.18081420466468387
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|12笔|任意__post_6_20,False,raw__daily__cxt_seven_bi_V230620__di_1,0.17678200558409823
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|12笔|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.19211510237455648
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意__post_1_5,False,raw__30m__cxt_third_buy_V230228__di_1,0.13325864059608653
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意__post_6_20,False,raw__weekly__cxt_bi_status_V230101,0.30362178570898146
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.19211510237455756
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|6笔|任意__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.26897640432750985
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|6笔|任意__post_6_20,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.2002326479232853
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|6笔|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.27213034983643336
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.1919189546685499
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意__post_6_20,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.1526463438772722
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.25445188683101627
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__v1::三买__post_1_5,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.3316726730349531
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__v1::三买__post_6_20,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.28788421215203386
dynamic__state__raw__30m__cxt_third_buy_V230228__di_1__v1::三买__repeat_within_20,False,raw__30m__cxt_third_buy_V230228__di_1,0.6776173517990037
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上不重合__onset,False,raw__30m__cxt_bi_status_V230101,0.215135740590515
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上不重合__exit,False,raw__daily__cxt_bi_status_V230101,0.15953781706425127
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上不重合__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.23645496292616125
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上奔走型__onset,False,raw__30m__cxt_bi_status_V230101,0.23645496292616125
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上奔走型__exit,False,raw__30m__cxt_bi_status_V230101,0.10070150621802533
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上奔走型__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.2610129172275669
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上扩张__onset,False,raw__30m__cxt_bi_status_V230101,0.22601139118850666
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上扩张__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.1356422002032296
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上扩张__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.2562576014977936
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上收敛__onset,False,raw__30m__cxt_bi_status_V230101,0.24403794518579655
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上收敛__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.08109692202737409
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上收敛__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.2586441885106462
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上无背__onset,False,raw__30m__cxt_bi_status_V230101,0.22063155499833023
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上无背__exit,False,target_position,0.13404356453559416
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上无背__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.24898543177031626
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上盘背__onset,False,raw__30m__cxt_bi_status_V230101,0.2206315549983304
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上盘背__exit,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.1594231302902041
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向上盘背__age_1_3,False,raw__30m__cxt_bi_status_V230101,0.23645496292616128
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下不重合__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.17427071629558666
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下不重合__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.17427071629558658
dynamic__state__raw__30m__cxt_three_bi_V230618__di_1__v1::向下不重合__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.19117493969787838
