signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-WEEKLY-0B05CBBFECAEC113,cxt_third_bs_V230318,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_third_bs_V230318"",""timeperiod"":34}",周线_D1#SMA#34_BS3辅助V230318,False,1162,2,"{""三卖"":58,""其他"":1104}","{""三卖_任意_任意"":58,""其他_任意_任意"":1104}",,
SIG-WEEKLY-238750F5D412D8D1,cxt_third_bs_V230319,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""cxt_third_bs_V230319"",""timeperiod"":34}",周线_D1#SMA#34_BS3辅助V230319,False,1162,3,"{""三买"":103,""三卖"":97,""其他"":962}","{""三买_均线底分_任意"":103,""三卖_均线新低_任意"":58,""三卖_均线顶分_任意"":39,""其他_任意_任意"":962}",,
SIG-WEEKLY-70E1E68AE7024793,cxt_third_buy_V230228,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_third_buy_V230228""}",周线_D1_三买辅助V230228,False,1162,2,"{""三买"":66,""其他"":1096}","{""三买_12笔_任意"":52,""三买_8笔_任意"":14,""其他_其他_任意"":1096}",,
SIG-WEEKLY-112B9329F796ED5D,cxt_three_bi_V230618,cxt,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""cxt_three_bi_V230618""}",周线_D1三笔_形态V230618,False,1162,13,"{""其他"":461,""向上不重合"":103,""向上奔走型"":34,""向上扩张"":34,""向上收敛"":49,""向上无背"":98,""向上盘背"":29,""向下不重合"":52,""向下奔走型"":32,""向下扩张"":75,""向下收敛"":153,""向下无背"":22,""向下盘背"":20}","{""其他_任意_任意"":461,""向上不重合_任意_任意"":103,""向上奔走型_任意_任意"":34,""向上扩张_任意_任意"":34,""向上收敛_任意_任意"":49,""向上无背_任意_任意"":98,""向上盘背_任意_任意"":29,""向下不重合_任意_任意"":52,""向下奔走型_任意_任意"":32,""向下扩张_任意_任意"":75,""向下收敛_任意_任意"":153,""向下无背_任意_任意"":22,""向下盘背_任意_任意"":20}",,
SIG-WEEKLY-C917DAD4AB5E6A67,cxt_ubi_end_V230816,cxt,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""cxt_ubi_end_V230816""}",周线_UBI_BE辅助V230816,False,1162,3,"{""其他"":829,""新低"":229,""新高"":104}","{""其他_其他_任意"":829,""新低_第2次_任意"":151,""新低_第3次_任意"":69,""新低_第4次_任意"":4,""新低_第5次_任意"":5,""新高_第2次_任意"":90,""新高_第3次_任意"":14}",,
SIG-WEEKLY-C6F2B971BA5AB2BD,dema_up_dw_line_V230605,dema,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":5,""name"":""dema_up_dw_line_V230605""}",周线_D1N5_DEMA短线趋势V230605,False,1162,2,"{""看多"":533,""看空"":629}","{""看多_任意_任意"":533,""看空_任意_任意"":629}",,
SIG-WEEKLY-D7149623153DCBCD,demakder_up_dw_line_V230605,demakder,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":105,""name"":""demakder_up_dw_line_V230605"",""th"":5,""tl"":5}",周线_D1N105TH5TL5_DEMAKER价格趋势V230605,False,1162,3,"{""其他"":316,""看多"":468,""看空"":378}","{""其他_任意_任意"":316,""看多_任意_任意"":468,""看空_任意_任意"":378}",,
SIG-WEEKLY-8BD5FD980781E1AA,emv_up_dw_line_V230605,emv,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""emv_up_dw_line_V230605""}",周线_D1_EMV简易波动V230605,False,1162,2,"{""看多"":528,""看空"":634}","{""看多_任意_任意"":528,""看空_任意_任意"":634}",,
SIG-WEEKLY-688F9D03AA412031,er_up_dw_line_V230604,er,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":10,""name"":""er_up_dw_line_V230604"",""w"":60}",周线_D1W60N10_ER价格动量V230604,False,1162,3,"{""其他"":97,""均线上方"":531,""均线下方"":534}","{""其他_任意_任意"":97,""均线上方_第10层_任意"":104,""均线上方_第1层_任意"":28,""均线上方_第2层_任意"":23,""均线上方_第3层_任意"":24,""均线上方_第4层_任意"":61,""均线上方_第5层_任意"":73,""均线上方_第6层_任意"":77,""均线上方_第7层_任意"":37,""均线上方_第8层_任意"":74,""均线上方_第9层_任意"":30,""均线下方_第10层_任意"":40,""均线下方_第1层_任意"":12,""均线下方_第2层_任意"":5,""均线下方_第3层_任意"":5,""均线下方_第4层_任意"":24,""均线下方_第5层_任意"":19,""均线下方_第6层_任意"":59,""均线下方_第7层_任意"":64,""均线下方_第8层_任意"":226,""均线下方_第9层_任意"":80}",,
SIG-WEEKLY-CFC7CA4A99FBD87F,jcc_ci_tou_V221101,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ci_tou_V221101"",""parameter_policy"":""native_defaults""}",周线_D1Z100TH50_刺透形态,False,1162,2,"{""其他"":1150,""满足"":12}","{""其他_任意_任意"":1150,""满足_任意_任意"":12}",,
SIG-WEEKLY-26168B7CCA01F8C2,jcc_fan_ji_xian_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_fan_ji_xian_V221121"",""parameter_policy"":""native_defaults""}",周线_D1_反击线,False,1162,2,"{""其他"":1152,""满足"":10}","{""其他_任意_任意"":1152,""满足_任意_任意"":10}",,
SIG-WEEKLY-4FD7C5B50993D02E,jcc_fen_shou_xian_V20221113,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_fen_shou_xian_V20221113"",""parameter_policy"":""native_defaults""}",周线_D1K_分手线,False,1162,2,"{""其他"":904,""满足"":258}","{""其他_其他_任意"":904,""满足_其他_任意"":258}",,
SIG-WEEKLY-318D0867138A36F6,jcc_gap_yin_yang_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_gap_yin_yang_V221121"",""parameter_policy"":""native_defaults""}",周线_D1K_并列阴阳,False,1162,2,"{""其他"":1152,""向上跳空"":10}","{""其他_任意_任意"":1152,""向上跳空_任意_任意"":10}",,
SIG-WEEKLY-DC8BE98CF28D49D6,jcc_ping_tou_V221113,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ping_tou_V221113"",""parameter_policy"":""native_defaults""}",周线_D2TH100_平头形态,False,1162,3,"{""其他"":640,""底部"":301,""顶部"":221}","{""其他_任意_任意"":336,""其他_实体标准_任意"":304,""底部_任意_任意"":212,""底部_实体标准_任意"":89,""顶部_任意_任意"":125,""顶部_实体标准_任意"":96}",,
SIG-WEEKLY-BBEF9D8EF4EFB5C2,jcc_san_fa_V20221115,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_fa_V20221115"",""parameter_policy"":""native_defaults""}",周线_D1K_三法,False,1162,2,"{""其他"":1143,""满足"":19}","{""其他_上升三法_任意"":40,""其他_下降三法_任意"":74,""其他_其他_任意"":1029,""满足_其他_任意"":19}",,
SIG-WEEKLY-C0980CFD33B1456E,jcc_san_fa_V20221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_fa_V20221118"",""parameter_policy"":""native_defaults""}",周线_D1K_三法A,False,1162,1,"{""其他"":1162}","{""其他_其他_任意"":1162}",,
SIG-WEEKLY-BCD5AB3BBCEF3CB5,jcc_san_szx_V221122,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_szx_V221122"",""parameter_policy"":""native_defaults""}",周线_D1T10_三星,False,1162,2,"{""其他"":1147,""满足"":15}","{""其他_任意_任意"":1147,""满足_任意_任意"":15}",,
SIG-WEEKLY-87722B3AD6956773,jcc_san_xing_xian_V221023,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_san_xing_xian_V221023"",""parameter_policy"":""native_defaults""}",周线_D1TH200_伞形线,False,1162,2,"{""其他"":1150,""满足"":12}","{""其他_上吊_任意"":335,""其他_其他_任意"":428,""其他_锤子_任意"":387,""满足_其他_任意"":5,""满足_锤子_任意"":7}",,
SIG-WEEKLY-7B4661B4703D6409,jcc_shan_chun_V221121,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_shan_chun_V221121"",""parameter_policy"":""native_defaults""}",周线_D1B_山川形态,False,1162,3,"{""三山"":473,""三川"":560,""其他"":129}","{""三山_任意_任意"":473,""三川_任意_任意"":560,""其他_任意_任意"":129}",,
SIG-WEEKLY-BFED3ED8E8E3D535,jcc_szx_V221111,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_szx_V221111"",""parameter_policy"":""native_defaults""}",周线_D1TH10_十字线,False,1162,4,"{""其他"":1050,""十字线"":48,""蜻蜓十字线"":44,""长腿十字线"":20}","{""其他_任意_任意"":938,""其他_北方_任意"":112,""十字线_任意_任意"":48,""蜻蜓十字线_任意_任意"":44,""长腿十字线_任意_任意"":20}",,
SIG-WEEKLY-7AC19594A0C6E85A,jcc_ta_xing_V221124,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ta_xing_V221124"",""parameter_policy"":""native_defaults""}",周线_D1K_塔形,False,1162,3,"{""其他"":1109,""底部"":25,""顶部"":28}","{""其他_其他_任意"":1109,""底部_5K_任意"":15,""底部_6K_任意"":5,""底部_7K_任意"":5,""顶部_5K_任意"":28}",,
SIG-WEEKLY-88C8BB55DDEF4081,jcc_ten_mo_V221028,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_ten_mo_V221028"",""parameter_policy"":""native_defaults""}",周线_D1_吞没形态,False,1162,2,"{""其他"":1073,""满足"":89}","{""其他_其他_任意"":1073,""满足_其他_任意"":89}",,
SIG-WEEKLY-67B8FE3A5AE5B938,jcc_three_crow_V221108,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_three_crow_V221108"",""parameter_policy"":""native_defaults""}",周线_D1_三只乌鸦,False,1162,2,"{""其他"":1157,""满足"":5}","{""其他_其他_任意"":1157,""满足_加强_任意"":5}",,
SIG-WEEKLY-19A45D1B4643FAAC,jcc_two_crow_V221108,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_two_crow_V221108"",""parameter_policy"":""native_defaults""}",周线_D1K_两只乌鸦,False,1162,2,"{""其他"":1157,""看空"":5}","{""其他_任意_任意"":1157,""看空_任意_任意"":5}",,
SIG-WEEKLY-5C07DBBBB74F85FB,jcc_wu_yun_gai_ding_V221101,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_wu_yun_gai_ding_V221101"",""parameter_policy"":""native_defaults""}",周线_D1Z500TH50_乌云盖顶,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
SIG-WEEKLY-766FE9EAF4434DDE,jcc_xing_xian_V221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_xing_xian_V221118"",""parameter_policy"":""native_defaults""}",周线_D2TH2_星形线,False,1162,2,"{""其他"":1157,""黄昏星"":5}","{""其他_中间十字_任意"":15,""其他_任意_任意"":1142,""黄昏星_中间十字_任意"":5}",,
SIG-WEEKLY-6433DD93EA181EFD,jcc_yun_xian_V221118,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_yun_xian_V221118"",""parameter_policy"":""native_defaults""}",周线_D1_孕线,False,1162,3,"{""其他"":1138,""看多"":14,""看空"":10}","{""其他_任意_任意"":1138,""看多_任意_任意"":14,""看空_任意_任意"":10}",,
SIG-WEEKLY-3FB4F912268441CB,jcc_zhu_huo_xian_V221027,jcc,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""jcc_zhu_huo_xian_V221027"",""parameter_policy"":""native_defaults""}",周线_D1T2.0F500_烛火线,False,1162,2,"{""其他"":991,""满足"":171}","{""其他_其他_任意"":388,""其他_箭在弦_任意"":350,""其他_风中烛_任意"":253,""满足_其他_任意"":45,""满足_箭在弦_任意"":44,""满足_风中烛_任意"":82}",,
SIG-WEEKLY-1A64550F6DA205CD,kcatr_up_dw_line_V230823,kcatr,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":16,""n"":30,""name"":""kcatr_up_dw_line_V230823"",""th"":2}",周线_D1N30M16T2_KCATR多空V230823,False,1162,3,"{""其他"":910,""看多"":153,""看空"":99}","{""其他_任意_任意"":910,""看多_任意_任意"":153,""看空_任意_任意"":99}",,
SIG-WEEKLY-131F30A6FE08D007,ntmdk_V230824,ntmdk,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":10,""name"":""ntmdk_V230824""}",周线_D1M10_NTMDK多空V230824,False,1162,2,"{""看多"":529,""看空"":633}","{""看多_任意_任意"":529,""看空_任意_任意"":633}",,
SIG-WEEKLY-F57139F6C8592FF8,obv_up_dw_line_V230719,obv,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":10,""max_overlap"":3,""n"":7,""name"":""obv_up_dw_line_V230719""}",周线_D1N7M10MO3_OBV能量V230719,False,1162,3,"{""其他"":992,""看多"":83,""看空"":87}","{""其他_任意_任意"":992,""看多_任意_任意"":83,""看空_任意_任意"":87}",,
SIG-WEEKLY-8D5A595C4AD4BC69,obvm_line_V230610,obvm,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""m"":30,""n"":10,""name"":""obvm_line_V230610""}",周线_D1N10M30_OBV能量V230610,False,1162,2,"{""看多"":607,""看空"":555}","{""看多_任意_任意"":607,""看空_任意_任意"":555}",,
SIG-WEEKLY-A95DD9764C8885A6,pressure_support_V240222,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240222"",""w"":20}",周线_D1W20高低点验证_支撑压力V240222,False,1162,3,"{""其他"":1085,""压力位"":38,""支撑位"":39}","{""其他_任意_任意"":1085,""压力位_任意_任意"":38,""支撑位_任意_任意"":39}",,
SIG-WEEKLY-647FECBD0B385EF0,pressure_support_V240402,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240402"",""w"":60}",周线_D1W60_支撑压力V240402,False,1162,2,"{""其他"":1104,""压力位"":58}","{""其他_任意_任意"":1104,""压力位_任意_任意"":58}",,
SIG-WEEKLY-19CFD92C0C2AD4C9,pressure_support_V240406,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""pressure_support_V240406"",""w"":60}",周线_D1W60_支撑压力V240406,False,1162,2,"{""其他"":1123,""压力位"":39}","{""其他_任意_任意"":1123,""压力位_任意_任意"":39}",,
SIG-WEEKLY-B677AD0B9C8CFFA8,pressure_support_V240530,pressure,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":5,""name"":""pressure_support_V240530"",""w"":20}",周线_D1W20N5_支撑压力V240530,False,1162,3,"{""其他"":1053,""压力位"":30,""支撑位"":79}","{""其他_任意_任意"":1053,""压力位_任意_任意"":30,""支撑位_任意_任意"":79}",,
SIG-WEEKLY-DEA4D178ED51BAF4,skdj_up_dw_line_V230611,skdj,kline,weekly,GENERATED,"{""di"":1,""dw"":40,""freq"":""周线"",""m"":89,""n"":233,""name"":""skdj_up_dw_line_V230611"",""up"":60}",周线_D1N233M89UP60DW40_SKDJ随机波动V230611,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
SIG-WEEKLY-2F2310E257086EE1,tas_accelerate_V230531,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":20,""name"":""tas_accelerate_V230531"",""t"":20}",周线_D1N20T20_BOLL加速V230531,False,1162,1,"{""其他"":1162}","{""其他_其他_任意"":1162}",,
SIG-WEEKLY-3666A05B13E6224D,tas_angle_V230802,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""n"":9,""name"":""tas_angle_V230802"",""th"":50}",周线_D1N9T50_笔角度V230802,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
SIG-WEEKLY-786AD260220B536C,tas_atr_V230630,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_atr_V230630"",""timeperiod"":14}",周线_D1ATR14_波动V230630,False,1162,10,"{""第10层"":172,""第1层"":122,""第2层"":95,""第3层"":85,""第4层"":66,""第5层"":105,""第6层"":125,""第7层"":115,""第8层"":144,""第9层"":133}","{""第10层_任意_任意"":172,""第1层_任意_任意"":122,""第2层_任意_任意"":95,""第3层_任意_任意"":85,""第4层_任意_任意"":66,""第5层_任意_任意"":105,""第6层_任意_任意"":125,""第7层_任意_任意"":115,""第8层_任意_任意"":144,""第9层_任意_任意"":133}",,
SIG-WEEKLY-818AFA6688E29644,tas_atr_break_V230424,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_atr_break_V230424"",""th"":30,""timeperiod"":5}",周线_D1ATR5T30突破_BS辅助V230424,False,1162,3,"{""其他"":1067,""看多"":67,""看空"":28}","{""其他_任意_任意"":1067,""看多_任意_任意"":67,""看空_任意_任意"":28}",,
SIG-WEEKLY-4EB8B80BAF97F973,tas_boll_bc_V221118,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""line"":3,""m"":10,""n"":3,""name"":""tas_boll_bc_V221118"",""timeperiod"":20}",周线_D1N3M10L3#BOLL20_背驰V221118,False,1162,3,"{""一买"":5,""一卖"":24,""其他"":1133}","{""一买_任意_任意"":5,""一卖_任意_任意"":24,""其他_任意_任意"":1133}",,
SIG-WEEKLY-E49E8730BAE56AF1,tas_boll_cc_V230312,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_boll_cc_V230312"",""nbdev"":20,""sp"":400,""timeperiod"":20}",周线_D1BOLL20S20SP400_BS辅助V230312,False,1162,3,"{""其他"":470,""看多"":320,""看空"":372}","{""其他_任意_任意"":470,""看多_任意_任意"":320,""看空_任意_任意"":372}",,
SIG-WEEKLY-1E9E058C19227829,tas_boll_power_V221112,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""name"":""tas_boll_power_V221112"",""timeperiod"":20}",周线_D1BOLL20_强弱V221112,False,1162,2,"{""多头"":485,""空头"":677}","{""多头_弱势_任意"":285,""多头_强势_任意"":88,""多头_极强_任意"":29,""多头_超强_任意"":83,""空头_弱势_任意"":442,""空头_强势_任意"":158,""空头_极强_任意"":9,""空头_超强_任意"":68}",,
SIG-WEEKLY-387604542399D184,tas_boll_vt_V230212,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""max_overlap"":5,""name"":""tas_boll_vt_V230212"",""nbdev"":20,""timeperiod"":20}",周线_D1BOLL20S20MO5_BS辅助V230212,False,1162,3,"{""其他"":973,""看多"":112,""看空"":77}","{""其他_任意_任意"":973,""看多_任意_任意"":112,""看空_任意_任意"":77}",,
SIG-WEEKLY-6F802EEDCE56F3F7,tas_cci_base_V230402,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""max_count"":6,""min_count"":3,""name"":""tas_cci_base_V230402"",""timeperiod"":14}",周线_D1CCI14#3#6_BS辅助V230402,False,1162,3,"{""其他"":986,""多头"":85,""空头"":91}","{""其他_任意_任意"":986,""多头_任意_任意"":85,""空头_任意_任意"":91}",,
SIG-WEEKLY-24F10CF25AEF8D49,tas_cross_status_V230619,tas,kline,weekly,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""周线"",""name"":""tas_cross_status_V230619"",""signalperiod"":9,""slowperiod"":26}",周线_D1MACD12#26#9_金死叉V230619,False,1162,17,"{""0轴上死叉第1次"":10,""0轴上死叉第2次"":4,""0轴上死叉第3次"":5,""0轴上死叉第4次"":5,""0轴上死叉第5次"":5,""0轴上金叉第1次"":5,""0轴上金叉第2次"":5,""0轴上金叉第3次"":5,""0轴上金叉第4次"":3,""0轴下死叉第1次"":5,""0轴下死叉第2次"":5,""0轴下死叉第3次"":5,""0轴下金叉第1次"":5,""0轴下金叉第2次"":5,""0轴下金叉第3次"":1,""0轴下金叉第4次"":5,""其他"":1084}","{""0轴上死叉第1次_任意_任意"":10,""0轴上死叉第2次_任意_任意"":4,""0轴上死叉第3次_任意_任意"":5,""0轴上死叉第4次_任意_任意"":5,""0轴上死叉第5次_任意_任意"":5,""0轴上金叉第1次_任意_任意"":5,""0轴上金叉第2次_任意_任意"":5,""0轴上金叉第3次_任意_任意"":5,""0轴上金叉第4次_任意_任意"":3,""0轴下死叉第1次_任意_任意"":5,""0轴下死叉第2次_任意_任意"":5,""0轴下死叉第3次_任意_任意"":5,""0轴下金叉第1次_任意_任意"":5,""0轴下金叉第2次_任意_任意"":5,""0轴下金叉第3次_任意_任意"":1,""0轴下金叉第4次_任意_任意"":5,""其他_任意_任意"":1084}",,
SIG-WEEKLY-E7F3CD03435C4CAE,tas_cross_status_V230624,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""md"":1,""n"":100,""name"":""tas_cross_status_V230624""}",周线_D1N100MD1_MACD交叉数量V230624,False,1162,11,"{""0轴上金叉第0次"":123,""0轴上金叉第1次"":110,""0轴上金叉第2次"":117,""0轴上金叉第3次"":62,""0轴上金叉第4次"":86,""0轴下金叉第0次"":84,""0轴下金叉第1次"":73,""0轴下金叉第2次"":137,""0轴下金叉第3次"":39,""0轴下金叉第4次"":59,""其他"":272}","{""0轴上金叉第0次_0轴上死叉第0次_任意"":76,""0轴上金叉第0次_0轴上死叉第1次_任意"":47,""0轴上金叉第1次_0轴上死叉第1次_任意"":25,""0轴上金叉第1次_0轴上死叉第2次_任意"":85,""0轴上金叉第2次_0轴上死叉第2次_任意"":74,""0轴上金叉第2次_0轴上死叉第3次_任意"":43,""0轴上金叉第3次_0轴上死叉第3次_任意"":10,""0轴上金叉第3次_0轴上死叉第4次_任意"":52,""0轴上金叉第4次_0轴上死叉第4次_任意"":62,""0轴上金叉第4次_0轴上死叉第5次_任意"":24,""0轴下金叉第0次_0轴下死叉第0次_任意"":84,""0轴下金叉第1次_0轴下死叉第0次_任意"":34,""0轴下金叉第1次_0轴下死叉第1次_任意"":39,""0轴下金叉第2次_0轴下死叉第1次_任意"":119,""0轴下金叉第2次_0轴下死叉第2次_任意"":18,""0轴下金叉第3次_0轴下死叉第2次_任意"":30,""0轴下金叉第3次_0轴下死叉第3次_任意"":9,""0轴下金叉第4次_0轴下死叉第3次_任意"":59,""其他_其他_任意"":272}",,
SIG-WEEKLY-BC4BA5028688007D,tas_cross_status_V230625,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""j"":0,""md"":1,""n"":100,""name"":""tas_cross_status_V230625"",""s"":0}",周线_D1N100MD1J0S0_MACD交叉数量V230625,False,1162,3,"{""0轴上第0次金叉以后"":498,""0轴下第0次金叉以后"":387,""其他"":277}","{""0轴上第0次金叉以后_任意_任意"":498,""0轴下第0次金叉以后_任意_任意"":387,""其他_任意_任意"":277}",,
SIG-WEEKLY-D6BE73FE0AE7BD68,tas_dif_layer_V241010,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_layer_V241010"",""t"":30,""w"":100}",周线_DIF分层W100T30_完全分类V241010,False,1162,4,"{""其他"":479,""多头远离"":371,""空头远离"":216,""零轴附近"":96}","{""其他_任意_任意"":479,""多头远离_任意_任意"":371,""空头远离_任意_任意"":216,""零轴附近_任意_任意"":96}",,
SIG-WEEKLY-126CE7C3948210B7,tas_dif_zero_V240612,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_zero_V240612"",""t"":50}",周线_DIF靠近零轴T50_BS辅助V240612,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
SIG-WEEKLY-1B6B852CF4453F26,tas_dif_zero_V240614,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""name"":""tas_dif_zero_V240614"",""t"":50,""w"":20}",周线_DIF靠近零轴W20T50_BS辅助V240614,False,1162,3,"{""买点"":25,""其他"":1133,""卖点"":4}","{""买点_任意_任意"":25,""其他_任意_任意"":1133,""卖点_任意_任意"":4}",,
SIG-WEEKLY-9ADE6701E768156D,tas_dma_bs_V240608,tas,kline,weekly,GENERATED,"{""freq"":""周线"",""n"":5,""name"":""tas_dma_bs_V240608"",""t1"":5,""t2"":10}",周线_N5双均线5#10顺势_BS辅助V240608,False,1162,3,"{""买点"":29,""其他"":1103,""卖点"":30}","{""买点_任意_任意"":29,""其他_任意_任意"":1103,""卖点_任意_任意"":30}",,
SIG-WEEKLY-91DA92EF485CAEC3,tas_double_ma_V221203,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V221203"",""th"":100,""timeperiod1"":5,""timeperiod2"":10}",周线_D1T100#SMA#5#10_JX辅助V221203,False,1162,2,"{""多头"":511,""空头"":651}","{""多头_弱势_任意"":99,""多头_强势_任意"":412,""空头_弱势_任意"":127,""空头_强势_任意"":524}",,
SIG-WEEKLY-D24062E960A7CD9C,tas_double_ma_V230511,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_double_ma_V230511"",""t1"":5,""t2"":20}",周线_D1#SMA#5#20_BS辅助V230511,False,1162,3,"{""其他"":967,""看多"":110,""看空"":85}","{""其他_任意_任意"":967,""看多_任意_任意"":70,""看多_第一个_任意"":40,""看空_任意_任意"":66,""看空_第一个_任意"":19}",,
SIG-WEEKLY-F3AA625BB44C8CFA,tas_double_ma_V240208,tas,kline,weekly,GENERATED,"{""M"":60,""N"":20,""di"":1,""freq"":""周线"",""name"":""tas_double_ma_V240208""}",周线_D1N20M60双均线_BS辅助V240208,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
SIG-WEEKLY-7130A0533530FD66,tas_first_bs_V230217,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""n"":10,""name"":""tas_first_bs_V230217"",""timeperiod"":5}",周线_D1N10#SMA#5_BS1辅助V230217,False,1162,3,"{""一买"":35,""一卖"":9,""其他"":1118}","{""一买_任意_任意"":35,""一卖_任意_任意"":9,""其他_任意_任意"":1118}",,
SIG-WEEKLY-FA54B5B5A4E8DBB1,tas_hlma_V230301,tas,kline,weekly,GENERATED,"{""di"":1,""freq"":""周线"",""ma_type"":""SMA"",""name"":""tas_hlma_V230301"",""timeperiod"":3}",周线_D1#SMA#3HLMA_BS辅助V230301,False,1162,3,"{""其他"":1066,""看多"":46,""看空"":50}","{""其他_任意_任意"":1066,""看多_任意_任意"":46,""看空_任意_任意"":50}",,
SIG-WEEKLY-73ADFD81CB43219F,tas_kdj_base_V221101,tas,kline,weekly,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""周线"",""name"":""tas_kdj_base_V221101"",""slowd_period"":3,""slowk_period"":3}",周线_D1K#KDJ9#3#3_KDJ辅助V221101,False,1162,2,"{""多头"":521,""空头"":641}","{""多头_向上_任意"":387,""多头_向下_任意"":134,""空头_向上_任意"":154,""空头_向下_任意"":487}",,
SIG-WEEKLY-B38AC1853A188D15,tas_kdj_evc_V221201,tas,kline,weekly,GENERATED,"{""c1"":5,""c2"":8,""di"":1,""fastk_period"":9,""freq"":""周线"",""key"":""K"",""name"":""tas_kdj_evc_V221201"",""slowd_period"":3,""slowk_period"":3,""th"":10}",周线_D1T10KDJ9#3#3#K值突破5#8_KDJ极值V221201,False,1162,1,"{""其他"":1162}","{""其他_任意_任意"":1162}",,
