step,rounds,enter,exit,spec_id,win_count,min_return_delta,median_return_delta,mean_return_delta,mean_active_factors,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.05,1,0.2,0.0,step0.050_r1_en+0.200_ex+0.000,3,-0.05333091202042928,-0.01646412953105697,0.0007912040047434038,15.75,0.50175293264202,0.008321736938297963,-0.037986206725109994,0.22630538915175616,False,0.03868752225885719,0.007519262284773731,0.7057668451202435,True,0.1066328746481906,0.08704033535529798,1.4771912796683642,True,-0.12195174754676996,-0.05333091202042928,-3.026906842878933,False,-0.04790472401267798,-0.015682421596933005,-0.6624533371282091,False,0.24421899753192933,-0.018162911447615393,1.319394030642189,False,0.0969111569576151,0.05417832365314412,1.4469165974236557,True,0.3558676839193464,-0.017245837465180935,2.7251870653854446,False
0.025,2,0.125,0.05,step0.025_r2_en+0.125_ex+0.050,3,-0.05510811062441556,-0.006976454145769528,0.004684928700890101,16.0,0.25712529353459934,0.0489793682004207,0.0026714245370127454,0.7572727431792993,True,0.0011401585037249529,-0.030028101470358504,0.10969186485369252,False,0.09488436508471443,0.07529182579182181,1.2973809636991152,True,-0.07928339220800162,-0.01066255668166094,-1.806711131856024,False,-0.08733041304016054,-0.05510811062441556,-1.1172302082004588,False,0.25576480956552494,-0.006617099414019778,1.356264785516783,False,0.035397024426951695,-0.007335808877519279,0.5895834182640112,False,0.4423813777307877,0.06926785634626031,3.147289980222332,True
0.05,1,0.175,0.025,step0.050_r1_en+0.175_ex+0.025,3,-0.0632790754116157,-0.008198733886941922,-0.002784285642061929,15.75,0.50175293264202,0.054688063235222684,0.008380119571814726,0.8157972248151985,True,0.018783001933166066,-0.01238525804091739,0.3895368414331337,False,0.0899075906761202,0.07031505138322758,1.2556960114086222,True,-0.11936083035672418,-0.050739994830383495,-2.9525937805814464,False,-0.03623451214871143,-0.004012209732966454,-0.4744047243409134,False,0.24421899753192933,-0.018162911447615393,1.319394030642189,False,0.09034282667643168,0.0476099933719607,1.3375913936038737,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,1,0.125,0.025,step0.050_r1_en+0.125_ex+0.025,3,-0.0632790754116157,-0.009696498439999424,-0.0023092263168066063,15.75,0.50175293264202,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.031168259974083456,0.0,0.5734616952061417,False,0.09614206317438057,0.07654952388148795,1.3239128626968533,True,-0.10134775643220262,-0.032726920905861934,-2.3591528317177355,False,-0.01437240858675648,0.017849893828988495,-0.13085338333008545,True,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.0777993330358071,0.03506649973133613,1.1629462502086727,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,1,0.15,0.025,step0.050_r1_en+0.150_ex+0.025,3,-0.0632790754116157,-0.01170260330648265,-0.0023880706720166983,15.75,0.50175293264202,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.04609058755199347,0.01492232757791001,0.8076462149850971,True,0.0899075906761202,0.07031505138322758,1.2556960114086222,True,-0.10134775643220262,-0.032726920905861934,-2.3591528317177355,False,-0.03623451214871143,-0.004012209732966454,-0.4744047243409134,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.09034282667643168,0.0476099933719607,1.3375913936038737,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,2,0.125,0.05,step0.050_r2_en+0.125_ex+0.050,3,-0.06346033412232444,-0.024691189921504653,-0.012712682392584329,17.0,0.6411526731502666,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.0011788770110729985,-0.029989382963010458,0.10614812651888185,False,0.049352664743767205,0.029760125450874586,0.8206285308399821,True,-0.13208116964866512,-0.06346033412232444,-3.3698139792914463,False,-0.01437240858675648,0.017849893828988495,-0.13085338333008545,True,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.08770760065309258,0.0449747673486216,1.2938765163156505,True,0.3303474346665207,-0.042766086718006635,2.5319104055245094,False
0.05,2,0.15,0.0,step0.050_r2_en+0.150_ex+0.000,3,-0.06346033412232444,-0.02651968602819299,-0.00679136973212556,17.0,0.6411526731502666,0.010896175415586962,-0.035411768247820996,0.2589535472745232,False,0.06040317630993086,0.029234916335847405,1.0746790779595814,True,0.09684931777083672,0.0772567784779441,1.4190130543541013,True,-0.13208116964866512,-0.06346033412232444,-3.3698139792914463,False,-0.04984990622430996,-0.017627603808564984,-0.6918245864775107,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.10036640730982005,0.057633574005349075,1.4703988622059558,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,2,0.2,0.0,step0.050_r2_en+0.200_ex+0.000,3,-0.06451195279139932,-0.014602143984797422,0.0011953971183632506,17.0,0.6411526731502666,0.05108470298169965,0.00477675931829169,0.7743673759207247,True,0.0006220151528921747,-0.030546244821191282,0.07823728511012194,False,0.12027095584984093,0.10067841655694831,1.748623286079254,True,-0.13313278831774,-0.06451195279139932,-3.426000988789155,False,-0.04418075292015888,-0.011958450504413909,-0.6010245285046402,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.106995120606868,0.06426228730239703,1.5827151266209945,True,0.3558676839193464,-0.017245837465180935,2.7251870653854446,False
0.05,2,0.2,0.025,step0.050_r2_en+0.200_ex+0.025,3,-0.06451195279139932,-0.014602143984797422,0.0009746178256583582,17.0,0.6411526731502666,0.08550075077844599,0.03919280711503803,1.2184611680372641,True,0.0006220151528921747,-0.030546244821191282,0.07823728511012194,False,0.08408867371145545,0.06449613441856283,1.2921548750366518,True,-0.13313278831774,-0.06451195279139932,-3.426000988789155,False,-0.04418075292015888,-0.011958450504413909,-0.6010245285046402,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.106995120606868,0.06426228730239703,1.5827151266209945,True,0.3558676839193464,-0.017245837465180935,2.7251870653854446,False
0.05,2,0.2,0.05,step0.050_r2_en+0.200_ex+0.050,3,-0.06451195279139932,-0.017914977344080096,0.0007303558318244308,17.0,0.6411526731502666,0.08550075077844599,0.03919280711503803,1.2184611680372641,True,0.0006220151528921747,-0.030546244821191282,0.07823728511012194,False,0.08876024447934938,0.06916770518645676,1.4444357110767718,True,-0.13313278831774,-0.06451195279139932,-3.426000988789155,False,-0.04418075292015888,-0.011958450504413909,-0.6010245285046402,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.106995120606868,0.06426228730239703,1.5827151266209945,True,0.3492420172007811,-0.023871504183746284,2.676078825018907,False
