ts_code,trade_date,close,pre_close,pct_chg,vol,amount
000050.SZ,2023-04-11,10.84,10.67,1.5933,203228.86,220107.345
000088.SZ,2023-04-11,5.03,5.05,-0.396,48338.8,24293.92
000006.SZ,2023-04-12,5.16,5.17,-0.1934,185755.0,95469.066
000008.SZ,2023-04-12,2.4,2.36,1.6949,168185.7,40211.385
000009.SZ,2023-04-12,11.43,11.39,0.3512,123178.9,140529.533
000012.SZ,2023-04-12,6.66,6.64,0.3012,136874.04,91089.968
000021.SZ,2023-04-12,19.81,20.45,-3.1296,1733548.09,3404898.59
000025.SZ,2023-04-12,18.07,18.18,-0.6051,29782.41,53834.617
000027.SZ,2023-04-12,6.16,6.15,0.1626,96898.14,59752.59
000032.SZ,2023-04-12,39.66,38.55,2.8794,451253.12,1800130.126
000034.SZ,2023-04-12,30.0,28.82,4.0944,429708.81,1282216.45
000039.SZ,2023-04-12,7.48,7.42,0.8086,96682.61,72133.856
000050.SZ,2023-04-12,10.97,10.84,1.1993,217188.65,237909.603
000088.SZ,2023-04-12,5.25,5.03,4.3738,213853.03,111778.827
000006.SZ,2023-04-13,5.16,5.16,0.0,153598.44,79195.152
000008.SZ,2023-04-13,2.39,2.4,-0.4167,103148.0,24647.822
000009.SZ,2023-04-13,11.25,11.43,-1.5748,163990.48,185166.038
000012.SZ,2023-04-13,6.61,6.66,-0.7508,164666.84,108808.271
000021.SZ,2023-04-13,19.0,19.81,-4.0888,1416721.67,2757738.818
000025.SZ,2023-04-13,17.87,18.07,-1.1068,29653.94,53119.815
000027.SZ,2023-04-13,6.28,6.16,1.9481,301932.76,189371.101
000032.SZ,2023-04-13,38.39,39.66,-3.2022,490843.99,1954219.13
000034.SZ,2023-04-13,28.9,30.0,-3.6667,303390.84,886484.897
000039.SZ,2023-04-13,7.42,7.48,-0.8021,90592.15,67283.02
000050.SZ,2023-04-13,10.85,10.97,-1.0939,211749.23,231388.839
000088.SZ,2023-04-13,5.27,5.25,0.381,149826.25,79154.186
000006.SZ,2023-04-14,5.11,5.16,-0.969,173111.9,89130.043
000008.SZ,2023-04-14,2.39,2.39,0.0,109564.29,26165.474
000009.SZ,2023-04-14,11.38,11.25,1.1556,200127.31,228779.867
000012.SZ,2023-04-14,6.6,6.61,-0.1513,117693.31,77786.086
000021.SZ,2023-04-14,19.4,19.0,2.1053,1885301.6,3532903.352
000025.SZ,2023-04-14,18.14,17.87,1.5109,60694.86,110502.963
000027.SZ,2023-04-14,6.32,6.28,0.6369,231565.27,145795.543
000032.SZ,2023-04-14,38.18,38.39,-0.547,275136.77,1055019.618
000034.SZ,2023-04-14,28.5,28.9,-1.3841,253720.18,721456.85
000039.SZ,2023-04-14,7.6,7.42,2.4259,193330.64,145392.956
000050.SZ,2023-04-14,10.79,10.85,-0.553,142764.18,153290.696
000088.SZ,2023-04-14,5.29,5.27,0.3795,101313.16,53502.627
000006.SZ,2023-04-17,5.11,5.11,0.0,138260.14,70305.941
000008.SZ,2023-04-17,2.4,2.39,0.4184,192731.26,46286.175
000009.SZ,2023-04-17,11.74,11.38,3.1634,387170.03,454289.947
000012.SZ,2023-04-17,6.73,6.6,1.9697,266849.87,178893.507
000021.SZ,2023-04-17,20.14,19.4,3.8144,1735971.47,3446072.879
000025.SZ,2023-04-17,18.2,18.14,0.3308,44341.92,80309.966
000027.SZ,2023-04-17,6.45,6.32,2.057,314924.35,202824.583
000032.SZ,2023-04-17,38.12,38.18,-0.1572,201181.15,771558.184
000034.SZ,2023-04-17,28.19,28.5,-1.0877,219244.52,618194.932
000039.SZ,2023-04-17,7.22,7.6,-5.0,467730.86,336875.184
000050.SZ,2023-04-17,10.63,10.79,-1.4829,154770.44,165123.687
000088.SZ,2023-04-17,5.28,5.29,-0.189,99584.6,52675.807
000006.SZ,2023-04-18,5.06,5.11,-0.9785,104507.49,53227.626
000008.SZ,2023-04-18,2.37,2.4,-1.25,186270.78,44318.909
000009.SZ,2023-04-18,11.6,11.74,-1.1925,197132.45,229439.872
000012.SZ,2023-04-18,6.75,6.73,0.2972,192672.0,129944.513
000021.SZ,2023-04-18,19.8,20.14,-1.6882,1143798.27,2240233.823
000025.SZ,2023-04-18,18.25,18.2,0.2747,36737.24,66988.012
000027.SZ,2023-04-18,6.4,6.45,-0.7752,179919.96,115342.754
000032.SZ,2023-04-18,38.21,38.12,0.2361,231727.44,870235.488
000034.SZ,2023-04-18,29.26,28.19,3.7957,345450.6,998417.65
000039.SZ,2023-04-18,7.24,7.22,0.277,179866.93,130205.915
000050.SZ,2023-04-18,10.48,10.63,-1.4111,167433.81,175566.998
000088.SZ,2023-04-18,5.28,5.28,0.0,68909.75,36367.164
000006.SZ,2023-04-19,4.96,5.06,-1.9763,181808.25,90913.575
000008.SZ,2023-04-19,2.36,2.37,-0.4219,184874.91,43540.136
000009.SZ,2023-04-19,11.26,11.6,-2.931,291474.23,329533.64
000012.SZ,2023-04-19,6.8,6.75,0.7407,471329.45,325566.623
000021.SZ,2023-04-19,19.37,19.8,-2.1717,1406576.17,2770437.222
000025.SZ,2023-04-19,17.85,18.25,-2.1918,45116.07,81188.526
000027.SZ,2023-04-19,6.35,6.4,-0.7813,139507.73,89001.572
000032.SZ,2023-04-19,38.76,38.21,1.4394,295499.37,1153773.467
000034.SZ,2023-04-19,30.34,29.26,3.691,548520.93,1655142.662
000039.SZ,2023-04-19,7.16,7.24,-1.105,119232.73,85829.026
000050.SZ,2023-04-19,10.49,10.48,0.0954,112290.19,118117.597
000088.SZ,2023-04-19,5.29,5.28,0.1894,70833.51,37401.315
000006.SZ,2023-04-20,4.91,4.96,-1.0081,164182.78,80478.662
000008.SZ,2023-04-20,2.37,2.36,0.4237,140928.7,33081.804
000009.SZ,2023-04-20,11.08,11.26,-1.5986,259501.0,285972.905
000012.SZ,2023-04-20,6.74,6.8,-0.8824,229738.89,154225.753
000021.SZ,2023-04-20,21.09,19.37,8.8797,2126537.05,4361173.671
000025.SZ,2023-04-20,17.27,17.85,-3.2493,60158.6,104587.228
000027.SZ,2023-04-20,6.38,6.35,0.4724,141486.29,90031.076
000032.SZ,2023-04-20,39.6,38.76,2.1672,282914.7,1107926.27
000034.SZ,2023-04-20,31.28,30.34,3.0982,507704.87,1563498.369
000039.SZ,2023-04-20,7.13,7.16,-0.419,116803.26,83068.487
000050.SZ,2023-04-20,10.63,10.49,1.3346,110124.8,116333.74
000088.SZ,2023-04-20,5.3,5.29,0.189,56664.93,29948.089
000006.SZ,2023-04-21,4.79,4.91,-2.444,208791.65,102311.394
000008.SZ,2023-04-21,2.36,2.37,-0.4219,480306.41,114992.889
000009.SZ,2023-04-21,10.92,11.08,-1.444,178386.13,196734.591
000012.SZ,2023-04-21,6.71,6.74,-0.4451,274790.3,186816.743
000021.SZ,2023-04-21,20.4,21.09,-3.2717,1630037.27,3427753.14
000025.SZ,2023-04-21,17.04,17.27,-1.3318,35546.64,61110.715
000027.SZ,2023-04-21,6.27,6.38,-1.7241,151700.63,96166.526
000032.SZ,2023-04-21,35.64,39.6,-10.0,356969.76,1314657.606
000034.SZ,2023-04-21,29.34,31.28,-6.202,426441.85,1259930.562
000039.SZ,2023-04-21,7.08,7.13,-0.7013,117756.88,83619.546
000050.SZ,2023-04-21,10.1,10.63,-4.9859,199816.84,205373.219
000088.SZ,2023-04-21,5.31,5.3,0.1887,105534.48,56242.928
000006.SZ,2023-04-24,4.76,4.79,-0.6263,131527.8,62565.578
000008.SZ,2023-04-24,2.3,2.36,-2.5424,384954.57,88490.357
000009.SZ,2023-04-24,10.68,10.92,-2.1978,190358.92,204133.723
000012.SZ,2023-04-24,6.61,6.71,-1.4903,215762.61,142784.747
000021.SZ,2023-04-24,19.92,20.4,-2.3529,1045084.72,2099106.501
000025.SZ,2023-04-24,16.94,17.04,-0.5869,33329.35,56329.727
000027.SZ,2023-04-24,6.31,6.27,0.638,168626.47,106464.863
000032.SZ,2023-04-24,33.39,35.64,-6.3131,470902.72,1601173.112
000034.SZ,2023-04-24,29.16,29.34,-0.6135,225589.12,653221.823
000039.SZ,2023-04-24,7.03,7.08,-0.7062,105664.47,74234.806
000050.SZ,2023-04-24,10.0,10.1,-0.9901,141012.51,141607.213
000088.SZ,2023-04-24,5.28,5.31,-0.565,85203.15,44996.886
000006.SZ,2023-04-25,4.69,4.76,-1.4706,177948.23,83285.265
000008.SZ,2023-04-25,2.25,2.3,-2.1739,274844.3,62103.164
000009.SZ,2023-04-25,10.38,10.68,-2.809,252828.03,262376.356
000012.SZ,2023-04-25,6.49,6.61,-1.8154,201666.86,131744.276
000021.SZ,2023-04-25,18.95,19.92,-4.8695,1016426.48,1974335.256
000025.SZ,2023-04-25,16.54,16.94,-2.3613,44963.39,74465.654
000027.SZ,2023-04-25,6.29,6.31,-0.317,160936.47,101176.686
000032.SZ,2023-04-25,33.16,33.39,-0.6888,283040.15,947740.861
000034.SZ,2023-04-25,28.72,29.16,-1.5089,238061.63,682731.338
000039.SZ,2023-04-25,6.95,7.03,-1.138,116070.4,80743.203
000050.SZ,2023-04-25,9.89,10.0,-1.1,109746.68,108888.364
000088.SZ,2023-04-25,5.32,5.28,0.7576,79857.28,42329.165
000006.SZ,2023-04-26,4.7,4.69,0.2132,122235.26,57245.847
000008.SZ,2023-04-26,2.28,2.25,1.3333,155476.14,35150.493
000009.SZ,2023-04-26,10.58,10.38,1.9268,194732.77,205795.61
000012.SZ,2023-04-26,6.56,6.49,1.0786,222245.29,145794.784
000021.SZ,2023-04-26,17.06,18.95,-9.9736,1389382.3,2433854.29
000025.SZ,2023-04-26,16.8,16.54,1.5719,35636.12,59861.741
000027.SZ,2023-04-26,6.36,6.29,1.1129,198546.08,126102.305
000032.SZ,2023-04-26,30.28,33.16,-8.6852,545415.82,1704118.287
000034.SZ,2023-04-26,26.16,28.72,-8.9136,422534.71,1125912.577
000039.SZ,2023-04-26,7.02,6.95,1.0072,92653.07,64715.385
000050.SZ,2023-04-26,9.78,9.89,-1.1122,99921.13,97890.681
000088.SZ,2023-04-26,5.26,5.32,-1.1278,72689.35,38182.434
000006.SZ,2023-04-27,4.7,4.7,0.0,103664.34,48918.826
000008.SZ,2023-04-27,2.28,2.28,0.0,113735.0,25983.12
000009.SZ,2023-04-27,10.52,10.58,-0.5671,125543.52,132215.185
000012.SZ,2023-04-27,6.51,6.56,-0.7622,215224.56,140128.306
000021.SZ,2023-04-27,17.46,17.06,2.3447,1193412.6,2116061.466
000025.SZ,2023-04-27,17.06,16.8,1.5476,55882.56,95627.074
000027.SZ,2023-04-27,6.33,6.36,-0.4717,158715.92,100161.459
000032.SZ,2023-04-27,30.7,30.28,1.3871,290854.46,904741.314
000034.SZ,2023-04-27,25.5,26.16,-2.5229,242850.69,621646.93
000039.SZ,2023-04-27,7.0,7.02,-0.2849,75068.78,52396.988
000050.SZ,2023-04-27,9.78,9.78,0.0,81016.85,79334.724
000088.SZ,2023-04-27,5.3,5.26,0.7605,64582.55,34135.73
000006.SZ,2023-04-28,4.84,4.7,2.9787,170413.59,81993.352
000008.SZ,2023-04-28,2.37,2.28,3.9474,364488.69,85707.037
000009.SZ,2023-04-28,10.67,10.52,1.4259,143152.54,152078.599
000012.SZ,2023-04-28,6.57,6.51,0.9217,203886.6,133209.168
000021.SZ,2023-04-28,17.81,17.46,2.0046,724300.52,1286674.21
000025.SZ,2023-04-28,17.16,17.06,0.5862,35061.06,60014.434
000027.SZ,2023-04-28,6.42,6.33,1.4218,229865.44,146459.535
000032.SZ,2023-04-28,31.6,30.7,2.9316,242162.18,756037.85
000034.SZ,2023-04-28,26.66,25.5,4.549,253255.9,666671.284
000039.SZ,2023-04-28,7.01,7.0,0.1429,128153.66,89901.124
000050.SZ,2023-04-28,9.86,9.78,0.818,97560.98,96176.782
000088.SZ,2023-04-28,5.34,5.3,0.7547,112613.64,59822.673
000006.SZ,2023-05-04,4.85,4.84,0.2066,177147.6,85494.435
000008.SZ,2023-05-04,2.49,2.37,5.0633,845164.24,210337.321
000009.SZ,2023-05-04,10.54,10.67,-1.2184,169383.52,179599.319
000012.SZ,2023-05-04,6.53,6.57,-0.6088,255031.78,166733.522
000021.SZ,2023-05-04,16.8,17.81,-5.671,861715.57,1477998.074
000025.SZ,2023-05-04,17.08,17.16,-0.4662,29580.26,50706.671
000027.SZ,2023-05-04,6.54,6.42,1.8692,288236.05,188016.966
000032.SZ,2023-05-04,30.8,31.6,-2.5316,308030.64,933159.622
000034.SZ,2023-05-04,27.3,26.66,2.4006,244485.79,664997.752
000039.SZ,2023-05-04,7.01,7.01,0.0,145945.6,102557.698
000050.SZ,2023-05-04,8.87,9.86,-10.0406,375926.25,337218.938
000088.SZ,2023-05-04,5.47,5.34,2.4345,255543.86,139028.796
000006.SZ,2023-05-05,4.93,4.85,1.6495,224704.45,110281.762
000008.SZ,2023-05-05,2.52,2.49,1.2048,595909.7,149159.077
000009.SZ,2023-05-05,10.46,10.54,-0.759,134179.33,140076.427
000012.SZ,2023-05-05,6.52,6.53,-0.1531,159498.88,103664.707
000021.SZ,2023-05-05,16.6,16.8,-1.1905,585451.19,988610.814
000025.SZ,2023-05-05,17.27,17.08,1.1124,45393.16,77657.417
000027.SZ,2023-05-05,6.64,6.54,1.5291,358254.74,236706.479
000032.SZ,2023-05-05,32.0,30.8,3.8961,368148.48,1162887.129
000034.SZ,2023-05-05,26.92,27.3,-1.3919,160463.59,431879.708
000039.SZ,2023-05-05,6.99,7.01,-0.2853,119180.67,83352.251
000050.SZ,2023-05-05,8.8,8.87,-0.7892,181843.26,160430.532
000088.SZ,2023-05-05,5.52,5.47,0.9141,176702.95,96910.473
000006.SZ,2023-05-08,4.91,4.93,-0.4057,221979.04,107974.44
000008.SZ,2023-05-08,2.5,2.52,-0.7937,478234.76,118868.824
000009.SZ,2023-05-08,10.8,10.46,3.2505,230045.86,245589.016
000012.SZ,2023-05-08,6.54,6.52,0.3067,205996.06,134438.072
000021.SZ,2023-05-08,16.71,16.6,0.6627,504671.9,846279.588
000025.SZ,2023-05-08,17.34,17.27,0.4053,39894.38,69092.676
000027.SZ,2023-05-08,6.73,6.64,1.3554,396107.71,266999.943
000032.SZ,2023-05-08,34.22,32.0,6.9375,501453.97,1668256.332
000034.SZ,2023-05-08,26.81,26.92,-0.4086,202315.43,543781.626
000039.SZ,2023-05-08,7.07,6.99,1.1445,289853.48,205146.097
000050.SZ,2023-05-08,9.12,8.8,3.6364,184958.21,166550.886
000088.SZ,2023-05-08,5.55,5.52,0.5435,324160.84,180627.55
000006.SZ,2023-05-09,4.88,4.91,-0.611,176416.06,87184.864
000008.SZ,2023-05-09,2.49,2.5,-0.4,406275.65,102045.511
000009.SZ,2023-05-09,10.55,10.8,-2.3148,227311.74,242117.009
000012.SZ,2023-05-09,6.54,6.54,0.0,192678.87,125881.512
000021.SZ,2023-05-09,16.74,16.71,0.1795,762446.58,1292601.574
000025.SZ,2023-05-09,17.03,17.34,-1.7878,38100.48,65368.127
000027.SZ,2023-05-09,6.68,6.73,-0.7429,384341.09,258849.833
000032.SZ,2023-05-09,33.8,34.22,-1.2274,337611.77,1165846.579
000034.SZ,2023-05-09,26.52,26.81,-1.0817,168421.16,447845.637
000039.SZ,2023-05-09,7.2,7.07,1.8388,329748.95,237730.27
000050.SZ,2023-05-09,9.12,9.12,0.0,185007.21,170265.563
000088.SZ,2023-05-09,5.53,5.55,-0.3604,262269.27,146501.103
000006.SZ,2023-05-10,5.02,4.88,2.8689,327678.92,162579.249
000008.SZ,2023-05-10,2.47,2.49,-0.8032,213117.0,52658.957
000009.SZ,2023-05-10,10.84,10.55,2.7488,292188.67,314825.037
000012.SZ,2023-05-10,6.61,6.54,1.0703,182013.26,119484.766
000021.SZ,2023-05-10,16.24,16.74,-2.9869,622125.56,1012431.317
000025.SZ,2023-05-10,17.52,17.03,2.8773,66602.16,115735.031
000027.SZ,2023-05-10,6.67,6.68,-0.1497,214276.77,143144.14
000032.SZ,2023-05-10,34.04,33.8,0.7101,241719.59,813252.379
000034.SZ,2023-05-10,25.59,26.08,-1.8788,179399.15,460667.318
000039.SZ,2023-05-10,7.13,7.2,-0.9722,168340.48,120023.406
000050.SZ,2023-05-10,9.1,9.12,-0.2193,108941.86,98922.084
000088.SZ,2023-05-10,5.48,5.53,-0.9042,158671.97,86657.846
000006.SZ,2023-05-11,4.89,5.02,-2.5896,321865.8,157797.888
000008.SZ,2023-05-11,2.51,2.47,1.6194,203009.51,50604.461
000009.SZ,2023-05-11,10.83,10.84,-0.0923,172444.84,187271.498
000012.SZ,2023-05-11,6.58,6.61,-0.4539,111501.71,73418.355
000021.SZ,2023-05-11,17.86,16.24,9.9754,1107486.41,1915938.459
000025.SZ,2023-05-11,17.27,17.52,-1.4269,42845.53,74193.256
000027.SZ,2023-05-11,6.9,6.67,3.4483,408347.31,280206.9
000032.SZ,2023-05-11,32.52,34.04,-4.4653,275407.38,897984.671
000034.SZ,2023-05-11,25.01,25.59,-2.2665,160738.0,406037.346
000039.SZ,2023-05-11,7.11,7.13,-0.2805,73797.99,52439.797
000050.SZ,2023-05-11,9.14,9.1,0.4396,92798.0,84979.18
000088.SZ,2023-05-11,5.45,5.48,-0.5474,82017.27,44579.244
000006.SZ,2023-05-12,4.81,4.89,-1.636,159687.23,77338.339
000008.SZ,2023-05-12,2.47,2.51,-1.5936,161803.35,40161.551
000009.SZ,2023-05-12,10.89,10.83,0.554,184690.09,200747.193
000012.SZ,2023-05-12,6.52,6.58,-0.9119,115003.56,75163.886
000021.SZ,2023-05-12,17.41,17.86,-2.5196,1287281.63,2302543.289
000025.SZ,2023-05-12,16.99,17.27,-1.6213,32635.0,55785.632
000027.SZ,2023-05-12,6.89,6.9,-0.1449,422189.64,292142.175
000032.SZ,2023-05-12,31.65,32.52,-2.6753,161337.12,517474.477
000034.SZ,2023-05-12,24.99,25.01,-0.08,118940.56,298289.408
000039.SZ,2023-05-12,7.02,7.11,-1.2658,94561.86,66714.677
000050.SZ,2023-05-12,9.04,9.14,-1.0941,66073.42,60074.843
000088.SZ,2023-05-12,5.47,5.45,0.367,79889.9,43739.061
000006.SZ,2023-05-15,4.82,4.81,0.2079,157637.34,75256.229
000008.SZ,2023-05-15,2.47,2.47,0.0,236155.65,57928.587
000009.SZ,2023-05-15,11.22,10.89,3.0303,294848.19,329069.409
000012.SZ,2023-05-15,6.55,6.52,0.4601,111742.42,72874.627
000021.SZ,2023-05-15,17.28,17.41,-0.7467,871591.6,1497950.118
000025.SZ,2023-05-15,17.15,16.99,0.9417,29888.5,50823.11
000027.SZ,2023-05-15,6.85,6.89,-0.5806,357799.35,244610.165
000032.SZ,2023-05-15,31.97,31.65,1.0111,284714.45,886823.373
000034.SZ,2023-05-15,24.86,24.99,-0.5202,172401.82,422209.619
000039.SZ,2023-05-15,7.08,7.02,0.8547,106187.92,74605.398
000050.SZ,2023-05-15,9.08,9.04,0.4425,84462.25,76211.394
000088.SZ,2023-05-15,5.4,5.47,-1.2797,99831.93,53519.333
000006.SZ,2023-05-16,4.71,4.82,-2.2822,123845.11,58785.366
000008.SZ,2023-05-16,2.43,2.47,-1.6194,203012.15,49611.26
000009.SZ,2023-05-16,11.25,11.22,0.2674,178966.42,200820.966
000012.SZ,2023-05-16,6.47,6.55,-1.2214,172772.11,112135.343
000021.SZ,2023-05-16,19.01,17.28,10.0116,1154467.57,2102270.419
000025.SZ,2023-05-16,16.92,17.15,-1.3411,33361.5,57141.767
000027.SZ,2023-05-16,6.86,6.85,0.146,205469.14,140995.21
000032.SZ,2023-05-16,30.59,31.97,-4.3165,202352.25,626625.462
000034.SZ,2023-05-16,23.95,24.86,-3.6605,156965.78,379803.66
000039.SZ,2023-05-16,7.0,7.08,-1.1299,79557.35,55788.754
000050.SZ,2023-05-16,8.98,9.08,-1.1013,78177.6,70523.373
000088.SZ,2023-05-16,5.3,5.4,-1.8519,76535.24,40803.3
000006.SZ,2023-05-17,4.72,4.71,0.2123,73817.0,34826.7
000008.SZ,2023-05-17,2.45,2.43,0.823,173589.1,42192.533
000009.SZ,2023-05-17,11.18,11.25,-0.6222,138653.21,155304.974
000012.SZ,2023-05-17,6.48,6.47,0.1546,74051.33,47911.94
000021.SZ,2023-05-17,19.66,19.01,3.4193,1890902.33,3735178.424
000025.SZ,2023-05-17,17.1,16.92,1.0638,26849.35,45721.753
000027.SZ,2023-05-17,6.83,6.86,-0.4373,202556.08,137813.367
000032.SZ,2023-05-17,30.75,30.59,0.523,232856.9,710484.838
000034.SZ,2023-05-17,24.33,23.95,1.5866,118830.68,289002.692
000039.SZ,2023-05-17,7.01,7.0,0.1429,63735.8,44677.411
000050.SZ,2023-05-17,9.16,8.98,2.0045,82589.48,75109.721
000088.SZ,2023-05-17,5.31,5.3,0.1887,58806.43,31117.382
000006.SZ,2023-05-18,4.72,4.72,0.0,98456.9,46564.692
000008.SZ,2023-05-18,2.47,2.45,0.8163,203559.2,50325.124
000009.SZ,2023-05-18,11.1,11.18,-0.7156,170964.51,189741.084
000012.SZ,2023-05-18,6.41,6.48,-1.0802,123126.92,79308.072
000021.SZ,2023-05-18,19.44,19.66,-1.119,1260274.41,2460107.942
000025.SZ,2023-05-18,16.95,17.1,-0.8772,24260.5,41210.534
000027.SZ,2023-05-18,6.81,6.83,-0.2928,158149.61,107788.231
000032.SZ,2023-05-18,31.45,30.75,2.2764,203335.53,635541.634
000034.SZ,2023-05-18,25.23,24.33,3.6991,216888.42,542301.212
000039.SZ,2023-05-18,6.98,7.01,-0.428,80429.32,56338.552
000050.SZ,2023-05-18,9.24,9.16,0.8734,71649.4,65981.709
000088.SZ,2023-05-18,5.26,5.31,-0.9416,69369.49,36806.563
000006.SZ,2023-05-19,4.65,4.72,-1.4831,109916.99,51208.161
000008.SZ,2023-05-19,2.44,2.47,-1.2146,173266.69,42308.716
000009.SZ,2023-05-19,11.19,11.1,0.8108,165681.43,185173.205
000012.SZ,2023-05-19,6.33,6.41,-1.248,137305.84,86941.63
000021.SZ,2023-05-19,19.88,19.44,2.2634,1449425.16,2910451.967
000025.SZ,2023-05-19,17.28,16.95,1.9469,61271.86,105792.916
000027.SZ,2023-05-19,6.72,6.81,-1.3216,155260.86,104792.183
000032.SZ,2023-05-19,31.59,31.45,0.4452,240409.96,742696.958
000034.SZ,2023-05-19,25.15,25.23,-0.3171,127779.72,319943.616
000039.SZ,2023-05-19,6.99,6.98,0.1433,58634.58,40897.097
000050.SZ,2023-05-19,9.37,9.24,1.4069,87097.6,81267.745
000088.SZ,2023-05-19,5.16,5.26,-1.9011,76661.45,39794.694
000006.SZ,2023-05-22,4.7,4.65,1.0753,145073.34,67628.552
000008.SZ,2023-05-22,2.41,2.44,-1.2295,192899.0,46577.974
000009.SZ,2023-05-22,11.29,11.19,0.8937,140186.69,157659.663
000012.SZ,2023-05-22,6.33,6.33,0.0,97794.26,61692.916
000021.SZ,2023-05-22,20.14,19.88,1.3078,1503891.17,3065449.428
000025.SZ,2023-05-22,17.21,17.28,-0.4051,33955.5,58260.726
000027.SZ,2023-05-22,6.83,6.72,1.6369,245676.43,168172.792
000032.SZ,2023-05-22,31.12,31.59,-1.4878,182651.24,572664.73
000034.SZ,2023-05-22,24.7,25.15,-1.7893,114034.53,280370.41
000039.SZ,2023-05-22,7.01,6.99,0.2861,54239.08,37933.113
000050.SZ,2023-05-22,9.4,9.37,0.3202,64340.01,60428.623
000088.SZ,2023-05-22,5.09,5.16,-1.3566,78518.33,40169.437
000006.SZ,2023-05-23,4.67,4.7,-0.6383,92272.92,43459.743
000008.SZ,2023-05-23,2.35,2.41,-2.4896,263619.0,62426.443
000009.SZ,2023-05-23,11.25,11.29,-0.3543,151820.87,172037.481
000012.SZ,2023-05-23,6.36,6.33,0.4739,101801.3,64829.994
000021.SZ,2023-05-23,18.4,20.14,-8.6395,1315294.85,2483770.519
000025.SZ,2023-05-23,17.21,17.21,0.0,44195.56,76829.369
000027.SZ,2023-05-23,6.71,6.83,-1.757,163842.73,110863.066
000032.SZ,2023-05-23,30.5,31.12,-1.9923,197276.21,612664.771
000034.SZ,2023-05-23,24.2,24.7,-2.0243,128701.7,314946.354
000039.SZ,2023-05-23,6.95,7.01,-0.8559,66955.62,46698.952
000050.SZ,2023-05-23,9.28,9.4,-1.2766,51684.0,48336.73
000088.SZ,2023-05-23,5.01,5.09,-1.5717,87048.0,43978.056
000006.SZ,2023-05-24,4.62,4.67,-1.0707,99688.36,46452.088
000008.SZ,2023-05-24,2.32,2.35,-1.2766,189400.08,44183.151
000009.SZ,2023-05-24,11.25,11.25,0.0,133872.43,150800.272
000012.SZ,2023-05-24,6.34,6.36,-0.3145,83559.0,52975.835
000021.SZ,2023-05-24,18.3,18.4,-0.5435,956756.24,1757456.445
000025.SZ,2023-05-24,16.89,17.21,-1.8594,37709.29,64154.395
000027.SZ,2023-05-24,6.62,6.71,-1.3413,189954.72,126392.613
000032.SZ,2023-05-24,29.91,30.5,-1.9344,229416.02,687919.634
000034.SZ,2023-05-24,24.22,24.2,0.0826,99502.96,239997.783
000039.SZ,2023-05-24,6.9,6.95,-0.7194,78990.22,54605.129
000050.SZ,2023-05-24,9.26,9.28,-0.2155,71987.02,66592.846
000088.SZ,2023-05-24,4.95,5.01,-1.1976,101182.43,50261.817
000006.SZ,2023-05-25,4.69,4.62,1.5152,126350.82,58926.907
000008.SZ,2023-05-25,2.33,2.32,0.431,169497.05,39259.607
000009.SZ,2023-05-25,11.19,11.25,-0.5333,152330.26,170865.722
000012.SZ,2023-05-25,6.29,6.34,-0.7886,112828.47,70977.409
000021.SZ,2023-05-25,19.16,18.3,4.6995,1089677.75,2062860.015
000025.SZ,2023-05-25,16.78,16.89,-0.6513,31818.18,53439.885
000027.SZ,2023-05-25,6.69,6.62,1.0574,155904.73,103979.22
000032.SZ,2023-05-25,29.13,29.91,-2.6078,292608.03,852285.026
000034.SZ,2023-05-25,25.07,24.22,3.5095,272756.93,688491.887
000039.SZ,2023-05-25,6.83,6.9,-1.0145,110945.5,75655.308
000050.SZ,2023-05-25,9.3,9.26,0.432,61723.46,57217.145
000088.SZ,2023-05-25,4.9,4.95,-1.0101,78266.71,38427.526
000006.SZ,2023-05-26,4.7,4.69,0.2132,84374.0,39481.5
000008.SZ,2023-05-26,2.31,2.33,-0.8584,134249.2,31018.974
000009.SZ,2023-05-26,11.35,11.19,1.4298,173623.84,195769.755
000012.SZ,2023-05-26,6.19,6.29,-1.5898,142073.73,87875.26
000021.SZ,2023-05-26,20.7,19.16,8.0376,1978821.86,4051163.079
000025.SZ,2023-05-26,16.86,16.78,0.4768,27860.78,46548.553
000027.SZ,2023-05-26,6.74,6.69,0.7474,140881.85,95079.055
000032.SZ,2023-05-26,29.44,29.13,1.0642,254160.49,739824.611
000034.SZ,2023-05-26,26.1,25.07,4.1085,266883.32,683013.022
000039.SZ,2023-05-26,6.88,6.83,0.7321,59835.22,40772.864
000050.SZ,2023-05-26,9.36,9.3,0.6452,57174.5,53270.921
000088.SZ,2023-05-26,4.92,4.9,0.4082,79710.14,38996.919
000006.SZ,2023-05-29,4.61,4.7,-1.9149,89712.51,41625.342
000008.SZ,2023-05-29,2.31,2.31,0.0,142661.25,32938.671
000009.SZ,2023-05-29,11.73,11.35,3.348,440775.79,514844.681
000012.SZ,2023-05-29,6.17,6.19,-0.3231,83299.12,51360.792
000021.SZ,2023-05-29,20.05,20.7,-3.1401,1349866.0,2753641.245
000025.SZ,2023-05-29,16.78,16.86,-0.4745,23437.85,39450.758
000027.SZ,2023-05-29,6.94,6.74,2.9674,368403.92,254331.534
000032.SZ,2023-05-29,30.0,29.44,1.9022,272680.92,816247.099
000034.SZ,2023-05-29,26.17,26.1,0.2682,183883.6,478804.409
000039.SZ,2023-05-29,6.85,6.88,-0.436,50990.39,34964.715
