control,repetition,mean_return_4,mean_return_5,mean_return_6,mean_band_return,win_rate_5,compound_return_5
CALENDAR_MATCHED,3999,0.0015223835771727768,0.0032244899298575634,0.0035019016024985293,0.00274959170317629,0.56,0.07754377873697438
PULLBACK_VOL_MATCHED,3999,-0.0015005108581854687,-0.0010953571404909246,0.0029200700963431326,0.00010806736588891391,0.64,-0.04641150530807847
CALENDAR_MATCHED,4000,-0.001621711811605615,-0.006785438011824496,-0.0076142981805410685,-0.005340482667990393,0.36,-0.16214171298460345
PULLBACK_VOL_MATCHED,4000,-0.01722090258622642,-0.015294467532606241,-0.01106060307531207,-0.014525324398048245,0.32,-0.3317909183188482
CALENDAR_MATCHED,4001,-0.00341885971862085,-0.003623558052740976,-0.004844033715794116,-0.003962150495718647,0.44,-0.10075044225739482
PULLBACK_VOL_MATCHED,4001,-0.006384117896143074,-0.005173472936089656,-0.005000785198395339,-0.005519458676876022,0.52,-0.1271632142489728
CALENDAR_MATCHED,4002,-0.007159356425407833,-0.005789569637303687,-0.0038616572637232105,-0.005603527775478245,0.4,-0.14232533600886643
PULLBACK_VOL_MATCHED,4002,-0.00478548439702434,-0.004728733297100493,-0.00970054501945909,-0.006404920904527976,0.44,-0.1171449044418591
CALENDAR_MATCHED,4003,-0.008118488602760893,-0.005271698390795634,-0.006240033362367741,-0.0065434067853080875,0.52,-0.12852630512566665
PULLBACK_VOL_MATCHED,4003,-0.009488156288539046,-0.00917525475454751,-0.010467829595723064,-0.009710413546269874,0.4,-0.22045924656797466
CALENDAR_MATCHED,4004,-0.007130750249149704,-0.009602558797183653,-0.005760691418119559,-0.007498000154817639,0.28,-0.22305883482392663
PULLBACK_VOL_MATCHED,4004,-0.0040960815161275345,-0.007192473305821383,-0.0030144153951394115,-0.004767656739029443,0.28,-0.17068141242564006
CALENDAR_MATCHED,4005,0.0007646142251220355,6.131171757956633e-05,0.0005809728174731043,0.0004689662533915688,0.56,-0.0035318628921201523
PULLBACK_VOL_MATCHED,4005,-0.00043360901363805217,0.0046882588380769575,0.0071293048362682625,0.003794651553569055,0.56,0.11154914236940527
CALENDAR_MATCHED,4006,-0.004347415725504327,-0.0047219665466148265,-0.0038759176657262805,-0.004315099979281812,0.44,-0.11845405519621399
PULLBACK_VOL_MATCHED,4006,-0.012437153565308869,-0.0063211378173694665,-0.0037345211890623675,-0.0074976041905802345,0.48,-0.1528502261265502
CALENDAR_MATCHED,4007,-0.0020338514385666783,-0.004610161946289049,-0.0026263196627365646,-0.0030901110158640978,0.4,-0.1135846625061433
PULLBACK_VOL_MATCHED,4007,-0.005314135224773571,-0.004077968976011706,-0.005620732742111314,-0.005004278980965531,0.56,-0.10725494899952248
CALENDAR_MATCHED,4008,0.0011356614704556688,0.00037809364021384795,-0.00250850258148402,-0.00033158249027150056,0.48,-0.0008214482517658883
PULLBACK_VOL_MATCHED,4008,0.0014840354145673595,-0.001757773348913818,-0.0037873804613022476,-0.0013537061318829016,0.48,-0.053134314363552315
CALENDAR_MATCHED,4009,-0.0034595203923700967,-0.0025622397845663516,0.006029769903367521,2.669908810356558e-06,0.48,-0.06894241378692356
PULLBACK_VOL_MATCHED,4009,-0.001977179929017785,-0.0009722448206931178,0.001801982297307898,-0.0003824808174676677,0.48,-0.034520108536544414
CALENDAR_MATCHED,4010,0.001058567610474852,-0.0016161011602457932,-0.0022750758453982155,-0.0009442031317230526,0.32,-0.04343890358482494
PULLBACK_VOL_MATCHED,4010,-0.0077641582056829205,-0.014376883761517903,-0.012239053561289532,-0.011460031842830115,0.28,-0.3157240345688044
CALENDAR_MATCHED,4011,-0.0017448306329836294,-0.004867851151146066,-0.003621922005717142,-0.0034115345966156123,0.4,-0.1208422275737493
PULLBACK_VOL_MATCHED,4011,-0.005888864098451813,9.294635218936254e-05,0.0015585866419406758,-0.0014124437014405927,0.48,-0.003982751158877806
CALENDAR_MATCHED,4012,-0.0007413489536330608,-0.004247324846237932,-0.0028742965240768116,-0.0026209901079826013,0.48,-0.11694650887849267
PULLBACK_VOL_MATCHED,4012,-0.0071786161011129,-0.009613020278532588,-0.011233727563585857,-0.009341787981077116,0.24,-0.21882096438077714
CALENDAR_MATCHED,4013,0.001563407680331892,0.002610037692551339,0.006504474051710511,0.0035593064748645807,0.64,0.06422907046327575
PULLBACK_VOL_MATCHED,4013,-0.013011701003258854,-0.012173088677651043,-0.00903591510341728,-0.011406901594775724,0.32,-0.2793231924743177
CALENDAR_MATCHED,4014,0.0028702927591145455,0.009042465295913064,0.014887538425429425,0.008933432160152346,0.6,0.20920703583533662
PULLBACK_VOL_MATCHED,4014,-0.009172421589434085,-0.008367376686077267,-0.0054233591331817755,-0.007654385802897711,0.36,-0.20072031764036602
CALENDAR_MATCHED,4015,-0.0027875757831273694,-0.006244561297278692,-0.008300296882690556,-0.005777477987698873,0.4,-0.154353721579794
PULLBACK_VOL_MATCHED,4015,-0.011213921235921681,-0.010797713632299142,-0.00459806973812757,-0.008869901535449464,0.44,-0.2450046856438043
CALENDAR_MATCHED,4016,0.00015777247599822795,-0.0021489904225255384,0.0009156270751222539,-0.00035853029046835225,0.48,-0.05646569537072488
PULLBACK_VOL_MATCHED,4016,-0.0038930559600189162,-0.003995533930899837,-0.009142347348222475,-0.005676979079713743,0.4,-0.10405698401776331
CALENDAR_MATCHED,4017,-0.0031536387941068387,-0.005668119126859876,-0.00873536156107193,-0.005852373160679548,0.48,-0.1371331874793783
PULLBACK_VOL_MATCHED,4017,-0.0018746669499208446,-0.0012197039513685492,0.0026850339586524364,-0.00013644564754565258,0.4,-0.044853169114604685
CALENDAR_MATCHED,4018,-0.0059490652876767495,-0.006194287073745359,-0.008838059383991062,-0.006993803915137723,0.44,-0.14821437450116082
PULLBACK_VOL_MATCHED,4018,-0.007414801894133265,-0.008761098360704734,-0.00975781650929994,-0.008644572254712646,0.44,-0.21399589163600008
CALENDAR_MATCHED,4019,-0.0019298093325871913,-0.0023062406475961293,-0.005188717632525601,-0.0031415892042363064,0.48,-0.062419129650506444
PULLBACK_VOL_MATCHED,4019,-0.006880369362176579,-0.004459294038295352,-0.005139930344939203,-0.005493197915137043,0.48,-0.11279383116055142
CALENDAR_MATCHED,4020,-0.002232797852237871,-0.0036451237886598164,-0.0061384199021993525,-0.004005447181032346,0.48,-0.10510590913292928
PULLBACK_VOL_MATCHED,4020,-0.0061265457037957514,-0.006877983815099662,-0.005434602415071277,-0.00614637731132223,0.44,-0.16410439638979057
CALENDAR_MATCHED,4021,-0.0032258897560253972,-0.0023400988845058636,0.0004936905031752082,-0.001690766045785351,0.44,-0.06219283030451839
PULLBACK_VOL_MATCHED,4021,-0.004457890826239117,-0.004949150754296778,-0.006478049561338355,-0.005295030380624749,0.4,-0.12294304058348449
CALENDAR_MATCHED,4022,0.0008932615443722236,-0.004681516708858249,-0.0023794896634064555,-0.0020559149426308274,0.48,-0.11693139503883032
PULLBACK_VOL_MATCHED,4022,-0.01270068478406515,-0.011635674859748635,-0.010628788062726104,-0.011655049235513297,0.44,-0.26707995526900774
CALENDAR_MATCHED,4023,0.011153972888460201,0.009187092159308569,0.007251778307022825,0.009197614451597199,0.6,0.23479710281216248
PULLBACK_VOL_MATCHED,4023,-0.001155411462768936,0.002082822327770315,0.002501941139969537,0.001143117334990304,0.56,0.04405777295826052
CALENDAR_MATCHED,4024,0.0008216897250535693,-0.00203988109153999,-0.0018610020681622296,-0.00102639781154955,0.52,-0.0629666265499561
PULLBACK_VOL_MATCHED,4024,0.002470670169941216,6.236273433501083e-05,0.0014399054035631976,0.0013243127692798083,0.56,-0.0020718747913863744
CALENDAR_MATCHED,4025,-0.0053586808281997425,-0.00489265776827164,-0.003761605852907084,-0.004670981483126155,0.4,-0.1296462144120043
PULLBACK_VOL_MATCHED,4025,-0.003134608467933013,-0.0007301095425827065,0.00014019847907976502,-0.001241506510478652,0.4,-0.023745843882649886
CALENDAR_MATCHED,4026,-0.0041442233014027914,-0.0052335788633973476,-0.002555456182662663,-0.003977752782487603,0.36,-0.13014460609549616
PULLBACK_VOL_MATCHED,4026,0.00858631194095027,0.009570932555861016,0.008847177560486648,0.00900147401909931,0.64,0.2524185392068239
CALENDAR_MATCHED,4027,-0.004839955024921858,-0.003726811664818577,-0.006766920514013713,-0.005111229067918048,0.52,-0.10449257975576443
PULLBACK_VOL_MATCHED,4027,-0.0008411009261172531,0.00011458061515945861,0.0006844127851608084,-1.4035841932328597e-05,0.48,-0.006129959891636005
CALENDAR_MATCHED,4028,-0.000436051781186797,-0.0027702050831191504,0.002907790341414822,-9.94888409637082e-05,0.6,-0.07477564991833896
PULLBACK_VOL_MATCHED,4028,0.0017066781192529002,0.0031372575264769775,0.006510029112242775,0.0037846549193242163,0.52,0.0734425574803026
CALENDAR_MATCHED,4029,-0.0004472934833919373,0.00017817928846005415,0.0006807845490299958,0.00013722345136603717,0.52,-0.002514699261021769
PULLBACK_VOL_MATCHED,4029,-0.0016543394039371861,-0.005178037217047198,-0.004891562683944524,-0.003907979768309636,0.52,-0.13750267954924056
CALENDAR_MATCHED,4030,-0.003595902854747339,-0.004950012785545246,-0.007759675095542278,-0.005435196911944954,0.52,-0.12708815879485202
PULLBACK_VOL_MATCHED,4030,0.0014814809852966037,-1.8348949659192648e-05,0.00199233195843457,0.0011518213313573276,0.48,-0.010757549145810286
CALENDAR_MATCHED,4031,-0.009225385180686052,-0.014240032853405214,-0.012233601898370505,-0.01189967331082059,0.32,-0.3058621535785665
PULLBACK_VOL_MATCHED,4031,-0.013025900972060902,-0.012065092719171529,-0.0052298981199583846,-0.010106963937063604,0.4,-0.2748865543709751
CALENDAR_MATCHED,4032,0.00228195033067359,-0.002635772193006716,-0.0013788813585878757,-0.0005775677403070002,0.28,-0.07143129443498697
PULLBACK_VOL_MATCHED,4032,-0.01818182562924032,-0.01440764839405778,-0.00823628649772635,-0.013608586840341486,0.32,-0.3157372996241681
CALENDAR_MATCHED,4033,0.002171882865491872,0.004791023876970089,0.0028040992528753205,0.003255668665112427,0.6,0.11755836097075778
PULLBACK_VOL_MATCHED,4033,-0.004421371602789707,-0.0012680703352757083,0.0013341707984552275,-0.00145175704653673,0.44,-0.038437190189940296
CALENDAR_MATCHED,4034,-0.0009096739195956483,-0.00013217930451652203,0.0008229176949328875,-7.297850972642823e-05,0.6,-0.010904966126806137
PULLBACK_VOL_MATCHED,4034,-0.008270438279709249,-0.004913603336455701,-0.00031865394934268656,-0.00450089852183588,0.44,-0.12355948202573885
CALENDAR_MATCHED,4035,-0.000530244155635975,-0.0012504474762797012,-0.0025296909030912973,-0.001436794178335658,0.52,-0.04171958583712032
PULLBACK_VOL_MATCHED,4035,0.0048813463422939215,0.005498476750506129,0.008297306651726805,0.006225709914842285,0.52,0.11423156373352117
CALENDAR_MATCHED,4036,-0.007445077087655525,-0.00522000436989106,0.0026666788737743953,-0.003332800861257397,0.36,-0.132949996887349
PULLBACK_VOL_MATCHED,4036,-0.010508416188571843,-0.011227244055184413,-0.006390426720615841,-0.009375362321457366,0.4,-0.26030313432579044
CALENDAR_MATCHED,4037,0.007243436165741995,0.006240765132295083,0.007983738001651926,0.007155979766563001,0.68,0.16427634626083476
PULLBACK_VOL_MATCHED,4037,-0.0030512292114241203,-0.0007985800121071219,-0.0007886545039355619,-0.0015461545758222678,0.4,-0.02607323686512031
CALENDAR_MATCHED,4038,-0.011358586822478532,-0.007242310494382673,-0.00966085044126952,-0.009420582586043575,0.48,-0.1754903555653895
PULLBACK_VOL_MATCHED,4038,-0.013873680362356557,-0.009990159934473893,-0.009570190105505536,-0.011144676800778663,0.44,-0.23784176626868703
CALENDAR_MATCHED,4039,0.00180856978982066,-0.0016843667286478147,-0.0031382350157466332,-0.001004677318191263,0.6,-0.05073995153005906
PULLBACK_VOL_MATCHED,4039,-0.016390291697043976,-0.01610138777193512,-0.012227841953127672,-0.014906507140702257,0.36,-0.3459956639033015
CALENDAR_MATCHED,4040,9.405065042320527e-05,-0.0012292053006551873,-0.0034782923063673365,-0.001537815652199773,0.4,-0.038008471406106525
PULLBACK_VOL_MATCHED,4040,-0.001106707878638824,-0.0030030493290320727,-0.0009372873073563382,-0.001682348171675745,0.52,-0.07939579881125602
CALENDAR_MATCHED,4041,-8.183469131310517e-05,0.00011289721301562584,-0.0009315089261723885,-0.0003001488014899556,0.44,-0.009724666797553572
PULLBACK_VOL_MATCHED,4041,-0.010885207984511456,-0.01097501801967927,-0.0071403784202901215,-0.009666868141493618,0.32,-0.24568813062162154
CALENDAR_MATCHED,4042,-0.0048371589887755695,-0.0059096061401878106,-0.003477153761453593,-0.004741306296805659,0.36,-0.14229519111288003
PULLBACK_VOL_MATCHED,4042,-0.006209240550912742,-0.004002624384215063,-0.003443197492247543,-0.004551687475791782,0.52,-0.11509218282319778
CALENDAR_MATCHED,4043,-0.0008549736099505756,0.0010606394047373423,-0.0019361817522991576,-0.0005768386525041298,0.56,0.01852210964254475
PULLBACK_VOL_MATCHED,4043,-0.003307260133341061,-0.0031652459179485203,-0.0009386461450211981,-0.0024703840654369267,0.4,-0.08148095385780108
CALENDAR_MATCHED,4044,-0.004368871326632107,-0.00027639471078096724,0.0014419586306713406,-0.0010677691355805768,0.44,-0.01595887824006348
PULLBACK_VOL_MATCHED,4044,-0.014589201829896127,-0.012640069955197624,-0.01087709380010205,-0.012702121861731934,0.48,-0.28779221848678693
CALENDAR_MATCHED,4045,-0.0036295444587678815,-0.004217896572320852,-0.005928741064407998,-0.004592060698498912,0.44,-0.10873258400308072
PULLBACK_VOL_MATCHED,4045,-0.0031846164230790253,-0.008979390437798185,-0.009846401214210836,-0.007336802691696015,0.36,-0.22275573578761432
CALENDAR_MATCHED,4046,0.004147778124939716,0.0035593687591941015,0.005048557126846269,0.004251901336993362,0.52,0.08834578069047083
PULLBACK_VOL_MATCHED,4046,-0.013983086552536234,-0.013691537808419257,-0.013132069155799458,-0.013602231172251652,0.28,-0.3052851506895775
CALENDAR_MATCHED,4047,-0.00016788573854844557,-0.00108338368749493,-0.0015936830417548808,-0.0009483174892660853,0.48,-0.029914243829816778
PULLBACK_VOL_MATCHED,4047,-0.00032449202537354616,0.0034188128840824737,0.0036267142115714757,0.0022403450234268012,0.56,0.08110502189392954
CALENDAR_MATCHED,4048,-0.008067367339803901,-0.007162385538569813,-0.008069667166684264,-0.00776647334835266,0.44,-0.18299703906171527
PULLBACK_VOL_MATCHED,4048,-0.008136786021583312,-0.007232765736737958,-0.006277275920770862,-0.0072156092263640425,0.48,-0.18573607434815498
CALENDAR_MATCHED,4049,-0.0028115841521095188,-0.003094992069913225,-0.0005005903237565556,-0.002135722181926433,0.48,-0.07982475609017359
PULLBACK_VOL_MATCHED,4049,-0.002708953093779214,-0.0012484228509508188,-0.002008140094492985,-0.001988505346407673,0.36,-0.03871587510885921
CALENDAR_MATCHED,4050,0.0025000074396143556,-0.003918300493949367,-0.0016834214304920182,-0.0010339048282756763,0.48,-0.09879812471871496
PULLBACK_VOL_MATCHED,4050,-0.016005045524927937,-0.01022026330474397,-0.010343770264003443,-0.012189693031225118,0.48,-0.24044560452864006
CALENDAR_MATCHED,4051,-0.0015979545867611522,-0.000968034809011522,0.00043044899056488895,-0.0007118468017359287,0.32,-0.0294560707446051
PULLBACK_VOL_MATCHED,4051,-0.002999271317343233,0.00030594981412627396,0.001287914423682639,-0.0004684690265114403,0.48,0.0018790190637716364
CALENDAR_MATCHED,4052,0.0001851954736503192,-0.0022608323360636716,-0.0008297914493898207,-0.0009684761039343908,0.52,-0.06058329668378459
PULLBACK_VOL_MATCHED,4052,-0.002525903397389131,-0.0009004352456088194,0.0035040868952936365,2.5916084098561442e-05,0.52,-0.03067521880909152
CALENDAR_MATCHED,4053,-0.0004214087042745884,0.00016089617198801422,-0.0002975498054689174,-0.00018602077925183074,0.48,-0.002716241209505421
PULLBACK_VOL_MATCHED,4053,-0.006182233198955452,-0.001612638438421361,-0.0030579953466753373,-0.0036176223280173832,0.56,-0.04547413211327511
CALENDAR_MATCHED,4054,-0.010519388625189512,-0.010255539117422536,-0.011512612107111138,-0.010762513283241062,0.32,-0.23116856139460373
PULLBACK_VOL_MATCHED,4054,-0.00777588232927219,-0.007238555055398721,0.00017044908073974075,-0.00494799610131039,0.4,-0.17130347201485674
CALENDAR_MATCHED,4055,-8.579307058034224e-05,-0.0016459662533937847,-0.0010504910383180555,-0.0009274167874307273,0.48,-0.048816323605403666
PULLBACK_VOL_MATCHED,4055,-0.0057688536613583925,-0.005400464672418863,-0.004495945792632958,-0.0052217547088034034,0.44,-0.1557853521192567
CALENDAR_MATCHED,4056,0.005027003500571157,0.0019264476717449107,0.002752734487572317,0.003235395219962795,0.6,0.03741622083504792
PULLBACK_VOL_MATCHED,4056,0.000750976746607459,0.0008069445672319953,0.003137378389049661,0.0015650999009630387,0.52,0.011502929987055044
CALENDAR_MATCHED,4057,0.010336173451645543,0.008050700706020647,0.006849880682475722,0.008412251613380637,0.68,0.21269493322878708
PULLBACK_VOL_MATCHED,4057,-0.004114012026503126,-0.007459011275737031,-0.008173681933603873,-0.006582235078614678,0.44,-0.1754538356539741
CALENDAR_MATCHED,4058,0.0038845209067778887,0.005614979281987531,0.006356594633644006,0.005285364940803142,0.52,0.14113392566687577
PULLBACK_VOL_MATCHED,4058,-0.009731396298629135,-0.009667563765082553,-0.007770660501546467,-0.009056540188419386,0.28,-0.22001167595455384
CALENDAR_MATCHED,4059,0.0009704597944408455,-0.003185486462888685,-0.007780834581140934,-0.0033319537498629247,0.48,-0.08137510896820999
PULLBACK_VOL_MATCHED,4059,-0.00377766589394354,-0.0034880953200401433,0.0012083169152212437,-0.0020191480995874807,0.52,-0.09181730779633102
CALENDAR_MATCHED,4060,-0.0011500149052070174,-0.0021454969129948644,-0.0028502831126479443,-0.0020485983102832756,0.56,-0.059740218909874354
PULLBACK_VOL_MATCHED,4060,-0.007669125481304034,-0.006203469159135846,-0.006347082546695404,-0.006739892395711761,0.4,-0.14956873201122511
CALENDAR_MATCHED,4061,-0.0008124540615711417,-0.0020486553053769186,-0.002472711091103177,-0.0017779401526837452,0.56,-0.05533610693269342
PULLBACK_VOL_MATCHED,4061,-0.004107748470820374,-0.002568747755973391,-0.0017442428700822354,-0.002806913032292001,0.52,-0.07730867502275651
CALENDAR_MATCHED,4062,-0.004901264454362284,-0.007448693088478335,-0.008617058904966104,-0.006989005482602241,0.4,-0.1771670426527021
PULLBACK_VOL_MATCHED,4062,-0.0026013026104549876,-0.003903288614311262,-0.006322024645188837,-0.004275538623318363,0.36,-0.0979101494754886
CALENDAR_MATCHED,4063,0.0009288358138150166,-0.0012424567709149814,-0.002783262226795733,-0.0010322943946318994,0.52,-0.03753151178867742
PULLBACK_VOL_MATCHED,4063,-0.004707999530925884,0.0001582727185127375,0.0050463410634719215,0.00016553808368625897,0.52,-0.017019673354571885
CALENDAR_MATCHED,4064,-0.0004656282509706511,-0.0015485712774184134,0.0014726255496152474,-0.0001805246595912721,0.52,-0.04870808212072186
PULLBACK_VOL_MATCHED,4064,-0.003171445802723056,-0.004034999969495119,-0.00583062645245223,-0.004345690741556802,0.52,-0.10416375255099686
CALENDAR_MATCHED,4065,-0.00048761295317541366,-0.003889304430784848,-0.0019971908895568013,-0.0021247027578390216,0.32,-0.09960070422996081
PULLBACK_VOL_MATCHED,4065,-0.007561595000307952,-0.01430974694187729,-0.01064432524233886,-0.010838555728174699,0.44,-0.31614190357069105
CALENDAR_MATCHED,4066,-0.0014699336369899552,-0.006275658425132962,-0.001500787722144592,-0.003082126594755836,0.48,-0.15350547470425147
PULLBACK_VOL_MATCHED,4066,-0.001638040252134667,-0.0006424978910574896,0.0006314150786087147,-0.0005497076881944805,0.48,-0.02482317649142507
CALENDAR_MATCHED,4067,-0.009586511884580547,-0.011863753671518604,-0.012775559018811222,-0.01140860819163679,0.36,-0.2633613721784198
PULLBACK_VOL_MATCHED,4067,-0.0017023507326757903,0.0019119640809459693,-0.0027327160232756454,-0.0008410342250018222,0.52,0.03361911463214917
CALENDAR_MATCHED,4068,-0.004807289383794147,-0.009430397649567084,-0.008858556010045175,-0.007698747681135467,0.28,-0.21892434365488977
PULLBACK_VOL_MATCHED,4068,-0.005559000661996269,-0.0075887741512508725,-0.0017150677533146741,-0.004954280855520605,0.44,-0.1861711700747135
CALENDAR_MATCHED,4069,-0.005361644126761198,-0.004464489079614582,-0.005664211368998018,-0.005163448191791265,0.44,-0.1140405083514412
PULLBACK_VOL_MATCHED,4069,0.0013499476184470715,0.004069030471771699,0.007716246186133135,0.004378408092117302,0.52,0.09808561143427874
CALENDAR_MATCHED,4070,0.0010156069879440999,0.0020172497808219835,0.0008308843696881274,0.0012879137128180699,0.48,0.04723515965748404
PULLBACK_VOL_MATCHED,4070,-0.009384847331049526,-0.014333885871623223,-0.013852164874480244,-0.01252363269238433,0.36,-0.3167986162841201
CALENDAR_MATCHED,4071,-0.006500367943857568,-0.006323015015026536,-0.00859137374049582,-0.007138252233126641,0.48,-0.16020113229315258
PULLBACK_VOL_MATCHED,4071,-0.0062467878343754404,-0.006287084854285614,-0.004602276103166436,-0.00571204959727583,0.36,-0.15626909302052705
CALENDAR_MATCHED,4072,0.0030390208629437333,0.0042998355210755925,0.005676921203888958,0.004338592529302762,0.64,0.1046041608888042
PULLBACK_VOL_MATCHED,4072,-0.019862775403054703,-0.012793205910958848,-0.009948957595697831,-0.014201646303237128,0.4,-0.28852311047866397
CALENDAR_MATCHED,4073,-0.003917138307519203,-0.008483319544441063,-0.007073958452725928,-0.006491472101562066,0.52,-0.19899629309521405
PULLBACK_VOL_MATCHED,4073,-0.013030891213226519,-0.012877469880859204,-0.011575714239504374,-0.012494691777863366,0.44,-0.29831973643852794
CALENDAR_MATCHED,4074,-0.004718076618004563,-0.006696164590048297,-0.005298681246619501,-0.005570974151557454,0.52,-0.16157675352013834
PULLBACK_VOL_MATCHED,4074,4.898717043270384e-05,-0.005994401960812632,-0.0050492336062528806,-0.0036648827988776033,0.6,-0.16057031200996963
CALENDAR_MATCHED,4075,0.009946782646109202,0.009585934606335224,0.010557209174491811,0.010029975475645412,0.68,0.2650705672140501
PULLBACK_VOL_MATCHED,4075,0.0034475094007388263,0.0042154499199902554,-0.0003721516158412319,0.0024302692349626163,0.6,0.09886518551431966
CALENDAR_MATCHED,4076,-0.010412784329479874,-0.008094014592213514,-0.005510596822426983,-0.008005798581373458,0.36,-0.18795601668308348
PULLBACK_VOL_MATCHED,4076,0.006268998169035273,0.004818010474947507,0.007204680170591389,0.006097229604858058,0.48,0.10783004818774544
CALENDAR_MATCHED,4077,-0.005356112938312338,-0.008396610387053038,-0.008096146092090292,-0.007282956472485222,0.4,-0.20114784065653868
PULLBACK_VOL_MATCHED,4077,0.007047986382370483,0.0018837335177856929,0.006445913491261494,0.0051258777971392245,0.68,0.0245226243448049
CALENDAR_MATCHED,4078,0.0029270274551184273,0.0043112574408246205,0.0016376661961667338,0.0029586503640365953,0.56,0.10725744473831766
PULLBACK_VOL_MATCHED,4078,0.003034497595552472,0.0017750469958122705,0.005325545293471862,0.0033783632949455356,0.52,0.036111850472364315
CALENDAR_MATCHED,4079,0.0032815017207638818,0.005333162361368893,0.007384399928109544,0.005333021336747441,0.6,0.13461211998352263
PULLBACK_VOL_MATCHED,4079,-0.011851103763596242,-0.011709051268351174,-0.011056121335507752,-0.011538758789151721,0.36,-0.2685162908605758
CALENDAR_MATCHED,4080,-0.0023081003030343216,0.0016743231495146027,0.0020203601812293927,0.00046219434256989045,0.56,0.0337324644780328
PULLBACK_VOL_MATCHED,4080,-0.001451415126813429,0.004151642042719134,0.0026942259991881113,0.0017981509716979377,0.56,0.09497894799477447
CALENDAR_MATCHED,4081,-2.8685228576486034e-05,-0.0031365156635401936,-0.007658449473527815,-0.0036078834552148316,0.48,-0.07822517964462739
PULLBACK_VOL_MATCHED,4081,-0.007678677381923786,-0.007495561807582858,-0.00668440399854807,-0.007286214396018239,0.44,-0.1877277117153071
CALENDAR_MATCHED,4082,-0.0017108434909939075,-0.0014545485123707768,-0.00021906227545427813,-0.001128151426272988,0.4,-0.043345185262218866
PULLBACK_VOL_MATCHED,4082,-0.003982772639786573,-0.004140480272283278,-0.006516974084459184,-0.004880075665509678,0.52,-0.10914544849902197
CALENDAR_MATCHED,4083,0.005130998661277694,0.007758782146032659,0.007912820705072128,0.006934200504127492,0.52,0.20153673750483692
PULLBACK_VOL_MATCHED,4083,-0.017431230942570947,-0.012588594615066846,-0.015526655718003698,-0.015182160425213831,0.4,-0.2863368750970543
CALENDAR_MATCHED,4084,-0.0008474319863526381,0.0029829641342994373,0.001452357393769077,0.00119596318057196,0.56,0.07020341063611313
PULLBACK_VOL_MATCHED,4084,-0.010996403537398898,-0.010027468688003131,-0.0068008538793391,-0.009274908701580377,0.4,-0.23395750059233433
CALENDAR_MATCHED,4085,-0.0035719813744842987,-0.0044635297107243725,-0.0050311280088744855,-0.004355546364694385,0.48,-0.12476994241868267
PULLBACK_VOL_MATCHED,4085,-0.005568003084810451,-0.007160312992950164,-0.008012313675250104,-0.006913543251003572,0.56,-0.18106240055757228
CALENDAR_MATCHED,4086,-0.00438301295575807,8.506469117334436e-05,-0.0006869800950313554,-0.0016616427865386938,0.52,-0.0030187915349586536
PULLBACK_VOL_MATCHED,4086,-0.003458959188243109,-0.0027326765838450884,-0.0011872344876554441,-0.002459623419914547,0.36,-0.07409974923863905
CALENDAR_MATCHED,4087,-0.003687954146227197,-0.008675869779678673,-0.008850786427890021,-0.00707153678459863,0.52,-0.2088329368746379
PULLBACK_VOL_MATCHED,4087,-0.0009305250849209301,0.002558770129164012,0.0057873318889060735,0.0024718589777163852,0.56,0.05899482259815225
CALENDAR_MATCHED,4088,-0.006535166611240153,-0.003955103652421754,-0.007057400019941551,-0.005849223427867819,0.44,-0.10231621545612346
PULLBACK_VOL_MATCHED,4088,-0.0019156615049665327,0.0003544078545207974,0.005416858150460695,0.0012852015000049872,0.44,0.00037660594975830186
CALENDAR_MATCHED,4089,0.0068125775419308,0.010240294946095081,0.009864244406387562,0.008972372298137814,0.68,0.27927787507536084
PULLBACK_VOL_MATCHED,4089,0.0021257492654460906,0.004274074009132667,0.005826964753279675,0.004075596009286145,0.56,0.10446052700321595
CALENDAR_MATCHED,4090,-0.0012504428274860446,0.002426220628428615,-4.906574204570191e-05,0.00037557068629895634,0.64,0.05543159312101498
PULLBACK_VOL_MATCHED,4090,-0.0035098482529384123,0.0010750985018571902,-0.0006583091525779672,-0.0010310196345530633,0.56,0.018739758638303794
CALENDAR_MATCHED,4091,-0.007504733058509357,-0.006286949835271747,-0.006472857331354662,-0.006754846741711922,0.48,-0.15568457905812205
PULLBACK_VOL_MATCHED,4091,-0.004788137598021991,-0.003380834919064397,-0.004268064436898036,-0.004145678984661475,0.48,-0.08804867471993438
CALENDAR_MATCHED,4092,0.005400962976608148,0.004868716287934078,0.003626552911563854,0.00463207739203536,0.56,0.11493666058905005
PULLBACK_VOL_MATCHED,4092,-0.0041897524440071,-0.004237452130394632,-0.004549341410778882,-0.0043255153283935375,0.48,-0.11986528547692243
CALENDAR_MATCHED,4093,-0.0059376827826140175,-0.005605613241596519,-0.004700808617951369,-0.005414701547387301,0.36,-0.13560533246310125
PULLBACK_VOL_MATCHED,4093,0.005511846182262276,0.0062744759561184395,0.008575145631209966,0.006787155923196893,0.6,0.16092989064922625
CALENDAR_MATCHED,4094,0.004921403394266939,0.008292059900404545,0.0080762995783626,0.007096587624344694,0.64,0.2197284254016736
PULLBACK_VOL_MATCHED,4094,0.002917293667857952,0.007105529541163041,0.011763387919952168,0.007262070376324387,0.68,0.18051876065725225
