trade_date,previous_trade_date,previous_intraday_return,previous_late_session_return,opening_gap_return,PRIOR_INTRADAY_CONTINUATION_strength,PRIOR_INTRADAY_CONTINUATION_threshold,PRIOR_INTRADAY_CONTINUATION_event,LATE_SESSION_FLOW_CONTINUATION_strength,LATE_SESSION_FLOW_CONTINUATION_threshold,LATE_SESSION_FLOW_CONTINUATION_event,OPENING_GAP_REVERSION_strength,OPENING_GAP_REVERSION_threshold,OPENING_GAP_REVERSION_event
2021-04-22,2021-04-21,0.001547987616099089,-0.0026625560538117155,0.002248138260503074,0.001547987616099089,0.012631028867275323,False,0.0026625560538117155,0.006339278868110032,False,0.002248138260503074,0.0038346951928868445,False
2021-04-23,2021-04-22,0.0014019346698443957,-0.0022349490152254736,-0.0002799944001120602,0.0014019346698443957,0.012631028867275323,False,0.0022349490152254736,0.006339278868110032,False,0.0002799944001120602,0.0038346951928868445,False
2021-04-26,2021-04-23,0.005181347150259086,0.0058856502242152775,-0.0006965728615213607,0.005181347150259086,0.012631028867275323,False,0.0058856502242152775,0.006339278868110032,False,0.0006965728615213607,0.0038346951928868445,False
2021-04-27,2021-04-26,-0.0034852920674753873,-0.00873665233670795,-0.0002797985450475604,0.0034852920674753873,0.011994142111459466,False,0.00873665233670795,0.006339278868110032,True,0.0002797985450475604,0.0038346951928868445,False
2021-04-28,2021-04-27,0.0,0.0037926675094817064,-0.000279876854183958,0.0,0.011994142111459466,False,0.0037926675094817064,0.006339278868110032,False,0.000279876854183958,0.0038346951928868445,False
2021-04-29,2021-04-28,0.007558790593504838,0.003905160390516027,-0.0001389274798555551,0.007558790593504838,0.011994142111459466,False,0.003905160390516027,0.006105111894716686,False,0.0001389274798555551,0.0035005210411637733,False
2021-04-30,2021-04-29,0.00041684035014588616,0.0027855153203342198,-0.0004166666666667318,0.00041684035014588616,0.011994142111459466,False,0.0027855153203342198,0.006105111894716686,False,0.0004166666666667318,0.0035005210411637733,False
2021-05-06,2021-04-30,0.0019452549673475428,0.0019452549673475428,-0.0006933851060879626,0.0019452549673475428,0.011994142111459466,False,0.0019452549673475428,0.006105111894716686,False,0.0006933851060879626,0.0033725354548600484,False
2021-05-07,2021-05-06,-0.0024979184013322886,0.0009747945968525684,0.0012520868113523598,0.0024979184013322886,0.011994142111459466,False,0.0009747945968525684,0.006105111894716686,False,0.0012520868113523598,0.0033725354548600484,False
2021-05-10,2021-05-07,-0.00555787133527863,-0.010917634051962444,0.00013972334777134776,0.00555787133527863,0.011652547397229929,False,0.010917634051962444,0.005935756288651228,True,0.00013972334777134776,0.0033725354548600484,False
2021-05-11,2021-05-10,0.002933780385582674,-0.0012520868113521377,-0.00445744532664738,0.002933780385582674,0.011652547397229929,False,0.0012520868113521377,0.006105111894716686,False,0.00445744532664738,0.0033725354548600484,True
2021-05-12,2021-05-11,0.0016790261648245153,0.005477528089887551,-0.0022349490152254736,0.0016790261648245153,0.011652547397229929,False,0.005477528089887551,0.006105111894716686,False,0.0022349490152254736,0.0035005210411637733,False
2021-05-13,2021-05-12,0.013299734005319808,0.008921103986618162,-0.005664548217739762,0.013299734005319808,0.011652547397229929,True,0.008921103986618162,0.005935756288651228,True,0.005664548217739762,0.0033725354548600484,True
2021-05-14,2021-05-13,-0.005418924551896631,-0.004173622704507496,0.00139703827884885,0.005418924551896631,0.011994142111459466,False,0.004173622704507496,0.005935756288651228,False,0.00139703827884885,0.0035005210411637733,False
2021-05-17,2021-05-14,0.01409040178571419,0.007484407484407374,0.0,0.01409040178571419,0.011652547397229929,True,0.007484407484407374,0.005579558623469483,True,0.0,0.0035005210411637733,False
2021-05-18,2021-05-17,0.005090108680698924,-0.004360861270101046,0.0,0.005090108680698924,0.011994142111459466,False,0.004360861270101046,0.005935756288651228,False,0.0,0.0035005210411637733,False
2021-05-19,2021-05-18,0.0027374760470846304,0.0006829668078132123,-0.0012285012285012664,0.0027374760470846304,0.011652547397229929,False,0.0006829668078132123,0.005935756288651228,False,0.0012285012285012664,0.0035005210411637733,False
2021-05-20,2021-05-19,-0.00041000410004099486,-0.00013670539986332386,-0.00041017227235440323,0.00041000410004099486,0.011652547397229929,False,0.00013670539986332386,0.005935756288651228,False,0.00041017227235440323,0.0033725354548600484,False
2021-05-21,2021-05-20,-0.00328272466146895,0.0017871872422325907,-0.0001372306847811089,0.00328272466146895,0.011652547397229929,False,0.0017871872422325907,0.005579558623469483,False,0.0001372306847811089,0.0033725354548600484,False
2021-05-24,2021-05-21,-0.003705737029920275,-0.0020621391256528954,-0.00027552004408326614,0.003705737029920275,0.011126373343078283,False,0.0020621391256528954,0.00508604140157104,False,0.00027552004408326614,0.0031480702572074803,False
2021-05-25,2021-05-24,0.003169353727435542,0.0011001100110010764,-0.00013736263736263687,0.003169353727435542,0.010863219831581505,False,0.0011001100110010764,0.004882784716344568,False,0.00013736263736263687,0.002812441707769009,False
2021-05-26,2021-05-25,0.010853139167467996,0.0009522513943680533,0.0006795324816526449,0.010853139167467996,0.010863219831581505,False,0.0009522513943680533,0.004882784716344568,False,0.0006795324816526449,0.002812441707769009,False
2021-05-27,2021-05-26,0.0008148852369957993,0.002448646442660962,-0.0008142217397204554,0.0008148852369957993,0.010881458213846368,False,0.002448646442660962,0.004882784716344568,False,0.0008142217397204554,0.0024716509066720904,False
2021-05-28,2021-05-27,0.00909955181311961,0.0025637565780596283,0.00026917900403766737,0.00909955181311961,0.010834900785203133,False,0.0025637565780596283,0.004882784716344568,False,0.00026917900403766737,0.0023318491456406354,False
2021-05-31,2021-05-28,-0.0006727664155005142,-0.0018814675446848783,0.0004039316009156746,0.0006727664155005142,0.010834900785203133,False,0.0018814675446848783,0.004882784716344568,False,0.0004039316009156746,0.002279856297208116,False
2021-06-01,2021-05-31,0.006594885598923295,0.0036231884057971175,-0.0008022462896108973,0.006594885598923295,0.010704077665487838,False,0.0036231884057971175,0.004741781106212428,False,0.0008022462896108973,0.00225323824804996,False
2021-06-02,2021-06-01,0.00240867121637911,0.0038863575448939702,-0.0005339741022560851,0.00240867121637911,0.00997012139017539,False,0.0038863575448939702,0.004741781106212428,False,0.0005339741022560851,0.0022382463265448738,False
2021-06-03,2021-06-02,-0.005609723520769383,-0.0021444846535317863,-0.0009402283411685808,0.005609723520769383,0.009399429060017173,False,0.0021444846535317863,0.004741781106212428,False,0.0009402283411685808,0.0020904659190142116,False
2021-06-04,2021-06-03,-0.001075557945684369,-0.007480630510285913,-0.003768506056527565,0.001075557945684369,0.009146196071099122,False,0.007480630510285913,0.004741781106212428,True,0.003768506056527565,0.0020090777202373955,True
2021-06-07,2021-06-04,0.00851121318562531,0.0,0.0018754186202278866,0.00851121318562531,0.008195075060427992,True,0.0,0.004882784716344568,False,0.0018754186202278866,0.0020090777202373955,False
2021-06-08,2021-06-07,0.0008022462896108973,0.004967776584317907,-0.0006680026720107257,0.0008022462896108973,0.008047990403554417,False,0.004967776584317907,0.004741781106212428,True,0.0006680026720107257,0.0020090777202373955,False
2021-06-09,2021-06-08,-0.002941176470588114,0.001477104874446189,-0.0017430946634486855,0.002941176470588114,0.0077027125083787285,False,0.001477104874446189,0.004741781106212428,False,0.0017430946634486855,0.0019060644646713976,False
2021-06-10,2021-06-09,0.0008059100067159264,-0.0018754186202275536,0.0005368406925245761,0.0008059100067159264,0.007578865213793973,False,0.0018754186202275536,0.004446362070574944,False,0.0005368406925245761,0.0019060644646713976,False
2021-06-11,2021-06-10,0.012206572769952961,0.002124833997343867,-0.00039756162205117906,0.012206572769952961,0.007437195835468424,True,0.002124833997343867,0.0042204323459058835,False,0.00039756162205117906,0.0019060644646713976,False
2021-06-15,2021-06-11,-0.004507490388439783,-0.0018609597235146325,0.0,0.004507490388439783,0.007578865213793973,False,0.0018609597235146325,0.0042204323459058835,False,0.0,0.0018559651970971869,False
2021-06-16,2021-06-15,-0.01211879078439193,-0.0016150740242260042,0.0,0.01211879078439193,0.007578865213793973,True,0.0016150740242260042,0.0042204323459058835,False,0.0,0.0018559651970971869,False
2021-06-17,2021-06-16,-0.012132650310056725,-0.0025860895603648792,-0.0020469432314411673,0.012132650310056725,0.0077027125083787285,True,0.0025860895603648792,0.0042204323459058835,False,0.0020469432314411673,0.0018313676533001089,True
2021-06-18,2021-06-17,0.008204567209079805,0.0006786102062974475,0.0,0.008204567209079805,0.00785712010240236,True,0.0006786102062974475,0.003972275969013894,False,0.0,0.0018559651970971869,False
2021-06-21,2021-06-18,0.0100366201003661,0.007985923118570826,-0.0024170807036391073,0.0100366201003661,0.008281228703216181,True,0.007985923118570826,0.003972275969013894,True,0.0024170807036391073,0.0018313676533001089,True
2021-06-22,2021-06-21,0.006326558083187495,0.00147354320160753,0.0029427501337615514,0.006326558083187495,0.008658297842498885,False,0.00147354320160753,0.0042204323459058835,False,0.0029427501337615514,0.0018559651970971869,True
2021-06-23,2021-06-22,0.0029341157642037707,0.0,0.001196808510638414,0.0029341157642037707,0.008281228703216181,False,0.0,0.0042204323459058835,False,0.001196808510638414,0.0019060644646713976,False
2021-06-24,2021-06-23,0.00690662770620265,0.0026451527575719336,0.0,0.00690662770620265,0.007780458608265983,False,0.0026451527575719336,0.0042204323459058835,False,0.0,0.0018559651970971869,False
2021-06-25,2021-06-24,-0.0035615354174912683,0.0022555393392595935,-0.001323801959226767,0.0035615354174912683,0.007780458608265983,False,0.0022555393392595935,0.0042204323459058835,False,0.001323801959226767,0.0018313676533001089,False
2021-06-28,2021-06-25,0.009278897136797415,0.004485488126648951,0.0,0.009278897136797415,0.007780458608265983,True,0.004485488126648951,0.0042204323459058835,True,0.0,0.0018313676533001089,False
2021-06-29,2021-06-28,0.0006566850538483049,0.00013126804935681413,0.0,0.0006566850538483049,0.007780458608265983,False,0.00013126804935681413,0.0043920179842380225,False,0.0,0.0018313676533001089,False
2021-06-30,2021-06-29,-0.007612547578422446,0.00039693040486898923,0.00026451527575721556,0.007612547578422446,0.007780458608265983,False,0.00039693040486898923,0.0043920179842380225,False,0.00026451527575721556,0.0018313676533001089,False
2021-07-01,2021-06-30,0.0046277932037550595,0.0002632964718272124,0.002632271650434337,0.0046277932037550595,0.007780458608265983,False,0.0002632964718272124,0.0043920179842380225,False,0.002632271650434337,0.0018313676533001089,True
2021-07-02,2021-07-01,-0.013783145182462708,-0.007398599550799356,-0.0019965393318247537,0.013783145182462708,0.007780458608265983,True,0.007398599550799356,0.0042204323459058835,True,0.0019965393318247537,0.0018559651970971869,True
2021-07-05,2021-07-02,-0.006535076020272146,-0.0028112449799195804,0.00013424620754465266,0.006535076020272146,0.008281228703216181,False,0.0028112449799195804,0.0042204323459058835,False,0.00013424620754465266,0.0019056987981271034,False
2021-07-06,2021-07-05,0.005906040268456314,0.0026759432700027563,0.0,0.005906040268456314,0.008281228703216181,False,0.0026759432700027563,0.0042204323459058835,False,0.0,0.0018559651970971869,False
2021-07-07,2021-07-06,-0.0001334400854016149,0.002810492505353368,-0.005738689443480549,0.0001334400854016149,0.008281228703216181,False,0.002810492505353368,0.0042204323459058835,False,0.005738689443480549,0.0018559651970971869,True
2021-07-08,2021-07-07,0.014899328859060423,0.0030512072167683257,0.0010580611030286402,0.014899328859060423,0.008281228703216181,True,0.0030512072167683257,0.003972275969013894,False,0.0010580611030286402,0.0019056987981271034,False
2021-07-09,2021-07-08,-0.0025102391333070573,-0.001190633681704023,-0.0001324503311256331,0.0025102391333070573,0.008658297842498885,False,0.001190633681704023,0.003972275969013894,False,0.0001324503311256331,0.0018559651970971869,False
2021-07-12,2021-07-09,0.008742879851635799,0.00914391730718278,0.0049901510177281505,0.008742879851635799,0.008658297842498885,True,0.00914391730718278,0.003972275969013894,True,0.0049901510177281505,0.0018378521276770088,True
2021-07-13,2021-07-12,0.009146739840585338,-0.002196382428940602,0.0,0.009146739840585338,0.008569129852127932,True,0.002196382428940602,0.0042204323459058835,False,0.0,0.0018378521276770088,False
2021-07-14,2021-07-13,0.009452285381328362,0.004121586810922118,-0.0005130836326321386,0.009452285381328362,0.008832047842006752,True,0.004121586810922118,0.0042204323459058835,False,0.0005130836326321386,0.0018378521276770088,False
2021-07-15,2021-07-14,-0.006031827515400434,-0.0030892006693269414,-0.0016785022595221522,0.006031827515400434,0.008832047842006752,False,0.0030892006693269414,0.0042204323459058835,False,0.0016785022595221522,0.0018378521276770088,False
