mechanism,event_date,component_participation_score,component_flow_score,primary_market_score,pricing_efficiency_score,coordinated_demand_score,threshold
COORDINATED_DEMAND_Q60,2025-08-21,0.925,0.9083333333333333,0.05,0.8166666666666667,0.675,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-08-27,0.6666666666666666,0.25833333333333336,0.5916666666666667,0.9666666666666667,0.6208333333333333,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-09-12,0.9624999999999999,1.0,0.058333333333333334,0.5166666666666666,0.6343749999999999,0.5152083333333333
COORDINATED_DEMAND_Q60,2025-09-18,0.7916666666666667,0.7833333333333333,0.25,0.775,0.65,0.5210416666666666
COORDINATED_DEMAND_Q60,2025-09-25,0.8583333333333333,0.9833333333333333,0.175,0.6,0.6541666666666667,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-10-09,0.8625,0.8,0.43333333333333335,0.42500000000000004,0.6302083333333333,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-10-16,0.6791666666666667,0.9166666666666666,0.041666666666666664,0.4916666666666667,0.5322916666666666,0.5260416666666666
COORDINATED_DEMAND_Q60,2025-10-22,0.825,0.9083333333333333,0.9833333333333333,0.975,0.9229166666666667,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-10-28,0.9375,0.13333333333333333,0.7,0.8083333333333333,0.6447916666666667,0.5322916666666666
COORDINATED_DEMAND_Q60,2025-11-04,0.0625,0.5166666666666667,0.65,0.95,0.5447916666666667,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-11-13,0.2875,0.7833333333333333,0.85,0.4083333333333333,0.5822916666666667,0.5270833333333333
COORDINATED_DEMAND_Q60,2025-11-20,0.20833333333333334,0.6833333333333333,0.725,0.6,0.5541666666666667,0.5322916666666666
COORDINATED_DEMAND_Q60,2025-12-01,0.9333333333333333,0.5833333333333334,0.30833333333333335,0.5666666666666667,0.5979166666666667,0.5416666666666666
COORDINATED_DEMAND_Q60,2025-12-05,0.7,0.9666666666666667,0.5333333333333333,0.5083333333333333,0.6770833333333333,0.5460416666666666
COORDINATED_DEMAND_Q60,2025-12-11,0.5291666666666667,0.65,0.9416666666666667,0.825,0.7364583333333334,0.5504166666666666
COORDINATED_DEMAND_Q60,2025-12-17,0.0125,0.44166666666666665,0.975,0.825,0.5635416666666666,0.5479166666666666
COORDINATED_DEMAND_Q60,2025-12-23,0.6541666666666667,0.875,0.36666666666666664,0.8166666666666667,0.6781250000000001,0.5429166666666666
COORDINATED_DEMAND_Q60,2025-12-31,0.6666666666666666,0.8833333333333333,0.3333333333333333,0.675,0.6395833333333333,0.5429166666666666
COORDINATED_DEMAND_Q60,2026-01-12,0.8458333333333333,0.8333333333333334,0.15,0.8666666666666667,0.6739583333333333,0.5460416666666666
COORDINATED_DEMAND_Q60,2026-01-23,0.42083333333333334,0.43333333333333335,0.7583333333333333,0.5916666666666667,0.5510416666666667,0.5352083333333332
COORDINATED_DEMAND_Q60,2026-02-04,0.42083333333333334,0.8166666666666667,0.9416666666666667,0.5833333333333333,0.690625,0.5352083333333332
COORDINATED_DEMAND_Q60,2026-02-10,0.725,0.8,0.25833333333333336,0.43333333333333335,0.5541666666666667,0.5416666666666666
COORDINATED_DEMAND_Q60,2026-03-17,0.45,0.6333333333333333,0.8833333333333333,0.4916666666666667,0.6145833333333333,0.5416666666666666
COORDINATED_DEMAND_Q60,2026-03-25,0.625,0.8416666666666667,0.9833333333333333,0.31666666666666665,0.6916666666666667,0.5416666666666666
COORDINATED_DEMAND_Q60,2026-04-02,0.6583333333333333,0.9416666666666667,0.08333333333333333,0.9083333333333333,0.6479166666666667,0.5360416666666665
COORDINATED_DEMAND_Q60,2026-04-09,0.9458333333333333,0.9916666666666667,0.05,0.2416666666666667,0.5572916666666667,0.53
COORDINATED_DEMAND_Q60,2026-04-15,0.9541666666666666,0.5583333333333333,0.1,0.8083333333333333,0.6052083333333333,0.5316666666666666
COORDINATED_DEMAND_Q60,2026-04-21,0.875,0.925,0.09166666666666666,0.7083333333333333,0.6499999999999999,0.5354166666666665
COORDINATED_DEMAND_Q60,2026-04-27,0.6791666666666667,0.8333333333333334,0.05,0.8833333333333333,0.6114583333333334,0.530625
COORDINATED_DEMAND_Q60,2026-05-08,0.8708333333333333,0.75,0.058333333333333334,0.8333333333333334,0.628125,0.5295833333333334
COORDINATED_DEMAND_Q60,2026-05-14,0.8333333333333334,0.9666666666666667,0.11666666666666667,0.6833333333333333,0.65,0.530625
COORDINATED_DEMAND_Q60,2026-05-20,0.7875,0.95,0.15833333333333333,0.25,0.5364583333333333,0.530625
COORDINATED_DEMAND_Q60,2026-05-26,0.9083333333333333,0.8583333333333333,0.11666666666666667,0.29166666666666663,0.54375,0.5333333333333332
COORDINATED_DEMAND_Q60,2026-06-03,0.475,0.8833333333333333,0.5416666666666666,0.6666666666666667,0.6416666666666666,0.5333333333333332
COORDINATED_DEMAND_Q60,2026-06-10,0.75,0.9583333333333334,0.4166666666666667,0.3833333333333333,0.6270833333333333,0.5295833333333334
COORDINATED_DEMAND_Q60,2026-06-16,0.95,0.9583333333333334,0.25,0.275,0.6083333333333333,0.5272916666666666
COORDINATED_DEMAND_Q60,2026-06-23,0.8083333333333333,0.425,0.3333333333333333,0.7,0.5666666666666667,0.5272916666666666
COORDINATED_DEMAND_Q60,2026-06-30,0.8708333333333333,0.9666666666666667,0.6416666666666667,0.0,0.6197916666666666,0.5277083333333333
COORDINATED_DEMAND_Q60,2026-07-06,0.5041666666666667,0.8,0.9833333333333333,0.0,0.571875,0.5277083333333333
COORDINATED_DEMAND_Q60,2026-07-10,0.9791666666666667,1.0,0.8,0.0,0.6947916666666667,0.5327083333333333
COORDINATED_DEMAND_Q60,2026-07-16,0.175,0.5416666666666666,0.9916666666666667,0.5833333333333333,0.5729166666666666,0.538125
COORDINATED_DEMAND_Q60,2026-07-22,0.5791666666666666,1.0,0.5083333333333333,0.09166666666666667,0.5447916666666667,0.5425
COORDINATED_DEMAND_Q60,2026-07-28,0.6708333333333334,0.8333333333333334,0.8166666666666667,0.5083333333333333,0.7072916666666668,0.5441666666666667
COORDINATED_DEMAND_Q60,2026-08-05,0.7333333333333334,0.8666666666666667,0.25,0.5083333333333333,0.5895833333333333,0.5441666666666667
COORDINATED_DEMAND_Q60,2026-08-13,0.7208333333333333,0.7416666666666667,0.4,0.775,0.6593749999999999,0.5425
COORDINATED_DEMAND_Q60,2026-08-19,0.65,0.4083333333333333,0.6083333333333333,0.7,0.5916666666666666,0.5452083333333333
COORDINATED_DEMAND_Q60,2026-08-26,0.30416666666666664,0.8916666666666667,0.8,0.7666666666666666,0.690625,0.5541666666666666
COORDINATED_DEMAND_Q70,2022-02-10,0.5375,0.9166666666666666,0.8833333333333333,0.9666666666666667,0.8260416666666667,0.5458333333333334
COORDINATED_DEMAND_Q70,2022-02-16,0.875,1.0,0.14166666666666666,0.8666666666666667,0.7208333333333333,0.5491666666666667
COORDINATED_DEMAND_Q70,2022-02-22,0.5583333333333333,0.25,0.775,0.9,0.6208333333333333,0.5523958333333333
COORDINATED_DEMAND_Q70,2022-02-28,0.8999999999999999,0.8083333333333333,0.275,0.6916666666666667,0.66875,0.5491666666666667
COORDINATED_DEMAND_Q70,2022-03-04,0.325,0.5416666666666666,0.7416666666666667,0.85,0.6145833333333334,0.5523958333333333
COORDINATED_DEMAND_Q70,2022-03-10,0.25416666666666665,0.75,0.9166666666666666,0.9333333333333333,0.7135416666666667,0.5540625
COORDINATED_DEMAND_Q70,2022-03-17,0.8208333333333333,0.7833333333333333,0.7416666666666667,0.5,0.7114583333333333,0.5630208333333333
COORDINATED_DEMAND_Q70,2022-03-24,0.8166666666666667,0.8083333333333333,0.30833333333333335,0.8083333333333333,0.6854166666666667,0.5669791666666667
COORDINATED_DEMAND_Q70,2022-04-06,0.475,0.5416666666666666,0.6666666666666666,0.6833333333333333,0.5916666666666666,0.5578124999999999
COORDINATED_DEMAND_Q70,2022-04-13,0.39583333333333337,0.9166666666666666,0.95,0.17500000000000004,0.609375,0.559375
COORDINATED_DEMAND_Q70,2022-04-19,0.8291666666666666,0.975,0.05,0.5916666666666667,0.6114583333333333,0.5690625
COORDINATED_DEMAND_Q70,2022-04-28,0.55,0.9833333333333333,0.31666666666666665,0.5833333333333333,0.6083333333333333,0.5713541666666666
COORDINATED_DEMAND_Q70,2022-05-10,0.7833333333333333,0.8416666666666667,0.975,0.8083333333333333,0.8520833333333333,0.5753125
COORDINATED_DEMAND_Q70,2022-05-18,0.9458333333333333,0.9416666666666667,0.5916666666666667,0.6333333333333333,0.778125,0.5773958333333333
COORDINATED_DEMAND_Q70,2022-05-26,0.7583333333333333,0.925,0.48333333333333334,0.4083333333333333,0.6437499999999999,0.5858333333333332
COORDINATED_DEMAND_Q70,2022-06-01,0.925,0.9666666666666667,0.20833333333333334,0.44166666666666665,0.6354166666666667,0.5971875
COORDINATED_DEMAND_Q70,2022-06-09,0.6875,0.375,1.0,0.9666666666666667,0.7572916666666667,0.6013541666666666
COORDINATED_DEMAND_Q70,2022-06-17,0.7625,0.8,0.39166666666666666,0.75,0.6760416666666667,0.6027083333333333
COORDINATED_DEMAND_Q70,2022-06-24,0.7208333333333333,0.6666666666666666,0.5333333333333333,0.9083333333333333,0.7072916666666667,0.6054166666666666
COORDINATED_DEMAND_Q70,2022-07-01,0.9083333333333333,0.6166666666666667,0.025,0.9583333333333334,0.6270833333333333,0.6027083333333333
COORDINATED_DEMAND_Q70,2022-07-26,0.6,0.19166666666666668,0.9,0.85,0.6354166666666666,0.5971875
COORDINATED_DEMAND_Q70,2022-08-02,0.6875,0.925,0.38333333333333336,0.7666666666666666,0.690625,0.5988541666666667
COORDINATED_DEMAND_Q70,2022-08-08,0.8416666666666667,0.9333333333333333,0.875,0.025000000000000022,0.66875,0.6013541666666666
COORDINATED_DEMAND_Q70,2022-08-12,0.8083333333333333,0.875,0.85,0.2416666666666667,0.69375,0.6039583333333333
COORDINATED_DEMAND_Q70,2022-08-23,0.5041666666666667,0.6666666666666666,0.725,0.5666666666666667,0.6156250000000001,0.6083333333333333
COORDINATED_DEMAND_Q70,2022-09-21,0.3958333333333333,0.65,0.4166666666666667,0.975,0.609375,0.5880208333333332
COORDINATED_DEMAND_Q70,2022-09-27,0.41666666666666663,0.725,0.31666666666666665,0.9666666666666667,0.60625,0.5919791666666666
COORDINATED_DEMAND_Q70,2022-10-18,0.8458333333333333,0.5833333333333334,0.5583333333333333,0.3583333333333333,0.5864583333333333,0.5835416666666666
COORDINATED_DEMAND_Q70,2022-10-26,0.5458333333333333,0.8,0.7833333333333333,0.725,0.7135416666666666,0.5835416666666666
COORDINATED_DEMAND_Q70,2022-11-01,0.825,0.85,0.975,0.09166666666666667,0.6854166666666667,0.5835416666666666
COORDINATED_DEMAND_Q70,2022-11-07,0.8958333333333333,0.7166666666666667,0.8083333333333333,0.8416666666666667,0.815625,0.5835416666666666
COORDINATED_DEMAND_Q70,2022-11-15,0.43333333333333335,0.7416666666666667,0.9666666666666667,0.33333333333333337,0.61875,0.5801041666666666
COORDINATED_DEMAND_Q70,2022-11-24,0.35833333333333334,0.65,0.7,0.6166666666666667,0.58125,0.5801041666666666
COORDINATED_DEMAND_Q70,2022-11-30,0.5625,0.85,0.9666666666666667,0.6166666666666667,0.7489583333333334,0.5738541666666667
COORDINATED_DEMAND_Q70,2022-12-06,0.7833333333333333,0.8083333333333333,1.0,0.4833333333333333,0.76875,0.5738541666666667
COORDINATED_DEMAND_Q70,2022-12-12,0.7,0.85,0.725,0.875,0.7875,0.5815625
COORDINATED_DEMAND_Q70,2022-12-28,0.8083333333333333,0.85,0.08333333333333333,0.8833333333333333,0.65625,0.5794791666666667
COORDINATED_DEMAND_Q70,2023-01-04,0.9291666666666667,0.9416666666666667,0.6083333333333333,0.44999999999999996,0.7322916666666666,0.5805208333333333
COORDINATED_DEMAND_Q70,2023-01-18,0.8458333333333334,0.8833333333333333,0.14166666666666666,0.8916666666666666,0.690625,0.5815625
COORDINATED_DEMAND_Q70,2023-02-02,0.8333333333333333,0.8666666666666667,0.8083333333333333,0.20833333333333337,0.6791666666666667,0.5835416666666666
COORDINATED_DEMAND_Q70,2023-03-07,0.8541666666666667,0.9333333333333333,0.475,0.525,0.696875,0.5659375
COORDINATED_DEMAND_Q70,2023-03-15,0.5708333333333333,0.8,0.31666666666666665,0.925,0.653125,0.5707291666666666
COORDINATED_DEMAND_Q70,2023-04-07,0.9208333333333334,0.85,0.0,0.9583333333333334,0.6822916666666667,0.5634374999999999
COORDINATED_DEMAND_Q70,2023-04-17,0.6833333333333333,0.9583333333333334,0.1,0.95,0.6729166666666666,0.5634374999999999
COORDINATED_DEMAND_Q70,2023-04-26,0.08333333333333334,0.6416666666666667,0.85,0.6833333333333333,0.5645833333333334,0.5617708333333333
COORDINATED_DEMAND_Q70,2023-05-05,0.2875,0.475,0.95,0.75,0.615625,0.5625
COORDINATED_DEMAND_Q70,2023-05-11,0.4125,0.8833333333333333,0.975,0.20833333333333337,0.6197916666666667,0.5625
COORDINATED_DEMAND_Q70,2023-05-18,0.5708333333333333,0.575,0.5166666666666667,0.7916666666666666,0.6135416666666667,0.5625
COORDINATED_DEMAND_Q70,2023-05-25,0.29166666666666663,0.8583333333333333,0.8416666666666667,0.2583333333333333,0.5625,0.5625
COORDINATED_DEMAND_Q70,2023-05-31,0.9458333333333333,1.0,0.85,0.3583333333333333,0.7885416666666667,0.5648958333333334
COORDINATED_DEMAND_Q70,2023-06-14,0.575,0.95,0.6416666666666667,0.9583333333333334,0.78125,0.5617708333333333
COORDINATED_DEMAND_Q70,2023-07-04,0.8374999999999999,0.5,0.7166666666666667,0.3583333333333333,0.603125,0.5617708333333333
COORDINATED_DEMAND_Q70,2023-07-11,0.4375,0.7583333333333333,0.8416666666666667,0.45833333333333337,0.6239583333333334,0.5625
COORDINATED_DEMAND_Q70,2023-07-27,0.55,0.5416666666666666,0.625,0.925,0.6604166666666667,0.556875
COORDINATED_DEMAND_Q70,2023-08-04,0.9416666666666667,0.85,0.7833333333333333,0.8666666666666667,0.8604166666666666,0.5592708333333334
COORDINATED_DEMAND_Q70,2023-08-10,0.4708333333333333,0.4166666666666667,0.725,0.7416666666666667,0.5885416666666666,0.563125
COORDINATED_DEMAND_Q70,2023-08-18,0.5208333333333334,1.0,0.4583333333333333,0.7833333333333333,0.690625,0.5677083333333334
COORDINATED_DEMAND_Q70,2023-08-25,0.5208333333333333,0.9583333333333334,0.375,0.475,0.5822916666666667,0.5756249999999999
COORDINATED_DEMAND_Q70,2023-08-31,0.9875,0.975,0.35,0.7166666666666667,0.7572916666666667,0.5829166666666666
COORDINATED_DEMAND_Q70,2023-09-25,0.6666666666666666,0.975,0.26666666666666666,0.9666666666666667,0.71875,0.5863541666666666
COORDINATED_DEMAND_Q70,2023-10-12,0.9166666666666666,0.825,0.10833333333333334,0.7666666666666666,0.6541666666666667,0.5863541666666666
COORDINATED_DEMAND_Q70,2023-10-18,0.625,0.8,0.18333333333333332,0.8166666666666667,0.60625,0.5888541666666667
COORDINATED_DEMAND_Q70,2023-10-25,0.5,0.8333333333333334,0.6666666666666666,0.8833333333333333,0.7208333333333333,0.5902083333333333
COORDINATED_DEMAND_Q70,2023-10-31,0.925,0.6083333333333333,0.20833333333333334,0.95,0.6729166666666666,0.5902083333333333
COORDINATED_DEMAND_Q70,2023-11-24,0.6666666666666666,0.8666666666666667,0.25833333333333336,0.6333333333333333,0.60625,0.5630208333333333
COORDINATED_DEMAND_Q70,2023-12-22,0.8166666666666667,0.9666666666666667,0.13333333333333333,0.5833333333333333,0.625,0.5541666666666667
COORDINATED_DEMAND_Q70,2023-12-29,0.7625,0.9666666666666667,0.016666666666666666,0.8666666666666667,0.653125,0.5506249999999999
COORDINATED_DEMAND_Q70,2024-01-10,0.2583333333333333,0.8583333333333333,0.2,0.9416666666666667,0.5645833333333333,0.5377083333333333
COORDINATED_DEMAND_Q70,2024-01-17,0.8041666666666667,0.95,0.15,0.5666666666666667,0.6177083333333333,0.5406249999999999
COORDINATED_DEMAND_Q70,2024-01-26,0.9,0.9083333333333333,0.25833333333333336,0.45833333333333337,0.6312500000000001,0.5314583333333334
COORDINATED_DEMAND_Q70,2024-02-06,0.4291666666666667,0.925,1.0,0.7083333333333333,0.765625,0.5187499999999999
COORDINATED_DEMAND_Q70,2024-02-20,0.8333333333333333,0.31666666666666665,0.975,0.033333333333333326,0.5395833333333333,0.5314583333333334
COORDINATED_DEMAND_Q70,2024-02-28,0.9583333333333333,0.75,0.075,0.95,0.6833333333333333,0.5314583333333334
COORDINATED_DEMAND_Q70,2024-03-05,0.75,0.4083333333333333,0.13333333333333333,0.8416666666666667,0.5333333333333333,0.5314583333333334
COORDINATED_DEMAND_Q70,2024-03-12,0.8208333333333333,0.6333333333333333,0.1,0.6,0.5385416666666667,0.5311458333333333
COORDINATED_DEMAND_Q70,2024-03-29,0.4916666666666667,0.85,0.21666666666666667,0.925,0.6208333333333333,0.5258333333333333
COORDINATED_DEMAND_Q70,2024-04-10,0.6583333333333333,0.8833333333333333,0.7333333333333333,0.30000000000000004,0.64375,0.5339583333333333
COORDINATED_DEMAND_Q70,2024-04-16,0.8666666666666667,0.7666666666666667,0.24166666666666667,0.7916666666666666,0.6666666666666666,0.5311458333333333
COORDINATED_DEMAND_Q70,2024-04-23,0.47916666666666663,0.925,0.31666666666666665,0.45833333333333337,0.5447916666666667,0.5339583333333333
COORDINATED_DEMAND_Q70,2024-04-29,0.925,0.9833333333333333,0.725,0.07499999999999996,0.6770833333333333,0.5342708333333334
COORDINATED_DEMAND_Q70,2024-05-10,0.825,0.7416666666666667,0.06666666666666667,0.5416666666666667,0.54375,0.5342708333333334
COORDINATED_DEMAND_Q70,2024-05-20,0.5666666666666667,0.9,0.31666666666666665,0.575,0.5895833333333333,0.5311458333333333
COORDINATED_DEMAND_Q70,2024-05-28,0.44999999999999996,0.825,0.5583333333333333,0.3583333333333333,0.5479166666666666,0.5342708333333334
COORDINATED_DEMAND_Q70,2024-06-03,0.5041666666666667,0.5,0.7666666666666667,0.7083333333333333,0.6197916666666667,0.5311458333333333
COORDINATED_DEMAND_Q70,2024-06-11,0.5333333333333333,0.2833333333333333,0.6916666666666667,0.7916666666666666,0.575,0.5388541666666666
COORDINATED_DEMAND_Q70,2024-06-17,0.7333333333333334,0.525,0.8833333333333333,0.30833333333333335,0.6125,0.5454166666666667
COORDINATED_DEMAND_Q70,2024-06-21,0.7291666666666667,0.8916666666666667,0.7,0.05833333333333335,0.5947916666666668,0.5602083333333333
COORDINATED_DEMAND_Q70,2024-06-27,0.6541666666666667,0.6166666666666667,0.6333333333333333,0.5083333333333333,0.603125,0.5645833333333333
COORDINATED_DEMAND_Q70,2024-07-04,0.41250000000000003,0.7416666666666667,0.425,0.7833333333333333,0.5906250000000001,0.5645833333333333
COORDINATED_DEMAND_Q70,2024-07-10,0.8416666666666667,0.95,0.8,0.5666666666666667,0.7895833333333333,0.579375
COORDINATED_DEMAND_Q70,2024-07-16,0.7208333333333334,0.5833333333333334,0.825,0.5083333333333333,0.6593749999999999,0.5947916666666667
COORDINATED_DEMAND_Q70,2024-07-22,0.8791666666666667,0.8416666666666667,0.8833333333333333,0.17500000000000004,0.6947916666666667,0.5947916666666667
COORDINATED_DEMAND_Q70,2024-07-29,0.5083333333333333,0.8833333333333333,0.425,0.925,0.6854166666666667,0.5980208333333333
COORDINATED_DEMAND_Q70,2024-08-02,0.6833333333333333,0.575,0.6166666666666667,0.8,0.66875,0.605625
COORDINATED_DEMAND_Q70,2024-08-09,0.41666666666666663,0.8833333333333333,0.6083333333333333,0.5583333333333333,0.6166666666666667,0.6117708333333334
COORDINATED_DEMAND_Q70,2024-08-16,0.65,0.9333333333333333,0.9666666666666667,0.8333333333333334,0.8458333333333334,0.6063541666666667
COORDINATED_DEMAND_Q70,2024-08-26,0.3875,0.975,0.9833333333333333,0.6333333333333333,0.7447916666666666,0.6063541666666667
COORDINATED_DEMAND_Q70,2024-08-30,0.8166666666666667,0.9166666666666666,0.4083333333333333,0.625,0.6916666666666667,0.6114583333333333
COORDINATED_DEMAND_Q70,2024-09-05,0.5708333333333333,0.6583333333333333,0.6,0.6333333333333333,0.615625,0.6117708333333334
COORDINATED_DEMAND_Q70,2024-09-19,0.37083333333333335,0.475,0.8083333333333333,0.9416666666666667,0.6489583333333333,0.6134375
COORDINATED_DEMAND_Q70,2024-09-25,0.8708333333333333,0.9916666666666667,0.625,0.1333333333333333,0.6552083333333333,0.615625
COORDINATED_DEMAND_Q70,2024-10-08,1.0,1.0,1.0,0.0,0.75,0.615625
COORDINATED_DEMAND_Q70,2024-10-22,0.7083333333333333,0.8083333333333333,0.03333333333333333,0.95,0.625,0.615625
COORDINATED_DEMAND_Q70,2024-11-28,0.6375,0.9916666666666667,0.10833333333333334,0.9583333333333334,0.6739583333333333,0.6117708333333334
COORDINATED_DEMAND_Q70,2024-12-11,0.6708333333333334,0.8333333333333334,0.7166666666666667,0.4833333333333333,0.6760416666666668,0.6013541666666666
COORDINATED_DEMAND_Q70,2024-12-17,0.29583333333333334,0.38333333333333336,0.85,0.975,0.6260416666666667,0.5988541666666667
COORDINATED_DEMAND_Q70,2024-12-25,0.9291666666666667,0.9166666666666666,0.21666666666666667,0.9666666666666667,0.7572916666666667,0.5971875
COORDINATED_DEMAND_Q70,2025-01-07,0.18333333333333335,0.7,0.825,0.7833333333333333,0.6229166666666667,0.5961458333333333
COORDINATED_DEMAND_Q70,2025-01-15,0.7833333333333333,0.875,0.36666666666666664,0.45833333333333337,0.6208333333333333,0.5908333333333333
COORDINATED_DEMAND_Q70,2025-01-27,0.6541666666666667,0.7833333333333333,0.7916666666666666,0.775,0.7510416666666666,0.5838541666666667
COORDINATED_DEMAND_Q70,2025-02-18,0.6541666666666667,0.7083333333333334,0.38333333333333336,0.675,0.6052083333333333,0.5711458333333334
COORDINATED_DEMAND_Q70,2025-02-24,0.85,0.9,0.016666666666666666,0.5833333333333333,0.5874999999999999,0.5671875
COORDINATED_DEMAND_Q70,2025-03-04,0.2666666666666667,0.3333333333333333,0.875,0.925,0.6000000000000001,0.565625
COORDINATED_DEMAND_Q70,2025-03-11,0.6375,0.5583333333333333,0.775,0.35,0.5802083333333333,0.565625
COORDINATED_DEMAND_Q70,2025-03-17,0.6541666666666667,0.8333333333333334,0.7333333333333333,0.16666666666666663,0.5968749999999999,0.5645833333333333
COORDINATED_DEMAND_Q70,2025-04-07,0.4916666666666667,0.6833333333333333,0.5166666666666667,0.6833333333333333,0.59375,0.5439583333333333
COORDINATED_DEMAND_Q70,2025-04-11,0.8666666666666667,0.36666666666666664,0.9,0.22499999999999998,0.5895833333333333,0.5439583333333333
COORDINATED_DEMAND_Q70,2025-04-24,0.375,0.35833333333333334,0.7333333333333333,0.8166666666666667,0.5708333333333333,0.5488541666666666
COORDINATED_DEMAND_Q70,2025-04-30,0.4291666666666667,0.6166666666666667,0.9166666666666666,0.5083333333333333,0.6177083333333333,0.5616666666666666
COORDINATED_DEMAND_Q70,2025-05-09,0.6375,0.65,0.8166666666666667,0.2416666666666667,0.5864583333333334,0.5645833333333333
COORDINATED_DEMAND_Q70,2025-06-16,0.5249999999999999,0.45,0.8,0.975,0.6875,0.5432291666666667
COORDINATED_DEMAND_Q70,2025-06-23,0.32499999999999996,0.425,0.7916666666666666,0.8,0.5854166666666667,0.5432291666666667
COORDINATED_DEMAND_Q70,2025-06-30,0.7208333333333333,0.4583333333333333,0.21666666666666667,0.95,0.5864583333333333,0.5538541666666666
COORDINATED_DEMAND_Q70,2025-07-09,0.7291666666666667,0.95,0.16666666666666666,0.8,0.6614583333333334,0.5645833333333333
COORDINATED_DEMAND_Q70,2025-07-16,0.625,0.475,0.8083333333333333,0.95,0.7145833333333333,0.5648958333333334
COORDINATED_DEMAND_Q70,2025-07-22,0.6666666666666667,0.5583333333333333,0.6416666666666667,0.95,0.7041666666666666,0.5648958333333334
COORDINATED_DEMAND_Q70,2025-07-28,0.9041666666666666,0.825,0.10833333333333334,0.825,0.6656249999999999,0.5708333333333333
COORDINATED_DEMAND_Q70,2025-08-05,0.5375,0.8333333333333334,0.125,0.95,0.6114583333333333,0.5714583333333334
COORDINATED_DEMAND_Q70,2025-08-21,0.925,0.9083333333333333,0.05,0.8166666666666667,0.675,0.5708333333333333
COORDINATED_DEMAND_Q70,2025-08-27,0.6666666666666666,0.25833333333333336,0.5916666666666667,0.9666666666666667,0.6208333333333333,0.5714583333333334
COORDINATED_DEMAND_Q70,2025-09-12,0.9624999999999999,1.0,0.058333333333333334,0.5166666666666666,0.6343749999999999,0.5529166666666666
COORDINATED_DEMAND_Q70,2025-09-18,0.7916666666666667,0.7833333333333333,0.25,0.775,0.65,0.5664583333333333
COORDINATED_DEMAND_Q70,2025-09-25,0.8583333333333333,0.9833333333333333,0.175,0.6,0.6541666666666667,0.5714583333333333
COORDINATED_DEMAND_Q70,2025-10-09,0.8625,0.8,0.43333333333333335,0.42500000000000004,0.6302083333333333,0.5832291666666667
COORDINATED_DEMAND_Q70,2025-10-21,0.39999999999999997,0.7416666666666667,0.9916666666666667,0.25,0.5958333333333333,0.5757291666666666
COORDINATED_DEMAND_Q70,2025-10-27,0.9583333333333334,0.9166666666666666,0.225,0.9666666666666667,0.7666666666666667,0.5857291666666666
COORDINATED_DEMAND_Q70,2025-11-07,0.47916666666666663,0.8333333333333334,0.18333333333333332,0.85,0.5864583333333333,0.5857291666666666
COORDINATED_DEMAND_Q70,2025-11-24,0.05,0.6833333333333333,0.9916666666666667,0.7916666666666666,0.6291666666666667,0.5857291666666666
COORDINATED_DEMAND_Q70,2025-12-01,0.9333333333333333,0.5833333333333334,0.30833333333333335,0.5666666666666667,0.5979166666666667,0.5864583333333333
COORDINATED_DEMAND_Q70,2025-12-05,0.7,0.9666666666666667,0.5333333333333333,0.5083333333333333,0.6770833333333333,0.5964583333333333
COORDINATED_DEMAND_Q70,2025-12-11,0.5291666666666667,0.65,0.9416666666666667,0.825,0.7364583333333334,0.5991666666666666
COORDINATED_DEMAND_Q70,2025-12-18,0.5666666666666667,0.9916666666666667,0.36666666666666664,0.7916666666666666,0.6791666666666667,0.5964583333333333
COORDINATED_DEMAND_Q70,2025-12-25,0.7,0.875,0.3333333333333333,0.7916666666666666,0.6749999999999999,0.5991666666666666
COORDINATED_DEMAND_Q70,2025-12-31,0.6666666666666666,0.8833333333333333,0.3333333333333333,0.675,0.6395833333333333,0.5991666666666666
COORDINATED_DEMAND_Q70,2026-01-12,0.8458333333333333,0.8333333333333334,0.15,0.8666666666666667,0.6739583333333333,0.6048958333333333
COORDINATED_DEMAND_Q70,2026-01-26,0.4708333333333333,0.6,0.95,0.55,0.6427083333333332,0.5835416666666666
COORDINATED_DEMAND_Q70,2026-02-04,0.42083333333333334,0.8166666666666667,0.9416666666666667,0.5833333333333333,0.690625,0.5835416666666666
COORDINATED_DEMAND_Q70,2026-03-17,0.45,0.6333333333333333,0.8833333333333333,0.4916666666666667,0.6145833333333333,0.5660416666666666
COORDINATED_DEMAND_Q70,2026-03-25,0.625,0.8416666666666667,0.9833333333333333,0.31666666666666665,0.6916666666666667,0.5660416666666666
COORDINATED_DEMAND_Q70,2026-04-02,0.6583333333333333,0.9416666666666667,0.08333333333333333,0.9083333333333333,0.6479166666666667,0.5660416666666666
COORDINATED_DEMAND_Q70,2026-04-10,0.4375,0.4,0.85,0.7,0.596875,0.5576041666666667
COORDINATED_DEMAND_Q70,2026-04-20,0.7208333333333333,0.5833333333333334,0.2916666666666667,0.9583333333333334,0.6385416666666667,0.5635416666666666
