trade_date,opening_return,opening_efficiency,late_return,late_efficiency,opening_signal_time,late_signal_time,OPENING_SELLOFF_REVERSAL_score,OPENING_BREAKOUT_CONTINUATION_score,LATE_SELLOFF_REVERSAL_score,LATE_BREAKOUT_CONTINUATION_score,OPENING_SELLOFF_REVERSAL_threshold,OPENING_SELLOFF_REVERSAL_raw_event,OPENING_BREAKOUT_CONTINUATION_threshold,OPENING_BREAKOUT_CONTINUATION_raw_event,LATE_SELLOFF_REVERSAL_threshold,LATE_SELLOFF_REVERSAL_raw_event,LATE_BREAKOUT_CONTINUATION_threshold,LATE_BREAKOUT_CONTINUATION_raw_event
2024-01-24,-0.018181818181818188,0.25674142936729466,0.011873350923482962,0.1853539379777624,2024-01-24 10:30:00,2024-01-24 15:00:00,0.018181818181818188,0.0,0.0,0.0022007723506594686,0.0052586395600185964,True,0.00046375548815574575,False,0.003239740820734305,False,0.00018604770994260782,True
2024-01-25,0.01436031331592691,0.1868130249339916,0.0025542784163474774,0.052652719346227915,2024-01-25 10:30:00,2024-01-25 15:00:00,0.0,0.0026826935695481854,0.0,0.00013448970458807122,0.00552193812976462,False,0.0004258022097653534,True,0.003239740820734305,False,0.00019182746036292998,False
2024-01-26,-0.007672634271099765,0.11046831185126094,-0.010362694300518172,0.20865750449376042,2024-01-26 10:30:00,2024-01-26 15:00:00,0.007672634271099765,0.0,0.010362694300518172,0.0,0.00552193812976462,True,0.00046375548815574575,False,0.003239740820734305,True,0.00018604770994260782,False
2024-01-29,-0.01692708333333337,0.23466199030167512,-0.00669344042838016,0.12202209250977947,2024-01-29 10:30:00,2024-01-29 15:00:00,0.01692708333333337,0.0,0.00669344042838016,0.0,0.005577291839364007,True,0.00046375548815574575,False,0.00325307674617642,True,0.00018209142917679792,False
2024-01-30,-0.008152173913043459,0.1151361628198273,-0.016528925619834767,0.33049526870467805,2024-01-30 10:30:00,2024-01-30 15:00:00,0.008152173913043459,0.0,0.016528925619834767,0.0,0.005614871088886392,True,0.00046375548815574575,False,0.003297627961413502,True,0.00018209142917679792,False
2024-01-31,-0.015471167369901506,0.15388612476029195,-0.014084507042253502,0.2364866237071792,2024-01-31 10:30:00,2024-01-31 15:00:00,0.015471167369901506,0.0,0.014084507042253502,0.0,0.005651347868085493,True,0.00046375548815574575,False,0.003326140337822775,True,0.00018209142917679792,False
2024-02-01,0.033045977011494365,0.3189575220205115,0.0014064697609001975,0.023201661173562274,2024-02-01 10:30:00,2024-02-01 15:00:00,0.0,0.01054026294033303,0.0,3.263243484326753e-05,0.005690012912765968,False,0.00046375548815574575,True,0.003373636674562669,False,0.00018209142917679792,False
2024-02-02,-0.008462623413258097,0.11938582147106812,0.004373177842565523,0.03443175038498326,2024-02-02 10:30:00,2024-02-02 15:00:00,0.008462623413258097,0.0,0.0,0.00015057616786435572,0.005690012912765968,True,0.000536290032801074,False,0.003373636674562669,False,0.00018209142917679792,False
2024-02-05,-0.033478893740902516,0.21541149504177304,-0.012820512820512886,0.12219209143669338,2024-02-05 10:30:00,2024-02-05 15:00:00,0.033478893740902516,0.0,0.012820512820512886,0.0,0.005738893698335135,True,0.000536290032801074,False,0.003373636674562669,True,0.00018209142917679792,False
2024-02-06,0.029197080291970767,0.22686444019973243,0.012328767123287676,0.17731224083596497,2024-02-06 10:30:00,2024-02-06 15:00:00,0.0,0.006623779275904588,0.0,0.0021860413253749116,0.005753739930955071,False,0.00046375548815574575,True,0.003460285680963626,False,0.00017173240995758385,True
2024-02-07,0.024324324324324298,0.22778038954702706,0.006613756613756516,0.12803414114664471,2024-02-07 10:30:00,2024-02-07 15:00:00,0.0,0.005540604070062814,0.0,0.0008467866477952568,0.005753739930955071,False,0.000536290032801074,True,0.003373636674562669,False,0.00018209142917679792,True
2024-02-08,0.01822916666666674,0.1816027145795749,-0.0012970168612191912,0.02213374223181152,2024-02-08 10:30:00,2024-02-08 15:00:00,0.0,0.003310466151190181,0.0012970168612191912,0.0,0.005753739930955071,False,0.0006040927462953602,True,0.003373636674562669,False,0.00018209142917679792,False
2024-02-19,-0.0064102564102563875,0.08422373632045997,0.005161290322580614,0.10032821148997897,2024-02-19 10:30:00,2024-02-19 15:00:00,0.0064102564102563875,0.0,0.0,0.0005178230270450496,0.005738893698335135,True,0.0006889254584811082,False,0.003373636674562669,False,0.00018209142917679792,True
2024-02-20,-0.006443298969072142,0.11033378318492072,0.0039011703511053764,0.10380493811631503,2024-02-20 10:30:00,2024-02-20 15:00:00,0.006443298969072142,0.0,0.0,0.00040496074687769657,0.005753739930955071,True,0.0006889254584811082,False,0.003326140337822775,False,0.00018604770994260782,True
2024-02-21,0.0013037809647979959,0.020374420000214704,-0.011508951406649648,0.21837860610622842,2024-02-21 10:30:00,2024-02-21 15:00:00,0.0,2.656378096507951e-05,0.011508951406649648,0.0,0.005889612253002191,False,0.0006040927462953602,False,0.003326140337822775,True,0.00018604770994260782,False
2024-02-22,0.01037613488975353,0.11541294837693104,0.0038610038610038533,0.17658992867872922,2024-02-22 10:30:00,2024-02-22 15:00:00,0.0,0.0011975403203831972,0.0,0.0006818143964429686,0.005753739930955071,False,0.0006040927462953602,True,0.003326140337822775,False,0.00018604770994260782,True
2024-02-23,-0.011479591836734748,0.17542267940461548,0.002564102564102555,0.050097678533289815,2024-02-23 10:30:00,2024-02-23 15:00:00,0.011479591836734748,0.0,0.0,0.00012845558598279395,0.005753739930955071,True,0.0006889254584811082,False,0.003297627961413502,False,0.0001919402715147578,False
2024-02-26,0.001280409731113874,0.020428899902363167,-0.007575757575757569,0.13552549218056106,2024-02-26 10:30:00,2024-02-26 15:00:00,0.0,2.615736223093707e-05,0.007575757575757569,0.0,0.005753739930955071,False,0.0006889254584811082,False,0.003297627961413502,True,0.00018604770994260782,False
2024-02-27,0.0,0.0,0.013664596273291751,0.31638908510510405,2024-02-27 10:30:00,2024-02-27 15:00:00,-0.0,0.0,0.0,0.004323329113237392,0.005738893698335135,False,0.0006889254584811082,False,0.003297627961413502,False,0.00018604770994260782,True
2024-02-28,0.009779951100244544,0.11505576355852017,-0.01985111662531014,0.33098700008835197,2024-02-28 10:30:00,2024-02-28 15:00:00,0.0,0.0011252397414036254,0.01985111662531014,0.0,0.005738893698335135,False,0.0006889254584811082,True,0.00325307674617642,True,0.0001919402715147578,False
2024-02-29,0.03299492385786795,0.3025398905527017,0.01101591187270512,0.2725371680987033,2024-02-29 10:30:00,2024-02-29 15:00:00,0.0,0.009982280652754097,0.0,0.003002245425811937,0.005690012912765968,False,0.0007084974481704688,True,0.00325307674617642,False,0.0001919402715147578,True
2024-03-01,0.007263922518159882,0.08360551319057594,0.004813477737665384,0.10567951832894756,2024-03-01 10:30:00,2024-03-01 15:00:00,0.0,0.0006073039699073376,0.0,0.00050868600880359,0.005651347868085493,False,0.0007624108851927427,False,0.003239740820734305,False,0.00022460300238229296,True
2024-03-04,-0.0035799522673031214,0.04739526028899274,0.0,0.0,2024-03-04 10:30:00,2024-03-04 15:00:00,0.0035799522673031214,0.0,-0.0,0.0,0.005651347868085493,False,0.0007084974481704688,False,0.003239740820734305,False,0.00028737298101690404,False
2024-03-05,-0.0023952095808382756,0.03132102683169571,-0.0023866348448687846,0.0384260165571344,2024-03-05 10:30:00,2024-03-05 15:00:00,0.0023952095808382756,0.0,0.0023866348448687846,0.0,0.005651347868085493,False,0.0006889254584811082,False,0.003239740820734305,False,0.00028737298101690404,False
2024-03-06,-0.008393285371702697,0.13630468229940454,-0.007168458781361964,0.15733806842483777,2024-03-06 10:30:00,2024-03-06 15:00:00,0.008393285371702697,0.0,0.007168458781361964,0.0,0.005651347868085493,True,0.0006274341917256011,False,0.003239740820734305,True,0.00028737298101690404,False
2024-03-07,-0.0036101083032491488,0.05670220597442765,-0.0024539877300613355,0.03332432766819197,2024-03-07 10:30:00,2024-03-07 15:00:00,0.0036101083032491488,0.0,0.0024539877300613355,0.0,0.005690012912765968,False,0.0006274341917256011,False,0.00325307674617642,False,0.00022460300238229296,False
2024-03-08,0.0036855036855036882,0.056671698293829356,0.007361963190184007,0.15075752508167287,2024-03-08 10:30:00,2024-03-08 15:00:00,0.0,0.00020886375292566119,0.0,0.0011098713502945177,0.005690012912765968,False,0.0006274341917256011,False,0.00325307674617642,False,0.0001919402715147578,True
2024-03-11,0.008567931456548328,0.16383237200758785,0.007211538461538547,0.17684361753210795,2024-03-11 10:30:00,2024-03-11 15:00:00,0.0,0.0014037045337247397,0.0,0.001275314549510409,0.005690012912765968,False,0.0006274341917256011,True,0.00325307674617642,False,0.00022460300238229296,True
2024-03-12,-0.0023837902264600697,0.03230773851843806,-0.0023837902264600697,0.052481257103257864,2024-03-12 10:30:00,2024-03-12 15:00:00,0.0023837902264600697,0.0,0.0023837902264600697,0.0,0.005690012912765968,False,0.0006889254584811082,False,0.00325307674617642,False,0.00028737298101690404,False
2024-03-13,-0.0023866348448687846,0.04554068243512076,-0.008333333333333304,0.21101015137011858,2024-03-13 10:30:00,2024-03-13 15:00:00,0.0023866348448687846,0.0,0.008333333333333304,0.0,0.005651347868085493,False,0.0006889254584811082,False,0.003239740820734305,True,0.00028737298101690404,False
2024-03-14,-0.006016847172081841,0.11095269983408322,0.0024330900243310083,0.04159131281730121,2024-03-14 10:30:00,2024-03-14 15:00:00,0.006016847172081841,0.0,0.0,0.00010119540831460599,0.005651347868085493,True,0.0006274341917256011,False,0.00325307674617642,False,0.00028737298101690404,False
2024-03-15,-0.0036540803897685548,0.08084055330707683,0.009756097560975618,0.2867321013425827,2024-03-15 10:30:00,2024-03-15 15:00:00,0.0036540803897685548,0.0,0.0,0.002797386354561785,0.005690012912765968,False,0.0006274341917256011,False,0.002720763230661283,False,0.00028737298101690404,True
2024-03-18,0.0145102781136639,0.26236922508822713,0.0047562425683709275,0.15394395039976233,2024-03-18 10:30:00,2024-03-18 15:00:00,0.0,0.0038070504244966594,0.0,0.0007321947700345323,0.005690012912765968,False,0.0006274341917256011,True,0.0025142893585134163,False,0.00030953957331157725,True
2024-03-19,-0.0023724792408066353,0.04983380933987589,-0.00835322195704058,0.19899678275281196,2024-03-19 10:30:00,2024-03-19 15:00:00,0.0023724792408066353,0.0,0.00835322195704058,0.0,0.005651347868085493,False,0.0006889254584811082,False,0.0025142893585134163,True,0.00030953957331157725,False
2024-03-20,-0.002409638554216831,0.0455465062905085,0.0012019230769231282,0.027023464996762357,2024-03-20 10:30:00,2024-03-20 15:00:00,0.002409638554216831,0.0,0.0,3.248012619803306e-05,0.005651347868085493,False,0.0006889254584811082,False,0.002734099156103398,False,0.00030953957331157725,False
2024-03-21,-0.007159904534606243,0.13630240161820478,-0.004830917874396157,0.15357419160822297,2024-03-21 10:30:00,2024-03-21 15:00:00,0.007159904534606243,0.0,0.004830917874396157,0.0,0.005651347868085493,True,0.0006889254584811082,False,0.002734099156103398,True,0.00028737298101690404,False
2024-03-22,-0.007299270072992692,0.1427358063615143,-0.0036809815950918923,0.08573775649837165,2024-03-22 10:30:00,2024-03-22 15:00:00,0.007299270072992692,0.0,0.0036809815950918923,0.0,0.005690012912765968,True,0.0006274341917256011,False,0.003297627961413502,True,0.00028737298101690404,False
2024-03-25,0.004938271604938205,0.08679693406750508,-0.00990099009900991,0.2490597697158692,2024-03-25 10:30:00,2024-03-25 15:00:00,0.0,0.00042862683490125386,0.00990099009900991,0.0,0.005738893698335135,False,0.0006274341917256011,False,0.003326140337822775,True,0.00028737298101690404,False
2024-03-26,-0.0025031289111389077,0.04350130645335412,-0.002525252525252486,0.049922446970547506,2024-03-26 10:30:00,2024-03-26 15:00:00,0.0025031289111389077,0.0,0.002525252525252486,0.0,0.005738893698335135,False,0.0006274341917256011,False,0.003328990495531481,False,0.00028737298101690404,False
2024-03-27,-0.0113924050632912,0.19844491551941734,-0.010269576379974388,0.28521047491007817,2024-03-27 10:30:00,2024-03-27 15:00:00,0.0113924050632912,0.0,0.010269576379974388,0.0,0.005738893698335135,True,0.0006274341917256011,False,0.003328990495531481,True,0.00028737298101690404,False
2024-03-28,0.009090909090909038,0.19034993531886768,-0.003826530612244916,0.06953641741158455,2024-03-28 10:30:00,2024-03-28 15:00:00,0.0,0.0017304539574442416,0.003826530612244916,0.0,0.005753739930955071,False,0.0005839625244770969,True,0.003456885759539563,True,0.00022460300238229296,False
2024-03-29,-0.007702182284980763,0.13596060267801938,0.009043927648578753,0.1716293047447975,2024-03-29 10:30:00,2024-03-29 15:00:00,0.007702182284980763,0.0,0.0,0.0015522030144878229,0.005753739930955071,True,0.0006274341917256011,False,0.0036843815165159555,False,0.00022460300238229296,True
2024-04-01,0.008928571428571397,0.149469243366487,0.002525252525252597,0.07696026233949536,2024-04-01 10:30:00,2024-04-01 15:00:00,0.0,0.0013345468157722007,0.0,0.00019434409681691302,0.005819516741236763,False,0.0005839625244770969,True,0.003456885759539563,False,0.00028737298101690404,False
2024-04-02,-0.008816120906801062,0.18801522542817162,-0.0012706480304955914,0.03440105298996331,2024-04-02 10:30:00,2024-04-02 15:00:00,0.008816120906801062,0.0,0.0012706480304955914,0.0,0.005819516741236763,True,0.0005839625244770969,False,0.003456885759539563,False,0.00028737298101690404,False
2024-04-03,-0.017766497461928932,0.34614890905652607,-0.0012886597938144284,0.025618970312389067,2024-04-03 10:30:00,2024-04-03 15:00:00,0.017766497461928932,0.0,0.0012886597938144284,0.0,0.0060869426838472684,True,0.0005839625244770969,False,0.003456885759539563,False,0.00028737298101690404,False
2024-04-08,-0.007751937984496138,0.11023291189550191,-0.006561679790026198,0.15117130233777043,2024-04-08 10:30:00,2024-04-08 15:00:00,0.007751937984496138,0.0,0.006561679790026198,0.0,0.006325486016921761,True,0.0005839625244770969,False,0.003456885759539563,True,0.00028737298101690404,False
2024-04-09,0.002645502645502562,0.05007571534014331,0.003931847968545288,0.09703971435202044,2024-04-09 10:30:00,2024-04-09 15:00:00,0.0,0.00013247543740778237,0.0,0.00038154540374320657,0.006418517049960326,False,0.0005839625244770969,False,0.0036843815165159555,False,0.00028737298101690404,True
2024-04-10,-0.013003901170351106,0.2911413440929035,0.005333333333333412,0.13386592665493666,2024-04-10 10:30:00,2024-04-10 15:00:00,0.013003901170351106,0.0,0.0,0.0007139516088263394,0.006418517049960326,True,0.00047705282477772664,False,0.0036843815165159555,False,0.0002982089948823706,True
2024-04-11,0.01196808510638303,0.17813859079174504,-0.0026385224274406704,0.07126684376078224,2024-04-11 10:30:00,2024-04-11 15:00:00,0.0,0.002131977815326745,0.0026385224274406704,0.0,0.006418517049960326,False,0.00047705282477772664,True,0.0036843815165159555,False,0.0003433073429003629,False
2024-04-12,0.0013192612137202797,0.02046358475942743,-0.006570302233902758,0.12768601578539432,2024-04-12 10:30:00,2024-04-12 15:00:00,0.0,2.699681366679005e-05,0.006570302233902758,0.0,0.006418517049960326,False,0.0005839625244770969,False,0.0036843815165159555,True,0.0003433073429003629,False
2024-04-15,0.017173051519154603,0.22188712701015126,0.0013037809647979959,0.03218191805052148,2024-04-15 10:30:00,2024-04-15 15:00:00,0.0,0.0038104790635825284,0.0,4.195817216495893e-05,0.006325486016921761,False,0.0005839625244770969,True,0.003727568613652338,False,0.0003433073429003629,False
2024-04-16,-0.011780104712041939,0.15691630109663018,-0.007936507936507908,0.22998124713212126,2024-04-16 10:30:00,2024-04-16 15:00:00,0.011780104712041939,0.0,0.007936507936507908,0.0,0.006325486016921761,True,0.0006274341917256011,False,0.003727568613652338,True,0.0003433073429003629,False
2024-04-17,0.01195219123505975,0.17120836966600297,0.006553079947575258,0.18566963487652688,2024-04-17 10:30:00,2024-04-17 15:00:00,0.0,0.0020463151752908703,0.0,0.001216707961182988,0.006325486016921761,False,0.0006274341917256011,True,0.003967592800017933,False,0.0003433073429003629,True
2024-04-18,0.003916449086161844,0.06959910410235447,-0.0026109660574412663,0.07688418964638785,2024-04-18 10:30:00,2024-04-18 15:00:00,0.0,0.0002725813476593492,0.0026109660574412663,0.0,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-04-19,-0.011857707509881465,0.22945660514832303,0.0,0.0,2024-04-19 10:30:00,2024-04-19 15:00:00,0.011857707509881465,0.0,-0.0,0.0,0.006325486016921761,True,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-04-22,0.012145748987854255,0.15859667886772089,-0.005319148936170248,0.19928141494770393,2024-04-22 10:30:00,2024-04-22 15:00:00,0.0,0.0019262754518346672,0.005319148936170248,0.0,0.006325486016921761,False,0.0006274341917256011,True,0.003727568613652338,True,0.0003557012460939419,False
2024-04-23,-0.005347593582887722,0.08330700068030306,0.0013440860215054862,0.030342477937933498,2024-04-23 10:30:00,2024-04-23 15:00:00,0.005347593582887722,0.0,0.0,4.078290045421502e-05,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003433073429003629,False
2024-04-24,0.004021447721179738,0.0733305185507443,0.005319148936170137,0.13355743408492618,2024-04-24 10:30:00,2024-04-24 15:00:00,0.0,0.00029489484671881916,0.0,0.0007104118834304484,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003433073429003629,True
2024-04-25,-0.0026560424966799445,0.06229231003681438,0.0,0.0,2024-04-25 10:30:00,2024-04-25 15:00:00,0.0026560424966799445,0.0,-0.0,0.0,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003433073429003629,False
2024-04-26,0.013315579227696439,0.2660571271255938,0.0052151238591917615,0.12525428734736027,2024-04-26 10:30:00,2024-04-26 15:00:00,0.0,0.003542704755334148,0.0,0.0006532166224112793,0.006325486016921761,False,0.0005839625244770969,True,0.003967592800017933,False,0.0003433073429003629,True
2024-04-29,0.018041237113401998,0.2614141698391868,0.0037878787878788955,0.11134967025907419,2024-04-29 10:30:00,2024-04-29 15:00:00,0.0,0.00471623502287191,0.0,0.00042177905401165664,0.006325486016921761,False,0.0005839625244770969,True,0.003967592800017933,False,0.0003557012460939419,True
2024-04-30,-0.010075566750629705,0.1988209296921777,-0.0038022813688213253,0.1196895718220914,2024-04-30 10:30:00,2024-04-30 15:00:00,0.010075566750629705,0.0,0.0038022813688213253,0.0,0.006325486016921761,True,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-05-06,0.0012515644555695093,0.024398351816280035,0.0,0.0,2024-05-06 10:30:00,2024-05-06 15:00:00,0.0,3.0536109907735874e-05,-0.0,0.0,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-05-07,-0.0037735849056603765,0.08561223459417988,-0.0012674271229404788,0.03989042381306961,2024-05-07 10:30:00,2024-05-07 15:00:00,0.0037735849056603765,0.0,0.0012674271229404788,0.0,0.006325486016921761,False,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-05-08,-0.003816793893129722,0.06103350203538405,0.0,0.0,2024-05-08 10:30:00,2024-05-08 15:00:00,0.003816793893129722,0.0,-0.0,0.0,0.006325486016921761,False,0.0005839625244770969,False,0.003967592800017933,False,0.0003557012460939419,False
2024-05-09,0.011553273427471034,0.22169408575667499,0.0012578616352201255,0.04001397907436445,2024-05-09 10:30:00,2024-05-09 15:00:00,0.0,0.0025612923900000775,0.0,5.033204915014395e-05,0.006325486016921761,False,0.0005839625244770969,True,0.003967592800017933,False,0.0003557012460939419,False
2024-05-10,-0.015075376884422176,0.3298131694316523,0.0012755102040815647,0.043458924656355306,2024-05-10 10:30:00,2024-05-10 15:00:00,0.015075376884422176,0.0,0.0,5.54323018575931e-05,0.006325486016921761,True,0.0006274341917256011,False,0.003967592800017933,False,0.0003557012460939419,False
2024-05-13,0.00512820512820511,0.08711547215175408,0.0,0.0,2024-05-13 10:30:00,2024-05-13 15:00:00,0.0,0.0004467460110346347,-0.0,0.0,0.006418517049960326,False,0.0005839625244770969,False,0.003967592800017933,False,0.0003433073429003629,False
2024-05-14,0.0,0.0,-0.0025673940949936247,0.07679004288851406,2024-05-14 10:30:00,2024-05-14 15:00:00,-0.0,0.0,0.0025673940949936247,0.0,0.006418517049960326,False,0.0005839625244770969,False,0.003967592800017933,False,0.0003433073429003629,False
2024-05-15,-0.002580645161290307,0.06661193080072624,-0.006485084306095956,0.15122257524482624,2024-05-15 10:30:00,2024-05-15 15:00:00,0.002580645161290307,0.0,0.006485084306095956,0.0,0.006418517049960326,False,0.0005839625244770969,False,0.003967592800017933,True,0.0003433073429003629,False
2024-05-16,-0.0013020833333333703,0.018866467008354988,-0.0026109660574412663,0.05868309021765811,2024-05-16 10:30:00,2024-05-16 15:00:00,0.0013020833333333703,0.0,0.0026109660574412663,0.0,0.006418517049960326,False,0.0005839625244770969,False,0.004455875220177152,False,0.0003433073429003629,False
2024-05-17,0.003931847968545288,0.0771417977598649,0.005208333333333259,0.12500444484383988,2024-05-17 10:30:00,2024-05-17 15:00:00,0.0,0.00030330982081205627,0.0,0.0006510648168949902,0.006418517049960326,False,0.00047910501894273016,False,0.004455875220177152,False,0.0003433073429003629,True
2024-05-20,0.0077821011673151474,0.15844221016814414,0.0012987012987013546,0.03449196639923552,2024-05-20 10:30:00,2024-05-20 15:00:00,0.0,0.0012330133087015064,0.0,4.479476155745066e-05,0.006325486016921761,False,0.00047910501894273016,True,0.004455875220177152,False,0.0003557012460939419,False
2024-05-21,-0.0013003901170350884,0.024383970389971314,-0.0026075619295958807,0.08317027791934072,2024-05-21 10:30:00,2024-05-21 15:00:00,0.0013003901170350884,0.0,0.0026075619295958807,0.0,0.0060869426838472684,False,0.0005839625244770969,False,0.004455875220177152,False,0.0003557012460939419,False
2024-05-22,-0.003916449086161844,0.08094913656276305,0.0012970168612191912,0.02860526218395468,2024-05-22 10:30:00,2024-05-22 15:00:00,0.003916449086161844,0.0,0.0,3.7101507372184925e-05,0.0060869426838472684,False,0.0005839625244770969,False,0.004455875220177152,False,0.0003557012460939419,False
2024-05-23,-0.011673151750972721,0.22898548659173396,0.0013175230566535578,0.04349066819438613,2024-05-23 10:30:00,2024-05-23 15:00:00,0.011673151750972721,0.0,0.0,5.729995809537328e-05,0.005819516741236763,True,0.0005839625244770969,False,0.004455875220177152,False,0.0003557012460939419,False
2024-05-24,-0.00395778364116095,0.09685544760195944,-0.00666666666666671,0.13453499649050324,2024-05-24 10:30:00,2024-05-24 15:00:00,0.00395778364116095,0.0,0.00666666666666671,0.0,0.0060869426838472684,False,0.0005839625244770969,False,0.004032688656858102,True,0.0003557012460939419,False
2024-05-27,-0.008064516129032251,0.16586882113740808,0.008010680907877266,0.1772522990487947,2024-05-27 10:30:00,2024-05-27 15:00:00,0.008064516129032251,0.0,0.0,0.0014199116078675313,0.0060869426838472684,True,0.0005839625244770969,False,0.004032688656858102,False,0.0003557012460939419,True
2024-05-28,0.007968127490039834,0.1372867124347631,-0.0026525198938992522,0.052528619676692485,2024-05-28 10:30:00,2024-05-28 15:00:00,0.0,0.0010939180273686292,0.0026525198938992522,0.0,0.006325486016921761,False,0.0005839625244770969,True,0.004032688656858102,False,0.00038739923952682906,False
2024-05-29,0.006666666666666599,0.11713614288653022,0.0013315579227697327,0.03221640621832743,2024-05-29 10:30:00,2024-05-29 15:00:00,0.0,0.0007809076192435269,0.0,4.289801094318197e-05,0.0060869426838472684,False,0.0006274341917256011,True,0.004032688656858102,False,0.00038739923952682906,False
2024-05-30,0.010666666666666602,0.19171067951006,-0.003937007874015741,0.08553738440350114,2024-05-30 10:30:00,2024-05-30 15:00:00,0.0,0.0020449139147739608,0.003937007874015741,0.0,0.0060869426838472684,False,0.0006274341917256011,True,0.004032688656858102,False,0.00038739923952682906,False
2024-05-31,0.0013140604467805073,0.022312230408918388,-0.002621231979030192,0.07120441075908907,2024-05-31 10:30:00,2024-05-31 15:00:00,0.0,2.9319619459812918e-05,0.002621231979030192,0.0,0.0060869426838472684,False,0.0006448049788135283,False,0.004115546603186221,False,0.0002411444235484864,False
2024-06-03,0.013140604467805517,0.20151336910898213,0.0039215686274509665,0.11988659118893721,2024-06-03 10:30:00,2024-06-03 15:00:00,0.0,0.002648007478436033,0.0,0.00047014349485857563,0.0060869426838472684,False,0.0006448049788135283,True,0.004115546603186221,False,0.0002411444235484864,True
2024-06-04,-0.0013037809647978849,0.02438936829450642,0.006527415143603221,0.17315784489742028,2024-06-04 10:30:00,2024-06-04 15:00:00,0.0013037809647978849,0.0,0.0,0.001130273139017119,0.0060869426838472684,False,0.0007632079089599569,False,0.004115546603186221,False,0.0002411444235484864,True
2024-06-05,0.006493506493506551,0.10723171644285472,-0.006459948320413411,0.15115857886805448,2024-06-05 10:30:00,2024-06-05 15:00:00,0.0,0.0006963098470315303,0.006459948320413411,0.0,0.0060869426838472684,False,0.0007632079089599569,False,0.004115546603186221,True,0.00038739923952682906,False
2024-06-06,-0.01033591731266148,0.18135092929893318,-0.006518904823989535,0.15062777447287695,2024-06-06 10:30:00,2024-06-06 15:00:00,0.01033591731266148,0.0,0.006518904823989535,0.0,0.0060869426838472684,True,0.0007632079089599569,False,0.004115546603186221,True,0.00038739923952682906,False
2024-06-07,-0.002624671916010457,0.04550686721318201,0.003978779840848823,0.09124127875086764,2024-06-07 10:30:00,2024-06-07 15:00:00,0.002624671916010457,0.0,0.0,0.0003630289605472202,0.006325486016921761,False,0.0007632079089599569,False,0.004115546603186221,False,0.00038739923952682906,False
2024-06-11,0.002645502645502562,0.0455774348751414,0.00910273081924573,0.20071047927171556,2024-06-11 10:30:00,2024-06-11 15:00:00,0.0,0.00012057522453740731,0.0,0.0018270134654122265,0.006325486016921761,False,0.0007632079089599569,False,0.004115546603186221,False,0.00038739923952682906,True
2024-06-12,-0.0038461538461538325,0.06960488025259828,-0.002577319587628857,0.06657782963267823,2024-06-12 10:30:00,2024-06-12 15:00:00,0.0038461538461538325,0.0,0.002577319587628857,0.0,0.006325486016921761,False,0.0007632079089599569,False,0.004115546603186221,False,0.0004091653236611866,False
2024-06-13,0.0012870012870012104,0.0286405865819665,-0.0063775510204081565,0.17165475291618715,2024-06-13 10:30:00,2024-06-13 15:00:00,0.0,3.686047179146048e-05,0.0063775510204081565,0.0,0.006325486016921761,False,0.0007115593866566728,False,0.004115546603186221,True,0.00038739923952682906,False
2024-06-14,-0.003870967741935516,0.07298155262607088,0.0,0.0,2024-06-14 10:30:00,2024-06-14 15:00:00,0.003870967741935516,0.0,-0.0,0.0,0.006325486016921761,False,0.0007115593866566728,False,0.0046961015616222845,False,0.0003676580713462168,False
2024-06-17,0.005188067444876765,0.09110378660704321,-0.0012886597938144284,0.04340758320383821,2024-06-17 10:30:00,2024-06-17 15:00:00,0.0,0.0004726525894010007,0.0012886597938144284,0.0,0.006325486016921761,False,0.0007115593866566728,False,0.0046961015616222845,False,0.0003676580713462168,False
2024-06-18,0.003875968992248069,0.08613456970245773,0.0038860103626943143,0.13066972513014655,2024-06-18 10:30:00,2024-06-18 15:00:00,0.0,0.0003338549213273561,0.0,0.0005077839059461672,0.006325486016921761,False,0.0007115593866566728,False,0.004115546603186221,False,0.0003676580713462168,True
2024-06-19,-0.014157014157014203,0.3308068871546932,-0.0051679586563307955,0.09503560007155293,2024-06-19 10:30:00,2024-06-19 15:00:00,0.014157014157014203,0.0,0.0051679586563307955,0.0,0.0060869426838472684,True,0.0007115593866566728,False,0.004115546603186221,True,0.00038739923952682906,False
2024-06-20,0.01037613488975353,0.16712035728790403,-0.003856041131105381,0.10311780123839369,2024-06-20 10:30:00,2024-06-20 15:00:00,0.0,0.0017340633700430965,0.003856041131105381,0.0,0.006325486016921761,False,0.0007115593866566728,True,0.0046961015616222845,False,0.00038739923952682906,False
