mechanism_id,trade_date,opening_return,opening_efficiency,late_return,late_efficiency,opening_signal_time,late_signal_time,OPENING_SELLOFF_REVERSAL_score,OPENING_BREAKOUT_CONTINUATION_score,LATE_SELLOFF_REVERSAL_score,LATE_BREAKOUT_CONTINUATION_score,score,threshold,signal_time,planned_entry,planned_exit,OPENING_SELLOFF_REVERSAL_threshold,OPENING_SELLOFF_REVERSAL_raw_event,OPENING_BREAKOUT_CONTINUATION_threshold,OPENING_BREAKOUT_CONTINUATION_raw_event,LATE_SELLOFF_REVERSAL_threshold,LATE_SELLOFF_REVERSAL_raw_event
OPENING_SELLOFF_REVERSAL,2022-01-04,-0.018118466898954688,0.40183860895157764,-0.0035486160397445454,0.1719283053924764,2022-01-04 10:30:00,2022-01-04 15:00:00,0.018118466898954688,0.0,0.0035486160397445454,0.0,0.018118466898954688,0.00627873055162656,2022-01-04 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-01-06,-0.014587892049598872,0.36747184152384216,-0.002926115581565525,0.10495705178758971,2022-01-06 10:30:00,2022-01-06 15:00:00,0.014587892049598872,0.0,0.002926115581565525,0.0,0.014587892049598872,0.006490724621912691,2022-01-06 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-01-11,-0.013254786450662803,0.2979677265840091,0.002253944402704766,0.11117287996979157,2022-01-11 10:30:00,2022-01-11 15:00:00,0.013254786450662803,0.0,0.0,0.0002505774905404805,0.013254786450662803,0.0070018083397170305,2022-01-11 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-01-13,-0.007401924500370138,0.16004679436865407,0.0,0.0,2022-01-13 10:30:00,2022-01-13 15:00:00,0.007401924500370138,0.0,-0.0,0.0,0.007401924500370138,0.0070018083397170305,2022-01-13 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-01-25,-0.011160714285714413,0.1642793415313046,-0.009042954031650341,0.31455937636408854,2022-01-25 10:30:00,2022-01-25 15:00:00,0.011160714285714413,0.0,0.009042954031650341,0.0,0.011160714285714413,0.007001580026191417,2022-01-25 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-01-27,-0.008442056792018371,0.13582386405105323,-0.010861132660977546,0.3871938946999244,2022-01-27 10:30:00,2022-01-27 15:00:00,0.008442056792018371,0.0,0.010861132660977546,0.0,0.008442056792018371,0.00746781968189783,2022-01-27 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-02-08,-0.019654088050314433,0.3291339494799599,0.001612903225806539,0.06660030145380358,2022-02-08 10:30:00,2022-02-08 15:00:00,0.019654088050314433,0.0,0.0,0.00010741984105452772,0.019654088050314433,0.00746781968189783,2022-02-08 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-02-10,-0.01601281024819856,0.3419060912137122,0.0016380016380015405,0.0625222951175429,2022-02-10 10:30:00,2022-02-10 15:00:00,0.01601281024819856,0.0,0.0,0.00010241162181415098,0.01601281024819856,0.00746781968189783,2022-02-10 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-02-21,-0.007258064516128981,0.15220768969238185,-0.0008136696501221952,0.04344439831152244,2022-02-21 10:30:00,2022-02-21 15:00:00,0.007258064516128981,0.0,0.0008136696501221952,0.0,0.007258064516128981,0.007001580026191417,2022-02-21 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-03-01,-0.010894941634241206,0.1938570740032393,0.002356637863315081,0.0910345065647011,2022-03-01 10:30:00,2022-03-01 15:00:00,0.010894941634241206,0.0,0.0,0.00021453536503857992,0.010894941634241206,0.007294029512189271,2022-03-01 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
OPENING_SELLOFF_REVERSAL,2022-03-03,-0.011811023622047334,0.2436127534312963,-0.0048000000000000265,0.17599261997003368,2022-03-03 10:30:00,2022-03-03 15:00:00,0.011811023622047334,0.0,0.0048000000000000265,0.0,0.011811023622047334,0.00746781968189783,2022-03-03 10:30:00,10:35 SAME_SESSION,10:35 NEXT_SESSION,,,,,,
