candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
124,2023-07-03,2023-07-04,2023-07-06,2023-07-07,1073324.7584223298,1.031,1.024,553.2989129666239,549.5422763122328,-0.007782238851476109,range,trend,range_to_trend,3,1102.8411892788567,True
124,2023-07-31,2023-08-01,2023-08-08,2023-08-09,1105726.1000397622,0.993,0.988,548.9930086696986,546.2286934196426,-0.006029714246602702,trend,range,trend_to_range,6,1095.2217020893413,True
124,2023-08-30,2023-08-31,2023-09-07,2023-09-08,1138024.4790491776,0.959,0.917,545.6827377041336,521.784223644048,-0.044751346954260085,trend,trend,trend_to_trend,6,1067.4669613481815,True
124,2023-09-27,2023-09-28,2023-10-16,2023-10-17,1154513.1786979733,0.903,0.896,521.2627001820365,517.2219040566921,-0.008743690170418539,trend,trend,trend_to_trend,7,1038.4846042387285,True
124,2023-10-27,2023-10-30,2023-11-22,2023-11-23,1174329.4105326056,0.88,0.892,516.704940634314,523.7509170975421,0.012623233837626646,trend,range,trend_to_range,18,1040.4558577318562,False
124,2023-12-08,2023-12-11,2023-12-13,2023-12-14,1186456.752664469,0.882,0.888,523.2274279249832,526.7867981830242,0.005796421517132444,trend,range,trend_to_range,3,1050.0142261080073,False
124,2023-12-22,2023-12-25,2023-12-27,2023-12-28,1219606.6619851897,0.863,0.849,526.2602746465709,517.723028012713,-0.017205765599239697,range,range,range_to_range,3,1043.983302659284,True
124,2023-12-28,2023-12-29,2024-01-03,2024-01-04,1190346.521787913,0.869,0.849,517.2055637168232,505.30209849896903,-0.02399145651570067,range,range,range_to_range,3,1022.5076622157923,True
124,2024-02-07,2024-02-08,2024-03-14,2024-03-15,1314575.6482428568,0.768,0.821,504.7970489251893,539.6333036036926,0.06794194048808921,trend,range,trend_to_range,20,1044.430352528882,False
124,2024-03-18,2024-03-19,2024-03-21,2024-03-22,1278989.18145172,0.843,0.822,539.093939981889,525.6645535766569,-0.0258856336956077,range,range,range_to_range,3,1064.758493558546,True
124,2024-04-18,2024-04-19,2024-04-23,2024-04-24,1383765.8806956692,0.759,0.746,525.1391517240554,516.1446734994846,-0.018110180746254145,range,range,range_to_range,3,1041.2838252235401,True
