factor,exact_match,closest_reference,max_abs_correlation
state__raw__daily__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,False,raw__daily__cxt_bi_status_V230101,0.5697359425610313
state__raw__daily__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,False,target_position,0.45907817294575104
state__raw__daily__cxt_bi_base_V230228__di_1__joint::向下|转折|任意,False,raw__daily__cxt_bi_status_V230101,0.6581628283832743
state__raw__daily__cxt_bi_end_V230104__di_1__v1::看多,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.1357673977209809
state__raw__daily__cxt_bi_end_V230104__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.11932172639024201
state__raw__daily__cxt_bi_end_V230105__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.15053053190257448
state__raw__daily__cxt_bi_end_V230105__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.1817299512694499
state__raw__daily__cxt_bi_end_V230222__di_1__v1::新低,False,raw__daily__cxt_bi_status_V230101,0.38914637352426945
state__raw__daily__cxt_bi_end_V230222__di_1__v1::新高,False,raw__daily__cxt_bi_status_V230101,0.4256592094200484
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第10次,False,raw__30m__cxt_bi_status_V230101,0.03347892838960474
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第11次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.061165295780079766
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第1次,False,raw__daily__cxt_five_bi_V230619__di_1,0.18291938136321703
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第2次,False,raw__daily__cxt_five_bi_V230619__di_1,0.08819586349630165
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第3次,False,raw__daily__pressure_support_V240406__di_1__w_20,0.053986362384304966
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第4次,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.06668901209177563
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第5次,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08729364576368648
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第6次,False,raw__weekly__cxt_bi_status_V230101,0.0698025772014621
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第7次,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10916105039465392
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第8次,False,raw__weekly__cxt_bi_status_V230101,0.04409376202464593
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第9次,False,raw__30m__cxt_bi_status_V230101,0.033478928389604735
state__raw__daily__cxt_bi_end_V230222__di_1__v2::第其他次,False,target_position,0.13025806126595788
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第1次|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.2650441142076528
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第2次|任意,False,raw__daily__cxt_bi_status_V230101,0.18647012739171762
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第3次|任意,False,raw__daily__cxt_bi_status_V230101,0.17102411641030138
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第4次|任意,False,raw__daily__cxt_bi_status_V230101,0.12430241945274255
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第5次|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11360916200160714
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新低|第6次|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.07715751334301382
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第1次|任意,False,raw__daily__cxt_bi_status_V230101,0.18289796679934633
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第2次|任意,False,raw__daily__cxt_bi_status_V230101,0.2380462486789371
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第3次|任意,False,raw__daily__cxt_bi_status_V230101,0.19581618085085037
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第4次|任意,False,raw__daily__cxt_bi_status_V230101,0.13928853911780786
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第5次|任意,False,raw__daily__cxt_bi_status_V230101,0.08997990607528401
state__raw__daily__cxt_bi_end_V230222__di_1__joint::新高|第6次|任意,False,raw__daily__cxt_bi_status_V230101,0.06352286276667182
state__raw__daily__cxt_bi_end_V230224__di_1__v1::看多,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.07031958009751679
state__raw__daily__cxt_bi_end_V230312__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.39328174828195556
state__raw__daily__cxt_bi_end_V230312__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.3517736851323384
state__raw__daily__cxt_bi_end_V230320__di_1__v1::看多,False,target_position,0.22458183810767682
state__raw__daily__cxt_bi_end_V230320__di_1__v1::看空,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.21573871723886748
state__raw__daily__cxt_bi_end_V230320__di_1__v2::11K,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.03121539379959165
state__raw__daily__cxt_bi_end_V230320__di_1__v2::13K,False,raw__30m__cxt_bi_status_V230101,0.047515703309459346
state__raw__daily__cxt_bi_end_V230320__di_1__v2::17K,False,raw__30m__cxt_bi_status_V230101,0.05737876447029018
state__raw__daily__cxt_bi_end_V230320__di_1__v2::19K,False,raw__weekly__cxt_bi_status_V230101,0.04369654158719877
state__raw__daily__cxt_bi_end_V230320__di_1__v2::23K,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.04526054169363022
state__raw__daily__cxt_bi_end_V230320__di_1__v2::29K,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.03829364084933888
state__raw__daily__cxt_bi_end_V230320__di_1__v2::31K,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.04095415447935699
state__raw__daily__cxt_bi_end_V230320__di_1__v2::37K,False,target_position,0.0356275867029297
state__raw__daily__cxt_bi_end_V230320__di_1__v2::41K,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.02042763553234677
state__raw__daily__cxt_bi_end_V230320__di_1__v2::43K,False,raw__weekly__cxt_bi_status_V230101,0.04409376202464642
state__raw__daily__cxt_bi_end_V230320__di_1__v2::53K,False,raw__weekly__cxt_bi_status_V230101,0.029653301354826495
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|11K|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11045958198351427
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|13K|任意,False,target_position,0.09408551707425347
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|17K|任意,False,target_position,0.09408551707425337
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|19K|任意,False,target_position,0.08408464260222136
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|23K|任意,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.05713399973909962
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|29K|任意,False,target_position,0.06639434989561498
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|31K|任意,False,target_position,0.059361000091916104
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|37K|任意,False,target_position,0.06639434989561488
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|41K|任意,False,raw__weekly__cxt_bi_status_V230101,0.029653301354826512
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看多|43K|任意,False,raw__weekly__cxt_bi_status_V230101,0.031166473934249542
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|11K|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.12676063372168994
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|13K|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.1325607169947895
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|17K|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.08668338072425
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|19K|任意,False,raw__daily__cxt_bi_status_V230101,0.07786201648231686
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|23K|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.04996614752266394
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|29K|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566057
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|31K|任意,False,raw__daily__cxt_bi_status_V230101,0.06352286276667166
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|37K|任意,False,raw__30m__cxt_bi_status_V230101,0.047365380644781824
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|41K|任意,False,raw__30m__cxt_bi_status_V230101,0.03347892838960482
state__raw__daily__cxt_bi_end_V230320__di_1__joint::看空|43K|任意,False,raw__30m__cxt_bi_status_V230101,0.03347892838960482
state__raw__daily__cxt_bi_end_V230322__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.23464490827623125
state__raw__daily__cxt_bi_end_V230322__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.24053945816285985
state__raw__daily__cxt_bi_end_V230322__di_1__v2::反向分型,False,target_position,0.08128557853274974
state__raw__daily__cxt_bi_end_V230322__di_1__v2::同向分型,False,target_position,0.12817747074249025
state__raw__daily__cxt_bi_end_V230322__di_1__joint::看多|反向分型|任意,False,raw__daily__cxt_bi_status_V230101,0.1621984359358841
state__raw__daily__cxt_bi_end_V230322__di_1__joint::看多|同向分型|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.17222222236569187
state__raw__daily__cxt_bi_end_V230322__di_1__joint::看空|反向分型|任意,False,raw__daily__cxt_bi_status_V230101,0.163405858497657
state__raw__daily__cxt_bi_end_V230322__di_1__joint::看空|同向分型|任意,False,raw__daily__cxt_bi_status_V230101,0.17278839643491867
state__raw__daily__cxt_bi_end_V230324__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.34430264931114757
state__raw__daily__cxt_bi_end_V230324__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.3654115681815536
state__raw__daily__cxt_bi_end_V230618__di_1__v1::看多,False,raw__daily__cxt_bi_status_V230101,0.5290000789764849
state__raw__daily__cxt_bi_end_V230618__di_1__v1::看空,False,raw__daily__cxt_bi_status_V230101,0.5747898372559547
state__raw__daily__cxt_bi_end_V230618__di_1__v2::1小中枢,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10926594533429221
state__raw__daily__cxt_bi_end_V230618__di_1__v2::2小中枢,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.12107371632138676
state__raw__daily__cxt_bi_end_V230618__di_1__v2::3小中枢,False,raw__daily__cxt_seven_bi_V230620__di_1,0.24575257816373236
state__raw__daily__cxt_bi_end_V230618__di_1__v2::4小中枢,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11672815429408824
state__raw__daily__cxt_bi_end_V230618__di_1__v2::5小中枢,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.061988445203370934
state__raw__daily__cxt_bi_end_V230618__di_1__v2::7小中枢,False,raw__weekly__cxt_bi_status_V230101,0.051402328163744335
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|1小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.16885553151358368
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.14312406425166815
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.3028045461793731
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|5小中枢|任意,False,raw__weekly__cxt_bi_status_V230101,0.06240818380158019
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看多|其他|任意,False,raw__daily__cxt_bi_status_V230101,0.39328174828195545
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|1小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.20385304645971203
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.20647109890809617
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|3小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.1316465200964773
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|5小中枢|任意,False,raw__daily__cxt_bi_status_V230101,0.07786201648231718
state__raw__daily__cxt_bi_end_V230618__di_1__joint::看空|其他|任意,False,raw__daily__cxt_bi_status_V230101,0.4234575832107037
state__raw__daily__cxt_bi_end_V230815__di_1__v1::向上,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.0889118546192652
state__raw__daily__cxt_bi_end_V230815__di_1__v1::向下,False,raw__daily__cxt_seven_bi_V230620__di_1,0.12144200694345017
state__raw__daily__cxt_bi_status_V230101__di_1__v1::向上,False,raw__daily__cxt_bi_status_V230101,0.9821417615790804
state__raw__daily__cxt_bi_status_V230101__di_1__v1::向下,False,raw__daily__cxt_bi_status_V230101,0.9823870007259358
state__raw__daily__cxt_bi_status_V230101__di_1__v2::底分,False,raw__daily__cxt_bi_status_V230101,0.5576508908010098
state__raw__daily__cxt_bi_status_V230101__di_1__v2::延伸,False,target_position,0.1098255827126418
state__raw__daily__cxt_bi_status_V230101__di_1__v2::顶分,False,raw__daily__cxt_bi_status_V230101,0.651090413200203
state__raw__daily__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意,False,raw__daily__cxt_bi_status_V230101,0.5283074085687247
state__raw__daily__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意,False,raw__daily__cxt_bi_status_V230101,0.5542102219037103
state__raw__daily__cxt_bi_status_V230102__di_1__v1::向上,False,raw__daily__cxt_bi_status_V230101,0.5481335117496892
state__raw__daily__cxt_bi_status_V230102__di_1__v1::向下,False,raw__daily__cxt_bi_status_V230101,0.5049166435920931
state__raw__daily__cxt_bi_status_V230102__di_1__v2::底分,False,raw__daily__cxt_bi_status_V230101,0.38469617044579146
state__raw__daily__cxt_bi_status_V230102__di_1__v2::延伸,False,raw__daily__pressure_support_V240406__di_1__w_20,0.0488880733423155
state__raw__daily__cxt_bi_status_V230102__di_1__v2::顶分,False,raw__daily__cxt_bi_status_V230101,0.4265549244653196
state__raw__daily__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意,False,raw__daily__cxt_bi_status_V230101,0.2990267585886457
state__raw__daily__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意,False,raw__daily__cxt_bi_status_V230101,0.27685095380840047
state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向上,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.47070873774980165
state__raw__daily__cxt_bi_stop_V230815__di_1__v1::向下,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.48143037762159996
state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值内,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06840402718289396
state__raw__daily__cxt_bi_stop_V230815__di_1__v2::阈值外,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.23536371120938027
state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.11963929923364547
state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.5002005201668587
state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.17563930760516053
state__raw__daily__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.5037672122925644
state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向上,False,raw__daily__cxt_seven_bi_V230620__di_1,0.16565565525713224
state__raw__daily__cxt_bi_trend_V230824__di_1__v1::向下,False,raw__weekly__cxt_bi_status_V230101,0.32600797588920505
state__raw__daily__cxt_bi_trend_V230824__di_1__v1::横盘,False,raw__weekly__cxt_bi_status_V230101,0.20256271236841505
state__raw__daily__cxt_bi_trend_V230913__di_1__v1::上升趋势,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.32281565139730134
state__raw__daily__cxt_bi_trend_V230913__di_1__v1::下降趋势,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.3105191887888924
state__raw__daily__cxt_bi_trend_V230913__di_1__v1::观望,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.10279965576091087
state__raw__daily__cxt_bi_trend_V230913__di_1__v2::强,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11171490892570027
state__raw__daily__cxt_bi_trend_V230913__di_1__v2::超强,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08511725923196475
state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.3157097783207149
state__raw__daily__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.07474982172115784
state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.30210574115045663
state__raw__daily__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10508701285334969
state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向上,False,raw__daily__cxt_bi_status_V230101,0.6607737998651763
state__raw__daily__cxt_bi_zdf_V230601__di_1__v1::向下,False,raw__daily__cxt_bi_status_V230101,0.6340162056013546
state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第1层,False,raw__daily__cxt_seven_bi_V230620__di_1,0.142299674134987
state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第2层,False,raw__daily__cxt_five_bi_V230619__di_1,0.25488057490429855
state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第3层,False,raw__daily__cxt_seven_bi_V230620__di_1,0.13370420197720434
state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第4层,False,raw__weekly__cxt_bi_status_V230101,0.14078416518914488
state__raw__daily__cxt_bi_zdf_V230601__di_1__v2::第5层,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10931051762938639
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意,False,raw__daily__cxt_bi_status_V230101,0.3569262441724742
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意,False,raw__daily__cxt_bi_status_V230101,0.18747743928326113
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意,False,raw__daily__cxt_bi_status_V230101,0.20385304645971195
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第4层|任意,False,raw__daily__cxt_bi_status_V230101,0.3141887051258381
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意,False,raw__daily__cxt_bi_status_V230101,0.20906063542998374
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意,False,raw__daily__cxt_bi_status_V230101,0.25087206429994235
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.3160760898392876
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.23332839570056854
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第4层|任意,False,raw__daily__cxt_bi_status_V230101,0.24285926075085096
state__raw__daily__cxt_bi_zdf_V230601__di_1__joint::向下|第5层|任意,False,raw__daily__cxt_bi_status_V230101,0.2492846455858287
state__raw__daily__cxt_decision_V240526__di_1__v1::开多,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.23898558899322273
state__raw__daily__cxt_decision_V240526__di_1__v1::开空,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.2086270588907536
state__raw__daily__cxt_decision_V240612__di_1__v1::开多,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.2869289425873464
state__raw__daily__cxt_decision_V240612__di_1__v1::开空,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.2879287761701631
state__raw__daily__cxt_decision_V240613__di_1__v1::开多,False,raw__daily__cxt_five_bi_V230619__di_1,0.14462892691388418
state__raw__daily__cxt_decision_V240613__di_1__v1::开空,False,raw__daily__cxt_bi_status_V230101,0.14655561671996076
state__raw__daily__cxt_decision_V240614__di_1__v1::开多,False,raw__daily__cxt_bi_status_V230101,0.2723923075422336
state__raw__daily__cxt_decision_V240614__di_1__v1::开空,False,raw__daily__cxt_bi_status_V230101,0.2450797140088026
state__raw__daily__cxt_double_zs_V230311__di_1__v1::看多,False,raw__weekly__cxt_bi_status_V230101,0.22032965382274086
state__raw__daily__cxt_double_zs_V230311__di_1__v1::看空,False,raw__weekly__cxt_bi_status_V230101,0.20601866051641457
state__raw__daily__cxt_fx_power_V221107__di_1__v1::中底,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.34332894081272963
state__raw__daily__cxt_fx_power_V221107__di_1__v1::中顶,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.4002370138991884
state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱底,False,raw__30m__cxt_bi_status_V230101,0.20286283721020487
state__raw__daily__cxt_fx_power_V221107__di_1__v1::弱顶,False,raw__30m__cxt_bi_status_V230101,0.20170101912600477
state__raw__daily__cxt_fx_power_V221107__di_1__v1::强底,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.46006360036146277
state__raw__daily__cxt_fx_power_V221107__di_1__v1::强顶,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.35983262498663476
state__raw__daily__cxt_fx_power_V221107__di_1__v2::无中枢,False,raw__daily__cxt_bi_status_V230101,0.12435129673504593
state__raw__daily__cxt_fx_power_V221107__di_1__v2::有中枢,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.1402038627267108
state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.1413216133755022
state__raw__daily__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.3153597322894482
state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.18654211401857018
state__raw__daily__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.33350641063576747
state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|无中枢|任意,False,raw__daily__cxt_five_bi_V230619__di_1,0.21400076703504625
state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱底|有中枢|任意,False,raw__30m__cxt_bi_status_V230101,0.17957370980697873
state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.08509735126489992
state__raw__daily__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意,False,raw__30m__cxt_bi_status_V230101,0.18397280916877856
state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.18216140006822384
state__raw__daily__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.4072842624654684
state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.1359048820689257
state__raw__daily__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.32515003748995586
state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合0次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.3556925258655582
state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合1次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.262721526344929
state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合2次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.17031796616734873
state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合3次,False,raw__weekly__cxt_bi_status_V230101,0.14587723442107123
state__raw__daily__cxt_overlap_V240526__di_1__v1::顶重合4次,False,raw__daily__pressure_support_V240406__di_1__w_20,0.1146791019223879
state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合0次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.268559250030226
state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合1次,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.21776723277435459
state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合2次,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.1820407138409236
state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合3次,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11607273438112313
state__raw__daily__cxt_overlap_V240526__di_1__v2::底重合4次,False,raw__daily__cxt_seven_bi_V230620__di_1,0.07715751334301382
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.12138194510038454
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.25519963185058153
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.15526660900865494
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合3次|任意,False,raw__daily__pressure_support_V240406__di_1__w_20,0.12011594609952066
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.28210323270372417
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意,False,raw__30m__cxt_third_buy_V230228__di_1,0.08087323186994362
state__raw__daily__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10612982320496057
