factor,year,endpoint,effect,matched_strata,references
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::否,2025,max_drawdown_20,0.005553387014124888,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2021,return_20,0.014003316788502489,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2022,return_20,-0.010261978454749777,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2023,return_20,0.010599570200352723,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2024,return_20,-0.011089923422638702,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2025,return_20,-0.008538789868637492,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2021,max_drawdown_20,0.010427663725119002,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2022,max_drawdown_20,-0.001406566678207406,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2023,max_drawdown_20,-0.007214505049572799,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2024,max_drawdown_20,-0.0014139689642092414,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v1::是,2025,max_drawdown_20,-0.00783311261038569,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2021,return_20,0.01962997443569892,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2022,return_20,-0.0014197261029168023,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2023,return_20,-0.008126881352687252,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2024,return_20,-0.007832360320907457,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2025,return_20,-0.0008362410740012699,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2021,max_drawdown_20,0.011612172019510711,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2022,max_drawdown_20,-0.0007112018359192761,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2023,max_drawdown_20,-0.0003965754699369966,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2024,max_drawdown_20,-0.003425383397092871,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向上,2025,max_drawdown_20,0.0010618169007892936,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2021,return_20,0.003022766618127076,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2022,return_20,5.932575864739685e-05,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2023,return_20,0.008110019656158407,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2024,return_20,0.006425988902196547,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2025,return_20,0.0010330541417175635,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2021,max_drawdown_20,0.0034261315257654553,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2022,max_drawdown_20,0.00012135714216922688,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2023,max_drawdown_20,-0.0001225582122065649,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2024,max_drawdown_20,0.0032316927085460937,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v2::向下,2025,max_drawdown_20,-0.000804600691592936,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2021,return_20,-0.0073325738916561215,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2022,return_20,-0.010488546564837858,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2023,return_20,-0.004773307260086302,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2024,return_20,0.012217421662714792,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2025,return_20,-0.002732985103087297,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2021,max_drawdown_20,0.00042752438038501817,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2022,max_drawdown_20,-0.011538041926906212,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2023,max_drawdown_20,-0.008944796403670744,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2024,max_drawdown_20,0.008408877658545137,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::3笔,2025,max_drawdown_20,0.001401048004990612,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2021,return_20,0.07073320891701691,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2022,return_20,-0.01341464237803619,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2023,return_20,-0.018111507171660584,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2024,return_20,-0.020167244469795217,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2025,return_20,0.0009901162358443463,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2021,max_drawdown_20,0.033987483246470794,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2022,max_drawdown_20,-0.00033158248428586713,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2023,max_drawdown_20,-0.023241746325932854,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2024,max_drawdown_20,-0.016223413090394448,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::5笔,2025,max_drawdown_20,-0.013245719737458365,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2021,return_20,0.007472515477013542,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2022,return_20,0.010694970793632776,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2023,return_20,0.10526661725676341,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2024,return_20,-0.07248367488820942,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2025,return_20,-0.025012038518574347,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2021,max_drawdown_20,0.0060949441223967955,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2022,max_drawdown_20,0.02559219501133139,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2023,max_drawdown_20,0.03330963689176025,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2024,max_drawdown_20,-0.0005333932951868015,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__v3::7笔,2025,max_drawdown_20,-0.011891657235164796,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2021,return_20,0.008367608356318541,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2022,return_20,0.005906836982779222,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2023,return_20,-0.01345956371575063,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2024,return_20,-0.03935085697626881,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2025,return_20,-0.0006042166355321745,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2021,max_drawdown_20,0.006078451022935422,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2022,max_drawdown_20,-0.001893294277251831,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2023,max_drawdown_20,0.00334782913869865,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2024,max_drawdown_20,0.009599152271838073,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向上|任意,2025,max_drawdown_20,0.007104650732047506,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2021,return_20,0.002921341064670266,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2022,return_20,0.0005373803633768091,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2023,return_20,0.0012863937504451544,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2024,return_20,0.06707444754778649,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2025,return_20,0.011659075149416602,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2021,max_drawdown_20,9.784088134611471e-05,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2022,max_drawdown_20,0.00231443441679837,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2023,max_drawdown_20,0.005057608237056511,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2024,max_drawdown_20,-0.010186617652246216,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::否|向下|任意,2025,max_drawdown_20,0.0007813919419511995,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2021,return_20,0.0075620436419671444,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2022,return_20,-0.01308942138907275,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2023,return_20,-0.004438083358944828,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2024,return_20,0.062258173524414255,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2025,return_20,0.0013378599139762955,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2021,max_drawdown_20,0.0026678479685334332,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2022,max_drawdown_20,-0.011844931309205454,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2023,max_drawdown_20,-0.009046580560388536,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2024,max_drawdown_20,-0.003868683539508169,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向上|3笔,2025,max_drawdown_20,-0.0035335974040780847,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2021,return_20,-0.021368234748472475,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2022,return_20,-0.005830953738446868,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2023,return_20,-0.0042374796487103334,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2024,return_20,-0.03878543734957892,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2025,return_20,-0.005529490386466729,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2021,max_drawdown_20,-0.0019022613201469657,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2022,max_drawdown_20,-0.009350111457396545,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2023,max_drawdown_20,-0.005884392114558309,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2024,max_drawdown_20,0.01697284080246032,2,['target_position']
state__raw__30m__byi_symmetry_zs_V221107__di_1__joint::是|向下|3笔,2025,max_drawdown_20,0.006434922826111008,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2021,return_20,0.018519603209337786,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2022,return_20,0.021292197068878523,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2023,return_20,-0.0010873578696421356,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2024,return_20,0.008143763816207003,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2025,return_20,0.013486813952920333,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2021,max_drawdown_20,0.009683684498445205,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2022,max_drawdown_20,0.002448724471117213,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2023,max_drawdown_20,-0.003355447312851908,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2024,max_drawdown_20,0.00039695834493961186,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::中继,2025,max_drawdown_20,0.002713560838039441,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2021,return_20,0.011698408953945675,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2022,return_20,-0.018250542465461414,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2023,return_20,0.0018063770152817803,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2024,return_20,-0.007078808786411702,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2025,return_20,-0.013615751643340814,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2021,max_drawdown_20,0.009075684516799569,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2022,max_drawdown_20,-0.0021267426272774574,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2023,max_drawdown_20,0.0035657525916432966,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2024,max_drawdown_20,-0.0006124912710798759,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__v2::转折,2025,max_drawdown_20,-0.0028428647689971182,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2021,return_20,0.025538573543884592,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2022,return_20,0.025199995067651765,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2023,return_20,-0.002561783660967182,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2024,return_20,0.012601028834249859,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2025,return_20,0.008919889740503319,1,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2021,max_drawdown_20,0.011405261020051275,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2022,max_drawdown_20,0.006299649222555211,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2023,max_drawdown_20,-3.474308667262902e-05,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2024,max_drawdown_20,-0.0005639826737241713,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|中继|任意,2025,max_drawdown_20,-0.0011844321182492568,1,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2021,return_20,0.01064133026594607,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2022,return_20,-0.010280758863007375,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2023,return_20,-0.007204057104478161,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2024,return_20,-0.014425522914219705,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2025,return_20,-0.0036615465107872436,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2021,max_drawdown_20,0.007772477977066759,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2022,max_drawdown_20,-0.002844519842627732,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2023,max_drawdown_20,-0.0005527011360435757,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2024,max_drawdown_20,-0.003293704384820298,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向上|转折|任意,2025,max_drawdown_20,0.0009407072159536691,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2021,return_20,0.007984837598924953,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2022,return_20,0.013794736294271309,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2023,return_20,0.0009599484637120514,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2024,return_20,0.0023115593354015875,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2025,return_20,0.014664852073210156,2,['target_position']
state__raw__30m__cxt_bi_base_V230228__di_1__joint::向下|中继|任意,2021,max_drawdown_20,0.0058388448719026865,2,['target_position']
