state_id,signal_id,name,namespace,state_primary,event_days,coverage_years,max_year_share,rolling_30d_median_event_days,rolling_30d_p10_event_days,rolling_30d_min_event_days,rolling_30d_max_event_days,density_capable,regime_counts_json,behavior_hash
STATE-49260D32D6D72B4F,SIG-15M-C6F0EEA358DCB16A,tas_hlma_V230301,tas,看多,782,6,0.1956521739130435,17.0,13.0,8,25,False,"{""range"":383,""trend_down"":182,""trend_up"":217}",b5d13f38d66ab2ae5a7525bee9b260c7184543d5fe1596b6ff9129b4084c53c0
STATE-85CC6DD619E91A93,SIG-15M-C62DE0B96F296846,tas_macd_bc_V230803,tas,其他,763,6,0.1834862385321101,17.0,13.0,0,23,False,"{""range"":374,""trend_down"":171,""trend_up"":218}",5f2ba2418572ddf03777684970c337f36b64b7048fb8fd50ac3961700fd3f651
STATE-F528FBEA79665837,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,加速下跌,750,6,0.18933333333333333,16.0,13.0,10,23,False,"{""range"":360,""trend_down"":182,""trend_up"":208}",32e6bf6f10b787f5949db1b45cee317cc40b41911f36458c5f9f40276e815e9c
STATE-66428043301C8E1A,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N3,729,6,0.1906721536351166,16.0,13.0,9,24,False,"{""range"":351,""trend_down"":161,""trend_up"":217}",762552daac09c09e970c3c9c075e6ac8217c263702ec6012e313966a18255cde
STATE-F8E34C8F01AE618E,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N4,751,6,0.19174434087882822,16.0,13.0,8,23,False,"{""range"":381,""trend_down"":172,""trend_up"":198}",c0a5d26bb22131e8a4dee6846ca36e3b7a8c857fc0350019d624503ab30df519
STATE-FB6B47EF764CF4EA,SIG-15M-B74D2BEBB6930143,tas_ma_system_V230513,tas,多头排列,721,6,0.18862690707350901,16.0,13.0,10,23,False,"{""range"":356,""trend_down"":161,""trend_up"":204}",ce3e3b3d1b2c7160afa05c046b13fc0c18053c0b2bbe616fe8b271de546cfe79
STATE-3CB8862A789DC075,SIG-15M-FD10CF273060F047,tas_macd_base_V221028,tas,空头,737,6,0.18588873812754408,16.0,13.0,11,25,False,"{""range"":362,""trend_down"":164,""trend_up"":211}",c31cef066cf9986024d0c84a5e7ab2fe0c18c7f7d6861a3ff284f18e407e2320
STATE-D6570B230A08DF9B,SIG-15M-09E1C8F6D25F5691,tas_macd_base_V230320,tas,空头,737,6,0.18588873812754408,16.0,13.0,11,25,False,"{""range"":362,""trend_down"":164,""trend_up"":211}",c31cef066cf9986024d0c84a5e7ab2fe0c18c7f7d6861a3ff284f18e407e2320
STATE-F72B189DFE1F3E3A,SIG-15M-C8BB984D84A90157,tas_macd_bc_V221201,tas,其他,742,6,0.18328840970350405,16.0,13.0,8,25,False,"{""range"":343,""trend_down"":163,""trend_up"":236}",317dd424ca5f4d7eb1919ffb7f96a5b2ddf0aac3da68771924ee9fd0c5642705
STATE-B20E41FB54895E57,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,多翻空,735,6,0.18639455782312925,16.0,13.0,11,25,False,"{""range"":361,""trend_down"":163,""trend_up"":211}",d1541375e12646ae69a62504c5ca64a68f7575764e22a498004cb1c7135f3798
STATE-0C074F547F78F8F2,SIG-15M-7A5970D45EB71AB9,vol_window_V230731,vol,高量N6,723,6,0.18672199170124482,16.0,13.0,8,24,False,"{""range"":351,""trend_down"":166,""trend_up"":206}",6c3c3fcffce6cbd83d54d049ab9e78e82450b32a366367cc1dfb58b4736b7e5b
STATE-17C6E5084BE0E6DC,SIG-15M-1441910B7B3996E1,zdy_macd_V230518,zdy,死叉,737,6,0.18588873812754408,16.0,13.0,11,25,False,"{""range"":362,""trend_down"":164,""trend_up"":211}",c31cef066cf9986024d0c84a5e7ab2fe0c18c7f7d6861a3ff284f18e407e2320
STATE-3872C52AC57ECC6C,SIG-15M-17EC0A3DCAF14107,zdy_macd_dif_iqr_V230521,zdy,看空,732,6,0.19262295081967212,16.0,13.0,11,24,False,"{""range"":361,""trend_down"":179,""trend_up"":192}",aa27ca7eaf1499a817f6598252142afdb5a23fefcba05705fff28e1fb9c0ed9a
STATE-53A07F0F01D8F9E8,SIG-15M-3DD584E7F010CA4A,bar_bpm_V230227,bar,弱势,722,6,0.1883656509695291,15.0,13.0,9,24,False,"{""range"":361,""trend_down"":161,""trend_up"":200}",9aba6aee43123da175b15ad77d8972ceb9d2f49acd63e7178231b72e98f1349e
STATE-25F307CCEEBAE592,SIG-15M-3DD584E7F010CA4A,bar_bpm_V230227,bar,强势,727,6,0.1843191196698762,15.0,13.0,8,25,False,"{""range"":371,""trend_down"":166,""trend_up"":190}",0f017003b2d7c728d85b5b422b1f34cdc44299153ee0273fa99bd8a2cb3acdf6
STATE-C839F5E05C479D44,SIG-15M-B74D2BEBB6930143,tas_ma_system_V230513,tas,空头排列,716,6,0.18854748603351956,15.0,13.0,9,22,False,"{""range"":345,""trend_down"":166,""trend_up"":205}",95e736958835a5974f29e45c09f596e3204c8bc4b4282a9a6da82961d31b7b07
STATE-DEA33C899805BCF0,SIG-15M-FD10CF273060F047,tas_macd_base_V221028,tas,多头,717,6,0.19386331938633194,15.0,13.0,11,24,False,"{""range"":355,""trend_down"":172,""trend_up"":190}",d671bb588efc703af5762c7825506ebb31cdeaec2e1738b60d4c04250d3d836d
STATE-EDF90DFD9653A007,SIG-15M-09E1C8F6D25F5691,tas_macd_base_V230320,tas,多头,716,6,0.1941340782122905,15.0,13.0,11,24,False,"{""range"":354,""trend_down"":172,""trend_up"":190}",1bf267dd3f84ff6483b1cd0b52aed102ae7ea3347b9da72dc707300ef9978bc9
STATE-89893AD8A14EC7BA,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,空翻多,715,6,0.1944055944055944,15.0,13.0,11,24,False,"{""range"":353,""trend_down"":172,""trend_up"":190}",37115172c5a5f5cbc5f49de4d0d6995a6ec4fec1259b055b9150f2488f12c361
STATE-C02B7E7F029C5E81,SIG-15M-1441910B7B3996E1,zdy_macd_V230518,zdy,金叉,717,6,0.19386331938633194,15.0,13.0,11,24,False,"{""range"":355,""trend_down"":172,""trend_up"":190}",d671bb588efc703af5762c7825506ebb31cdeaec2e1738b60d4c04250d3d836d
STATE-6B273636045E04E1,SIG-15M-3CAE8A92B11B138D,cxt_ubi_end_V230816,cxt,新低,783,6,0.20306513409961685,17.0,12.0,0,25,False,"{""range"":385,""trend_down"":186,""trend_up"":212}",78ec903cc35dbfd4103fefb79f26a787af9a7840311587db432265d070c0bdcd
STATE-DDE12F44D94E56C1,SIG-15M-C6F0EEA358DCB16A,tas_hlma_V230301,tas,看空,782,6,0.18925831202046037,17.0,12.0,9,25,False,"{""range"":368,""trend_down"":186,""trend_up"":228}",e42b829c01b7678027b354edf8871840e95f3fe1be9e5f8ba9e6cd745c1dea2e
STATE-EA8C09DDDBF6C696,SIG-15M-3549337D5A9880B5,xl_bar_trend_V240623,xl,做多,764,6,0.20026178010471204,17.0,12.0,7,27,False,"{""range"":364,""trend_down"":152,""trend_up"":248}",43acad484ee60527d302495969fbfd1a8a23d4a9a74bece2a0ffb37eea41cf2b
STATE-BD55188BFE38E829,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,减速上涨,728,6,0.19642857142857142,16.0,12.0,9,25,False,"{""range"":347,""trend_down"":155,""trend_up"":226}",7ce54deefdf70531e07dd615a2dc4a649ff4aeaf196e4c9b38f17a311de75b69
STATE-AA3D830CBE16CE02,SIG-15M-C7AEE26AAC44983F,bar_triple_V230506,bar,新高涨,757,6,0.19947159841479525,16.0,12.0,10,24,False,"{""range"":351,""trend_down"":175,""trend_up"":231}",bea57cb66d5847852e458cc87bfe1a4d9f6d32e74d3154dffef41514dbc042ba
STATE-289EC41F3AC7DA35,SIG-15M-0038BE659B791F14,cxt_bi_end_V230324,cxt,看多,757,6,0.190224570673712,16.0,12.0,1,24,False,"{""range"":355,""trend_down"":175,""trend_up"":227}",6eb22321ab6d6f441e3405ea5e87188611fd4f1723a7e5251e642a6119767c6f
STATE-D2E76E6994B1BC41,SIG-15M-9002E86C65FC1156,cxt_fx_power_V221107,cxt,强顶,723,6,0.1908713692946058,16.0,12.0,8,24,False,"{""range"":353,""trend_down"":163,""trend_up"":207}",f570f294f6ddab09be5010efb311e68f91eaaf8b4615be5b111ee116df61a76f
STATE-8576372D20D9A911,SIG-15M-7690E4B71C5F367A,tas_atr_break_V230424,tas,其他,709,6,0.1847672778561354,16.0,12.0,8,23,False,"{""range"":331,""trend_down"":171,""trend_up"":207}",691d93364e7cf6a757fbd34f4a6b6950b0df9def265f9eed04d75857743c814c
STATE-8B0FB75D0CA7F1E8,SIG-15M-C9664FC76DC1D892,vol_gao_di_V221218,vol,高量黄金柱,734,6,0.19618528610354224,16.0,12.0,6,24,False,"{""range"":340,""trend_down"":170,""trend_up"":224}",8f0516b81af5658d90345afef7dca7f04f7dd3d73567cf6592021479fade1a2d
STATE-3D2B106FEB94E794,SIG-15M-1809FA24770DA720,xl_bar_trend_V240329,xl,其他,739,6,0.19350473612990526,16.0,12.0,8,24,False,"{""range"":362,""trend_down"":165,""trend_up"":212}",c1c2b73bd4d6a9bf3a86e284c47636870b49128cd4658717ee9b0d8e415fdcb1
STATE-3FAD5D929C1814A2,SIG-15M-7CD3AFDC5A6A7228,xl_bar_trend_V240331,xl,做空,722,6,0.19390581717451524,16.0,12.0,6,25,False,"{""range"":351,""trend_down"":177,""trend_up"":194}",5588b19fc579d1a3628b1b4e4f41f699bdf64d54d97e61654ddc3315d0d441c1
STATE-56B9D411D768FA0A,SIG-15M-3549337D5A9880B5,xl_bar_trend_V240623,xl,做空,750,6,0.19333333333333333,16.0,12.0,9,25,False,"{""range"":365,""trend_down"":182,""trend_up"":203}",34c1c1b85f7ab91d3f2c3d15822a21c209ad0fc892e167451303ef2589af4493
STATE-BB90E5B3E8E65252,SIG-15M-7DD2322BECD744FC,bar_polyfit_V240428,bar,加速上涨,712,6,0.20224719101123595,15.0,12.0,8,23,False,"{""range"":354,""trend_down"":149,""trend_up"":209}",7b2e9d60e2c96a861d4d4ff0c6d272b6d2721c81b7a9a648b73d0a579a687a79
STATE-13E372BBFE4455F0,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N6,705,6,0.1829787234042553,15.0,12.0,8,24,False,"{""range"":347,""trend_down"":143,""trend_up"":215}",2910b00f0dd89cde9c2727a11951102cfa0b3b8bf233c8f315de29014849f9d1
STATE-4D1BEAAB110BA4F4,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N7,701,6,0.1797432239657632,15.0,12.0,8,21,False,"{""range"":335,""trend_down"":153,""trend_up"":213}",78dd2632602d18ae486ab91484dc0f8ee13e2c98bc7b52629ef46e6e9c85156b
STATE-321123C6A0C9CF30,SIG-15M-5E4F8AC6A3D5FFB1,jcc_szx_V221111,jcc,十字线,705,6,0.18865248226950354,15.0,12.0,6,21,False,"{""range"":333,""trend_down"":165,""trend_up"":207}",7ec8d1f057460ddf805fa64a70de3a4cfa5b526b18d90bff5a8826026f06fff7
STATE-DE26166B92816B84,SIG-15M-08D9EF7F814115DB,tas_macd_bc_V240307,tas,其他,654,6,0.18960244648318042,14.0,12.0,9,20,False,"{""range"":311,""trend_down"":151,""trend_up"":192}",0969f74f5b2caa7f4f5b29c400cff9a0d76b3890f44eb8105a9cfb96238b6590
STATE-28C3D95D5E582A9B,SIG-15M-FE6E8A96169C59B9,bar_single_V230506,bar,第1层,707,6,0.18387553041018387,16.0,11.0,6,26,False,"{""range"":327,""trend_down"":165,""trend_up"":215}",76bf5e81cfe897a7d0d7d105157d935c20b0385ac0c92195dee75c0d02810312
STATE-A715F14740731DD8,SIG-15M-3CAE8A92B11B138D,cxt_ubi_end_V230816,cxt,新高,730,6,0.20136986301369864,16.0,11.0,0,24,False,"{""range"":356,""trend_down"":138,""trend_up"":236}",e1dd354b550ac2f1fdf903c962bd1542bbfd83d6c2153f7731d2db1834bb0ab4
STATE-78B129A1317D2AAE,SIG-15M-7CD3AFDC5A6A7228,xl_bar_trend_V240331,xl,做多,732,6,0.1994535519125683,16.0,11.0,6,25,False,"{""range"":354,""trend_down"":148,""trend_up"":230}",538cfea6b0b9ac0a51a1c6d221e26a4f9a89590226eed3ffc597aee2cc1b008c
STATE-58F53F7C2A137519,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N5,676,6,0.1834319526627219,15.0,11.0,7,22,False,"{""range"":331,""trend_down"":147,""trend_up"":198}",f84c885c8b44a6add2815a4f723be316ac17bbb5bb5de685c479269b37ba4daa
STATE-7A2F1C73CEAA753C,SIG-15M-F4CB34F0C61F68E4,coo_td_V221110,coo,其他,699,6,0.19742489270386265,15.0,11.0,6,23,False,"{""range"":371,""trend_down"":144,""trend_up"":184}",465f40fdff09136f5dfdbd5c6ffe7616efabeadc5bf13626a174de5888ddb2b1
STATE-DE24827DAE16F84E,SIG-15M-F4CB34F0C61F68E4,coo_td_V221110,coo,延续,696,6,0.19827586206896552,15.0,11.0,6,23,False,"{""range"":369,""trend_down"":142,""trend_up"":185}",fb0efdecc3d6f3d81bcf39f637761d3b00d2e1d30949963e21a8e4211b4d0d60
STATE-E79B1A954846D273,SIG-15M-DEB51C04DBA84583,coo_td_V221111,coo,其他,699,6,0.19742489270386265,15.0,11.0,6,23,False,"{""range"":371,""trend_down"":144,""trend_up"":184}",465f40fdff09136f5dfdbd5c6ffe7616efabeadc5bf13626a174de5888ddb2b1
STATE-0D5F9122E80463DF,SIG-15M-DEB51C04DBA84583,coo_td_V221111,coo,延续,696,6,0.19827586206896552,15.0,11.0,6,23,False,"{""range"":369,""trend_down"":142,""trend_up"":185}",fb0efdecc3d6f3d81bcf39f637761d3b00d2e1d30949963e21a8e4211b4d0d60
STATE-A48EF77FFB25F51B,SIG-15M-45AFFBD92A4D2355,jcc_ta_xing_V221124,jcc,其他,675,6,0.19111111111111112,15.0,11.0,6,22,False,"{""range"":325,""trend_down"":163,""trend_up"":187}",3e5a0d4cd7e371509602d153aa25fea334a3eb38a1574383846c6375c1821f10
STATE-C2C1205E2F1E837D,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第3层,682,6,0.20527859237536658,15.0,11.0,6,25,False,"{""range"":341,""trend_down"":146,""trend_up"":195}",ce29f95dcfb162804ec80250e98a1db7bc523fb1c15babc6bf1176f45adfae89
STATE-7EA533A9F6975549,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第4层,679,6,0.19293078055964655,15.0,11.0,7,24,False,"{""range"":340,""trend_down"":156,""trend_up"":183}",5646cd8b47d728ae259a72b6b3b80b5ba87a7c2975b553fa76f05598ff30c6e6
STATE-F30525DA8CBC1D12,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N2,632,6,0.18670886075949367,14.0,11.0,6,20,False,"{""range"":302,""trend_down"":127,""trend_up"":203}",75a35d4de678ca9b277524ee51503c35c9ecb9e732e2cfa34db13c5356c81768
STATE-7D081758D49324BA,SIG-15M-4E4FB8E6B6C95B3B,tas_macd_change_V221105,tas,3次,652,6,0.18711656441717792,14.0,11.0,5,22,False,"{""range"":312,""trend_down"":152,""trend_up"":188}",334106df6afa12083870bf5b504d5cfac18f0ab6e93bc6e25001df5bcab44902
STATE-FA04CAF92F1BD939,SIG-15M-37FF2489F43B8D99,xl_bar_trend_V240330,xl,看多,603,6,0.1824212271973466,13.0,11.0,8,19,False,"{""range"":302,""trend_down"":144,""trend_up"":157}",e5bda77eb601e8faf9544826e2c759d535790b9e99c43030a29f58c302087bc4
STATE-79CC27F4CABBF390,SIG-15M-3DD8991CFBFF74CA,pressure_support_V240402,pressure,其他,685,6,0.19416058394160585,15.0,10.0,2,25,False,"{""range"":333,""trend_down"":149,""trend_up"":203}",11c0e56ec989ce618f0479fdb73e27628bc37ce42b834fcef5fec361549aa7f6
STATE-A87AAFBE584B7DCC,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第2层,673,6,0.20208023774145617,15.0,10.0,6,25,False,"{""range"":351,""trend_down"":132,""trend_up"":190}",f3e6db65c3b4675ffa10b90a23885c79872f1aaddacd89c2c0c8e02103ffc3be
STATE-FF1FF87C8154E43E,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第5层,677,6,0.1935007385524372,15.0,10.0,7,24,False,"{""range"":324,""trend_down"":147,""trend_up"":206}",89f99e64bd5086b557046c08479fa8b047fca6ed313f02b1e6b3af7e0d9ac3eb
STATE-961BD4EFF5F620DB,SIG-15M-F2DE0419BE5755F2,bar_accelerate_V240428,bar,其他,617,6,0.19773095623987033,14.0,10.0,2,22,False,"{""range"":290,""trend_down"":128,""trend_up"":199}",9571516a1f4ee0d061e9445e85849b1182b1f5131bf343ea0855790c1c66b37a
STATE-13D400BEB4564E71,SIG-15M-B13D9E09CB73C316,bar_eight_V230702,bar,双中枢上涨,645,6,0.20155038759689922,14.0,10.0,7,21,False,"{""range"":308,""trend_down"":132,""trend_up"":205}",c2702cd8a0ddc6aa49024c88f973924a3033e0b1dbb4bc64bdb876a33744b9aa
STATE-FE9D5CDFA020E16A,SIG-15M-B13D9E09CB73C316,bar_eight_V230702,bar,双中枢下跌,624,6,0.1955128205128205,14.0,10.0,6,22,False,"{""range"":310,""trend_down"":145,""trend_up"":169}",c16eee72b2737a36ceb298d21b1736b693eb7619036e6a576b2b913e8bf288e0
STATE-8BEF63C8F9D76C76,SIG-15M-FE6E8A96169C59B9,bar_single_V230506,bar,第5层,666,6,0.2012012012012012,14.0,10.0,7,26,False,"{""range"":332,""trend_down"":164,""trend_up"":170}",c04274809c390462d84765c0c427cbd8086e3f4bf2780f7043e9a1bb29c316d8
STATE-2F4053842A0896D4,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N8,659,6,0.18512898330804248,14.0,10.0,6,22,False,"{""range"":316,""trend_down"":148,""trend_up"":195}",11e6cfc7ab074a5d959fd37e4c7e03810d638f4b6842b9dda11475cfa220c457
STATE-ABD836A093831EB5,SIG-15M-0038BE659B791F14,cxt_bi_end_V230324,cxt,看空,652,6,0.19938650306748465,14.0,10.0,0,23,False,"{""range"":330,""trend_down"":121,""trend_up"":201}",aec03670e2a8f8f9d70e0ba5ae93b58084f24192e1a48113512c0b2089135c30
STATE-F18096ABC7084B61,SIG-15M-8409A764B15ABB4C,pressure_support_V240222,pressure,其他,615,6,0.1886178861788618,14.0,10.0,6,21,False,"{""range"":303,""trend_down"":140,""trend_up"":172}",5f8c98c3171aa510894b532b46423be6b519d2d8a1d1daad01be01400aaf1f2c
STATE-9BDD1E7E5F257309,SIG-15M-B36D9A91995507FB,tas_cci_base_V230402,tas,多头,638,6,0.21003134796238246,14.0,10.0,5,21,False,"{""range"":308,""trend_down"":126,""trend_up"":204}",70d08b1492d7e27a92db353c61c093657ab958bac5e10599c06b36827b39a19b
STATE-AC9B9740B6698DD2,SIG-15M-B36D9A91995507FB,tas_cci_base_V230402,tas,空头,639,6,0.19874804381846636,14.0,10.0,7,22,False,"{""range"":311,""trend_down"":147,""trend_up"":181}",0f570a6efd17bbb24b8013ab7749fd236ca096284ee97fad54b264f69e365f09
STATE-0FD1F95B8F4C14EE,SIG-15M-5551AF02E13ACFBC,obv_up_dw_line_V230719,obv,看多,598,6,0.18561872909698995,13.0,10.0,8,19,False,"{""range"":290,""trend_down"":142,""trend_up"":166}",4379ebea498b6dd95bb96fb2464345b5e91429aedd3bdce982a49e7c32373f33
STATE-E1BB3C039EC81A38,SIG-15M-5551AF02E13ACFBC,obv_up_dw_line_V230719,obv,看空,605,6,0.18677685950413223,13.0,10.0,6,19,False,"{""range"":297,""trend_down"":125,""trend_up"":183}",85ae0232afcedd21f7dd0a0222393afd14e0577e76d4500583dd8663aee9cb49
STATE-6195D6973686E8D9,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第7层,621,6,0.1932367149758454,13.0,10.0,6,21,False,"{""range"":296,""trend_down"":144,""trend_up"":181}",49fd35f9be443d04f55746311e6c4c0dc2a5da0acfb167544d15b393b6ffc712
STATE-496C6C1AE0D7546E,SIG-15M-EA38C1A119D9ED93,tas_dma_bs_V240608,tas,卖点,615,6,0.216260162601626,13.0,10.0,5,22,False,"{""range"":307,""trend_down"":153,""trend_up"":155}",8bf0849dc06e3beaf9e10a072ec750463107d55ecdd904f279d790a6edad373e
STATE-7E4F214C7A8D9344,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第5层,587,6,0.18228279386712096,13.0,10.0,6,21,False,"{""range"":285,""trend_down"":128,""trend_up"":174}",11477a23e43e47cbdbec09230a165da3c9c5e07a7e53f55e9a1536dfaec606ee
STATE-5E94F00E101C54B5,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第6层,577,6,0.18370883882149047,13.0,10.0,7,20,False,"{""range"":275,""trend_down"":127,""trend_up"":175}",d6a55ba34cfdd6b56ce65563b06f5360b248c96657cc28b420d520bc3c52985d
STATE-DBB5E6B5C144EADB,SIG-15M-11130A28677917A4,tas_macd_xt_V221208,tas,杀多棒,589,6,0.1969439728353141,13.0,10.0,4,19,False,"{""range"":287,""trend_down"":126,""trend_up"":176}",b0970cdbe9395c7c490e7ad081c856e70a54341f4332dba4ec0fe458c804159a
STATE-09A16197F1528F91,SIG-15M-7A5970D45EB71AB9,vol_window_V230731,vol,高量N5,594,6,0.18855218855218855,13.0,10.0,7,19,False,"{""range"":290,""trend_down"":128,""trend_up"":176}",68cbb5d32da1b6b5410b3b2ba9d96e5198d95bd7c4fb339332596fd523aed5fb
STATE-AC30EAF6982316A6,SIG-15M-37FF2489F43B8D99,xl_bar_trend_V240330,xl,看空,601,6,0.18469217970049917,13.0,10.0,8,20,False,"{""range"":293,""trend_down"":135,""trend_up"":173}",fa7201256860bebed3775d2b2ef3ccbf98f035884c240ecd0598b1dbdd2a35d9
STATE-541D689959D809A2,SIG-15M-BF63AD76D1619E6E,zdy_bi_end_V230406,zdy,看多,603,6,0.18739635157545606,13.0,10.0,1,20,False,"{""range"":291,""trend_down"":136,""trend_up"":176}",ba5181260d0165f92e9d84b9bb3b98900f62a242524ffdb4e9d3db6080d02030
STATE-D568EC3AFD27552E,SIG-15M-A6F55C840CCDA079,zdy_bi_end_V230407,zdy,看多,598,6,0.18896321070234115,13.0,10.0,1,20,False,"{""range"":289,""trend_down"":135,""trend_up"":174}",8223b22436f450527654adf2ce3834bd397195d8e935bc366322163706cc6fda
STATE-F258FD434406254B,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N9,577,6,0.18890814558058924,12.0,10.0,7,19,False,"{""range"":266,""trend_down"":136,""trend_up"":175}",4e5a8186b40b3c76d5a408a80ff0e10f2adb9024e7aa3ebd5510d1e08e2b3452
STATE-9945684E593E1532,SIG-15M-41C2DF56A8C03032,tas_dif_layer_V241010,tas,零轴附近,572,6,0.18181818181818182,12.0,10.0,7,20,False,"{""range"":277,""trend_down"":124,""trend_up"":171}",6bed80ff394828bbf0895a7c40c5315637c15ff539ee72cd3a295842c4b1b2a8
STATE-C0304835E1E8262A,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第4层,574,6,0.17770034843205576,12.0,10.0,5,20,False,"{""range"":274,""trend_down"":127,""trend_up"":173}",8bb51712d8ab59e3b048551a6fe90d88e78964f4299f035923d91e891cebdfb6
STATE-975B00118B61E2B7,SIG-15M-01A122B81BD6AD26,bar_decision_V240608,bar,其他,631,6,0.19175911251980982,14.0,9.0,6,24,False,"{""range"":305,""trend_down"":145,""trend_up"":181}",ac2dd9e96b175ba525083ac2b59d06178e2231539ce0c012b263a88fecac3470
STATE-1C64546E745CD0AD,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第6层,630,6,0.1984126984126984,14.0,9.0,7,22,False,"{""range"":296,""trend_down"":146,""trend_up"":188}",7e89160ff42aefa812ddceaacb86f41144aba332083f7adb47106b24f4618674
STATE-7789ADC8EC82A534,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N4,587,6,0.1839863713798978,13.0,9.0,6,19,False,"{""range"":292,""trend_down"":129,""trend_up"":166}",36cfc9c7526524b7053170b25984ff298dd35f78a868e796e62e384de45d43a6
STATE-B69C6FF6D2115365,SIG-15M-A96277ADA6021BA0,cxt_seven_bi_V230620,cxt,其他,557,6,0.19030520646319568,13.0,9.0,0,19,False,"{""range"":266,""trend_down"":119,""trend_up"":172}",92503ee45397b924c93ae22dd95c017cc3d36ea165d7104f0c375e6f4cab8e15
STATE-0FC461447F358059,SIG-15M-B8562128519B4309,tas_atr_V230630,tas,第8层,595,6,0.19831932773109243,13.0,9.0,5,21,False,"{""range"":280,""trend_down"":137,""trend_up"":178}",6f20f92738ed1e6d603b82fba7685d32ca56f557d467f0b62e7e20529c70a1a0
STATE-BA8F65544320A830,SIG-15M-EA38C1A119D9ED93,tas_dma_bs_V240608,tas,买点,601,6,0.18801996672212978,13.0,9.0,5,21,False,"{""range"":301,""trend_down"":120,""trend_up"":180}",a3f182084d67db255d5bea232de231ff15db6d863a65055ab13bafdfb94d162d
STATE-1E504BADF90A58C0,SIG-15M-DBA4C5B20EAC4E72,zdy_macd_dif_V230517,zdy,看空,582,6,0.19243986254295534,13.0,9.0,4,21,False,"{""range"":282,""trend_down"":142,""trend_up"":158}",28eba4f3230269f0b57764c9660d632a55e30baef76b356e86c2a36153e7e3de
STATE-E23D8525E56C1D72,SIG-15M-B8423DE4F171F51A,bar_td9_V240616,bar,其他,567,6,0.19047619047619047,12.0,9.0,6,20,False,"{""range"":257,""trend_down"":129,""trend_up"":181}",990ae9133b619210cdbfb01e24ee7e0ea4a085d0bbb32e7442e47f9125b57de3
STATE-5C1086849AD9D25F,SIG-15M-C82693BA52FE9EB4,bar_tnr_V230629,bar,第10层,567,6,0.19047619047619047,12.0,9.0,6,19,False,"{""range"":281,""trend_down"":126,""trend_up"":160}",43dc77a2e2d13180658c8208e0c06600737a0f96726d2ea86f9fc061b80fe921
STATE-73394B1AFD76540F,SIG-15M-1FF73A0E54E84577,bar_window_ps_V230731,bar,压力N5,556,6,0.18884892086330934,12.0,9.0,6,20,False,"{""range"":277,""trend_down"":130,""trend_up"":149}",4fe35e48fbf53daadbc2753d1ddf8c5fa6506fd9f0154b7cb1469d34c6234d7e
STATE-C23E5F99CF6AE8BA,SIG-15M-8CF7AF47BA69C689,cvolp_up_dw_line_V230612,cvolp,其他,575,6,0.18956521739130436,12.0,9.0,4,20,False,"{""range"":286,""trend_down"":129,""trend_up"":160}",ff34425f797d979463105d2c4f118f3e8366f87633ea98105df88f5add3cbada
STATE-2D2AB2BF1FB583A9,SIG-15M-8F2A4CF01E910F95,tas_cross_status_V230624,tas,其他,548,6,0.18248175182481752,12.0,9.0,5,17,False,"{""range"":284,""trend_down"":115,""trend_up"":149}",668036f4b9336ce32ae66e7e871a825c05e6783455b94f7c0a03209562891f93
STATE-BE5C3704F9B1FFAF,SIG-15M-CA3E388CAE9F0D8C,tas_cross_status_V230625,tas,其他,548,6,0.18248175182481752,12.0,9.0,5,17,False,"{""range"":284,""trend_down"":115,""trend_up"":149}",668036f4b9336ce32ae66e7e871a825c05e6783455b94f7c0a03209562891f93
STATE-5BD2F2AD49D5855F,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第7层,542,6,0.18081180811808117,12.0,9.0,6,18,False,"{""range"":261,""trend_down"":124,""trend_up"":157}",9b9dbfda415dc2d4f37c1fda13d631bd0eca3b95b2029f0225e3f4b4f7fc145b
