object_type,object_id,counterfactual,window,champion_return,counterfactual_return,return_delta,champion_sharpe,counterfactual_sharpe,sharpe_delta,dominant_share,trade_count,exposure,max_drawdown,local_classification,value
state_machine,exit_confirm_days,exit_confirm_days=2,2021H1,0.24893799167194453,0.24943898807354037,0.0005009964015958435,3.071835242807882,3.07795745115282,0.0061222083449381515,0.0,5,0.6610169491525424,-0.07007297491982445,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2021H2,-0.19785984963082448,-0.16130145102768334,0.03655839860314114,-2.7932256547119008,-2.0080980035680165,0.7851276511438843,0.43108417434650126,17,0.832,-0.21109570874570494,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2022H1,-0.06477702515250938,-0.030218664287645303,0.03455836086486408,-0.7230789850675907,-0.22803628065647893,0.49504270441111176,0.9999999999999553,9,0.5982905982905983,-0.15586330124719605,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2022H2,-0.004512956055262585,-0.05137434212283831,-0.04686138606757573,0.027823439228323324,-0.6635809305390067,-0.69140436976733,0.9999999999998616,13,0.616,-0.11437024966637532,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2023H1,0.0509484040161825,0.050937396095115384,-1.1007921067118787e-05,0.7678236149964333,0.7378661288610975,-0.029957486135335776,0.8512110937957511,7,0.940677966101695,-0.1255043797271318,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2023H2,-0.10632026926329408,-0.14736905465576344,-0.04104878539246937,-2.295242649962902,-2.81916145311023,-0.5239188031473279,0.9999999999999827,13,0.5645161290322581,-0.18148654540207698,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2024H1,-0.09485536840967668,-0.14669484310708458,-0.051839474697407906,-1.2263976900051408,-1.8931184064247546,-0.6667207164196138,0.25,14,0.6239316239316239,-0.1515628888283609,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2024H2,0.18015949433488965,0.17734025039539691,-0.0028192439394927327,1.0655359885390128,1.0527661411697868,-0.012769847369225928,0.3333333333333333,15,0.56,-0.18653308903362908,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2025H1,0.03483459850082471,0.023415473006128673,-0.011419125494696036,0.5727132492529325,0.4175865175875801,-0.15512673166535246,0.9999999999999594,13,0.7264957264957265,-0.12458333633566487,inconclusive,2
state_machine,exit_confirm_days,exit_confirm_days=2,2025H2,0.466221134770592,0.3883160578166611,-0.0779050769539309,3.257468496072225,2.7479305282268123,-0.5095379678454126,0.5,7,0.8095238095238095,-0.12382546105327619,inconclusive,2
