trade_date,event_time,first_hour_open,first_hour_close,first_hour_return,signed_volume_imbalance,imbalance_magnitude,imbalance_threshold,pressure_side,price_direction_agrees,is_volume_imbalance_event,regime,shock_side
2021-10-27,2021-10-27 10:30:00,2.231188,2.2188548,-0.0055276381909548,-0.2810472200861642,0.2810472200861642,0.1955352865616979,sell_pressure,True,True,range,up
2021-10-28,2021-10-28 10:30:00,2.2132488,2.1972717,-0.0072188449848025,-0.2909139731377784,0.2909139731377784,0.2090719516688518,sell_pressure,True,True,range,up
2021-11-08,2021-11-08 10:30:00,2.2014762,2.2146503,0.0059842118665649,0.2221951863490699,0.2221951863490699,0.1955352865616979,buy_pressure,True,True,range,down
2021-11-22,2021-11-22 10:30:00,2.264824,2.2757557,0.0048267326732673,0.2665587596370916,0.2665587596370916,0.1589868064447432,buy_pressure,True,True,range,down
2021-11-23,2021-11-23 10:30:00,2.2774375,2.2878086,0.0045538461538461,0.2144464661526082,0.2144464661526082,0.1634538918430617,buy_pressure,True,True,range,down
2021-11-26,2021-11-26 10:30:00,2.2693088,2.281642,0.0054347826086955,0.2898912404331862,0.2898912404331862,0.1589868064447432,buy_pressure,True,True,range,down
2021-11-29,2021-11-29 10:30:00,2.256415,2.2723921,0.0070807453416148,0.4371085216135398,0.4371085216135398,0.1634538918430617,buy_pressure,True,True,range,down
2021-12-02,2021-12-02 10:30:00,2.2903313,2.2763163,-0.0061192020560519,-0.3338528478364252,0.3338528478364252,0.1589868064447432,sell_pressure,True,True,range,up
2021-12-06,2021-12-06 10:30:00,2.3001418,2.3037857,0.0015842066780404,0.4614259134274633,0.4614259134274633,0.1676624425238307,buy_pressure,True,True,range,down
2021-12-15,2021-12-15 10:30:00,2.3004221,2.3107932,0.004508346533447,0.2353061150162071,0.2353061150162071,0.1477381396546118,buy_pressure,True,True,trend_down,down
2021-12-20,2021-12-20 10:30:00,2.295657,2.2824829,-0.0057387057387056,-0.2219534217340368,0.2219534217340368,0.1477381396546118,sell_pressure,True,True,range,up
2021-12-27,2021-12-27 10:30:00,2.2911722,2.3049069,0.0059946170785416,0.2261372110566952,0.2261372110566952,0.1459208200687454,buy_pressure,True,True,range,down
2021-12-30,2021-12-30 10:30:00,2.2827632,2.3032251,0.0089636542239686,0.5359953627938111,0.5359953627938111,0.1459208200687454,buy_pressure,True,True,range,down
2022-01-05,2022-01-05 10:30:00,2.315278,2.281642,-0.0145278450363196,-0.2187200902044365,0.2187200902044365,0.1459208200687454,sell_pressure,True,True,trend_up,up
2022-01-11,2022-01-11 10:30:00,2.2642634,2.2606195,-0.0016093092349591,-0.1478538656361398,0.1478538656361398,0.1393754227237864,sell_pressure,True,True,range,up
2022-01-13,2022-01-13 10:30:00,2.2662255,2.2533317,-0.0056895485466914,-0.2700666412119432,0.2700666412119432,0.1393754227237864,sell_pressure,True,True,range,up
2022-01-14,2022-01-14 10:30:00,2.228385,2.2398773,0.0051572327044024,0.2521561387591334,0.2521561387591334,0.1393754227237864,buy_pressure,True,True,range,down
2022-01-17,2022-01-17 10:30:00,2.2292259,2.2494075,0.0090531874764239,0.2244850406074522,0.2244850406074522,0.1425973173797503,buy_pressure,True,True,range,down
2022-01-18,2022-01-18 10:30:00,2.2522105,2.2566953,0.0019912881144992,-0.215220881571081,0.215220881571081,0.1511773683251349,sell_pressure,False,True,range,up
2022-01-21,2022-01-21 10:30:00,2.222779,2.2104458,-0.0055485498108449,-0.2273945453929917,0.2273945453929917,0.1393754227237864,sell_pressure,True,True,range,up
2022-01-25,2022-01-25 10:30:00,2.1941884,2.1647569,-0.0134133878385283,-0.3320451931552658,0.3320451931552658,0.1393754227237864,sell_pressure,True,True,range,up
2022-01-27,2022-01-27 10:30:00,2.1325224,2.0980455,-0.016167192429022,-0.252766249552398,0.252766249552398,0.1425973173797503,sell_pressure,True,True,range,up
2022-02-07,2022-02-07 10:30:00,2.088235,2.1033712,0.0072483221476511,0.160875300501791,0.160875300501791,0.1511773683251349,buy_pressure,True,True,trend_down,down
2022-02-11,2022-02-11 10:30:00,2.1459768,2.138689,-0.0033960292580983,-0.1676172027543116,0.1676172027543116,0.1425973173797503,sell_pressure,True,True,range,up
2022-02-14,2022-02-14 10:30:00,2.1148635,2.1213104,0.0030483764082174,0.3714205462202979,0.3714205462202979,0.1511773683251349,buy_pressure,True,True,trend_down,down
2022-02-17,2022-02-17 10:30:00,2.1299997,2.1213104,-0.0040794841426502,-0.2810564173450058,0.2810564173450058,0.1632349662901732,sell_pressure,True,True,range,up
2022-02-23,2022-02-23 10:30:00,2.1364466,2.1557873,0.0090527420624506,0.4824181176184098,0.4824181176184098,0.1632349662901732,buy_pressure,True,True,trend_down,down
2022-02-25,2022-02-25 10:30:00,2.1468177,2.1669993,0.0094007050528788,0.3029465172955257,0.3029465172955257,0.1632349662901732,buy_pressure,True,True,trend_down,down
2022-03-10,2022-03-10 10:30:00,2.012554,2.0215236,0.0044568245125347,0.2973297202098107,0.2973297202098107,0.159170279534899,buy_pressure,True,True,trend_down,down
2022-03-11,2022-03-11 10:30:00,1.9918118,1.9962966,0.0022516183506895,0.227856867212049,0.227856867212049,0.1632349662901732,buy_pressure,True,True,trend_down,down
2022-03-23,2022-03-23 10:30:00,2.0058268,2.0094707,0.0018166573504752,0.3637094914238121,0.3637094914238121,0.1745679437563247,buy_pressure,True,True,trend_down,down
2022-04-01,2022-04-01 10:30:00,1.9775165,1.995736,0.0092133238837703,0.3636277105363181,0.3636277105363181,0.1745679437563247,buy_pressure,True,True,trend_down,down
2022-05-06,2022-05-06 10:30:00,1.754678,1.7670112,0.0070287539936102,0.3526084066078797,0.3526084066078797,0.1397705573189091,buy_pressure,True,True,trend_down,down
2022-05-09,2022-05-09 10:30:00,1.7454281,1.7608446,0.0088325036132967,0.2261411186483041,0.2261411186483041,0.1522270805098492,buy_pressure,True,True,trend_down,down
2022-05-10,2022-05-10 10:30:00,1.746269,1.7936397,0.027126805778491,0.2413990553377758,0.2413990553377758,0.1522270805098492,buy_pressure,True,True,trend_down,down
2022-05-11,2022-05-11 10:30:00,1.7964426999999998,1.8328817,0.0202839756592292,0.2978825064279926,0.2978825064279926,0.1595426686510444,buy_pressure,True,True,trend_down,down
2022-05-12,2022-05-12 10:30:00,1.8028896,1.8149425,0.0066853233830843,0.1938246752968439,0.1938246752968439,0.1639265460773004,buy_pressure,True,True,trend_down,down
2022-05-20,2022-05-20 10:30:00,1.8488588,1.84998,0.0006064281382656,0.277449613203608,0.277449613203608,0.1595426686510444,buy_pressure,True,True,trend_down,down
2022-06-06,2022-06-06 10:30:00,1.9239792,1.9410775,0.0088869463869463,0.1586187368848295,0.1586187368848295,0.137781824997097,buy_pressure,True,True,trend_down,down
2022-06-08,2022-06-08 10:30:00,1.9587364,1.9730317,0.0072982255294791,0.4804010357099115,0.4804010357099115,0.137781824997097,buy_pressure,True,True,range,down
2022-06-10,2022-06-10 10:30:00,1.9363124,1.9604182,0.012449334105385,0.4082493122499833,0.4082493122499833,0.1486620114306321,buy_pressure,True,True,range,down
2022-06-13,2022-06-13 10:30:00,1.9730317,1.9674257,-0.0028413126864611,-0.1552178993482896,0.1552178993482896,0.1486620114306321,sell_pressure,True,True,range,up
2022-06-16,2022-06-16 10:30:00,1.9943345,2.0038647,0.0047786366830639,0.2715163137685296,0.2715163137685296,0.137781824997097,buy_pressure,True,True,range,down
2022-06-24,2022-06-24 10:30:00,2.012554,2.0307735,0.0090529247910862,0.1784590564112562,0.1784590564112562,0.1326748889664546,buy_pressure,True,True,range,down
2022-06-27,2022-06-27 10:30:00,2.0363795,2.0501142,0.0067446662078458,0.3526349510464129,0.3526349510464129,0.137781824997097,buy_pressure,True,True,range,down
2022-06-28,2022-06-28 10:30:00,2.0411446,2.0417052,0.0002746498214776,0.1546852781221654,0.1546852781221654,0.1474717182928431,buy_pressure,True,True,range,down
2022-06-29,2022-06-29 10:30:00,2.0708564,2.0599247,-0.0052788305360043,-0.1776528151148519,0.1776528151148519,0.1548716955513088,sell_pressure,True,True,range,up
2022-07-04,2022-07-04 10:30:00,2.054599,2.0607656,0.0030013642564801,0.1882996961930554,0.1882996961930554,0.1564081924860786,buy_pressure,True,True,range,down
2022-07-06,2022-07-06 10:30:00,2.0697352,2.0585232,-0.0054171180931744,-0.1685131124842719,0.1685131124842719,0.1564081924860786,sell_pressure,True,True,range,up
2022-07-08,2022-07-08 10:30:00,2.0672125,2.0669322,-0.0001355932203389,0.223147919772974,0.223147919772974,0.1564081924860786,buy_pressure,False,True,range,down
2022-07-12,2022-07-12 10:30:00,2.0175994,2.020963,0.0016671297582662,0.1977381563419782,0.1977381563419782,0.1564081924860786,buy_pressure,True,True,range,down
2022-07-14,2022-07-14 10:30:00,1.9999405,2.0206827,0.0103714085494044,0.2064364169336038,0.2064364169336038,0.1597809232669115,buy_pressure,True,True,range,down
2022-07-15,2022-07-15 10:30:00,2.0091904,2.0229251,0.0068359375,0.2307983321302149,0.2307983321302149,0.1620817683446344,buy_pressure,True,True,range,down
2022-07-19,2022-07-19 10:30:00,2.0195615,2.0260084,0.0031922276197084,0.3037030758309405,0.3037030758309405,0.1717120084049749,buy_pressure,True,True,range,down
2022-07-29,2022-07-29 10:30:00,2.0369401000000003,2.0248872,-0.0059171597633136,-0.2199908869280632,0.2199908869280632,0.1821086634711183,sell_pressure,True,True,trend_up,up
2022-08-02,2022-08-02 10:30:00,2.0187206,1.9803195,-0.0190224937517355,-0.3076104574378676,0.3076104574378676,0.1821086634711183,sell_pressure,True,True,trend_up,up
2022-08-24,2022-08-24 10:30:00,2.0767427,2.0442279,-0.0156566338237278,-0.3313173116716875,0.3313173116716875,0.173931940147411,sell_pressure,True,True,trend_up,up
2022-08-25,2022-08-25 10:30:00,2.0170388,2.0170388,0.0,0.2460713635216921,0.2460713635216921,0.1779349995685934,buy_pressure,False,True,range,down
2022-08-29,2022-08-29 10:30:00,1.99082,2.0088016,0.0090322580645161,0.2082948732130242,0.2082948732130242,0.1821086634711183,buy_pressure,True,True,range,down
2022-08-31,2022-08-31 10:30:00,2.013297,1.9866457,-0.013237639553429,-0.2302612412845691,0.2302612412845691,0.1914444070237229,sell_pressure,True,True,range,up
2022-09-07,2022-09-07 10:30:00,2.0113704,2.0219667,0.0052681992337164,0.2564823419620699,0.2564823419620699,0.1823616673888821,buy_pressure,True,True,range,down
2022-09-15,2022-09-15 10:30:00,2.0113704,1.9863246,-0.0124521072796934,-0.3279077674463695,0.3279077674463695,0.1823616673888821,sell_pressure,True,True,range,up
2022-09-19,2022-09-19 10:30:00,1.910545,1.8890313,-0.0112605042016805,0.2331060784626881,0.2331060784626881,0.1914444070237229,buy_pressure,False,True,range,down
2022-09-20,2022-09-20 10:30:00,1.9031597,1.9217835,0.0097857263371015,0.2363672510120779,0.2363672510120779,0.1974433345021324,buy_pressure,True,True,trend_down,down
2022-09-26,2022-09-26 10:30:00,1.8810038,1.8967377,0.008364629566405,0.3882316103559979,0.3882316103559979,0.1974433345021324,buy_pressure,True,True,trend_down,down
2022-09-29,2022-09-29 10:30:00,1.865591,1.8729763,0.003958691910499,0.3278159905485894,0.3278159905485894,0.2070868766314009,buy_pressure,True,True,trend_down,down
2022-10-17,2022-10-17 10:30:00,1.9118294,1.9185725,0.0035270406449445,0.2376111519681936,0.2376111519681936,0.2011381854069985,buy_pressure,True,True,range,down
2022-10-19,2022-10-19 10:30:00,1.933022,1.9371963,0.0021594684385382,0.2137073271275477,0.2137073271275477,0.2011381854069985,buy_pressure,True,True,range,down
2022-10-26,2022-10-26 10:30:00,1.888068,1.9246734,0.0193877551020407,0.2338027715042354,0.2338027715042354,0.1878811286208944,buy_pressure,True,True,trend_down,down
2022-11-01,2022-11-01 10:30:00,1.8700864,1.8919212,0.0116758241758243,0.4234917427887745,0.4234917427887745,0.1804429790181282,buy_pressure,True,True,trend_down,down
2022-11-04,2022-11-04 10:30:00,1.9266,1.9535724,0.014,0.1824451575513167,0.1824451575513167,0.1804429790181282,buy_pressure,True,True,range,down
2022-11-08,2022-11-08 10:30:00,1.9696274,1.9648109,-0.0024453863710466,-0.319908441332309,0.319908441332309,0.1825755577051714,sell_pressure,True,True,range,up
2022-11-11,2022-11-11 10:30:00,2.013297,1.9821503,-0.0154704944178628,-0.34390230115632,0.34390230115632,0.1803125788642735,sell_pressure,True,True,range,up
2022-11-15,2022-11-15 10:30:00,1.971554,1.9927466,0.0107491856677524,0.3556097738770263,0.3556097738770263,0.1825755577051714,buy_pressure,True,True,range,down
2022-11-18,2022-11-18 10:30:00,1.9988475,2.0017374,0.00144578313253,0.2771729032553668,0.2771729032553668,0.1825755577051714,buy_pressure,True,True,range,down
2022-11-29,2022-11-29 10:30:00,1.9545357,1.968343,0.0070642352554624,0.265064574931603,0.265064574931603,0.1681563182838117,buy_pressure,True,True,range,down
2022-12-12,2022-12-12 10:30:00,1.9892145,1.9782971,-0.0054882970137207,-0.3288800077907948,0.3288800077907948,0.1538288138450943,sell_pressure,True,True,range,up
2022-12-13,2022-12-13 10:30:00,1.9847191,1.9754072,-0.0046917974437792,-0.261486612937448,0.261486612937448,0.1598340218450793,sell_pressure,True,True,range,up
2022-12-16,2022-12-16 10:30:00,1.9615999,1.9567834,-0.0024553936814536,-0.2896209620776749,0.2896209620776749,0.1557006588156378,sell_pressure,True,True,range,up
2022-12-23,2022-12-23 10:30:00,1.8569213,1.868802,0.0063980632889504,0.3628953811605598,0.3628953811605598,0.146036573777669,buy_pressure,True,True,range,down
2022-12-26,2022-12-26 10:30:00,1.8607745,1.8797194,0.010181190681622,0.3778825685091165,0.3778825685091165,0.1557006588156378,buy_pressure,True,True,range,down
2022-12-27,2022-12-27 10:30:00,1.8893524,1.8832515,-0.003229095853161,-0.2243386753314485,0.2243386753314485,0.1557006588156378,sell_pressure,True,True,range,up
2022-12-30,2022-12-30 10:30:00,1.8938478,1.8899946,-0.0020345879959308,-0.4258526874607209,0.4258526874607209,0.146036573777669,sell_pressure,True,True,range,up
2023-01-03,2023-01-03 10:30:00,1.8854992,1.904123,0.0098773841961852,0.2527490361503229,0.2527490361503229,0.1557006588156378,buy_pressure,True,True,range,down
2023-01-10,2023-01-10 10:30:00,1.9429761,1.9413706,-0.0008263097008759,-0.1614815483908449,0.1614815483908449,0.1557006588156378,sell_pressure,True,True,range,up
2023-01-16,2023-01-16 10:30:00,1.9558201,1.9795815,0.0121490724019044,0.2668340702980409,0.2668340702980409,0.1445804544839707,buy_pressure,True,True,range,down
2023-02-03,2023-02-03 10:30:00,2.045407,2.0290309,-0.0080062794348508,-0.1870530151707375,0.1870530151707375,0.1444992591792764,sell_pressure,True,True,trend_up,up
2023-02-07,2023-02-07 10:30:00,2.0328841,2.0287098,-0.002053388090349,-0.3202025306871135,0.3202025306871135,0.1444992591792764,sell_pressure,True,True,range,up
2023-02-08,2023-02-08 10:30:00,2.0344896,2.0299942,-0.002209595959596,-0.2054457441363898,0.2054457441363898,0.1444992591792764,sell_pressure,True,True,trend_up,up
2023-02-09,2023-02-09 10:30:00,2.016508,2.038985,0.0111464968152865,0.2300211587238544,0.2300211587238544,0.1444992591792764,buy_pressure,True,True,range,down
2023-02-21,2023-02-21 10:30:00,2.0470125,2.0566455,0.0047058823529411,0.2966363057080303,0.2966363057080303,0.1382220227500072,buy_pressure,True,True,range,down
2023-02-22,2023-02-22 10:30:00,2.0495813,2.0521501,0.0012533291555696,0.2306750492427144,0.2306750492427144,0.1479566962258377,buy_pressure,True,True,range,down
2023-03-06,2023-03-06 10:30:00,2.0569666,2.0495813,-0.003590384014986,-0.1596044387628455,0.1596044387628455,0.1479566962258377,sell_pressure,True,True,trend_up,up
2023-03-16,2023-03-16 10:30:00,1.9965998,1.9930677,-0.0017690575747828,-0.3268048734276533,0.3268048734276533,0.1384082156045837,sell_pressure,True,True,range,up
2023-03-17,2023-03-17 10:30:00,1.9914622,1.9998108,0.0041921960657853,0.2593342766954373,0.2593342766954373,0.1472997078560379,buy_pressure,True,True,range,down
2023-03-21,2023-03-21 10:30:00,1.9904989,1.9994897,0.0045168575576706,0.1568602244233132,0.1568602244233132,0.1472997078560379,buy_pressure,True,True,range,down
2023-03-29,2023-03-29 10:30:00,2.0277465,2.0161869,-0.0057007125890736,-0.1599970059559201,0.1599970059559201,0.1561296925460059,sell_pressure,True,True,trend_up,up
2023-04-21,2023-04-21 10:30:00,2.0621042,2.0470125,-0.0073185923388351,-0.2772706308983545,0.2772706308983545,0.1561296925460059,sell_pressure,True,True,trend_up,up
2023-04-24,2023-04-24 10:30:00,2.0142603,2.0097649,-0.0022317870237527,-0.237187475262068,0.237187475262068,0.1578206994421495,sell_pressure,True,True,range,up
2023-05-04,2023-05-04 10:30:00,2.010086,2.0139392000000003,0.0019169329073485,0.1612215844812284,0.1612215844812284,0.1578206994421495,buy_pressure,True,True,range,down
2023-05-05,2023-05-05 10:30:00,2.0158658,1.9933888,-0.0111500477859189,-0.2584783792898892,0.2584783792898892,0.1578206994421495,sell_pressure,True,True,range,up
2023-05-17,2023-05-17 10:30:00,1.9670586,1.9757283,0.0044074436826639,0.3941309475131604,0.3941309475131604,0.1391031802460989,buy_pressure,True,True,trend_down,down
2023-05-29,2023-05-29 10:30:00,1.955499,1.9529302,-0.0013136288998358,0.1801949375419187,0.1801949375419187,0.1391031802460989,buy_pressure,False,True,trend_down,down
2023-06-01,2023-06-01 10:30:00,1.9567834,1.9654531,0.0044305874630783,0.1809695285521691,0.1809695285521691,0.1391031802460989,buy_pressure,True,True,trend_down,down
2023-06-05,2023-06-05 10:30:00,1.9731595,1.9757283,0.0013018714401953,0.1853508416465089,0.1853508416465089,0.1391031802460989,buy_pressure,True,True,trend_down,down
2023-06-13,2023-06-13 10:30:00,1.9545357,1.9561412,0.0008214227041234,-0.1484365641891917,0.1484365641891917,0.1477809225078519,sell_pressure,False,True,range,up
2023-06-16,2023-06-16 10:30:00,1.9802237,1.9879301,0.0038916815307281,0.177080753550366,0.177080753550366,0.142952837597283,buy_pressure,True,True,range,down
2023-06-19,2023-06-19 10:30:00,1.997242,1.9921044,-0.0025723472668809,-0.1849309056065316,0.1849309056065316,0.1452260047444595,sell_pressure,True,True,range,up
2023-06-21,2023-06-21 10:30:00,1.9882512,1.9744439,-0.0069444444444445,-0.1827754259987161,0.1827754259987161,0.1436370048343097,sell_pressure,True,True,range,up
2023-06-30,2023-06-30 10:30:00,1.9301321,1.9452238,0.007818998502745,0.1544576829320267,0.1544576829320267,0.1454855643560565,buy_pressure,True,True,trend_down,down
2023-07-03,2023-07-03 10:30:00,1.9599944,1.9596733,-0.0001638269986894,0.2420309072188613,0.2420309072188613,0.150543955749184,buy_pressure,False,True,range,down
2023-07-13,2023-07-13 10:30:00,1.9551779,1.9644898,0.0047626868122843,0.1948511610302022,0.1948511610302022,0.1454855643560565,buy_pressure,True,True,trend_down,down
2023-07-20,2023-07-20 10:30:00,1.9603155,1.9596733,-0.0003276003276003,0.1874451193563871,0.1874451193563871,0.150543955749184,buy_pressure,False,True,trend_down,down
2023-07-24,2023-07-24 10:30:00,1.9266,1.9429761,0.0084999999999999,0.2890123049064735,0.2890123049064735,0.150543955749184,buy_pressure,True,True,trend_down,down
2023-07-28,2023-07-28 10:30:00,1.939444,1.9477926,0.0043046357615894,0.2957908175484932,0.2957908175484932,0.150543955749184,buy_pressure,True,True,range,down
2023-07-31,2023-07-31 10:30:00,1.9799026,2.0007741,0.0105416801816413,0.5107766325132842,0.5107766325132842,0.1568250484742473,buy_pressure,True,True,range,down
2023-08-01,2023-08-01 10:30:00,1.9895356,1.9975631,0.0040348612007747,0.1631201222405708,0.1631201222405708,0.1623757576484455,buy_pressure,True,True,range,down
2023-08-02,2023-08-02 10:30:00,1.9898567,1.99082,0.0004841052121995,-0.2007486124035743,0.2007486124035743,0.1574895366900172,sell_pressure,False,True,range,up
2023-08-07,2023-08-07 10:30:00,2.0017374,1.9924255,-0.0046519088867501,-0.2814259046191912,0.2814259046191912,0.1680063431989992,sell_pressure,True,True,range,up
2023-08-08,2023-08-08 10:30:00,1.987609,1.9792604,-0.0042003231017769,-0.4929273873414629,0.4929273873414629,0.1781707179474095,sell_pressure,True,True,range,up
2023-08-11,2023-08-11 10:30:00,1.9702696,1.9564623,-0.0070078226857887,-0.4450335592273891,0.4450335592273891,0.1781707179474095,sell_pressure,True,True,range,up
