candidate_id,structure_share,trend_share,volume_share,is_control,range_to_range_count,range_to_range_loss_count,range_to_range_loss_rate,range_to_range_short_loss_count,range_to_range_compound_return,range_to_range_median_holding_sessions,range_to_range_fees,range_to_trend_count,range_to_trend_loss_count,range_to_trend_loss_rate,range_to_trend_short_loss_count,range_to_trend_compound_return,range_to_trend_median_holding_sessions,range_to_trend_fees,trend_to_range_count,trend_to_range_loss_count,trend_to_range_loss_rate,trend_to_range_short_loss_count,trend_to_range_compound_return,trend_to_range_median_holding_sessions,trend_to_range_fees,trend_to_trend_count,trend_to_trend_loss_count,trend_to_trend_loss_rate,trend_to_trend_short_loss_count,trend_to_trend_compound_return,trend_to_trend_median_holding_sessions,trend_to_trend_fees,range_days,range_transition_count,range_signal_density_per_100,first_front_count,mean_pareto_layer,worst_pareto_layer,max_drawdown,calmar,win_loss_ratio,strategy_return,sharpe,exposure,trade_count
169,0.475,0.2,0.325,False,30,21,0.7,20,-0.1518272402771954,6.0,33085.25833741774,4,2,0.5,1,0.121501408422507,19.0,4190.025175386379,11,7,0.6363636363636364,6,0.012621293066155115,10.0,11172.857125946204,19,13,0.6842105263157895,12,0.8284344643683812,7.0,22345.410639576636,592,76,12.837837837837837,0,9.5,12,-0.2355449913139508,0.5410176716474331,3.6890709794519085,0.7804653410644922,0.6151965625571626,0.5429042904290429,131
170,0.475,0.225,0.3,False,29,23,0.7931034482758621,22,-0.1944890251557846,5.0,32321.889915932115,3,1,0.3333333333333333,1,0.17884970604155326,22.0,3167.2271761810252,11,7,0.6363636363636364,6,0.01262129306615467,10.0,11247.444729910574,19,13,0.6842105263157895,12,0.8284344643683788,7.0,22544.70688077894,592,73,12.33108108108108,1,4.75,10,-0.2347602955633653,0.550590715585086,4.4580836187509645,0.794353017317621,0.6247699947475622,0.5156765676567657,127
171,0.475,0.25,0.275,False,30,24,0.8,23,-0.20221463448035681,4.5,34204.28834198947,3,1,0.3333333333333333,1,0.17884970604155304,22.0,3229.772563880415,12,6,0.5,5,0.10312402968734635,12.0,12928.768004596914,19,13,0.6842105263157895,12,0.6720442554051143,7.0,22824.854848424708,592,76,12.837837837837837,0,6.0,9,-0.2347602955633653,0.5371609616385282,3.9704421658449878,0.7703867551705375,0.6135883317156362,0.5115511551155115,131
172,0.475,0.275,0.25,False,28,22,0.7857142857142857,21,-0.16585788950292857,4.0,33490.61042362791,2,0,0.0,0,0.1880957509539003,23.0,2149.3668417386193,12,6,0.5,5,0.1129733513809843,12.5,13453.524671742603,19,13,0.6842105263157895,12,0.6720442554051138,7.0,23785.264081314406,592,71,11.993243243243242,0,3.5,6,-0.22136821161439046,0.6348726620141883,3.8899994720536566,0.8822424201896881,0.6667971080167381,0.504950495049505,125
173,0.475,0.3,0.225,False,31,22,0.7096774193548387,21,-0.13967974774727832,4.0,39140.604291646516,2,0,0.0,0,0.1880957509539003,23.0,2202.1441152563866,13,6,0.46153846153846156,6,0.13245045878103534,10.0,14923.482686173127,18,13,0.7222222222222222,12,0.6678289491664753,7.0,23541.84936386899,592,78,13.175675675675674,2,2.5,6,-0.20792032203072897,0.7283354980724503,3.5194673963415717,0.9703067390150961,0.710199018454276,0.48514851485148514,131
174,0.475,0.325,0.2,False,32,23,0.71875,23,-0.17917850170029892,4.0,38696.496507470016,2,0,0.0,0,0.1880957509539003,23.0,2162.3997705922934,13,6,0.46153846153846156,6,0.13245045878103534,10.0,14438.387210384923,18,13,0.7222222222222222,12,0.6678289491664748,7.0,22804.20462210084,592,80,13.513513513513514,0,5.5,7,-0.20792032203072897,0.6744825565544608,3.3970847521719962,0.8798466331503847,0.6691757465548316,0.48184818481848185,133
175,0.475,0.35,0.175,False,33,24,0.7272727272727273,24,-0.20469336556889517,4.0,38753.54664706798,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.1355530627776962,10.0,14145.408785612562,18,13,0.7222222222222222,12,0.6678289491664757,7.0,22360.1827686109,592,82,13.85135135135135,0,6.5,8,-0.20792032203072897,0.6416941971027996,3.3551139111466126,0.826402624549128,0.6440093010169591,0.4801980198019802,135
176,0.475,0.375,0.15,False,33,24,0.7272727272727273,24,-0.1848106997081178,4.0,38934.53899184906,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.1355530627776962,10.0,14180.11729725632,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22526.12941570131,592,82,13.85135135135135,0,5.5,8,-0.20792032203072897,0.669753360296646,3.4554572351870987,0.8720626901628554,0.6658243263241473,0.48102310231023104,135
177,0.475,0.4,0.125,False,29,20,0.6896551724137931,20,-0.11820771403435981,4.0,36355.12686060582,2,0,0.0,0,0.1880957509539003,23.0,2155.6755819981645,13,6,0.46153846153846156,6,0.13555306277769663,10.0,14727.808716201052,18,13,0.7222222222222222,12,0.6678289491664751,7.0,23548.730712924556,592,74,12.5,0,2.75,4,-0.20271322444035178,0.7794819439779026,3.4765186240275927,1.0250148504631071,0.736886725056776,0.4661716171617162,127
178,0.475,0.425,0.1,False,29,20,0.6896551724137931,20,-0.1411298556127818,4.0,36617.50993973323,2,0,0.0,0,0.18809575095390008,23.0,2198.555281913974,14,6,0.42857142857142855,6,0.16321484378297502,10.5,15846.207792063084,17,12,0.7058823529411765,12,0.6759435491748778,7.0,22752.579992746898,592,75,12.66891891891892,0,5.0,7,-0.21680137346553352,0.7316986875151867,3.2111836079415013,1.030251333885889,0.7399999933765333,0.4636963696369637,127
179,0.5,0.1,0.4,False,30,22,0.7333333333333333,21,-0.2434624882814308,4.5,29564.134639682357,5,3,0.6,2,0.12015606295019698,22.0,4619.194193499159,12,5,0.4166666666666667,4,0.14577885007808722,12.0,10849.73593949622,20,15,0.75,14,0.6957088940241354,7.5,21058.8626055586,592,78,13.175675675675674,0,12.25,18,-0.3243497121079041,0.3461126886519309,3.2806905732354017,0.6681431027937024,0.5529763676767186,0.5816831683168316,137
180,0.5,0.125,0.375,False,27,21,0.7777777777777778,19,-0.3162962340778388,5.0,26644.729354422096,4,2,0.5,1,0.1172573160538315,23.0,3836.359540989438,10,5,0.5,4,0.06544023904394614,14.5,9183.72440933021,20,14,0.7,13,0.8063726270678786,7.5,20723.342916048656,592,69,11.655405405405405,0,12.25,17,-0.32400521330748855,0.26656000714636796,3.3208443965461094,0.48946335199107516,0.45782077307056607,0.5734323432343235,125
181,0.5,0.15,0.35,False,32,25,0.78125,22,-0.3283392253623578,4.0,31404.02590051276,4,2,0.5,1,0.1344293785484152,20.0,3760.4157433820524,11,6,0.5454545454545454,5,0.08095951236349941,14.0,10045.873147289978,19,13,0.6842105263157895,12,0.8284344643683799,7.0,19784.179387205182,592,80,13.513513513513514,0,9.75,16,-0.32298971651179453,0.28274576347190916,3.5212183824171914,0.5224365565381699,0.47715656350143576,0.5668316831683168,135
182,0.5,0.175,0.325,False,29,21,0.7241379310344828,18,-0.17160927740369547,5.0,29968.016470889794,4,2,0.5,1,0.121501408422507,19.0,3965.2708317494807,11,7,0.6363636363636364,5,-0.05740259521462776,14.0,10482.724216690494,19,13,0.6842105263157895,12,0.8284344643683781,7.0,20799.893007957555,592,74,12.5,0,10.75,14,-0.30633653063161004,0.34381682996812607,3.4767924410985107,0.6186897418394464,0.5310050258826854,0.556930693069307,129
183,0.5,0.2,0.3,False,31,23,0.7419354838709677,22,-0.18563339812434676,5.0,34647.939062954094,4,2,0.5,2,0.13990442381167933,14.0,4236.415782923736,11,7,0.6363636363636364,6,0.012621293066154449,10.0,11214.43075465906,19,13,0.6842105263157895,12,0.8284344643683788,7.0,22474.27083722618,592,78,13.175675675675674,0,7.5,11,-0.2517723365647483,0.49230453779169675,3.967073802352167,0.7541486008549396,0.6030470800355192,0.5346534653465347,133
184,0.5,0.225,0.275,False,29,23,0.7931034482758621,22,-0.18101468049763847,5.0,33491.81360453778,3,1,0.3333333333333333,1,0.17884970604155304,22.0,3229.772563880415,12,6,0.5,5,0.1031240296873468,12.0,13052.03314468533,19,13,0.6842105263157895,12,0.6720442554051134,7.0,23131.071156504117,592,74,12.5,0,4.25,9,-0.2347602955633653,0.5633897260747541,4.013995284283564,0.8174321377550899,0.6368195272195019,0.509075907590759,129
185,0.5,0.25,0.25,False,33,24,0.7272727272727273,23,-0.2080659663017097,5.0,38696.06800193593,2,0,0.0,0,0.18809575095390008,23.0,2154.9364635709944,13,6,0.46153846153846156,6,0.12242877330509727,10.0,14313.002092171457,18,13,0.7222222222222222,12,0.6678289491664735,7.0,22243.84916297422,592,82,13.85135135135135,0,9.75,13,-0.2347602955633653,0.552420500180329,3.397301072781758,0.7976381772911796,0.6286785523680748,0.5,135
186,0.5,0.275,0.225,False,33,23,0.696969696969697,22,-0.1532769443179972,4.0,41160.63990706978,2,0,0.0,0,0.1880957509539003,23.0,2182.3357718696725,13,6,0.46153846153846156,6,0.132450458781036,10.0,14903.419853989413,18,13,0.7222222222222222,12,0.6678289491664751,7.0,23415.532275512232,592,82,13.85135135135135,1,4.5,9,-0.22136821161439046,0.6668891236984459,3.37828918641611,0.9391664189251643,0.6950746701998711,0.49174917491749176,135
187,0.5,0.3,0.2,False,31,22,0.7096774193548387,21,-0.15023084518056606,4.0,38826.52020228021,2,0,0.0,0,0.1880957509539003,23.0,2202.1441152563866,13,6,0.46153846153846156,6,0.13245045878103512,10.0,14803.61735755337,18,13,0.7222222222222222,12,0.6678289491664735,7.0,23355.00271424878,592,78,13.175675675675674,0,3.5,7,-0.20792032203072897,0.7141449884896771,3.4638696858590157,0.9461425997630215,0.6993846931472641,0.4834983498349835,131
188,0.5,0.325,0.175,False,33,24,0.7272727272727273,24,-0.20469336556889517,4.0,38753.54664706798,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.1355530627776962,10.0,14145.408785612562,18,13,0.7222222222222222,12,0.6678289491664757,7.0,22360.1827686109,592,82,13.85135135135135,0,6.5,8,-0.20792032203072897,0.6416941971027996,3.3551139111466126,0.826402624549128,0.6440093010169591,0.4801980198019802,135
189,0.5,0.35,0.15,False,33,24,0.7272727272727273,24,-0.1848106997081178,4.0,38934.53899184906,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.1355530627776962,10.0,14180.11729725632,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22526.12941570131,592,82,13.85135135135135,0,5.5,8,-0.20792032203072897,0.669753360296646,3.4554572351870987,0.8720626901628554,0.6658243263241473,0.48102310231023104,135
190,0.5,0.375,0.125,False,30,21,0.7,21,-0.13811008447000916,4.0,36565.5276404033,2,0,0.0,0,0.18809575095390008,23.0,2130.391329101733,13,6,0.46153846153846156,6,0.13555306277769508,10.0,14465.181456388482,18,13,0.7222222222222222,12,0.6678289491664748,7.0,23137.24420657855,592,76,12.837837837837837,0,3.75,6,-0.22070827497910328,0.6910827698855886,3.45854683549242,0.9793095337654505,0.715949521093711,0.46864686468646866,129
191,0.5,0.4,0.1,False,29,20,0.6896551724137931,20,-0.11820771403435981,4.0,37421.918227944174,2,0,0.0,0,0.18809575095390008,23.0,2218.9309272614987,14,6,0.42857142857142855,6,0.16321484378297502,10.5,16140.362189134255,17,12,0.7058823529411765,12,0.6759435491748775,7.0,23215.219017828087,592,75,12.66891891891892,0,3.0,4,-0.20271322444035167,0.8139370486973608,3.3247787825984982,1.0844361356504404,0.7633773170674012,0.46534653465346537,127
192,0.525,0.1,0.375,False,31,22,0.7096774193548387,21,-0.22473974688130582,5.0,30636.551062222796,4,2,0.5,1,0.13295674582314265,23.0,3771.992898278072,12,5,0.4166666666666667,4,0.14577885007808766,12.0,10902.696479265842,21,16,0.7619047619047619,15,0.6679522782137528,7.0,22116.976634395905,592,79,13.344594594594595,0,12.25,18,-0.3201531385846531,0.36462270544014364,3.174631560002934,0.7006599121834913,0.5695588473993068,0.5808580858085809,139
193,0.525,0.125,0.35,False,30,24,0.8,21,-0.3239792335422428,5.5,29702.041633419485,4,2,0.5,1,0.13442937854841497,20.0,3777.736812692553,11,6,0.5454545454545454,5,0.08095951236349874,14.0,10108.747293680404,19,13,0.6842105263157895,12,0.8284344643683772,7.0,19888.246621198356,592,76,12.837837837837837,0,9.0,18,-0.3245245567626972,0.2874664002721126,3.645175648279514,0.5356722363034951,0.4843353560253391,0.5676567656765676,131
194,0.525,0.15,0.325,False,31,23,0.7419354838709677,20,-0.17636415340291456,5.0,32021.95598499355,4,2,0.5,1,0.12150140842250723,19.0,3959.411773530031,11,7,0.6363636363636364,5,-0.057402595214628094,14.0,10463.285726258799,19,13,0.6842105263157895,12,0.8284344643683785,7.0,20749.041427361368,592,78,13.175675675675674,0,9.75,14,-0.30838861244758686,0.3372417145947477,3.615884541232116,0.6093986322293197,0.5256438919954586,0.5594059405940595,133
195,0.525,0.175,0.3,False,26,18,0.6923076923076923,15,-0.13579053538500507,5.5,27567.727945616163,4,2,0.5,1,0.12150140842250723,19.0,4072.1794010147432,11,7,0.6363636363636364,5,-0.05740259521462843,14.0,10803.090482260763,19,13,0.6842105263157895,12,0.8284344643683788,7.0,21501.607455520843,592,68,11.486486486486488,0,10.5,14,-0.26502343865782674,0.4342820380112345,3.3978864608861725,0.688680180758815,0.5684095240511517,0.5462046204620462,123
196,0.525,0.2,0.275,False,27,19,0.7037037037037037,18,-0.11368121330280001,5.0,31763.10376505399,3,1,0.3333333333333333,1,0.17884970604155304,22.0,3269.152323424958,11,7,0.6363636363636364,6,0.012621293066155115,10.0,11724.566628219234,19,13,0.6842105263157895,12,0.8284344643683781,7.0,23545.200183450874,592,69,11.655405405405405,2,4.25,9,-0.20718573329261103,0.7223143612116525,4.076952426633297,0.9556799112833378,0.7005105263413514,0.5148514851485149,123
197,0.525,0.225,0.25,False,32,23,0.71875,22,-0.18702150271867923,5.0,38008.82551917086,2,0,0.0,0,0.18809575095390008,23.0,2154.9364635709944,13,6,0.46153846153846156,6,0.12242877330509705,10.0,14440.462448026221,18,13,0.7222222222222222,12,0.667828949166474,7.0,22558.610105618976,592,80,13.513513513513514,0,7.25,11,-0.2347602955633653,0.5787327028987072,3.4302572903883504,0.8454077256976336,0.6520261283689179,0.4975247524752475,133
198,0.525,0.25,0.225,False,33,24,0.7272727272727273,23,-0.2032768354103497,4.0,38960.487802573974,2,0,0.0,0,0.1880957509539003,23.0,2164.824118587524,13,6,0.46153846153846156,6,0.12242877330509683,10.0,14403.59343483278,18,13,0.7222222222222222,12,0.6678289491664748,7.0,22381.523197823055,592,82,13.85135135135135,0,8.25,12,-0.2347602955633653,0.5584566670748994,3.4056257554036486,0.8085091894715111,0.6340099056336242,0.5,135
199,0.525,0.275,0.2,False,33,23,0.696969696969697,22,-0.14355964368305585,4.0,40348.49181960383,2,0,0.0,0,0.18809575095390008,23.0,2161.8130381156907,13,6,0.46153846153846156,6,0.12242877330509727,10.0,14717.546377560291,18,13,0.7222222222222222,12,0.6678289491664755,7.0,23235.593100598613,592,82,13.85135135135135,1,3.75,6,-0.23530110100819657,0.6299588624676641,3.4079878935858483,0.9440632875676422,0.6978422663847469,0.4876237623762376,135
200,0.525,0.3,0.175,False,32,23,0.71875,22,-0.17664553381855042,4.0,38879.8737703917,2,0,0.0,0,0.1880957509539003,23.0,2168.9745714328606,13,6,0.46153846153846156,6,0.1355530627776964,10.0,14500.255445753886,18,13,0.7222222222222222,12,0.6678289491664746,7.0,22895.321680133653,592,80,13.513513513513514,0,4.75,7,-0.20792032203072897,0.6811194915495065,3.41734408312274,0.8908137979305564,0.6742536627367482,0.48184818481848185,133
201,0.525,0.325,0.15,False,33,24,0.7272727272727273,24,-0.20469336556889517,4.0,38753.54664706798,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.1355530627776962,10.0,14145.408785612562,18,13,0.7222222222222222,12,0.6678289491664757,7.0,22360.1827686109,592,82,13.85135135135135,0,6.5,8,-0.20792032203072897,0.6416941971027996,3.3551139111466126,0.826402624549128,0.6440093010169591,0.4801980198019802,135
202,0.525,0.35,0.125,False,30,21,0.7,21,-0.13811008447000916,4.0,36565.5276404033,2,0,0.0,0,0.18809575095390008,23.0,2130.391329101733,13,6,0.46153846153846156,6,0.13555306277769508,10.0,14465.181456388482,18,13,0.7222222222222222,12,0.6678289491664748,7.0,23137.24420657855,592,76,12.837837837837837,0,3.75,6,-0.22070827497910328,0.6910827698855886,3.45854683549242,0.9793095337654505,0.715949521093711,0.46864686468646866,129
203,0.525,0.375,0.1,False,30,21,0.7,21,-0.1381100844700086,4.0,37638.49293023785,2,0,0.0,0,0.18809575095390008,23.0,2192.904742619807,14,6,0.42857142857142855,6,0.16321484378297435,10.5,15870.028492354042,17,12,0.7058823529411765,12,0.6759435491748778,7.0,22791.65800396045,592,77,13.006756756756758,0,4.0,6,-0.22070827497910328,0.7225787849662236,3.309102600907968,1.0373896590805773,0.742361297006582,0.46782178217821785,129
204,0.55,0.1,0.35,False,32,23,0.71875,21,-0.2494240903670838,4.0,32011.205579531084,4,2,0.5,1,0.13442937854841497,20.0,3744.8039299554302,13,6,0.46153846153846156,5,0.1927457020011496,10.0,11836.110128214117,20,15,0.75,14,0.6883235411722051,7.0,21289.86405996419,592,82,13.85135135135135,0,11.25,19,-0.3201531385846531,0.3800711310881968,3.2873241041694876,0.7371920243280303,0.5888244111582507,0.5701320132013201,141
205,0.55,0.125,0.325,False,31,24,0.7741935483870968,21,-0.2933673453280664,4.0,30953.506521635285,4,2,0.5,1,0.12150140842250745,19.0,3777.7272719360803,13,6,0.46153846153846156,5,0.17662751683897215,10.0,11975.632960516052,19,14,0.7368421052631579,13,0.7164191578802126,7.0,20364.722910842873,592,80,13.513513513513514,1,8.25,15,-0.29118511515936085,0.3630964129444774,3.5159605367644957,0.6215415614032893,0.5336522447455655,0.5486798679867987,137
206,0.55,0.15,0.3,False,30,22,0.7333333333333333,19,-0.19172709354288786,5.0,30658.378070401206,4,2,0.5,1,0.12150140842250723,19.0,3959.411773530031,11,7,0.6363636363636364,5,-0.057402595214628094,14.0,10422.054799784572,19,13,0.6842105263157895,12,0.8284344643683781,7.0,20550.9152178627,592,76,12.837837837837837,0,12.0,15,-0.3231824389192961,0.3084570836066114,3.4662902872202097,0.5793791825532926,0.5100408326415671,0.5544554455445545,131
207,0.55,0.175,0.275,False,31,22,0.7096774193548387,21,-0.16943676448585931,5.0,34498.73574899367,4,2,0.5,2,0.13990442381167933,14.0,4236.415782923736,11,7,0.6363636363636364,6,0.012621293066154449,10.0,11168.955592020211,19,13,0.6842105263157895,12,0.8284344643683794,7.0,22255.150847585148,592,78,13.175675675675674,0,10.25,13,-0.26777720637085,0.47177951774635746,3.74267011604492,0.7721093736177198,0.612975914313537,0.5288778877887789,133
208,0.55,0.2,0.25,False,30,20,0.6666666666666666,19,-0.10440461593753225,5.0,37154.92543895691,3,1,0.3333333333333333,1,0.17884970604155326,22.0,3419.514578603671,13,6,0.46153846153846156,6,0.12242877330509727,10.0,14943.707111177431,18,13,0.7222222222222222,12,0.6678289491664744,7.0,23303.007167044383,592,77,13.006756756756758,0,5.0,8,-0.20390904697739443,0.7590960818897391,3.4811505179321798,0.9980369310990402,0.7229133572314692,0.49504950495049505,131
209,0.55,0.225,0.225,False,31,22,0.7096774193548387,21,-0.15784533136214296,5.0,36475.32884145065,2,0,0.0,0,0.18809575095390008,23.0,2154.9364635709944,13,6,0.46153846153846156,6,0.12242877330509616,10.0,14392.3993846185,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22427.98082830164,592,78,13.175675675675674,0,7.25,8,-0.2347602955633653,0.6047093454760779,3.472160509291976,0.8935489151858593,0.6761482558266488,0.4892739273927393,131
210,0.55,0.25,0.2,False,31,22,0.7096774193548387,21,-0.15956187369832242,5.0,36596.74685604225,2,0,0.0,0,0.18809575095390008,23.0,2162.60962853164,13,6,0.46153846153846156,6,0.1224287733050966,10.0,14432.326504910738,18,13,0.7222222222222222,12,0.6678289491664757,7.0,22418.51604251795,592,78,13.175675675675674,0,7.5,9,-0.2347602955633653,0.6026461596203583,3.443454230810611,0.8896893428298702,0.6743657098999571,0.4876237623762376,131
211,0.55,0.275,0.175,False,33,25,0.7575757575757576,24,-0.20104537583563842,4.0,38934.04885248225,2,0,0.0,0,0.1880957509539003,23.0,2149.4782341732857,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14217.592633680022,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22330.801700430446,592,82,13.85135135135135,0,5.0,9,-0.22154370306894033,0.5976492091720117,3.5971794243575825,0.8185431531003744,0.6404200013327139,0.47854785478547857,135
212,0.55,0.3,0.15,False,32,24,0.75,23,-0.19425739405772569,4.0,38568.264874809014,2,0,0.0,0,0.1880957509539003,23.0,2168.9745714328606,13,6,0.46153846153846156,6,0.1355530627776964,10.0,14416.995281774443,18,13,0.7222222222222222,12,0.6678289491664746,7.0,22628.54394029296,592,80,13.513513513513514,0,3.5,6,-0.20792032203072897,0.6564902340917375,3.5726929773261933,0.8503685830015599,0.6556065903317699,0.4793729372937294,133
213,0.55,0.325,0.125,False,33,25,0.7575757575757576,25,-0.22170527218774239,4.0,38452.55280761774,2,0,0.0,0,0.1880957509539003,23.0,2130.3601578285707,13,6,0.46153846153846156,6,0.13555306277769597,10.0,14064.984905599082,18,13,0.7222222222222222,12,0.6678289491664748,7.0,22102.492897323813,592,82,13.85135135135135,0,5.5,7,-0.20792032203072897,0.6172417884678687,3.5080425151551298,0.7873351887298956,0.6253206333163817,0.4777227722772277,135
214,0.55,0.35,0.1,False,30,22,0.7333333333333333,22,-0.1565462323957839,4.0,37308.61118832493,2,0,0.0,0,0.18809575095390008,23.0,2192.904742619807,14,6,0.42857142857142855,6,0.16321484378297413,10.5,15782.539434100292,17,12,0.7058823529411765,12,0.6759435491748762,7.0,22509.275680240426,592,77,13.006756756756758,0,4.0,6,-0.22070827497910328,0.6990135625788555,3.4559927535287644,0.993809131613612,0.7236956330064511,0.46534653465346537,129
215,0.575,0.1,0.325,False,29,22,0.7586206896551724,19,-0.28812877769846335,5.0,28908.509926293336,4,2,0.5,1,0.12150140842250745,19.0,3759.8711753845037,13,6,0.46153846153846156,5,0.17662751683897193,10.0,11915.52084940184,20,15,0.75,14,0.6883235411722055,7.0,21151.0541897731,592,76,12.837837837837837,0,11.0,19,-0.30324251206170527,0.3417527697072465,3.383831059627456,0.6068233752695693,0.5252451448805895,0.5561056105610561,135
216,0.575,0.125,0.3,False,30,23,0.7666666666666667,20,-0.26208809557557866,4.0,31410.200555165797,4,2,0.5,1,0.12150140842250723,19.0,3951.3396546413933,13,6,0.46153846153846156,5,0.1766275168389726,10.0,12525.602040069263,19,14,0.7368421052631579,13,0.7164191578802115,7.0,21280.3601126698,592,78,13.175675675675674,0,8.5,14,-0.2832194781166598,0.40862721828973336,3.6036403269196757,0.6933194549775956,0.5711827665251439,0.5462046204620462,135
217,0.575,0.15,0.275,False,34,24,0.7058823529411765,22,-0.23653323414809346,5.0,35407.758432402305,5,2,0.4,2,0.4262419902061787,22.0,5345.496199471293,13,7,0.5384615384615384,6,0.020103193821010112,11.0,12787.891094086031,17,13,0.7647058823529411,12,0.4334202156871576,7.0,18643.382003248666,592,87,14.695945945945946,0,12.75,15,-0.3020013826211183,0.34447977640990585,3.174770758623764,0.6096220536509185,0.5279092522448399,0.5379537953795379,141
218,0.575,0.175,0.25,False,32,22,0.6875,21,-0.17111182821424176,5.0,37005.70907588779,5,2,0.4,2,0.4262419902061787,22.0,5870.489150114365,13,7,0.5384615384615384,7,0.09588484961207033,10.0,14107.64761192007,17,13,0.7647058823529411,12,0.4334202156871585,7.0,20559.545626892923,592,83,14.020270270270272,0,9.25,11,-0.2353535141405637,0.594537476382146,3.5949655937309055,0.8773728588457694,0.6657252599173934,0.5148514851485149,137
219,0.575,0.2,0.225,False,31,21,0.6774193548387096,20,-0.13255540137301725,5.0,37407.42552120259,2,0,0.0,0,0.1880957509539003,23.0,2188.5551504643977,13,6,0.46153846153846156,6,0.12242877330509638,10.0,14731.89313669803,18,13,0.7222222222222222,12,0.6678289491664753,7.0,22941.810469453503,592,78,13.175675675675674,0,5.5,8,-0.21178012425896164,0.7036009279448178,3.3670894357808003,0.9504122459722251,0.7019082182633809,0.4909240924092409,131
220,0.575,0.225,0.2,False,31,22,0.7096774193548387,21,-0.15784533136214296,5.0,36475.32884145065,2,0,0.0,0,0.18809575095390008,23.0,2154.9364635709944,13,6,0.46153846153846156,6,0.12242877330509616,10.0,14392.3993846185,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22427.98082830164,592,78,13.175675675675674,0,7.25,8,-0.2347602955633653,0.6047093454760779,3.472160509291976,0.8935489151858593,0.6761482558266488,0.4892739273927393,131
221,0.575,0.25,0.175,False,34,24,0.7058823529411765,23,-0.16853452969343152,4.0,39447.996221242574,2,0,0.0,0,0.18809575095390008,23.0,2130.5640495099997,13,6,0.46153846153846156,6,0.12550392062922078,10.0,14136.372311021087,18,13,0.7222222222222222,12,0.6678289491664751,7.0,22176.57267068554,592,84,14.18918918918919,0,8.5,11,-0.2347602955633653,0.5945675174612192,3.397501853593667,0.8746366659661875,0.6680632426533303,0.48184818481848185,137
222,0.575,0.275,0.15,False,31,23,0.7419354838709677,22,-0.1720992292640724,4.0,35753.619351997164,2,0,0.0,0,0.1880957509539003,23.0,2149.4782341732857,13,6,0.46153846153846156,6,0.12550392062922033,10.0,14242.060809496374,18,13,0.7222222222222222,12,0.6678289491664755,7.0,22447.787752117856,592,78,13.175675675675674,0,3.5,6,-0.22154370306894033,0.6522886007853435,3.5877368196815924,0.9139611148402569,0.6866164781140854,0.4752475247524752,131
223,0.575,0.3,0.125,False,30,22,0.7333333333333333,21,-0.16506531873185304,4.0,35332.17624083,2,0,0.0,0,0.1880957509539003,23.0,2168.9745714328606,13,6,0.46153846153846156,6,0.1355530627776964,10.0,14441.891663109589,18,13,0.7222222222222222,12,0.6678289491664746,7.0,22747.57730737168,592,76,12.837837837837837,0,3.25,6,-0.20792032203072897,0.7149201059334557,3.561024218553873,0.9474564075915426,0.7018265653360157,0.4760726072607261,129
224,0.575,0.325,0.1,False,30,22,0.7333333333333333,22,-0.177118275508082,4.0,37115.848311486996,2,0,0.0,0,0.18809575095390008,23.0,2192.904742619807,14,6,0.42857142857142855,6,0.16321484378297435,10.5,15745.573712907468,17,12,0.7058823529411765,12,0.6759435491748775,7.0,22332.53697268113,592,77,13.006756756756758,0,4.75,6,-0.22070827497910328,0.6722315990428063,3.349168581511894,0.9451796405986466,0.7017696693298316,0.4645214521452145,129
225,0.6,0.1,0.3,False,29,22,0.7586206896551724,19,-0.28041733205791985,5.0,29204.04416781409,4,2,0.5,1,0.12150140842250723,19.0,3795.1413785191235,13,6,0.46153846153846156,5,0.1766275168389715,10.0,12030.766750669416,20,15,0.75,14,0.6883235411722044,7.0,21345.400387731388,592,76,12.837837837837837,0,9.75,15,-0.2943097237548039,0.36053556330099534,3.421844130750222,0.6242295166110934,0.5346520954011177,0.5544554455445545,135
226,0.6,0.125,0.275,False,33,24,0.7272727272727273,21,-0.1947566580245228,4.0,35041.946029222934,5,2,0.4,1,0.4032162410765445,22.0,5406.740287626779,15,7,0.4666666666666667,6,0.09702320369093131,10.0,14946.620765637266,17,14,0.8235294117647058,13,0.34560465110688887,7.0,19096.07724584949,592,87,14.695945945945946,0,10.0,14,-0.27346474303834534,0.4214815356585706,3.3586705381729383,0.68988535665591,0.5711512912685484,0.5354785478547854,143
