state_id,signal_id,name,namespace,state_primary,event_days,coverage_years,max_year_share,rolling_30d_median_event_days,rolling_30d_p10_event_days,rolling_30d_min_event_days,rolling_30d_max_event_days,density_capable,regime_counts_json,behavior_hash
STATE-5082CF0554FD9420,SIG-15M-F2DE0419BE5755F2,bar_accelerate_V240428,bar,下跌,333,6,0.21921921921921922,7.0,4.0,1,15,True,"{""range"":174,""trend_down"":91,""trend_up"":62,""warmup"":6}",12ee222d0bcd2706184e1615c67a22500d4c567f52089ff9da981d7bc99b54a9
STATE-26F4DFE5BE1E51D1,SIG-15M-B8423DE4F171F51A,bar_td9_V240616,bar,买点,319,6,0.19122257053291536,7.0,4.0,1,13,True,"{""range"":171,""trend_down"":81,""trend_up"":63,""warmup"":4}",6e24f6f1d77c1b41419dc29a65ea0020953089a62d8f188bbc8e19b224fe2892
STATE-1202A7DD3A22E682,SIG-15M-DEC5C6099A84F539,byi_bi_end_V230107,byi,看多,335,6,0.18507462686567164,7.0,4.0,1,14,True,"{""range"":159,""trend_down"":91,""trend_up"":77,""warmup"":8}",442f171289ad75f59bda880ba4d8b4deb1ebacf7c8274c8c5e060a53c9b86720
STATE-F2A51507DACF85B5,SIG-15M-2915B0214762B026,cxt_range_oscillation_V230620,cxt,4笔震荡,351,6,0.21082621082621084,7.0,4.0,2,17,True,"{""range"":163,""trend_down"":93,""trend_up"":88,""warmup"":7}",7467c8ff4a9f89449176d54972dc10f6cc8fd9ee2824ac3fd709bb29da3572f0
STATE-0E51C6D1B4DB75CE,SIG-15M-7690E4B71C5F367A,tas_atr_break_V230424,tas,看多,340,6,0.20294117647058824,7.0,4.0,1,16,True,"{""range"":163,""trend_down"":97,""trend_up"":72,""warmup"":8}",0ec38d55ae87817bc43baae6b40f0d7841feae3fed9ed6ef03dd9babae303aef
STATE-AB20B2DEF0DA8652,SIG-15M-7EDECE0713E63339,bar_accelerate_V221118,bar,其他,300,6,0.20333333333333334,6.0,4.0,1,14,True,"{""range"":152,""trend_down"":82,""trend_up"":61,""warmup"":5}",5ba187740209ebd06f13471cae696a2d00ebfb317458a7513799b8ff3cb10d31
STATE-43148BA7B93140D6,SIG-15M-5902749751290394,bar_fake_break_V230204,bar,看多,303,6,0.19141914191419143,6.0,4.0,1,14,True,"{""range"":147,""trend_down"":84,""trend_up"":68,""warmup"":4}",a1dddafbe365ebbe782927528ce362e27ff0a7d7da66e73da3b1c2292338ddd0
STATE-3CF102610DE7600E,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N10,269,6,0.1895910780669145,6.0,4.0,3,10,True,"{""range"":135,""trend_down"":73,""trend_up"":55,""warmup"":6}",e0af8fcb885b78e567cf239f6ec60af4596e7b9c49016cefd216eda637b8aab6
STATE-F132722C8BF4D74A,SIG-15M-61452380B3B98222,jcc_yun_xian_V221118,jcc,看多,286,6,0.1888111888111888,6.0,4.0,1,12,True,"{""range"":140,""trend_down"":65,""trend_up"":78,""warmup"":3}",c8a32fed2692532c60d26c575aca6c7ff5a97cb9e912ea4fc9691c3d16506544
STATE-062FBA358FE03BB7,SIG-15M-7690E4B71C5F367A,tas_atr_break_V230424,tas,看空,296,6,0.22297297297297297,6.0,4.0,1,15,True,"{""range"":144,""trend_down"":83,""trend_up"":61,""warmup"":8}",1f1dffdbb48e28dfcf129fcdb5654f831ca0d18b0287064d5376caa3fb377dad
STATE-0AA58C86780D43C6,SIG-15M-8F2A4CF01E910F95,tas_cross_status_V230624,tas,0轴上金叉第0次,275,6,0.19636363636363635,6.0,4.0,2,10,True,"{""range"":141,""trend_down"":72,""trend_up"":56,""warmup"":6}",36b85864e77eca14af535037615be12d8dd3d3581eed1294c0add9939f29ec6a
STATE-6DE58156F8F6FF48,SIG-15M-8F2A4CF01E910F95,tas_cross_status_V230624,tas,0轴下金叉第0次,255,6,0.19607843137254902,6.0,4.0,2,9,True,"{""range"":132,""trend_down"":55,""trend_up"":63,""warmup"":5}",49a6fec13df299140d79f0d860d6ae73e5ad1ad9971ff1a60fbe93b5edf90eb5
STATE-B83651A83C032C2B,SIG-15M-8F2A4CF01E910F95,tas_cross_status_V230624,tas,0轴下金叉第1次,258,6,0.1937984496124031,6.0,4.0,2,10,True,"{""range"":129,""trend_down"":66,""trend_up"":58,""warmup"":5}",3a4589a10f2e00b81c2c84515f346098496562c305fe3b3ed1158f59c7a77949
STATE-B6297C4C10DA57B3,SIG-15M-CA3E388CAE9F0D8C,tas_cross_status_V230625,tas,0轴下第0次金叉以后,282,6,0.19148936170212766,6.0,4.0,2,10,True,"{""range"":146,""trend_down"":63,""trend_up"":68,""warmup"":5}",6ce33466a46f6267893d326e1c3118d25a459e563d13ca93cec1f4d38e80ea56
STATE-DCEA649B3FE834B7,SIG-15M-41C2DF56A8C03032,tas_dif_layer_V241010,tas,多头远离,296,6,0.19932432432432431,6.0,4.0,1,13,True,"{""range"":144,""trend_down"":74,""trend_up"":69,""warmup"":9}",64cefb5ddc167d191bc18f9b2e0ca6fae959009f24658176f6fba60e87df1b76
STATE-6D112C472137F068,SIG-15M-41C2DF56A8C03032,tas_dif_layer_V241010,tas,空头远离,300,6,0.19666666666666666,6.0,4.0,1,14,True,"{""range"":161,""trend_down"":75,""trend_up"":60,""warmup"":4}",66e5b6754a79e882765e6174c638f414f6eb776665752887f3b218d526df8c4f
STATE-21DC3D196126DD45,SIG-15M-FA0462D72D8861E6,tas_rumi_V230704,tas,其他,288,6,0.24305555555555555,6.0,4.0,1,11,True,"{""range"":140,""trend_down"":70,""trend_up"":70,""warmup"":8}",a915b301f442eb49e50fa3f6cd8f16b713bc85559e6a829d7c65e26c45841d5d
STATE-390FAFBEF9481BA7,SIG-15M-A123C7AF364D97B4,tas_second_bs_V230303,tas,其他,316,6,0.21835443037974683,6.0,4.0,0,17,True,"{""range"":163,""trend_down"":75,""trend_up"":72,""warmup"":6}",d228082ff32f0e74f7ba56c4c76cde9e6f0ee59e639fed7bac00122e6f3156c7
STATE-123FD0D74F343C2A,SIG-15M-1BA30915298D684F,tas_cross_status_V230619,tas,0轴上死叉第1次,248,6,0.1975806451612903,5.0,4.0,2,9,True,"{""range"":133,""trend_down"":52,""trend_up"":58,""warmup"":5}",b4729963ea887fbf638666c236a0d55880b42f06b430d0b2f3fc4e7827d6f214
STATE-8AC32F7522EAA832,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第10层,247,6,0.20647773279352227,5.0,4.0,2,10,True,"{""range"":133,""trend_down"":66,""trend_up"":45,""warmup"":3}",72d00e0d9682e3bbe53e7fc7d7ea76007acc8bc100fba174462793054f44e88f
STATE-BD303D4B50B59AEB,SIG-15M-32BEC93300F6A267,bar_accelerate_V221110,bar,其他,359,6,0.20891364902506965,8.0,3.0,0,15,True,"{""range"":174,""trend_down"":82,""trend_up"":91,""warmup"":12}",405d49f845e307e8c4750319864481fb75d5aeb4e96b995d06076b330617c68f
STATE-952DC632C44699D3,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N2,383,6,0.18798955613577023,8.0,3.0,0,21,True,"{""range"":204,""trend_down"":114,""trend_up"":57,""warmup"":8}",40baaf4d5189f6cafe51cb731312de8eee723f07578b4c2017b22eccb52ea25c
STATE-356FD18C5F7A2086,SIG-15M-2915B0214762B026,cxt_range_oscillation_V230620,cxt,2笔震荡,383,6,0.2010443864229765,8.0,3.0,0,20,True,"{""range"":178,""trend_down"":88,""trend_up"":109,""warmup"":8}",a68456c40305a062c2b16c165c05225574fe28e8e6a9afc77dbe3a617e2fa29b
STATE-F71826E5F95975A5,SIG-15M-C8BB984D84A90157,tas_macd_bc_V221201,tas,顶部,330,6,0.21212121212121213,7.0,3.0,0,17,True,"{""range"":166,""trend_down"":66,""trend_up"":91,""warmup"":7}",ff288b8af9ba320b5aa6adfb68cd1a00bb5c8f684e8ec1b64f4b4450bdebbd98
STATE-5EA6D6A911B2BC96,SIG-15M-F2DE0419BE5755F2,bar_accelerate_V240428,bar,上涨,315,6,0.20952380952380953,6.0,3.0,1,18,True,"{""range"":154,""trend_down"":72,""trend_up"":82,""warmup"":7}",61bfaa0f51b55e8959900f43701145b80b3deb3f56d13f8185b3067499ebca87
STATE-7C8F12052D10CF07,SIG-15M-FC8F16F16821C014,bar_channel_V230508,bar,看空,279,6,0.20430107526881722,6.0,3.0,1,14,True,"{""range"":153,""trend_down"":76,""trend_up"":44,""warmup"":6}",112f8aeac9d8b40670953a537ac3e3a55666c735f416fce67345fc1d9c772fc0
STATE-0C1E5C49181D02FF,SIG-15M-5902749751290394,bar_fake_break_V230204,bar,看空,259,6,0.22007722007722008,6.0,3.0,0,12,True,"{""range"":136,""trend_down"":74,""trend_up"":45,""warmup"":4}",8215551a02a5c29d0ff53f082b2bee8f1900b34c7d8e92677fd4e71766970c1e
STATE-F43CA08C5220E6E0,SIG-15M-7D751F1F52FC7BED,bar_trend_V240209,bar,多头,288,6,0.1875,6.0,3.0,1,11,True,"{""range"":147,""trend_down"":66,""trend_up"":66,""warmup"":9}",3328f17705323f11078145749166b8e20be419c2e5c4918d6b9320d26c9b84c9
STATE-1DEB2D8F5EC01519,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N3,297,6,0.17845117845117844,6.0,3.0,0,16,True,"{""range"":159,""trend_down"":73,""trend_up"":60,""warmup"":5}",9ea9d5952014fc740fa7904e5660e4239603dbdbc8c38cf1734c6ebf76399041
STATE-AFB0F280BECC53BF,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N4,284,6,0.18661971830985916,6.0,3.0,1,14,True,"{""range"":153,""trend_down"":62,""trend_up"":65,""warmup"":4}",642db8485606e1471909ad43d7aac339993a9a84f5002edf7a79c2e8fb1b1bdb
STATE-A135D1D0B6C2890B,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N5,268,6,0.19029850746268656,6.0,3.0,1,12,True,"{""range"":142,""trend_down"":47,""trend_up"":73,""warmup"":6}",adbdce7a78fe68e9c9ade8df5a94979e32ea1ef6bf00d09bf36c4b587b4cc0a8
STATE-CC1BC645E47BAF20,SIG-15M-C5DBE813CBA7B031,byi_bi_end_V230106,byi,其他,293,6,0.22866894197952217,6.0,3.0,1,12,True,"{""range"":144,""trend_down"":73,""trend_up"":64,""warmup"":12}",321a133107ea89fc2b2ab1dd7b180c3e4d71eb0c9a368dd1f6807ef44c28a7a3
STATE-C9D37BADC2DA81BE,SIG-15M-DEC5C6099A84F539,byi_bi_end_V230107,byi,看空,314,6,0.20382165605095542,6.0,3.0,2,16,True,"{""range"":159,""trend_down"":72,""trend_up"":79,""warmup"":4}",968cfec002278ca0b1e8a6ad287e0f7c6f96801567bbd0ef3f9a8fa87aa33326
STATE-DFD5BC53AD3C842D,SIG-15M-2915B0214762B026,cxt_range_oscillation_V230620,cxt,5笔震荡,291,6,0.20618556701030927,6.0,3.0,1,14,True,"{""range"":151,""trend_down"":68,""trend_up"":61,""warmup"":11}",f44a6a2d2a7e8ec9306b3d84b9eb284c0f225f4063588c06159cad05cf0245f6
STATE-0E2AA44B784E3A50,SIG-15M-82533BF0B5147D72,cxt_second_bs_V240524,cxt,其他,297,6,0.21212121212121213,6.0,3.0,1,14,True,"{""range"":149,""trend_down"":70,""trend_up"":74,""warmup"":4}",60aa8fdb9a56071d1c85a78ab813d48cd37e6b5328f57e6dbe58a60508dc2027
STATE-DC56F2449035532B,SIG-15M-45AFFBD92A4D2355,jcc_ta_xing_V221124,jcc,顶部,283,6,0.22614840989399293,6.0,3.0,0,12,True,"{""range"":141,""trend_down"":74,""trend_up"":60,""warmup"":8}",00bb930054edbbc151b31261a8c40085cb793e0fdbddeb50f3dc616a196da75d
STATE-F579B27FF5EC8AB9,SIG-15M-91847B5FA63FCAA1,obvm_line_V230610,obvm,看多,270,6,0.1925925925925926,6.0,3.0,1,11,True,"{""range"":124,""trend_down"":69,""trend_up"":71,""warmup"":6}",a5fa6b3e569f2332f79be8dc627a3944bc191125cd74daaf538c17e518443abf
STATE-00E91DBE4FE2065A,SIG-15M-91847B5FA63FCAA1,obvm_line_V230610,obvm,看空,267,6,0.20224719101123595,6.0,3.0,1,12,True,"{""range"":127,""trend_down"":58,""trend_up"":77,""warmup"":5}",cbf8d46081238df6def84d7359dc54df0f99372d8f6d750ce2ea74eaf73980e2
STATE-F2B6FCC847A661D3,SIG-15M-3DD8991CFBFF74CA,pressure_support_V240402,pressure,压力位,282,6,0.2198581560283688,6.0,3.0,0,14,True,"{""range"":144,""trend_down"":71,""trend_up"":64,""warmup"":3}",610bdf5d3b06b4164d7dc356f724994c526b16faf9b94fdfbf026ec358e25f65
STATE-3E9E3EB7E2B5A949,SIG-15M-C023644B5C35C454,pressure_support_V240406,pressure,其他,283,6,0.2049469964664311,6.0,3.0,0,15,True,"{""range"":157,""trend_down"":53,""trend_up"":67,""warmup"":6}",81d1c53be71cae29af62a287407474fdb94aa09f701a37f5a407e44738ee75be
STATE-7ABBA3B46405D60E,SIG-15M-1CEFA9EFC94AB5EF,tas_low_trend_V230627,tas,小阳趋势,276,6,0.21739130434782608,6.0,3.0,1,13,True,"{""range"":142,""trend_down"":64,""trend_up"":65,""warmup"":5}",69aa2cc3c599fbd966ab8c0a2e9b22e1c7f6e3722226d3f1f5958a3a25f39443
STATE-BE197F48820E5CE2,SIG-15M-C62DE0B96F296846,tas_macd_bc_V230803,tas,空头,296,6,0.20945945945945946,6.0,3.0,0,13,True,"{""range"":156,""trend_down"":63,""trend_up"":72,""warmup"":5}",fc972970de5ece8173bb2df5cc35c7134b617c4afcd39e57eb1b22407bf7c0bf
STATE-27E0762A1CD88317,SIG-15M-0DF4B3C5EAC51B98,xl_bar_basis_V240411,xl,其他,291,6,0.21305841924398625,6.0,3.0,1,13,True,"{""range"":139,""trend_down"":76,""trend_up"":68,""warmup"":8}",fd07192e3964cbc7b78ea97c11280538e7568920f163b227aae22767f15e8b83
STATE-B46F133FD4B6B975,SIG-15M-B8423DE4F171F51A,bar_td9_V240616,bar,卖点,239,6,0.2301255230125523,5.0,3.0,1,11,True,"{""range"":118,""trend_down"":51,""trend_up"":62,""warmup"":8}",50a8ac8fd7dcfe61fd10a393952f532a7c4d1170512dd66b93865ade82e85762
STATE-3100FD69E463F9C5,SIG-15M-7D751F1F52FC7BED,bar_trend_V240209,bar,空头,221,6,0.19004524886877827,5.0,3.0,0,11,True,"{""range"":115,""trend_down"":58,""trend_up"":43,""warmup"":5}",78ca3650cfb87121bc943062c8ef495a291ef14915ffa8c8b0e357e692df75fe
STATE-954D3359D6C720E7,SIG-15M-1BA30915298D684F,tas_cross_status_V230619,tas,0轴下金叉第1次,238,6,0.20168067226890757,5.0,3.0,2,9,True,"{""range"":120,""trend_down"":58,""trend_up"":55,""warmup"":5}",d136f1dca2de209046e56039c0a620186b54cd04845be6f880461573e0cba887
STATE-8531B8C0AB4CC857,SIG-15M-4F52BD906596AA73,tas_macd_dist_V230408,tas,第1层,254,6,0.21653543307086615,5.0,3.0,1,12,True,"{""range"":125,""trend_down"":59,""trend_up"":62,""warmup"":8}",116531c03cfb2848e2c95cb0f5697028d35c8cc0c1de1e1fdde8e307b4f82c52
STATE-11D2C7630057DD8C,SIG-15M-3714F6CF84FD50C5,tas_macd_dist_V230409,tas,其他,221,6,0.19457013574660634,5.0,3.0,2,9,True,"{""range"":109,""trend_down"":56,""trend_up"":49,""warmup"":7}",13150613933320fa189c7cfbea24e55c78da9f72e3e00711cd0f87e01fdd35ba
STATE-E926B831336E61DC,SIG-15M-7A5970D45EB71AB9,vol_window_V230731,vol,高量N3,253,6,0.1976284584980237,5.0,3.0,1,11,True,"{""range"":130,""trend_down"":58,""trend_up"":58,""warmup"":7}",73bbdc0a015d641ebf5f7227fb0c55dccaef754b51a5ecbd914a9ef0984f277c
STATE-56B9FC846451B315,SIG-15M-7F06B2B1763EECE0,bar_mean_amount_V221112,bar,否,475,6,0.2968421052631579,10.0,2.0,0,29,True,"{""range"":244,""trend_down"":167,""trend_up"":59,""warmup"":5}",0ad4e9de4dac264e447e9825da8d3a2fac7b41eea27df121fc1ad48c7b2f213b
STATE-AEF82310D5530D7D,SIG-15M-7F06B2B1763EECE0,bar_mean_amount_V221112,bar,是,489,6,0.28016359918200406,10.0,2.0,0,29,True,"{""range"":256,""trend_down"":171,""trend_up"":57,""warmup"":5}",1f5171b4feeb3defb811a63d4799826fb0e892f78e3636d586621cd656dd3802
STATE-210A539AAB315100,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N1,376,6,0.22340425531914893,8.0,2.0,0,25,True,"{""range"":189,""trend_down"":129,""trend_up"":51,""warmup"":7}",9af5dfa2366f5311d01477d0bb5624136e4940340629b984a581cc4ef2caa5d1
STATE-725CCDF9BBFBD0CB,SIG-15M-6A783EC4EF1E2987,jcc_san_xing_xian_V221023,jcc,其他,360,6,0.2388888888888889,8.0,2.0,0,18,True,"{""range"":176,""trend_down"":81,""trend_up"":96,""warmup"":7}",94d938026bab51d8586005c3ef672284d877674bef951f8bcbedb42885c6d8c0
STATE-1570ECEAB8C0A01E,SIG-15M-6A783EC4EF1E2987,jcc_san_xing_xian_V221023,jcc,满足,359,6,0.23119777158774374,8.0,2.0,0,17,True,"{""range"":176,""trend_down"":80,""trend_up"":97,""warmup"":6}",4e83b48786afb2aa3bf3f75590c24b6f443efb3dee6412f058761270af278e99
STATE-70DB3BFB55C0848B,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N7,329,6,0.2066869300911854,7.0,2.0,0,18,True,"{""range"":168,""trend_down"":65,""trend_up"":86,""warmup"":10}",87bf6d0b707e240c6d9a7b82280ec4cc552dd2437033c92aaac1db10dd7bccb3
STATE-0AD8114CB6CC8CB9,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N8,351,6,0.21367521367521367,7.0,2.0,0,18,True,"{""range"":184,""trend_down"":67,""trend_up"":91,""warmup"":9}",43601247ca398b116531546e822b87a9c94d8df141343ef3051bb2a74960b634
STATE-5EB6AEB6CB2CEFA6,SIG-15M-AC362BBBD2395BAB,cxt_double_zs_V230311,cxt,其他,310,6,0.2161290322580645,7.0,2.0,0,17,True,"{""range"":146,""trend_down"":102,""trend_up"":61,""warmup"":1}",db3b2e462714314e3d77ea09454ede457325ce389e90d190a17be700f8c15f1c
STATE-7C3159DA80B41A61,SIG-15M-4E4FB8E6B6C95B3B,tas_macd_change_V221105,tas,5次,317,6,0.23974763406940064,7.0,2.0,0,17,True,"{""range"":169,""trend_down"":81,""trend_up"":65,""warmup"":2}",3f5361e559acb36687f89ff5b00133b8cb30ca36d3b7c8d7c103b5eac833e98c
STATE-63C7B1E115893D50,SIG-15M-B404AD2458CAD368,bar_window_ps_V230801,bar,最大N6,290,6,0.2,6.0,2.0,0,18,True,"{""range"":152,""trend_down"":58,""trend_up"":73,""warmup"":7}",2be0a01b6ab80f8409b33703aba99389b7e8a8054d5f970b18d916334fa047eb
STATE-E355DBD1D0B96104,SIG-15M-BF06D9DE629E53ED,cxt_five_bi_V230619,cxt,上颈线突破,251,6,0.17928286852589642,5.0,2.0,0,14,True,"{""range"":129,""trend_down"":52,""trend_up"":63,""warmup"":7}",5ce4937d25e360d425ed8980b321fe68016458ea94ce44ec321df6f0c3179e9d
STATE-4B4BBFDA2A294017,SIG-15M-BF06D9DE629E53ED,cxt_five_bi_V230619,cxt,下颈线突破,223,6,0.18834080717488788,5.0,2.0,0,11,True,"{""range"":113,""trend_down"":63,""trend_up"":46,""warmup"":1}",73359560c46269e586c61e146b77bae94b0dadf02b396fca1ac33807ae93c02a
STATE-580AFAB755C23875,SIG-15M-2915B0214762B026,cxt_range_oscillation_V230620,cxt,6笔震荡,232,6,0.22844827586206898,5.0,2.0,0,12,True,"{""range"":121,""trend_down"":55,""trend_up"":45,""warmup"":11}",d5bd313c260b002a2731c6e1ba4306d7a3186331beba32d56e2f466831deb4f1
STATE-1AA4CB3117EE3A62,SIG-15M-7413D069FB7FDF97,cxt_three_bi_V230618,cxt,向下收敛,210,6,0.19523809523809524,5.0,2.0,0,10,True,"{""range"":98,""trend_down"":60,""trend_up"":46,""warmup"":6}",d17353502ac924ebb5ee2cbbb2a98d3c62426baa027b2926700015aeefc7a73c
STATE-5BF6F5E1BE2A9D34,SIG-15M-7413D069FB7FDF97,cxt_three_bi_V230618,cxt,向下无背,237,6,0.27848101265822783,5.0,2.0,0,18,True,"{""range"":127,""trend_down"":72,""trend_up"":31,""warmup"":7}",02b5cf3e374571f4251c0e8e0a693b9aecac2cd2e567083f226d8c2aa0c3f612
STATE-927118A087499B33,SIG-15M-CB3E73C1219F70FA,demakder_up_dw_line_V230605,demakder,看多,245,6,0.24081632653061225,5.0,2.0,0,14,True,"{""range"":116,""trend_down"":68,""trend_up"":54,""warmup"":7}",8f80cd3509def7e503536221ab721f98be1f70456e00c2bd605a5cb58630497d
STATE-FE8395E1AFDE1C9D,SIG-15M-DB6B63BD6BBC3153,tas_ma_cohere_V230512,tas,其他,203,6,0.20689655172413793,5.0,2.0,1,9,True,"{""range"":107,""trend_down"":56,""trend_up"":35,""warmup"":5}",526de2bb577d1b8265f8630166ed894d8313d0ffaba1ca752e108b4bcc99e591
STATE-2151804A55E9C9C0,SIG-15M-7EDECE0713E63339,bar_accelerate_V221118,bar,下跌,177,6,0.20903954802259886,4.0,2.0,0,11,True,"{""range"":92,""trend_down"":56,""trend_up"":27,""warmup"":2}",4e5c7fe45e79f158e79a4fbc91f8af6150aca27c266ab110499d2abf4ff07dd1
STATE-27A8709CD5A88371,SIG-15M-FC8F16F16821C014,bar_channel_V230508,bar,看多,187,6,0.22994652406417113,4.0,2.0,0,10,True,"{""range"":87,""trend_down"":47,""trend_up"":49,""warmup"":4}",5bee8930713d1f0352317b396cc6872502a72f8051b5fea0db643d572a3b710d
STATE-BAC007A2E73B8B5F,SIG-15M-FF62380CE9101213,bar_window_std_V230731,bar,高波N1,204,6,0.18627450980392157,4.0,2.0,1,10,True,"{""range"":107,""trend_down"":49,""trend_up"":44,""warmup"":4}",4817b9cf88568ceeb857b6af41cfd13e2aa0bf533d67b2ac6683906671048494
STATE-60454A58A1FF1A0B,SIG-15M-C5DBE813CBA7B031,byi_bi_end_V230106,byi,看多,191,6,0.20418848167539266,4.0,2.0,0,9,True,"{""range"":93,""trend_down"":51,""trend_up"":40,""warmup"":7}",b0be4904f51afcbc55166c5ef7f3a552a361f18f0cb8ae5fdf3c425ed786b278
STATE-24C9F9E8C8B8BD73,SIG-15M-232FEBB3F9DA46A0,cmo_up_dw_line_V230605,cmo,其他,199,6,0.20603015075376885,4.0,2.0,0,12,True,"{""range"":113,""trend_down"":44,""trend_up"":38,""warmup"":4}",3bd1fdc0cdef7b2e83e0dcc3363aa9592208f6e4f942274ed4f63ba092aefe8b
STATE-07002F92984E3BFD,SIG-15M-044FE110D68BC3C9,cxt_third_bs_V230318,cxt,其他,211,6,0.2037914691943128,4.0,2.0,0,13,True,"{""range"":97,""trend_down"":50,""trend_up"":60,""warmup"":4}",d0af906ec2e955cf4edc207c6871654c85e80067f220a731d15af5e4d50e10c7
STATE-4A1712CA89B34DC8,SIG-15M-7413D069FB7FDF97,cxt_three_bi_V230618,cxt,向上收敛,190,6,0.20526315789473684,4.0,2.0,0,12,True,"{""range"":94,""trend_down"":39,""trend_up"":50,""warmup"":7}",3f9f2f099eced87c0b0d64c14573dfb677034e2d3f5cc1647b186435f9e94747
STATE-7343510A39FAFF98,SIG-15M-7413D069FB7FDF97,cxt_three_bi_V230618,cxt,向下奔走型,222,6,0.1981981981981982,4.0,2.0,0,12,True,"{""range"":110,""trend_down"":48,""trend_up"":59,""warmup"":5}",c42aecab386f2ec6dbd593fb2305b19f4d9087db9c654a1a4daef2f8ca614d38
STATE-917A36A37C30A816,SIG-15M-96926DE1CCE8470D,tas_dif_zero_V240612,tas,其他,180,6,0.2,4.0,2.0,0,9,True,"{""range"":98,""trend_down"":44,""trend_up"":35,""warmup"":3}",073cfc6223a42469e8e6974dc6988965eafa657e5d4cdb6fa4b2cf34edc83245
STATE-B44038AA37E52298,SIG-15M-072794F7B9432561,tas_dif_zero_V240614,tas,买点,169,6,0.21301775147928995,4.0,2.0,1,8,True,"{""range"":89,""trend_down"":34,""trend_up"":41,""warmup"":5}",4c1f54e2de85540a543ed92c7673bf4bc2d11da6de442c647b086d834ed6603b
STATE-1FBB531D7C9EA917,SIG-15M-072794F7B9432561,tas_dif_zero_V240614,tas,卖点,157,6,0.21656050955414013,4.0,2.0,0,8,True,"{""range"":76,""trend_down"":47,""trend_up"":31,""warmup"":3}",6e0ea4209e1e7040eee3efc6d5f490a1aebb3edd1e77199837915b3d0083b142
STATE-80A4100420387FAA,SIG-15M-6B36983E3A807C77,tas_kdj_evc_V221201,tas,其他,198,6,0.2474747474747475,4.0,2.0,0,10,True,"{""range"":110,""trend_down"":45,""trend_up"":38,""warmup"":5}",7667a28b07283d5f5c36775e629f9aeb7674de20a9968e4b5e669ff3b5598294
STATE-3515C46933A378BF,SIG-15M-2057DFA9D75F937B,tas_kdj_evc_V230401,tas,其他,198,6,0.2474747474747475,4.0,2.0,0,10,True,"{""range"":110,""trend_down"":45,""trend_up"":38,""warmup"":5}",7667a28b07283d5f5c36775e629f9aeb7674de20a9968e4b5e669ff3b5598294
STATE-43D6EE0105C8107F,SIG-15M-DB6B63BD6BBC3153,tas_ma_cohere_V230512,tas,扩散,190,6,0.2,4.0,2.0,1,8,True,"{""range"":99,""trend_down"":50,""trend_up"":36,""warmup"":5}",d2d76e6c87e2de576d62bc93444e6feadd3540852c39b46778e9ddedd910fd23
STATE-D4C21F14C1C74BAF,SIG-15M-F571045293ABAE99,tas_macd_bs1_V230412,tas,其他,211,6,0.18009478672985782,4.0,2.0,1,13,True,"{""range"":96,""trend_down"":59,""trend_up"":51,""warmup"":5}",acab6f917014d2d4f5ca09ec0ccd8b41e80650a1a6e8003198063ba8d41baf45
STATE-884C8920CD3A15AC,SIG-15M-2C45F2DD0BE5AB8F,zdy_dif_V230527,zdy,其他,174,6,0.20689655172413793,4.0,2.0,0,8,True,"{""range"":93,""trend_down"":48,""trend_up"":31,""warmup"":2}",d395cc5818196cb20f0698dd4287531498b752f9cb1a43068e69323308f5b98f
STATE-87E80C8F49967615,SIG-15M-CE6A60926F0483E4,zdy_macd_V230527,zdy,其他,173,6,0.20809248554913296,4.0,2.0,1,8,True,"{""range"":86,""trend_down"":43,""trend_up"":40,""warmup"":4}",34d947b67533071b5734bc2499fb9f7ebde431e0de81179839c820ca0c605ec4
STATE-B6938D7BA15F039D,SIG-15M-FA0462D72D8861E6,tas_rumi_V230704,tas,多头,148,6,0.25,3.0,2.0,0,7,False,"{""range"":72,""trend_down"":40,""trend_up"":32,""warmup"":4}",c61a48220df47e268250f5139b761885ba54ab5b96866c0d77f2c2c31ab1c6a0
STATE-85D6FA990D8C6310,SIG-15M-FA0462D72D8861E6,tas_rumi_V230704,tas,空头,146,6,0.22602739726027396,3.0,2.0,0,6,False,"{""range"":72,""trend_down"":32,""trend_up"":39,""warmup"":3}",6f8f51530671449ba558c90026375ebf58140ebf8aca7a48d9250329308f9e0c
STATE-896892673DA9DAA7,SIG-15M-848FC1C86EFD39F4,jcc_ping_tou_V221113,jcc,底部,437,6,0.2745995423340961,8.0,1.0,0,30,False,"{""range"":175,""trend_down"":93,""trend_up"":160,""warmup"":9}",e0dfc927d33a919a8779d802d010a2b2c6bc456ad9e0c0b3621adcec83554fff
