step,rounds,enter,exit,spec_id,win_count,min_return_delta,median_return_delta,mean_return_delta,mean_active_factors,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.05,2,0.125,0.05,step0.050_r2_en+0.125_ex+0.050,2,-0.042766086718006635,-0.010825487341254492,-0.005431291870764396,15.375,0.5239594941869313,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.020477542858423847,-0.01069071711565961,0.4085146209264568,False,0.05967989551819186,0.04008735622529924,0.9665434281276617,True,-0.07958109309319006,-0.010960257566849374,-1.8227082907317635,False,-0.03623451214871143,-0.004012209732966454,-0.4744047243409134,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.08569485521235642,0.04296202190788545,1.262805922598416,True,0.3303474346665207,-0.042766086718006635,2.5319104055245094,False
0.05,1,0.15,0.025,step0.050_r1_en+0.150_ex+0.025,2,-0.0632790754116157,-0.023155521913556854,-0.009111105905412809,15.0,0.46049964282979455,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.0899075906761202,0.07031505138322758,1.2556960114086222,True,-0.11936083035672418,-0.050739994830383495,-2.9525937805814464,False,-0.03623451214871143,-0.004012209732966454,-0.4744047243409134,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.09641199325880923,0.05367915995433825,1.4253055996751864,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,2,0.15,0.0,step0.050_r2_en+0.150_ex+0.000,2,-0.0632790754116157,-0.031164907597467928,-0.012689440438068245,15.375,0.5239594941869313,0.010896175415586962,-0.035411768247820996,0.2589535472745232,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.09684931777083672,0.0772567784779441,1.4190130543541013,True,-0.12110354017386549,-0.0524827046475248,-3.1447582092069535,False,-0.04790472401267798,-0.015682421596933005,-0.6624533371282091,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.09641199325880923,0.05367915995433825,1.4253055996751864,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,2,0.175,0.0,step0.050_r2_en+0.175_ex+0.000,2,-0.0632790754116157,-0.03140492379783022,-0.0126630396930702,15.375,0.5239594941869313,0.008321736938297963,-0.037986206725109994,0.22630538915175616,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.09684931777083672,0.0772567784779441,1.4190130543541013,True,-0.12110354017386549,-0.0524827046475248,-3.1447582092069535,False,-0.04790472401267798,-0.015682421596933005,-0.6624533371282091,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.09641199325880923,0.05367915995433825,1.4293545348420416,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,2,0.125,0.0,step0.050_r2_en+0.125_ex+0.000,2,-0.06453835801710428,-0.011459354035631641,-0.007825906402481209,15.375,0.5239594941869313,-0.018230414353696323,-0.06453835801710428,-0.12703017510734887,False,0.031168259974083456,0.0,0.5734616952061417,False,0.0763909821802462,0.056798442887353584,1.157572062960067,True,-0.07958109309319006,-0.010960257566849374,-1.8227082907317635,False,-0.04418075292015888,-0.011958450504413909,-0.6010245285046402,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.08569485521235642,0.04296202190788545,1.262805922598416,True,0.33688031654362516,-0.0362332048409022,2.5798292201458453,False
0.05,1,0.15,0.0,step0.050_r1_en+0.150_ex+0.000,2,-0.06453835801710428,-0.0297293908629519,-0.01574755614398192,15.0,0.46049964282979455,-0.018230414353696323,-0.06453835801710428,-0.12703017510734887,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.0899075906761202,0.07031505138322758,1.2556960114086222,True,-0.11936083035672418,-0.050739994830383495,-2.9525937805814464,False,-0.04418075292015888,-0.011958450504413909,-0.6010245285046402,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.09641199325880923,0.05367915995433825,1.4253055996751864,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.05,1,0.15,0.05,step0.050_r1_en+0.150_ex+0.050,2,-0.06967979326811546,-0.02440131559999581,-0.008546355845035603,15.0,0.46049964282979455,0.02691494678340911,-0.019392996879998847,0.4734278074220311,False,-0.0061614291439047175,-0.037329689117988174,-0.006817060737827217,False,0.0899075906761202,0.07031505138322758,1.2556960114086222,True,-0.09803046984633346,-0.029409634319992772,-2.3921004612989827,False,-0.03623451214871143,-0.004012209732966454,-0.4744047243409134,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.09641199325880923,0.05367915995433825,1.4253055996751864,True,0.3034337281164119,-0.06967979326811546,2.337463085642543,False
0.05,2,0.2,-0.025,step0.050_r2_en+0.200_ex-0.025,2,-0.07556451036261136,-0.01956339800757817,-0.006217714394145951,15.375,0.5239594941869313,-0.0023602819156747223,-0.04866822557908268,0.09187021500080711,False,0.021269108381612556,-0.0098991515924709,0.4275446253234205,False,0.12467876958275381,0.1050862302898612,1.7841917676688717,True,-0.14418534588895204,-0.07556451036261136,-3.763728338876458,False,-0.05410326096572038,-0.021880958549975404,-0.7637322727752404,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.09705537205930903,0.05432253875483806,1.359234359755469,True,0.3558676839193464,-0.017245837465180935,2.7251870653854446,False
0.025,1,0.175,0.0,step0.025_r1_en+0.175_ex+0.000,2,-0.08681326869268136,-0.026510813225848084,-0.018636217469355884,15.875,0.22533180470850725,-0.0405053250292734,-0.08681326869268136,-0.3821380525338075,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.09145780548868232,-0.022836969962341636,-2.058413662419242,False,-0.06240695890509951,-0.030184656489354533,-0.9446876874115361,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.3669282765251429,-0.006185244859384431,2.758926918088799,False
0.025,2,0.175,0.0,step0.025_r2_en+0.175_ex+0.000,2,-0.08681326869268136,-0.026510813225848084,-0.018636217469355884,16.125,0.25506596294616346,-0.0405053250292734,-0.08681326869268136,-0.3821380525338075,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.09145780548868232,-0.022836969962341636,-2.058413662419242,False,-0.06240695890509951,-0.030184656489354533,-0.9446876874115361,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.3669282765251429,-0.006185244859384431,2.758926918088799,False
0.05,2,0.15,-0.025,step0.050_r2_en+0.150_ex-0.025,2,-0.08681326869268136,-0.0327977460164669,-0.02386858412270186,15.375,0.5239594941869313,-0.0405053250292734,-0.08681326869268136,-0.3821380525338075,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.09794273367757,0.07835019438467739,1.4296763502552632,True,-0.14418534588895204,-0.07556451036261136,-3.763728338876458,False,-0.05410326096572038,-0.021880958549975404,-0.7637322727752404,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.08656727098799633,0.04383443768352535,1.2177305912558052,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.025,2,0.175,-0.025,step0.025_r2_en+0.175_ex-0.025,2,-0.08681326869268136,-0.03441902752147369,-0.029499725951626907,16.125,0.25506596294616346,-0.0405053250292734,-0.08681326869268136,-0.3821380525338075,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.06851108026639463,-0.036288777850649656,-1.0501366430027654,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.29583663725822595,-0.0772768841263014,2.2543959460104817,False
0.025,2,0.2,0.0,step0.025_r2_en+0.200_ex+0.000,2,-0.0892568035185829,-0.026510813225848084,-0.01888330383997698,16.125,0.25506596294616346,-0.04294885985517494,-0.0892568035185829,-0.4163429726099564,False,-0.011373662830720943,-0.0425419228048044,-0.09521007480252287,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.09145780548868232,-0.022836969962341636,-2.058413662419242,False,-0.06240695890509951,-0.030184656489354533,-0.9446876874115361,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.3669282765251429,-0.006185244859384431,2.758926918088799,False
0.025,1,0.2,0.0,step0.025_r1_en+0.200_ex+0.000,2,-0.0892568035185829,-0.027688852370565287,-0.02154124109439577,15.875,0.22533180470850725,-0.04294885985517494,-0.0892568035185829,-0.4163429726099564,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.09145780548868232,-0.022836969962341636,-2.058413662419242,False,-0.08320361307951707,-0.050981310663772095,-1.284600169633949,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.3669282765251429,-0.006185244859384431,2.758926918088799,False
0.05,2,0.175,-0.025,step0.050_r2_en+0.175_ex-0.025,2,-0.0892568035185829,-0.03140492379783022,-0.023825820421280383,15.375,0.5239594941869313,-0.04294885985517494,-0.0892568035185829,-0.4163429726099564,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.09794273367757,0.07835019438467739,1.4296763502552632,True,-0.14418534588895204,-0.07556451036261136,-3.763728338876458,False,-0.05410326096572038,-0.021880958549975404,-0.7637322727752404,False,0.22649010833099914,-0.03589180064854558,1.2506791595903153,False,0.08656727098799633,0.04383443768352535,1.2205616331591798,True,0.30983444597291165,-0.0632790754116157,2.384012520430005,False
0.025,2,0.2,-0.025,step0.025_r2_en+0.200_ex-0.025,2,-0.0892568035185829,-0.03441902752147369,-0.029746812322248004,16.125,0.25506596294616346,-0.04294885985517494,-0.0892568035185829,-0.4163429726099564,False,-0.011373662830720943,-0.0425419228048044,-0.09521007480252287,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.06851108026639463,-0.036288777850649656,-1.0501366430027654,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.29583663725822595,-0.0772768841263014,2.2543959460104817,False
0.025,2,0.125,0.0,step0.025_r2_en+0.125_ex+0.000,2,-0.09443702057255876,-0.027678622328735414,-0.02083254715091057,16.125,0.25506596294616346,-0.0481290769091508,-0.09443702057255876,-0.49904917382476177,False,0.014646242613518545,-0.01652201736056491,0.3187889314805502,False,0.0824674081399146,0.06287486884702198,1.1465571375014243,True,-0.10708996952446292,-0.03846913399812224,-2.3774256730683536,False,-0.11579626634452023,-0.08357396392877525,-1.5892535210812497,False,0.18015949433488965,-0.08222241464465507,1.0655359885390128,False,0.025844722645122387,-0.016888110659348587,0.4553955455028327,False,0.47569093649424565,0.1025774151097183,3.320602820259039,True
0.025,2,0.15,-0.025,step0.025_r2_en+0.150_ex-0.025,2,-0.09443702057255876,-0.03254500598554333,-0.025464547933818665,16.125,0.25506596294616346,-0.0481290769091508,-0.09443702057255876,-0.49904917382476177,False,0.014646242613518545,-0.01652201736056491,0.3187889314805502,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.06851108026639463,-0.036288777850649656,-1.0501366430027654,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.04717342240976463,0.0044405891052936575,0.736698818331059,True,0.30925506397539704,-0.06385845740913032,2.3315114683841256,False
0.025,1,0.125,0.0,step0.025_r1_en+0.125_ex+0.000,2,-0.09443702057255876,-0.03861473522055381,-0.025191734236563484,15.875,0.22533180470850725,-0.0481290769091508,-0.09443702057255876,-0.49904917382476177,False,-0.018906670308084572,-0.05007493028216803,-0.1942130036449302,False,0.08475192563034861,0.065159386337456,1.1758374484580136,True,-0.09577537568528027,-0.02715454015893959,-2.060363243512352,False,-0.12271311432617993,-0.09049081191043495,-1.7027831149107795,False,0.18015949433488965,-0.08222241464465507,1.0655359885390128,False,0.025844722645122387,-0.016888110659348587,0.4553955455028327,False,0.4676880893826685,0.09457456799814112,3.265992828751555,True
0.025,1,0.125,-0.025,step0.025_r1_en+0.125_ex-0.025,2,-0.09620231507237387,-0.05007647161110168,-0.0408041774184021,15.875,0.22533180470850725,-0.0481290769091508,-0.09443702057255876,-0.49904917382476177,False,-0.018906670308084572,-0.05007493028216803,-0.1942130036449302,False,0.08475192563034861,0.065159386337456,1.1758374484580136,True,-0.10544152813179297,-0.03682069260545229,-2.274081930229856,False,-0.12842461748811884,-0.09620231507237387,-1.7937705353019695,False,0.18015949433488965,-0.08222241464465507,1.0653774607181095,False,-0.007345179635564358,-0.05007801294003533,0.023017058136652394,False,0.3913561018170979,0.018242580432570543,2.759861770029912,True
0.05,2,0.125,-0.025,step0.050_r2_en+0.125_ex-0.025,2,-0.11445884542284834,-0.02720721845091284,-0.01995907052043991,15.375,0.5239594941869313,-0.06815090175944039,-0.11445884542284834,-0.7746483964641372,False,0.031168259974083456,0.0,0.5734616952061417,False,0.07746400379106477,0.057871464498172154,1.169017037093514,True,-0.11182766597818261,-0.04320683045184193,-2.608401207501887,False,-0.050403534476668455,-0.01818123206092348,-0.7021809012924468,False,0.22370446389372578,-0.03867744508581894,1.2394715384014172,False,0.07594636250511444,0.033213529200643466,1.0723331971673709,True,0.33688031654362516,-0.0362332048409022,2.5798292201458453,False
0.05,1,0.15,-0.025,step0.050_r1_en+0.150_ex-0.025,2,-0.11445884542284834,-0.0297293908629519,-0.024185252431132023,15.0,0.46049964282979455,-0.06815090175944039,-0.11445884542284834,-0.7746483964641372,False,0.004250213026968597,-0.02691804694711486,0.15792515324063733,False,0.09099408658508956,0.07140154729219694,1.2663082126190002,True,-0.12824620314460478,-0.05962536761826409,-3.111409301172786,False,-0.050403534476668455,-0.01818123206092348,-0.7021809012924468,False,0.22984117420075578,-0.03254073477878894,1.2635087605199542,False,0.08656727098799633,0.04383443768352535,1.2177305912558052,True,0.3161197437876886,-0.05699377759683877,2.419839651569749,False
0.025,1,0.175,-0.025,step0.025_r1_en+0.175_ex-0.025,1,-0.08681326869268136,-0.03964877225819341,-0.036190407282785234,15.875,0.22533180470850725,-0.0405053250292734,-0.08681326869268136,-0.3821380525338075,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.06851108026639463,-0.036288777850649656,-1.0501366430027654,False,0.22984117420075578,-0.03254073477878894,1.2632785700337679,False,-0.006352028239501983,-0.04908486154397296,0.03456020769749994,False,0.29583663725822595,-0.0772768841263014,2.2543959460104817,False
0.025,1,0.2,-0.025,step0.025_r1_en+0.200_ex-0.025,1,-0.0892568035185829,-0.04604681410485506,-0.039078506547331596,15.875,0.22533180470850725,-0.04294885985517494,-0.0892568035185829,-0.4163429726099564,False,-0.011840506691653707,-0.043008766665737164,-0.0968403945432924,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.08917233955686399,-0.056950037141119014,-1.388664967416177,False,0.22984117420075578,-0.03254073477878894,1.2632785700337679,False,-0.006352028239501983,-0.04908486154397296,0.03456020769749994,False,0.29583663725822595,-0.0772768841263014,2.2543959460104817,False
0.025,1,0.15,-0.025,step0.025_r1_en+0.150_ex-0.025,1,-0.09443702057255876,-0.03441902752147369,-0.03215522926497699,15.875,0.22533180470850725,-0.0481290769091508,-0.09443702057255876,-0.49904917382476177,False,0.014646242613518545,-0.01652201736056491,0.3187889314805502,False,0.08763185188103995,0.06803931258814733,1.22033268629726,True,-0.1011701127186384,-0.03254927719229772,-2.281393626949253,False,-0.06851108026639463,-0.036288777850649656,-1.0501366430027654,False,0.22984117420075578,-0.03254073477878894,1.2632785700337679,False,-0.006352028239501983,-0.04908486154397296,0.03456020769749994,False,0.30925506397539704,-0.06385845740913032,2.3315114683841256,False
