family,configuration,cost_bps_one_way,period,annualized_return,max_drawdown,calmar,entries,exposure,annual_turnover,positive_years,evaluated_years,worst_year,top2_positive_year_concentration
DONCHIAN,entry=180;exit=80,30,FULL,0.06665789259101773,0.1761322573142996,0.3784536325567548,4,0.4343288952860741,0.61298249820187,6,12,-0.03957119775610762,0.5529627807516612
DONCHIAN,entry=180;exit=80,30,P1,0.015655997514168574,0.09198913781398588,0.17019398035697494,1,0.1702127659574468,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=180;exit=80,30,P2,0.08467694396926917,0.12960676965015927,0.6533373541971086,1,0.47687564234326824,0.5006854009595614,3,4,0.0,0.9466143839731834
DONCHIAN,entry=180;exit=80,30,P3,0.12191730306052984,0.07861014676243117,1.5509105132315533,2,0.7710344827586207,1.0043538038496793,2,3,-0.03957119775610762,1.0
DONCHIAN,entry=180;exit=120,10,FULL,0.06671810308356241,0.22470966658878733,0.2969080240132916,3,0.4890248290752069,0.4378446415727643,7,12,0.0,0.5826711854780867
DONCHIAN,entry=180;exit=120,10,P1,0.007179823387276185,0.11731262729124214,0.06120247711656346,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=180;exit=120,10,P2,0.0773161125634696,0.15463993639254847,0.49997506703058353,1,0.4799588900308325,0.5006854009595614,3,4,0.0,0.9351663915924093
DONCHIAN,entry=180;exit=120,10,P3,0.146543009425242,0.10899653979238699,1.3444739594887352,1,0.9448275862068966,0.3347846012832264,3,3,0.013275820488624523,0.9706757828364311
DONCHIAN,entry=180;exit=120,30,FULL,0.06578968074985347,0.2277652209811425,0.2888486682314875,3,0.4890248290752069,0.4378446415727643,7,12,0.0,0.5902530733322278
DONCHIAN,entry=180;exit=120,30,P1,0.006265229948309914,0.11907976917854823,0.05261372264600065,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=180;exit=120,30,P2,0.07624151471782703,0.15633234893230374,0.4876886660920174,1,0.4799588900308325,0.5006854009595614,3,4,0.0,0.9407065123824023
DONCHIAN,entry=180;exit=120,30,P3,0.1457966922160021,0.10899653979238744,1.3376267952515761,1,0.9448275862068966,0.3347846012832264,3,3,0.011306962357135575,0.9749155938270752
DONCHIAN,entry=210;exit=20,10,FULL,0.02320483487072722,0.14605951173178278,0.15887246640492372,12,0.2522490104354084,2.101654279549269,4,12,-0.03289169164854222,0.6700032230137245
DONCHIAN,entry=210;exit=20,10,P1,-0.0001659625095825623,0.10911892174447113,-0.0015209324554288069,3,0.09250693802035152,1.3586484810911346,0,5,-0.0007327081508293753,0.0
DONCHIAN,entry=210;exit=20,10,P2,0.026270572270726822,0.14605951173178278,0.17986211208872818,4,0.26002055498458376,2.0027416038382455,2,4,-0.03289169164854222,1.0
DONCHIAN,entry=210;exit=20,10,P3,0.05471212800410985,0.0686846905537456,0.7965694765895137,5,0.48,3.3478460128322642,2,3,-0.015947634206623484,1.0
DONCHIAN,entry=210;exit=20,30,FULL,0.018916296721710024,0.1528450346529594,0.12376127732680497,12,0.2522490104354084,2.101654279549269,4,12,-0.040576460884495624,0.6696834138851079
DONCHIAN,entry=210;exit=20,30,P1,-0.002885300174597538,0.11623110802726044,-0.024823820606793404,3,0.09250693802035152,1.3586484810911346,0,5,-0.012679277499126451,0.0
DONCHIAN,entry=210;exit=20,30,P2,0.022174818122523643,0.15284503465295862,0.14508039579350773,4,0.26002055498458376,2.0027416038382455,2,4,-0.040576460884495624,1.0
DONCHIAN,entry=210;exit=20,30,P3,0.04768695883513541,0.07083615340497162,0.6732008521483114,5,0.48,3.3478460128322642,2,3,-0.019825956170703485,1.0
DONCHIAN,entry=210;exit=40,10,FULL,0.044713663835260986,0.1620888234394905,0.2758590190640324,8,0.3242173443684779,1.313533924718293,5,12,-0.034754420123129015,0.6487590564924377
DONCHIAN,entry=210;exit=40,10,P1,0.02577290950985356,0.055555555555555025,0.4639123711773685,1,0.12858464384828863,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=40,10,P2,0.027357381861347285,0.13374916494548916,0.20454244983508543,4,0.2620760534429599,2.0027416038382455,2,4,-0.02879417886313307,1.0
DONCHIAN,entry=210;exit=40,10,P3,0.09803040153269471,0.08493232311117715,1.1542178282863176,3,0.6993103448275862,1.6739230064161321,2,3,-0.034754420123129015,1.0
DONCHIAN,entry=210;exit=40,30,FULL,0.041977261819552414,0.16873083469983874,0.24878239886756473,8,0.3242173443684779,1.313533924718293,5,12,-0.038558621264548565,0.6589431305611074
DONCHIAN,entry=210;exit=40,30,P1,0.02484143217966639,0.05555555555555558,0.4471457792339948,1,0.12858464384828863,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=40,30,P2,0.023257290353182913,0.13715979364480524,0.16956346852934884,4,0.2620760534429599,2.0027416038382455,2,4,-0.03651150747214327,1.0
DONCHIAN,entry=210;exit=40,30,P3,0.09437346066073315,0.08859393353101319,1.0652361499187388,3,0.6993103448275862,1.6739230064161321,2,3,-0.038558621264548565,1.0
DONCHIAN,entry=210;exit=60,10,FULL,0.03761630203173283,0.1671811807531648,0.22500320826942563,8,0.3504857862540482,1.313533924718293,5,12,-0.035771003145642744,0.6676285591199982
DONCHIAN,entry=210;exit=60,10,P1,0.0180186072548687,0.07458553971486748,0.241583118172127,1,0.14708603145235893,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=60,10,P2,0.016286134623830995,0.16028018962899127,0.10161040276736222,4,0.31551901336073995,2.0027416038382455,2,4,-0.0332537974295779,1.0
DONCHIAN,entry=210;exit=60,10,P3,0.09764311083628785,0.08589605947440926,1.1367589087759997,3,0.7006896551724138,1.6739230064161321,2,3,-0.035771003145642744,1.0
DONCHIAN,entry=210;exit=60,30,FULL,0.03489849002381051,0.1803480554092457,0.19350632833062092,8,0.3504857862540482,1.313533924718293,5,12,-0.04093568932558744,0.6842597736200016
DONCHIAN,entry=210;exit=60,30,P1,0.017094171402083802,0.07643822131704059,0.22363381967226584,1,0.14708603145235893,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=60,30,P2,0.012230227474083755,0.16358635958431933,0.07476312514785059,4,0.31551901336073995,2.0027416038382455,2,4,-0.04093568932558744,1.0
DONCHIAN,entry=210;exit=60,30,P3,0.09398745981857415,0.08955381353782599,1.0495081795581542,3,0.7006896551724138,1.6739230064161321,2,3,-0.03957119775610762,1.0
DONCHIAN,entry=210;exit=80,10,FULL,0.0662588394505601,0.1794129348506054,0.36930915547272497,4,0.43001079525008995,0.61298249820187,6,12,-0.035771003145642744,0.5595228748954844
DONCHIAN,entry=210;exit=80,10,P1,0.01657912621217683,0.09198913781398521,0.1802291727714866,1,0.1702127659574468,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=80,10,P2,0.08575996436131672,0.1278607451158562,0.6707294274220641,1,0.47687564234326824,0.5006854009595614,3,4,0.0,0.9415606995336473
DONCHIAN,entry=210;exit=80,10,P3,0.11731757988852376,0.08589605947440926,1.3658086366985882,2,0.7544827586206897,1.0043538038496793,2,3,-0.035771003145642744,1.0
DONCHIAN,entry=210;exit=80,30,FULL,0.06495683753861914,0.18591762016724211,0.3493850528001985,4,0.43001079525008995,0.61298249820187,6,12,-0.03957119775610762,0.5668849856992391
DONCHIAN,entry=210;exit=80,30,P1,0.015655997514168574,0.09198913781398588,0.17019398035697494,1,0.1702127659574468,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=80,30,P2,0.08467694396926917,0.12960676965015927,0.6533373541971086,1,0.47687564234326824,0.5006854009595614,3,4,0.0,0.9466143839731834
DONCHIAN,entry=210;exit=80,30,P3,0.11509247486896212,0.08955381353782599,1.2851767035063117,2,0.7544827586206897,1.0043538038496793,2,3,-0.03957119775610762,1.0
DONCHIAN,entry=210;exit=120,10,FULL,0.06671810308356241,0.22470966658878733,0.2969080240132916,3,0.4890248290752069,0.4378446415727643,7,12,0.0,0.5826711854780867
DONCHIAN,entry=210;exit=120,10,P1,0.007179823387276185,0.11731262729124214,0.06120247711656346,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=120,10,P2,0.0773161125634696,0.15463993639254847,0.49997506703058353,1,0.4799588900308325,0.5006854009595614,3,4,0.0,0.9351663915924093
DONCHIAN,entry=210;exit=120,10,P3,0.146543009425242,0.10899653979238699,1.3444739594887352,1,0.9448275862068966,0.3347846012832264,3,3,0.013275820488624523,0.9706757828364311
DONCHIAN,entry=210;exit=120,30,FULL,0.06578968074985347,0.2277652209811425,0.2888486682314875,3,0.4890248290752069,0.4378446415727643,7,12,0.0,0.5902530733322278
DONCHIAN,entry=210;exit=120,30,P1,0.006265229948309914,0.11907976917854823,0.05261372264600065,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=210;exit=120,30,P2,0.07624151471782703,0.15633234893230374,0.4876886660920174,1,0.4799588900308325,0.5006854009595614,3,4,0.0,0.9407065123824023
DONCHIAN,entry=210;exit=120,30,P3,0.1457966922160021,0.10899653979238744,1.3376267952515761,1,0.9448275862068966,0.3347846012832264,3,3,0.011306962357135575,0.9749155938270752
DONCHIAN,entry=240;exit=20,10,FULL,0.021660963924334364,0.14605951173178322,0.14830231641545902,12,0.2511694854264124,2.101654279549269,4,12,-0.03289169164854222,0.7077232384997165
DONCHIAN,entry=240;exit=20,10,P1,-0.0001659625095825623,0.10911892174447113,-0.0015209324554288069,3,0.09250693802035152,1.3586484810911346,0,5,-0.0007327081508293753,0.0
DONCHIAN,entry=240;exit=20,10,P2,0.021849923681187766,0.146059511731783,0.1495960339872419,4,0.2569373072970195,2.0027416038382455,2,4,-0.03289169164854222,1.0
DONCHIAN,entry=240;exit=20,10,P3,0.05471212800410985,0.0686846905537456,0.7965694765895137,5,0.48,3.3478460128322642,2,3,-0.015947634206623484,1.0
DONCHIAN,entry=240;exit=20,30,FULL,0.017377481728912292,0.15284503465295862,0.11369346585820488,12,0.2511694854264124,2.101654279549269,4,12,-0.040576460884495624,0.7108168768061791
DONCHIAN,entry=240;exit=20,30,P1,-0.002885300174597538,0.11623110802726044,-0.024823820606793404,3,0.09250693802035152,1.3586484810911346,0,5,-0.012679277499126451,0.0
DONCHIAN,entry=240;exit=20,30,P2,0.017767765628516008,0.1528450346529585,0.11624692728068343,4,0.2569373072970195,2.0027416038382455,2,4,-0.040576460884495624,1.0
DONCHIAN,entry=240;exit=20,30,P3,0.04768695883513541,0.07083615340497162,0.6732008521483114,5,0.48,3.3478460128322642,2,3,-0.019825956170703485,1.0
DONCHIAN,entry=240;exit=40,10,FULL,0.043137339117152784,0.16208882343949071,0.266133951754276,8,0.3231378193594818,1.313533924718293,5,12,-0.034754420123129015,0.6677859889768303
DONCHIAN,entry=240;exit=40,10,P1,0.02577290950985356,0.055555555555555025,0.4639123711773685,1,0.12858464384828863,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=40,10,P2,0.02293205185209901,0.13374916494548938,0.1714556637527058,4,0.2589928057553957,2.0027416038382455,2,4,-0.02879417886313307,1.0
DONCHIAN,entry=240;exit=40,10,P3,0.09803040153269471,0.08493232311117715,1.1542178282863176,3,0.6993103448275862,1.6739230064161321,2,3,-0.034754420123129015,1.0
DONCHIAN,entry=240;exit=40,30,FULL,0.040403619079907305,0.16873083469983874,0.23945604934499812,8,0.3231378193594818,1.313533924718293,5,12,-0.038558621264548565,0.6789080939332539
DONCHIAN,entry=240;exit=40,30,P1,0.02484143217966639,0.05555555555555558,0.4471457792339948,1,0.12858464384828863,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=40,30,P2,0.018845570837586534,0.13715979364480524,0.13739865259924358,4,0.2589928057553957,2.0027416038382455,2,4,-0.03651150747214327,1.0
DONCHIAN,entry=240;exit=40,30,P3,0.09437346066073315,0.08859393353101319,1.0652361499187388,3,0.6993103448275862,1.6739230064161321,2,3,-0.038558621264548565,1.0
DONCHIAN,entry=240;exit=60,10,FULL,0.03605068622577057,0.16718118075316568,0.21563842331630334,8,0.3494062612450522,1.313533924718293,5,12,-0.035771003145642744,0.6902287562166803
DONCHIAN,entry=240;exit=60,10,P1,0.0180186072548687,0.07458553971486748,0.241583118172127,1,0.14708603145235893,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=60,10,P2,0.011908493883677096,0.16028018962899104,0.07429797725621808,4,0.31243576567317577,2.0027416038382455,2,4,-0.0332537974295779,1.0
DONCHIAN,entry=240;exit=60,10,P3,0.09764311083628785,0.08589605947440926,1.1367589087759997,3,0.7006896551724138,1.6739230064161321,2,3,-0.035771003145642744,1.0
DONCHIAN,entry=240;exit=60,30,FULL,0.03333553797603539,0.18034805540924614,0.1848400189311181,8,0.3494062612450522,1.313533924718293,5,12,-0.04093568932558744,0.7082965698925399
DONCHIAN,entry=240;exit=60,30,P1,0.017094171402083802,0.07643822131704059,0.22363381967226584,1,0.14708603145235893,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=60,30,P2,0.007866050555019433,0.16358635958431944,0.048085002777783145,4,0.31243576567317577,2.0027416038382455,2,4,-0.04093568932558744,1.0
DONCHIAN,entry=240;exit=60,30,P3,0.09398745981857415,0.08955381353782599,1.0495081795581542,3,0.7006896551724138,1.6739230064161321,2,3,-0.03957119775610762,1.0
DONCHIAN,entry=240;exit=80,10,FULL,0.06465000611879623,0.17941293485060594,0.36034194620710697,4,0.4289312702410939,0.61298249820187,6,12,-0.035771003145642744,0.5714261418951299
DONCHIAN,entry=240;exit=80,10,P1,0.01657912621217683,0.09198913781398521,0.1802291727714866,1,0.1702127659574468,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=80,10,P2,0.08108306590517866,0.12786074511585688,0.634151363905379,1,0.473792394655704,0.5006854009595614,3,4,0.0,0.9902983664850967
DONCHIAN,entry=240;exit=80,10,P3,0.11731757988852376,0.08589605947440926,1.3658086366985882,2,0.7544827586206897,1.0043538038496793,2,3,-0.035771003145642744,1.0
DONCHIAN,entry=240;exit=80,30,FULL,0.06334848997016884,0.18591762016724167,0.340734191375642,4,0.4289312702410939,0.61298249820187,6,12,-0.03957119775610762,0.5790936277694403
DONCHIAN,entry=240;exit=80,30,P1,0.015655997514168574,0.09198913781398588,0.17019398035697494,1,0.1702127659574468,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=80,30,P2,0.08000041687589743,0.12960676965015916,0.6172549249691078,1,0.473792394655704,0.5006854009595614,3,4,0.0,0.9961910998600705
DONCHIAN,entry=240;exit=80,30,P3,0.11509247486896212,0.08955381353782599,1.2851767035063117,2,0.7544827586206897,1.0043538038496793,2,3,-0.03957119775610762,1.0
DONCHIAN,entry=240;exit=120,10,FULL,0.06510857678812632,0.224709666588787,0.2897453312824026,3,0.4879453040662109,0.4378446415727643,7,12,0.0,0.5955911098749346
DONCHIAN,entry=240;exit=120,10,P1,0.007179823387276185,0.11731262729124214,0.06120247711656346,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=120,10,P2,0.07267558590103684,0.15463993639254914,0.46996647564929095,1,0.47687564234326824,0.5006854009595614,3,4,0.0,0.9891755264841573
DONCHIAN,entry=240;exit=120,10,P3,0.146543009425242,0.10899653979238699,1.3444739594887352,1,0.9448275862068966,0.3347846012832264,3,3,0.013275820488624523,0.9706757828364311
DONCHIAN,entry=240;exit=120,30,FULL,0.0641800753826769,0.22776522098114205,0.28178171850034434,3,0.4879453040662109,0.4378446415727643,7,12,0.0,0.6035007491285928
DONCHIAN,entry=240;exit=120,30,P1,0.006265229948309914,0.11907976917854823,0.05261372264600065,1,0.19148936170212766,0.45288282703037813,1,5,0.0,1.0
DONCHIAN,entry=240;exit=120,30,P2,0.07160135653010768,0.15633234893230352,0.45800729675668833,1,0.47687564234326824,0.5006854009595614,3,4,0.0,0.9957449298979364
DONCHIAN,entry=240;exit=120,30,P3,0.1457966922160021,0.10899653979238744,1.3376267952515761,1,0.9448275862068966,0.3347846012832264,3,3,0.011306962357135575,0.9749155938270752
DUAL_MA,fast=20;slow=120,10,FULL,0.04231198943332393,0.23431755371999796,0.18057541469507407,17,0.5811442965095358,2.8897746343802444,6,12,-0.1679725060678554,0.5023235407795789
DUAL_MA,fast=20;slow=120,10,P1,-0.02483980323316959,0.23431755371999796,-0.10600914374026098,7,0.41720629047178537,3.170179789212647,1,5,-0.1679725060678554,1.0
DUAL_MA,fast=20;slow=120,10,P2,0.03709031226459203,0.1876692601872323,0.19763658804637518,8,0.5416238437821171,4.005483207676491,2,4,-0.0808243019063053,1.0
DUAL_MA,fast=20;slow=120,10,P3,0.1582605279975322,0.09645252736584453,1.6408126600690294,2,0.8786206896551724,1.0043538038496793,3,3,0.044522906150809005,0.9080053112723128
DUAL_MA,fast=20;slow=120,30,FULL,0.036289956091051456,0.246499581770102,0.14722116699125806,17,0.5811442965095358,2.8897746343802444,6,12,-0.1746187550702024,0.5095757577430349
DUAL_MA,fast=20;slow=120,30,P1,-0.031013835880918994,0.246499581770102,-0.12581699189187293,7,0.41720629047178537,3.170179789212647,1,5,-0.1746187550702024,1.0
DUAL_MA,fast=20;slow=120,30,P2,0.028786223754201812,0.19416626458593467,0.1482555366432438,8,0.5416238437821171,4.005483207676491,2,4,-0.09182364761435846,1.0
DUAL_MA,fast=20;slow=120,30,P3,0.15593371271291367,0.10006623908426071,1.5583049202199935,2,0.8786206896551724,1.0043538038496793,3,3,0.03826770790934253,0.9198946699884367
DUAL_MA,fast=20;slow=180,10,FULL,0.039409573855184066,0.24276059513892356,0.1623392537517521,13,0.5818639798488665,2.1892232078638214,5,12,-0.14132176609676272,0.5603977223456272
DUAL_MA,fast=20;slow=180,10,P1,-0.031102596776583336,0.20184196847597624,-0.15409380423420338,6,0.4061054579093432,2.717296962182269,1,5,-0.14132176609676272,1.0
DUAL_MA,fast=20;slow=180,10,P2,0.05535536631035676,0.20819684970949048,0.26587994192802344,4,0.5652620760534429,2.0027416038382455,2,4,-0.055441153736967674,1.0
DUAL_MA,fast=20;slow=180,10,P3,0.1302480134210855,0.1269827406624222,1.025714303704815,3,0.8662068965517241,1.6739230064161321,2,3,-0.029135257377587154,1.0
DUAL_MA,fast=20;slow=180,30,FULL,0.03486270828533056,0.2577672703630266,0.13524877784612319,13,0.5818639798488665,2.1892232078638214,5,12,-0.14819117157807515,0.5648633594696284
DUAL_MA,fast=20;slow=180,30,P1,-0.036362082596321676,0.21139763552396273,-0.17200799103639877,6,0.4061054579093432,2.717296962182269,1,5,-0.14819117157807515,1.0
DUAL_MA,fast=20;slow=180,30,P2,0.05112694268559714,0.21452389911052894,0.23832749123795788,4,0.5652620760534429,2.0027416038382455,2,4,-0.06298882575658593,1.0
DUAL_MA,fast=20;slow=180,30,P3,0.1264742822722804,0.13395393832850322,0.9441624774190662,3,0.8662068965517241,1.6739230064161321,2,3,-0.03878574008187641,1.0
DUAL_MA,fast=20;slow=240,10,FULL,0.05363678730465171,0.21152435261527558,0.25357263426877047,12,0.5779057214825477,2.014085351234716,6,12,-0.06012713577043849,0.5400897133595439
DUAL_MA,fast=20;slow=240,10,P1,-0.01473628362674173,0.15023594762502457,-0.09808760060223516,7,0.3580018501387604,3.170179789212647,1,5,-0.06012713577043849,1.0
DUAL_MA,fast=20;slow=240,10,P2,0.060689484404008454,0.19415817537165303,0.3125775378133734,3,0.5529290853031861,1.502056202878684,2,4,-0.03780643599585787,1.0
DUAL_MA,fast=20;slow=240,10,P3,0.15361980204947168,0.11046238878601089,1.3906978088900999,2,0.9393103448275862,1.0043538038496793,3,3,0.032071962889335115,0.9319819899930517
DUAL_MA,fast=20;slow=240,30,FULL,0.049385730035790054,0.22098289353369838,0.22348214038684885,12,0.5779057214825477,2.014085351234716,6,12,-0.06766364408644188,0.5481787944167955
DUAL_MA,fast=20;slow=240,30,P1,-0.020982499378148556,0.16206128650355167,-0.12947262008615926,7,0.3580018501387604,3.170179789212647,1,5,-0.06766364408644188,1.0
DUAL_MA,fast=20;slow=240,30,P2,0.05749553441687638,0.1973989452622582,0.2912656617313207,3,0.5529290853031861,1.502056202878684,2,4,-0.041675989344738706,1.0
DUAL_MA,fast=20;slow=240,30,P3,0.1512914284606537,0.11402337763478443,1.3268457012845067,2,0.9393103448275862,1.0043538038496793,3,3,0.02586236714033352,0.944419302995753
DUAL_MA,fast=40;slow=120,10,FULL,0.03700712177135412,0.20324724445879072,0.1820793284056428,14,0.5818639798488665,2.364361064492927,7,12,-0.15721861376392565,0.5703432990168443
DUAL_MA,fast=40;slow=120,10,P1,-0.035977117649200085,0.20324724445879072,-0.17701158874257017,7,0.4366327474560592,3.170179789212647,1,5,-0.15721861376392565,1.0
DUAL_MA,fast=40;slow=120,10,P2,0.046097458872052854,0.17749424529359892,0.2597124137506631,5,0.5364850976361768,2.503427004797807,3,4,-0.059601809329418276,0.9105136443263093
DUAL_MA,fast=40;slow=120,10,P3,0.1420560815445473,0.10381270525282837,1.3683882064202058,2,0.8593103448275862,1.0043538038496793,3,3,0.0014771981270464973,0.9966497887827012
DUAL_MA,fast=40;slow=120,30,FULL,0.032109638688561315,0.21278783621048492,0.1508997847828068,14,0.5818639798488665,2.364361064492927,6,12,-0.16397208355453607,0.5879604388473727
DUAL_MA,fast=40;slow=120,30,P1,-0.04208166277242098,0.21278783621048492,-0.19776347897440316,7,0.4366327474560592,3.170179789212647,1,5,-0.16397208355453607,1.0
DUAL_MA,fast=40;slow=120,30,P2,0.04086754299556694,0.18240705099847,0.22404585114371336,5,0.5364850976361768,2.503427004797807,3,4,-0.06334359552327551,0.9298190984466853
DUAL_MA,fast=40;slow=120,30,P3,0.13977007083106519,0.1073819720423449,1.3016157942782836,2,0.8593103448275862,1.0043538038496793,2,3,-0.004498690210505529,1.0
DUAL_MA,fast=40;slow=180,10,FULL,0.052600274516265255,0.1949658642007257,0.26979222610021114,9,0.5663907880532566,1.4886717813473986,7,12,-0.07481819210669216,0.5707738072585401
DUAL_MA,fast=40;slow=180,10,P1,-0.02799059838228546,0.17586176079952387,-0.1591625049984217,5,0.40148011100832565,2.264414135151891,1,5,-0.07481819210669216,1.0
DUAL_MA,fast=40;slow=180,10,P2,0.07965893468268015,0.1731031349386647,0.4601819297547993,2,0.5344295991778006,1.0013708019191228,3,4,0.0,0.9208077697664665
DUAL_MA,fast=40;slow=180,10,P3,0.14506427963063162,0.1089965397923861,1.330907200420733,2,0.8551724137931035,1.0043538038496793,3,3,0.009377261789788038,0.9791071764995717
DUAL_MA,fast=40;slow=180,30,FULL,0.04946749560716124,0.2058305414350352,0.24033117370375429,9,0.5663907880532566,1.4886717813473986,7,12,-0.08220153939894059,0.5839917309154193
DUAL_MA,fast=40;slow=180,30,P1,-0.0323870426260503,0.18248519631463633,-0.1774776435575047,5,0.40148011100832565,2.264414135151891,1,5,-0.08220153939894059,1.0
DUAL_MA,fast=40;slow=180,30,P2,0.07749548865331435,0.1731031349386638,0.44768391214158876,2,0.5344295991778006,1.0013708019191228,3,4,0.0,0.937923710946765
DUAL_MA,fast=40;slow=180,30,P3,0.14276426502281292,0.10899653979238721,1.3098054790981923,2,0.8551724137931035,1.0043538038496793,3,3,0.003333298578341637,0.9924719358170676
DUAL_MA,fast=40;slow=240,10,FULL,0.061836275315149125,0.1731031349386648,0.35722215739801255,7,0.5631522130262684,1.1383960680891871,7,12,-0.06830280414303991,0.5365118493666348
DUAL_MA,fast=40;slow=240,10,P1,-0.022047468831683514,0.1629483816628997,-0.13530339244052345,4,0.3367252543940796,1.8115313081215125,1,5,-0.06830280414303991,1.0
DUAL_MA,fast=40;slow=240,10,P2,0.09132828299915796,0.17310313493866447,0.5275946217352924,1,0.5364850976361768,0.5006854009595614,3,4,0.0,0.9061177560124184
DUAL_MA,fast=40;slow=240,10,P3,0.15658462406990203,0.10899653979238688,1.4366017890857765,2,0.9365517241379311,1.0043538038496793,3,3,0.0400150411218021,0.9165422595104185
DUAL_MA,fast=40;slow=240,30,FULL,0.05941579985202394,0.17530392599430256,0.33893022940031003,7,0.5631522130262684,1.1383960680891871,7,12,-0.07203030505448982,0.5456883087654693
DUAL_MA,fast=40;slow=240,30,P1,-0.025587028736580475,0.16962303635247789,-0.1508464256199874,4,0.3367252543940796,1.8115313081215125,1,5,-0.07203030505448982,1.0
DUAL_MA,fast=40;slow=240,30,P2,0.09022976078684009,0.1731031349386647,0.5212485655953661,1,0.5364850976361768,0.5006854009595614,3,4,0.0,0.9106261058396854
DUAL_MA,fast=40;slow=240,30,P3,0.15425392554614303,0.1089965397923871,1.4152185550106513,2,0.9365517241379311,1.0043538038496793,3,3,0.03376744338950455,0.9286428096076595
DUAL_MA,fast=60;slow=120,10,FULL,0.047059380788146976,0.15642425437223662,0.30084452680951657,14,0.587621446563512,2.364361064492927,7,12,-0.06736642960360129,0.6049242093160089
DUAL_MA,fast=60;slow=120,10,P1,-0.027218384363198234,0.15642425437223662,-0.17400360623377317,7,0.4357076780758557,3.170179789212647,1,5,-0.06736642960360129,1.0
DUAL_MA,fast=60;slow=120,10,P2,0.07169199696139406,0.15265770307990234,0.4696258067230964,4,0.5488180883864338,2.0027416038382455,4,4,0.024092877068704555,0.809297477297742
DUAL_MA,fast=60;slow=120,10,P3,0.13203108875161207,0.11397119850726145,1.1584601239689514,3,0.8662068965517241,1.6739230064161321,2,3,-0.024553103167211376,1.0
DUAL_MA,fast=60;slow=120,30,FULL,0.04210074324186297,0.17145970222048246,0.24554307919959542,14,0.587621446563512,2.364361064492927,7,12,-0.07484786415092026,0.6186258911526988
DUAL_MA,fast=60;slow=120,30,P1,-0.03339465975085565,0.16836858653015807,-0.19834257945067454,7,0.4357076780758557,3.170179789212647,1,5,-0.07484786415092026,1.0
DUAL_MA,fast=60;slow=120,30,P2,0.06740640737904924,0.15605261460924047,0.4319466709855296,4,0.5488180883864338,2.0027416038382455,4,4,0.020004452712925058,0.8346038786557353
DUAL_MA,fast=60;slow=120,30,P3,0.12821910197213282,0.11752832685243597,1.0909633907502128,3,0.8662068965517241,1.6739230064161321,2,3,-0.034331720253757525,1.0
DUAL_MA,fast=60;slow=180,10,FULL,0.054075226434058044,0.22263356458327466,0.24288892169191115,8,0.5573947463116229,1.313533924718293,6,12,-0.067235481962305,0.589215254770787
DUAL_MA,fast=60;slow=180,10,P1,-0.016280656793781767,0.15689214003733354,-0.1037697413644028,4,0.38390379278445885,1.8115313081215125,1,5,-0.067235481962305,1.0
DUAL_MA,fast=60;slow=180,10,P2,0.07643412386779791,0.17583688651664842,0.4346876550305675,2,0.5251798561151079,1.0013708019191228,3,4,-0.03179086428936251,0.9003334425070031
DUAL_MA,fast=60;slow=180,10,P3,0.135541553654573,0.10899653979238677,1.2435399684499007,2,0.8593103448275862,1.0043538038496793,2,3,-0.015489899346600722,1.0
DUAL_MA,fast=60;slow=180,30,FULL,0.05131049836455093,0.2288070954704332,0.22425221673766382,8,0.5573947463116229,1.313533924718293,6,12,-0.07094654620958529,0.5954460461895332
DUAL_MA,fast=60;slow=180,30,P1,-0.019839453019396602,0.16026216008909022,-0.12379374525070541,4,0.38390379278445885,1.8115313081215125,1,5,-0.07094654620958529,1.0
DUAL_MA,fast=60;slow=180,30,P2,0.07427650156924592,0.1791348786786896,0.4146400863813579,2,0.5251798561151079,1.0013708019191228,3,4,-0.03566527469253411,0.9050651300249684
DUAL_MA,fast=60;slow=180,30,P3,0.13327360795623933,0.10899653979238633,1.2227324666461459,2,0.8593103448275862,1.0043538038496793,2,3,-0.021351581767858452,1.0
