prototype_id,window,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return
P-A11-BOTH-FILTERS,2022,2022-08-04,2022-08-05,2022-08-11,2022-08-12,141833.4397438715,7.047,7.37,499.75012493750546,522.6562254561666,0.04478979468687694
P-A11-BOTH-FILTERS,2022,2022-10-25,2022-10-26,2022-11-01,2022-11-02,177596.54096198108,5.88,5.95,522.1338304281235,528.3497093618937,0.01089336284238862
P-A11-BOTH-FILTERS,2022,2022-12-02,2022-12-05,2022-12-09,2022-12-12,169826.777250761,6.216,6.195,527.8216236953158,526.0384425342322,-0.004374501938219977
P-A11-BOTH-FILTERS,2023,2023-02-17,2023-02-20,2023-02-24,2023-02-27,159105.42022844037,6.282,6.341,499.75012493750546,504.44373483427023,0.0083830259337061
P-A11-BOTH-FILTERS,2023,2023-03-20,2023-03-21,2023-03-27,2023-03-28,162587.3667350397,6.199,6.321,503.93954319518525,513.857372566093,0.01866142263599624
P-A11-BOTH-FILTERS,2023,2023-03-29,2023-03-30,2023-04-06,2023-04-07,163511.31453856124,6.279,6.426,513.3437719937647,525.3618536123973,0.02238847131618149
P-A11-BOTH-FILTERS,2023,2023-05-11,2023-05-12,2023-05-18,2023-05-19,170180.5299313998,6.168,6.145,524.836754308315,522.8796782142259,-0.004724696665934114
P-A11-BOTH-FILTERS,2023,2023-07-10,2023-07-11,2023-07-17,2023-07-18,171574.00553299265,6.089,6.111,522.3570598451188,524.2443739060591,0.0026099612371510705
P-A11-BOTH-FILTERS,2023,2023-09-15,2023-09-18,2023-09-22,2023-09-25,180593.23845632563,5.8,5.8,523.7203915233258,523.7203915233443,-0.0009995002498750516
P-A11-BOTH-FILTERS,2023,2023-10-11,2023-10-12,2023-10-18,2023-10-19,181791.84602541768,5.756,5.605,523.1969328611158,509.4716484862331,-0.027206775347558998
P-A11-BOTH-FILTERS,2023,2023-11-02,2023-11-03,2023-11-09,2023-11-10,182915.51893846068,5.565,5.68,508.9624314461835,519.4800737852283,0.0196447149291481
P-A11-BOTH-FILTERS,2023,2023-12-15,2023-12-18,2023-12-22,2023-12-25,188029.2946817663,5.52,5.408,518.9608533215942,508.4312128194961,-0.021269075607123877
P-A11-BOTH-FILTERS,2024,2024-03-14,2024-03-15,2024-03-21,2024-03-22,182958.12737965633,5.463,5.547,499.75012493750546,507.4343662874768,0.014361298208666051
P-A11-BOTH-FILTERS,2024,2024-06-03,2024-06-04,2024-06-11,2024-06-12,191691.12706053216,5.289,5.245,506.92718551156577,502.7099807162456,-0.009310338213385227
P-A11-BOTH-FILTERS,2024,2024-11-26,2024-11-27,2024-12-03,2024-12-04,173714.1203614338,5.782,6.02,502.2075219647959,522.8795022879157,0.04012158569625579
P-A11-BOTH-FILTERS,2025,2025-01-23,2025-01-24,2025-02-07,2025-02-10,179475.71375023568,5.569,5.843,499.75012493750546,524.3382977213136,0.048152257144905786
P-A11-BOTH-FILTERS,2025,2025-03-25,2025-03-26,2025-03-31,2025-04-01,176576.51153268904,5.933,5.864,523.8142214616528,517.7223318138443,-0.012617743041507978
P-A11-BOTH-FILTERS,2025,2025-04-24,2025-04-25,2025-05-06,2025-05-07,184386.76228657056,5.61,5.798,517.2048682137392,534.5372238687681,0.03247859136385478
P-A11-BOTH-FILTERS,2025,2025-11-20,2025-11-21,2025-11-27,2025-11-28,150465.7519808238,7.098,7.048,534.0029537798837,530.2413099804231,-0.008036697345888966
P-A11-BOTH-FILTERS,2026YTD,2026-04-02,2026-04-03,2026-04-10,2026-04-13,129855.82043329382,7.697,7.985,499.75012493750546,518.4493630799255,0.03638027679677114
P-A11-BOTH-FILTERS,2026YTD,2026-08-03,2026-08-04,2026-08-10,2026-08-11,138669.6580487228,7.47,7.993,517.9311728118919,554.1932883917208,0.06894390823329988
P-A11-BOTH-FILTERS,2021_2026YTD,2021-03-10,2021-03-11,2021-03-12,2021-03-15,148912.43293728583,6.712,6.855,499.75012493750546,510.3973638925472,0.020284330421201924
P-A11-BOTH-FILTERS,2021_2026YTD,2021-05-21,2021-05-24,2021-05-28,2021-05-31,140522.86663905226,7.257,7.43,509.8872215996962,522.0424495640791,0.02281572456158587
P-A11-BOTH-FILTERS,2021_2026YTD,2022-08-04,2022-08-05,2022-08-11,2022-08-12,148012.1095516658,7.047,7.37,521.5206680052215,545.4246236978886,0.04478979468687694
P-A11-BOTH-FILTERS,2021_2026YTD,2022-10-25,2022-10-26,2022-11-01,2022-11-02,185333.15362252196,5.88,5.95,544.8794716501143,551.3661320270029,0.01089336284238862
P-A11-BOTH-FILTERS,2021_2026YTD,2022-12-02,2022-12-05,2022-12-09,2022-12-12,177224.9168083234,6.216,6.195,550.8150414403062,548.9541798137818,-0.00437450193822031
P-A11-BOTH-FILTERS,2021_2026YTD,2023-02-17,2023-02-20,2023-02-24,2023-02-27,174595.8293453957,6.282,6.341,548.4054999738,553.5560769395771,0.0083830259337061
P-A11-BOTH-FILTERS,2021_2026YTD,2023-03-20,2023-03-21,2023-03-27,2023-03-28,178416.77609367837,6.199,6.321,553.0027975023258,563.8862208440704,0.018661422635996017
P-A11-BOTH-FILTERS,2021_2026YTD,2023-03-29,2023-03-30,2023-04-06,2023-04-07,179430.67890601553,6.279,6.426,563.3226164253429,576.5107713250279,0.02238847131618149
P-A11-BOTH-FILTERS,2021_2026YTD,2023-05-11,2023-05-12,2023-05-18,2023-05-19,186749.20514430376,6.168,6.145,575.9345486650709,573.7869328058732,-0.004724696665934336
P-A11-BOTH-FILTERS,2021_2026YTD,2023-07-10,2023-07-11,2023-07-17,2023-07-18,188278.34870197365,6.089,6.111,573.2134326230735,575.2844944588805,0.0026099612371512926
P-A11-BOTH-FILTERS,2021_2026YTD,2023-09-15,2023-09-18,2023-09-22,2023-09-25,198175.68878031708,5.8,5.8,574.7094974629581,574.7094974629196,-0.0009995002498751626
P-A11-BOTH-FILTERS,2021_2026YTD,2023-10-11,2023-10-12,2023-10-18,2023-10-19,199490.9920697011,5.756,5.605,574.1350751766004,559.0735052753374,-0.027206775347558998
P-A11-BOTH-FILTERS,2021_2026YTD,2023-11-02,2023-11-03,2023-11-09,2023-11-10,200724.0651094757,5.565,5.68,558.5147111669648,570.056344910911,0.0196447149291481
P-A11-BOTH-FILTERS,2021_2026YTD,2023-12-15,2023-12-18,2023-12-22,2023-12-25,206335.71501874263,5.52,5.408,569.4865734516643,557.9317734106801,-0.021269075607123766
P-A11-BOTH-FILTERS,2021_2026YTD,2024-03-14,2024-03-15,2024-03-21,2024-03-22,204054.22678518872,5.463,5.547,557.3741204636171,565.9443979887209,0.014361298208666273
P-A11-BOTH-FILTERS,2021_2026YTD,2024-06-03,2024-06-04,2024-06-11,2024-06-12,213794.1903654815,5.289,5.245,565.3787364214659,560.6752642334753,-0.009310338213385116
P-A11-BOTH-FILTERS,2021_2026YTD,2024-11-26,2024-11-27,2024-12-03,2024-12-04,193744.3338522225,5.782,6.02,560.1148691666313,583.1704448951897,0.04012158569625601
P-A11-BOTH-FILTERS,2021_2026YTD,2025-01-23,2025-01-24,2025-02-07,2025-02-10,209225.1987393777,5.569,5.843,582.5875658898149,611.2514181170919,0.048152257144905564
P-A11-BOTH-FILTERS,2021_2026YTD,2025-03-25,2025-03-26,2025-03-31,2025-04-01,205845.43137432914,5.933,5.864,610.6404721718282,603.5388047895331,-0.012617743041507978
P-A11-BOTH-FILTERS,2021_2026YTD,2025-04-24,2025-04-25,2025-05-06,2025-05-07,214950.29148069042,5.61,5.798,602.9355676032137,623.1408950025216,0.03247859136385478
P-A11-BOTH-FILTERS,2021_2026YTD,2025-11-20,2025-11-21,2025-11-27,2025-11-28,175406.61186876844,7.098,7.048,622.518065522192,618.13290022554,-0.008036697345888966
P-A11-BOTH-FILTERS,2021_2026YTD,2026-04-02,2026-04-03,2026-04-10,2026-04-13,160456.04163630208,7.697,7.985,617.515076237265,640.6207462329361,0.03638027679677114
P-A11-BOTH-FILTERS,2021_2026YTD,2026-08-03,2026-08-04,2026-08-10,2026-08-11,171346.83952797888,7.47,7.993,639.980445636902,684.7876441735676,0.06894390823329988
