step,rounds,allow_sign_flip,enter,exit,spec_id,factor_count,win_count,min_return_delta,median_return_delta,mean_return_delta,weight_shift,2022H1_return,2022H1_return_delta,2022H1_sharpe,2022H1_win,2022H2_return,2022H2_return_delta,2022H2_sharpe,2022H2_win,2023H1_return,2023H1_return_delta,2023H1_sharpe,2023H1_win,2023H2_return,2023H2_return_delta,2023H2_sharpe,2023H2_win,2024H1_return,2024H1_return_delta,2024H1_sharpe,2024H1_win,2024H2_return,2024H2_return_delta,2024H2_sharpe,2024H2_win,2025H1_return,2025H1_return_delta,2025H1_sharpe,2025H1_win,2025H2_return,2025H2_return_delta,2025H2_sharpe,2025H2_win
0.0125,2,False,0.125,0.0,step0.0125_r2_keep_en+0.125_ex+0.000,12,5,-0.1318596171536217,0.017641650193121805,0.010701117543361643,0.04218642210115691,0.03063302122572198,0.09541004637823136,0.5204841369105536,True,-0.004512956055262585,0.0,0.027823439228323324,False,0.060992003675887085,0.010043599659704583,0.8939750883282142,True,-0.06761644469638173,0.03870382456691235,-1.4857061211381033,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.06007429922736374,0.025239700726539027,0.9100254097028482,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,1,False,0.175,-0.025,step0.0250_r1_keep_en+0.175_ex-0.025,12,5,-0.1318596171536217,0.013600643841775839,-0.00239500896604207,0.08273641065534626,-0.0671587474993195,-0.002381722346810111,-0.7598949838020815,False,-0.020755842677718683,-0.0162428866224561,-0.2250132155028554,False,0.07294118135673888,0.02199277734055638,1.0336967524158178,True,-0.09145780548868232,0.014862463774611756,-2.058413662419242,True,-0.06240695890509951,0.03244840950457717,-0.9446876874115361,True,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.04717342240976463,0.012338823908939922,0.736698818331059,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.15,-0.025,step0.0250_r2_flip_en+0.150_ex-0.025,12,5,-0.1318596171536217,0.011817763671172155,-0.011588666758009139,0.22286205828983102,-0.04740797159192256,0.017369053560586822,-0.4549008349041288,True,0.018861774944818777,0.02337473100008136,0.3878302471839168,True,-0.03951838856333889,-0.0904667925795214,-0.4218974659389173,False,-0.07994512720554015,0.02637514205775393,-1.7394738761209185,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,1,False,0.125,-0.025,step0.0250_r1_keep_en+0.125_ex-0.025,12,5,-0.1318596171536217,0.01027489424601552,-0.008209793307027868,0.08273641065534626,-0.04536514931331803,0.01941187583919135,-0.4536033459814355,True,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.06487836280732595,0.013929958791143449,0.9279328491249729,True,-0.09577537568528027,0.010544893578013803,-2.060363243512352,True,-0.11579626634452023,-0.02094089793484355,-1.5892535210812497,False,0.22370446389372578,0.04354496955883613,1.2394715384014172,True,0.02452017445186505,-0.010314424048959658,0.4403389201911581,False,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.025,2,True,0.15,0.0,step0.0250_r2_flip_en+0.150_ex+0.000,12,5,-0.1318596171536217,0.006702218448727093,-0.015365054071098602,0.22286205828983102,-0.04740797159192256,0.017369053560586822,-0.4549008349041288,True,0.0026250070604341147,0.007137963115696699,0.13234785802435933,True,-0.06758352039504423,-0.11853192441122673,-0.8384145686552158,False,-0.06585432599416585,0.040465943269128224,-1.5412223350319287,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3343615176169703,-0.1318596171536217,2.522507734479344,False
0.05,2,False,0.15,-0.025,step0.0500_r2_keep_en+0.150_ex-0.025,12,5,-0.1331933118239037,0.024763581144744085,0.010905551456798987,0.33804207618630167,0.04050525684367767,0.10528228199618705,0.6438944708224106,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.019769381406600894,-0.031179022609581608,0.3807133327920155,False,-0.15638755648427916,-0.05006728722098508,-4.0700345197085435,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.07991889907914218,0.04508430057831747,1.1905585249386175,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.05,1,False,0.15,-0.025,step0.0500_r1_keep_en+0.150_ex-0.025,12,5,-0.1331933118239037,0.021952279444787837,0.010515330143912247,0.3324075301888406,0.024635182675539546,0.08941220782804893,0.4327365054048129,True,0.05825651268064358,0.06276946873590616,1.0219004579211304,True,0.013341372271035379,-0.037607031745147124,0.2912179485666389,False,-0.14927380844134563,-0.04295353917805156,-3.7587669953618064,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.07241247341503199,0.03757787491420728,1.0961160321734338,True,0.3330278229466883,-0.1331933118239037,2.5140449438487504,False
0.0125,1,True,0.15,0.05,step0.0125_r1_flip_en+0.150_ex+0.050,12,5,-0.13824167781624808,0.035396876580886694,0.011574604931578414,0.1575807397871014,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.043694832190869226,-0.09464323620705173,-0.495846937448837,False,-0.07413816464127432,0.03218210462201976,-1.9042384486713755,True,-0.10178824446130208,-0.006932876051625403,-1.4036211962614054,False,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.07344624704057834,0.03861164853975363,1.0986628116210189,True,0.32797945695434394,-0.13824167781624808,2.5153585255059303,False
0.05,2,False,0.15,0.025,step0.0500_r2_keep_en+0.150_ex+0.025,12,5,-0.14201645325496348,0.021001149849026346,0.011783549491720488,0.33804207618630167,0.04050525684367767,0.10528228199618705,0.6438944708224106,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.01875381654276298,-0.03219458747341952,0.36741764000748667,False,-0.13011618105437628,-0.023795911791082203,-3.533233659756436,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.070510214223509,0.035675615722684295,1.0698067709103345,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,2,False,0.125,0.025,step0.0500_r2_keep_en+0.125_ex+0.025,12,5,-0.14201645325496348,0.013553132809686674,0.00497318663558266,0.33804207618630167,-0.010515985381497561,0.05426103977101182,-0.016865604813237282,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.009132182841755876,-0.04181622117442663,0.2365015085391562,False,-0.10464550248408278,0.0016747667792113008,-2.6545949205869226,True,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06026609734098676,0.025431498840162048,0.9299367554990446,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,1,True,0.175,0.025,step0.0500_r1_flip_en+0.175_ex+0.025,12,5,-0.14201645325496348,0.004648710404981382,0.008550676750380237,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.0661549552059364,0.07066791126119898,1.1585626206451736,True,0.059575689369100404,0.008627285352917902,0.9039309852400977,True,-0.140308085323808,-0.03398781606051393,-3.791669099887208,False,-0.14907844856239172,-0.05422308015271504,-2.2186196348078147,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.05,2,True,0.175,0.025,step0.0500_r2_flip_en+0.175_ex+0.025,12,5,-0.14201645325496348,0.001823045254660094,0.0008617692075248706,0.6000542990513187,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.06575160807815883,0.07026456413342141,1.1930055991786053,True,0.08338998361822836,0.032441579602045856,1.294789279064543,True,-0.1219913682683269,-0.01567109900503283,-3.260454242306842,False,-0.09187941335740135,0.0029759550522753253,-1.3975435822969342,True,0.12991362242372984,-0.05024587191115981,0.8846912814719163,False,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.32420468151562853,-0.14201645325496348,2.503737458323789,False
0.025,1,False,0.125,0.05,step0.0250_r1_keep_en+0.125_ex+0.050,12,5,-0.1431857562114618,0.012122488466322356,0.0055818004573224,0.08273641065534626,-0.022357427557553655,0.04241959759495573,-0.15864135177211433,True,0.006089324923582051,0.010602280978844636,0.18698175114997867,True,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.045032759965844105,0.06128750929744997,-0.9599462489589611,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3230353785591302,-0.1431857562114618,2.488685709741217,False
0.0125,1,True,0.125,0.05,step0.0125_r1_flip_en+0.125_ex+0.050,12,5,-0.14544346804108232,0.027877897295543352,0.005114677063344564,0.1575807397871014,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.034455168733776076,-0.08540357274995858,-0.3625510139637197,False,-0.04511223053301039,0.06120803873028369,-1.0173997137279478,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.25576480956552494,0.0756053152306353,1.356264785516783,True,0.05022464545740557,0.01539004695658086,0.7913997859450864,True,0.3207776667295097,-0.14544346804108232,2.462545312952764,False
0.05,1,False,0.15,0.0,step0.0500_r1_keep_en+0.150_ex+0.000,12,5,-0.15082336385405837,0.021952279444787837,0.0064732019940125785,0.3324075301888406,0.024635182675539546,0.08941220782804893,0.4327365054048129,True,0.05825651268064358,0.06276946873590616,1.0219004579211304,True,0.013341372271035379,-0.037607031745147124,0.2912179485666389,False,-0.16398078161038832,-0.05766051234709424,-4.283375861798348,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.07241247341503199,0.03757787491420728,1.0961160321734338,True,0.31539777091653365,-0.15082336385405837,2.41202614401038,False
0.025,2,False,0.175,0.05,step0.0250_r2_keep_en+0.175_ex+0.050,12,5,-0.15441897382770753,0.03853439385834373,0.01352764122427852,0.10169711798013142,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.020174051028238438,-0.015661094972975853,-0.22673647643444414,False,-0.029333104498787677,-0.08028150851497018,-0.30938575731920237,False,-0.04606147860137311,0.06025879066192097,-1.0397972628359193,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.07166026021927219,0.03682566171844748,1.0750223362401012,True,0.3118021609428845,-0.15441897382770753,2.417097142234586,False
0.025,2,True,0.15,0.05,step0.0250_r2_flip_en+0.150_ex+0.050,12,5,-0.15441897382770753,0.018811378174097726,-0.0016469074158370622,0.22286205828983102,-0.023434458273050573,0.04134256687945881,-0.18646139638001805,True,0.01946710433913279,0.023980060394395375,0.403640007549437,True,-0.056672839079773385,-0.10762124309595589,-0.7095159446467108,False,-0.05142769296821714,0.054892576295076934,-1.1712486313303745,True,-0.10178824446130208,-0.006932876051625403,-1.4036211962614054,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3118021609428845,-0.15441897382770753,2.417097142234586,False
0.025,2,False,0.125,0.05,step0.0250_r2_keep_en+0.125_ex+0.050,12,5,-0.15441897382770753,0.012122488466322356,0.004177648255291683,0.10169711798013142,-0.022357427557553655,0.04241959759495573,-0.15864135177211433,True,0.006089324923582051,0.010602280978844636,0.18698175114997867,True,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.045032759965844105,0.06128750929744997,-0.9599462489589611,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.3118021609428845,-0.15441897382770753,2.417097142234586,False
0.0125,1,False,0.175,0.05,step0.0125_r1_keep_en+0.175_ex+0.050,12,5,-0.16068365247455096,0.0532379137958191,0.015557840988113428,0.03978640902707858,0.04630794366340796,0.11108496881591734,0.7254985472584836,True,-0.011753702330092763,-0.007240746274830179,-0.09609244479061987,False,-0.019080746375671254,-0.07002915039185376,-0.1532779687955274,False,-0.04606147860137311,0.06025879066192097,-1.0397972628359193,True,-0.032222302415744974,0.0626330659939317,-0.4131995599473113,True,0.2623819089795447,0.08222241464465507,1.3922634383082284,True,0.08105163543054195,0.04621703692971724,1.1999504531735246,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.0125,2,False,0.175,0.05,step0.0125_r2_keep_en+0.175_ex+0.050,12,5,-0.16068365247455096,0.0532379137958191,0.015557840988113428,0.04218642210115691,0.04630794366340796,0.11108496881591734,0.7254985472584836,True,-0.011753702330092763,-0.007240746274830179,-0.09609244479061987,False,-0.019080746375671254,-0.07002915039185376,-0.1532779687955274,False,-0.04606147860137311,0.06025879066192097,-1.0397972628359193,True,-0.032222302415744974,0.0626330659939317,-0.4131995599473113,True,0.2623819089795447,0.08222241464465507,1.3922634383082284,True,0.08105163543054195,0.04621703692971724,1.1999504531735246,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.025,1,False,0.175,0.05,step0.0250_r1_keep_en+0.175_ex+0.050,12,5,-0.16068365247455096,0.03853439385834373,0.01274455639342309,0.08273641065534626,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.020174051028238438,-0.015661094972975853,-0.22673647643444414,False,-0.029333104498787677,-0.08028150851497018,-0.30938575731920237,False,-0.04606147860137311,0.06025879066192097,-1.0397972628359193,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.07166026021927219,0.03682566171844748,1.0750223362401012,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.05,2,False,0.15,0.05,step0.0500_r2_keep_en+0.150_ex+0.050,12,5,-0.16068365247455096,0.03246242827381651,0.013812648607553643,0.33804207618630167,0.04050525684367767,0.10528228199618705,0.6438944708224106,True,0.08071006053845942,0.085223016593722,1.4139307475501603,True,0.00882543551915349,-0.04212296849702901,0.2324533563897348,False,-0.15023290301369663,-0.04391263375040255,-4.410849544199211,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.09343277107308934,0.05859817257226463,1.3622789248998755,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.0125,2,True,0.15,0.05,step0.0125_r2_flip_en+0.150_ex+0.050,12,5,-0.16068365247455096,0.027877897295543352,0.011433041994119264,0.16649816587620644,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.018101842445040983,-0.06905024646122349,-0.14077490005661902,False,-0.0552000816453001,0.05112018761799397,-1.315954070656994,True,-0.10178824446130208,-0.006932876051625403,-1.4036211962614054,False,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.05022464545740557,0.01539004695658086,0.7913997859450864,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.0125,2,True,0.125,0.05,step0.0125_r2_flip_en+0.125_ex+0.050,12,5,-0.16068365247455096,0.027877897295543352,0.008547424852147975,0.16649816587620644,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.044617471203693304,-0.0955658752198758,-0.511803206813884,False,-0.04511223053301039,0.06120803873028369,-1.0173997137279478,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.05022464545740557,0.01539004695658086,0.7913997859450864,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.05,1,False,0.15,0.05,step0.0500_r1_keep_en+0.150_ex+0.050,12,5,-0.16068365247455096,0.026115791534929378,0.013094355326371557,0.3324075301888406,0.0717516609530977,0.1365286861056071,1.0280829466637744,True,0.041391943039227774,0.04590489909449036,0.7526099148876501,True,-0.009481807341270354,-0.06043021135745286,-0.017447107889864068,False,-0.1656532403597042,-0.059332971096410114,-4.3579834269457205,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.3086292787793381,0.12846978444444845,1.5550881325484753,True,0.1028062224202968,0.06797162391947209,1.488289968693323,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.025,1,True,0.15,0.05,step0.0250_r1_flip_en+0.150_ex+0.050,12,5,-0.16068365247455096,0.01722200345806374,-0.003972682638781269,0.20917938568547179,-0.04397571419018198,0.0208013109623274,-0.46622900538165757,True,0.01946710433913279,0.023980060394395375,0.403640007549437,True,-0.056672839079773385,-0.10762124309595589,-0.7095159446467108,False,-0.043227960187795955,0.06309230907549812,-0.9833380120549253,True,-0.10178824446130208,-0.006932876051625403,-1.4036211962614054,False,0.3020994284607508,0.12193993412586113,1.5309841151748593,True,0.048477294454624786,0.013642695953800077,0.7680097617023879,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.05,2,True,0.175,0.05,step0.0500_r2_flip_en+0.175_ex+0.050,12,5,-0.16068365247455096,0.002954098660978899,-0.003471672236337875,0.6000542990513187,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.054702345411938635,0.05921530146720122,1.0047476541091713,True,0.06288790656434018,0.011939502548157677,1.0369560017984583,True,-0.10870246769217062,-0.0023821984288765474,-3.0519270874970252,False,-0.08961730654476374,0.005238061864912935,-1.4519312298842584,True,0.12991362242372984,-0.05024587191115981,0.8846912814719163,False,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.30553748229604105,-0.16068365247455096,2.380894278474012,False
0.025,2,False,0.175,0.025,step0.0250_r2_keep_en+0.175_ex+0.025,12,5,-0.1631433987722719,0.03476473465154234,0.003565495269460553,0.10169711798013142,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.03041440037000742,-0.025901444314744837,-0.37719392675104324,False,-0.029333104498787677,-0.08028150851497018,-0.30938575731920237,False,-0.04606147860137311,0.06025879066192097,-1.0397972628359193,True,-0.054612242411436696,0.04024312599823998,-0.8136527413010883,True,0.2554362038407305,0.07527670950584087,1.3645863110290186,True,0.0641209418056694,0.029286343304844697,0.9744626175221014,True,0.3030777359983201,-0.1631433987722719,2.327415459143838,False
0.025,2,True,0.15,0.025,step0.0250_r2_flip_en+0.150_ex+0.025,12,5,-0.1631433987722719,0.009795943749768221,-0.006848554384288191,0.22286205828983102,0.00549520270163395,0.07027222785414333,0.191937957439789,True,0.00881245766251637,0.013325413717778956,0.23009151875303746,True,-0.0557324647673747,-0.1066808687835572,-0.6928996489127628,False,-0.043227960187795955,0.06309230907549812,-0.9833380120549253,True,-0.10178824446130208,-0.006932876051625403,-1.4036211962614054,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3030777359983201,-0.1631433987722719,2.327415459143838,False
0.025,2,False,0.125,0.025,step0.0250_r2_keep_en+0.125_ex+0.025,12,5,-0.1631433987722719,0.0031769609141144572,-0.005765243003567094,0.10169711798013142,-0.022357427557553655,0.04241959759495573,-0.15864135177211433,True,-0.004425508008791157,8.744804647142779e-05,0.02880859594405892,True,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.045032759965844105,0.06128750929744997,-0.9599462489589611,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3030777359983201,-0.1631433987722719,2.327415459143838,False
0.0125,1,True,0.175,-0.025,step0.0125_r1_flip_en+0.175_ex-0.025,12,5,-0.16836875028200526,0.021297353166536415,-0.0019856301559068312,0.1575807397871014,-0.0038465510270598857,0.060930474125449496,0.07202124442308284,True,-0.011840506691653707,-0.0073275506363911225,-0.0968403945432924,False,0.008873714566716373,-0.04207468944946613,0.2328552030975516,False,-0.097813820714994,0.008506448548300072,-2.51960879276684,True,-0.06076711062490392,0.03408825778477276,-0.9193270528810674,True,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.08351368729704411,0.048679088796219405,1.2128720517143976,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.0125,1,True,0.15,-0.025,step0.0125_r1_flip_en+0.150_ex-0.025,12,5,-0.16836875028200526,0.009255671731158654,-0.006482943487621101,0.1575807397871014,-0.0036636092726506364,0.061113415879858746,0.07344943909873052,True,0.0054919388587546525,0.010004894914017237,0.17814774335983474,True,0.00224868722803806,-0.04869971678814444,0.14733038621418826,False,-0.097813820714994,0.008506448548300072,-2.51960879276684,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.08351368729704411,0.048679088796219405,1.2128720517143976,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.05,2,True,0.175,-0.025,step0.0500_r2_flip_en+0.175_ex-0.025,12,5,-0.16836875028200526,0.001823045254660094,-0.0072337052217257,0.6000542990513187,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.031931671970385045,0.03644462802564763,0.6254949142275479,True,0.11834528263924637,0.06739687862306387,1.7514110125976985,True,-0.1219913682683269,-0.01567109900503283,-3.260454242306842,False,-0.09187941335740135,0.0029759550522753253,-1.3975435822969342,True,0.09036676110352282,-0.08979273323136683,0.7021337436931658,False,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.29785238448858675,-0.16836875028200526,2.3034153071987764,False
0.05,1,True,0.15,-0.025,step0.0500_r1_flip_en+0.150_ex-0.025,12,5,-0.1696659540646024,0.02852929162005058,0.009017998647079986,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.05825651268064358,0.06276946873590616,1.0219004579211304,True,0.13463606574200115,0.08368766172581865,1.845439061754682,True,-0.09774765233140714,0.008572616931886934,-2.662374409142292,True,-0.14563050572489344,-0.05077513731521677,-2.0545872308773037,False,0.22864546064310387,0.04848596630821422,1.2613134950167444,True,0.01542862176889015,-0.01940597673193456,0.3182826545771465,False,0.29655518070598963,-0.1696659540646024,2.294964090272068,False
0.05,1,True,0.15,0.0,step0.0500_r1_flip_en+0.150_ex+0.000,12,5,-0.18681363463235234,0.045204885290478725,0.016540271523730846,0.4795713702028024,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.07732419759380793,0.08183715364907052,1.341609633850476,True,0.13463606574200115,0.08368766172581865,1.845439061754682,True,-0.09774765233140714,0.008572616931886934,-2.662374409142292,True,-0.14907844856239172,-0.05422308015271504,-2.2186196348078147,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.01542862176889015,-0.01940597673193456,0.31832886738210564,False,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.05,1,True,0.125,0.0,step0.0500_r1_flip_en+0.125_ex+0.000,12,5,-0.18681363463235234,0.03524409286857855,0.01474866012632893,0.4795713702028024,0.014072221766475046,0.07884924691898443,0.2993359577066267,True,0.057402612750007576,0.06191556880527016,1.0132785823233486,True,0.12375842653847635,0.07281002252229385,1.6940987290689606,True,-0.09774765233140714,0.008572616931886934,-2.662374409142292,True,-0.09690560811790272,-0.0020502397082260426,-1.3153139108841247,False,0.2903515821483946,0.11019208781350498,1.499034564830747,True,0.009348210860094186,-0.025486387640730523,0.23918631573488722,False,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.05,2,False,0.15,0.0,step0.0500_r2_keep_en+0.150_ex+0.000,12,5,-0.18681363463235234,0.022053765595558827,0.0032900794354218804,0.33804207618630167,0.04050525684367767,0.10528228199618705,0.6438944708224106,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,0.019769381406600894,-0.031179022609581608,0.3807133327920155,False,-0.15638755648427916,-0.05006728722098508,-4.0700345197085435,False,-0.08852868443430828,0.006326683975368397,-1.2201937373747662,True,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.07261544571657397,0.03778084721574926,1.097490201094489,True,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.05,2,True,0.175,0.0,step0.0500_r2_flip_en+0.175_ex+0.000,12,5,-0.18681363463235234,0.001823045254660094,-0.005502143540731447,0.6000542990513187,0.04369831843405825,0.10847534358656763,0.6779152490183691,True,0.03698888479285167,0.04150184084811426,0.7118855402161008,True,0.08338998361822836,0.032441579602045856,1.294789279064543,True,-0.1219913682683269,-0.01567109900503283,-3.260454242306842,False,-0.09187941335740135,0.0029759550522753253,-1.3975435822969342,True,0.15256222510037531,-0.027597269234514332,0.9853946427189536,False,0.03550473395786957,0.0006701354570448625,0.5788404508352796,True,0.2794075001382397,-0.18681363463235234,2.1920584684511715,False
0.025,1,False,0.15,0.025,step0.0250_r1_keep_en+0.150_ex+0.025,12,4,-0.08513827550036601,-0.0036617808796378104,0.00633725156476668,0.08273641065534626,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.03041440037000742,-0.025901444314744837,-0.37719392675104324,False,0.002486581476345062,-0.04846182253983744,0.1473945915621037,False,-0.05059478102173265,0.05572548824156143,-1.0871105676253598,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.381082859270226,-0.08513827550036601,2.8371094604762574,False
0.05,1,False,0.125,0.025,step0.0500_r1_keep_en+0.125_ex+0.025,12,4,-0.10476601893401072,0.011345797102419453,0.005668722424915534,0.3324075301888406,0.022928843176400537,0.08770586832890992,0.4103214505238884,True,0.03868752225885719,0.04320047831411977,0.7057668451202435,True,-0.009180626588992546,-0.06012903060517505,-0.010536401881688667,False,-0.15146366961752222,-0.04514340035422815,-3.7819521813745594,False,-0.09759527304499982,-0.0027399046353231427,-1.355083581526784,False,0.28194978277975924,0.10179028844486959,1.4539564620426917,True,0.06026609734098676,0.025431498840162048,0.9299367554990446,True,0.3614551158365813,-0.10476601893401072,2.725911974690872,False
0.0125,1,True,0.15,0.0,step0.0125_r1_flip_en+0.150_ex+0.000,12,4,-0.12292573962064024,0.004253224274150036,-0.0007100136368045629,0.1575807397871014,0.02800831913431545,0.09278534428682483,0.48747650003045806,True,-0.004512956055262585,0.0,0.027823439228323324,False,-0.01867791811974351,-0.06962632213592601,-0.13166635773191607,False,-0.097813820714994,0.008506448548300072,-2.51960879276684,True,-0.10763597724475737,-0.012780608835080698,-1.4959677871219466,False,0.22984117420075578,0.049681679865866135,1.2635087605199542,True,0.08351368729704411,0.048679088796219405,1.2128720517143976,True,0.3432953951499518,-0.12292573962064024,2.6157776572259688,False
0.025,1,True,0.125,0.025,step0.0250_r1_flip_en+0.125_ex+0.025,12,4,-0.12292573962064024,-0.0036617808796378104,-0.009790011828207476,0.20917938568547179,-0.0924489353036112,-0.02767191015110182,-0.9972303292655423,False,0.03585279157924326,0.040365747634505844,0.6456029349390889,True,-0.040036549547220246,-0.09098495356340275,-0.4316042080953108,False,-0.04511223053301039,0.06120803873028369,-1.0173997137279478,True,-0.10844540395070978,-0.013590035541033108,-1.477625846934073,False,0.24917177843886074,0.06901228410397109,1.3403911460607623,True,0.041101072282582196,0.006266473781757487,0.668733466412392,True,0.3432953951499518,-0.12292573962064024,2.6157776572259688,False
