left_signal_id,left_name,left_family,right_signal_id,right_name,right_family,nmi,near_redundant
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.02152838792506328,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,0.021451737271967967,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,0.021415758435461285,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-0EBDC289C363AE05,tas_slope_V231019,TREND_MOMENTUM,0.02136576433701998,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-127EE8AD547D57A8,vol_window_V230731,VOLUME_FLOW,0.021327186198082035,False
SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.021262695087864627,False
SIG-30M-2EBFCBE9F804598E,bar_tnr_V230630,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.021244044703657438,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,0.0211388368271941,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.021042231133755526,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,0.021002538945823986,False
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.02095037582576726,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.020754055106414745,False
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,SIG-30M-770956D737EC6834,bar_big_solid_V230215,TREND_MOMENTUM,0.020703135021043612,False
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,STRUCTURE,SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,0.02066654365174795,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-E2C296C19B5DA4F1,zdy_macd_dif_V230516,OTHER_TECHNICAL,0.020647370501139246,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.020615815248401104,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.02056977104084848,False
SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.020474679307298287,False
SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.020407738370212994,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.02037066863691207,False
SIG-30M-6FD7E2EE42E77B3A,xl_bar_trend_V240331,OTHER_TECHNICAL,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.02034740714110914,False
SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.020316639671166432,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.020310937649252483,False
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,TREND_MOMENTUM,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.02028877706646283,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.020246993416855857,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.020177076090617554,False
SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.0201471476790386,False
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,TREND_MOMENTUM,SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,0.020131464963063672,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.020053862689468786,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.02002815366084116,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.01992925095557532,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.019865969119949676,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,0.019799222447054482,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-5DFFC57AC894B9C0,tas_kdj_base_V221101,TREND_MOMENTUM,0.01974971835351021,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.019733653512360307,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,0.019727271972050115,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.01971776731173348,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.01965642647843057,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.019647059279855855,False
SIG-30M-A7271D31A8FD954E,tas_boll_power_V221112,TREND_MOMENTUM,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.01961448920291546,False
SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.019603674278785357,False
SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.019560089005449692,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.019532065203007026,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,0.019519195902426047,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.019474474925647665,False
SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,0.0192998905665708,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.01919580039616417,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,0.019137013047292303,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.01911926022911564,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.01905143705056539,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,0.01893115565422081,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,0.01890989686414854,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.018868976921183937,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-0EBDC289C363AE05,tas_slope_V231019,TREND_MOMENTUM,0.01881960760534677,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.018749304682078954,False
SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,SIG-30M-F5690EDBCA698E49,vol_double_ma_V230214,VOLUME_FLOW,0.018735345770583407,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,0.018713724564615605,False
SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.01860473971605323,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.018588090054024224,False
SIG-30M-EDA4CA09BFFD9B6B,zdy_macd_dif_iqr_V230521,OTHER_TECHNICAL,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.0185715650722514,False
SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.018568891554457984,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.018484646019666165,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,0.018393452745814748,False
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,TREND_MOMENTUM,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.018383354588112247,False
SIG-30M-770956D737EC6834,bar_big_solid_V230215,TREND_MOMENTUM,SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,TREND_MOMENTUM,0.018373535095278146,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,0.018260542809756662,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,0.01809172082164131,False
SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.01805438445339559,False
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,OTHER_TECHNICAL,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.017907918940257797,False
SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.017846733728378326,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,0.017843403656341367,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.017763683646181055,False
SIG-30M-0DF4ABB160CC5463,cxt_ubi_end_V230816,STRUCTURE,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.017731475214955224,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.017649229440256372,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.017615160324628377,False
SIG-30M-CC8A74C77A1634F3,xl_bar_trend_V240623,OTHER_TECHNICAL,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.017610178964860657,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,0.017582799370009537,False
SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,SIG-30M-FCF161C964C5C292,tas_macd_base_V221028,TREND_MOMENTUM,0.01757312117439975,False
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.01751933086186389,False
SIG-30M-CD4798FB6B5A708F,cxt_range_oscillation_V230620,STRUCTURE,SIG-30M-127EE8AD547D57A8,vol_window_V230731,VOLUME_FLOW,0.017506775010394285,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-B6510599451AAC42,vol_single_ma_V230214,VOLUME_FLOW,0.017457800289067057,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.017404321163341077,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.017397747889662387,False
SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.017359433145483095,False
SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.017246094477723854,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-1DD7B73BA2D00606,bar_volatility_V241013,TREND_MOMENTUM,0.017211048937221092,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,0.017160919450326412,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.01715183975394393,False
SIG-30M-CD4798FB6B5A708F,cxt_range_oscillation_V230620,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.01709035425242877,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.017066417455030722,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,0.017063747475183993,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,0.017020481652120712,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.01701121442760588,False
SIG-30M-CD4798FB6B5A708F,cxt_range_oscillation_V230620,STRUCTURE,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.01696294414180642,False
SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.01694538218792194,False
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,STRUCTURE,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.016913352885301547,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,0.01688107456528799,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.01683789222625589,False
SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,SIG-30M-0BE44721879919A1,cci_decision_V240620,TREND_MOMENTUM,0.016809170522495108,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-791D6B8746F45A30,tas_sar_base_V230425,TREND_MOMENTUM,0.016781829646183365,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.01674764023032808,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.016730739873238396,False
SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.016711220863846705,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.01657619479092603,False
SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,SIG-30M-0EBDC289C363AE05,tas_slope_V231019,TREND_MOMENTUM,0.016561271099469477,False
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,STRUCTURE,SIG-30M-B6510599451AAC42,vol_single_ma_V230214,VOLUME_FLOW,0.016534003449758358,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-CD4798FB6B5A708F,cxt_range_oscillation_V230620,STRUCTURE,0.01651185441756823,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-DBD1A139C1B2920B,cxt_overlap_V240526,STRUCTURE,0.016434363066550318,False
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,STRUCTURE,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.016385639398288483,False
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,TREND_MOMENTUM,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.0163744264249206,False
SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,0.016371487195524417,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,0.01634986488952891,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-B2E77F23E0A17066,dema_up_dw_line_V230605,TREND_MOMENTUM,0.01632552118492091,False
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.01631604169111428,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-E5AE9A83EB877E10,tas_ma_base_V221101,TREND_MOMENTUM,0.016246528894443606,False
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,STRUCTURE,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.01613964817784851,False
SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,0.01610515813263457,False
SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.01605746708270942,False
SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.016037662406011455,False
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,0.016005276004085783,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.01597798845793744,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-B6510599451AAC42,vol_single_ma_V230214,VOLUME_FLOW,0.015955596252365437,False
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,STRUCTURE,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.015938924926139717,False
SIG-30M-757887E0D0A362BB,zdy_macd_V230519,OTHER_TECHNICAL,SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,0.01589160905569474,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,0.01584444268240606,False
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,STRUCTURE,SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,0.015823052731322906,False
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,OTHER_TECHNICAL,SIG-30M-A4E0E0C62CBC2773,bar_dual_thrust_V230403,TREND_MOMENTUM,0.015794545069234184,False
SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,SIG-30M-039F9079025E17D2,tas_macd_direct_V221106,TREND_MOMENTUM,0.01574164577953659,False
SIG-30M-5AB8F67776EBF508,tas_ma_system_V230513,TREND_MOMENTUM,SIG-30M-127EE8AD547D57A8,vol_window_V230731,VOLUME_FLOW,0.015688734641680843,False
SIG-30M-0517713D25F3ACB8,cxt_second_bs_V230320,STRUCTURE,SIG-30M-503B24C255FFAADB,bar_single_V230506,TREND_MOMENTUM,0.015675867765411477,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-F5690EDBCA698E49,vol_double_ma_V230214,VOLUME_FLOW,0.015594569773896094,False
SIG-30M-0D20B698553AEE56,bar_polyfit_V240428,TREND_MOMENTUM,SIG-30M-127EE8AD547D57A8,vol_window_V230731,VOLUME_FLOW,0.01557768306934157,False
SIG-30M-D9D10E2B1B6B6E74,bar_single_V230214,TREND_MOMENTUM,SIG-30M-1BCB885FB8958A9F,tas_double_ma_V221203,TREND_MOMENTUM,0.015572101448425515,False
SIG-30M-F66D4BEF6AEF637A,xl_bar_position_V240328,OTHER_TECHNICAL,SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,TREND_MOMENTUM,0.01555054892974258,False
SIG-30M-37DE76F11A7573E6,bar_section_momentum_V221112,TREND_MOMENTUM,SIG-30M-68FE774111288F07,tas_ma_base_V230313,TREND_MOMENTUM,0.015547410790060352,False
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,SIG-30M-4280E17AC005EE54,cxt_decision_V240612,STRUCTURE,0.015519530732128327,False
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,STRUCTURE,SIG-30M-A9E943E431C115D2,bar_classify_V240606,TREND_MOMENTUM,0.01550337756995189,False
SIG-30M-F0D83E53E4EF7922,cxt_fx_power_V221107,STRUCTURE,SIG-30M-127EE8AD547D57A8,vol_window_V230731,VOLUME_FLOW,0.015442245728686589,False
SIG-30M-4D26215BA9B6CE1A,bar_classify_V240607,TREND_MOMENTUM,SIG-30M-127D37392E480BB4,vol_gao_di_V221218,VOLUME_FLOW,0.015391808250370132,False
SIG-30M-AEBAB3F5E7699053,bar_window_ps_V230731,TREND_MOMENTUM,SIG-30M-AB6ADC510F2D5223,emv_up_dw_line_V230605,VOLUME_FLOW,0.015337030228165002,False
SIG-30M-CB5BD470E25B32F0,adtm_up_dw_line_V230603,OTHER_TECHNICAL,SIG-30M-C485339CC0995A79,coo_kdj_V230322,OTHER_TECHNICAL,0.015333235773233887,False
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,STRUCTURE,SIG-30M-D5D7A8AC665E6603,bar_bpm_V230227,TREND_MOMENTUM,0.015322621068065562,False
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,SIG-30M-DBCF1773F1530589,tas_macd_power_V221108,TREND_MOMENTUM,0.01528387766504653,False
SIG-30M-F4D660C3603EB1FE,ntmdk_V230824,OTHER_TECHNICAL,SIG-30M-0556412A129AF090,cxt_bi_base_V230228,STRUCTURE,0.015255491876357016,False
SIG-30M-60939B2E4DA16C0D,bar_eight_V230702,TREND_MOMENTUM,SIG-30M-0B67F732F0848D8E,vol_window_V230801,VOLUME_FLOW,0.015222438887714768,False
SIG-30M-DA548B97A6FD0647,pressure_support_V240530,STRUCTURE,SIG-30M-7ED6D047D7193E5A,bar_plr_V240427,TREND_MOMENTUM,0.01519587271776447,False
