candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
0,2025-10-24,2025-10-27,2025-10-30,2025-10-31,1240078.389313225,1.5276761,1.4923366,947.2190587399527,925.3071836205872,-0.02410922760694989,trend,trend,trend_to_trend,4,1872.52624236054,True
0,2025-12-05,2025-12-08,2025-12-11,2025-12-12,1354292.854663825,1.3651144000000002,1.3630950000000002,924.3823388591409,923.0149093639933,-0.002477311640037838,range,range,range_to_range,4,1847.3972482231343,True
0,2025-12-12,2025-12-15,2025-12-19,2025-12-22,1342004.3880479054,1.3742017,1.3560271,922.092355731409,909.8971592559379,-0.014211850724160313,range,range,range_to_range,5,1831.9895149873469,True
1,2021-01-12,2021-01-13,2021-01-28,2021-01-29,696030.8146762274,1.436,1.456,499.75012493750546,506.7104330842936,0.012914155735502808,warmup,warmup,warmup_to_warmup,12,1006.460558021799,False
1,2021-03-26,2021-03-29,2021-04-12,2021-04-13,787866.110318773,1.285,1.267,506.20397587970365,499.11318088694264,-0.014993281569331995,trend,range,trend_to_range,10,1005.3171567666463,True
1,2021-04-16,2021-04-19,2021-05-07,2021-05-10,767098.9494429696,1.3,1.295,498.6143171378644,496.6965697643228,-0.004841809864298496,trend,trend,trend_to_trend,12,995.3108869021872,False
1,2021-05-14,2021-05-17,2021-06-16,2021-06-17,748416.4727281015,1.326,1.441,496.2001214186894,539.2340686005972,0.08564081458516593,range,trend,range_to_trend,22,1035.4341900192867,False
1,2021-06-17,2021-06-18,2021-07-06,2021-07-07,715873.8923777938,1.505,1.557,538.6951040141284,557.3078252161124,0.033517460538833754,trend,trend,trend_to_trend,13,1096.0029292302409,False
1,2021-07-07,2021-07-08,2021-07-14,2021-07-15,695069.6578096774,1.602,1.589,556.7507959054783,552.2328431297886,-0.009106245878309438,trend,trend,trend_to_trend,5,1108.983639035267,True
1,2021-07-29,2021-07-30,2021-08-09,2021-08-10,678574.2758488206,1.626,1.604,551.6808862651233,544.2165692307542,-0.014516112177613394,trend,trend,trend_to_trend,7,1095.8974554958775,True
1,2021-08-24,2021-08-25,2021-09-01,2021-09-02,672030.4383607194,1.618,1.463,543.6726246336475,491.59026566086624,-0.09670103143730968,trend,range,trend_to_range,6,1035.2628902945137,True
1,2021-09-06,2021-09-07,2021-09-09,2021-09-10,669984.8854945458,1.466,1.436,491.09892106743064,481.04914778508385,-0.021442893832756105,range,range,range_to_range,3,972.1480688525145,True
1,2021-10-15,2021-10-18,2021-10-27,2021-10-28,687508.3534215601,1.398,1.391,480.56833904166706,478.1620598046951,-0.006001648674947124,trend,trend,trend_to_trend,8,958.7303988463622,True
1,2021-10-29,2021-11-01,2021-11-18,2021-11-19,666691.0491366916,1.433,1.456,477.6841367064044,485.3510837715115,0.015034701769840897,trend,range,trend_to_range,14,963.0352204779159,False
1,2021-11-22,2021-11-23,2021-12-02,2021-12-03,639243.2106025112,1.517,1.469,484.8659752419917,469.5241381875445,-0.03260927216022835,range,range,range_to_range,8,954.3901134295362,True
1,2021-12-03,2021-12-06,2021-12-27,2021-12-28,633002.4948638377,1.482,1.398,469.0548486940097,442.46874390982254,-0.05762301035716966,range,range,range_to_range,16,911.5235926038322,False
1,2021-12-30,2021-12-31,2022-01-05,2022-01-06,623890.6087363765,1.417,1.371,442.0264962896472,427.67701228878616,-0.0334300034174867,range,range,range_to_range,3,869.7035085784333,True
1,2022-01-12,2022-01-13,2022-01-20,2022-01-21,632493.7809150816,1.351,1.343,427.249549008091,424.7195738844773,-0.0069151212698609354,range,range,range_to_range,6,851.9691228925683,True
1,2022-02-23,2022-02-24,2022-03-03,2022-03-04,674019.1684896791,1.259,1.239,424.29506656422745,417.55487487935625,-0.016869246075929212,trend,trend,trend_to_trend,6,841.8499414435837,True
1,2022-03-21,2022-03-22,2022-03-24,2022-03-25,708213.1216936805,1.178,1.167,417.1375286775874,413.2423565082626,-0.010328027836675746,trend,trend,trend_to_trend,3,830.3798851858501,True
