mechanism,event_date,prior_supply_pressure_score,first_hour_absorption_score,supply_absorption_score,threshold
SUPPLY_ABSORPTION_Q50,2026-03-06,0.49444444444444446,0.6433333333333333,0.5591471354166667,0.43593796173961025
SUPPLY_ABSORPTION_Q50,2026-03-13,0.8305555555555556,0.5216666666666667,0.6408312791016161,0.4306412057435979
SUPPLY_ABSORPTION_Q50,2026-03-19,0.5249999999999999,0.41833333333333333,0.4656360424028268,0.4367374108404478
SUPPLY_ABSORPTION_Q50,2026-03-27,0.7861111111111111,0.8416666666666666,0.8129408418657564,0.46184390280454446
SUPPLY_ABSORPTION_Q50,2026-04-03,0.8111111111111111,0.3933333333333333,0.5297662976629766,0.4644616463934257
SUPPLY_ABSORPTION_Q50,2026-04-10,0.575,0.7416666666666667,0.6477848101265823,0.4692643565700954
SUPPLY_ABSORPTION_Q50,2026-04-20,0.32500000000000007,0.8733333333333334,0.4737134909596663,0.46740875098445084
SUPPLY_ABSORPTION_Q50,2026-04-29,0.5444444444444445,0.51,0.526659641728135,0.4644616463934257
SUPPLY_ABSORPTION_Q50,2026-05-11,0.6000000000000001,0.7483333333333333,0.6660074165636589,0.46740875098445084
SUPPLY_ABSORPTION_Q50,2026-05-15,0.6916666666666667,0.38333333333333336,0.49328165374677013,0.46740875098445084
SUPPLY_ABSORPTION_Q50,2026-05-25,0.36388888888888893,0.7550000000000001,0.49108738828202586,0.46184390280454446
SUPPLY_ABSORPTION_Q50,2026-06-01,0.8944444444444444,0.43666666666666665,0.5868391764051196,0.4548094675698984
SUPPLY_ABSORPTION_Q50,2026-06-05,0.5527777777777778,0.68,0.6098242451554755,0.4644616463934257
SUPPLY_ABSORPTION_Q50,2026-06-11,0.6194444444444445,0.37333333333333335,0.4658832307405335,0.4644616463934257
SUPPLY_ABSORPTION_Q50,2026-06-17,0.5638888888888889,0.6700000000000002,0.6123818099954975,0.4657596365716802
SUPPLY_ABSORPTION_Q50,2026-06-24,0.5222222222222221,0.8966666666666667,0.6600365439832941,0.4644616463934257
SUPPLY_ABSORPTION_Q50,2026-07-03,0.6444444444444444,0.4883333333333333,0.5556318456759849,0.4510978876631691
SUPPLY_ABSORPTION_Q50,2026-07-13,0.5444444444444445,0.7083333333333334,0.615668883961567,0.4426964866425628
SUPPLY_ABSORPTION_Q50,2026-07-17,0.7666666666666666,0.4050000000000001,0.530014224751067,0.4426964866425628
SUPPLY_ABSORPTION_Q50,2026-07-23,0.7666666666666666,0.335,0.46626323751891074,0.4510978876631691
SUPPLY_ABSORPTION_Q50,2026-07-29,0.8472222222222222,0.4383333333333333,0.5777513684817055,0.45813232289781525
SUPPLY_ABSORPTION_Q50,2026-08-04,0.7250000000000001,0.5666666666666667,0.6361290322580646,0.4637864823348694
SUPPLY_ABSORPTION_Q50,2026-08-11,0.45000000000000007,0.4966666666666667,0.4721830985915494,0.45813232289781525
SUPPLY_ABSORPTION_Q50,2026-08-17,0.663888888888889,0.635,0.6491231822070146,0.45813232289781525
SUPPLY_ABSORPTION_Q50,2026-08-21,0.6472222222222221,0.4416666666666667,0.5250425170068027,0.4485612857657494
SUPPLY_ABSORPTION_Q50,2026-08-27,0.5166666666666666,0.645,0.5737446197991392,0.4471246104282663
SUPPLY_ABSORPTION_Q60,2021-08-09,0.6888888888888889,0.21833333333333332,0.33157787303531333,0.0
SUPPLY_ABSORPTION_Q60,2021-08-13,0.5027777777777778,0.5266666666666666,0.5144450440726749,0.0
SUPPLY_ABSORPTION_Q60,2021-08-19,0.7416666666666667,0.31666666666666665,0.4438320209973753,0.0
SUPPLY_ABSORPTION_Q60,2021-08-25,0.2138888888888889,0.3516666666666667,0.26599541584806813,0.0
SUPPLY_ABSORPTION_Q60,2021-08-31,0.7972222222222222,0.33999999999999997,0.4766976062530532,0.0
SUPPLY_ABSORPTION_Q60,2021-09-06,0.5472222222222223,0.7,0.6142538975501114,0.0
SUPPLY_ABSORPTION_Q60,2021-09-10,0.6916666666666667,0.28500000000000003,0.40366894197952224,0.0
SUPPLY_ABSORPTION_Q60,2021-09-16,0.6527777777777777,0.3166666666666667,0.4264565425023878,0.0
SUPPLY_ABSORPTION_Q60,2021-09-24,0.4111111111111111,0.8083333333333332,0.5450265755504935,0.0
SUPPLY_ABSORPTION_Q60,2021-09-30,0.5138888888888888,0.45666666666666667,0.4835909177637855,0.0
SUPPLY_ABSORPTION_Q60,2021-10-13,0.8250000000000001,0.5583333333333333,0.6659638554216869,0.0
SUPPLY_ABSORPTION_Q60,2021-10-19,0.763888888888889,0.3883333333333333,0.5149067823850851,0.0
SUPPLY_ABSORPTION_Q60,2021-10-25,0.41666666666666663,0.33333333333333337,0.3703703703703704,0.09234423676012267
SUPPLY_ABSORPTION_Q60,2021-10-29,0.55,0.8516666666666666,0.6683709869203329,0.2928216794065753
SUPPLY_ABSORPTION_Q60,2021-11-04,0.38611111111111107,0.7366666666666666,0.506663367969652,0.3325128086092179
SUPPLY_ABSORPTION_Q60,2021-11-11,0.42499999999999993,0.5700000000000001,0.48693467336683416,0.3411374542718103
SUPPLY_ABSORPTION_Q60,2021-11-17,0.7361111111111112,0.35333333333333333,0.4774774774774775,0.36380572816639944
SUPPLY_ABSORPTION_Q60,2021-11-25,0.43333333333333324,0.37666666666666665,0.40301783264746227,0.3735794426348172
SUPPLY_ABSORPTION_Q60,2021-12-02,0.6583333333333332,0.345,0.4527408637873754,0.39919766079917435
SUPPLY_ABSORPTION_Q60,2021-12-08,0.8444444444444444,0.5933333333333333,0.6969603297269448,0.4064696742047746
SUPPLY_ABSORPTION_Q60,2021-12-14,0.45833333333333326,0.7416666666666666,0.5665509259259259,0.41651437953606985
SUPPLY_ABSORPTION_Q60,2021-12-20,0.9527777777777777,0.3283333333333333,0.4883709164498409,0.42851789355523673
SUPPLY_ABSORPTION_Q60,2021-12-24,0.7333333333333334,0.4216666666666667,0.5354497354497355,0.44132076295864875
SUPPLY_ABSORPTION_Q60,2021-12-30,0.875,0.9283333333333333,0.9008780036968577,0.44248366755116336
SUPPLY_ABSORPTION_Q60,2022-01-06,0.875,0.425,0.5721153846153846,0.4445201314645053
SUPPLY_ABSORPTION_Q60,2022-01-12,0.8972222222222223,0.8416666666666668,0.8685569755058575,0.47311029981907465
SUPPLY_ABSORPTION_Q60,2022-01-20,0.8722222222222222,0.3633333333333334,0.5129796163069545,0.47941550715135617
SUPPLY_ABSORPTION_Q60,2022-01-26,0.95,0.385,0.547940074906367,0.48750917060003685
SUPPLY_ABSORPTION_Q60,2022-02-08,0.6611111111111112,0.43499999999999994,0.5247339077546884,0.4904200170702125
SUPPLY_ABSORPTION_Q60,2022-02-14,0.6694444444444445,0.6333333333333334,0.6508884150675196,0.4911548531956242
SUPPLY_ABSORPTION_Q60,2022-02-22,0.5444444444444445,0.4966666666666667,0.5194592671647101,0.4911548531956242
SUPPLY_ABSORPTION_Q60,2022-03-02,0.5638888888888889,0.4699999999999999,0.5126813541106932,0.49719350920147426
SUPPLY_ABSORPTION_Q60,2022-03-08,0.9583333333333334,0.43,0.5936374549819928,0.5020523139422581
SUPPLY_ABSORPTION_Q60,2022-03-15,0.8972222222222223,0.7516666666666667,0.818019991015274,0.505214689293124
SUPPLY_ABSORPTION_Q60,2022-03-21,0.5222222222222224,0.72,0.605366726296959,0.505214689293124
SUPPLY_ABSORPTION_Q60,2022-03-28,0.925,0.4633333333333334,0.6174069627851141,0.5090705624260684
SUPPLY_ABSORPTION_Q60,2022-04-01,0.9027777777777778,0.7233333333333334,0.8031545382074935,0.5128006589891977
SUPPLY_ABSORPTION_Q60,2022-04-11,0.9,0.3616666666666667,0.5159841479524439,0.5137504827382068
SUPPLY_ABSORPTION_Q60,2022-04-18,0.7916666666666666,0.8550000000000001,0.8221153846153846,0.5128006589891977
SUPPLY_ABSORPTION_Q60,2022-04-22,0.8111111111111111,0.39166666666666666,0.5282525019245574,0.5141814289651503
SUPPLY_ABSORPTION_Q60,2022-04-29,0.5666666666666667,0.48,0.5197452229299363,0.5173741956373503
SUPPLY_ABSORPTION_Q60,2022-05-30,0.875,0.7083333333333333,0.7828947368421052,0.5173741956373503
SUPPLY_ABSORPTION_Q60,2022-06-08,0.5333333333333334,0.7733333333333333,0.6312925170068028,0.5141814289651503
SUPPLY_ABSORPTION_Q60,2022-06-15,0.7666666666666667,0.41500000000000004,0.5385049365303245,0.5141814289651503
SUPPLY_ABSORPTION_Q60,2022-06-30,0.5333333333333334,0.5666666666666667,0.5494949494949496,0.5055487650051221
SUPPLY_ABSORPTION_Q60,2022-07-06,0.5944444444444446,0.7966666666666666,0.6808572949946753,0.5111581200911869
SUPPLY_ABSORPTION_Q60,2022-07-12,0.7833333333333333,0.4083333333333333,0.5368298368298368,0.5111581200911869
SUPPLY_ABSORPTION_Q60,2022-07-18,0.7305555555555556,0.4133333333333333,0.5279585559333009,0.5137553742172503
SUPPLY_ABSORPTION_Q60,2022-07-25,0.6055555555555556,0.4766666666666667,0.533436002737851,0.5135764168994934
SUPPLY_ABSORPTION_Q60,2022-08-01,0.7444444444444445,0.63,0.6824575586095393,0.5111581200911869
SUPPLY_ABSORPTION_Q60,2022-08-05,0.4027777777777778,0.7066666666666667,0.5131029878150559,0.4973153603386748
SUPPLY_ABSORPTION_Q60,2022-08-15,0.7805555555555556,0.53,0.6313268334039848,0.4745267329666461
SUPPLY_ABSORPTION_Q60,2022-08-22,0.825,0.48166666666666674,0.6082270408163266,0.4745267329666461
SUPPLY_ABSORPTION_Q60,2022-08-26,0.7444444444444445,0.39499999999999996,0.5161384690394928,0.4745267329666461
SUPPLY_ABSORPTION_Q60,2022-09-01,0.5944444444444443,0.47833333333333333,0.5301052994993958,0.4657051836475811
SUPPLY_ABSORPTION_Q60,2022-09-07,0.37222222222222223,0.8666666666666668,0.5207772795216742,0.4657051836475811
SUPPLY_ABSORPTION_Q60,2022-09-14,0.5416666666666667,0.42333333333333334,0.47524467472654003,0.4745267329666461
SUPPLY_ABSORPTION_Q60,2022-09-20,0.9222222222222223,0.785,0.8480963228115849,0.4799987410546027
SUPPLY_ABSORPTION_Q60,2022-09-26,0.7305555555555556,0.7683333333333333,0.7489683716333088,0.4697726666385834
SUPPLY_ABSORPTION_Q60,2022-10-10,0.7472222222222222,0.34833333333333333,0.47516058147396895,0.4697726666385834
SUPPLY_ABSORPTION_Q60,2022-10-14,0.55,0.4833333333333333,0.5145161290322581,0.46973902933755496
SUPPLY_ABSORPTION_Q60,2022-10-20,0.7472222222222222,0.4916666666666667,0.5930866965620328,0.46973902933755496
SUPPLY_ABSORPTION_Q60,2022-10-26,0.36944444444444446,0.9583333333333334,0.5332984658298465,0.4657051836475811
SUPPLY_ABSORPTION_Q60,2022-11-09,0.6444444444444444,0.4600000000000001,0.53682092555332,0.46800224079979313
SUPPLY_ABSORPTION_Q60,2022-11-15,0.4638888888888889,0.7783333333333333,0.5813133571854502,0.4799987410546027
SUPPLY_ABSORPTION_Q60,2022-11-21,0.5611111111111111,0.675,0.612808988764045,0.49282250103146724
SUPPLY_ABSORPTION_Q60,2022-11-28,0.7666666666666667,0.4,0.5257142857142857,0.49282250103146724
SUPPLY_ABSORPTION_Q60,2022-12-14,0.7194444444444444,0.465,0.564892120075047,0.4799987410546027
SUPPLY_ABSORPTION_Q60,2022-12-23,0.8111111111111111,0.3783333333333333,0.5159894130468629,0.49282250103146724
SUPPLY_ABSORPTION_Q60,2022-12-29,0.5416666666666667,0.5466666666666666,0.5441551812149056,0.49282250103146724
SUPPLY_ABSORPTION_Q60,2023-01-05,0.5999999999999999,0.6766666666666666,0.6360313315926893,0.48533890049558065
SUPPLY_ABSORPTION_Q60,2023-01-13,0.7388888888888889,0.4066666666666666,0.5246039443905592,0.4745469912102772
SUPPLY_ABSORPTION_Q60,2023-02-06,0.6416666666666666,0.5166666666666666,0.5724220623501198,0.4717813042387676
SUPPLY_ABSORPTION_Q60,2023-02-13,0.7833333333333333,0.5816666666666667,0.6676027676027676,0.4745469912102772
SUPPLY_ABSORPTION_Q60,2023-02-17,0.9222222222222223,0.47333333333333344,0.6255838641188961,0.4751942187749974
SUPPLY_ABSORPTION_Q60,2023-02-23,0.8250000000000001,0.6433333333333333,0.722928490351873,0.4794448162274381
SUPPLY_ABSORPTION_Q60,2023-03-01,0.5444444444444445,0.6566666666666666,0.5953129818069689,0.4794448162274381
SUPPLY_ABSORPTION_Q60,2023-03-08,0.6499999999999999,0.6583333333333334,0.654140127388535,0.4751942187749974
SUPPLY_ABSORPTION_Q60,2023-03-14,0.5944444444444443,0.425,0.49564032697547683,0.4759250720899622
SUPPLY_ABSORPTION_Q60,2023-03-20,0.3416666666666667,0.9183333333333333,0.4980379188712522,0.48533890049558065
SUPPLY_ABSORPTION_Q60,2023-03-27,0.5472222222222223,0.4616666666666666,0.5008168135095448,0.4758746161384195
SUPPLY_ABSORPTION_Q60,2023-03-31,0.5805555555555555,0.41833333333333333,0.4862717834631071,0.4794448162274381
SUPPLY_ABSORPTION_Q60,2023-04-11,0.625,0.6266666666666667,0.6258322237017311,0.4794448162274381
SUPPLY_ABSORPTION_Q60,2023-04-20,0.5222222222222221,0.86,0.6498392282958199,0.4757110550974046
SUPPLY_ABSORPTION_Q60,2023-04-27,0.6194444444444445,0.5716666666666667,0.5945973258706467,0.4757110550974046
SUPPLY_ABSORPTION_Q60,2023-05-08,0.5583333333333333,0.4883333333333334,0.5209925690021231,0.48442483640481415
SUPPLY_ABSORPTION_Q60,2023-05-17,0.575,0.5266666666666667,0.5497730711043873,0.4740774083637288
SUPPLY_ABSORPTION_Q60,2023-05-24,0.8305555555555556,0.42333333333333334,0.5608181952444248,0.47335001822031103
SUPPLY_ABSORPTION_Q60,2023-06-05,0.3916666666666667,0.7116666666666667,0.5052618328298086,0.47335001822031103
SUPPLY_ABSORPTION_Q60,2023-06-13,0.75,0.645,0.6935483870967742,0.4792135429450052
SUPPLY_ABSORPTION_Q60,2023-06-20,0.5722222222222222,0.4916666666666666,0.5288946910356832,0.4792135429450052
SUPPLY_ABSORPTION_Q60,2023-06-28,0.538888888888889,0.5016666666666667,0.5196120306104289,0.4840779264811647
SUPPLY_ABSORPTION_Q60,2023-07-06,0.663888888888889,0.6216666666666667,0.6420844137136272,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-07-13,0.6444444444444444,0.5599999999999999,0.5992619926199261,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-07-19,0.5333333333333334,0.5,0.5161290322580646,0.4792135429450052
SUPPLY_ABSORPTION_Q60,2023-07-25,0.6888888888888889,0.4733333333333333,0.5611217335882727,0.48893558689623445
SUPPLY_ABSORPTION_Q60,2023-08-02,0.536111111111111,0.5216666666666667,0.5287902661064425,0.4907051288991998
SUPPLY_ABSORPTION_Q60,2023-08-10,0.5472222222222223,0.515,0.5306223849372386,0.4869303984953345
SUPPLY_ABSORPTION_Q60,2023-08-16,0.9027777777777778,0.38499999999999995,0.5397972389991372,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-08-22,0.7555555555555555,0.4883333333333333,0.5932410302218252,0.48525796413449357
SUPPLY_ABSORPTION_Q60,2023-08-28,0.8166666666666667,0.40166666666666667,0.5384860921112631,0.48525796413449357
SUPPLY_ABSORPTION_Q60,2023-09-04,0.5111111111111111,0.5416666666666667,0.5259454705364995,0.48236121055709863
SUPPLY_ABSORPTION_Q60,2023-09-08,0.9833333333333333,0.71,0.8246062992125983,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-09-15,0.7638888888888888,0.6950000000000001,0.7278179741051028,0.48236121055709863
SUPPLY_ABSORPTION_Q60,2023-09-22,0.6805555555555556,0.8916666666666666,0.7719375736160188,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-10-11,0.5638888888888889,0.8666666666666666,0.6832362459546926,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-10-19,0.8027777777777778,0.86,0.8304042766455062,0.48236121055709863
SUPPLY_ABSORPTION_Q60,2023-10-27,0.4305555555555556,0.8566666666666667,0.5730830096389009,0.48591657916672093
SUPPLY_ABSORPTION_Q60,2023-11-03,0.7194444444444444,0.8483333333333333,0.7785908339239309,0.48236121055709863
SUPPLY_ABSORPTION_Q60,2023-11-17,0.8111111111111111,0.5233333333333332,0.6361920621704135,0.4834020469287557
SUPPLY_ABSORPTION_Q60,2023-11-23,0.9583333333333334,0.49000000000000005,0.6484464902186422,0.48236121055709863
SUPPLY_ABSORPTION_Q60,2023-11-30,0.6027777777777779,0.43499999999999994,0.5053265524625267,0.4907051288991998
SUPPLY_ABSORPTION_Q60,2023-12-06,0.9444444444444444,0.6100000000000001,0.7412437455325234,0.4869338450192798
SUPPLY_ABSORPTION_Q60,2023-12-15,0.6138888888888889,0.45166666666666666,0.5204292665971498,0.4907051288991998
SUPPLY_ABSORPTION_Q60,2023-12-21,0.8638888888888889,0.7366666666666667,0.7952215665856762,0.4936240750179299
SUPPLY_ABSORPTION_Q60,2023-12-27,0.8166666666666667,0.6783333333333333,0.7410999628390932,0.4936240750179299
SUPPLY_ABSORPTION_Q60,2024-01-05,0.7,0.49333333333333335,0.5787709497206703,0.48574330598730675
SUPPLY_ABSORPTION_Q60,2024-01-11,0.7805555555555556,0.7183333333333334,0.7481529528045466,0.5011238742990588
SUPPLY_ABSORPTION_Q60,2024-01-18,0.763888888888889,0.44833333333333336,0.5650397189123129,0.4936240750179299
SUPPLY_ABSORPTION_Q60,2024-01-30,0.7666666666666667,0.3716666666666667,0.5006344558321133,0.48829678726984627
SUPPLY_ABSORPTION_Q60,2024-02-05,0.8138888888888889,0.39333333333333337,0.530357416781715,0.5015820271371698
SUPPLY_ABSORPTION_Q60,2024-02-29,0.6555555555555557,0.9633333333333333,0.7801876000915123,0.47298422538490636
SUPPLY_ABSORPTION_Q60,2024-03-08,0.9,0.43999999999999995,0.591044776119403,0.4701534429580854
SUPPLY_ABSORPTION_Q60,2024-03-18,0.5444444444444445,0.8233333333333333,0.6554562686163011,0.46595754775934933
SUPPLY_ABSORPTION_Q60,2024-03-22,0.7777777777777778,0.345,0.4779811974270162,0.46758321186473323
SUPPLY_ABSORPTION_Q60,2024-03-28,0.9861111111111112,0.6883333333333332,0.8107443043574429,0.4701534429580854
SUPPLY_ABSORPTION_Q60,2024-04-09,0.9027777777777778,0.4566666666666667,0.6065249965944696,0.4701534429580854
SUPPLY_ABSORPTION_Q60,2024-04-15,0.6611111111111112,0.8733333333333334,0.7525464639150375,0.47580786358619104
SUPPLY_ABSORPTION_Q60,2024-04-22,0.7138888888888888,0.7183333333333335,0.716104215153866,0.4701534429580854
SUPPLY_ABSORPTION_Q60,2024-04-26,0.4833333333333334,0.8183333333333334,0.6077251387110543,0.4701534429580854
SUPPLY_ABSORPTION_Q60,2024-05-09,0.7,0.715,0.7074204946996465,0.4744331146121231
SUPPLY_ABSORPTION_Q60,2024-05-17,0.7,0.6383333333333333,0.6677459526774595,0.4852056049997452
SUPPLY_ABSORPTION_Q60,2024-05-27,0.875,0.3416666666666667,0.4914383561643835,0.4744331146121231
SUPPLY_ABSORPTION_Q60,2024-06-03,0.49722222222222223,0.885,0.6367162379421222,0.48336406092196305
SUPPLY_ABSORPTION_Q60,2024-06-13,0.44166666666666676,0.53,0.48181818181818187,0.4693787443300854
SUPPLY_ABSORPTION_Q60,2024-06-20,0.3861111111111112,0.8216666666666667,0.5253526525605643,0.46678167091779654
SUPPLY_ABSORPTION_Q60,2024-06-26,0.9083333333333333,0.38333333333333336,0.5391397849462366,0.4601862177565857
SUPPLY_ABSORPTION_Q60,2024-07-03,0.7972222222222223,0.335,0.4717615309126595,0.4637489923204209
SUPPLY_ABSORPTION_Q60,2024-07-09,0.55,0.4616666666666667,0.5019769357495882,0.46678167091779654
SUPPLY_ABSORPTION_Q60,2024-07-18,0.5,0.4966666666666667,0.4983277591973244,0.453907753254103
SUPPLY_ABSORPTION_Q60,2024-07-25,0.5666666666666667,0.5633333333333332,0.5649950835791544,0.453907753254103
SUPPLY_ABSORPTION_Q60,2024-07-31,0.35277777777777775,0.9733333333333334,0.5178606339896663,0.4570994018455619
SUPPLY_ABSORPTION_Q60,2024-08-06,0.625,0.41666666666666663,0.5,0.4514340631790072
SUPPLY_ABSORPTION_Q60,2024-08-12,0.7833333333333333,0.5666666666666667,0.6576131687242798,0.45012089810017275
SUPPLY_ABSORPTION_Q60,2024-08-21,0.7055555555555555,0.5883333333333333,0.6416344640045799,0.4514340631790072
SUPPLY_ABSORPTION_Q60,2024-08-28,0.6527777777777779,0.47833333333333333,0.552103798297315,0.453907753254103
SUPPLY_ABSORPTION_Q60,2024-09-03,0.7416666666666667,0.8266666666666668,0.7818632660290472,0.4587476413040322
SUPPLY_ABSORPTION_Q60,2024-09-09,0.7888888888888889,0.43166666666666664,0.5580033378849948,0.4637489923204209
SUPPLY_ABSORPTION_Q60,2024-09-13,0.7222222222222223,0.3883333333333333,0.5050858762714691,0.4637489923204209
SUPPLY_ABSORPTION_Q60,2024-09-23,0.5416666666666667,0.45,0.49159663865546227,0.4587476413040322
SUPPLY_ABSORPTION_Q60,2024-10-14,0.663888888888889,0.37,0.47517463729177867,0.4496835745559528
SUPPLY_ABSORPTION_Q60,2024-10-18,0.663888888888889,0.8166666666666668,0.7323952470293934,0.4496835745559528
SUPPLY_ABSORPTION_Q60,2024-10-24,0.6166666666666667,0.6199999999999999,0.6183288409703503,0.4529224615944005
SUPPLY_ABSORPTION_Q60,2024-10-31,0.6416666666666666,0.495,0.5588709677419355,0.4587476413040322
SUPPLY_ABSORPTION_Q60,2024-11-11,0.4722222222222222,0.7783333333333333,0.587812823930105,0.4529224615944005
SUPPLY_ABSORPTION_Q60,2024-11-15,0.825,0.33833333333333326,0.4798710601719197,0.44632409727662903
SUPPLY_ABSORPTION_Q60,2024-11-21,0.7027777777777777,0.6883333333333334,0.695480564430245,0.4555265398807833
SUPPLY_ABSORPTION_Q60,2024-11-27,0.8888888888888888,0.7016666666666667,0.7842589358481779,0.44632409727662903
SUPPLY_ABSORPTION_Q60,2024-12-05,0.6277777777777778,0.46499999999999997,0.5342653787493645,0.44632409727662903
SUPPLY_ABSORPTION_Q60,2024-12-16,0.8666666666666667,0.4033333333333333,0.5504811898512686,0.44632409727662903
SUPPLY_ABSORPTION_Q60,2024-12-20,0.4638888888888889,0.8466666666666667,0.5993782676275257,0.47116288247128535
SUPPLY_ABSORPTION_Q60,2024-12-26,0.4638888888888889,0.47166666666666657,0.4677454473475851,0.46712772316298107
SUPPLY_ABSORPTION_Q60,2025-01-02,0.8361111111111111,0.42666666666666664,0.5650095321894706,0.4689527818126987
SUPPLY_ABSORPTION_Q60,2025-01-10,0.6222222222222222,0.8966666666666667,0.7346500853450377,0.47588400315428797
SUPPLY_ABSORPTION_Q60,2025-01-16,0.6388888888888888,0.42833333333333334,0.5128405344438661,0.48066469773305953
SUPPLY_ABSORPTION_Q60,2025-01-24,0.5305555555555557,0.635,0.5780981887511917,0.48066469773305953
SUPPLY_ABSORPTION_Q60,2025-02-12,0.5527777777777778,0.485,0.5166755888650962,0.48066469773305953
SUPPLY_ABSORPTION_Q60,2025-02-19,0.8305555555555556,0.8549999999999999,0.8426005273566248,0.4830687886473932
SUPPLY_ABSORPTION_Q60,2025-02-25,0.4277777777777778,0.6283333333333333,0.5090128002805542,0.4875721997659823
SUPPLY_ABSORPTION_Q60,2025-03-03,0.8305555555555555,0.6449999999999999,0.7261106927710843,0.4875721997659823
SUPPLY_ABSORPTION_Q60,2025-03-13,0.8055555555555556,0.375,0.511764705882353,0.4875721997659823
SUPPLY_ABSORPTION_Q60,2025-03-24,0.9333333333333333,0.6233333333333333,0.7474660956459671,0.4875721997659823
SUPPLY_ABSORPTION_Q60,2025-04-01,0.75,0.6366666666666666,0.6887019230769229,0.4844229859221578
SUPPLY_ABSORPTION_Q60,2025-04-08,0.825,0.37666666666666665,0.5171983356449376,0.49643589753144846
SUPPLY_ABSORPTION_Q60,2025-04-21,0.6972222222222222,0.6916666666666667,0.6944333333333333,0.4855774189476721
SUPPLY_ABSORPTION_Q60,2025-04-25,0.8027777777777778,0.3616666666666667,0.49867207379134865,0.4844229859221578
SUPPLY_ABSORPTION_Q60,2025-05-06,0.3944444444444445,0.7683333333333333,0.5212772734511865,0.4855774189476721
SUPPLY_ABSORPTION_Q60,2025-05-12,0.7083333333333333,0.6333333333333333,0.6687370600414078,0.4844229859221578
SUPPLY_ABSORPTION_Q60,2025-05-16,0.9,0.35,0.504,0.4844229859221578
SUPPLY_ABSORPTION_Q60,2025-05-22,0.7611111111111112,0.36,0.488800792864222,0.4844229859221578
SUPPLY_ABSORPTION_Q60,2025-05-29,0.8,0.8483333333333334,0.8234580384226492,0.4855774189476721
SUPPLY_ABSORPTION_Q60,2025-06-09,0.3666666666666667,0.7883333333333333,0.5005291005291005,0.49030294762864557
SUPPLY_ABSORPTION_Q60,2025-06-13,0.6333333333333333,0.4133333333333334,0.5002123142250531,0.49030294762864557
SUPPLY_ABSORPTION_Q60,2025-06-23,0.6416666666666666,0.8116666666666668,0.716724006116208,0.49698560804002934
SUPPLY_ABSORPTION_Q60,2025-06-27,0.5166666666666666,0.5266666666666666,0.521618743343983,0.4992881699648304
SUPPLY_ABSORPTION_Q60,2025-07-03,0.8722222222222222,0.43000000000000005,0.576023890784983,0.500339028746672
SUPPLY_ABSORPTION_Q60,2025-07-11,0.5722222222222222,0.7733333333333333,0.6577484172859895,0.49698560804002934
SUPPLY_ABSORPTION_Q60,2025-07-31,0.5638888888888889,0.5183333333333333,0.5401522929500342,0.4851111643635008
SUPPLY_ABSORPTION_Q60,2025-08-11,0.7583333333333333,0.5916666666666666,0.6647119341563785,0.4851111643635008
SUPPLY_ABSORPTION_Q60,2025-08-15,0.6194444444444445,0.8800000000000001,0.7270841052241571,0.48748612911150074
SUPPLY_ABSORPTION_Q60,2025-08-27,0.4722222222222222,0.7416666666666666,0.5770404271548436,0.4833478301101138
SUPPLY_ABSORPTION_Q60,2025-09-02,0.40555555555555556,0.6216666666666666,0.4908779520461511,0.48412424764842876
SUPPLY_ABSORPTION_Q60,2025-09-09,0.7277777777777779,0.5216666666666667,0.607721950496517,0.48512931153707844
SUPPLY_ABSORPTION_Q60,2025-09-16,0.5722222222222222,0.7783333333333332,0.6595502536679007,0.48412424764842876
SUPPLY_ABSORPTION_Q60,2025-09-22,0.6055555555555556,0.8183333333333334,0.6960462999089609,0.48335992822583224
SUPPLY_ABSORPTION_Q60,2025-09-29,0.6166666666666667,0.44666666666666666,0.5180773249738766,0.4816938268412476
SUPPLY_ABSORPTION_Q60,2025-10-13,0.8333333333333334,0.9216666666666666,0.8752769863880976,0.4816938268412476
SUPPLY_ABSORPTION_Q60,2025-10-20,0.975,0.5599999999999999,0.711400651465798,0.48600575403889257
SUPPLY_ABSORPTION_Q60,2025-10-24,0.5138888888888888,0.6083333333333333,0.5571369636963694,0.48600575403889257
SUPPLY_ABSORPTION_Q60,2025-11-05,0.9027777777777778,0.4033333333333333,0.5575641570962712,0.478787436546219
SUPPLY_ABSORPTION_Q60,2025-11-12,0.8916666666666667,0.3750000000000001,0.5279605263157896,0.4767165921027038
SUPPLY_ABSORPTION_Q60,2025-11-18,0.7166666666666666,0.7716666666666667,0.743150429264651,0.47955040787097575
SUPPLY_ABSORPTION_Q60,2025-11-24,0.7444444444444445,0.4083333333333333,0.5273895582329318,0.47955040787097575
SUPPLY_ABSORPTION_Q60,2025-11-28,0.5527777777777778,0.7666666666666666,0.6423859649122807,0.48335992822583224
SUPPLY_ABSORPTION_Q60,2025-12-04,0.75,0.45666666666666667,0.5676795580110499,0.48335992822583224
SUPPLY_ABSORPTION_Q60,2025-12-12,0.875,0.4033333333333333,0.5521512385919165,0.47635917090030405
