order_id,decision_id,cycle_id,signal_date,execution_date,side,quantity,order_type,limit_price,status,checkpoint
ORD-26752D71D9BDF593C3EC,DEC-C88D078FB7F771AD0E8A,CYC-9868C5AC9D982328B96A,2023-09-04,2023-09-05,SELL,7100,MARKETABLE_LIMIT,5.8950000000000005,FILLED,11:30_CLOSE
ORD-14AFF18464CFBD8FE493,DEC-5787485BFCAE42778283,CYC-9F786AD64A931BCEAB97,2023-09-11,2023-09-12,BUY,7100,MARKETABLE_LIMIT,5.8740000000000006,FILLED,OPEN
ORD-167FB3413CB954374718,DEC-5787485BFCAE42778283,CYC-9F786AD64A931BCEAB97,2023-09-11,2023-09-12,SELL,7100,MARKETABLE_LIMIT,5.891,FILLED,11:30_CLOSE
ORD-9E9C8BC02A4AEE4973B3,DEC-FC4214B5C6D05AB10A82,CYC-BF081F0D1E6E0B55493D,2023-09-18,2023-09-19,BUY,7100,MARKETABLE_LIMIT,5.817,FILLED,OPEN
ORD-BC9A67B507D9D737B6CB,DEC-FC4214B5C6D05AB10A82,CYC-BF081F0D1E6E0B55493D,2023-09-18,2023-09-19,SELL,7100,MARKETABLE_LIMIT,5.792,FILLED,11:30_CLOSE
ORD-A861EA99181D8D2B2A7B,DEC-D86B0D19E1B98A97537A,CYC-3614BF82B7DDFCE755E6,2023-09-22,2023-09-25,BUY,7100,MARKETABLE_LIMIT,5.799999999999999,FILLED,OPEN
ORD-31AC0D5898CB1AA7CAE0,DEC-D86B0D19E1B98A97537A,CYC-3614BF82B7DDFCE755E6,2023-09-22,2023-09-25,SELL,7100,MARKETABLE_LIMIT,5.772999999999999,FILLED,11:30_CLOSE
ORD-F719D44FF119822AE862,DEC-4987AC76EB05DBB490FC,CYC-3063DE47E772CB64D9AE,2023-09-27,2023-09-28,BUY,7100,MARKETABLE_LIMIT,5.79,FILLED,OPEN
ORD-7929158C93058EF1F560,DEC-4987AC76EB05DBB490FC,CYC-3063DE47E772CB64D9AE,2023-09-27,2023-09-28,SELL,7100,MARKETABLE_LIMIT,5.788,FILLED,11:30_CLOSE
ORD-60FB370961CA8A84CF26,DEC-2E77085A8270682F24B1,CYC-1000AC4C0A55DAA1D2C8,2023-10-12,2023-10-13,BUY,7100,MARKETABLE_LIMIT,5.7459999999999996,FILLED,OPEN
ORD-35E360CDEE01EFDDF103,DEC-2E77085A8270682F24B1,CYC-1000AC4C0A55DAA1D2C8,2023-10-12,2023-10-13,SELL,7100,MARKETABLE_LIMIT,5.729,FILLED,11:30_CLOSE
ORD-5746500CDDCC1D569950,DEC-55EB77A88F632A14234E,CYC-0182A4432FFB4BDE2F8E,2023-10-26,2023-10-27,BUY,7100,MARKETABLE_LIMIT,5.47,FILLED,OPEN
ORD-2E867CF8B82390448C95,DEC-55EB77A88F632A14234E,CYC-0182A4432FFB4BDE2F8E,2023-10-26,2023-10-27,SELL,7100,MARKETABLE_LIMIT,5.538,FILLED,11:30_CLOSE
ORD-7B3CA68272F81C90F250,DEC-67FAAD2A25DD84ACA4FE,CYC-C5F8A97CCB9F911FD84A,2023-10-27,2023-10-30,BUY,7100,MARKETABLE_LIMIT,5.574999999999998,FILLED,OPEN
ORD-E489EE861111A05C2F1A,DEC-67FAAD2A25DD84ACA4FE,CYC-C5F8A97CCB9F911FD84A,2023-10-27,2023-10-30,SELL,7100,MARKETABLE_LIMIT,5.644999999999999,FILLED,11:30_CLOSE
ORD-AA9FE6998D3EB911D0BA,DEC-519382A52ABCB1FB1DFF,CYC-2A7FE820DFE1BF09C950,2023-11-03,2023-11-06,BUY,7100,MARKETABLE_LIMIT,5.640000000000001,FILLED,OPEN
ORD-1FE7899EA50B0FE1EBE1,DEC-519382A52ABCB1FB1DFF,CYC-2A7FE820DFE1BF09C950,2023-11-03,2023-11-06,SELL,7100,MARKETABLE_LIMIT,5.706,FILLED,11:30_CLOSE
ORD-96083711CF6B4E3A2149,DEC-18D2E480C935D860A283,CYC-BE14E6D48E1057064B5E,2023-11-06,2023-11-07,BUY,7100,MARKETABLE_LIMIT,5.686999999999999,FILLED,OPEN
ORD-9539C850ADB256EB1961,DEC-18D2E480C935D860A283,CYC-BE14E6D48E1057064B5E,2023-11-06,2023-11-07,SELL,7100,MARKETABLE_LIMIT,5.685999999999999,FILLED,11:30_CLOSE
ORD-EB1770EE3C13F6400300,DEC-EDF8F293D7E31EADE489,CYC-B37946AE727009F09762,2023-11-23,2023-11-24,BUY,7100,MARKETABLE_LIMIT,5.72,FILLED,OPEN
ORD-F89D04102CB8C217658A,DEC-EDF8F293D7E31EADE489,CYC-B37946AE727009F09762,2023-11-23,2023-11-24,SELL,7100,MARKETABLE_LIMIT,5.6739999999999995,FILLED,11:30_CLOSE
ORD-8F00DAB41504B8962231,DEC-363D649E86E9A7B7DF15,CYC-5CEBC3C51450B72F1256,2023-11-28,2023-11-29,BUY,7100,MARKETABLE_LIMIT,5.68,FILLED,OPEN
ORD-F70DD78745288FEF5587,DEC-363D649E86E9A7B7DF15,CYC-5CEBC3C51450B72F1256,2023-11-28,2023-11-29,SELL,7100,MARKETABLE_LIMIT,5.675,FILLED,11:30_CLOSE
ORD-DEAF064AB4F312717C9C,DEC-F58ABDD0C209C48ACF1A,CYC-1570E24C0BECC776A437,2023-12-11,2023-12-12,BUY,7100,MARKETABLE_LIMIT,5.6499999999999995,FILLED,OPEN
ORD-54E955E13BB0E6856883,DEC-F58ABDD0C209C48ACF1A,CYC-1570E24C0BECC776A437,2023-12-11,2023-12-12,SELL,7100,MARKETABLE_LIMIT,5.644,FILLED,11:30_CLOSE
ORD-8E2E181B86A9C856431B,DEC-015DF26C4A4EBD3A28D9,CYC-8882DFB6BAA9A03E4554,2023-12-21,2023-12-22,BUY,7100,MARKETABLE_LIMIT,5.421,FILLED,OPEN
ORD-40E4E80B30861DB3266A,DEC-015DF26C4A4EBD3A28D9,CYC-8882DFB6BAA9A03E4554,2023-12-21,2023-12-22,SELL,7100,MARKETABLE_LIMIT,5.455,FILLED,11:30_CLOSE
ORD-6A442B74854B2C5F752A,DEC-EA0B0D6CBDE0DCE47031,CYC-AB3DA1613B97CC76420B,2023-12-27,2023-12-28,BUY,7100,MARKETABLE_LIMIT,5.371,FILLED,OPEN
ORD-FF2EBD337DF0B80F3A14,DEC-EA0B0D6CBDE0DCE47031,CYC-AB3DA1613B97CC76420B,2023-12-27,2023-12-28,SELL,7100,MARKETABLE_LIMIT,5.468,FILLED,11:30_CLOSE
ORD-5FCDB6436FB0EAA49816,DEC-59D93E64A1079B339223,CYC-15A61E15AD4B37CF4881,2023-12-28,2023-12-29,BUY,7100,MARKETABLE_LIMIT,5.478,FILLED,OPEN
ORD-337D4C21CA49D35A550E,DEC-59D93E64A1079B339223,CYC-15A61E15AD4B37CF4881,2023-12-28,2023-12-29,SELL,7100,MARKETABLE_LIMIT,5.503,FILLED,11:30_CLOSE
ORD-F976BC83F03B15F50BD3,DEC-E36E17BE1D26F829056A,CYC-54E9AE4B0E92E1BA979D,2023-12-29,2024-01-02,BUY,7100,MARKETABLE_LIMIT,5.524,FILLED,OPEN
ORD-ABEC2F4D92C094259462,DEC-E36E17BE1D26F829056A,CYC-54E9AE4B0E92E1BA979D,2023-12-29,2024-01-02,SELL,7100,MARKETABLE_LIMIT,5.517,FILLED,11:30_CLOSE
ORD-D7BAE2E1525DE93F1BBB,DEC-BFE7AECB362BDCC6CC5E,CYC-FFDE179807C1E3B9FA38,2024-01-11,2024-01-12,BUY,7100,MARKETABLE_LIMIT,5.295,FILLED,OPEN
ORD-8E0D875A5A1D4603BD5C,DEC-BFE7AECB362BDCC6CC5E,CYC-FFDE179807C1E3B9FA38,2024-01-11,2024-01-12,SELL,7100,MARKETABLE_LIMIT,5.312,FILLED,11:30_CLOSE
ORD-48D4D084034566170A67,DEC-B033F573F5370B632B31,CYC-888C51F694A47780E5D9,2024-01-23,2024-01-24,BUY,7100,MARKETABLE_LIMIT,4.951,FILLED,OPEN
ORD-E5AEF818E3F21B274CD9,DEC-B033F573F5370B632B31,CYC-888C51F694A47780E5D9,2024-01-23,2024-01-24,SELL,7100,MARKETABLE_LIMIT,4.901,FILLED,11:30_CLOSE
ORD-B42CD3981CA10003204A,DEC-6C07B48050A71F3B0B18,CYC-0007A40F88D157F4B440,2024-01-24,2024-01-25,BUY,7100,MARKETABLE_LIMIT,5.018,FILLED,OPEN
ORD-13CDCE2781CFA78F5414,DEC-6C07B48050A71F3B0B18,CYC-0007A40F88D157F4B440,2024-01-24,2024-01-25,SELL,7100,MARKETABLE_LIMIT,5.113,FILLED,11:30_CLOSE
ORD-C8CD18058B5D6206DF49,DEC-9C743C1473F0AF8F6215,CYC-62403EE7867EFAE67F55,2024-01-25,2024-01-26,BUY,7100,MARKETABLE_LIMIT,5.145,FILLED,OPEN
ORD-2C48FC4A84315151CF9F,DEC-9C743C1473F0AF8F6215,CYC-62403EE7867EFAE67F55,2024-01-25,2024-01-26,SELL,7100,MARKETABLE_LIMIT,5.132,FILLED,11:30_CLOSE
ORD-645994BDE088D3987813,DEC-CE69F995984AD0BA086D,CYC-12B913D0D6B3D735B0B5,2024-02-05,2024-02-06,BUY,7100,MARKETABLE_LIMIT,4.4830000000000005,FILLED,OPEN
ORD-6A4B14D15F5B9E8EC3FB,DEC-CE69F995984AD0BA086D,CYC-12B913D0D6B3D735B0B5,2024-02-05,2024-02-06,SELL,7100,MARKETABLE_LIMIT,4.684000000000001,FILLED,11:30_CLOSE
ORD-7050B2EB4437072C8189,DEC-6992F6BF80C58B5A7F71,CYC-64D53F2D89AFBB227E54,2024-02-06,2024-02-07,BUY,7100,MARKETABLE_LIMIT,4.941,FILLED,OPEN
ORD-8763C8D2D8AA6AC938B6,DEC-6992F6BF80C58B5A7F71,CYC-64D53F2D89AFBB227E54,2024-02-06,2024-02-07,SELL,7100,MARKETABLE_LIMIT,5.19,FILLED,11:30_CLOSE
ORD-7E7EAE72BFBAE8C8AAAE,DEC-FA7D598E572AE1C91C5F,CYC-6B38CFF94BBDC0FD12C4,2024-02-07,2024-02-08,BUY,7100,MARKETABLE_LIMIT,5.297,FILLED,OPEN
ORD-7DE23570C2F2C629705B,DEC-FA7D598E572AE1C91C5F,CYC-6B38CFF94BBDC0FD12C4,2024-02-07,2024-02-08,SELL,7100,MARKETABLE_LIMIT,5.367,FILLED,11:30_CLOSE
ORD-8F74823C0FDF7FACD0F6,DEC-28D0B1F0413ED02ACE21,CYC-21AEF2B0CD2082648602,2024-02-08,2024-02-19,BUY,7100,MARKETABLE_LIMIT,5.299999999999999,FILLED,OPEN
ORD-CF716F3959F5A2AEDBF4,DEC-28D0B1F0413ED02ACE21,CYC-21AEF2B0CD2082648602,2024-02-08,2024-02-19,SELL,7100,MARKETABLE_LIMIT,5.185999999999999,FILLED,11:30_CLOSE
ORD-8ED70B9A16353BFD7B5B,DEC-A34BEE2577E494BBBBFC,CYC-2769DEC7BC198D399235,2024-02-27,2024-02-28,BUY,7100,MARKETABLE_LIMIT,5.399,FILLED,OPEN
ORD-4DCD776F770241FBE289,DEC-A34BEE2577E494BBBBFC,CYC-2769DEC7BC198D399235,2024-02-27,2024-02-28,SELL,7100,MARKETABLE_LIMIT,5.371,FILLED,11:30_CLOSE
ORD-1A300D2E5610F37B78D2,DEC-7F3E15F432A760660A03,CYC-670A487BBA55DE856467,2024-02-29,2024-03-01,BUY,7100,MARKETABLE_LIMIT,5.423,FILLED,OPEN
ORD-13B868B1C39A877F3696,DEC-7F3E15F432A760660A03,CYC-670A487BBA55DE856467,2024-02-29,2024-03-01,SELL,7100,MARKETABLE_LIMIT,5.436999999999999,FILLED,11:30_CLOSE
ORD-B84840B404FF7D3F30FE,DEC-66AA81B8B1503A378813,CYC-6A6AB8E4C57127633B98,2024-03-11,2024-03-12,BUY,7100,MARKETABLE_LIMIT,5.535,FILLED,OPEN
ORD-FBD74C2CCE421C15FD29,DEC-66AA81B8B1503A378813,CYC-6A6AB8E4C57127633B98,2024-03-11,2024-03-12,SELL,7100,MARKETABLE_LIMIT,5.492,FILLED,11:30_CLOSE
ORD-730378E266C34EDF3812,DEC-9ED38101B28005348B11,CYC-F45F0E3620D9482AD42A,2024-04-01,2024-04-02,BUY,7100,MARKETABLE_LIMIT,5.483,FILLED,OPEN
ORD-A65D9DA50850E8819E72,DEC-9ED38101B28005348B11,CYC-F45F0E3620D9482AD42A,2024-04-01,2024-04-02,SELL,7100,MARKETABLE_LIMIT,5.47,FILLED,11:30_CLOSE
ORD-4DB85DC52B4A74262D90,DEC-5ACAA0F93F7652F902C7,CYC-6BF39885C64CFE6B7FD7,2024-04-11,2024-04-12,BUY,7100,MARKETABLE_LIMIT,5.386,FILLED,OPEN
ORD-BC71D021FAD18EC57CFA,DEC-5ACAA0F93F7652F902C7,CYC-6BF39885C64CFE6B7FD7,2024-04-11,2024-04-12,SELL,7100,MARKETABLE_LIMIT,5.372,FILLED,11:30_CLOSE
ORD-51E2EC0BBCC21EFEEF49,DEC-2D983EADA124399D88F6,CYC-AF1504DEB12A758CD395,2024-04-17,2024-04-18,BUY,7100,MARKETABLE_LIMIT,5.41,FILLED,OPEN
ORD-087800A1D0B099575DA0,DEC-2D983EADA124399D88F6,CYC-AF1504DEB12A758CD395,2024-04-17,2024-04-18,SELL,7100,MARKETABLE_LIMIT,5.47,FILLED,11:30_CLOSE
ORD-EFE49FFB2C39339C499F,DEC-97657EF73153403DE490,CYC-04C33C00DEB7EFF3E2CA,2024-04-26,2024-04-29,BUY,7100,MARKETABLE_LIMIT,5.469,FILLED,OPEN
ORD-4E24A0345798434EDB3F,DEC-97657EF73153403DE490,CYC-04C33C00DEB7EFF3E2CA,2024-04-26,2024-04-29,SELL,7100,MARKETABLE_LIMIT,5.551,FILLED,11:30_CLOSE
ORD-0DFDD247DBDDB5B7D6CB,DEC-B59AB1C85521B75AC914,CYC-FF2FDE0C66CE34F5DC44,2024-04-29,2024-04-30,BUY,7100,MARKETABLE_LIMIT,5.565,FILLED,OPEN
ORD-9DBF988C61F3FF785C0E,DEC-B59AB1C85521B75AC914,CYC-FF2FDE0C66CE34F5DC44,2024-04-29,2024-04-30,SELL,7100,MARKETABLE_LIMIT,5.536,FILLED,11:30_CLOSE
ORD-DDEBF789A41D5141CD18,DEC-CFB14ED1BD22406F0659,CYC-9A62A0ABC24C31B92507,2024-05-09,2024-05-10,BUY,7100,MARKETABLE_LIMIT,5.646999999999999,FILLED,OPEN
ORD-81E85D0CFB4477EF84AB,DEC-CFB14ED1BD22406F0659,CYC-9A62A0ABC24C31B92507,2024-05-09,2024-05-10,SELL,7100,MARKETABLE_LIMIT,5.601999999999999,FILLED,11:30_CLOSE
ORD-62D511A5AC309BCD1A7E,DEC-98BB4ED9B610B78FAF85,CYC-3112136930C9275C54D0,2024-05-17,2024-05-20,BUY,7100,MARKETABLE_LIMIT,5.507000000000001,FILLED,OPEN
ORD-03F98A4E01D7B2309BE8,DEC-98BB4ED9B610B78FAF85,CYC-3112136930C9275C54D0,2024-05-17,2024-05-20,SELL,7100,MARKETABLE_LIMIT,5.506,FILLED,11:30_CLOSE
ORD-BE4CC3DA797613701029,DEC-7B6368706F7F480C0196,CYC-CE68C7678012DE1B0699,2024-06-04,2024-06-05,BUY,7100,MARKETABLE_LIMIT,5.365,FILLED,OPEN
ORD-17F8DD437A08E6866D29,DEC-7B6368706F7F480C0196,CYC-CE68C7678012DE1B0699,2024-06-04,2024-06-05,SELL,7100,MARKETABLE_LIMIT,5.353,FILLED,11:30_CLOSE
ORD-C8A738EFAC1C81624DA0,DEC-F11A2BE7FB1BE6B6B35C,CYC-10FAADB4D778B8333DD1,2024-06-14,2024-06-17,BUY,7100,MARKETABLE_LIMIT,5.247,FILLED,OPEN
ORD-6EA239EFC8730720BFED,DEC-F11A2BE7FB1BE6B6B35C,CYC-10FAADB4D778B8333DD1,2024-06-14,2024-06-17,SELL,7100,MARKETABLE_LIMIT,5.257,FILLED,11:30_CLOSE
ORD-CCDB19B3F3F0E363CB47,DEC-E15FE84DD74C3EAA46BF,CYC-71F87E6B23283FF55020,2024-06-26,2024-06-27,BUY,7100,MARKETABLE_LIMIT,5.053000000000001,FILLED,OPEN
ORD-C3DF8410EC1418D620E9,DEC-E15FE84DD74C3EAA46BF,CYC-71F87E6B23283FF55020,2024-06-26,2024-06-27,SELL,7100,MARKETABLE_LIMIT,5.019,FILLED,11:30_CLOSE
ORD-FED5B5AD11013DF2E95E,DEC-C8844609B14AFE5222B7,CYC-3F9CDD0C579C816456ED,2024-06-28,2024-07-01,BUY,7100,MARKETABLE_LIMIT,4.996,FILLED,OPEN
ORD-1222BC329DB44A05DE59,DEC-C8844609B14AFE5222B7,CYC-3F9CDD0C579C816456ED,2024-06-28,2024-07-01,SELL,7100,MARKETABLE_LIMIT,5.011,FILLED,11:30_CLOSE
ORD-E5277C140FEF4B76AAF8,DEC-F2343EFFB5C10C004168,CYC-4E679E7AEC80D6AF275B,2024-07-01,2024-07-02,BUY,7100,MARKETABLE_LIMIT,5.051999999999999,FILLED,OPEN
ORD-19C0266C5C8845568C43,DEC-F2343EFFB5C10C004168,CYC-4E679E7AEC80D6AF275B,2024-07-01,2024-07-02,SELL,7100,MARKETABLE_LIMIT,5.014,FILLED,11:30_CLOSE
ORD-8B5AFBF43CE642F47A46,DEC-9A0563B75348C1D46EE8,CYC-27FE9723B74CEF65EB3D,2024-07-09,2024-07-10,BUY,7100,MARKETABLE_LIMIT,4.926000000000001,FILLED,OPEN
ORD-5D7549418BC66892BF2B,DEC-9A0563B75348C1D46EE8,CYC-27FE9723B74CEF65EB3D,2024-07-09,2024-07-10,SELL,7100,MARKETABLE_LIMIT,4.936000000000001,FILLED,11:30_CLOSE
ORD-69510A262132E37C5F7F,DEC-934616C65FAF712D12DB,CYC-7FB5E0DE624512554A48,2024-07-11,2024-07-12,BUY,7100,MARKETABLE_LIMIT,4.999,FILLED,OPEN
ORD-9B9D7CDBF4B67798D549,DEC-934616C65FAF712D12DB,CYC-7FB5E0DE624512554A48,2024-07-11,2024-07-12,SELL,7100,MARKETABLE_LIMIT,4.977,FILLED,11:30_CLOSE
ORD-9ADEFF4AF6F4BC38BBB7,DEC-7F596F63B9B94032D442,CYC-9692469486A6BC14E330,2024-07-18,2024-07-19,BUY,7100,MARKETABLE_LIMIT,4.928000000000001,FILLED,OPEN
ORD-C13E7B403BBB871F9157,DEC-7F596F63B9B94032D442,CYC-9692469486A6BC14E330,2024-07-18,2024-07-19,SELL,7100,MARKETABLE_LIMIT,4.956,FILLED,11:30_CLOSE
ORD-DDA0F3881F38A0872D7B,DEC-EAEF1EF3C10776B3D3B2,CYC-06314C02D3B06128D405,2024-07-26,2024-07-29,BUY,7100,MARKETABLE_LIMIT,4.801,FILLED,OPEN
ORD-BE82AB508686659AE417,DEC-EAEF1EF3C10776B3D3B2,CYC-06314C02D3B06128D405,2024-07-26,2024-07-29,SELL,7100,MARKETABLE_LIMIT,4.795000000000001,FILLED,11:30_CLOSE
ORD-C064EB7E007209BE9B88,DEC-1F77F758BBA6931C0F5F,CYC-569D2183B3B8FE4911ED,2024-07-31,2024-08-01,BUY,7100,MARKETABLE_LIMIT,4.9750000000000005,FILLED,OPEN
ORD-FE74B1ECBC95817F9BFA,DEC-1F77F758BBA6931C0F5F,CYC-569D2183B3B8FE4911ED,2024-07-31,2024-08-01,SELL,7100,MARKETABLE_LIMIT,4.918999999999999,FILLED,11:30_CLOSE
ORD-AAF4183560520DBA3486,DEC-8A460C55E881C8921753,CYC-9D31269BB819791FE6A2,2024-08-08,2024-08-09,BUY,7100,MARKETABLE_LIMIT,4.8580000000000005,FILLED,OPEN
ORD-C61D246A71FFAF06E0CE,DEC-8A460C55E881C8921753,CYC-9D31269BB819791FE6A2,2024-08-08,2024-08-09,SELL,7100,MARKETABLE_LIMIT,4.82,FILLED,11:30_CLOSE
ORD-D3972E30F60B692AB3B4,DEC-037AA3150F9F61A979BE,CYC-B457F3432B722E5E9E80,2024-08-15,2024-08-16,BUY,7100,MARKETABLE_LIMIT,4.772,FILLED,OPEN
ORD-527D3226BFDA5562DFCE,DEC-037AA3150F9F61A979BE,CYC-B457F3432B722E5E9E80,2024-08-15,2024-08-16,SELL,7100,MARKETABLE_LIMIT,4.754,FILLED,11:30_CLOSE
ORD-7649D25255C5CA186E00,DEC-3CC652AEBA6AB70D8DB0,CYC-52E74A643C9B2FF648BC,2024-08-28,2024-08-29,BUY,7100,MARKETABLE_LIMIT,4.556,FILLED,OPEN
ORD-741F8379E2DB9ED1A4E7,DEC-3CC652AEBA6AB70D8DB0,CYC-52E74A643C9B2FF648BC,2024-08-28,2024-08-29,SELL,7100,MARKETABLE_LIMIT,4.634,FILLED,11:30_CLOSE
ORD-A4C899C61B5FE5C66C9D,DEC-2DD499A0D2AAE5666F7D,CYC-9F4C5BA2238F2495D9A4,2024-08-29,2024-08-30,BUY,7100,MARKETABLE_LIMIT,4.628,FILLED,OPEN
ORD-FB08B7E7773FB10A8096,DEC-2DD499A0D2AAE5666F7D,CYC-9F4C5BA2238F2495D9A4,2024-08-29,2024-08-30,SELL,7100,MARKETABLE_LIMIT,4.754,FILLED,11:30_CLOSE
ORD-57360FF46AFBDDC3BC80,DEC-90C998EDE6847270381E,CYC-AD40FC71B078F8C7CAC5,2024-08-30,2024-09-02,BUY,7100,MARKETABLE_LIMIT,4.7,FILLED,OPEN
ORD-999CBE6602F9C8D3AF00,DEC-90C998EDE6847270381E,CYC-AD40FC71B078F8C7CAC5,2024-08-30,2024-09-02,SELL,7100,MARKETABLE_LIMIT,4.652,FILLED,11:30_CLOSE
ORD-841F25F977B2D96C2988,DEC-758C4109AE4B03CE76C0,CYC-2222E1EBE280971C7CB5,2024-09-03,2024-09-04,BUY,7100,MARKETABLE_LIMIT,4.64,FILLED,OPEN
ORD-40E9C8390790906EB7E2,DEC-758C4109AE4B03CE76C0,CYC-2222E1EBE280971C7CB5,2024-09-03,2024-09-04,SELL,7100,MARKETABLE_LIMIT,4.668,FILLED,11:30_CLOSE
ORD-5042A3DBC5FD7DF737C9,DEC-53C62857EE64BB20DA39,CYC-526BEE926F6BD643E3FE,2024-09-19,2024-09-20,BUY,7100,MARKETABLE_LIMIT,4.585,FILLED,OPEN
ORD-2B211591B15046A7B836,DEC-53C62857EE64BB20DA39,CYC-526BEE926F6BD643E3FE,2024-09-19,2024-09-20,SELL,7100,MARKETABLE_LIMIT,4.566,FILLED,11:30_CLOSE
ORD-F68DB5554C38954081D5,DEC-906A0BF8A62815D83E42,CYC-6E35164B67FD4C6BC61F,2024-09-24,2024-09-25,BUY,7100,MARKETABLE_LIMIT,4.8500000000000005,FILLED,OPEN
ORD-FA4522C42E4B24AF8680,DEC-906A0BF8A62815D83E42,CYC-6E35164B67FD4C6BC61F,2024-09-24,2024-09-25,SELL,7100,MARKETABLE_LIMIT,4.856,FILLED,11:30_CLOSE
ORD-5E0E6C4BDD77655385A9,DEC-4D8B87D4F7CE0A436711,CYC-BCCC1509EE631FB3BA61,2024-09-26,2024-09-27,BUY,7100,MARKETABLE_LIMIT,5.143000000000001,FILLED,OPEN
ORD-E7A51D4731070B00DE40,DEC-4D8B87D4F7CE0A436711,CYC-BCCC1509EE631FB3BA61,2024-09-26,2024-09-27,SELL,7100,MARKETABLE_LIMIT,5.42,FILLED,11:30_CLOSE
ORD-17CC0132B25EF2BCECE5,DEC-6535E71A7A80A13E3492,CYC-6E0FB5DBFF025737CC2E,2024-09-27,2024-09-30,BUY,7100,MARKETABLE_LIMIT,5.789000000000001,FILLED,OPEN
ORD-3B1D0DAC1CC41DFC1B5E,DEC-6535E71A7A80A13E3492,CYC-6E0FB5DBFF025737CC2E,2024-09-27,2024-09-30,SELL,7100,MARKETABLE_LIMIT,5.835000000000001,FILLED,11:30_CLOSE
ORD-17E755C311AA0A428A9A,DEC-45F5A02A59D222D9DFD8,CYC-8CCFE3C82638141F8099,2024-09-30,2024-10-08,BUY,7100,MARKETABLE_LIMIT,6.595,FILLED,OPEN
ORD-B832649F6746105AC15E,DEC-45F5A02A59D222D9DFD8,CYC-8CCFE3C82638141F8099,2024-09-30,2024-10-08,SELL,7100,MARKETABLE_LIMIT,6.265,FILLED,11:30_CLOSE
ORD-ED7E04E7B97D175AC834,DEC-0E6EFF58257F9FAAC268,CYC-480669989D5FDEEE4F3E,2024-10-18,2024-10-21,BUY,7100,MARKETABLE_LIMIT,5.761,FILLED,OPEN
ORD-282EEB18A289FE560F0E,DEC-0E6EFF58257F9FAAC268,CYC-480669989D5FDEEE4F3E,2024-10-18,2024-10-21,SELL,7100,MARKETABLE_LIMIT,5.858,FILLED,11:30_CLOSE
ORD-73DA9E7B50939BD0BFED,DEC-39C39043FF19C4A71A09,CYC-249FA5BFC39FC400E1C3,2024-10-25,2024-10-28,BUY,7100,MARKETABLE_LIMIT,5.9,FILLED,OPEN
ORD-9F7F83439C88D697BB9F,DEC-39C39043FF19C4A71A09,CYC-249FA5BFC39FC400E1C3,2024-10-25,2024-10-28,SELL,7100,MARKETABLE_LIMIT,5.963,FILLED,11:30_CLOSE
ORD-CD471EDE93CD83D21D22,DEC-996F66CF98A58723058E,CYC-700B3450BD9580AB58BB,2024-11-04,2024-11-05,BUY,7100,MARKETABLE_LIMIT,6.034,FILLED,OPEN
ORD-1F2074D4FC5937771D00,DEC-996F66CF98A58723058E,CYC-700B3450BD9580AB58BB,2024-11-04,2024-11-05,SELL,7100,MARKETABLE_LIMIT,6.19,FILLED,11:30_CLOSE
ORD-0B89B08CC939B7AAD5F3,DEC-C84CF58C263F4804172E,CYC-298AEB8DA809B33D1759,2024-11-05,2024-11-06,BUY,7100,MARKETABLE_LIMIT,6.220000000000001,FILLED,OPEN
ORD-96A279CB511EEE9A1E0F,DEC-C84CF58C263F4804172E,CYC-298AEB8DA809B33D1759,2024-11-05,2024-11-06,SELL,7100,MARKETABLE_LIMIT,6.248,FILLED,11:30_CLOSE
ORD-D3DF7F4A55E7F4BD1742,DEC-A213BD2D961AF2AAD694,CYC-D088E595E4E0487EFE58,2024-11-07,2024-11-08,BUY,7100,MARKETABLE_LIMIT,6.401000000000001,FILLED,OPEN
ORD-A1E9B69F985093707210,DEC-A213BD2D961AF2AAD694,CYC-D088E595E4E0487EFE58,2024-11-07,2024-11-08,SELL,7100,MARKETABLE_LIMIT,6.331,FILLED,11:30_CLOSE
ORD-54CABBE049C167068AE9,DEC-6A56BB5BED7F56B4444F,CYC-FF5DED33999E89CB4D20,2024-11-27,2024-11-28,BUY,7100,MARKETABLE_LIMIT,5.889,FILLED,OPEN
ORD-FA02B251808214E49BDA,DEC-6A56BB5BED7F56B4444F,CYC-FF5DED33999E89CB4D20,2024-11-27,2024-11-28,SELL,7100,MARKETABLE_LIMIT,5.867,FILLED,11:30_CLOSE
ORD-35066655881FBB805E43,DEC-6264B994B02776BFC28F,CYC-E9A9E172EED63D9F999E,2024-11-29,2024-12-02,BUY,7100,MARKETABLE_LIMIT,5.945999999999999,FILLED,OPEN
ORD-12ADEA438C61C6B5B275,DEC-6264B994B02776BFC28F,CYC-E9A9E172EED63D9F999E,2024-11-29,2024-12-02,SELL,7100,MARKETABLE_LIMIT,6.044999999999999,FILLED,11:30_CLOSE
ORD-1DA6F8FC30DFFF113AB2,DEC-1E8EF8E83105A65B7316,CYC-462237C30638BBD00714,2024-12-06,2024-12-09,BUY,7100,MARKETABLE_LIMIT,6.075,FILLED,OPEN
ORD-022C0F8C06363C80875C,DEC-1E8EF8E83105A65B7316,CYC-462237C30638BBD00714,2024-12-06,2024-12-09,SELL,7100,MARKETABLE_LIMIT,6.017,FILLED,11:30_CLOSE
