cycle_id,status,entry_date,exit_date,quantity,entry_price,exit_price,net_return
CYC-E9A9E172EED63D9F999E,CLOSED,2024-12-02 09:30:00,2024-12-02 11:30:00,7100,5.945999999999999,6.044999999999999,0.0164058819500692
CYC-462237C30638BBD00714,CLOSED,2024-12-09 09:30:00,2024-12-09 11:30:00,7100,6.075,6.017,-0.00978500522324155
CYC-585503319136E5E03F91,CLOSED,2024-12-25 09:30:00,2024-12-25 11:30:00,7100,5.983,5.9030000000000005,-0.013607980948353138
CYC-BC218E50F8470D47B0B8,CLOSED,2025-01-14 09:30:00,2025-01-14 11:30:00,7100,5.481,5.603,0.022013399260543354
CYC-4D99E2654F5BC9A952F2,CLOSED,2025-01-15 09:30:00,2025-01-15 11:30:00,7100,5.6450000000000005,5.6160000000000005,-0.005376028038725611
CYC-671DADC7437BE42C98B1,CLOSED,2025-01-20 09:30:00,2025-01-20 11:30:00,7100,5.615,5.631,0.0026088552365701734
CYC-87145FD4409592E38FC9,CLOSED,2025-01-27 09:30:00,2025-01-27 11:30:00,7100,5.659,5.609,-0.009073334242831188
CYC-FF5259BBCAC7586BAE65,CLOSED,2025-02-07 09:30:00,2025-02-07 11:30:00,7100,5.744000000000001,5.885000000000001,0.024301491898966576
CYC-3C325430306D419850C9,CLOSED,2025-02-10 09:30:00,2025-02-10 11:30:00,7100,5.843,5.851,0.0011288599158962853
CYC-55625E1DF73E2C9106E5,CLOSED,2025-02-20 09:30:00,2025-02-20 11:30:00,7100,5.935,5.928,-0.0014191321472762919
CYC-5FF48795AE766C7B36DE,CLOSED,2025-02-24 09:30:00,2025-02-24 11:30:00,7100,6.048,6.048,-0.00023997120345542466
CYC-1FFD06098A273E83BDCA,CLOSED,2025-03-05 09:30:00,2025-03-05 11:30:00,7100,5.9319999999999995,5.911,-0.003779243051858616
CYC-016ABA0EBCD11937BA10,CLOSED,2025-03-07 09:30:00,2025-03-07 11:30:00,7100,6.021,6.037999999999999,0.002582802503493742
CYC-56C3443FF3A81AC5FC60,CLOSED,2025-03-17 09:30:00,2025-03-17 11:30:00,7100,6.11,6.1,-0.001876239663024415
CYC-FA6BAA75A923A08AF7EC,CLOSED,2025-04-09 09:30:00,2025-04-09 11:30:00,7100,5.255,5.376,0.022780193113268288
CYC-F9DDEB4D17810C1FA21B,CLOSED,2025-04-10 09:30:00,2025-04-10 11:30:00,7100,5.503,5.538,0.006118669721109304
CYC-BC27D689094954F13824,CLOSED,2025-04-22 09:30:00,2025-04-22 11:30:00,7100,5.619,5.616,-0.0007737459118358769
CYC-0D0F95CD974CD021FD87,CLOSED,2025-04-28 09:30:00,2025-04-28 11:30:00,7100,5.619999999999999,5.603999999999999,-0.003086263100385178
CYC-C67D370038EEB4823A41,CLOSED,2025-05-07 09:30:00,2025-05-07 11:30:00,7100,5.798000000000001,5.739000000000001,-0.010413452007007717
CYC-46725DE89B60D9E612F4,CLOSED,2025-05-13 09:30:00,2025-05-13 11:30:00,7100,5.825,5.767,-0.010194663335678422
CYC-095C65A3E6A56D1EF9B9,CLOSED,2025-05-30 09:30:00,2025-05-30 11:30:00,7100,5.71,5.6899999999999995,-0.0037417576440739175
CYC-F5CDACE2E4A4DC1038DF,CLOSED,2025-06-05 09:30:00,2025-06-05 11:30:00,7100,5.756,5.756,-0.0002399712034555357
CYC-9D2357CC4D78F467D3D2,CLOSED,2025-06-10 09:30:00,2025-06-10 11:30:00,7100,5.825,5.811999999999999,-0.002471195302057305
CYC-E064CFE5E0A8706845EA,CLOSED,2025-06-12 09:30:00,2025-06-12 11:30:00,7100,5.809,5.824,0.0023416091773240666
CYC-AFB1A883964FB27CA8B5,CLOSED,2025-06-24 09:30:00,2025-06-24 11:30:00,7100,5.723,5.794,0.012163132421313616
CYC-223680DBFDE5F133D81E,CLOSED,2025-06-25 09:30:00,2025-06-25 11:30:00,7100,5.811999999999999,5.848999999999999,0.006124640129213432
CYC-ABCBE7B07054D698B2FC,CLOSED,2025-06-26 09:30:00,2025-06-26 11:30:00,7100,5.904999999999999,5.919,0.0021303319977556967
CYC-3CE67D60E8C231267287,CLOSED,2025-07-09 09:30:00,2025-07-09 11:30:00,7100,6.031999999999999,6.023,-0.0017316555965537495
CYC-CE5CA448E28843A33C5D,CLOSED,2025-07-14 09:30:00,2025-07-14 11:30:00,7100,6.087999999999999,6.074999999999999,-0.002374807007390234
CYC-4E0662759416F8A3071A,CLOSED,2025-07-25 09:30:00,2025-07-25 11:30:00,7100,6.367,6.352,-0.0025953034528582997
CYC-FDC01E45F638E720618C,CLOSED,2025-08-07 09:30:00,2025-08-07 11:30:00,7100,6.428000000000001,6.408,-0.003350612238914641
CYC-597E3F9A069ECE6B46BB,CLOSED,2025-08-12 09:30:00,2025-08-12 11:30:00,7100,6.466000000000002,6.475000000000001,0.0011515908533288322
CYC-BDBBBE3F51179CF4E75C,CLOSED,2025-08-14 09:30:00,2025-08-14 11:30:00,7100,6.561,6.553,-0.0014590049224576518
CYC-32387B3C52957F446FAC,CLOSED,2025-08-18 09:30:00,2025-08-18 11:30:00,7100,6.688,6.79,0.015007565120893851
CYC-77D9A8568EDE79E8D2B5,CLOSED,2025-08-25 09:30:00,2025-08-25 11:30:00,7100,6.962000000000001,6.996,0.004642510982566073
CYC-53D6D5A2FC3D2CA1D146,CLOSED,2025-09-08 09:30:00,2025-09-08 11:30:00,7100,7.011,7.021,0.001186016571179449
CYC-17DE22EB1DF78A0EC314,CLOSED,2025-09-12 09:30:00,2025-09-12 11:30:00,7100,7.227000000000001,7.265000000000001,0.005016827066126384
CYC-3D4D7F0F7007263A6605,CLOSED,2025-09-18 09:30:00,2025-09-18 11:30:00,7100,7.352,7.444,0.012270627633498066
CYC-A1F0D85F7A730B5651A5,CLOSED,2025-09-25 09:30:00,2025-09-25 11:30:00,7100,7.43,7.471,0.005276874177521318
CYC-43B171CC505198F19978,CLOSED,2025-09-30 09:30:00,2025-09-30 11:30:00,7100,7.462999999999999,7.509999999999999,0.0060562530164878225
CYC-7D0600646C6A19FBE432,CLOSED,2025-10-10 09:30:00,2025-10-10 11:30:00,7100,7.611,7.54,-0.009566335944561022
CYC-CE7FA03994C579C77CB4,CLOSED,2025-10-14 09:30:00,2025-10-14 11:30:00,7100,7.51,7.390000000000001,-0.01621483185000472
CYC-CB6627330BB240060BF6,CLOSED,2025-10-16 09:30:00,2025-10-16 11:30:00,7100,7.320000000000001,7.358000000000001,0.004950039874996426
CYC-A6401C0ABA7F80E72DD8,CLOSED,2025-10-22 09:30:00,2025-10-22 11:30:00,7100,7.25,7.219,-0.0045148071886544905
CYC-FA272462C61826CC3CED,CLOSED,2025-10-30 09:30:00,2025-10-30 11:30:00,7100,7.586000000000001,7.557999999999999,-0.003930095222214436
CYC-017831D384653FC348D0,CLOSED,2025-11-07 09:30:00,2025-11-07 11:30:00,7100,7.420000000000002,7.447000000000001,0.003397969602138229
CYC-05EC763A5DC69778F874,CLOSED,2025-11-14 09:30:00,2025-11-14 11:30:00,7100,7.403,7.3950000000000005,-0.0013203548628329953
CYC-CDDF968FA8F3C1AA9336,CLOSED,2025-11-25 09:30:00,2025-11-25 11:30:00,7100,7.016000000000001,7.097000000000002,0.011302298228203833
CYC-9DFD8441EE7C326375EF,CLOSED,2025-12-01 09:30:00,2025-12-01 11:30:00,7100,7.152,7.188,0.004792377934782044
CYC-604B8CFB5FDD2A2C4A19,CLOSED,2025-12-08 09:30:00,2025-12-08 11:30:00,7100,7.2379999999999995,7.273999999999999,0.004732584894454828
CYC-A4EF81D8728AC8CCB998,CLOSED,2025-12-15 09:30:00,2025-12-15 11:30:00,7100,7.25,7.2490000000000006,-0.0003778691384617172
CYC-F4C0049C5EE5F3D2A05B,CLOSED,2025-12-18 09:30:00,2025-12-18 11:30:00,7100,7.225,7.25,0.003219406058816432
CYC-F175A4DA82DEF49E8484,CLOSED,2025-12-22 09:30:00,2025-12-22 11:30:00,7100,7.32,7.379,0.00781820389203558
CYC-9445C6A2292DE5F7D197,CLOSED,2025-12-25 09:30:00,2025-12-25 11:30:00,7100,7.469,7.492000000000001,0.0028386846624330886
CYC-F8D9D21858C5DB15FFD3,CLOSED,2026-01-06 09:30:00,2026-01-06 11:30:00,7100,7.797,7.895,0.012325949384214274
CYC-15C2F738B37AE96B1137,CLOSED,2026-01-07 09:30:00,2026-01-07 11:30:00,7100,7.968999999999999,8.03,0.007412853712668088
CYC-5F9B5490F9D77E86147D,CLOSED,2026-01-12 09:30:00,2026-01-12 11:30:00,7100,8.270000000000001,8.373999999999999,0.012332585386005013
CYC-3C5670D3B0F78FEF3123,CLOSED,2026-01-20 09:30:00,2026-01-20 11:30:00,7100,8.356,8.26,-0.01172596483252053
CYC-ADFC4BBF33F7BBA47148,CLOSED,2026-01-22 09:30:00,2026-01-22 11:30:00,7100,8.46,8.422,-0.0047306190869389475
CYC-4A7B3D11CA131DE05837,CLOSED,2026-01-26 09:30:00,2026-01-26 11:30:00,7100,8.763,8.591,-0.019863242338113207
CYC-7B554E8559C26224E3F2,CLOSED,2026-02-04 09:30:00,2026-02-04 11:30:00,7100,8.36,8.272,-0.010763760980261106
CYC-4F8C120E736924B460EF,CLOSED,2026-02-10 09:30:00,2026-02-10 11:30:00,7100,8.395,8.361,-0.004289029092565899
CYC-DEEE1F718A59BBF41332,CLOSED,2026-02-26 09:30:00,2026-02-26 11:30:00,7100,8.623,8.636,0.0012672629812080505
CYC-43F997DDB76D2FBF3C7A,CLOSED,2026-03-25 09:30:00,2026-03-25 11:30:00,7100,7.699999999999999,7.7829999999999995,0.010536662873182445
CYC-DC1DF1C2965B20B77C3A,CLOSED,2026-03-30 09:30:00,2026-03-30 11:30:00,7100,7.7059999999999995,7.83,0.01584752471800477
CYC-D4176C35B3243231CE5C,CLOSED,2026-04-02 09:30:00,2026-04-02 11:30:00,7100,7.771000000000001,7.703999999999999,-0.008859701216242799
CYC-52A54EC1AE1364762E22,CLOSED,2026-04-09 09:30:00,2026-04-09 11:30:00,7100,7.960999999999999,7.963,1.1193230358585993e-05
CYC-7217C2A271373CF9B969,CLOSED,2026-04-17 09:30:00,2026-04-17 11:30:00,7100,8.232,8.246999999999998,0.0015817489656342332
CYC-2A6C7AC2C659DABC47E5,CLOSED,2026-04-30 09:30:00,2026-04-30 11:30:00,7100,8.41,8.407,-0.0005966037939894031
CYC-6082369A2333700B9DB4,CLOSED,2026-05-07 09:30:00,2026-05-07 11:30:00,7100,8.702,8.722,0.0020577994901702645
CYC-4C0C74034748DB9AA87B,CLOSED,2026-05-25 09:30:00,2026-05-25 11:30:00,7100,8.707999999999998,8.704999999999998,-0.0005843993254571744
CYC-92F49BA1BB0B3B99BC00,CLOSED,2026-06-10 09:30:00,2026-06-10 11:30:00,7100,8.184,8.144,-0.005126383856420058
CYC-CA33AF2DBE4B0D2AE4B3,CLOSED,2026-06-15 09:30:00,2026-06-15 11:30:00,7100,8.322000000000001,8.438,0.013695640829757716
CYC-B55C7D5D8E56A7B9C141,CLOSED,2026-06-16 09:30:00,2026-06-16 11:30:00,7100,8.55,8.639,0.010166887575829842
CYC-3BBA16A80C1D57CF9D89,CLOSED,2026-06-23 09:30:00,2026-06-23 11:30:00,7100,8.979999999999999,8.934999999999999,-0.00524990453261398
CYC-CF11FA18E2C402221B56,CLOSED,2026-06-30 09:30:00,2026-06-30 11:30:00,7100,8.944,9.148,0.022563142154604865
CYC-C208858AE83A201FA75E,CLOSED,2026-07-01 09:30:00,2026-07-01 11:30:00,7100,9.201,9.285,0.00888728044515985
CYC-0ADAC4DDEAE37D67B857,CLOSED,2026-07-06 09:30:00,2026-07-06 11:30:00,7100,8.93,8.864,-0.007629015089297697
CYC-41CA5A0B937705A95ABC,CLOSED,2026-07-10 09:30:00,2026-07-10 11:30:00,7100,8.806,8.874,0.007480183459066314
CYC-2680F4FED311AA0D668B,CLOSED,2026-07-15 09:30:00,2026-07-15 11:30:00,7100,8.269,8.19,-0.009791433565884744
CYC-5C20D6F6C18F07684AB7,CLOSED,2026-07-21 09:30:00,2026-07-21 11:30:00,7100,7.422999999999999,7.678999999999999,0.03423915682724865
CYC-20F27EFF749468CA04DB,CLOSED,2026-07-22 09:30:00,2026-07-22 11:30:00,7100,7.7139999999999995,7.881,0.02140378363307871
CYC-61E085295C231A258DCC,CLOSED,2026-07-28 09:30:00,2026-07-28 11:30:00,7100,7.607999999999999,7.515000000000001,-0.012461012564927265
CYC-90D74D0D50985A0C39ED,CLOSED,2026-07-30 09:30:00,2026-07-30 11:30:00,7100,7.490000000000001,7.263000000000002,-0.030539774479398707
CYC-34FB81B494485B1D040E,CLOSED,2026-08-03 09:30:00,2026-08-03 11:30:00,7100,7.461,7.4559999999999995,-0.0009099618406331889
CYC-47EE49C8A68F34C5E9FE,CLOSED,2026-08-05 09:30:00,2026-08-05 11:30:00,7100,7.600000000000001,7.809000000000002,0.02725342958844945
CYC-5267C59B00CDBA1D43B9,CLOSED,2026-08-06 09:30:00,2026-08-06 11:30:00,7100,7.750000000000002,7.799000000000001,0.006081092204419436
CYC-F8BF19C81B01E0FE3112,CLOSED,2026-08-18 09:30:00,2026-08-18 11:30:00,7100,8.194,8.123,-0.008902768621634305
CYC-8A94154885370845A652,CLOSED,2026-08-26 09:30:00,2026-08-26 11:30:00,7100,7.732000000000001,7.824999999999999,0.011785078289311857
CYC-31CEB3CCD4A76A7AD6C3,CLOSED,2026-08-28 09:30:00,2026-08-28 11:30:00,7100,7.96,7.942,-0.002500735087668682
