ts_code,trade_date,close,pre_close,pct_chg,vol,amount
688002.SH,2024-12-30,49.32,50.22,-1.7921,64973.78,322897.162
688002.SH,2024-12-27,50.22,49.31,1.8455,124932.38,633661.977
688002.SH,2024-12-26,49.31,48.55,1.5654,79540.42,392266.225
688002.SH,2024-12-25,48.55,49.66,-2.2352,71514.64,348234.687
688002.SH,2024-12-24,49.66,49.59,0.1412,81870.75,404111.268
688002.SH,2024-12-23,49.59,48.6,2.037,123544.59,616325.899
688002.SH,2024-12-20,48.6,47.7,1.8868,70969.58,344811.864
688002.SH,2024-12-19,47.7,47.67,0.0629,52526.62,250188.294
688002.SH,2024-12-18,47.67,47.0,1.4255,53357.0,255369.363
688002.SH,2024-12-17,47.0,47.93,-1.9403,60800.21,287254.37
688002.SH,2024-12-16,47.93,48.44,-1.0528,60253.9,293610.24
688002.SH,2024-12-13,48.44,49.33,-1.8042,77350.37,375351.895
688002.SH,2024-12-12,49.33,49.94,-1.2215,56467.52,280258.814
688002.SH,2024-12-11,49.94,49.65,0.5841,59634.16,296180.675
688002.SH,2024-12-10,49.65,48.57,2.2236,72678.03,364357.59
688002.SH,2024-12-09,48.57,49.3,-1.4807,43691.16,213634.23
688002.SH,2024-12-06,49.3,47.88,2.9657,79512.01,390697.783
688002.SH,2024-12-05,47.88,47.46,0.885,48721.21,231992.715
688002.SH,2024-12-04,47.46,48.12,-1.3716,54280.65,259153.914
688002.SH,2024-12-03,48.12,48.73,-1.2518,51388.56,246405.202
688002.SH,2024-12-02,48.73,48.0,1.5208,77364.81,374386.452
688002.SH,2024-11-29,48.0,47.0,2.1277,71623.43,342449.732
688002.SH,2024-11-28,47.0,47.84,-1.7559,56968.05,269370.12
688002.SH,2024-11-27,47.84,45.35,5.4906,88223.61,409005.308
688002.SH,2024-11-26,45.35,46.03,-1.4773,35451.12,161854.842
688002.SH,2024-11-25,46.03,45.86,0.3707,77453.71,352577.077
688002.SH,2024-11-22,45.86,47.74,-3.938,65055.84,306352.385
688002.SH,2024-11-21,47.74,47.96,-0.4587,62820.11,301553.896
688002.SH,2024-11-20,47.96,48.1,-0.2911,62248.76,299067.654
688002.SH,2024-11-19,48.1,47.28,1.7343,84560.01,401493.98
688002.SH,2024-11-18,47.28,47.0,0.5957,110288.36,517718.224
688002.SH,2024-11-15,47.0,49.61,-5.261,105141.17,508334.598
688002.SH,2024-11-14,49.61,50.9,-2.5344,90907.04,459099.204
688002.SH,2024-11-13,50.9,52.85,-3.6897,135732.91,693455.46
688002.SH,2024-11-12,52.85,55.37,-4.5512,121505.96,656303.359
688002.SH,2024-11-11,55.37,53.79,2.9373,146860.31,807557.657
688002.SH,2024-11-08,53.79,52.26,2.9277,168351.36,929343.436
688002.SH,2024-11-07,52.26,50.36,3.7728,119088.95,609140.779
688002.SH,2024-11-06,50.36,51.19,-1.6214,115648.95,586838.029
688002.SH,2024-11-05,51.19,48.95,4.5761,114950.85,584004.801
688002.SH,2024-11-04,48.95,48.95,0.0,79146.51,391122.331
688002.SH,2024-11-01,49.0,50.47,-2.9126,81953.81,405923.071
688002.SH,2024-10-31,50.47,50.0,0.94,100538.02,508130.105
688002.SH,2024-10-30,50.0,50.2,-0.3984,76837.03,383966.508
688002.SH,2024-10-29,50.2,51.35,-2.2395,105366.53,536137.573
688002.SH,2024-10-28,51.35,51.26,0.1756,115126.31,598026.08
688002.SH,2024-10-25,51.26,49.22,4.1447,168648.23,883318.584
688002.SH,2024-10-24,49.22,48.14,2.2435,78774.13,382683.481
688002.SH,2024-10-23,48.14,48.18,-0.083,91841.47,447446.514
688002.SH,2024-10-22,48.18,50.62,-4.8202,141478.2,688079.439
688002.SH,2024-10-21,50.62,48.65,4.0493,178386.28,906839.68
688002.SH,2024-10-18,48.65,44.74,8.7394,193099.08,917982.713
688002.SH,2024-10-17,44.74,43.27,3.3973,117860.0,529396.526
688002.SH,2024-10-16,43.27,43.98,-1.6144,79320.7,341975.472
688002.SH,2024-10-15,43.98,45.48,-3.2982,113454.47,510643.988
688002.SH,2024-10-14,45.48,46.35,-1.877,178317.13,795824.786
688002.SH,2024-10-11,46.35,48.6,-4.6296,148950.11,698085.846
688002.SH,2024-10-10,48.6,47.88,1.5038,207715.94,998572.402
688002.SH,2024-10-09,47.88,47.32,1.1834,360013.46,1787091.534
688002.SH,2024-10-08,47.32,39.43,20.0101,179944.1,849062.427
688002.SH,2024-09-30,39.43,32.86,19.9939,216185.43,806066.749
688002.SH,2024-09-27,32.86,30.5,7.7377,91807.88,291410.225
688002.SH,2024-09-26,30.5,28.41,7.3566,110645.88,327385.445
688002.SH,2024-09-25,28.41,27.48,3.3843,91791.34,260565.444
688002.SH,2024-09-24,27.48,26.63,3.1919,66943.01,181394.467
688002.SH,2024-09-23,26.63,26.8,-0.6343,42635.96,114412.113
688002.SH,2024-09-20,26.8,26.91,-0.4088,74324.6,203436.95
688002.SH,2024-09-19,26.91,26.58,1.2415,55132.41,147892.956
688002.SH,2024-09-18,26.58,26.16,1.6055,43499.42,114603.592
688002.SH,2024-09-13,26.16,26.51,-1.3203,29782.62,78676.29
688002.SH,2024-09-12,26.51,26.59,-0.3009,34044.48,91596.769
688002.SH,2024-09-11,26.59,26.44,0.5673,29606.44,78487.03
688002.SH,2024-09-10,26.44,26.71,-1.0109,40790.26,107565.602
688002.SH,2024-09-09,26.71,26.88,-0.6324,47152.22,125686.86
688002.SH,2024-09-06,26.88,26.84,0.149,54796.85,148514.726
688002.SH,2024-09-05,26.84,25.26,6.2549,90227.22,241708.435
688002.SH,2024-09-04,25.26,25.02,0.9592,34010.98,85581.724
688002.SH,2024-09-03,25.02,24.58,1.7901,28087.11,69940.166
688002.SH,2024-09-02,24.58,25.33,-2.9609,44723.97,111371.173
688002.SH,2024-08-30,25.33,24.58,3.0513,50734.2,128301.562
688002.SH,2024-08-29,24.58,23.86,3.0176,36711.82,89695.742
688002.SH,2024-08-28,23.86,23.77,0.3786,21170.53,50440.158
688002.SH,2024-08-27,23.77,24.19,-1.7363,20634.58,49263.544
688002.SH,2024-08-26,24.19,24.03,0.6658,24061.22,58377.833
688002.SH,2024-08-23,24.03,24.1,-0.2905,28830.23,69010.416
688002.SH,2024-08-22,24.1,24.66,-2.2709,28276.57,68741.198
688002.SH,2024-08-21,24.66,24.72,-0.2427,20889.04,51803.84
688002.SH,2024-08-20,24.72,25.23,-2.0214,39464.81,97979.911
688002.SH,2024-08-19,25.23,25.36,-0.5126,35149.74,89611.943
688002.SH,2024-08-16,25.36,25.83,-1.8196,40928.39,104476.479
688002.SH,2024-08-15,25.83,25.55,1.0959,37431.8,96831.244
688002.SH,2024-08-14,25.55,26.06,-1.957,30895.16,79481.873
688002.SH,2024-08-13,26.06,25.52,2.116,32510.34,84200.367
688002.SH,2024-08-12,25.52,25.81,-1.1236,30014.13,76842.52
688002.SH,2024-08-09,25.81,26.25,-1.6762,30539.83,79888.779
688002.SH,2024-08-08,26.25,26.63,-1.427,45675.19,119320.958
688002.SH,2024-08-07,26.63,26.52,0.4148,45559.84,121806.315
688002.SH,2024-08-06,26.52,25.78,2.8704,43497.66,114435.001
688002.SH,2024-08-05,25.78,26.72,-3.518,59700.18,157539.598
688002.SH,2024-08-02,26.72,27.38,-2.4105,56619.25,153727.229
688002.SH,2024-08-01,27.38,27.56,-0.6531,53680.77,147495.171
688002.SH,2024-07-31,27.56,26.05,5.7965,76346.31,206310.317
688002.SH,2024-07-30,26.05,26.13,-0.3062,48499.59,125631.274
688002.SH,2024-07-29,26.13,26.77,-2.3907,58321.26,153917.356
688002.SH,2024-07-26,26.77,25.4,5.3937,65799.0,173419.836
688002.SH,2024-07-25,25.4,25.19,0.8337,44758.38,113467.423
688002.SH,2024-07-24,25.19,25.99,-3.0781,57616.34,146875.35
688002.SH,2024-07-23,25.99,27.26,-4.6588,60169.13,160292.274
688002.SH,2024-07-22,27.26,27.03,0.8509,56253.16,153243.124
688002.SH,2024-07-19,27.03,26.33,2.6586,69533.2,186647.631
688002.SH,2024-07-18,26.33,26.69,-1.3488,56520.85,147941.469
688002.SH,2024-07-17,26.69,27.06,-1.3673,59497.21,158500.917
688002.SH,2024-07-16,27.06,26.89,0.6322,50688.71,136326.668
688002.SH,2024-07-15,26.89,27.24,-1.2849,48369.04,131364.644
688002.SH,2024-07-12,27.24,27.53,-1.0534,42369.75,115606.359
688002.SH,2024-07-11,27.53,26.67,3.2246,66590.63,182256.247
688002.SH,2024-07-10,26.67,26.76,-0.3363,45783.16,122783.476
688002.SH,2024-07-09,26.76,26.03,2.8045,65678.62,172865.484
688002.SH,2024-07-08,26.03,26.41,-1.4388,47390.03,124899.31
688002.SH,2024-07-05,26.41,25.99,1.616,40345.17,105635.503
688002.SH,2024-07-04,25.99,26.75,-2.8411,53171.96,139726.277
688002.SH,2024-07-03,26.87,26.9,-0.1115,55217.68,148894.052
688002.SH,2024-07-02,26.9,28.06,-4.134,74864.96,205093.322
688002.SH,2024-07-01,28.06,27.97,0.3218,53679.42,149330.846
688002.SH,2024-06-28,27.97,27.75,0.7928,71253.99,201653.502
688002.SH,2024-06-27,27.75,28.69,-3.2764,64741.56,181385.81
688002.SH,2024-06-26,28.69,28.18,1.8098,65488.4,184326.703
688002.SH,2024-06-25,28.18,29.1,-3.1615,75466.57,214582.622
688002.SH,2024-06-24,29.1,30.14,-3.4506,65813.81,195419.48
688002.SH,2024-06-21,30.14,30.19,-0.1656,54327.59,162660.183
688002.SH,2024-06-20,30.19,30.13,0.1991,83657.11,256047.418
688002.SH,2024-06-19,30.13,30.68,-1.7927,62239.26,188500.058
688002.SH,2024-06-18,30.68,30.85,-0.5511,67011.56,207801.396
688002.SH,2024-06-17,30.85,30.76,0.2926,66657.77,205036.028
688002.SH,2024-06-14,30.76,31.3,-1.7252,79115.83,242705.552
688002.SH,2024-06-13,31.3,30.83,1.5245,81877.92,255435.676
688002.SH,2024-06-12,30.83,30.42,1.3478,83671.08,258917.476
688002.SH,2024-06-11,30.42,29.26,3.9645,68296.76,204553.186
688002.SH,2024-06-07,29.26,29.69,-1.4483,51915.29,152689.74
688002.SH,2024-06-06,29.69,30.36,-2.2069,66736.06,200584.883
688002.SH,2024-06-05,30.36,30.2,0.5298,70619.77,216367.289
688002.SH,2024-06-04,30.2,29.9,1.0033,51814.34,155604.376
688002.SH,2024-06-03,29.9,30.15,-0.8292,64375.69,193552.368
688002.SH,2024-05-31,30.15,29.55,2.0305,72430.54,218707.723
688002.SH,2024-05-30,29.55,28.95,2.0725,61489.66,180027.036
688002.SH,2024-05-29,28.95,29.06,-0.3785,43336.14,126327.908
688002.SH,2024-05-28,29.06,29.27,-0.7175,58731.64,171811.101
688002.SH,2024-05-27,29.27,28.71,1.9505,75566.08,216223.544
688002.SH,2024-05-24,28.71,29.88,-3.9157,89820.82,260718.647
688002.SH,2024-05-23,29.88,30.62,-2.4167,79158.16,239027.989
688002.SH,2024-05-22,30.62,30.78,-0.5198,48296.32,147616.174
688002.SH,2024-05-21,30.78,31.35,-1.8182,48099.16,148798.63
688002.SH,2024-05-20,31.35,31.15,0.6421,70735.99,222424.657
688002.SH,2024-05-17,31.15,30.12,3.4197,86252.28,265528.532
688002.SH,2024-05-16,30.12,30.02,0.3331,71366.94,216641.148
688002.SH,2024-05-15,30.02,30.55,-1.7349,58443.03,176185.568
688002.SH,2024-05-14,30.55,30.82,-0.8761,75810.55,234062.258
688002.SH,2024-05-13,30.82,31.32,-1.5964,60094.82,185225.208
688002.SH,2024-05-10,31.32,32.06,-2.3082,84773.63,267434.325
688002.SH,2024-05-09,32.06,31.58,1.5199,86725.55,275930.435
688002.SH,2024-05-08,31.58,32.62,-3.1882,85608.28,273248.831
688002.SH,2024-05-07,32.62,32.13,1.5251,111060.28,358913.54
688002.SH,2024-05-06,32.13,33.1,-2.9305,187295.68,596790.96
688002.SH,2024-04-30,33.1,33.1,0.0,96008.18,317409.907
688002.SH,2024-04-29,33.1,31.78,4.1536,121125.12,397621.63
688002.SH,2024-04-26,31.78,30.79,3.2153,109589.87,347307.083
688002.SH,2024-04-25,30.79,30.92,-0.4204,96541.81,297811.643
688002.SH,2024-04-24,30.92,29.79,3.7932,126970.98,386642.656
688002.SH,2024-04-23,29.79,29.33,1.5684,146247.08,436119.468
688002.SH,2024-04-22,29.33,28.15,4.1918,130650.02,378521.44
688002.SH,2024-04-19,28.15,28.93,-2.6962,114317.08,325522.704
688002.SH,2024-04-18,28.93,29.5,-1.9322,149270.62,431973.489
688002.SH,2024-04-17,29.5,28.96,1.8646,161842.19,474859.275
688002.SH,2024-04-16,28.96,30.19,-4.0742,136741.9,398955.398
688002.SH,2024-04-15,30.19,30.15,0.1327,112700.09,338541.727
688002.SH,2024-04-12,30.15,30.44,-0.9527,87837.81,268604.905
688002.SH,2024-04-11,30.44,31.14,-2.2479,110199.74,338608.907
688002.SH,2024-04-10,31.14,32.0,-2.6875,133926.29,420616.911
688002.SH,2024-04-09,32.0,29.55,8.291,261005.06,805504.572
688002.SH,2024-04-08,29.55,36.94,-20.0054,96819.51,289391.207
688002.SH,2024-04-03,36.94,38.65,-4.4243,79954.2,298977.293
688002.SH,2024-04-02,38.65,39.7,-2.6448,52478.16,202502.236
688002.SH,2024-04-01,39.7,39.62,0.2019,49267.91,195064.648
688002.SH,2024-03-29,39.62,39.9,-0.7018,35072.41,137543.826
688002.SH,2024-03-28,39.9,38.12,4.6695,51781.69,204875.872
688002.SH,2024-03-27,38.12,40.0,-4.7,48918.3,190548.625
688002.SH,2024-03-26,40.0,39.6,1.0101,51147.42,204729.485
688002.SH,2024-03-25,39.6,40.17,-1.419,53917.58,215658.654
688002.SH,2024-03-22,40.17,40.86,-1.6887,55744.32,224456.691
688002.SH,2024-03-21,40.86,42.11,-2.9684,65909.24,272365.953
688002.SH,2024-03-20,42.11,42.4,-0.684,81635.61,344711.31
688002.SH,2024-03-19,42.4,40.96,3.5156,113237.62,477965.828
688002.SH,2024-03-18,40.96,39.18,4.5431,64843.63,260337.231
688002.SH,2024-03-15,39.18,38.92,0.668,42871.69,165884.362
688002.SH,2024-03-14,38.92,40.11,-2.9668,49899.48,195797.895
688002.SH,2024-03-13,40.11,40.7,-1.4496,54202.27,219685.317
688002.SH,2024-03-12,40.7,40.08,1.5469,62751.81,254559.455
688002.SH,2024-03-11,40.08,39.37,1.8034,52115.65,205957.262
688002.SH,2024-03-08,39.37,38.14,3.225,58570.98,228425.993
688002.SH,2024-03-07,38.14,39.16,-2.6047,45859.57,177991.112
688002.SH,2024-03-06,39.16,39.44,-0.7099,46625.35,182652.82
688002.SH,2024-03-05,39.44,39.9,-1.1529,66497.32,265135.041
688002.SH,2024-03-04,39.9,40.33,-1.0662,66339.02,265403.49
688002.SH,2024-03-01,40.33,38.81,3.9165,86172.1,344796.394
688002.SH,2024-02-29,38.81,37.9,2.4011,102420.81,398621.463
688002.SH,2024-02-28,37.9,40.06,-5.3919,92746.58,363817.11
688002.SH,2024-02-27,40.06,39.08,2.5077,71184.23,279322.049
688002.SH,2024-02-26,39.08,38.4,1.7708,81247.05,316036.694
688002.SH,2024-02-23,38.4,38.07,0.8668,60679.31,229878.782
688002.SH,2024-02-22,38.07,37.31,2.037,63626.66,240287.388
688002.SH,2024-02-21,37.31,37.82,-1.3485,80335.46,303272.351
688002.SH,2024-02-20,37.82,38.1,-0.7349,53241.21,200392.157
688002.SH,2024-02-19,38.1,38.94,-2.1572,91459.49,348682.204
688002.SH,2024-02-08,38.94,39.88,-2.3571,105792.69,430754.589
688002.SH,2024-02-07,39.88,36.32,9.8018,111011.41,428051.466
688002.SH,2024-02-06,36.32,33.44,8.6124,79915.45,280752.022
688002.SH,2024-02-05,33.44,32.17,3.9478,96225.29,308921.454
688002.SH,2024-02-02,32.17,33.7,-4.5401,77133.32,251307.279
688002.SH,2024-02-01,33.7,33.12,1.7512,61219.34,205264.003
688002.SH,2024-01-31,33.12,33.22,-0.301,53754.2,179099.431
688002.SH,2024-01-30,33.22,34.47,-3.6263,54710.32,186523.673
688002.SH,2024-01-29,34.47,35.46,-2.7919,65247.61,227098.646
688002.SH,2024-01-26,35.46,36.98,-4.1103,74269.42,266870.393
688002.SH,2024-01-25,36.98,36.47,1.3984,96403.64,351695.031
688002.SH,2024-01-24,36.47,36.9,-1.1653,80886.0,291322.019
688002.SH,2024-01-23,36.9,35.56,3.7683,82609.99,299378.209
688002.SH,2024-01-22,35.56,35.16,1.1377,93648.49,338389.234
688002.SH,2024-01-19,35.16,35.69,-1.485,25809.65,91473.949
688002.SH,2024-01-18,35.69,35.62,0.1965,47495.84,166960.733
688002.SH,2024-01-17,35.62,36.45,-2.2771,35168.64,127427.159
688002.SH,2024-01-16,36.45,36.79,-0.9242,48021.91,174341.739
688002.SH,2024-01-15,36.79,37.0,-0.5676,43767.55,162860.017
688002.SH,2024-01-12,37.0,38.22,-3.192,44224.43,165363.622
688002.SH,2024-01-11,38.22,37.47,2.0016,44660.53,170055.591
688002.SH,2024-01-10,37.47,38.6,-2.9275,54853.41,207073.647
688002.SH,2024-01-09,38.6,39.84,-3.1124,61077.55,237288.446
688002.SH,2024-01-08,39.84,40.95,-2.7106,41858.55,168195.777
688002.SH,2024-01-05,40.95,42.13,-2.8009,38060.76,157893.551
688002.SH,2024-01-04,42.13,42.53,-0.9405,28807.82,121978.873
688002.SH,2024-01-03,42.53,43.45,-2.1174,39694.27,169741.467
688002.SH,2024-01-02,43.45,44.22,-1.7413,45552.31,200039.422
688002.SH,2023-12-29,44.22,44.73,-1.1402,59244.54,263461.06
688002.SH,2023-12-28,44.73,44.52,0.4717,58188.36,260458.871
688002.SH,2023-12-27,44.52,44.53,-0.0225,29362.01,130667.178
688002.SH,2023-12-26,44.53,45.95,-3.0903,46017.97,204683.876
688002.SH,2023-12-25,45.95,45.81,0.3056,26332.06,121350.797
688002.SH,2023-12-22,45.81,46.05,-0.5212,40103.53,183655.042
688002.SH,2023-12-21,46.05,45.98,0.1522,28612.56,131658.592
688002.SH,2023-12-20,45.98,46.28,-0.6482,26829.98,123358.573
688002.SH,2023-12-19,46.28,46.45,-0.366,22035.74,102082.534
688002.SH,2023-12-18,46.45,47.47,-2.1487,29047.46,135703.129
688002.SH,2023-12-15,47.47,48.56,-2.2446,36948.14,176364.522
688002.SH,2023-12-14,48.56,48.55,0.0206,26393.43,128873.981
688002.SH,2023-12-13,48.55,49.08,-1.0799,24378.4,119277.675
688002.SH,2023-12-12,49.08,48.98,0.2042,26267.13,128687.15
688002.SH,2023-12-11,48.98,47.82,2.4258,49418.12,237630.977
688002.SH,2023-12-08,47.82,48.66,-1.7263,68304.91,326373.178
688002.SH,2023-12-07,48.66,48.58,0.1647,38384.46,184695.756
688002.SH,2023-12-06,48.58,49.11,-1.0792,31028.14,151216.479
688002.SH,2023-12-05,49.11,50.61,-2.9638,33689.13,166595.343
688002.SH,2023-12-04,50.61,50.13,0.9575,29796.77,150203.196
688002.SH,2023-12-01,50.13,50.31,-0.3578,38305.42,190804.654
688002.SH,2023-11-30,50.31,49.96,0.7006,38658.05,193600.296
688002.SH,2023-11-29,49.96,49.21,1.5241,40363.13,202035.978
688002.SH,2023-11-28,49.21,49.11,0.2036,22391.01,110152.229
688002.SH,2023-11-27,49.11,48.5,1.2577,30820.18,150876.336
688002.SH,2023-11-24,48.5,49.17,-1.3626,22490.22,109194.642
688002.SH,2023-11-23,49.17,48.11,2.2033,24218.14,118201.081
688002.SH,2023-11-22,48.11,49.27,-2.3544,32142.72,156603.498
688002.SH,2023-11-21,49.27,49.77,-1.0046,27243.27,135332.379
688002.SH,2023-11-20,49.77,49.69,0.161,28153.75,139754.15
688002.SH,2023-11-17,49.69,49.63,0.1209,22445.01,111424.436
688002.SH,2023-11-16,49.63,50.64,-1.9945,38859.5,193925.909
688002.SH,2023-11-15,50.64,50.83,-0.3738,32349.87,164322.071
688002.SH,2023-11-14,50.83,51.1,-0.5284,41854.85,213132.028
688002.SH,2023-11-13,51.1,49.3,3.6511,62851.82,316829.13
688002.SH,2023-11-10,49.3,48.78,1.066,47045.01,231852.758
688002.SH,2023-11-09,48.78,48.7,0.1643,33789.08,164827.305
688002.SH,2023-11-08,48.7,48.93,-0.4701,34609.97,169163.591
688002.SH,2023-11-07,48.93,49.11,-0.3665,35992.38,176037.974
688002.SH,2023-11-06,49.11,47.84,2.6547,59332.24,290453.04
688002.SH,2023-11-03,47.84,46.8,2.2222,42296.62,202282.101
688002.SH,2023-11-02,46.8,47.95,-2.3983,41789.78,196823.966
688002.SH,2023-11-01,47.95,47.09,1.8263,48543.56,232561.639
688002.SH,2023-10-31,47.09,46.39,1.5089,35853.58,167864.311
688002.SH,2023-10-30,46.39,45.97,0.9136,53967.49,251851.475
688002.SH,2023-10-27,45.97,44.42,3.4894,62088.98,282694.024
688002.SH,2023-10-26,44.42,43.64,1.7874,43156.12,187949.175
688002.SH,2023-10-25,43.64,42.51,2.6582,60075.06,261947.646
688002.SH,2023-10-24,42.51,43.8,-2.9452,69685.08,298079.088
688002.SH,2023-10-23,43.8,43.8,0.0,35419.42,155548.208
688002.SH,2023-10-20,43.8,44.95,-2.5584,27692.48,122447.203
688002.SH,2023-10-19,44.95,44.66,0.6494,27636.51,124497.65
688002.SH,2023-10-18,44.66,44.5,0.3596,27150.32,121655.539
688002.SH,2023-10-17,44.5,44.42,0.1801,22080.11,97647.452
688002.SH,2023-10-16,44.42,44.3,0.2709,33388.38,148710.698
688002.SH,2023-10-13,44.3,46.97,-5.6845,96149.24,424064.429
688002.SH,2023-10-12,46.97,47.53,-1.1782,22375.85,105393.731
688002.SH,2023-10-11,47.53,46.71,1.7555,33396.21,158393.045
688002.SH,2023-10-10,46.71,47.7,-2.0755,36936.34,173182.235
688002.SH,2023-10-09,47.7,47.7,0.0,26327.57,126021.085
688002.SH,2023-09-28,47.7,46.85,1.8143,29192.01,138799.082
688002.SH,2023-09-27,46.85,46.85,0.0,22041.71,103473.377
688002.SH,2023-09-26,46.85,46.74,0.2353,24189.23,113183.521
688002.SH,2023-09-25,46.74,48.17,-2.9687,35995.31,170143.3
688002.SH,2023-09-22,48.17,47.02,2.4458,34587.44,165142.052
688002.SH,2023-09-21,47.02,46.91,0.2345,25048.26,118493.182
688002.SH,2023-09-20,46.91,47.06,-0.3187,22021.19,103441.099
688002.SH,2023-09-19,47.06,47.69,-1.321,34530.93,162606.629
688002.SH,2023-09-18,47.69,47.8,-0.2301,36302.97,173839.148
688002.SH,2023-09-15,47.8,48.69,-1.8279,40952.58,196801.163
688002.SH,2023-09-14,48.69,49.91,-2.4444,41147.77,201012.601
688002.SH,2023-09-13,49.91,50.14,-0.4587,30095.49,150230.292
688002.SH,2023-09-12,50.14,50.4,-0.5159,27396.26,137464.227
688002.SH,2023-09-11,50.4,50.53,-0.2573,38782.97,195345.115
688002.SH,2023-09-08,50.53,49.31,2.4741,52602.96,264819.087
688002.SH,2023-09-07,49.31,50.28,-1.9292,37461.16,185564.523
688002.SH,2023-09-06,50.28,50.19,0.1793,40630.5,203400.079
688002.SH,2023-09-05,50.19,50.66,-0.9278,39488.65,199113.335
688002.SH,2023-09-04,50.66,50.37,0.5757,47572.88,239563.196
688002.SH,2023-09-01,50.37,51.21,-1.6403,37463.11,189030.547
688002.SH,2023-08-31,51.21,52.7,-2.8273,74118.3,381604.799
688002.SH,2023-08-30,52.7,52.1,1.1516,82893.76,439769.937
688002.SH,2023-08-29,52.1,48.6,7.2016,76347.77,388682.902
688002.SH,2023-08-28,48.6,46.91,3.6026,46623.07,227408.206
688002.SH,2023-08-25,46.91,46.68,0.4927,33601.38,158366.531
688002.SH,2023-08-24,46.68,46.4,0.6034,28532.74,132867.9
688002.SH,2023-08-23,46.4,47.49,-2.2952,26264.99,123665.135
688002.SH,2023-08-22,47.49,46.57,1.9755,36842.12,172945.533
688002.SH,2023-08-21,46.57,47.73,-2.4303,26423.52,124743.358
688002.SH,2023-08-18,47.73,47.37,0.76,31026.67,149308.365
688002.SH,2023-08-17,47.37,46.74,1.3479,25609.78,121094.339
688002.SH,2023-08-16,46.74,48.06,-2.7466,25105.46,118671.092
688002.SH,2023-08-15,48.06,49.02,-1.9584,35094.48,169225.742
688002.SH,2023-08-14,49.02,49.45,-0.8696,34997.58,171029.908
688002.SH,2023-08-11,49.45,49.56,-0.222,32198.26,159249.967
688002.SH,2023-08-10,49.56,49.09,0.9574,36158.76,180114.857
688002.SH,2023-08-09,49.09,48.7,0.8008,52181.82,257167.956
688002.SH,2023-08-08,48.7,49.0,-0.6122,116003.29,580980.249
688002.SH,2023-08-07,49.0,48.96,0.0817,42985.11,208984.226
688002.SH,2023-08-04,48.96,46.93,4.3256,43394.33,210205.76
688002.SH,2023-08-03,46.93,46.06,1.8888,25049.9,116864.581
688002.SH,2023-08-02,46.06,45.75,0.6776,16245.08,74800.019
688002.SH,2023-08-01,45.75,46.35,-1.2945,25366.25,116308.732
688002.SH,2023-07-31,46.35,45.87,1.0464,19446.75,89818.22
688002.SH,2023-07-28,45.87,45.8,0.1528,22234.73,101625.196
688002.SH,2023-07-27,45.8,46.83,-2.1994,22400.01,103889.581
688002.SH,2023-07-26,46.83,47.01,-0.3829,26874.99,126434.471
688002.SH,2023-07-25,47.01,45.77,2.7092,31528.67,147163.027
688002.SH,2023-07-24,45.77,46.32,-1.1874,15658.74,71830.297
688002.SH,2023-07-21,46.32,46.29,0.0648,22450.88,103635.254
688002.SH,2023-07-20,46.29,47.6,-2.7521,22490.14,105292.757
688002.SH,2023-07-19,47.6,48.22,-1.2858,19057.31,90847.152
688002.SH,2023-07-18,48.22,48.14,0.1662,22327.93,107702.664
688002.SH,2023-07-17,48.14,48.0,0.2917,22906.58,109103.921
688002.SH,2023-07-14,48.0,48.9,-1.8405,26402.39,127454.418
688002.SH,2023-07-13,48.9,48.54,0.7417,22359.73,109259.184
688002.SH,2023-07-12,48.54,49.3,-1.5416,25203.58,123442.714
688002.SH,2023-07-11,49.3,49.39,-0.1822,31867.65,156312.071
688002.SH,2023-07-10,49.39,49.51,-0.2424,36786.41,180982.423
688002.SH,2023-07-07,49.51,49.32,0.3852,51690.33,256468.287
688002.SH,2023-07-06,49.32,48.38,1.943,63921.31,316953.025
688002.SH,2023-07-05,48.38,47.77,1.277,60002.0,291917.189
688002.SH,2023-07-04,47.77,46.02,3.8027,57469.26,272678.175
688002.SH,2023-07-03,46.02,44.8,2.7232,48135.49,219805.902
688002.SH,2023-06-30,44.8,44.42,0.8555,27887.52,125101.356
688002.SH,2023-06-29,44.42,43.93,1.1154,26673.17,118613.21
688002.SH,2023-06-28,43.93,44.37,-0.9917,34346.59,150603.999
688002.SH,2023-06-27,44.48,44.98,-1.1116,30270.73,135180.877
688002.SH,2023-06-26,44.98,45.53,-1.208,37645.59,169598.274
688002.SH,2023-06-21,45.53,47.42,-3.9857,54641.56,250651.694
688002.SH,2023-06-20,47.42,46.65,1.6506,73740.87,341776.923
688002.SH,2023-06-19,46.65,47.21,-1.1862,53174.19,249758.836
688002.SH,2023-06-16,47.21,47.87,-1.3787,33960.12,160984.925
688002.SH,2023-06-15,47.87,47.65,0.4617,26721.61,127779.92
688002.SH,2023-06-14,47.65,48.25,-1.2435,27428.72,131419.826
688002.SH,2023-06-13,48.25,48.0,0.5208,33828.84,163401.63
688002.SH,2023-06-12,48.0,48.3,-0.6211,29158.04,140049.155
688002.SH,2023-06-09,48.3,47.79,1.0672,60069.5,284268.591
688002.SH,2023-06-08,47.79,48.66,-1.7879,29510.77,141141.092
688002.SH,2023-06-07,48.66,47.89,1.6079,34492.89,166165.87
688002.SH,2023-06-06,47.89,49.34,-2.9388,35761.27,173805.765
688002.SH,2023-06-05,49.34,49.8,-0.9237,33881.07,167637.196
