dt,observed_members,expected_members,observed_weight,total_weight,member_coverage_ratio,observed_weight_ratio
2021-01-04,998,1000,99.858,100.002,0.998,0.9985600287994241
2021-01-05,998,1000,99.858,100.002,0.998,0.9985600287994241
2021-01-06,999,1000,99.917,100.002,0.999,0.9991500169996601
2021-01-07,999,1000,99.917,100.002,0.999,0.9991500169996601
2021-01-08,999,1000,99.917,100.002,0.999,0.9991500169996601
2021-01-11,998,1000,99.859,100.002,0.998,0.998570028599428
2021-01-12,997,1000,99.813,100.002,0.997,0.9981100377992441
2021-01-13,997,1000,99.813,100.002,0.997,0.9981100377992441
2021-01-14,997,1000,99.813,100.002,0.997,0.9981100377992441
2021-01-15,997,1000,99.813,100.002,0.997,0.9981100377992441
2021-01-18,997,1000,99.813,100.002,0.997,0.9981100377992441
2021-01-19,998,1000,99.859,100.002,0.998,0.998570028599428
2021-01-20,997,1000,99.828,100.002,0.997,0.9982600347993041
2021-01-21,997,1000,99.828,100.002,0.997,0.9982600347993041
2021-01-22,997,1000,99.828,100.002,0.997,0.9982600347993041
2021-01-25,997,1000,99.818,100.002,0.997,0.998160036799264
2021-01-26,998,1000,99.886,100.002,0.998,0.998840023199536
2021-01-27,998,1000,99.886,100.002,0.998,0.998840023199536
2021-01-28,998,1000,99.886,100.002,0.998,0.998840023199536
2021-01-29,998,1000,99.886,100.002,0.998,0.998840023199536
2021-02-01,998,1000,99.831,100.003,0.998,0.9982800515984521
2021-02-02,997,1000,99.77,100.003,0.997,0.997670069897903
2021-02-03,997,1000,99.762,100.003,0.997,0.997590072297831
2021-02-04,997,1000,99.762,100.003,0.997,0.997590072297831
2021-02-05,997,1000,99.762,100.003,0.997,0.997590072297831
2021-02-08,996,1000,99.357,100.003,0.996,0.9935401937941861
2021-02-09,997,1000,99.505,100.003,0.997,0.9950201493955181
2021-02-10,999,1000,99.925,100.003,0.999,0.9992200233992979
2021-02-18,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-19,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-22,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-23,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-24,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-25,998,1000,99.813,100.003,0.998,0.9981000569982901
2021-02-26,996,1000,99.581,100.003,0.996,0.9957801265962022
2021-03-01,996,1000,99.608,100.019,0.996,0.9958907807516572
2021-03-02,996,1000,99.686,100.019,0.996,0.9966706325798098
2021-03-03,997,1000,99.735,100.019,0.997,0.9971605394974954
2021-03-04,996,1000,99.558,100.019,0.996,0.9953908757336106
2021-03-05,997,1000,99.599,100.019,0.997,0.9958007978484088
2021-03-08,996,1000,99.456,100.019,0.996,0.9943710694967955
2021-03-09,995,1000,99.385,100.019,0.995,0.9936612043711694
2021-03-10,995,1000,99.385,100.019,0.995,0.9936612043711694
2021-03-11,995,1000,99.385,100.019,0.995,0.9936612043711694
2021-03-12,995,1000,99.472,100.019,0.995,0.9945310391025703
2021-03-15,995,1000,99.472,100.019,0.995,0.9945310391025703
2021-03-16,996,1000,99.543,100.019,0.996,0.9952409042281967
2021-03-17,996,1000,99.543,100.019,0.996,0.9952409042281967
2021-03-18,997,1000,99.72,100.019,0.997,0.9970105679920814
2021-03-19,997,1000,99.72,100.019,0.997,0.9970105679920814
2021-03-22,998,1000,99.863,100.019,0.998,0.9984402963436947
2021-03-23,997,1000,99.753,100.019,0.997,0.9973405053039922
2021-03-24,998,1000,99.863,100.019,0.998,0.9984402963436947
2021-03-25,998,1000,99.886,100.019,0.998,0.998670252651996
2021-03-26,998,1000,99.886,100.019,0.998,0.998670252651996
2021-03-29,997,1000,99.82300000000001,100.019,0.997,0.9980403723292575
2021-03-30,998,1000,99.879,100.019,0.998,0.9986002659494696
2021-03-31,998,1000,99.879,100.019,0.998,0.9986002659494696
2021-04-01,998,1000,99.84,99.985,0.998,0.9985497824673701
2021-04-02,998,1000,99.84,99.985,0.998,0.9985497824673701
2021-04-06,998,1000,99.84,99.985,0.998,0.9985497824673701
2021-04-07,998,1000,99.84,99.985,0.998,0.9985497824673701
2021-04-08,997,1000,99.791,99.985,0.997,0.9980597089563434
2021-04-09,997,1000,99.791,99.985,0.997,0.9980597089563434
2021-04-12,998,1000,99.84,99.985,0.998,0.9985497824673701
2021-04-13,999,1000,99.906,99.985,0.999,0.9992098814822225
2021-04-14,998,1000,99.85,99.985,0.998,0.9986497974696203
2021-04-15,998,1000,99.85,99.985,0.998,0.9986497974696203
2021-04-16,998,1000,99.85,99.985,0.998,0.9986497974696203
2021-04-19,998,1000,99.85,99.985,0.998,0.9986497974696203
2021-04-20,997,1000,99.815,99.985,0.997,0.9982997449617442
2021-04-21,997,1000,99.815,99.985,0.997,0.9982997449617442
2021-04-22,997,1000,99.815,99.985,0.997,0.9982997449617442
2021-04-23,997,1000,99.815,99.985,0.997,0.9982997449617442
2021-04-26,997,1000,99.784,99.985,0.997,0.9979896984547683
2021-04-27,997,1000,99.829,99.985,0.997,0.9984397659648947
2021-04-28,997,1000,99.761,99.985,0.997,0.9977596639495924
2021-04-29,990,1000,99.331,99.985,0.99,0.993459018852828
2021-04-30,995,1000,99.665,99.985,0.995,0.9967995199279893
2021-05-06,996,1000,99.776,99.997,0.996,0.997789933698011
2021-05-07,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-10,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-11,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-12,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-13,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-14,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-17,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-18,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-19,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-20,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-21,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-24,998,1000,99.855,99.997,0.998,0.998579957398722
2021-05-25,997,1000,99.789,99.997,0.997,0.9979199375981279
2021-05-26,997,1000,99.789,99.997,0.997,0.9979199375981279
2021-05-27,997,1000,99.789,99.997,0.997,0.9979199375981279
2021-05-28,997,1000,99.789,99.997,0.997,0.9979199375981279
2021-05-31,997,1000,99.789,99.997,0.997,0.9979199375981279
2021-06-01,996,1000,99.765,100.007,0.996,0.9975801693881428
2021-06-02,996,1000,99.765,100.007,0.996,0.9975801693881428
2021-06-03,997,1000,99.711,100.007,0.997,0.9970402071854969
2021-06-04,997,1000,99.711,100.007,0.997,0.9970402071854969
2021-06-07,997,1000,99.711,100.007,0.997,0.9970402071854969
2021-06-08,997,1000,99.711,100.007,0.997,0.9970402071854969
2021-06-09,998,1000,99.866,100.007,0.998,0.9985900986930915
2021-06-10,998,1000,99.866,100.007,0.998,0.9985900986930915
2021-06-11,998,1000,99.866,100.007,0.998,0.9985900986930915
2021-06-15,997,1000,99.799,100.007,0.997,0.9979201455898087
2021-06-16,997,1000,99.799,100.007,0.997,0.9979201455898087
2021-06-17,997,1000,99.799,100.007,0.997,0.9979201455898087
2021-06-18,996,1000,99.548,100.007,0.996,0.9954103212775105
2021-06-21,995,1000,99.47,100.007,0.995,0.9946303758736887
2021-06-22,995,1000,99.47,100.007,0.995,0.9946303758736887
2021-06-23,995,1000,99.47,100.007,0.995,0.9946303758736887
2021-06-24,995,1000,99.47,100.007,0.995,0.9946303758736887
2021-06-25,997,1000,99.799,100.007,0.997,0.9979201455898087
2021-06-28,997,1000,99.799,100.007,0.997,0.9979201455898087
2021-06-29,998,1000,99.866,100.007,0.998,0.9985900986930915
2021-06-30,998,1000,99.866,100.007,0.998,0.9985900986930915
2021-07-01,998,1000,99.809,99.988,0.998,0.9982097851742209
2021-07-02,996,1000,99.614,99.988,0.996,0.9962595511461376
2021-07-05,996,1000,99.644,99.988,0.996,0.9965595871504581
2021-07-06,997,1000,99.718,99.988,0.997,0.9972996759611154
2021-07-07,997,1000,99.718,99.988,0.997,0.9972996759611154
2021-07-08,997,1000,99.718,99.988,0.997,0.9972996759611154
2021-07-09,997,1000,99.718,99.988,0.997,0.9972996759611154
2021-07-12,997,1000,99.718,99.988,0.997,0.9972996759611154
2021-07-13,997,1000,99.84,99.988,0.997,0.9985198223786855
2021-07-14,997,1000,99.84,99.988,0.997,0.9985198223786855
2021-07-15,997,1000,99.84,99.988,0.997,0.9985198223786855
2021-07-16,998,1000,99.875,99.988,0.998,0.998869864383726
2021-07-19,997,1000,99.716,99.988,0.997,0.9972796735608273
2021-07-20,996,1000,99.541,99.988,0.996,0.9955294635356242
2021-07-21,996,1000,99.541,99.988,0.996,0.9955294635356242
2021-07-22,996,1000,99.541,99.988,0.996,0.9955294635356242
2021-07-23,996,1000,99.541,99.988,0.996,0.9955294635356242
2021-07-26,997,1000,99.7,99.988,0.997,0.997119654358523
2021-07-27,998,1000,99.738,99.988,0.998,0.9974996999639957
2021-07-28,998,1000,99.738,99.988,0.998,0.9974996999639957
2021-07-29,998,1000,99.738,99.988,0.998,0.9974996999639957
2021-07-30,998,1000,99.738,99.988,0.998,0.9974996999639957
2021-08-02,997,1000,99.645,100.007,0.997,0.9963802533822631
2021-08-03,998,1000,99.864,100.007,0.998,0.9985701000929935
2021-08-04,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-05,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-06,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-09,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-10,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-11,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-12,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-13,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-16,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-17,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-18,998,1000,99.903,100.007,0.998,0.9989600727949044
2021-08-19,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-20,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-23,998,1000,99.864,100.007,0.998,0.9985701000929935
2021-08-24,998,1000,99.882,100.007,0.998,0.9987500874938754
2021-08-25,998,1000,99.882,100.007,0.998,0.9987500874938754
2021-08-26,998,1000,99.882,100.007,0.998,0.9987500874938754
2021-08-27,998,1000,99.882,100.007,0.998,0.9987500874938754
2021-08-30,999,1000,99.93299999999999,100.007,0.999,0.9992600517963741
2021-08-31,998,1000,99.825,100.007,0.998,0.9981801273910826
2021-09-01,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-02,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-03,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-06,997,1000,99.717,99.994,0.997,0.9972298337900274
2021-09-07,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-08,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-09,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-10,998,1000,99.775,99.994,0.998,0.9978098685921156
2021-09-13,999,1000,99.904,99.994,0.999,0.9990999459967598
2021-09-14,999,1000,99.904,99.994,0.999,0.9990999459967598
2021-09-15,999,1000,99.904,99.994,0.999,0.9990999459967598
2021-09-16,997,1000,99.496,99.994,0.997,0.9950197011820708
2021-09-17,997,1000,99.496,99.994,0.997,0.9950197011820708
2021-09-22,997,1000,99.496,99.994,0.997,0.9950197011820708
2021-09-23,996,1000,99.442,99.994,0.996,0.9944796687801267
2021-09-24,990,1000,98.352,99.994,0.99,0.9835790147408845
2021-09-27,995,1000,99.384,99.994,0.995,0.9938996339780387
2021-09-28,996,1000,99.438,99.994,0.996,0.9944396663799828
2021-09-29,996,1000,99.438,99.994,0.996,0.9944396663799828
2021-09-30,997,1000,99.496,99.994,0.997,0.9950197011820708
2021-10-08,997,1000,99.461,99.996,0.997,0.9946497859914397
2021-10-11,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-12,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-13,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-14,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-15,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-18,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-19,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-20,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-21,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-22,998,1000,99.794,99.996,0.998,0.9979799191967679
2021-10-25,998,1000,99.794,99.996,0.998,0.9979799191967679
2021-10-26,998,1000,99.794,99.996,0.998,0.9979799191967679
2021-10-27,997,1000,99.759,99.996,0.997,0.9976299051962079
2021-10-28,999,1000,99.922,99.996,0.999,0.999259970398816
2021-10-29,999,1000,99.922,99.996,0.999,0.999259970398816
2021-11-01,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-02,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-03,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-04,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-05,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-08,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-09,998,1000,99.888,100.002,0.998,0.9988600227995441
2021-11-10,998,1000,99.888,100.002,0.998,0.9988600227995441
2021-11-11,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-12,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-15,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-16,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-17,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-18,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-19,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-22,997,1000,99.847,100.002,0.997,0.99845003099938
2021-11-23,998,1000,99.894,100.002,0.998,0.9989200215995682
2021-11-24,997,1000,99.858,100.002,0.997,0.9985600287994241
2021-11-25,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-26,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-29,999,1000,99.935,100.002,0.999,0.999330013399732
2021-11-30,999,1000,99.935,100.002,0.999,0.999330013399732
2021-12-01,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-02,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-03,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-06,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-07,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-08,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-09,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-10,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-13,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-14,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-15,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-16,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-17,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-20,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-21,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-22,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-23,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-24,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-27,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-28,999,1000,99.908,99.985,0.999,0.9992298844826725
2021-12-29,998,1000,99.809,99.985,0.998,0.9982397359603941
2021-12-30,998,1000,99.809,99.985,0.998,0.9982397359603941
2021-12-31,998,1000,99.809,99.985,0.998,0.9982397359603941
2022-01-04,997,1000,99.788,99.991,0.997,0.9979698172835555
2022-01-05,997,1000,99.788,99.991,0.997,0.9979698172835555
2022-01-06,997,1000,99.788,99.991,0.997,0.9979698172835555
2022-01-07,997,1000,99.788,99.991,0.997,0.9979698172835555
2022-01-10,996,1000,99.503,99.991,0.996,0.9951195607604685
2022-01-11,996,1000,99.503,99.991,0.996,0.9951195607604685
2022-01-12,996,1000,99.503,99.991,0.996,0.9951195607604685
2022-01-13,997,1000,99.592,99.991,0.997,0.9960096408676781
2022-01-14,996,1000,99.352,99.991,0.996,0.9936094248482363
2022-01-17,997,1000,99.592,99.991,0.997,0.9960096408676781
2022-01-18,998,1000,99.635,99.991,0.998,0.9964396795711614
2022-01-19,998,1000,99.635,99.991,0.998,0.9964396795711614
2022-01-20,998,1000,99.635,99.991,0.998,0.9964396795711614
2022-01-21,998,1000,99.635,99.991,0.998,0.9964396795711614
2022-01-24,999,1000,99.92,99.991,0.999,0.9992899360942485
2022-01-25,999,1000,99.92,99.991,0.999,0.9992899360942485
2022-01-26,998,1000,99.81,99.991,0.998,0.9981898370853377
2022-01-27,999,1000,99.92,99.991,0.999,0.9992899360942485
2022-01-28,999,1000,99.92,99.991,0.999,0.9992899360942485
2022-02-07,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-02-08,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-09,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-10,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-11,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-14,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-15,997,1000,99.757,100.001,0.997,0.997560024399756
2022-02-16,997,1000,99.757,100.001,0.997,0.997560024399756
2022-02-17,997,1000,99.757,100.001,0.997,0.997560024399756
2022-02-18,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-21,998,1000,99.876,100.001,0.998,0.998750012499875
2022-02-22,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-02-23,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-02-24,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-02-25,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-02-28,999,1000,99.934,100.001,0.999,0.9993300066999329
2022-03-01,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-02,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-03,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-04,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-07,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-08,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-09,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-10,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-11,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-14,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-15,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-16,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-17,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-18,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-21,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-22,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-23,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-24,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-25,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-28,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-29,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-30,999,1000,99.914,99.98,0.999,0.9993398679735946
2022-03-31,998,1000,99.87,99.98,0.998,0.9988997799559912
2022-04-01,998,1000,99.897,99.997,0.998,0.9989999699991
2022-04-06,996,1000,99.801,99.997,0.996,0.9980399411982359
2022-04-07,996,1000,99.801,99.997,0.996,0.9980399411982359
2022-04-08,997,1000,99.839,99.997,0.997,0.998419952598578
2022-04-11,997,1000,99.839,99.997,0.997,0.998419952598578
2022-04-12,997,1000,99.839,99.997,0.997,0.998419952598578
2022-04-13,997,1000,99.839,99.997,0.997,0.998419952598578
2022-04-14,998,1000,99.888,99.997,0.998,0.998909967299019
2022-04-15,997,1000,99.823,99.997,0.997,0.9982599477984339
2022-04-18,996,1000,99.742,99.997,0.996,0.997449923497705
2022-04-19,996,1000,99.742,99.997,0.996,0.997449923497705
2022-04-20,997,1000,99.789,99.997,0.997,0.9979199375981279
2022-04-21,997,1000,99.789,99.997,0.997,0.9979199375981279
2022-04-22,996,1000,99.772,99.997,0.996,0.997749932497975
2022-04-25,996,1000,99.681,99.997,0.996,0.9968399051971559
2022-04-26,995,1000,99.323,99.997,0.995,0.9932597977939338
2022-04-27,995,1000,99.323,99.997,0.995,0.9932597977939338
2022-04-28,994,1000,99.238,99.997,0.994,0.9924097722931688
2022-04-29,995,1000,99.271,99.997,0.995,0.9927397821934658
2022-05-05,992,1000,99.075,99.99,0.992,0.9908490849084909
2022-05-06,995,1000,99.247,99.99,0.995,0.9925692569256926
2022-05-09,996,1000,99.356,99.99,0.996,0.9936593659365937
2022-05-10,996,1000,99.356,99.99,0.996,0.9936593659365937
2022-05-11,996,1000,99.356,99.99,0.996,0.9936593659365937
2022-05-12,997,1000,99.483,99.99,0.997,0.994929492949295
2022-05-13,997,1000,99.723,99.99,0.997,0.9973297329732974
2022-05-16,997,1000,99.612,99.99,0.997,0.9962196219621963
2022-05-17,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-18,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-19,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-20,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-23,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-24,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-25,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-26,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-27,998,1000,99.704,99.99,0.998,0.9971397139713971
2022-05-30,998,1000,99.888,99.99,0.998,0.9989798979897991
2022-05-31,999,1000,99.936,99.99,0.999,0.9994599459945995
2022-06-01,999,1000,99.955,100.013,0.999,0.9994200753901992
2022-06-02,999,1000,99.955,100.013,0.999,0.9994200753901992
2022-06-06,999,1000,99.955,100.013,0.999,0.9994200753901992
2022-06-07,998,1000,99.825,100.013,0.998,0.9981202443682321
2022-06-08,998,1000,99.825,100.013,0.998,0.9981202443682321
2022-06-09,997,1000,99.557,100.013,0.997,0.9954405927229459
2022-06-10,998,1000,99.825,100.013,0.998,0.9981202443682321
2022-06-13,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-14,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-15,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-16,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-17,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-20,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-21,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-22,997,1000,99.574,100.013,0.997,0.9956105706258186
2022-06-23,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-24,998,1000,99.758,100.013,0.998,0.9974503314569105
2022-06-27,999,1000,99.955,100.013,0.999,0.9994200753901992
2022-06-28,998,1000,99.884,100.013,0.998,0.9987101676782018
2022-06-29,996,1000,99.662,100.013,0.996,0.9964904562406888
2022-06-30,998,1000,99.884,100.013,0.998,0.9987101676782018
2022-07-01,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-04,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-05,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-06,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-07,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-08,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-11,998,1000,99.724,99.996,0.998,0.9972798911956479
2022-07-12,997,1000,99.68,99.996,0.997,0.9968398735949439
2022-07-13,997,1000,99.68,99.996,0.997,0.9968398735949439
2022-07-14,997,1000,99.68,99.996,0.997,0.9968398735949439
2022-07-15,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-18,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-19,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-20,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-21,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-22,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-25,998,1000,99.9,99.996,0.998,0.9990399615984641
2022-07-26,999,1000,99.944,99.996,0.999,0.9994799791991681
2022-07-27,998,1000,99.879,99.996,0.998,0.9988299531981281
2022-07-28,998,1000,99.879,99.996,0.998,0.9988299531981281
2022-07-29,998,1000,99.879,99.996,0.998,0.9988299531981281
2022-08-01,998,1000,99.879,100.009,0.998,0.998700116989471
2022-08-02,998,1000,99.879,100.009,0.998,0.998700116989471
2022-08-03,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-04,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-05,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-08,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-09,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-10,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-11,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-12,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-15,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-16,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-17,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-18,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-19,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-22,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-23,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-24,998,1000,99.896,100.009,0.998,0.9988701016908478
2022-08-25,998,1000,99.896,100.009,0.998,0.9988701016908478
2022-08-26,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-29,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-30,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-08-31,999,1000,99.956,100.009,0.999,0.9994700476957075
2022-09-01,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-05,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-06,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-07,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-08,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-09,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-13,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-14,999,1000,99.958,100.007,0.999,0.9995100342975991
2022-09-15,998,1000,99.894,100.007,0.998,0.9988700790944633
2022-09-16,998,1000,99.894,100.007,0.998,0.9988700790944633
2022-09-19,997,1000,99.822,100.007,0.997,0.9981501294909356
2022-09-20,997,1000,99.822,100.007,0.997,0.9981501294909356
2022-09-21,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-22,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-23,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-26,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-27,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-28,998,1000,99.886,100.007,0.998,0.9987900846940713
2022-09-29,998,1000,99.886,100.007,0.998,0.9987900846940713
