signal_id,catalog_signal_id,name,frequency,information_family,state_count,contains_restored_state,s001_reference_function,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,nonzero_score_sessions,preferred_sessions,avoided_sessions,preferred_mean_return,avoided_mean_return,preferred_minus_avoided,industry_score_correlation,state_changes,rolling_60_state_change_median,rolling_60_state_change_p10,frequency_policy,identifiable,bh_qvalue,evidence_label
SIG-DAILY-F454C736E22735FE,SIG-CZSC-coo_sar_V230325,coo_sar_V230325,daily,TREND_MOMENTUM,2,False,False,0.05911771050095928,0.058416760979873625,0.06758508360361132,-0.0006816544950442848,0.5995628622729812,2,"{'2024': -0.0698129384292612, '2025': 0.1439536015579953, '2026': 0.012583350297458171}",138,76,62,0.004782939276006804,0.007192648611664347,-0.002409709335657543,0.10914737725542402,121,4.0,0.0,REPORT_ONLY,True,0.9340187740992257,DIRECTIONALLY_STABLE
SIG-DAILY-CB4DEAA43588BD30,SIG-CZSC-bar_eight_V230702,bar_eight_V230702,daily,MARKET_STRUCTURE,5,False,False,0.09079606680387972,0.050156674598793846,0.055112714642227834,-0.0009174931307084447,0.6018290015628771,2,"{'2024': -0.08100959503214156, '2025': 0.06316199164577765, '2026': 0.13727761153430482}",643,256,387,0.0035587466513176337,0.004934912180588049,-0.0013761655292704156,0.05475611360582699,428,21.0,0.0,REPORT_ONLY,True,0.9340187740992257,DIRECTIONALLY_STABLE
SIG-DAILY-408CC7DAD4AB9D54,SIG-CZSC-tas_ma_system_V230513,tas_ma_system_V230513,daily,TREND_MOMENTUM,2,False,False,0.04737548424149201,0.032569559091395,0.037380984265143406,-0.0006904610735486384,0.5937431973761818,2,"{'2024': -0.1508730069908377, '2025': 0.1639779943230432, '2026': 0.06310003480865094}",443,224,219,0.002953709653200902,0.004789412385082579,-0.0018357027318816775,0.015557939815154827,166,8.0,0.0,REPORT_ONLY,True,0.9340187740992257,DIRECTIONALLY_STABLE
SIG-WEEKLY-74F92E149863574F,SIG-CZSC-bar_single_V230506,bar_single_V230506,weekly,MARKET_STRUCTURE,5,True,False,0.02746165297168012,0.010181986720090255,0.011804670194583162,-0.0007412387724726084,0.6048156891141083,2,"{'2024': -0.03475161742248862, '2025': 0.049341287697631825, '2026': 0.079742473954346}",397,303,94,0.0031726726600816366,-0.00535672360505077,0.008529396265132407,0.005514598760207794,109,5.0,0.0,REPORT_ONLY,True,0.9340187740992257,DIRECTIONALLY_STABLE
SIG-WEEKLY-F57139F6C8592FF8,SIG-CZSC-obv_up_dw_line_V230719,obv_up_dw_line_V230719,weekly,VOLUME_LIQUIDITY,2,True,False,0.06589588132444553,0.005618968575677638,0.004083010563970099,-0.0003938054883906172,0.6054656644608977,2,"{'2024': 0.0006068394445534184, '2025': 0.025846855730014124, '2026': None}",46,24,22,0.0031742068984769493,0.008386588165056679,-0.005212381266579729,0.024529874740638623,38,2.0,0.0,REPORT_ONLY,True,0.9340187740992257,DIRECTIONALLY_STABLE
SIG-DAILY-D0F9F87D3278AC0E,SIG-CZSC-cxt_decision_V240526,cxt_decision_V240526,daily,MARKET_STRUCTURE,2,False,False,0.02874642668927436,0.040303541184471686,0.04384691606827298,-0.0005136049928426876,0.627178362630265,2,"{'2024': 0.04042890812821706, '2025': 0.016579614299159134, '2026': -0.021727760976860907}",75,30,45,0.0017573350550401914,0.0028119054186900505,-0.001054570363649859,0.23546725925293677,207,10.0,0.0,REPORT_ONLY,True,0.937818429387575,DIRECTIONALLY_STABLE
SIG-DAILY-C55B97E8E318BF5E,SIG-CZSC-bar_window_ps_V230731,bar_window_ps_V230731,daily,POSITION_VALUATION,5,False,False,0.0801034642864291,0.0024100496644731298,0.012320515361029365,-0.0009756427391536076,0.6256777778411142,2,"{'2024': -0.14494173061729676, '2025': 0.13495689480678644, '2026': 0.0898738931085912}",643,313,330,0.004385379568053761,0.004388564702497156,-3.185134443394952e-06,-0.007270064853793191,216,10.0,0.0,REPORT_ONLY,True,0.937818429387575,DIRECTIONALLY_STABLE
SIG-DAILY-E2D49453CBF76F35,SIG-CZSC-bar_fake_break_V230204,bar_fake_break_V230204,daily,MARKET_STRUCTURE,2,True,False,-0.003736296619748729,0.054556941182743277,0.04458227050578666,-0.0007568170141896025,0.6390768872237418,2,"{'2024': 0.07626264613124122, '2025': 0.10741447530843998, '2026': -0.045911022048885974}",24,12,12,0.007532187669587603,0.04069606591727313,-0.033163878247685526,-0.22146063238284538,77,2.0,0.0,REPORT_ONLY,True,0.9460290532985617,DIRECTIONALLY_STABLE
SIG-30M-0BE44721879919A1,SIG-CZSC-cci_decision_V240620,cci_decision_V240620,30m,TREND_MOMENTUM,2,False,False,0.01561661859797523,0.0290599840303866,0.03101403878337486,-0.0008611460332776949,0.6406024826319401,2,"{'2024': -0.060218633097321096, '2025': 0.08340487980605957, '2026': 0.042284891906433836}",282,0,282,,0.004336130847674042,,-0.1365176139867755,834,37.0,31.0,REPORT_ONLY,True,0.9460290532985617,DIRECTIONALLY_STABLE
SIG-WEEKLY-4BCDB76B2FAAD613,SIG-CZSC-bar_r_breaker_V230326,bar_r_breaker_V230326,weekly,MARKET_STRUCTURE,2,False,False,0.06869388641151845,0.007331133472835347,0.0138894156439145,-0.0012394217931720574,0.6507828811066562,2,"{'2024': -0.2091938994049458, '2025': 0.023990412470764475, '2026': 0.13543416265495506}",122,78,44,0.008323546123425951,0.01631508820447263,-0.00799154208104668,0.04090374693113853,86,4.0,0.0,REPORT_ONLY,True,0.9551490285780769,DIRECTIONALLY_STABLE
SIG-30M-B80E708745996504,SIG-CZSC-amv_up_dw_line_V230603,amv_up_dw_line_V230603,30m,VOLUME_LIQUIDITY,2,False,False,0.08146542078460213,0.014212121570264868,0.019055626084444777,-0.000980810635763583,0.656703712960552,2,"{'2024': -0.08241088232918353, '2025': 0.05117437405739813, '2026': 0.025246548490938645}",643,327,316,0.003422841538070547,0.005384749916695634,-0.0019619083786250866,0.04295517526061108,97,4.0,2.0,REPORT_ONLY,True,0.9557776510240501,DIRECTIONALLY_STABLE
SIG-WEEKLY-C917DAD4AB5E6A67,SIG-CZSC-cxt_ubi_end_V230816,cxt_ubi_end_V230816,weekly,MARKET_STRUCTURE,2,True,False,0.050377929796796096,0.08015402029970106,0.07799257862442059,-0.0022610100184449534,0.6615722360706363,2,"{'2024': -0.040044107931131626, '2025': 0.11846620309182955, '2026': 0.05457129592315466}",199,99,100,0.0116276323721077,0.015371941376698329,-0.0037443090045906294,0.061818369238439995,37,2.0,0.0,REPORT_ONLY,True,0.9562725957748288,DIRECTIONALLY_STABLE
SIG-DAILY-75AB778ABC0F014A,SIG-CZSC-byi_fx_num_V230628,byi_fx_num_V230628,daily,MARKET_STRUCTURE,2,False,False,0.030835329156558927,0.031001211884951734,0.013389582971580629,-0.0013795387562528065,0.6641264080893604,2,"{'2024': 0.07179870860083738, '2025': -0.0518783390431122, '2026': 0.0376276783121047}",394,174,220,0.002527622802163253,0.006085346644950809,-0.003557723842787556,-0.0766070213883604,303,15.0,0.0,REPORT_ONLY,True,0.9570643403583834,DIRECTIONALLY_STABLE
SIG-DAILY-B41A9FC26A97A64D,SIG-CZSC-byi_symmetry_zs_V221107,byi_symmetry_zs_V221107,daily,MARKET_STRUCTURE,2,False,False,0.07435477826257882,0.03527233338016437,0.03650632533282286,-0.0013889974693844646,0.6717405775034035,2,"{'2024': 0.07942783686694237, '2025': -0.06901452921411837, '2026': 0.010828417147284091}",643,0,643,,0.0043870142404741665,,0.0367723315073006,84,3.0,0.0,REPORT_ONLY,True,0.9593420822428848,DIRECTIONALLY_STABLE
SIG-DAILY-A88766EFB61C335D,SIG-CZSC-bar_window_ps_V230801,bar_window_ps_V230801,daily,POSITION_VALUATION,11,True,False,0.13235765298526123,0.022877864033367012,0.024690491595347065,-0.0015335566990696365,0.6825111978794562,2,"{'2024': -0.0541908368848485, '2025': 0.010838734648594002, '2026': 0.07568035040478974}",643,228,415,0.002608505052698342,0.005364122902673897,-0.0027556178499755554,0.013140492422233264,232,11.0,0.0,REPORT_ONLY,True,0.9619634663571601,DIRECTIONALLY_STABLE
SIG-30M-791D6B8746F45A30,SIG-CZSC-tas_sar_base_V230425,tas_sar_base_V230425,30m,TREND_MOMENTUM,2,False,False,0.030088180250378783,0.0204004615740108,0.0217118213195093,-0.0008711178140865274,0.6847144599809099,2,"{'2024': -0.02431296196972236, '2025': 0.004636682303124272, '2026': 0.07898579875447453}",185,100,85,0.0016695121523125178,0.005416885977754744,-0.0037473738254422263,-0.3246134904997134,600,26.0,18.0,REPORT_ONLY,True,0.9619634663571601,DIRECTIONALLY_STABLE
SIG-DAILY-89B642C83E605825,SIG-CZSC-bar_dual_thrust_V230403,bar_dual_thrust_V230403,daily,MARKET_STRUCTURE,2,False,False,0.0657683798504472,0.006523766663910707,0.01304007258712129,-0.0010921479132014616,0.6814916146658452,2,"{'2024': -0.04009227680234114, '2025': 0.01753061902772395, '2026': 0.02524139062798056}",303,0,303,,0.006031990517326109,,0.15288890979642447,724,36.0,0.0,REPORT_ONLY,True,0.9619634663571601,DIRECTIONALLY_STABLE
SIG-WEEKLY-DFF243EADA621E81,SIG-CZSC-bar_dual_thrust_V230403,bar_dual_thrust_V230403,weekly,MARKET_STRUCTURE,2,False,False,0.02605084323325653,0.014762812780818733,0.02786078713356568,-0.0013474269934726638,0.7110626663276265,2,"{'2024': -0.0778628226491759, '2025': 0.015578811895565946, '2026': 0.06440884317810858}",294,165,129,0.0020597195764480657,0.005188578851520494,-0.0031288592750724283,0.059833891889876,149,7.0,0.0,REPORT_ONLY,True,0.9783414366297937,DIRECTIONALLY_STABLE
SIG-30M-0B67F732F0848D8E,SIG-CZSC-vol_window_V230801,vol_window_V230801,30m,VOLUME_LIQUIDITY,2,False,False,0.05440630984736525,0.008040857330102487,0.014566628059116158,-0.0013212635390243,0.7287164999258451,2,"{'2024': -0.09556131229336386, '2025': 0.08067566408303829, '2026': 0.0176565997805483}",643,194,449,0.002376941582583152,0.005255508885531754,-0.002878567302948602,0.15494987289021026,569,25.0,20.0,REPORT_ONLY,True,0.9783414366297937,DIRECTIONALLY_STABLE
SIG-30M-F66D4BEF6AEF637A,SIG-CZSC-xl_bar_position_V240328,xl_bar_position_V240328,30m,POSITION_VALUATION,2,False,False,0.04437728746369266,0.010035159824652026,0.009272357041279917,-0.0012671501009254625,0.7299007958354081,2,"{'2024': -0.04015597971471359, '2025': 0.019528572567005447, '2026': 0.10868604519719775}",380,193,187,0.0030032286896279304,0.006236108628745839,-0.0032328799391179086,-0.552697776621734,886,39.0,34.0,REPORT_ONLY,True,0.9783414366297937,DIRECTIONALLY_STABLE
SIG-30M-C569CC6E3602AEA6,SIG-CZSC-bar_vol_grow_V221112,bar_vol_grow_V221112,30m,VOLUME_LIQUIDITY,2,False,False,0.010710629444221291,0.0023266722860095226,0.008420331905692222,-0.0011177233986725303,0.7274163216555342,2,"{'2024': -0.11164473321815618, '2025': 0.0915434068129087, '2026': 0.04016177084692457}",643,608,35,0.004118840298928419,0.009045578710754586,-0.004926738411826167,-0.01528969549066886,95,4.0,0.0,REPORT_ONLY,True,0.9783414366297937,DIRECTIONALLY_STABLE
SIG-DAILY-972854B8F55C6429,SIG-CZSC-xl_bar_trend_V240330,xl_bar_trend_V240330,daily,TREND_MOMENTUM,2,False,False,0.027850289582993598,0.0025643642352971307,0.005380132964740689,-0.0016771656633855425,0.7084984141226988,2,"{'2024': -0.12381228037730296, '2025': 0.08606853327606842, '2026': 0.006387874105852794}",643,328,315,0.0027434211095300524,0.006098438199044545,-0.0033550170895144927,0.03009383375465188,60,2.0,0.0,REPORT_ONLY,True,0.9783414366297937,DIRECTIONALLY_STABLE
SIG-30M-341F4E12849B6CEA,SIG-CZSC-jcc_fen_shou_xian_V20221113,jcc_fen_shou_xian_V20221113,30m,MARKET_STRUCTURE,1,False,False,0.011628507043791422,0.01498907147665331,0.00810803168130981,-0.002638503803117347,0.7396366452244493,2,"{'2024': -0.02930671033988873, '2025': 0.014135050719083988, '2026': 0.10522837501124935}",154,0,154,,0.009088680451084092,,-0.24291933271255448,509,22.0,16.0,REPORT_ONLY,True,0.9796297203023347,DIRECTIONALLY_STABLE
SIG-30M-0556412A129AF090,SIG-CZSC-cxt_bi_base_V230228,cxt_bi_base_V230228,30m,MARKET_STRUCTURE,2,False,False,0.030550139130287736,0.009049733869244897,0.006418603049811274,-0.0008966754187672571,0.7476893242005409,3,"{'2024': 0.011079848161280454, '2025': 0.00029332996732604684, '2026': 0.014997617465915256}",643,317,326,0.0034776990772246896,0.005271225610873198,-0.0017935265336485088,-0.25711526054192474,739,33.0,27.0,REPORT_ONLY,True,0.9796297203023347,DIRECTIONALLY_STABLE
SIG-30M-CA52D300A3CAF34B,SIG-CZSC-tas_dif_zero_V240612,tas_dif_zero_V240612,30m,TREND_MOMENTUM,2,False,False,0.007356676669294953,0.041837151476156895,0.04133993664296298,-0.001098283759424472,0.8149599092641515,3,"{'2024': 0.03815430512585383, '2025': 0.022552891908630628, '2026': 0.06337647391589804}",22,12,10,-0.004305781476163691,-0.020354110653048707,0.016048329176885017,0.011521311715943889,120,4.0,2.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-30M-503B24C255FFAADB,SIG-CZSC-bar_single_V230506,bar_single_V230506,30m,MARKET_STRUCTURE,5,False,False,0.04170629214209003,0.0249010245823429,0.02410459298410816,-0.0009115251601172166,0.7654829118893562,2,"{'2024': 0.03447849047693338, '2025': -0.04159733373873042, '2026': 0.09237182685429689}",631,328,303,0.005100608355986146,0.0034154763170306628,0.0016851320389554836,-0.035600181401370196,799,35.0,28.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-WEEKLY-112B9329F796ED5D,SIG-CZSC-cxt_three_bi_V230618,cxt_three_bi_V230618,weekly,MARKET_STRUCTURE,11,True,False,0.13415981439305738,0.007394001589578713,0.022899936806097802,-0.0033944180306645583,0.9174196061232114,2,"{'2024': -0.07617789257736081, '2025': 0.199488547896713, '2026': 0.269080775905877}",237,122,115,-0.005352702559772112,-0.007099892474137945,0.0017471899143658327,-0.021146203077841416,49,2.0,0.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-DAILY-2BBBD5D7C58927D2,SIG-CZSC-bar_zdt_V230331,bar_zdt_V230331,daily,MARKET_STRUCTURE,2,False,False,0.04127366343104055,0.010292954867543662,0.01108541337776711,-0.005448283017365603,0.8305824429888178,2,"{'2024': -0.04674171568803502, '2025': 0.06682926648276288, '2026': 0.02307967739085336}",51,0,51,,0.019111186450614704,,-0.07560140362662483,162,7.0,0.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-30M-4280E17AC005EE54,SIG-CZSC-cxt_decision_V240612,cxt_decision_V240612,30m,MARKET_STRUCTURE,2,False,False,0.03212306034785382,0.0004937175276011355,0.003254902459620738,-0.0017003076609950864,0.8535618907523419,2,"{'2024': -0.03054596920019989, '2025': 0.06439264324480061, '2026': 0.0038053939291279914}",284,284,0,0.005205869969320204,,,0.14081202864454853,768,34.0,27.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-WEEKLY-387604542399D184,SIG-CZSC-tas_boll_vt_V230212,tas_boll_vt_V230212,weekly,VOLATILITY_RISK,2,True,False,0.01324399469264323,0.01015506322738695,0.003106879579501723,-0.006668877962275465,0.8176272194042105,2,"{'2024': 0.03410034120565063, '2025': -0.08759997736029085, '2026': 0.01981365740870337}",140,0,140,,0.010839802676829753,,-0.0036793872478789093,33,1.0,0.0,REPORT_ONLY,True,0.9810147204951793,DIRECTIONALLY_STABLE
SIG-WEEKLY-9ADE6701E768156D,SIG-CZSC-tas_dma_bs_V240608,tas_dma_bs_V240608,weekly,TREND_MOMENTUM,2,True,False,0.05559315931842659,0.15819444609827785,0.16548745230591633,0.00611112735548332,0.002757135706926235,2,"{'2024': None, '2025': 0.20443878720398503, '2026': 0.2325260103206268}",24,0,24,,-0.02664864952350991,,0.03065348289344152,21,0.0,0.0,REPORT_ONLY,True,0.3287884330509535,NOMINAL_SUPPORT
SIG-30M-D49839A5E3B29F88,SIG-CZSC-zdy_zs_space_V230421,zdy_zs_space_V230421,30m,MARKET_STRUCTURE,2,False,False,0.07895725712471682,0.12193900080066368,0.11680985926606599,0.0052170483927714345,0.0017313457680105326,3,"{'2024': 0.11174915882523317, '2025': 0.0412056495976139, '2026': 0.2168101006310486}",60,60,0,0.01796487406485011,,,0.027308960536640572,173,8.0,3.0,REPORT_ONLY,True,0.3287884330509535,NOMINAL_SUPPORT
SIG-30M-8480CDE42C1CAD7A,SIG-CZSC-bar_r_breaker_V230326,bar_r_breaker_V230326,30m,MARKET_STRUCTURE,2,False,False,0.026327743707714776,0.11357721163737117,0.11479991773758602,0.004016783714213768,0.002349021220732686,3,"{'2024': 0.07586323321254268, '2025': 0.17595627202743358, '2026': 0.15049338512937768}",67,21,46,0.008842348293580564,-0.011607330509726566,0.020449678803307128,-0.06287937751844466,226,9.0,4.0,REPORT_ONLY,True,0.3287884330509535,NOMINAL_SUPPORT
SIG-WEEKLY-DDF69292A422AE1C,SIG-CZSC-xl_bar_trend_V240329,xl_bar_trend_V240329,weekly,TREND_MOMENTUM,2,True,False,0.04698471422808542,0.1790720959586686,0.18436959341085024,0.005755114855809509,0.005123654189592426,3,"{'2024': 0.06627358730954655, '2025': 0.2187704897349072, '2026': 0.2621873182356919}",35,26,9,0.02897401130993866,-0.025589590283894417,0.054563601593833076,0.05232631470856594,24,1.0,0.0,REPORT_ONLY,True,0.37930421919588947,NOMINAL_SUPPORT
SIG-WEEKLY-209EE65A61110637,SIG-CZSC-cxt_overlap_V240612,cxt_overlap_V240612,weekly,MARKET_STRUCTURE,2,True,False,0.06019288302912829,0.13644571151076337,0.13894764912083868,0.00420813521635126,0.004066961377703417,2,"{'2024': 0.16174217245142927, '2025': None, '2026': 0.13393042261114535}",23,0,23,,-0.020732920581979633,,0.1013411956497786,14,0.0,0.0,REPORT_ONLY,True,0.37930421919588947,NOMINAL_SUPPORT
SIG-DAILY-F63B3328339E4A4D,SIG-CZSC-jcc_yun_xian_V221118,jcc_yun_xian_V221118,daily,MARKET_STRUCTURE,2,True,False,0.051904367810635996,0.06269155081378086,0.06682772921871037,0.0026887457718287335,0.005566309296375737,3,"{'2024': 0.07962600106542038, '2025': 0.024473488543187875, '2026': 0.09529911098169593}",51,35,16,0.013002859908542783,-0.007731527749158709,0.02073438765770149,-0.1056106240174706,157,6.0,0.0,REPORT_ONLY,True,0.37930421919588947,NOMINAL_SUPPORT
SIG-30M-EEF2AFD62AD7392B,SIG-CZSC-obvm_line_V230610,obvm_line_V230610,30m,VOLUME_LIQUIDITY,2,False,False,0.017682738141178985,0.1211199395034903,0.14396037195180558,0.006324311657726107,0.013653999606469989,3,"{'2024': 0.024477471604789202, '2025': 0.08799004697314851, '2026': 0.23109351349378573}",643,278,365,0.011633664433995303,-0.0011323522082898776,0.012766016642285181,0.18909354446027007,244,10.0,7.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-DAILY-54F0F5048C383A79,SIG-CZSC-cxt_fx_power_V221107,cxt_fx_power_V221107,daily,MARKET_STRUCTURE,6,False,False,0.10934294298530474,0.11231813843879984,0.11330619447357573,0.0037283228288113807,0.013690664267677755,2,"{'2024': 0.1048773873042202, '2025': -0.02181266507198195, '2026': 0.25616108533414944}",643,222,421,0.008007442682496087,0.002477904705726265,0.005529537976769822,0.0523264592422276,432,21.0,0.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-WEEKLY-6754E361663BD6D4,SIG-CZSC-bar_reversal_V230227,bar_reversal_V230227,weekly,MARKET_STRUCTURE,2,False,False,0.04434343825425276,0.10676064578238594,0.10632374509417183,0.004408798557516647,0.010699873978655423,2,"{'2024': 0.16802955254890295, '2025': 0.19889689311820855, '2026': -0.03232830048483709}",115,115,0,0.011984835315887182,,,-0.007473939036615054,54,2.0,0.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-DAILY-1B4BF7A4B82F9B4E,SIG-CZSC-tas_macd_xt_V221208,tas_macd_xt_V221208,daily,TREND_MOMENTUM,6,False,False,0.07360980507844826,0.08344559778041104,0.09523154657924676,0.003490313905773453,0.00940781528444432,3,"{'2024': 0.04527959440988377, '2025': 0.05085098803230798, '2026': 0.17166338965944816}",242,167,75,0.00906682270439655,-0.008573582022116447,0.017640404726512997,0.2798134042321535,546,27.0,0.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-30M-757887E0D0A362BB,SIG-CZSC-zdy_macd_V230519,zdy_macd_V230519,30m,TREND_MOMENTUM,2,False,False,0.026339589655986727,0.06685040673939645,0.08162128122116453,0.004340487454881381,0.009501515648314933,2,"{'2024': -0.01480027568916755, '2025': 0.14511996698804575, '2026': 0.06682595812063712}",251,134,117,0.010196784004278567,-0.0036979277591702286,0.013894711763448796,0.22628784312193578,769,34.0,25.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-WEEKLY-511D52DADD8BEAC2,SIG-CZSC-tas_second_bs_V230228,tas_second_bs_V230228,weekly,TREND_MOMENTUM,2,True,False,0.0767162241655017,0.07947937961354892,0.06972641938282874,0.004263577844028551,0.007916799017816252,2,"{'2024': 0.0464724408449151, '2025': -0.05688775689191548, '2026': 0.11452383103468253}",144,0,144,,-0.003024894270464076,,0.015901971443282165,31,1.0,0.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-30M-E5AE9A83EB877E10,SIG-CZSC-tas_ma_base_V221101,tas_ma_base_V221101,30m,TREND_MOMENTUM,2,False,False,0.0466237573395829,0.052903842215478156,0.04516178492791492,0.0026455774701511976,0.011857452428755709,3,"{'2024': 0.04030326565881597, '2025': 0.1195598910917544, '2026': 0.04133308254733223}",643,319,324,0.007053244463318311,0.0017619295457603319,0.005291314917557979,-0.4416345092580134,715,32.0,27.0,REPORT_ONLY,True,0.4353631237121526,NOMINAL_SUPPORT
SIG-30M-B2E77F23E0A17066,SIG-CZSC-dema_up_dw_line_V230605,dema_up_dw_line_V230605,30m,TREND_MOMENTUM,2,False,False,0.05298855343698801,0.06205176235521936,0.06959447245857392,0.002553804224328004,0.015338405073943085,3,"{'2024': 0.01059133726110711, '2025': 0.08424696732821788, '2026': 0.09092130634065018}",643,329,314,0.0068819218985136515,0.0017729230955856614,0.00510899880292799,0.2446054426883214,680,30.0,24.0,REPORT_ONLY,True,0.45727620126692825,NOMINAL_SUPPORT
SIG-30M-5E1BA4E10F41F424,SIG-CZSC-bar_window_ps_V230801,bar_window_ps_V230801,30m,POSITION_VALUATION,11,True,False,0.09418835097177972,0.10345088125537222,0.1239163676237157,0.004005472470958336,0.016599767835552715,2,"{'2024': -0.0013410694777535538, '2025': 0.12294652286081453, '2026': 0.13426216218882037}",643,345,298,0.0085506255922775,-0.0004332740694994922,0.008983899661776993,0.2442295572613576,874,38.0,33.0,REPORT_ONLY,True,0.4573456398320008,NOMINAL_SUPPORT
SIG-WEEKLY-FC7559B360845336,SIG-CZSC-zdy_macd_V230519,zdy_macd_V230519,weekly,TREND_MOMENTUM,2,False,False,0.04799013832661833,0.09885440763797666,0.09856085472439079,0.004300806213028987,0.017258326031396258,2,"{'2024': 0.15443913296175082, '2025': -0.03422426984282214, '2026': 0.22439277907621724}",172,172,0,0.007150874993881943,,,0.010511347262459624,52,2.0,0.0,REPORT_ONLY,True,0.4573456398320008,NOMINAL_SUPPORT
SIG-WEEKLY-805AD0886329DF6F,SIG-CZSC-cxt_bi_end_V230322,cxt_bi_end_V230322,weekly,MARKET_STRUCTURE,2,True,False,0.02514351032383538,0.1660025808085632,0.16275576107418982,0.006279617613067597,0.020454779257499247,3,"{'2024': 0.18062978125363888, '2025': 0.11884072478593471, '2026': 0.1185426719281627}",80,0,80,,-0.01323237205623431,,0.11308157065546115,23,0.0,0.0,REPORT_ONLY,True,0.49259036086263536,NOMINAL_SUPPORT
SIG-30M-125AD1DB9C4B97E1,SIG-CZSC-cxt_third_bs_V230318,cxt_third_bs_V230318,30m,MARKET_STRUCTURE,2,False,False,0.02782191343477285,0.07426056999763288,0.06704222447939477,0.003868719995636796,0.020653683893611545,2,"{'2024': 0.13063282306443874, '2025': 0.1094384189251796, '2026': -0.039166493214491394}",49,0,49,,-0.0084439176855793,,-0.05944302231358761,147,6.0,3.0,REPORT_ONLY,True,0.49259036086263536,NOMINAL_SUPPORT
SIG-DAILY-2C51E580AC629FFC,SIG-CZSC-emv_up_dw_line_V230605,emv_up_dw_line_V230605,daily,VOLUME_LIQUIDITY,2,False,False,0.06910075187563962,0.09228997597614572,0.11284253534344167,0.005247173608104089,0.02497517986608936,3,"{'2024': 0.047358550730551646, '2025': 0.05084264236057531, '2026': 0.13192348696869902}",643,321,322,0.00964235466069248,-0.0008520052467621022,0.010494359907454582,0.30727847565900385,463,23.0,0.0,REPORT_ONLY,True,0.5415073089147557,NOMINAL_SUPPORT
SIG-30M-68FE774111288F07,SIG-CZSC-tas_ma_base_V230313,tas_ma_base_V230313,30m,TREND_MOMENTUM,2,False,False,0.06271766675550249,0.05000658811801886,0.05002084194567319,0.0024825492927568887,0.023986885743216606,3,"{'2024': 0.031676864735786986, '2025': 0.06489997266905247, '2026': 0.08314768621503524}",467,224,243,0.007451953448598537,0.0014405534307830518,0.006011400017815485,-0.1474860585841046,938,42.0,37.0,REPORT_ONLY,True,0.5415073089147557,NOMINAL_SUPPORT
SIG-DAILY-DA2DB60E8F352371,SIG-CZSC-cxt_bi_end_V230312,cxt_bi_end_V230312,daily,MARKET_STRUCTURE,2,False,False,0.005887376713378136,0.1354315000118743,0.12179748399613843,0.0034499536335043306,0.028698190539177933,3,"{'2024': 0.1859507554709588, '2025': 0.06524690624068705, '2026': 0.07687339535468826}",155,68,87,0.005128360666913599,-0.012052117595916637,0.017180478262830236,-0.04149801229317952,151,6.0,0.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
SIG-30M-BF09ECD9ABCE55A0,SIG-CZSC-xl_bar_trend_V240330,xl_bar_trend_V240330,30m,TREND_MOMENTUM,2,False,False,0.031663108033996024,0.07342980930140183,0.0999730570031145,0.004019485719175027,0.0326484999568725,3,"{'2024': 0.006034131546418752, '2025': 0.03350322429839321, '2026': 0.1400318310883274}",643,322,321,0.008400253668821293,0.0003612725086119404,0.008038981160209353,0.4514163285455678,476,21.0,17.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
SIG-WEEKLY-1A0A3AC417065B49,SIG-CZSC-cxt_decision_V240614,cxt_decision_V240614,weekly,MARKET_STRUCTURE,2,True,False,-0.012852244632056408,0.09212485376130218,0.09888852121498833,0.004583972509801063,0.02956248418968566,2,"{'2024': None, '2025': 0.18241515034518008, '2026': 0.15570419586014433}",66,0,66,,-0.009166688088925921,,0.04004443455162485,17,0.0,0.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
SIG-WEEKLY-04E23E1EEDC80772,SIG-CZSC-byi_fx_num_V230628,byi_fx_num_V230628,weekly,MARKET_STRUCTURE,2,False,False,0.03964385314468491,0.07249242559689423,0.08305449939589463,0.0047377892565482775,0.03069341032188681,3,"{'2024': 0.02437321964740298, '2025': 0.11693897127089085, '2026': 0.19014816235900278}",365,188,177,0.002247682152162925,-0.004677130122378968,0.006924812274541893,0.050286592789029604,54,2.0,0.0,REPORT_ONLY,True,0.5565540433758372,NOMINAL_SUPPORT
