candidate_id,outcome,representative_candidate_id,failed_count,reason_codes
R0654,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0655,SCREENING_NONINFERIORITY,,10,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0656,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_CALMAR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0657,SCREENING_NONINFERIORITY,,15,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0658,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_CALMAR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0659,SCREENING_NONINFERIORITY,,2,NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0660,SCREENING_NONINFERIORITY,,10,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0661,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0662,SCREENING_NONINFERIORITY,,15,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0663,SCREENING_NONINFERIORITY,,2,NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0664,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0665,SCREENING_NONINFERIORITY,,4,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0666,SCREENING_NONINFERIORITY,,10,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0667,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0668,SCREENING_NONINFERIORITY,,13,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0669,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0670,SCREENING_NONINFERIORITY,,8,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023
R0671,SCREENING_NONINFERIORITY,,13,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0673,SCREENING_NONINFERIORITY,,6,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0674,SCREENING_NONINFERIORITY,,10,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0675,SCREENING_NONINFERIORITY,,9,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0676,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0677,SCREENING_NONINFERIORITY,,13,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0678,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0679,SCREENING_NONINFERIORITY,,13,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0680,SCREENING_NONINFERIORITY,,6,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0681,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0682,SCREENING_NONINFERIORITY,,6,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0683,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0684,SCREENING_NONINFERIORITY,,15,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0685,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0686,SCREENING_NONINFERIORITY,,6,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0687,SCREENING_NONINFERIORITY,,12,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0688,SCREENING_NONINFERIORITY,,4,NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_CALMAR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0689,SCREENING_NONINFERIORITY,,12,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0690,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2022;NONINFERIORITY_CALMAR_2022;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0691,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0692,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0693,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0694,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0695,SCREENING_NONINFERIORITY,,12,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0696,SCREENING_NONINFERIORITY,,3,NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0697,SCREENING_NONINFERIORITY,,8,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0698,SCREENING_NONINFERIORITY,,2,NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023
R0699,SCREENING_NONINFERIORITY,,9,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0700,SCREENING_NONINFERIORITY,,12,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_MAX_DRAWDOWN_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0701,SCREENING_NONINFERIORITY,,7,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0702,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0703,SCREENING_NONINFERIORITY,,12,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2025;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0704,SCREENING_NONINFERIORITY,,10,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0705,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0706,SCREENING_NONINFERIORITY,,5,NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0707,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0708,SCREENING_NONINFERIORITY,,14,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_MAX_DRAWDOWN_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0709,SCREENING_NONINFERIORITY,,7,NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0710,SCREENING_NONINFERIORITY,,9,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2023;NONINFERIORITY_MAX_DRAWDOWN_2023;NONINFERIORITY_CALMAR_2023;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
R0711,SCREENING_NONINFERIORITY,,11,NONINFERIORITY_NET_CAGR_FULL;NONINFERIORITY_MAX_DRAWDOWN_FULL;NONINFERIORITY_CALMAR_FULL;NONINFERIORITY_PROFIT_FACTOR_FULL;NONINFERIORITY_NET_CAGR_2021;NONINFERIORITY_CALMAR_2021;NONINFERIORITY_NET_CAGR_2024;NONINFERIORITY_CALMAR_2024;NONINFERIORITY_NET_CAGR_2026_YTD;NONINFERIORITY_MAX_DRAWDOWN_2026_YTD;NONINFERIORITY_CALMAR_2026_YTD
