state_id,signal_id,frequency,name,namespace,s001_reference_function,state_primary,horizon,episode_count,coverage_years,max_year_share,positive_years,negative_years,year_sign_consistency,forward_bias,evidence_quality,behavior_sha256,event_count,raw_return_mean,raw_return_median,net_return_mean,net_return_median,net_win_rate,net_return_std,standardized_effect,mfe_mean,mfe_median,mae_mean,mae_median
STATE-A4FB054895DE8052,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,低量柱,1,31,6,0.2903225806451613,4,2,0.6666666666666666,POSITIVE,OK,9adba3867ae43c7edf221f1778581e68a78acd7e7df663e9769ee387475e52f2,31,0.001999811525267425,0.0034175515684120583,0.0009983124632732597,0.002414635474890625,0.6451612903225806,0.011233664365061683,0.08886792686971809,0.009350388142733092,0.008341845420497096,-0.0068930881169941656,-0.0037453183520598232
STATE-A4FB054895DE8052,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,低量柱,3,31,6,0.2903225806451613,4,2,0.6666666666666666,POSITIVE,OK,9adba3867ae43c7edf221f1778581e68a78acd7e7df663e9769ee387475e52f2,31,0.004464151508484721,0.00392741061755153,0.003460189338061549,0.0029239849197828516,0.5806451612903226,0.015847871390773104,0.21833779772317746,0.01423747902609057,0.010313315926892885,-0.011523952181041075,-0.00855614973262031
STATE-A4FB054895DE8052,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,低量柱,5,31,6,0.2903225806451613,5,1,0.8333333333333334,POSITIVE,OK,9adba3867ae43c7edf221f1778581e68a78acd7e7df663e9769ee387475e52f2,31,0.006882366914288738,0.003114842903575221,0.005875987736963241,0.002112229367439822,0.5483870967741935,0.020400101198116468,0.28803718569326353,0.01814773015564441,0.011595264249969484,-0.014820043709083977,-0.015118476522750335
STATE-A4FB054895DE8052,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,低量柱,10,31,6,0.2903225806451613,3,3,0.5,NEGATIVE,OK,9adba3867ae43c7edf221f1778581e68a78acd7e7df663e9769ee387475e52f2,31,0.0005589244075492542,0.0026921523758243193,-0.0004411344874107093,0.00168996131897714,0.5483870967741935,0.04261143231126455,-0.010352491420338696,0.026643419674253363,0.0193342055531327,-0.029038558059288812,-0.020412642669007885
STATE-A4FB054895DE8052,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,低量柱,20,31,6,0.2903225806451613,4,2,0.6666666666666666,POSITIVE,OK,9adba3867ae43c7edf221f1778581e68a78acd7e7df663e9769ee387475e52f2,31,0.014617608641287683,0.007568113017154321,0.013603498087923178,0.0065610484364275745,0.6129032258064516,0.06344912638295329,0.2144000849722967,0.05467237366284174,0.03170265099754044,-0.04113386023288311,-0.023608768971332128
STATE-A2EBDAFA6BF717AD,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,其他,1,324,6,0.1882716049382716,3,3,0.5,NEGATIVE,OK,f2302ed02972afc70f3b5bdfa6f4bd0c5f481b179d1e3bf209cc5ee46e6b72e3,324,0.0005433261106036401,0.00012404020173173436,-0.0004567171938546256,-0.0008755840263558468,0.43209876543209874,0.012001687314894403,-0.03805441533940213,0.008321621388224468,0.0061340038348830506,-0.008553711328811128,-0.005824324057237706
STATE-A2EBDAFA6BF717AD,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,其他,3,324,6,0.1882716049382716,3,3,0.5,POSITIVE,OK,f2302ed02972afc70f3b5bdfa6f4bd0c5f481b179d1e3bf209cc5ee46e6b72e3,324,0.001092934077434305,0.002945120836985504,9.23414396758577e-05,0.0019426769380980202,0.5277777777777778,0.02097915304410186,0.0044015809161475575,0.015338014813466725,0.010832080930944565,-0.01564417265193846,-0.011690355639602301
STATE-A2EBDAFA6BF717AD,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,其他,5,324,6,0.1882716049382716,4,2,0.6666666666666666,POSITIVE,OK,f2302ed02972afc70f3b5bdfa6f4bd0c5f481b179d1e3bf209cc5ee46e6b72e3,323,0.0017929841657989467,0.002172226532195509,0.0007916918278022572,0.0011705551413587756,0.5232198142414861,0.03150280245576879,0.02513083808698685,0.021098962008322963,0.015031429352282188,-0.020762782420335402,-0.015098409274737157
STATE-A2EBDAFA6BF717AD,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,其他,10,324,6,0.1882716049382716,3,3,0.5,POSITIVE,OK,f2302ed02972afc70f3b5bdfa6f4bd0c5f481b179d1e3bf209cc5ee46e6b72e3,323,0.0018381946803544965,-0.00021682567215963733,0.0008368571544372051,-0.0012161092047210387,0.47987616099071206,0.0470751893198797,0.017777032159142118,0.031132593613826965,0.020195439739413734,-0.031946715586630904,-0.021824286513710156
STATE-A2EBDAFA6BF717AD,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,其他,20,324,6,0.1882716049382716,3,3,0.5,POSITIVE,OK,f2302ed02972afc70f3b5bdfa6f4bd0c5f481b179d1e3bf209cc5ee46e6b72e3,321,0.0046440214154715815,0.00359374999999984,0.003639879465031436,0.002590657796101903,0.514018691588785,0.06611112331804762,0.055056990145526515,0.047372027630561975,0.032830820770519464,-0.04691648940342375,-0.035461857177674805
STATE-8916BCACD66A2D7C,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量柱,1,330,6,0.19393939393939394,3,3,0.5,NEGATIVE,OK,b445177d42c5425d496a8085281ed5a775474b4a23cc3ca4cb9e2eafcd0b6678,330,0.0009111703865741951,0.0007328810901102711,-8.924057832981689e-05,-0.0002673516745973492,0.48787878787878786,0.012377341132975778,-0.0072099958602628855,0.008725311502510746,0.006616002277702426,-0.007797157341766929,-0.006134617789002539
STATE-8916BCACD66A2D7C,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量柱,3,330,6,0.19393939393939394,4,2,0.6666666666666666,POSITIVE,OK,b445177d42c5425d496a8085281ed5a775474b4a23cc3ca4cb9e2eafcd0b6678,329,0.0013881786694139207,0.000757480116146958,0.00038729093461201624,-0.0002427772352934232,0.49544072948328266,0.028050999004075365,0.013806671718028617,0.01680397733047036,0.0118156293869911,-0.01587861946724967,-0.010414971521562122
STATE-8916BCACD66A2D7C,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量柱,5,330,6,0.19393939393939394,3,3,0.5,POSITIVE,OK,b445177d42c5425d496a8085281ed5a775474b4a23cc3ca4cb9e2eafcd0b6678,329,0.0019463091474177698,0.0016057808109193328,0.0009448635610636383,0.0006046755827227024,0.5106382978723404,0.03277135830993432,0.028831992623791,0.02143099297682361,0.014497716894977142,-0.021043553225161608,-0.01412151067323486
STATE-8916BCACD66A2D7C,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量柱,10,330,6,0.19393939393939394,3,3,0.5,POSITIVE,OK,b445177d42c5425d496a8085281ed5a775474b4a23cc3ca4cb9e2eafcd0b6678,328,0.0030354092217131892,0.0023921326758026273,0.0020328750795626732,0.0013902414887204673,0.5121951219512195,0.0462079700058769,0.04399403564588803,0.03165354718478269,0.02246046452035555,-0.030762408647766772,-0.021490425665838364
STATE-8916BCACD66A2D7C,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量柱,20,330,6,0.19393939393939394,3,3,0.5,POSITIVE,OK,b445177d42c5425d496a8085281ed5a775474b4a23cc3ca4cb9e2eafcd0b6678,327,0.005067193467936641,0.0015033483668169811,0.004062628556924325,0.0005023455198738258,0.5015290519877675,0.06922796997187766,0.05868478533423237,0.0478191566457105,0.031843651769851045,-0.04679921945470054,-0.03338632750397452
STATE-3833F593F0319BF4,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量黄金柱,1,6,5,0.3333333333333333,3,2,0.6,POSITIVE,SPARSE,270850f773d3ba5cd2d32f8ff5ac0f85e4ba7db1570186c8be338b2b4e076e09,6,0.005114692102725804,0.0002663074405364063,0.0041100797168161325,-0.0007334589836919259,0.5,0.011642188279092767,0.3530332630161188,0.008681505837460598,0.006064992431350724,-0.0037506912298452453,-0.0033687414912185187
STATE-3833F593F0319BF4,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量黄金柱,3,6,5,0.3333333333333333,3,2,0.6,POSITIVE,SPARSE,270850f773d3ba5cd2d32f8ff5ac0f85e4ba7db1570186c8be338b2b4e076e09,6,0.0012262799531212454,-0.0006054354163281817,0.00022555403612676642,-0.0016043305333531266,0.5,0.011154152554909069,0.02022153050322927,0.014802869069583427,0.008848372092365997,-0.009541583186360983,-0.008370768426361919
STATE-3833F593F0319BF4,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量黄金柱,5,6,5,0.3333333333333333,3,2,0.6,NEGATIVE,SPARSE,270850f773d3ba5cd2d32f8ff5ac0f85e4ba7db1570186c8be338b2b4e076e09,6,-0.00019285959878810136,0.0025521925158061842,-0.0011921670854459683,0.0015501413488738791,0.5,0.02201326820998986,-0.05415675101368864,0.018573298963098377,0.012014154900547247,-0.014325250505132966,-0.010108765384867213
STATE-3833F593F0319BF4,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量黄金柱,10,6,5,0.3333333333333333,3,2,0.6,NEGATIVE,SPARSE,270850f773d3ba5cd2d32f8ff5ac0f85e4ba7db1570186c8be338b2b4e076e09,6,-0.02587085777449512,0.011616324704990522,-0.02684450009556007,0.010605213935670155,0.6666666666666666,0.08205450860874926,-0.32715448000011194,0.028440414031594214,0.02891202080440991,-0.04694089804148185,-0.01227440392010809
STATE-3833F593F0319BF4,SIG-30M-127D37392E480BB4,30m,vol_gao_di_V221218,vol,False,高量黄金柱,20,6,5,0.3333333333333333,2,3,0.6,NEGATIVE,SPARSE,270850f773d3ba5cd2d32f8ff5ac0f85e4ba7db1570186c8be338b2b4e076e09,6,-0.0452041384221484,-0.06527025165512751,-0.04615845712437511,-0.06620451427216378,0.3333333333333333,0.12290808463086772,-0.3755526519106023,0.051672239919241046,0.034724515493874564,-0.09122723277809021,-0.07669848270572971
STATE-9D2FB42A789471CC,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,多头,1,191,6,0.193717277486911,4,2,0.6666666666666666,POSITIVE,OK,c8d9dbbf44c898747126716f13d61386ed1bd55bbac1b362a9c63cb44ca5de8f,191,0.001150346892497134,0.000876270592358841,0.00014969687061569057,-0.00012410549019215011,0.4973821989528796,0.013938169744970167,0.0107400665478128,0.00952568629711137,0.00783527696792996,-0.008617398787756697,-0.006527415143603221
STATE-9D2FB42A789471CC,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,多头,3,191,6,0.193717277486911,4,2,0.6666666666666666,NEGATIVE,OK,c8d9dbbf44c898747126716f13d61386ed1bd55bbac1b362a9c63cb44ca5de8f,190,0.0008438923016761232,0.00208362027814446,-0.00015645141876523315,0.001082037449280815,0.5210526315789473,0.033100834896193795,-0.004726509746834912,0.017605528433700293,0.013690361346159197,-0.016841651580709507,-0.011462130483439137
STATE-9D2FB42A789471CC,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,多头,5,191,6,0.193717277486911,3,3,0.5,NEGATIVE,OK,c8d9dbbf44c898747126716f13d61386ed1bd55bbac1b362a9c63cb44ca5de8f,190,-0.0002531103779932054,0.0012797886187154717,-0.0012523576439821126,0.000279009219796178,0.5105263157894737,0.03613849285430468,-0.03465439604886391,0.021940103282909493,0.016708123359830962,-0.022609158343135028,-0.015280243970534568
STATE-9D2FB42A789471CC,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,多头,10,191,6,0.193717277486911,3,3,0.5,NEGATIVE,OK,c8d9dbbf44c898747126716f13d61386ed1bd55bbac1b362a9c63cb44ca5de8f,189,-0.00037517582450850596,0.003680336487907443,-0.0013743010860531046,0.0026771577407931346,0.5238095238095238,0.04861630769503333,-0.028268314711886358,0.030989471065384938,0.022426756546538584,-0.03489579026540952,-0.02147481446391919
STATE-9D2FB42A789471CC,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,多头,20,191,6,0.193717277486911,3,3,0.5,POSITIVE,OK,c8d9dbbf44c898747126716f13d61386ed1bd55bbac1b362a9c63cb44ca5de8f,188,0.004163508912518366,0.002014459415050962,0.0031598472344449868,0.0010129457124873342,0.5053191489361702,0.07266261996511841,0.043486557957335796,0.04916642689154845,0.030215029524928938,-0.05051284789808959,-0.034395192818337916
STATE-3B7AEFA8E0E21ADB,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,空头,1,191,6,0.193717277486911,1,5,0.8333333333333334,NEGATIVE,OK,65eed1c331d6851891b2e040b6cffdb816c32be33e16efa20c8755aa25e69217,191,0.0006063750516533194,-0.00016123831022252233,-0.00039373127023727047,-0.0011605774023661919,0.45549738219895286,0.01380999172627823,-0.028510608698487643,0.00917173308527373,0.0068478937538909435,-0.009348149130991096,-0.0058147986625961545
STATE-3B7AEFA8E0E21ADB,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,空头,3,191,6,0.193717277486911,4,2,0.6666666666666666,POSITIVE,OK,65eed1c331d6851891b2e040b6cffdb816c32be33e16efa20c8755aa25e69217,190,0.001969755560056872,0.0031650031993312178,0.0009682865390074481,0.002162339527967738,0.5421052631578948,0.021199530461075054,0.04567490496005755,0.016596090515150187,0.010801070000293511,-0.01671923628173508,-0.011928619499845028
STATE-3B7AEFA8E0E21ADB,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,空头,5,191,6,0.193717277486911,4,2,0.6666666666666666,POSITIVE,OK,65eed1c331d6851891b2e040b6cffdb816c32be33e16efa20c8755aa25e69217,190,0.0010053052371865152,0.002061043628214798,4.80018447578974e-06,0.0010594833647183943,0.5263157894736842,0.03611171506446975,0.00013292596231500046,0.022873980141949968,0.01634084690119819,-0.02278280705811396,-0.015244485687628595
STATE-3B7AEFA8E0E21ADB,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,空头,10,191,6,0.193717277486911,3,3,0.5,NEGATIVE,OK,65eed1c331d6851891b2e040b6cffdb816c32be33e16efa20c8755aa25e69217,189,-0.0018526614198949487,0.00034048348655102423,-0.0028503099342177935,-0.000659357076653766,0.48677248677248675,0.04521383609950122,-0.0630406570224471,0.030694177885920965,0.020498220640569276,-0.03518051847330222,-0.020872865275142316
STATE-3B7AEFA8E0E21ADB,SIG-30M-B6510599451AAC42,30m,vol_single_ma_V230214,vol,False,空头,20,191,6,0.193717277486911,3,3,0.5,POSITIVE,OK,65eed1c331d6851891b2e040b6cffdb816c32be33e16efa20c8755aa25e69217,188,0.003528398384643651,0.0028734269049589534,0.0025253714997015837,0.0018710546641744763,0.5159574468085106,0.06628200502017392,0.038100408986314595,0.04860817279155442,0.03167368051710506,-0.04953199493461753,-0.034951911484984
STATE-B1029E8D8A99BB1D,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,其他,1,337,6,0.18694362017804153,3,3,0.5,POSITIVE,OK,85bc8fb7c6289efe3f758ba370ab124e62064eaec5dcbafe105d8c643f8c6c9b,337,0.001320157651238798,0.0008771929824560321,0.0003193379034615573,-0.00012318402202393663,0.49851632047477745,0.012155263239175523,0.026271574475849657,0.009074479329036442,0.007378712414683575,-0.007800780212621772,-0.005028386050283773
STATE-B1029E8D8A99BB1D,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,其他,3,337,6,0.18694362017804153,3,3,0.5,NEGATIVE,OK,85bc8fb7c6289efe3f758ba370ab124e62064eaec5dcbafe105d8c643f8c6c9b,337,0.00016153576415777184,0.0010055304172951196,-0.0008381259407538235,5.025139516723343e-06,0.5014836795252225,0.023624535927012184,-0.03547692718041984,0.015869086995868018,0.011458333333333348,-0.016271306539237355,-0.010880829015543991
STATE-B1029E8D8A99BB1D,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,其他,5,337,6,0.18694362017804153,3,3,0.5,NEGATIVE,OK,85bc8fb7c6289efe3f758ba370ab124e62064eaec5dcbafe105d8c643f8c6c9b,336,0.0009111723273814795,0.0017850395586094248,-8.923863946237897e-05,0.0007837551612495108,0.5119047619047619,0.034469268943013116,-0.0025889333368199425,0.02123969026679124,0.015475061715896743,-0.02193741454846187,-0.015031648462108249
STATE-B1029E8D8A99BB1D,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,其他,10,337,6,0.18694362017804153,4,2,0.6666666666666666,NEGATIVE,OK,85bc8fb7c6289efe3f758ba370ab124e62064eaec5dcbafe105d8c643f8c6c9b,335,0.0004810076850533543,0.00040584415584410394,-0.0005189733321230093,-0.0005940617353660249,0.4955223880597015,0.048977336692948376,-0.010596193406280699,0.031089958844217905,0.022094811914417534,-0.03354123161458804,-0.02407221664994985
STATE-B1029E8D8A99BB1D,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,其他,20,337,6,0.18694362017804153,3,3,0.5,POSITIVE,OK,85bc8fb7c6289efe3f758ba370ab124e62064eaec5dcbafe105d8c643f8c6c9b,333,0.0033354432450310085,-0.0009540164090822145,0.00233260921879919,-0.0019525631193180182,0.4924924924924925,0.06849652775104895,0.03405441553588048,0.04807565799827461,0.033156966490299755,-0.048669660918508856,-0.03388059701492541
STATE-1B2EE4EBC6366C54,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,梯量,1,327,6,0.1834862385321101,1,5,0.8333333333333334,NEGATIVE,OK,4143c11dbe389cf2b8af70a3197f8f34977d4c43d8eb0ef7755f151013cee70f,326,0.0003168635115793786,0.0007865895379290944,-0.0006829534434545792,-0.00021369690838562994,0.4938650306748466,0.01248299756592686,-0.05471069267198644,0.008568876158026626,0.006594129004539817,-0.008568634187545438,-0.006071542338599856
STATE-1B2EE4EBC6366C54,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,梯量,3,327,6,0.1834862385321101,1,5,0.8333333333333334,NEGATIVE,OK,4143c11dbe389cf2b8af70a3197f8f34977d4c43d8eb0ef7755f151013cee70f,326,-0.0005679504267512993,0.0006475880655256727,-0.0015668830100328001,-0.0003525594487826522,0.4785276073619632,0.02722296932761711,-0.05755738807093433,0.015770447237000645,0.011837733830961872,-0.016944020445909536,-0.011091793338837308
STATE-1B2EE4EBC6366C54,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,梯量,5,327,6,0.1834862385321101,2,4,0.6666666666666666,NEGATIVE,OK,4143c11dbe389cf2b8af70a3197f8f34977d4c43d8eb0ef7755f151013cee70f,325,-0.00028182996290414866,0.0016057808109193328,-0.0012810485236607492,0.0006046755827227024,0.5138461538461538,0.03327856340773239,-0.03849470627578513,0.020246137630666676,0.015407310277003816,-0.022815462255241864,-0.015525412649125658
STATE-1B2EE4EBC6366C54,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,梯量,10,327,6,0.1834862385321101,2,4,0.6666666666666666,NEGATIVE,OK,4143c11dbe389cf2b8af70a3197f8f34977d4c43d8eb0ef7755f151013cee70f,324,-4.198275345835854e-05,0.0001353063883932082,-0.0010414410415607342,-0.0008643291002507492,0.4876543209876543,0.04767109282542456,-0.021846384880971292,0.03068006338381736,0.02128262794307323,-0.03408059582394136,-0.02447437880321468
STATE-1B2EE4EBC6366C54,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,梯量,20,327,6,0.1834862385321101,3,3,0.5,POSITIVE,OK,4143c11dbe389cf2b8af70a3197f8f34977d4c43d8eb0ef7755f151013cee70f,323,0.0016774230273314057,-0.0031796502384736636,0.0006762461927214963,-0.0041759724271407395,0.47678018575851394,0.0659894129797493,0.01024779827832415,0.04687250022589514,0.03053435114503822,-0.0495952271947105,-0.03524012456974268
STATE-E3B8071A22844079,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,缩量,1,62,6,0.24193548387096775,3,3,0.5,NEGATIVE,OK,de296f084225913bd09a9da03d1339cd4e67507521a58b1732c3ce3bf90f53e4,62,-0.000340835931027821,0.0007822933372964025,-0.0013399955153045363,-0.0002179888149645981,0.4838709677419355,0.010176936861454614,-0.13166982693778917,0.00820868904570448,0.007009386456586442,-0.009197284132541127,-0.006523867279024098
STATE-E3B8071A22844079,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,缩量,3,62,6,0.24193548387096775,3,3,0.5,POSITIVE,OK,de296f084225913bd09a9da03d1339cd4e67507521a58b1732c3ce3bf90f53e4,62,0.002975014189127588,0.0027841952249297863,0.001972540411827224,0.0017819121712318031,0.5161290322580645,0.01734146395789552,0.1137470525335395,0.013960595763195112,0.010214471323438779,-0.014582168196561475,-0.011798691950995921
STATE-E3B8071A22844079,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,缩量,5,62,6,0.24193548387096775,3,3,0.5,POSITIVE,OK,de296f084225913bd09a9da03d1339cd4e67507521a58b1732c3ce3bf90f53e4,62,0.004119088122658448,0.0040536383228972905,0.0031154708431756547,0.003050086460505752,0.5967741935483871,0.024176403918593287,0.12886411286252739,0.01895873740631588,0.013275892686391733,-0.017697362439398404,-0.014041997287464025
STATE-E3B8071A22844079,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,缩量,10,62,6,0.24193548387096775,3,3,0.5,POSITIVE,OK,de296f084225913bd09a9da03d1339cd4e67507521a58b1732c3ce3bf90f53e4,62,0.0029959250450626736,0.002515393306714797,0.00199343036735657,0.001513378920601327,0.532258064516129,0.031304515264708246,0.06367868502355961,0.02444304235642579,0.0178365436989395,-0.02455047442871501,-0.01856795177118109
STATE-E3B8071A22844079,SIG-30M-235C2987D2CC329A,30m,vol_ti_suo_V221216,vol,False,缩量,20,62,6,0.24193548387096775,2,4,0.6666666666666666,NEGATIVE,OK,de296f084225913bd09a9da03d1339cd4e67507521a58b1732c3ce3bf90f53e4,62,-0.0008889708958191855,-0.0011149246057540751,-0.0018875826190616286,-0.0021133104882070097,0.4838709677419355,0.04793476819022108,-0.03937815265051609,0.03714362752497251,0.028851497918487068,-0.04006504060120467,-0.0270749729294697
STATE-FF672A5A4AF160D0,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N10,1,302,6,0.2119205298013245,4,2,0.6666666666666666,POSITIVE,OK,b4962bf710da02dd6ab1f8e97a3b656e50f9a2333b9c7a9e920710564fcb4308,302,0.0023707976908947117,0.0015609415272657134,0.0013689278281353119,0.000559881115944294,0.5231788079470199,0.013828373808328815,0.09899412954188497,0.00991914738516512,0.00737447580494921,-0.00757805777309551,-0.005095651110028132
STATE-FF672A5A4AF160D0,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N10,3,302,6,0.2119205298013245,3,3,0.5,POSITIVE,OK,b4962bf710da02dd6ab1f8e97a3b656e50f9a2333b9c7a9e920710564fcb4308,301,0.0028819363690598047,0.002789046653143945,0.0018795556230638498,0.0017867587504423188,0.521594684385382,0.02794120747385196,0.06726823186946312,0.017899142172825924,0.012608444187391488,-0.014869669875518538,-0.009768499933092367
STATE-FF672A5A4AF160D0,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N10,5,302,6,0.2119205298013245,3,3,0.5,POSITIVE,OK,b4962bf710da02dd6ab1f8e97a3b656e50f9a2333b9c7a9e920710564fcb4308,301,0.0039660819143983814,0.003114842903575221,0.0029626175646589544,0.002112229367439822,0.5448504983388704,0.03524536198400634,0.08405694814549877,0.02301787321461108,0.01632329635499219,-0.020176721721509666,-0.013419602204648995
STATE-FF672A5A4AF160D0,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N10,10,302,6,0.2119205298013245,4,2,0.6666666666666666,POSITIVE,OK,b4962bf710da02dd6ab1f8e97a3b656e50f9a2333b9c7a9e920710564fcb4308,299,0.003300147202107207,0.004060419035244456,0.0022973484542791163,0.003056860395529215,0.5384615384615384,0.04385775145982938,0.05238181114650454,0.03150725120677092,0.02176384602891024,-0.030320709637312742,-0.020701168614357335
STATE-FF672A5A4AF160D0,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N10,20,302,6,0.2119205298013245,3,3,0.5,POSITIVE,OK,b4962bf710da02dd6ab1f8e97a3b656e50f9a2333b9c7a9e920710564fcb4308,297,0.003799900855907275,0.0023529411764706687,0.002796602604177341,0.0013510891613019993,0.5050505050505051,0.06765140728118035,0.041338424676870184,0.04656621712718141,0.03164471003666969,-0.04641172695485619,-0.032158518759136
STATE-17714807C853C875,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N2,1,3,3,0.3333333333333333,1,2,0.6666666666666666,NEGATIVE,SPARSE,469ce4f74485ee379cf9ecf69ee55bd249aac3fecca1ba39f745ad1dc97f7c59,3,-0.008312501878645443,-0.0005167291047667444,-0.00930369378081571,-0.001515712883772391,0.3333333333333333,0.01966850029141757,-0.47302507272887584,0.006113701466928356,0.006842619745845546,-0.0195309582794894,-0.010334582095336553
STATE-17714807C853C875,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N2,3,3,3,0.3333333333333333,0,3,1.0,NEGATIVE,SPARSE,469ce4f74485ee379cf9ecf69ee55bd249aac3fecca1ba39f745ad1dc97f7c59,3,-0.02145881886856153,-0.03086161150677269,-0.02243687102361532,-0.031830265568235094,0.0,0.01689263901406406,-1.3282040186222754,0.006113701466928356,0.006842619745845546,-0.036881335206648456,-0.03435274403016331
STATE-17714807C853C875,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N2,5,3,3,0.3333333333333333,0,3,1.0,NEGATIVE,SPARSE,469ce4f74485ee379cf9ecf69ee55bd249aac3fecca1ba39f745ad1dc97f7c59,3,-0.029012681087331498,-0.025965637514532958,-0.02998318315521009,-0.026939185103223906,0.0,0.009935917374696903,-3.0176562489907717,0.006113701466928356,0.006842619745845546,-0.05351590895020623,-0.05154372820049091
STATE-17714807C853C875,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N2,10,3,3,0.3333333333333333,3,0,1.0,POSITIVE,SPARSE,469ce4f74485ee379cf9ecf69ee55bd249aac3fecca1ba39f745ad1dc97f7c59,3,0.011958082332500952,0.011311269375785526,0.01094662997634662,0.010300463509343105,1.0,0.002776261981792289,3.942938399955949,0.024408931629483988,0.019550342130987275,-0.058769321515335614,-0.06591258204161421
STATE-17714807C853C875,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N2,20,3,3,0.3333333333333333,3,0,1.0,POSITIVE,SPARSE,469ce4f74485ee379cf9ecf69ee55bd249aac3fecca1ba39f745ad1dc97f7c59,3,0.046390322645834425,0.024437927663734316,0.04534445525688321,0.023414001699052944,1.0,0.052718746569547045,0.8601201319736309,0.07144972954351851,0.06226585712440258,-0.058769321515335614,-0.06591258204161421
STATE-CADF12CD922681EC,SIG-30M-127EE8AD547D57A8,30m,vol_window_V230731,vol,False,高量N3,1,10,5,0.3,2,3,0.6,NEGATIVE,OK,db624b68281825d86d540e8c2231c237bc981896e2769d01bbb6e1936d244ff1,10,-0.005727685952290884,-0.004795127707432789,-0.006721461378625326,-0.005789835225965989,0.4,0.011030961740732804,-0.6093268689171257,0.004328234834051337,0.004624363674855969,-0.011608032700591731,-0.010354442183310553
