window,date,regime,baseline_decision_position,ex04_decision_position,baseline_execution_position,ex04_execution_position,position_combination,path_mechanism,baseline_episode_id,market_return,baseline_daily_return,ex04_daily_return,daily_return_delta,log_wealth_delta
2024H2,2024-11-21,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.00778967867575453,0.0,0.0,0.0,0.0
2024H2,2024-11-22,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.03768115942028982,0.0,0.0,0.0,0.0
2024H2,2024-11-25,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.014056224899598457,0.0,0.0,0.0,0.0
2024H2,2024-11-26,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.007128309572301483,0.0,0.0,0.0,0.0
2024H2,2024-11-27,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.03589743589743599,0.0,0.0,0.0,0.0
2024H2,2024-11-28,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.001980198019801982,0.0,0.0,0.0,0.0
2024H2,2024-11-29,uptrend,1.0,0.0,0.0,0.0,both_cash,both_cash,,0.024801587301587213,0.0,0.0,0.0,0.0
2024H2,2024-12-02,uptrend,1.0,1.0,1.0,0.0,baseline_only,late_entry,2024H2:E006,0.007744433688286589,0.008216821821647402,0.0,-0.008216821821647402,-0.008183247531809879
2024H2,2024-12-03,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E006,-0.01056676272814594,-0.010566762728145829,-0.01106123211208987,-0.0004944693839440406,-0.0004998750416511342
2024H2,2024-12-04,uptrend,0.0,1.0,1.0,1.0,both_long,both_long,2024H2:E006,-0.006796116504854455,-0.006796116504854566,-0.006796116504854344,2.220446049250313e-16,2.229119666630197e-16
2024H2,2024-12-05,uptrend,0.0,0.0,0.0,1.0,ex04_only,ex04_only,,0.003910068426197455,-0.007339198435972416,0.003910068426197455,0.011249266862169871,0.011268706831813108
2024H2,2024-12-06,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.012658227848101333,0.0,0.0024196689386564163,0.0024196689386564163,0.002416746253441062
2024H2,2024-12-09,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.012500000000000067,0.0,0.0,0.0,0.0
2024H2,2024-12-10,uptrend,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.008763388510224068,0.0,0.0,0.0,0.0
2024H2,2024-12-11,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E007,-0.0038610038610038533,-0.0024330194670555416,-0.0024330194670556526,-1.1102230246251565e-16,-1.1145598333150986e-16
2024H2,2024-12-12,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E007,0.0029069767441860517,0.0029069767441858296,0.0029069767441860517,2.220446049250313e-16,2.211772431870429e-16
2024H2,2024-12-13,uptrend,0.0,0.0,1.0,1.0,both_long,both_long,2024H2:E007,-0.019323671497584516,-0.019323671497584516,-0.019323671497584516,0.0,0.0
2024H2,2024-12-16,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.015763546798029493,-0.0024694581280788608,-0.0024694581280787498,1.1102230246251565e-16,1.1102230246251565e-16
2024H2,2024-12-17,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.00700700700700696,0.0,0.0,0.0,0.0
2024H2,2024-12-18,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.013104838709677269,0.0,0.0,0.0,0.0
2024H2,2024-12-19,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.010945273631840946,0.0,0.0,0.0,0.0
2024H2,2024-12-20,uptrend,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.01870078740157477,0.0,0.0,0.0,0.0
2024H2,2024-12-23,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,-0.011594202898550732,-0.01208815881914116,-0.01208815881914127,-1.1102230246251565e-16,-1.1275702593849246e-16
2024H2,2024-12-24,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,0.01564027370478982,0.01564027370478982,0.01564027370478982,0.0,0.0
2024H2,2024-12-25,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,0.002887391722810495,0.002887391722810495,0.002887391722810717,2.220446049250313e-16,2.216109240560371e-16
2024H2,2024-12-26,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,0.009596928982725572,0.009596928982725572,0.009596928982725572,0.0,0.0
2024H2,2024-12-27,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,-0.0076045627376425395,-0.0076045627376425395,-0.0076045627376426506,-1.1102230246251565e-16,-1.1188966420050406e-16
2024H2,2024-12-30,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2024H2:E008,0.0019157088122605526,0.0019157088122605526,0.0019157088122605526,0.0,0.0
2024H2,2024-12-31,uptrend,0.0,0.0,1.0,1.0,both_long,both_long,2024H2:E008,-0.030592734225621476,-0.030592734225621476,-0.030592734225621587,-1.1102230246251565e-16,-1.1449174941446927e-16
2025H1,2025-01-02,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.02970297029702973,0.0,0.0,0.0,0.0
2025H1,2025-01-03,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.014285714285714346,0.0,0.0,0.0,0.0
2025H1,2025-01-06,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0041407867494823725,0.0,0.0,0.0,0.0
2025H1,2025-01-07,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.02910602910602922,0.0,0.0,0.0,0.0
2025H1,2025-01-08,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E001,0.0,0.009699232016644688,0.009699232016644688,0.0,0.0
2025H1,2025-01-09,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E001,-0.004040404040404066,-0.004040404040404066,-0.004040404040404066,0.0,0.0
2025H1,2025-01-10,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H1:E001,-0.011156186612576113,-0.011156186612576113,-0.011156186612576113,0.0,0.0
2025H1,2025-01-13,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0,-0.014851794871794888,-0.014851794871794888,0.0,0.0
2025H1,2025-01-14,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.03076923076923066,0.0,0.0,0.0,0.0
2025H1,2025-01-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.0029850746268655914,-0.0004997501249375258,-0.0004997501249375258,0.0,0.0
2025H1,2025-01-16,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.020958083832335328,-0.02095808383233544,-0.02095808383233544,0.0,0.0
2025H1,2025-01-17,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.00815494393476035,0.008154943934760572,0.008154943934760572,0.0,0.0
2025H1,2025-01-20,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.002022244691607611,0.002022244691607611,0.002022244691607611,0.0,0.0
2025H1,2025-01-21,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.00908173562058523,0.00908173562058523,0.00908173562058523,0.0,0.0
2025H1,2025-01-22,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0,0.0,0.0,0.0,0.0
2025H1,2025-01-23,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.009000000000000008,-0.009000000000000008,-0.009000000000000008,0.0,0.0
2025H1,2025-01-24,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.008072653884964698,0.008072653884964698,0.008072653884964698,0.0,0.0
2025H1,2025-01-27,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.019019019019019034,-0.019019019019019034,-0.019019019019019034,0.0,0.0
2025H1,2025-02-05,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.026530612244898055,0.026530612244898055,0.026530612244898055,0.0,0.0
2025H1,2025-02-06,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.02882703777335971,0.02882703777335971,0.02882703777335971,0.0,0.0
2025H1,2025-02-07,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.007729468599033895,0.007729468599033895,0.007729468599033895,0.0,0.0
2025H1,2025-02-10,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0182166826462129,0.018216682646213123,0.018216682646213123,0.0,0.0
2025H1,2025-02-11,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.012241054613936098,-0.012241054613936098,-0.012241054613936098,0.0,0.0
2025H1,2025-02-12,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.01620591039084851,0.01620591039084851,0.01620591039084851,0.0,0.0
2025H1,2025-02-13,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.023452157598499168,-0.02345215759849928,-0.02345215759849928,0.0,0.0
2025H1,2025-02-14,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0057636887608070175,0.0057636887608070175,0.0057636887608070175,0.0,0.0
2025H1,2025-02-17,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.014326647564470107,0.014326647564470107,0.014326647564470107,0.0,0.0
2025H1,2025-02-18,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.025423728813559476,-0.025423728813559476,-0.025423728813559476,0.0,0.0
2025H1,2025-02-19,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.024154589371980784,0.024154589371980784,0.024154589371980784,0.0,0.0
2025H1,2025-02-20,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.0018867924528301883,-0.0018867924528301883,-0.0018867924528301883,0.0,0.0
2025H1,2025-02-21,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.060491493383743045,0.06049149338374282,0.06049149338374282,0.0,0.0
2025H1,2025-02-24,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0053475935828875,0.0053475935828875,0.0053475935828875,0.0,0.0
2025H1,2025-02-25,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0008865248226952449,0.0008865248226952449,0.0008865248226952449,0.0,0.0
2025H1,2025-02-26,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.023029229406554386,0.023029229406554608,0.023029229406554608,0.0,0.0
2025H1,2025-02-27,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.0008658008658010141,-0.0008658008658011251,-0.0008658008658011251,0.0,0.0
2025H1,2025-02-28,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.04332755632582308,-0.04332755632582297,-0.04332755632582297,0.0,0.0
2025H1,2025-03-03,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.01449275362318847,-0.01449275362318847,-0.01449275362318847,0.0,0.0
2025H1,2025-03-04,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.01746323529411753,0.01746323529411753,0.01746323529411753,0.0,0.0
2025H1,2025-03-05,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.0036133694670279493,0.0036133694670279493,0.0036133694670279493,0.0,0.0
2025H1,2025-03-06,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,0.035103510351035094,0.035103510351035094,0.035103510351035094,0.0,0.0
2025H1,2025-03-07,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.012173913043478257,-0.012173913043478257,-0.012173913043478257,0.0,0.0
2025H1,2025-03-10,uptrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.002640845070422393,-0.002640845070422282,-0.002640845070422282,0.0,0.0
2025H1,2025-03-11,uptrend,1.0,0.0,1.0,1.0,both_long,both_long,2025H1:E002,-0.006178287731685939,-0.00617828773168605,-0.00617828773168605,0.0,0.0
2025H1,2025-03-12,sideways,1.0,0.0,1.0,0.0,baseline_only,early_exit,2025H1:E002,-0.006216696269982114,-0.006216696269982003,0.005713587921847507,0.01193028419182951,0.011933427674398808
2025H1,2025-03-13,sideways,0.0,0.0,1.0,0.0,baseline_only,early_exit,2025H1:E002,-0.02144772117962468,-0.02144772117962468,0.0,0.02144772117962468,0.021681066061324052
2025H1,2025-03-14,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0182648401826484,-0.000500000000000056,0.0,0.000500000000000056,0.0005001250416823539
2025H1,2025-03-17,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0053811659192825045,0.0,0.0,0.0,0.0
2025H1,2025-03-18,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0054102795311090635,0.0,0.0,0.0,0.0
2025H1,2025-03-19,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.011659192825111964,0.0,0.0,0.0,0.0
2025H1,2025-03-20,uptrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.011796733212341315,0.0,0.0,0.0,0.0
2025H1,2025-03-21,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.02112029384756653,0.0,0.0,0.0,0.0
2025H1,2025-03-24,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.004690431519699612,0.0,0.0,0.0,0.0
2025H1,2025-03-25,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.012138188608776801,0.0,0.0,0.0,0.0
2025H1,2025-03-26,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.003780718336483968,0.0,0.0,0.0,0.0
2025H1,2025-03-27,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.008538899430740043,0.0,0.0,0.0,0.0
2025H1,2025-03-28,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E003,-0.007525870178739402,-0.007087793203210069,-0.007087793203210291,-2.220446049250313e-16,-2.237793284010081e-16
2025H1,2025-03-31,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E003,-0.008530805687203658,-0.008530805687203658,-0.008530805687203658,0.0,0.0
2025H1,2025-04-01,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H1:E003,0.002868068833651982,0.002868068833651982,0.002868068833651982,0.0,0.0
2025H1,2025-04-02,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0028598665395613843,-0.0014528122020970313,-0.0014528122020969203,1.1102230246251565e-16,1.1102230246251565e-16
2025H1,2025-04-03,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.003824091778202643,0.0,0.0,0.0,0.0
2025H1,2025-04-07,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.08541266794625724,0.0,0.0,0.0,0.0
2025H1,2025-04-08,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.00734522560335793,0.0,0.0,0.0,0.0
2025H1,2025-04-09,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.04270833333333335,0.0,0.0,0.0,0.0
2025H1,2025-04-10,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.013986013986013957,0.0,0.0,0.0,0.0
2025H1,2025-04-11,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.019704433497536922,0.0,0.0,0.0,0.0
2025H1,2025-04-14,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,0.0019323671497584183,-0.008151426679004925,-0.008151426679004925,0.0,0.0
2025H1,2025-04-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,-0.00867888138862094,-0.00867888138862094,-0.00867888138862094,0.0,0.0
2025H1,2025-04-16,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,0.005836575875486361,0.005836575875486361,0.005836575875486361,0.0,0.0
2025H1,2025-04-17,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,0.004835589941972751,0.004835589941972751,0.004835589941972751,0.0,0.0
2025H1,2025-04-18,sideways,1.0,0.0,1.0,1.0,both_long,both_long,2025H1:E004,-0.006737247353224118,-0.006737247353224118,-0.006737247353224118,0.0,0.0
2025H1,2025-04-21,sideways,1.0,1.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E004,0.009689922480620172,0.009689922480620172,0.0014370155038760934,-0.008252906976744079,-0.008207292286619977
2025H1,2025-04-22,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,-0.0019193857965451588,-0.0019193857965452699,-0.0004997501249375258,0.001419635671607744,0.0014213551362430013
2025H1,2025-04-23,sideways,0.0,1.0,1.0,1.0,both_long,both_long,2025H1:E004,-0.0038461538461538325,-0.0038461538461537215,-0.0038461538461539435,-2.220446049250313e-16,-2.229119666630197e-16
2025H1,2025-04-24,sideways,0.0,0.0,0.0,1.0,ex04_only,ex04_only,,-0.009652509652509633,-0.000500000000000056,-0.009652509652509633,-0.009152509652509577,-0.009199272047031151
2025H1,2025-04-25,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0009746588693955172,0.0,0.00047417153996098804,0.00047417153996098804,0.0004740591561610631
2025H1,2025-04-28,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0019474196689386325,0.0,0.0,0.0,0.0
2025H1,2025-04-29,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.0009756097560975618,0.0,0.0,0.0,0.0
2025H1,2025-04-30,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.00974658869395717,0.0,0.0,0.0,0.0
2025H1,2025-05-06,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.013513513513513598,0.0,0.0,0.0,0.0
2025H1,2025-05-07,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.004761904761904745,0.0,0.0,0.0,0.0
2025H1,2025-05-08,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E005,-0.0037914691943128354,0.0004521548749434334,0.0004521548749432114,-2.220446049250313e-16,-2.2193618470778276e-16
2025H1,2025-05-09,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E005,-0.01902949571836343,-0.019029495718363543,-0.01902949571836343,1.1102230246251565e-16,1.1449174941446927e-16
2025H1,2025-05-12,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H1:E005,0.0038797284190106307,0.0038797284190106307,0.0038797284190106307,0.0,0.0
2025H1,2025-05-13,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0028985507246376274,0.005294202898550759,0.005294202898550759,0.0,0.0
2025H1,2025-05-14,sideways,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.005813953488372103,0.0,0.0,0.0,0.0
2025H1,2025-05-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E006,-0.014450867052023253,-0.013041741677424001,-0.013041741677424001,0.0,0.0
2025H1,2025-05-16,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E006,-0.0058651026392961825,-0.0058651026392961825,-0.0058651026392961825,0.0,0.0
2025H1,2025-05-19,sideways,0.0,0.0,1.0,1.0,both_long,both_long,2025H1:E006,0.001966568338249708,0.001966568338249708,0.001966568338249708,0.0,0.0
2025H1,2025-05-20,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.001962708537782243,-0.0004999999999999449,-0.000500000000000056,-1.1102230246251565e-16,-1.1102230246251565e-16
2025H1,2025-05-21,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.002938295788442624,0.0,0.0,0.0,0.0
2025H1,2025-05-22,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.005893909626719096,0.0,0.0,0.0,0.0
2025H1,2025-05-23,sideways,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.007905138339920903,0.0,0.0,0.0,0.0
2025H1,2025-05-26,downtrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,0.005976095617529875,0.0,0.0,0.0,0.0
2025H1,2025-05-27,downtrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.00891089108910903,0.0,0.0,0.0,0.0
2025H1,2025-05-28,downtrend,0.0,0.0,0.0,0.0,both_cash,both_cash,,-0.0029970029970028955,0.0,0.0,0.0,0.0
2025H1,2025-05-29,downtrend,1.0,1.0,0.0,0.0,both_cash,both_cash,,0.01603206412825653,0.0,0.0,0.0,0.0
2025H1,2025-05-30,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.00887573964497057,-0.005447771163923032,-0.005447771163923143,-1.1102230246251565e-16,-1.1188966420050406e-16
2025H1,2025-06-03,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.0029850746268658135,0.0029850746268658135,0.0029850746268658135,0.0,0.0
2025H1,2025-06-04,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.005952380952380931,0.005952380952380931,0.005952380952380931,0.0,0.0
2025H1,2025-06-05,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.010848126232741562,0.010848126232741562,0.010848126232741562,0.0,0.0
2025H1,2025-06-06,downtrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.0039024390243902474,-0.0039024390243902474,-0.0039024390243902474,0.0,0.0
2025H1,2025-06-09,downtrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.00587659157688547,0.005876591576885248,0.00587659157688547,2.220446049250313e-16,2.211772431870429e-16
2025H1,2025-06-10,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.019474196689386547,-0.019474196689386547,-0.019474196689386547,0.0,0.0
2025H1,2025-06-11,downtrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.0009930486593842103,-0.0009930486593840993,-0.0009930486593843213,-2.220446049250313e-16,-2.222614453595284e-16
2025H1,2025-06-12,downtrend,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.003976143141153132,-0.003976143141153132,-0.003976143141153021,1.1102230246251565e-16,1.1188966420050406e-16
2025H1,2025-06-13,sideways,1.0,0.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.004990019960079861,-0.004990019960079861,-0.004990019960079861,0.0,0.0
2025H1,2025-06-16,downtrend,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,-0.0020060180541624506,-0.0020060180541625616,-0.0025050150451353392,-0.0004989969909727776,-0.0005001250416821566
2025H1,2025-06-17,downtrend,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,-0.007035175879396949,-0.007035175879396949,0.0,0.007035175879396949,0.007060039410724919
2025H1,2025-06-18,downtrend,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,0.004048582995951344,0.004048582995951344,0.0,-0.004048582995951344,-0.004040409537004906
2025H1,2025-06-19,sideways,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,-0.0040322580645161255,-0.0040322580645161255,0.0,0.0040322580645161255,0.004040409537004974
2025H1,2025-06-20,sideways,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,-0.006072874493927127,-0.006072874493927238,0.0,0.006072874493927238,0.00609138939340204
2025H1,2025-06-23,sideways,1.0,0.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,0.004073319755600879,0.004073319755600879,0.0,-0.004073319755600879,-0.0040650462481695935
2025H1,2025-06-24,sideways,1.0,1.0,1.0,0.0,baseline_only,interrupted_holding,2025H1:E007,0.01724137931034475,0.01724137931034475,0.0,-0.01724137931034475,-0.01709443335930004
2025H1,2025-06-25,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.018943170488534555,0.018943170488534555,0.01640721927593436,-0.002535951212600196,-0.002491907572891614
2025H1,2025-06-26,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.005870841487279899,-0.005870841487279899,-0.005870841487279899,0.0,0.0
2025H1,2025-06-27,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,-0.002952755905511917,-0.002952755905511917,-0.002952755905511917,0.0,0.0
2025H1,2025-06-30,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H1:E007,0.015794669299111552,0.015794669299111552,0.015794669299111552,0.0,0.0
2025H2,2025-07-01,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.006809338521400865,-0.007305685678561602,-0.007305685678561602,0.0,0.0
2025H2,2025-07-02,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.01175318315377083,-0.01175318315377083,-0.01175318315377083,0.0,0.0
2025H2,2025-07-03,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0,0.0,0.0,0.0,0.0
2025H2,2025-07-04,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0009910802775026095,0.0009910802775026095,0.0009910802775026095,0.0,0.0
2025H2,2025-07-07,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.005940594059405946,-0.005940594059405946,-0.005940594059405946,0.0,0.0
2025H2,2025-07-08,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.01294820717131473,0.01294820717131473,0.01294820717131473,0.0,0.0
2025H2,2025-07-09,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.007866273352999054,-0.007866273352999054,-0.007866273352999054,0.0,0.0
2025H2,2025-07-10,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.001982160555004997,-0.001982160555004997,-0.001982160555004997,0.0,0.0
2025H2,2025-07-11,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012909632571996177,0.012909632571996177,0.012909632571996177,0.0,0.0
2025H2,2025-07-14,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,-0.0009803921568628526,-0.0009803921568628526,-0.0009803921568628526,0.0,0.0
2025H2,2025-07-15,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0029440628066732533,0.0029440628066732533,0.0029440628066732533,0.0,0.0
2025H2,2025-07-16,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.001956947162426559,0.001956947162426559,0.001956947162426559,0.0,0.0
2025H2,2025-07-17,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0068359375,0.006835937499999778,0.006835937499999778,0.0,0.0
2025H2,2025-07-18,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0019398642095054264,0.0019398642095054264,0.0019398642095054264,0.0,0.0
2025H2,2025-07-21,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0009680542110359625,0.0009680542110359625,0.0009680542110359625,0.0,0.0
2025H2,2025-07-22,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.008704061895551174,0.008704061895551174,0.008704061895551174,0.0,0.0
2025H2,2025-07-23,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.003835091083413289,0.003835091083413289,0.003835091083413289,0.0,0.0
2025H2,2025-07-24,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.012416427889207382,0.012416427889207382,0.012416427889207382,0.0,0.0
2025H2,2025-07-25,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.020754716981132182,0.020754716981132182,0.020754716981132182,0.0,0.0
2025H2,2025-07-28,sideways,1.0,1.0,1.0,1.0,both_long,both_long,2025H2:E001,0.0009242144177448175,0.0009242144177448175,0.0009242144177448175,0.0,0.0
