factor,year,endpoint,effect,matched_strata,references
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2024,return_20,-0.009306377207002722,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2025,return_20,0.0024635135103350525,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2021,max_drawdown_20,-0.023937181632434038,2,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2022,max_drawdown_20,-0.0019122490733509134,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2023,max_drawdown_20,0.021219378952333612,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2024,max_drawdown_20,0.020460509471548677,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|14笔|任意,2025,max_drawdown_20,0.02108250169270115,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2021,return_20,-0.047351377744250966,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2022,return_20,,0,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2023,return_20,-0.04566795910070412,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2024,return_20,-0.03757543529814656,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2025,return_20,0.0919883706399156,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2021,max_drawdown_20,-0.004234661762448501,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2022,max_drawdown_20,,0,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2023,max_drawdown_20,-0.024153108148536023,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2024,max_drawdown_20,-0.0012590281693495575,1,['target_position']
state__raw__30m__cxt_third_buy_V230228__di_1__joint::三买|8笔|任意,2025,max_drawdown_20,-0.029512320400645387,1,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2021,return_20,0.04938564567481952,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2022,return_20,-0.040051726673065405,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2023,return_20,-0.04770214561595215,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2024,return_20,-0.006144705143589479,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2025,return_20,0.009240353155902959,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2021,max_drawdown_20,0.010828814957014396,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2022,max_drawdown_20,0.0011755692207627067,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2023,max_drawdown_20,-0.027333738082323283,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2024,max_drawdown_20,0.018113166222965334,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二买,2025,max_drawdown_20,-0.008525305405524758,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2021,return_20,0.030604915256796667,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2022,return_20,0.013680078888430237,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2023,return_20,-0.0024077404202158233,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2024,return_20,0.01867007550240858,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2025,return_20,0.013439266265371529,1,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2021,max_drawdown_20,0.023270243252873607,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2022,max_drawdown_20,-0.0014579402011725019,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2023,max_drawdown_20,-0.006779653382989948,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2024,max_drawdown_20,-0.007676525120933509,2,['target_position']
state__raw__daily__cxt_second_bs_V230320__di_1__v1::二卖,2025,max_drawdown_20,0.020118393122614542,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2021,return_20,-0.12193784765384465,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2022,return_20,-0.024979370673091018,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2023,return_20,0.04232836621733296,2,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2024,return_20,-0.038503545794983524,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2025,return_20,0.041153785850422765,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2021,max_drawdown_20,-0.06688853834349986,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2022,max_drawdown_20,0.015775070153886725,1,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2023,max_drawdown_20,0.019663947222345598,2,['target_position']
state__raw__daily__cxt_second_bs_V240524__di_1__v1::二卖,2024,max_drawdown_20,0.0014394392811863527,1,['target_position']
