factor,year,endpoint,effect,matched_strata,references
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2022,return_20,-0.01840134676569068,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2023,return_20,0.004856851169607713,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2024,return_20,0.050368992855939376,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2025,return_20,0.02200329735255151,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2021,max_drawdown_20,0.01635511963284593,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2022,max_drawdown_20,-0.024357187132641452,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2023,max_drawdown_20,0.011033858255463196,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2024,max_drawdown_20,-0.009502472111318461,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__onset,2025,max_drawdown_20,0.009640521531477028,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2021,return_20,-0.0019271709095270752,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2022,return_20,-0.020481310231742933,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2023,return_20,0.0027206372528729775,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2024,return_20,0.09380588790559308,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2025,return_20,0.023493597294264368,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2021,max_drawdown_20,0.010089828439962503,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2022,max_drawdown_20,-0.026620297813351228,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2023,max_drawdown_20,0.014028802001695543,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2024,max_drawdown_20,-0.011458564206842978,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看多__exit,2025,max_drawdown_20,0.02144838858364058,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2021,return_20,-0.0027197486204786165,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2022,return_20,0.005085993428855873,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2023,return_20,0.02898542914709858,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2024,return_20,-0.06473188914230563,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2025,return_20,0.0014680122638706088,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2021,max_drawdown_20,0.005003975655386672,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2022,max_drawdown_20,0.015500004852865568,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2023,max_drawdown_20,0.012705627390768307,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2024,max_drawdown_20,0.0006960216724806567,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__onset,2025,max_drawdown_20,-0.011606998528969334,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2021,return_20,0.01302438910154513,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2022,return_20,0.007537949774011066,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2023,return_20,0.030288225444913892,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2024,return_20,-0.06589318130583173,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2025,return_20,-0.01840358182360217,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2021,max_drawdown_20,0.005451585132601608,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2022,max_drawdown_20,0.010429920649602204,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2023,max_drawdown_20,0.012705627390768307,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2024,max_drawdown_20,0.003669525169480589,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v1::看空__exit,2025,max_drawdown_20,-0.007883973344897287,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2021,return_20,0.00865423161604466,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2022,return_20,-0.005174727517241035,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2023,return_20,0.01329415117019784,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2024,return_20,-0.030585694112828007,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2025,return_20,0.01093919835306917,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2021,max_drawdown_20,0.010467872254743632,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2022,max_drawdown_20,-0.008210779822449957,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2023,max_drawdown_20,0.010835449949916011,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2024,max_drawdown_20,0.005775476772533053,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__onset,2025,max_drawdown_20,-0.0032365525757541637,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2021,return_20,-0.010965260918388288,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2022,return_20,-0.005139053106448873,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2023,return_20,0.010784530698295705,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2024,return_20,0.004127294732599707,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2025,return_20,0.0006621495108494447,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2021,max_drawdown_20,0.005965840879836114,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2022,max_drawdown_20,-0.01177307176987764,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2023,max_drawdown_20,0.012260349426355427,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2024,max_drawdown_20,0.005017181813007088,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::弱__exit,2025,max_drawdown_20,0.0046584213937613155,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2021,return_20,0.02932326451229715,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2022,return_20,-0.062482173999807565,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2023,return_20,0.012530606423558308,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2024,return_20,0.07255551872849303,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2025,return_20,0.007087532793937673,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2021,max_drawdown_20,0.005698731240978264,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2022,max_drawdown_20,-0.05031993400350078,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2023,max_drawdown_20,0.012677016381419272,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2024,max_drawdown_20,-0.03306751247260115,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__onset,2025,max_drawdown_20,0.006870641812581693,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2021,return_20,0.03676823038857605,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2022,return_20,-0.06858631328497147,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2023,return_20,0.01402162604680806,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2024,return_20,0.06272188464207866,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2025,return_20,-0.01375056278968323,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2021,max_drawdown_20,0.005698731240978264,1,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2022,max_drawdown_20,-0.05031993400350078,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2023,max_drawdown_20,0.015653985991740536,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2024,max_drawdown_20,-0.02977818657698136,2,['target_position']
dynamic__state__raw__30m__byi_bi_end_V230107__di_1__v2::强__exit,2025,max_drawdown_20,0.006870641812581693,1,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2021,return_20,-0.01686736277784576,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2022,return_20,-0.004473060297852353,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2023,return_20,0.004375762957001279,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2024,return_20,-0.013865543795304188,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2025,return_20,-0.03979104054006209,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2021,max_drawdown_20,-0.0076393805539698295,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2022,max_drawdown_20,-0.0019700310084130855,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2023,max_drawdown_20,0.00018186024909262852,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2024,max_drawdown_20,0.012631644081412461,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__onset,2025,max_drawdown_20,-0.012055420934329736,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2021,return_20,-0.01666172343654551,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2022,return_20,-0.0078472254955984,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2023,return_20,0.01573473863022724,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2024,return_20,-0.0006825280800361401,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2025,return_20,-0.038173135328804786,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2021,max_drawdown_20,-0.008332818482327626,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2022,max_drawdown_20,-0.00048614840942600807,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2023,max_drawdown_20,0.0012643502012994357,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2024,max_drawdown_20,0.01547959845895893,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__exit,2025,max_drawdown_20,-0.008781532712831656,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2021,return_20,-0.01686736277784576,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2022,return_20,0.00047865204450487964,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2023,return_20,0.0072914591466554,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2024,return_20,-0.005710664828731603,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2025,return_20,-0.036246899118117924,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2021,max_drawdown_20,-0.0076393805539698295,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2022,max_drawdown_20,0.002769516427912528,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2023,max_drawdown_20,-4.203444903361451e-05,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2024,max_drawdown_20,0.01677478405960854,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|其他|任意__age_1_3,2025,max_drawdown_20,-0.008830788217039698,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2021,return_20,0.006932071630069013,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2022,return_20,-0.0129173860319026,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2023,return_20,0.001980740848714282,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2024,return_20,0.012717023765704666,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2025,return_20,0.013690475036342893,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2021,max_drawdown_20,0.004769631347495684,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2022,max_drawdown_20,-0.002886388739525038,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2023,max_drawdown_20,0.003299480927073489,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2024,max_drawdown_20,-0.007189057457687864,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__onset,2025,max_drawdown_20,-0.004451829569460147,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2021,return_20,0.01420177004881405,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2022,return_20,-0.02144465871036944,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2023,return_20,0.007525303846420913,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2024,return_20,0.007907438381885191,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2025,return_20,0.013517661781773169,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2021,max_drawdown_20,0.007129798293127607,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2022,max_drawdown_20,-0.006876336149510279,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2023,max_drawdown_20,0.007294784852590301,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2024,max_drawdown_20,-0.010283799838730864,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__exit,2025,max_drawdown_20,-0.004301073473350867,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2021,return_20,0.011437564806046723,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2022,return_20,-0.012170198295044505,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2023,return_20,0.0094036307211806,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2024,return_20,0.012426706519702724,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2025,return_20,0.015205566782978394,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2021,max_drawdown_20,0.00557932504547774,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2022,max_drawdown_20,0.0013854242154647367,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2023,max_drawdown_20,0.003523411165401261,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2024,max_drawdown_20,-0.00780480169806611,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向上|满足|任意__age_1_3,2025,max_drawdown_20,0.00034708769482102303,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向下|其他|任意__onset,2021,return_20,0.004780612904160409,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向下|其他|任意__onset,2022,return_20,-0.008730608751467183,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向下|其他|任意__onset,2023,return_20,0.0008158769098546986,2,['target_position']
dynamic__state__raw__30m__byi_fx_num_V230628__di_1__joint::向下|其他|任意__onset,2024,return_20,0.02774049045033816,2,['target_position']
