path_id,component_id,catalog_id,kind,information_family,horizon_sessions,discovery_observations,confirmation_observations,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,top_observations,bottom_observations,top_minus_bottom_return,identifiable,frequency,orientation,horizon_bh_qvalue,global_bh_qvalue,evidence_label
SIG-DAILY-CB4DEAA43588BD30:H5,SIG-DAILY-CB4DEAA43588BD30,SIG-CZSC-bar_eight_V230702,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.1040051020983448,0.0502311284629487,0.03175506735695519,0.00040649527225012695,0.46484539689606874,2,"{'2024': -0.0899789810122954, '2025': 0.0934096237653291, '2026': 0.1263994310298423}",256,143,0.0008598834022501148,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9499354790842516,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-30M-6CAEDED21F491AF3:H3,SIG-30M-6CAEDED21F491AF3,SIG-CZSC-tas_double_ma_V230511,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.0713530303510247,0.009890376846352508,0.02161063898112113,0.00014084331902033498,0.46960680379667086,2,"{'2024': 0.04650042468363803, '2025': 0.01791505924742234, '2026': -0.03373682643601589}",78,566,-0.00289335906001352,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9199146978482731,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-WEEKLY-786AD260220B536C:H1,SIG-WEEKLY-786AD260220B536C,SIG-CZSC-tas_atr_V230630,CATEGORICAL_SIGNAL,VOLATILITY_RISK,1,514,646,0.03933077684957639,0.030118183834150568,0.0182100893826236,8.353532636350766e-05,0.4722399748560523,2,"{'2024': -0.03329087807851175, '2025': 0.07067943541370919, '2026': 0.09169114383225245}",133,191,0.000201433436273091,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9438230905226743,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-30M-1778790FE65D12E6:H5,SIG-30M-1778790FE65D12E6,SIG-CZSC-bar_fake_break_V230204,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.03237700150513762,0.019601165599375622,0.01048564360405632,7.207264242273951e-05,0.4709713734701598,2,"{'2024': -0.03788978524793917, '2025': 0.02419055330005777, '2026': 0.11497325194099119}",15,627,0.0002823906356738508,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9499354790842516,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-WEEKLY-FA1D9F692D12767D:H1,SIG-WEEKLY-FA1D9F692D12767D,SIG-CZSC-cxt_bi_end_V230222,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,514,646,0.03620142061058543,0.027150333126412504,0.008773982865520592,8.960101432833023e-05,0.4664316190940523,2,"{'2024': -0.00607732774133816, '2025': 0.0761018481999118, '2026': 0.0478099373918597}",91,555,-0.00024196350835800867,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9438230905226743,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-DAILY-CB4DEAA43588BD30:H1,SIG-DAILY-CB4DEAA43588BD30,SIG-CZSC-bar_eight_V230702,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,510,646,0.058817072757851946,0.05342110183148302,0.004326574642626493,9.624007862183785e-05,0.47532666585834626,2,"{'2024': -0.0005048244325492034, '2025': 0.07055271063388953, '2026': 0.09456424728847454}",205,144,0.0005446480493114629,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9438230905226743,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-30M-FDDB175965986D69:H3,SIG-30M-FDDB175965986D69,SIG-CZSC-cxt_bi_end_V230322,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.047825732287187894,0.021186515663892166,0.0043028905000760224,0.00015044133995995338,0.45711227205277316,2,"{'2024': 0.08181504033403728, '2025': 0.0242279097689107, '2026': -0.06772271371227906}",74,570,0.00176394337305781,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9047343239245199,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-30M-CB7EC61CB22803E1:H5,SIG-30M-CB7EC61CB22803E1,SIG-CZSC-cxt_bi_end_V230320,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.04668145399787871,0.011459652784075182,0.0017415858225835414,0.00013709696724739174,0.4759901192520498,2,"{'2024': 0.08088734419526838, '2025': 0.02414285778146941, '2026': -0.06988251042007627}",607,35,-0.0005311816213014846,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9499354790842516,0.9405685281415617,DIRECTIONALLY_STABLE
SIG-WEEKLY-876A93B686B58A5E:H5,SIG-WEEKLY-876A93B686B58A5E,SIG-CZSC-bar_accelerate_V221110,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.07392383647699277,0.0182825984001612,0.03305437133240552,0.0001501610319283172,0.47994991862823205,2,"{'2024': -0.06366466891088599, '2025': 0.04692398104008752, '2026': 0.08940289562897046}",0,642,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9499354790842516,0.9431297390458241,DIRECTIONALLY_STABLE
SIG-WEEKLY-ABCD3B52340E08DD:H3,SIG-WEEKLY-ABCD3B52340E08DD,SIG-CZSC-cxt_bi_end_V230312,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.10573820214929584,0.03219679787925129,0.00927133703102488,0.00017639616881671223,0.4803586200035258,2,"{'2024': 0.025830292840534962, '2025': 0.14733818393125545, '2026': -0.24964179682682436}",551,93,0.004282645077023905,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9263013204211559,0.9431297390458241,DIRECTIONALLY_STABLE
SIG-DAILY-55217A65F93026A8:H3,SIG-DAILY-55217A65F93026A8,SIG-CZSC-cxt_bi_status_V230101,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.03375852141005312,0.07186256917587154,0.062162206991616786,0.00010906163331618089,0.48509942429256525,3,"{'2024': 0.026457043877118242, '2025': 0.01099739283529664, '2026': 0.1257962470603779}",314,330,0.00021819061721226312,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.9437988799161473,DIRECTIONALLY_STABLE
SIG-DAILY-247FD66A0E9C84D8:H5,SIG-DAILY-247FD66A0E9C84D8,SIG-CZSC-bar_break_V240428,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.02998160660054053,0.04800322156511887,0.04438969440118626,0.00013000718305268457,0.48309675318138695,3,"{'2024': 0.017850980670909324, '2025': 0.015188737175316094, '2026': 0.08211216039469961}",48,594,-0.0009838404430164201,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9513003139051995,0.9437988799161473,DIRECTIONALLY_STABLE
SIG-DAILY-315A7B48B6F13788:H3,SIG-DAILY-315A7B48B6F13788,SIG-CZSC-vol_ti_suo_V221216,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,3,510,644,0.02615207525225902,0.03090005950171232,0.01482540337719461,8.277714481178151e-05,0.4825835550445882,3,"{'2024': 0.0018087835320220336, '2025': 0.009366787000729116, '2026': 0.07063592286098615}",0,644,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9263013204211559,0.9437988799161473,DIRECTIONALLY_STABLE
SIG-WEEKLY-ABCD3B52340E08DD:H1,SIG-WEEKLY-ABCD3B52340E08DD,SIG-CZSC-cxt_bi_end_V230312,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,514,646,0.04591456579634715,0.041396649292379434,0.00952898106748134,5.308635763529022e-05,0.48369957228861493,2,"{'2024': 0.05751561033370246, '2025': 0.06951842175643314, '2026': -0.12856488018397877}",553,93,0.0017345607895576285,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9497062317054165,0.9437988799161473,DIRECTIONALLY_STABLE
SIG-DAILY-AE11D4D52EE377A3:H1,SIG-DAILY-AE11D4D52EE377A3,SIG-CZSC-tas_dif_layer_V241010,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.0627446881202118,0.0008045059595137911,0.025698287806215615,3.3041191034853725e-05,0.4885267051844626,2,"{'2024': 0.06768010393533783, '2025': -0.052848032587763674, '2026': 0.022957707348289783}",312,334,-0.0004687869474119149,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9532578756711051,0.9493905165306205,DIRECTIONALLY_STABLE
SIG-30M-16558BD8A8C1A051:H1,SIG-30M-16558BD8A8C1A051,SIG-CZSC-bar_td9_V240616,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,698,646,0.014780672002659022,0.11996112032329535,0.2760451394878928,-0.0001201805941611003,0.5228084972304998,3,"{'2024': 0.06159894045734694, '2025': 0.1619408371978193, '2026': 0.1801786112336495}",41,605,0.004417152117894702,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-3F51A04904457A22:H5,SIG-WEEKLY-3F51A04904457A22,SIG-CZSC-cxt_bi_base_V230228,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.031839061213017494,0.08067432921996535,0.06772127292883255,-0.0004696071099319415,0.5314780391375363,2,"{'2024': -0.09401032108827191, '2025': 0.26266724242913464, '2026': 0.08940943109624004}",392,250,-0.0009630673371101009,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-4D17D29B0B8B0F64:H5,SIG-WEEKLY-4D17D29B0B8B0F64,SIG-CZSC-cxt_bi_stop_V230815,CATEGORICAL_SIGNAL,POSITION_RISK,5,514,642,0.05457841094884745,0.08067432921996535,0.06772127292883255,-0.0004696071099319415,0.5314780391375363,2,"{'2024': -0.09401032108827191, '2025': 0.26266724242913464, '2026': 0.08940943109624004}",392,250,-0.0009630673371101009,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-7B4661B4703D6409:H5,SIG-WEEKLY-7B4661B4703D6409,SIG-CZSC-jcc_shan_chun_V221121,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.0912152234262254,0.08067432921996535,0.06772127292883255,-0.0004696071099319411,0.5314780391375362,2,"{'2024': -0.09401032108827191, '2025': 0.26266724242913464, '2026': 0.08940943109624004}",642,0,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-D612CC6D701F9BC4:H1,SIG-WEEKLY-D612CC6D701F9BC4,SIG-CZSC-tas_ma_base_V221101,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,514,646,0.009754675480828034,0.010899619577233396,0.06431828452767765,-6.677569703282909e-05,0.5311238233728517,2,"{'2024': 0.0621338027492107, '2025': 0.005231285042214731, '2026': -0.016089734902241144}",0,646,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-B83B88B5E29D7264:H1,SIG-WEEKLY-B83B88B5E29D7264,SIG-CZSC-tas_ma_base_V221203,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,514,646,0.009754675480828034,0.010899619577233396,0.06431828452767765,-6.677569703282909e-05,0.5311238233728517,2,"{'2024': 0.0621338027492107, '2025': 0.005231285042214731, '2026': -0.016089734902241144}",0,646,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-3F51A04904457A22:H3,SIG-WEEKLY-3F51A04904457A22,SIG-CZSC-cxt_bi_base_V230228,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.03554380553639529,0.08108498010464962,0.052874020169361775,-6.86641320967222e-05,0.5067162771538483,2,"{'2024': -0.035215828321988045, '2025': 0.20819572908618225, '2026': 0.1040562123544309}",394,250,-0.00014089568315038548,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-4D17D29B0B8B0F64:H3,SIG-WEEKLY-4D17D29B0B8B0F64,SIG-CZSC-cxt_bi_stop_V230815,CATEGORICAL_SIGNAL,POSITION_RISK,3,514,644,0.05197117670252145,0.08108498010464962,0.052874020169361775,-6.86641320967222e-05,0.5067162771538483,2,"{'2024': -0.035215828321988045, '2025': 0.20819572908618225, '2026': 0.1040562123544309}",394,250,-0.00014089568315038548,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-7B4661B4703D6409:H3,SIG-WEEKLY-7B4661B4703D6409,SIG-CZSC-jcc_shan_chun_V221121,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.09971737536106796,0.08108498010464962,0.052874020169361775,-6.86641320967222e-05,0.5067162771538483,2,"{'2024': -0.035215828321988045, '2025': 0.20819572908618225, '2026': 0.1040562123544309}",644,0,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-4AFC5333CEE9835D:H3,SIG-WEEKLY-4AFC5333CEE9835D,SIG-CZSC-cxt_bi_end_V230618,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.09457993882504057,0.04952108871921555,0.04640867915182547,-6.0861817279126264e-05,0.5085737180342489,2,"{'2024': -0.01655327214374989, '2025': 0.1115200407718905, '2026': 0.1775704696048554}",126,518,-0.0038431490906158786,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-DBD1A139C1B2920B:H3,SIG-30M-DBD1A139C1B2920B,SIG-CZSC-cxt_overlap_V240526,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,643,0.037432451775722575,0.0076282725557827126,0.04368574519951547,-0.00011190278888738868,0.5293632633765152,2,"{'2024': 0.07798130726749639, '2025': 0.0613673099397967, '2026': -0.10243158030237084}",453,190,-0.00011192458986035176,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9288214314459101,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-3999665F6155BB7A:H3,SIG-WEEKLY-3999665F6155BB7A,SIG-CZSC-tas_macd_xt_V221208,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,514,644,0.09719784507731989,0.05065642184748087,0.04194428456410463,-0.00015776199387063973,0.5267997463191607,2,"{'2024': -0.038537091612019854, '2025': 0.03432044553295953, '2026': 0.20330634591478172}",151,493,0.0037223243520056646,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9288214314459101,0.954607514356924,DIRECTIONALLY_STABLE
SIG-DAILY-C74506EDA2C8628B:H1,SIG-DAILY-C74506EDA2C8628B,SIG-CZSC-tas_first_bs_V230217,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.041181390276589916,0.021966073555890208,0.0374882111879052,-4.583737871643834e-05,0.5132939968176067,2,"{'2024': 0.08529312274132113, '2025': -0.13311469342480914, '2026': 0.06317418901453999}",8,638,-8.206115821802985e-05,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-1897F22A5A891B13:H5,SIG-30M-1897F22A5A891B13,SIG-CZSC-asi_up_dw_line_V230603,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,627,0.017045388151089524,0.006089096032642104,0.032008166188176514,1.193500484396651e-05,0.4988361819301094,2,"{'2024': 0.09948678148189403, '2025': 0.11808624800391979, '2026': -0.10236709687577007}",494,133,2.9194486810294948e-05,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-DAILY-F4CB1B24B8097203:H3,SIG-DAILY-F4CB1B24B8097203,SIG-CZSC-tas_macd_dist_V230410,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.020081714646534722,0.04756315871373859,0.02851782767253524,-0.0001515378510686669,0.5177978639278363,2,"{'2024': -0.10935331632141033, '2025': 0.08471369456376232, '2026': 0.14756364311272496}",318,326,-0.00030309908941278645,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-CD4798FB6B5A708F:H3,SIG-30M-CD4798FB6B5A708F,SIG-CZSC-cxt_range_oscillation_V230620,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.09356997578836124,0.03494992691325669,0.02848593633840386,8.965794241265956e-06,0.49852059781040914,3,"{'2024': 0.03841708494599984, '2025': 0.047567691503421584, '2026': 0.013309846172780143}",145,134,-0.00148531449689931,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-775F3E6B7C8E8CC9:H3,SIG-WEEKLY-775F3E6B7C8E8CC9,SIG-CZSC-zdy_bi_end_V230407,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.046362123112019746,0.031407115009603165,0.02693805821067653,-0.0001735269848065882,0.5256172772384086,2,"{'2024': 0.02296680506458451, '2025': 0.05639690681489242, '2026': -0.06689658108549135}",0,644,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9288214314459101,0.954607514356924,DIRECTIONALLY_STABLE
SIG-DAILY-F4CB1B24B8097203:H5,SIG-DAILY-F4CB1B24B8097203,SIG-CZSC-tas_macd_dist_V230410,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,510,642,-0.004277842022053746,0.029703432287150444,0.026744854303407145,-0.00023281816724503472,0.5187641636168157,2,"{'2024': -0.11164268907798137, '2025': 0.08248424884596972, '2026': 0.11618259754927915}",0,642,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-WEEKLY-CC2127D51FF07558:H1,SIG-WEEKLY-CC2127D51FF07558,SIG-CZSC-vol_window_V230801,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,1,514,646,0.0018764362331671316,0.015722363288429436,0.02360006838259168,-4.44935779529437e-05,0.5227173992358536,2,"{'2024': 0.0574729722356389, '2025': -0.071718974967436, '2026': 0.11141853233227873}",0,646,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-CD4798FB6B5A708F:H5,SIG-30M-CD4798FB6B5A708F,SIG-CZSC-cxt_range_oscillation_V230620,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.08926177622628559,0.023154412780979367,0.019363759691570826,-9.475570100974783e-05,0.5139060259153083,2,"{'2024': 0.053018528521335685, '2025': -0.07181686772347486, '2026': 0.044719285431342494}",143,161,0.0017381661373252234,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-59A4BAE9305C0CEA:H3,SIG-30M-59A4BAE9305C0CEA,SIG-CZSC-tas_hlma_V230301,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.04205627038554798,0.011454544075280475,0.016673475857667906,1.156862827804284e-05,0.4963945474150941,2,"{'2024': 0.035211875912813634, '2025': 0.020994155620230843, '2026': -0.053293189998382846}",41,603,4.375743871345376e-05,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-1136D224CDE66790:H3,SIG-30M-1136D224CDE66790,SIG-CZSC-cxt_decision_V240614,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.10374199884826886,0.01850044011361195,0.009518580835921702,-4.117764560232132e-05,0.5078520465823229,2,"{'2024': 0.016842483473960005, '2025': -0.006595708071089559, '2026': 0.051719276804111675}",91,553,-0.0005500726921540862,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9277943841844415,0.954607514356924,DIRECTIONALLY_STABLE
SIG-30M-AC76A24EF9878E7F:H5,SIG-30M-AC76A24EF9878E7F,SIG-CZSC-zdy_macd_dif_V230517,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.0670316189848557,0.0032584149376878725,0.011035565143088557,-0.0001536454062796355,0.5348393452921726,2,"{'2024': 0.07867360966622022, '2025': 0.012040776695937725, '2026': -0.07277069908636502}",33,609,-0.005234545805943966,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.9569932703011405,DIRECTIONALLY_STABLE
SIG-DAILY-0A4EF64DAF2AD9D7:H1,SIG-DAILY-0A4EF64DAF2AD9D7,SIG-CZSC-tas_double_ma_V230511,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.0718012017259274,0.005958241878924186,0.1272276800094262,-0.00010656709746113843,0.5456062090025855,2,"{'2024': -0.003743072942355273, '2025': 0.007795820574248191, '2026': 0.005839082581901078}",63,583,-0.0003282804526886045,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.9612081911250631,DIRECTIONALLY_STABLE
SIG-30M-7FAE8A62E8BD6292:H3,SIG-30M-7FAE8A62E8BD6292,SIG-CZSC-cxt_bi_trend_V230913,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.0299807221065643,0.045805543596998025,0.03911956876115204,-0.00017502836451384037,0.5495018854858315,2,"{'2024': -0.005736667719329534, '2025': 0.08402211605722015, '2026': 0.06626757694850939}",90,554,-0.0006544431033307097,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9347750417330377,0.9612081911250631,DIRECTIONALLY_STABLE
SIG-WEEKLY-407A604F4FAFEEB8:H1,SIG-WEEKLY-407A604F4FAFEEB8,SIG-CZSC-vol_window_V230731,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,1,514,602,0.10790933323186812,0.025835202974772976,0.012713276347401676,-9.128208720398306e-05,0.5427285736908389,2,"{'2024': -0.11353044663920457, '2025': 0.12155373465557825, '2026': 0.07113531154575684}",217,131,0.00020777956816711042,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.9612081911250631,DIRECTIONALLY_STABLE
SIG-30M-45AA63C5B6F16771:H1,SIG-30M-45AA63C5B6F16771,SIG-CZSC-bar_zfzd_V241013,CATEGORICAL_SIGNAL,VOLATILITY_RISK,1,698,646,0.006557977407780173,0.026550004300961872,0.0026236747591550885,-0.00011340017751015851,0.5463779402137314,2,"{'2024': -0.0028830214467231983, '2025': 0.025479080875532148, '2026': 0.08618128166583652}",260,386,-0.0002312415789042226,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.969627614899523,0.9612081911250631,DIRECTIONALLY_STABLE
SIG-30M-6361D2EEB409E3DB:H3,SIG-30M-6361D2EEB409E3DB,SIG-CZSC-tas_macd_bs1_V230411,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.022234193435904877,0.008482190246787619,0.006679406536587245,-0.0003143793775781727,0.551794029513647,2,"{'2024': 0.01080039495189578, '2025': 0.09905113845373083, '2026': -0.1312360996528658}",45,599,0.0030694042053280328,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9347750417330377,0.9622749539079454,DIRECTIONALLY_STABLE
SIG-30M-06973361111597F1:H3,SIG-30M-06973361111597F1,SIG-CZSC-tas_macd_second_bs_V221201,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.053844324814413314,0.08513813856894607,0.05304131057766911,-0.0005263463032749243,0.552943297574612,2,"{'2024': 0.06034803106419301, '2025': 0.14862712891884763, '2026': -0.019193515240752405}",627,17,-0.01574698992227474,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9347750417330377,0.9623232237708258,DIRECTIONALLY_STABLE
SIG-30M-A4E0E0C62CBC2773:H5,SIG-30M-A4E0E0C62CBC2773,SIG-CZSC-bar_dual_thrust_V230403,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.08886683927205033,0.014030385798903765,0.04406641749377954,-0.000215620731879558,0.5543664875439247,2,"{'2024': 0.06178710535389423, '2025': -0.016094669301204925, '2026': 0.03243164448683082}",102,540,-0.003464074846533146,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.9628470573131324,DIRECTIONALLY_STABLE
SIG-WEEKLY-C917DAD4AB5E6A67:H3,SIG-WEEKLY-C917DAD4AB5E6A67,SIG-CZSC-cxt_ubi_end_V230816,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.027829034098216427,0.08310711385551638,0.05129378090938572,-0.0006587605772727398,0.555074426115199,2,"{'2024': -0.027761471198330598, '2025': 0.10994747515198555, '2026': 0.06708443731639271}",99,545,0.008627061946306863,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9347750417330377,0.9631018354031157,DIRECTIONALLY_STABLE
SIG-30M-6EDAA2BC7B058FD0:H3,SIG-30M-6EDAA2BC7B058FD0,SIG-CZSC-cxt_overlap_V240612,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.03596976130188268,0.07420676236727516,0.0830508588444834,-0.0007837718291401362,0.587376380112181,3,"{'2024': 0.03877087735423104, '2025': 0.13139168423877912, '2026': 0.06021825413931661}",590,54,0.0006189077548644506,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9503541564559386,0.9712698164982059,DIRECTIONALLY_STABLE
SIG-DAILY-75AB778ABC0F014A:H5,SIG-DAILY-75AB778ABC0F014A,SIG-CZSC-byi_fx_num_V230628,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.04595005756829724,0.029203911928870056,0.06004836690883542,-0.0007662053568469423,0.5833930569657608,2,"{'2024': 0.042722384843724905, '2025': 0.006588958932097193, '2026': -0.02253840704436377}",174,468,-0.0007247349060486696,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.9712698164982059,DIRECTIONALLY_STABLE
SIG-DAILY-6E168A7CC0DCE208:H5,SIG-DAILY-6E168A7CC0DCE208,SIG-CZSC-cxt_bi_zdf_V230601,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.04595005756829724,0.029203911928870056,0.06004836690883542,-0.0007662053568469423,0.5833930569657608,2,"{'2024': 0.042722384843724905, '2025': 0.006588958932097193, '2026': -0.02253840704436377}",174,468,-0.0007247349060486696,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.9712698164982059,DIRECTIONALLY_STABLE
SIG-DAILY-B41A9FC26A97A64D:H5,SIG-DAILY-B41A9FC26A97A64D,SIG-CZSC-byi_symmetry_zs_V221107,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.030194202368805087,0.04999173185927315,0.0529117057263956,-0.0010892289451812469,0.5902064479057509,2,"{'2024': 0.09888188308744478, '2025': -0.07107322601701367, '2026': 0.10646646670297284}",0,642,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.9602326594925444,0.9712698164982059,DIRECTIONALLY_STABLE
