candidate_id,period,max_drawdown,calmar,win_loss_ratio,win_loss_ratio_status,strategy_return,sharpe,trade_count,t1_fill_rate,final_fill_rate,range_to_range_count,range_to_range_return,range_to_range_short_loss_count,range_to_trend_count,range_to_trend_return,pareto_layer
1485,rolling_2023_2025,-0.18230893511990764,1.6014422834542283,4.679839448533175,VALID,1.0959625234746748,1.076892895907761,73,0.918918918918919,1.0,15,0.2533704742998344,7,1,-0.007749503626565013,1
1485,rolling_2024_2026,-0.18231212484055015,2.823201804790094,4.54283586954119,VALID,1.9087066701404551,1.4571635761736674,68,0.8823529411764706,1.0,15,0.3561050170155413,6,3,0.14450457920693416,2
1420,full_2021_2026,-0.21547330030301326,1.1845944188557285,4.933560928661782,VALID,2.45703456660648,1.0275618555442672,122,0.9344262295081968,1.0,23,-0.08278316676427211,15,5,0.6835542438317372,3
1420,rolling_2021_2023,-0.20351464171941136,0.10513731020347547,2.4946524105383756,VALID,0.06307056170000092,0.2125410933267553,69,0.9428571428571428,1.0,13,-0.1724156771045513,10,2,0.1880957509539003,5
1420,rolling_2022_2024,-0.21546431071868466,0.528210525200275,4.068972026944744,VALID,0.36473059044999956,0.5427043899099694,63,0.90625,1.0,12,-0.16470803580811677,8,2,0.11505741430062422,4
1420,rolling_2023_2025,-0.21547061950122148,1.1295328082708107,4.976844228723721,VALID,0.876295488900894,0.9212354451342415,69,0.9142857142857143,1.0,15,-0.006918233647028926,9,2,0.11505741430062422,4
1420,rolling_2024_2026,-0.18231430140403804,3.189859947136579,7.266827327788837,VALID,2.2503679730893458,1.571085470188988,54,0.9259259259259259,1.0,10,0.10449321651969035,5,3,0.4170189923497687,2
36,full_2021_2026,-0.2294869749109062,1.02348449766061,5.8013846400268045,VALID,2.1617657233089966,0.9585140905188346,124,0.967741935483871,1.0,24,-0.18776445688425336,20,6,0.6518154883428224,3
36,rolling_2021_2023,-0.2294869749109062,0.09029892699688616,2.856256441003459,VALID,0.06104360515000118,0.20784999718292133,69,1.0,1.0,12,-0.17496568990116002,11,3,0.18226996631053227,3
36,rolling_2022_2024,-0.22659898615402707,0.4536076923020939,5.814947118777221,VALID,0.3261268001500006,0.5011581629120172,67,0.9705882352941176,1.0,14,-0.20660683120266676,13,3,0.08368495096063344,2
36,rolling_2023_2025,-0.2265982936876213,1.005946981459138,7.719498252632833,VALID,0.8097928383322994,0.870921811261304,71,0.9444444444444444,1.0,16,-0.07254193811758358,13,3,0.083684950960633,2
36,rolling_2024_2026,-0.182311457193588,2.9000925300317553,8.847529982811537,VALID,1.9784219238230394,1.461204330542351,56,0.9285714285714286,1.0,12,-0.018900008313148975,9,3,0.39715592496829144,1
1157,full_2021_2026,-0.21169329525089564,1.0656737933511122,5.822615598405347,VALID,2.0342677745433813,0.9271889692822133,122,0.9344262295081968,1.0,24,-0.2267064155047933,20,5,0.6650155194734451,2
1157,rolling_2021_2023,-0.21169329525089564,0.1879943213966545,2.8365684526166315,VALID,0.11934167265000162,0.32418471096537754,63,1.0,1.0,10,-0.13640206917553654,8,2,0.19154283727194787,3
1157,rolling_2022_2024,-0.20251645590924172,0.5657287655017047,5.722997839229276,VALID,0.36741478805000116,0.5423295347615348,63,0.96875,1.0,13,-0.18826636010419528,11,2,0.09218459232803244,3
1157,rolling_2023_2025,-0.20251290243732034,1.2371785174160503,9.363639833583264,VALID,0.907694245820454,0.9377308217438138,69,0.8857142857142857,1.0,16,-0.030134182345177396,13,2,0.092184592328032,1
1157,rolling_2024_2026,-0.1828839073230516,2.5888781738812408,8.946699708583747,VALID,1.7094004225626267,1.3434085813003314,60,0.8666666666666667,1.0,14,-0.10764819682769544,12,3,0.39736102420414765,3
1500,full_2021_2026,-0.18231207713611386,1.4752159173110961,3.6533118169873156,VALID,2.667995290160551,1.0864287521039082,138,0.8985507246376812,1.0,29,0.23086965575596152,14,5,0.3147723163841327,1
1500,rolling_2021_2023,-0.1563010246308213,0.7171874205914319,2.4650532454246323,VALID,0.359255783399999,0.7703468043429403,71,0.9444444444444444,1.0,13,-0.04225926468299812,7,3,0.1700308011998668,1
1500,rolling_2022_2024,-0.1823105424064121,1.1773724569850068,3.561887376064949,VALID,0.752395817599999,0.8933333406111437,73,0.918918918918919,1.0,16,-0.00599917921010773,8,2,0.0996776666337551,1
1500,rolling_2023_2025,-0.18231154594939025,1.6267976573364469,4.147950588937754,VALID,1.1177201245381454,1.0846562872023489,77,0.9230769230769231,1.0,17,0.20466386011402293,8,2,0.0996776666337551,1
1500,rolling_2024_2026,-0.18231437617745172,2.582747279054532,4.592771024280265,VALID,1.6971605875395581,1.3604513723793559,68,0.8529411764705882,1.0,16,0.2807589436392415,7,2,0.12370744003989742,3
1245,full_2021_2026,-0.2040548658671294,0.9598597700184495,3.345076888954673,VALID,1.653744440541152,0.9398593868670937,132,0.9393939393939394,1.0,24,0.10812477950513477,13,4,0.24252088366666924,3
1245,rolling_2021_2023,-0.2040548658671294,0.2248276024272866,2.364481498407326,VALID,0.13835448875000145,0.3637418865395681,71,0.9444444444444444,1.0,12,-0.14069131428834558,8,1,0.08564081458516593,5
1245,rolling_2022_2024,-0.1683084166675325,0.21077200844470714,2.062714246290481,VALID,0.10579911220000238,0.27675227619835113,73,0.9459459459459459,1.0,14,-0.13113701590613547,7,0,0.0,2
1245,rolling_2023_2025,-0.16831921447791454,0.9350408452653167,3.1439015420579683,VALID,0.5253897483223404,0.7793156042626567,73,0.972972972972973,1.0,16,0.07946384319026034,8,0,0.0,2
1245,rolling_2024_2026,-0.16831881203471577,2.3141539928846426,3.7853339290311094,VALID,1.3300387237556008,1.3755350144559462,62,0.9354838709677419,1.0,12,0.2851172599259637,5,3,0.14450457920693438,1
1010,full_2021_2026,-0.18230975910604486,1.443730673342737,3.8302914168011895,VALID,2.578317887014819,1.064883420454423,146,0.9041095890410958,1.0,32,0.1657349399048178,18,6,0.36637246609427376,1
1010,rolling_2021_2023,-0.15537864410074054,0.6949722542735607,2.6609615874296635,VALID,0.3447827439000002,0.7419732813685357,75,0.9473684210526315,1.0,15,-0.06308507808143171,9,3,0.1938549577853843,1
1010,rolling_2022_2024,-0.18231270372936126,1.1328786851027994,3.5816170525420685,VALID,0.71885605985,0.8647741409305364,75,0.9210526315789473,1.0,17,-0.025030158277515424,9,2,0.0996776666337551,1
1010,rolling_2023_2025,-0.18231239002503696,1.5105506988551163,4.421120650738777,VALID,1.01926344997608,1.0211967193379987,81,0.926829268292683,1.0,19,0.14865419772226507,11,2,0.0996776666337551,2
1010,rolling_2024_2026,-0.18231098504265641,2.538796286633142,4.649836800338793,VALID,1.6594989333614882,1.3403058155996208,72,0.8611111111111112,1.0,17,0.2399465060712067,9,3,0.14450457920693416,1
977,full_2021_2026,-0.2294869749109062,1.02348449766061,5.8013846400268045,VALID,2.1617657233089966,0.9585140905188346,124,0.9516129032258065,1.0,24,-0.18776445688425336,20,6,0.6518154883428224,3
977,rolling_2021_2023,-0.2294869749109062,0.09029892699688616,2.856256441003459,VALID,0.06104360515000118,0.20784999718292133,69,0.9714285714285714,1.0,12,-0.17496568990116002,11,3,0.18226996631053227,3
977,rolling_2022_2024,-0.22659898615402707,0.4536076923020939,5.814947118777221,VALID,0.3261268001500006,0.5011581629120172,67,0.9411764705882353,1.0,14,-0.20660683120266676,13,3,0.08368495096063344,2
977,rolling_2023_2025,-0.2265982936876213,1.005946981459138,7.719498252632833,VALID,0.8097928383322994,0.870921811261304,71,0.9444444444444444,1.0,16,-0.07254193811758358,13,3,0.083684950960633,2
977,rolling_2024_2026,-0.182311457193588,2.9000925300317553,8.847529982811537,VALID,1.9784219238230394,1.461204330542351,56,0.9285714285714286,1.0,12,-0.018900008313148975,9,3,0.39715592496829144,1
1205,full_2021_2026,-0.2294869749109062,1.02348449766061,5.8013846400268045,VALID,2.1617657233089966,0.9585140905188346,124,0.9516129032258065,1.0,24,-0.18776445688425336,20,6,0.6518154883428224,3
1205,rolling_2021_2023,-0.2294869749109062,0.09029892699688616,2.856256441003459,VALID,0.06104360515000118,0.20784999718292133,69,0.9714285714285714,1.0,12,-0.17496568990116002,11,3,0.18226996631053227,3
1205,rolling_2022_2024,-0.22659898615402707,0.4536076923020939,5.814947118777221,VALID,0.3261268001500006,0.5011581629120172,67,0.9411764705882353,1.0,14,-0.20660683120266676,13,3,0.08368495096063344,2
1205,rolling_2023_2025,-0.2265982936876213,1.005946981459138,7.719498252632833,VALID,0.8097928383322994,0.870921811261304,71,0.9444444444444444,1.0,16,-0.07254193811758358,13,3,0.083684950960633,2
1205,rolling_2024_2026,-0.182311457193588,2.9000925300317553,8.847529982811537,VALID,1.9784219238230394,1.461204330542351,56,0.9285714285714286,1.0,12,-0.018900008313148975,9,3,0.39715592496829144,1
1259,full_2021_2026,-0.22057126942993643,0.8344410044495643,3.4761955276197734,VALID,1.5138537004398263,0.8955585722012638,134,0.9253731343283582,1.0,26,0.07986811983555286,16,3,0.22261211933616898,4
1259,rolling_2021_2023,-0.22057126942993643,0.17777786647172641,2.0977561705097236,VALID,0.117525069850001,0.323391424971466,73,0.918918918918919,1.0,13,-0.1282616288810925,9,1,0.08564081458516593,6
1259,rolling_2022_2024,-0.16830794698097196,0.340502905048652,2.1076647314652517,VALID,0.1744135493499992,0.3857844573548569,69,0.9428571428571428,1.0,12,-0.06151872674247694,6,0,0.0,1
1259,rolling_2023_2025,-0.16847265469457562,0.9953865703956192,4.1627666001124926,VALID,0.564975936541551,0.8221542320175728,73,0.972972972972973,1.0,16,0.08932428134378512,10,0,0.0,1
1259,rolling_2024_2026,-0.16847369216783648,2.198444340643123,4.704859029354559,VALID,1.2484172875309958,1.326450085694362,62,0.9354838709677419,1.0,13,0.23449077484126168,7,2,0.126166318464493,1
1273,full_2021_2026,-0.20992170916473685,1.1604313686356789,5.403352694107587,VALID,2.2855685500175205,0.9916844381130456,118,0.9491525423728814,1.0,20,-0.16360503434884366,16,6,0.6473110623084748,3
1273,rolling_2021_2023,-0.17525747832874872,0.3814380799752127,3.1150236400673537,VALID,0.20555587310000023,0.49360573818561193,58,1.0,1.0,8,-0.06714163866754985,7,2,0.19154283727194787,1
1273,rolling_2022_2024,-0.1823105647072999,0.8663484895259018,6.706732415729401,VALID,0.5266309702500009,0.6956949361629763,59,0.9666666666666667,1.0,10,-0.11886822869767355,9,3,0.08072979117397061,1
1273,rolling_2023_2025,-0.18231250216346173,1.5072723543956363,7.553032596317978,VALID,1.0165317320409009,1.0118801579272916,67,0.9117647058823529,1.0,13,0.0240428222979987,10,3,0.08072979117397039,1
1273,rolling_2024_2026,-0.20992002206700966,2.2714440854427598,7.357958003917053,VALID,1.7253039354512412,1.3553879263266573,60,0.9,1.0,12,-0.10340626152882382,9,4,0.38250259309183887,4
1036,full_2021_2026,-0.22663407726879015,0.6244168146654853,2.69310590889085,VALID,1.058913007815895,0.7331037462914647,148,0.9054054054054054,1.0,29,-0.04418790830493857,18,5,0.05450632218806617,5
1036,rolling_2021_2023,-0.22663407726879015,0.17386361648915974,2.0409699357230253,VALID,0.11811769400000038,0.32915053831389873,83,0.9047619047619048,1.0,17,-0.18834617520805863,12,2,0.05258417284954797,7
1036,rolling_2022_2024,-0.16831201594565726,0.2374998154052166,2.6713196692917065,VALID,0.11971783719999962,0.30213562720629017,79,0.9,1.0,16,-0.16643072996093355,11,1,-0.007782238851476109,1
1036,rolling_2023_2025,-0.16830548360248598,0.8500518016003834,3.554647644066348,VALID,0.47151321099664,0.7369244760283435,80,0.925,1.0,17,0.09204871623014332,11,2,-0.023336537234265098,2
1036,rolling_2024_2026,-0.16831732428570412,1.5906757117977535,3.0852854155757043,VALID,0.8404891764053151,1.0399891282350793,66,0.9090909090909091,1.0,12,0.17355911873768193,6,3,0.0018261241125399064,2
1278,full_2021_2026,-0.18231233723339535,1.4287411439272244,5.644367119644471,VALID,2.5363392305251797,1.0451900899824091,112,0.9464285714285714,1.0,18,-0.1161414704940823,15,5,0.6315495380200211,1
1278,rolling_2021_2023,-0.16257505588641585,0.47428395225069864,2.6453201879617323,VALID,0.23934416304999995,0.5577677731353381,54,1.0,1.0,6,-0.04845570337079197,5,2,0.16776482056363862,2
1278,rolling_2022_2024,-0.18231067267493062,0.9384128531423573,5.878415579583181,VALID,0.5771378681000008,0.7406298555559504,57,0.9655172413793104,1.0,10,-0.12410636286636967,9,2,0.09218459232803244,1
1278,rolling_2023_2025,-0.18231444180209389,1.5752754882867754,7.03831378843775,VALID,1.073723202068825,1.0474554226840311,67,0.9117647058823529,1.0,14,0.013302690103252468,11,2,0.09218459232803222,1
1278,rolling_2024_2026,-0.18231120489925368,2.7613482944425667,9.261110881447404,VALID,1.85333602691414,1.408028899408293,58,0.896551724137931,1.0,12,-0.07113254460466367,10,3,0.3971559249682919,2
1401,full_2021_2026,-0.19894841462106194,1.2086701444828891,5.730184047140919,VALID,2.240604204734651,0.9776437151958112,114,0.9649122807017544,1.0,19,-0.16522953063711288,16,6,0.647311062308475,2
1401,rolling_2021_2023,-0.17525747832874872,0.3147527797597793,2.8918011064460654,VALID,0.1677969508999997,0.4205971124969428,58,1.0,1.0,8,-0.09636025251052727,7,2,0.19154283727194765,2
1401,rolling_2022_2024,-0.1989476882251342,0.6577844523675139,5.7648985121052565,VALID,0.42588820185000076,0.6007464781264753,59,0.9666666666666667,1.0,10,-0.1445798215094235,9,3,0.08072979117397017,2
1401,rolling_2023_2025,-0.19894816360634981,1.3043561519278875,8.722867344652752,VALID,0.9474245889178747,0.9657300663298116,63,0.9375,1.0,12,0.000711709898756796,10,3,0.08072979117397039,1
1401,rolling_2024_2026,-0.18288342961250315,2.6642277724913384,8.590823707010221,VALID,1.77503147502973,1.3722119706209552,56,0.9285714285714286,1.0,11,-0.07621320146432331,9,4,0.3825025930918382,3
1236,full_2021_2026,-0.16847688101697889,1.1066362311368372,3.1357803186350472,VALID,1.5416522976634948,0.9036089082489412,128,0.9375,1.0,22,0.18304725908091357,12,3,0.19821409478178875,1
1236,rolling_2021_2023,-0.16697992562799946,0.45206610816206877,2.6168385373418577,VALID,0.23396432295000036,0.549669690987989,64,0.96875,1.0,9,-0.019023372490210577,6,1,0.06397614201029556,3
1236,rolling_2022_2024,-0.16831608614223725,0.5120779709151855,2.51974787899541,VALID,0.26936491680000096,0.5299657268094256,65,0.9393939393939394,1.0,10,0.05304790715168095,5,0,0.0,2
1236,rolling_2023_2025,-0.16847616108038477,1.0323344029444717,3.6357656925126425,VALID,0.5892121912383952,0.848254641001719,71,0.9444444444444444,1.0,14,0.17965235387440703,8,0,0.0,1
1236,rolling_2024_2026,-0.16847369693415226,1.9258167035733464,3.2736617849745206,VALID,1.0597062642385304,1.1869737683920383,64,0.90625,1.0,13,0.2059892416438922,6,2,0.12616631846449278,2
0,full_2021_2026,-0.23930043158137382,0.9531500891399756,5.583681327279744,VALID,2.068100727711914,0.9322052756733524,140,0.9285714285714286,1.0,32,-0.25135542590887305,25,6,0.739487696026307,4
0,rolling_2021_2023,-0.23930043158137382,-0.0025996207994941232,2.571253676212704,VALID,-0.0017960942999992735,0.07649700700998141,77,0.9487179487179487,1.0,16,-0.21784474801117326,13,3,0.17322630948473638,4
0,rolling_2022_2024,-0.2335017230785188,0.35371530221216624,4.536929266817328,VALID,0.257272922200001,0.43007961389663985,75,0.9210526315789473,1.0,18,-0.2595185043297237,14,3,0.10110207362762935,4
0,rolling_2023_2025,-0.23349510804609597,0.9306271342809458,7.173671629168786,VALID,0.7648224880248444,0.8413893744403848,79,0.9,1.0,20,-0.10968309071926152,15,3,0.10110207362762846,3
0,rolling_2024_2026,-0.1823126122341735,3.001744804832081,8.53208259444056,VALID,2.0721721537245448,1.4910155579818052,64,0.90625,1.0,16,-0.04613699118272041,12,3,0.48265316074463427,1
