anchor,trade_number,signal_date,entry_date,exit_date,holding_sessions,flat_sessions_before,entry_open,exit_open,gross_return,net_return,cost_drag,short_holding,rapid_reentry,causal_falling_trend,total_score,score_margin,role_confirmation_contribution,role_entry_timing_contribution,role_opportunity_contribution,role_risk_context_contribution,risk_overridden
EX14_UNIQUE_FEASIBLE_10BP,110,2024-09-12,2024-09-13,2024-09-24,5,6.0,0.675,0.663,-0.01777777777777778,-0.019740259740259725,0.0019624819624819434,False,False,True,0.1151474430595592,0.0431347165622033,-0.023615186421649143,0.05643597058395658,0.10271262666454595,-0.020385967767294164,True
EX14_UNIQUE_FEASIBLE_10BP,111,2024-09-25,2024-09-26,2024-10-09,4,2.0,0.682,1.078,0.5806451612903225,0.5774870290999325,0.0031581321903899617,False,True,True,0.2227240264965225,0.1507112999991666,0.006195341036565563,0.06352454659933277,0.10357821204214333,0.04942592681848086,False
EX14_UNIQUE_FEASIBLE_10BP,112,2024-10-09,2024-10-10,2024-10-25,11,1.0,1.028,1.002,-0.02529182879377434,-0.027239297667313034,0.0019474688735386936,False,True,False,0.229822629495689,0.15780990299833308,-0.060042573654697826,0.06788674722417966,0.17307973487149825,0.0488987210547089,False
EX14_UNIQUE_FEASIBLE_10BP,113,2024-10-25,2024-10-28,2024-11-06,7,1.0,1.017,1.024,0.0068829891838742,0.004871234959730852,0.0020117542241433473,False,True,False,0.1197930720564473,0.0477803455590914,0.11860728904823108,-0.025355291131922524,0.017371928623596537,0.009169145516542226,False
EX14_UNIQUE_FEASIBLE_10BP,114,2024-11-06,2024-11-07,2024-11-14,5,1.0,1.011,1.081,0.06923837784371911,0.067102037428447,0.002136340415272109,False,True,False,0.2712742220618943,0.19926149556453837,0.000756872578735069,0.04389464378752178,0.1842203562441307,0.04240234945150677,False
EX14_UNIQUE_FEASIBLE_10BP,115,2024-11-22,2024-11-25,2024-11-29,4,7.0,0.995,1.005,0.010050251256281229,0.008032168836189069,0.00201808242009216,False,False,False,0.1694313461401586,0.09741861964280268,0.045525672914994805,0.06461509675554448,0.017364658107248326,0.041925918362370966,False
EX14_UNIQUE_FEASIBLE_10BP,116,2024-12-02,2024-12-03,2024-12-06,3,2.0,1.041,1.03,-0.01056676272814594,-0.012543652313104614,0.0019768895849586743,True,True,False,0.0965968737262276,0.0245841472288717,0.062485618790052,-0.022083640663287354,0.03965317136886137,0.016541724230601594,False
EX14_UNIQUE_FEASIBLE_10BP,117,2024-12-23,2024-12-24,2024-12-31,5,12.0,1.026,1.046,0.01949317738791434,0.01745622798254365,0.0020369494053706916,False,False,False,0.23647541979041295,0.16446269329305704,0.052165889631091825,0.05425487027153313,0.08581454938579071,0.04424011050199726,False
EX14_UNIQUE_FEASIBLE_10BP,118,2025-01-02,2025-01-03,2025-01-07,2,2.0,0.98,0.963,-0.01734693877551019,-0.019310281555179443,0.0019633427796692526,True,True,False,0.08137845351935877,0.009365727022002862,0.08769901229815105,0.04498519394373351,-0.050925338272561314,-0.000380414449964471,True
EX14_UNIQUE_FEASIBLE_10BP,119,2025-01-14,2025-01-15,2025-01-20,3,6.0,1.002,0.996,-0.005988023952095856,-0.00797406186627736,0.0019860379141815043,True,False,False,0.09531634924077792,0.023303622743422014,0.07687314429061662,-0.053164320115321406,0.0832134535275608,-0.011605928462078093,True
EX14_UNIQUE_FEASIBLE_10BP,120,2025-01-20,2025-01-21,2025-02-11,9,1.0,0.996,1.06,0.06425702811244993,0.06213064044389349,0.00212638766855644,False,True,False,0.08935262154307393,0.01733989504571802,-0.012160653227454903,0.013904514491699443,0.11861430573236383,-0.03100554545353444,True
EX14_UNIQUE_FEASIBLE_10BP,121,2025-02-11,2025-02-12,2025-03-05,15,1.0,1.049,1.106,0.05433746425166852,0.05223089589152541,0.002106568360143113,False,True,False,0.1784415386860084,0.1064288121886525,0.09542779371093427,0.003544288007688097,0.12503602711244483,-0.045566570145058764,True
EX14_UNIQUE_FEASIBLE_10BP,122,2025-03-06,2025-03-07,2025-03-10,1,2.0,1.142,1.131,-0.009632224168126036,-0.011610980962994844,0.001978756794868808,True,True,False,0.09416207920297698,0.022149352705621073,-0.032596626819499375,-0.040077718240780755,0.13216997679001105,0.03466644747324604,False
EX14_UNIQUE_FEASIBLE_10BP,123,2025-04-03,2025-04-07,2025-04-10,3,19.0,0.999,1.022,0.02302302302302306,0.020979020979021046,0.0020440020440020135,True,False,False,0.07672354087938996,0.004710814382034051,-0.011846320634125,-0.004089563085793956,0.06260595010443264,0.030053474494876282,False
EX14_UNIQUE_FEASIBLE_10BP,124,2025-04-10,2025-04-11,2025-04-14,1,1.0,1.011,1.045,0.03363006923837797,0.03156487429484489,0.0020651949435330774,True,True,False,0.16615321951030998,0.09414049301295407,-0.06762578815078457,0.0008179126171587881,0.19955442818277208,0.03340666686116366,False
EX14_UNIQUE_FEASIBLE_10BP,125,2025-04-14,2025-04-15,2025-04-16,1,1.0,1.036,1.035,-0.0009652509652510188,-0.002961324389895603,0.0019960734246445844,True,True,False,0.07969732944033445,0.007684602942978541,-0.08878757699483723,0.00027263753905292935,0.14115863953976374,0.027053629356355018,False
EX14_UNIQUE_FEASIBLE_10BP,126,2025-04-23,2025-04-24,2025-04-30,4,6.0,1.036,1.025,-0.010617760617760763,-0.012594548308833997,0.001976787691073234,False,False,False,0.19297803185027868,0.12096530535292277,0.032444052820424,0.005725388320111539,0.16084532424541925,-0.006036733535676152,True
EX14_UNIQUE_FEASIBLE_10BP,127,2025-05-13,2025-05-14,2025-05-19,3,7.0,1.034,1.017,-0.01644100580270802,-0.01840615863826711,0.001965152835559092,True,False,False,0.1648247725370276,0.09281204603967169,-0.07373448974557016,0.038987168084569035,0.19841267610579846,0.0011594180922302258,False
EX14_UNIQUE_FEASIBLE_10BP,128,2025-06-09,2025-06-10,2025-06-13,3,15.0,1.028,0.999,-0.02821011673151752,-0.030151754859925828,0.0019416381284083073,True,False,True,0.16293886377819417,0.09092613728083826,0.021424042863518927,-0.016085614804122895,0.1688724759705205,-0.011272040251722338,True
EX14_UNIQUE_FEASIBLE_10BP,129,2025-06-17,2025-06-18,2025-06-19,1,3.0,0.987,0.99,0.003039513677811634,0.0010354387254083441,0.0020040749524032897,True,True,True,0.10340323616231994,0.03139050966496404,-0.013796924723010601,-0.0019084627733705055,0.14998160226989068,-0.030872978611189632,True
EX14_UNIQUE_FEASIBLE_10BP,130,2025-06-24,2025-06-25,2025-07-09,10,4.0,1.005,1.017,0.011940298507462588,0.00991843976918605,0.0020218587382765385,False,False,True,0.11037592034678324,0.03836319384942734,-0.00645642720896868,-0.03626079269403973,0.16738478282159894,-0.014291642571807279,True
EX14_UNIQUE_FEASIBLE_10BP,131,2025-07-23,2025-07-24,2025-08-05,8,11.0,1.047,1.077,0.02865329512893977,0.026598043790021064,0.0020552513389187066,False,False,False,0.07818729365821785,0.006174567160861941,-0.004214531105364067,0.019902540350863914,0.04736926920830054,0.015130015204417459,False
EX14_UNIQUE_FEASIBLE_10BP,132,2025-08-05,2025-08-06,2025-08-07,1,1.0,1.081,1.086,0.0046253469010177906,0.002618103450666265,0.0020072434503515257,True,True,False,0.08084643634361954,0.008833709846263638,0.05304879208910192,-0.03462496745972215,0.08973110055469585,-0.02730848884045607,True
EX14_UNIQUE_FEASIBLE_10BP,133,2025-08-07,2025-08-08,2025-08-11,1,1.0,1.081,1.07,-0.010175763182238562,-0.012153433985071072,0.0019776708028325096,True,True,False,0.20034764679279363,0.12833492029543772,0.07827837727475903,0.03135331699108699,0.08765545412300838,0.0030604984039392675,False
EX14_UNIQUE_FEASIBLE_10BP,134,2025-08-11,2025-08-12,2025-08-21,7,1.0,1.075,1.18,0.0976744186046512,0.09548126292312342,0.002193155681527781,False,True,False,0.12118691787105874,0.04917419137370284,0.046514910033532406,-0.010087588944958417,0.1219843286234095,-0.037224731840924716,True
EX14_UNIQUE_FEASIBLE_10BP,135,2025-08-21,2025-08-22,2025-09-18,19,1.0,1.189,1.422,0.19596299411269968,0.19357345766092604,0.002389536451773644,False,True,False,0.07826317394555486,0.006250447448198956,0.0796535625979116,0.049347394568580394,-0.03685075560699225,-0.013887027613944891,True
EX14_UNIQUE_FEASIBLE_10BP,136,2025-09-18,2025-09-19,2025-09-23,2,1.0,1.423,1.446,0.016163035839775075,0.01413274006387133,0.0020302957759037454,True,True,False,0.1374846348617596,0.0654719083644037,0.06742246160623479,0.050983219802897974,0.014272267311034141,0.0048066861415926865,False
EX14_UNIQUE_FEASIBLE_10BP,137,2025-09-29,2025-09-30,2025-10-09,1,5.0,1.528,1.57,0.027486910994764413,0.025433990093676195,0.0020529209010882177,True,False,False,0.08015018604199874,0.00813745954464283,0.018121294030091627,-0.059707621052591746,0.07072976017431556,0.05100675289018329,False
EX14_UNIQUE_FEASIBLE_10BP,138,2025-10-09,2025-10-10,2025-10-14,2,1.0,1.55,1.525,-0.016129032258064613,-0.018094808417389086,0.0019657761593244727,True,True,False,0.2224792455087575,0.1504665190114016,0.0019287313573378658,0.050437944724792114,0.11056680785367323,0.05954576157295427,False
EX14_UNIQUE_FEASIBLE_10BP,139,2025-10-14,2025-10-15,2025-10-16,1,1.0,1.442,1.455,0.009015256588072118,0.0069992420893947305,0.0020160144986773876,True,True,False,0.13523811299710556,0.06322538649974965,-0.06859883359176411,0.06570564691175622,0.10519671802440475,0.032934581652708704,False
EX14_UNIQUE_FEASIBLE_10BP,140,2025-10-28,2025-10-29,2025-10-30,1,9.0,1.5064724,1.5276761,0.014075067024128751,0.012048943014090652,0.0020261240100380995,True,False,False,0.09066949977402672,0.018656773276670813,-0.020531955810329686,0.04171354347509835,0.10128016685549965,-0.03179225474624161,True
EX14_UNIQUE_FEASIBLE_10BP,141,2025-10-30,2025-10-31,2025-11-06,4,1.0,1.4923366,1.4408419,-0.03450608930987831,-0.036435148072495926,0.0019290587626176192,False,True,False,0.07564025913170229,0.0036275326343463837,-0.01222074854943454,0.050437944724792114,0.030748091326649175,0.006674971629695546,False
EX14_UNIQUE_FEASIBLE_10BP,142,2025-11-11,2025-11-12,2025-11-13,1,4.0,1.4145897,1.4145897,0.0,-0.0019980019980018193,0.0019980019980018193,True,False,False,0.1295775846612823,0.0575648581639264,-0.017215350993470636,0.04771156933426281,0.1229182229781233,-0.02383685665763316,True
EX14_UNIQUE_FEASIBLE_10BP,143,2025-11-24,2025-11-25,2025-12-01,4,8.0,1.3398719,1.3641047,0.018085908063300682,0.016051770384852615,0.002034137678448067,False,False,False,0.0735813803991042,0.0015686539017482903,-0.09170437762364954,-0.032989142225404576,0.1488812751978235,0.04939362505033481,False
EX14_UNIQUE_FEASIBLE_10BP,144,2025-12-01,2025-12-02,2025-12-03,1,1.0,1.3681435,1.3550174,-0.00959409594095939,-0.011572928916102398,0.001978832975143008,True,True,False,0.11501436795266815,0.04300164145531224,0.05171984610449721,-0.04880211949047453,0.09848502160997874,0.013611619728666719,False
EX14_UNIQUE_FEASIBLE_10BP,145,2025-12-11,2025-12-12,2025-12-15,1,7.0,1.3630950000000002,1.3742017,0.008148148148148016,0.006133866133866128,0.0020142820142818874,True,False,False,0.07770621352025063,0.005693487022894725,-0.043119682523009344,0.050983219802897974,0.06619036853635865,0.003652307704003337,False
EX14_UNIQUE_FEASIBLE_10BP,146,2025-12-26,2025-12-29,2026-02-02,23,10.0,1.3863181,1.5387828,0.10997815003641653,0.10776041147490534,0.0022177385615111955,False,False,True,0.09808538333602296,0.026072656838667052,0.015893253909918754,0.009542313866852559,0.09586611580974208,-0.023216300250490422,True
EX14_UNIQUE_FEASIBLE_10BP,147,2026-03-03,2026-03-04,2026-03-05,1,16.0,1.4166091,1.4600262,0.03064861012116893,0.028589372138908997,0.0020592379822599316,True,False,False,0.22018096478693408,0.14816823828957817,0.07928147037672838,0.06788674722417966,0.004612068570975041,0.068400678615051,False
EX14_UNIQUE_FEASIBLE_10BP,148,2026-03-17,2026-03-18,2026-03-19,1,9.0,1.4004539,1.3903569,-0.007209805335255948,-0.009193402127792849,0.0019835967925369014,True,False,False,0.16664453370222423,0.09463180720486833,0.025928698136538843,0.06516037183365035,0.0646677882011513,0.010887675530883757,False
EX14_UNIQUE_FEASIBLE_10BP,149,2026-04-01,2026-04-02,2026-04-07,2,10.0,1.3307846,1.3004936,-0.022761760242792195,-0.024714284198350978,0.0019525239555587826,True,False,False,0.10050726424585174,0.028494537748495835,-0.04418287094695834,-0.033534417303510436,0.17125263846924943,0.006971914027071082,False
EX14_UNIQUE_FEASIBLE_10BP,150,2026-04-08,2026-04-09,2026-04-23,10,2.0,1.3792502000000002,1.5105112,0.09516837481698381,0.09298022621595092,0.002188148601032891,False,True,True,0.11030486077430153,0.038292134276945625,0.04936243074518594,-0.06243399644312105,0.07357433363881873,0.049802092833417896,False
EX14_UNIQUE_FEASIBLE_10BP,151,2026-04-23,2026-04-24,2026-04-30,4,1.0,1.4812299000000002,1.5549380000000002,0.04976141785957733,0.04766399244926878,0.002097425410308551,False,True,False,0.33575687503770446,0.26374414854034856,0.07658652366415022,0.05207376995910969,0.17849778752429374,0.02859879389015081,False
EX14_UNIQUE_FEASIBLE_10BP,152,2026-05-06,2026-05-07,2026-05-19,8,2.0,1.71649,1.7488004,0.018823529411764683,0.01678791796438861,0.0020356114473760734,False,True,False,0.34920034626875823,0.2771876197714023,0.10706261287106739,0.06516037183365035,0.16292497228414463,0.014052389279895876,False
EX14_UNIQUE_FEASIBLE_10BP,153,2026-05-21,2026-05-22,2026-05-29,5,3.0,1.8305861,1.9022748,0.03916161059018197,0.03708536361597603,0.002076246974205942,False,True,False,0.3718365462437777,0.2998238197464218,0.09711964732154306,0.06843202230228551,0.18615791932613004,0.02012695729381909,False
EX14_UNIQUE_FEASIBLE_10BP,154,2026-05-29,2026-06-01,2026-06-03,2,1.0,1.8043339,1.7447616,-0.033016228315612794,-0.0349482638234736,0.0019320355078608076,True,True,False,0.24686994989853314,0.17485722340117724,0.06525685250216785,0.061343446286909326,0.08404341902114473,0.03622623208831124,False
EX14_UNIQUE_FEASIBLE_10BP,155,2026-06-05,2026-06-08,2026-06-09,1,3.0,1.6609565000000002,1.6811505000000002,0.012158054711246313,0.01013576089563939,0.0020222938156069237,True,True,False,0.1090148853402704,0.037002158842914495,0.022503422965025967,0.06406982167743863,-0.004819926293234848,0.027261566991040626,False
EX14_UNIQUE_FEASIBLE_10BP,156,2026-06-12,2026-06-15,2026-06-18,3,4.0,1.7397131,1.8941972,0.08879860708067322,0.08662318528830437,0.002175421792368848,True,False,False,0.1516734140622997,0.0796606875649438,-0.10319129417295991,0.06734147214607379,0.18637231486701045,0.001150921222175364,False
EX14_UNIQUE_FEASIBLE_10BP,157,2026-06-22,2026-06-23,2026-06-25,2,2.0,1.9901187,2.069885,0.04008117706747849,0.0380030927976136,0.0020780842698648883,True,True,False,0.20384300162525568,0.13183027512789977,0.04473524913408047,-0.05589069550585072,0.20249892890136728,0.012499519095658669,False
EX14_UNIQUE_FEASIBLE_10BP,158,2026-06-26,2026-06-29,2026-07-06,5,2.0,2.0991663000000003,2.0850305,-0.006734006734006925,-0.008718554173099746,0.001984547439092821,False,True,False,0.13921228816148837,0.06719956166413246,0.057414729346478205,-0.0008179126171587881,0.023593062797765938,0.059022408634403015,False
EX14_UNIQUE_FEASIBLE_10BP,159,2026-07-10,2026-07-13,2026-07-15,2,5.0,2.1052245,2.0941178,-0.005275779376498813,-0.007263240356765399,0.0019874609802665866,True,False,False,0.21479699958231485,0.14278427308495895,-0.0634978964872005,0.06843202230228551,0.1581330290097112,0.0517298447575186,False
EX14_UNIQUE_FEASIBLE_10BP,160,2026-07-22,2026-07-23,2026-07-24,1,6.0,1.9224688,1.8083727,-0.05934873949579833,-0.06122816259370867,0.0018794230979103377,True,False,False,0.11623020617487138,0.04421747967751548,-0.08066584029506012,0.062433996443121045,0.08726081752980583,0.04720123249700463,False
EX14_UNIQUE_FEASIBLE_10BP,161,2026-07-31,2026-08-03,2026-08-07,4,6.0,1.6569177000000002,1.746781,0.05423522242535017,0.052128858344580475,0.002106364080769696,False,False,False,0.22471697573203317,0.15270424923467726,-0.06442470258963218,0.06734147214607379,0.2060451912376971,0.015755014937894437,False
EX14_UNIQUE_FEASIBLE_10BP,162,2026-08-10,2026-08-11,2026-08-13,2,2.0,1.7700041,1.8144309,0.02509982886480322,0.023051677358580047,0.0020481515062231725,True,True,False,0.09800071127681459,0.025987984779458684,0.011957168501579032,-0.02808166652245183,0.09097351258348908,0.023151696714198308,False
EX14_UNIQUE_FEASIBLE_10BP,163,2026-08-13,2026-08-14,2026-08-18,2,1.0,1.7891884,1.8467413,0.03216704288939054,0.03010477107542564,0.0020622718139649,True,True,False,0.13513907075707196,0.06312634425971606,0.017774578081645592,0.06625092198986207,0.04747973588805103,0.0036338347975132385,False
EX14_UNIQUE_FEASIBLE_10BP,164,2026-08-28,2026-08-31,2026-09-01,1,9.0,1.6811505000000002,1.7356743,0.03243243243243232,0.03036963036963014,0.0020628020628021826,True,False,True,0.09341044171060114,0.02139771521324524,-0.06368752522964462,0.054800145349639,0.06621798520629628,0.03607983638431048,False
