trial_id,annualized_sharpe
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00791,1.1608540766231004
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00792,1.2222313966920473
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00793,1.386649582896754
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00797,1.2290095200895335
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00798,1.2358599339680583
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00802,1.2245388250844813
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00803,1.107661807012585
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00804,1.1267756683270604
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00809,1.0929306486087071
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00810,1.2316750267837404
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00815,1.1954176677928745
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00819,1.290709781410882
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00829,1.1449341483789361
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00830,1.1937068742476422
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00832,1.2241283524024034
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00840,1.1913411615654312
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00841,1.307036045507138
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00844,1.1976840311554084
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00846,1.2056681459066343
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00847,1.3191622824858962
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00858,1.1538422354469788
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00860,1.1897049991744377
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00863,1.227463814005051
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00869,1.1990747268423645
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00875,1.3463207255499579
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00876,1.1977160114599352
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00877,1.2881481151918424
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00887,1.2390987437126275
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00889,1.2831632165140485
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00891,1.3551506210912028
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00895,1.3428592955567662
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00896,1.2490075064421722
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00897,1.3289718627731364
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00899,1.4486643827258627
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00901,1.1325841820885594
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00906,1.2759405967569457
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00909,1.1814287634009626
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00911,1.225630984566162
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00915,1.174183727177242
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00916,1.3184632117808166
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00926,1.1955461621601455
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00929,1.395455627929195
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00935,1.2772583776989885
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00939,1.213319977492617
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00940,1.335385874782699
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00942,1.2402590229147479
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00944,1.2150178999985417
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00946,1.1780419332440493
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00949,1.3524643749628193
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00957,1.2965320991858975
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00966,1.2891861571386227
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00968,1.349050428952434
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00969,1.2283575760246568
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00972,1.3136427269878272
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00973,1.3495084382819433
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00974,1.2371135607687578
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00979,1.2026384111475092
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00980,1.1500952882554365
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00981,1.1770358934907488
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00986,1.3713260696097747
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00989,1.278761850394118
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00994,1.196052648676283
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00995,1.2168571661532142
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-00997,1.332276659415517
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01000,1.161417726305154
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01005,1.1990741031535719
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01008,1.1476143215940933
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01011,1.2103646887291626
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01012,1.2543195954882145
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01015,1.2414343961375
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01016,1.2683017971817936
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01027,1.3799231570456265
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01029,1.3811943516629162
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01037,1.3747823748008408
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01045,1.3263021785603177
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01047,1.2615769855643786
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01068,1.3973028402220815
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01069,1.259080199436855
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01077,1.142038696260096
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01078,1.1925997772647696
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01079,1.2057137829408477
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01081,1.2161529611777586
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01090,1.2116809729193485
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01092,1.3353549731453216
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01093,1.292705581147922
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01096,1.2518087772357782
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01097,1.1628346125809097
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01109,1.190301107711806
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01111,1.3809471411607415
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01114,1.1821900279953532
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01119,1.1760543372628172
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01123,1.3075750405198263
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01124,1.2022406043607397
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01132,1.1820198648677744
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01135,1.3303302714969674
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01138,1.3335298434575744
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01139,1.233164015649315
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01142,1.3316058927307572
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01149,1.3119930808295122
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01154,1.252223117822587
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01157,1.1897917071518835
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01161,1.2458779010842298
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01164,1.282137059137303
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01167,1.2516849386795474
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01171,1.22025487585606
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01172,1.2276611776241153
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01173,1.2385717784270571
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01175,1.2935967260104428
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01177,1.2494967135335313
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01180,1.279951126662515
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01182,1.2142625585323803
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01186,1.195157911452691
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01194,1.208122966928566
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01201,1.323507329278302
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01202,1.3409333493462385
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01209,1.1881080460266742
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01211,1.2724598317320142
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01215,1.1784972131463303
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01222,1.3057510060552946
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01224,1.2335096915742565
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01225,1.1809048210876438
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01228,1.3636565074398834
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01229,1.2809298992676432
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01237,1.293086360950103
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01238,1.2165583531035944
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01242,1.2214621951324383
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01243,1.275814620354732
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01247,1.1351228493007106
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01251,1.0884552552149052
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01256,1.1890013064873455
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01258,1.21584847252544
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01262,1.3276639512352975
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01263,1.3162804363646425
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01266,1.3223022922919747
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01272,1.2510021672232283
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01275,1.2534367139991167
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01278,1.3340058785484032
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01279,1.2396692134950156
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01281,1.3690948614263108
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01283,1.2438478068666745
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01285,1.4120376998421091
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01288,1.184249424467186
