signal_date,entry_date,exit_date,entry_price,exit_price,net_return,baseline_entry_before_exit,path_id,factor_name,direction,holding_sessions
2025-06-20,2025-06-23,2025-06-30,0.979,1.016,0.0367563919776579,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-09-08,2025-09-09,2025-09-16,1.28,1.379,0.07626694465267359,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-10-14,2025-10-15,2025-10-22,1.442,1.416,-0.019011991923594374,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-10-23,2025-10-24,2025-10-31,1.445,1.478,0.021815044035075948,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-11-05,2025-11-06,2025-11-13,1.427,1.401,-0.019201331359547824,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-11-14,2025-11-17,2025-11-24,1.383,1.313,-0.051563516867740966,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2025-11-28,2025-12-01,2025-12-08,1.351,1.352,-0.0002600476223765247,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-02-02,2026-02-03,2026-02-10,1.499,1.49,-0.006997501916153337,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-02-11,2026-02-12,2026-02-27,1.488,1.501,0.0077283266968666275,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-03-06,2026-03-09,2026-03-16,1.412,1.398,-0.010904604355046144,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-03-16,2026-03-17,2026-03-24,1.417,1.308,-0.07784569253834617,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-03-26,2026-03-27,2026-04-03,1.296,1.292,-0.004082835125647,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-06-01,2026-06-02,2026-06-09,1.705,1.665,-0.024436462120845714,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-06-12,2026-06-15,2026-06-23,1.723,1.971,0.14279163378264448,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-07-13,2026-07-14,2026-07-21,2.028,1.78,-0.12316524183667532,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-07-23,2026-07-24,2026-07-31,1.791,1.733,-0.03335127522782422,False,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2026-08-14,2026-08-17,2026-08-24,1.758,1.693,-0.037936378795812464,True,P005,raw__30m__cxt_bi_status_V230101,REVERSAL,5
2021-02-19,2021-02-22,2021-03-08,1.455,1.363,-0.06416654215847406,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-03-08,2021-03-09,2021-03-23,1.304,1.269,-0.02781316397016209,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-03-24,2021-03-25,2021-04-09,1.244,1.317,0.05762351942999566,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-06-16,2021-06-17,2021-07-01,1.441,1.627,0.12794851706693522,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-07-06,2021-07-07,2021-07-21,1.557,1.573,0.009266400839400557,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-07-22,2021-07-23,2021-08-06,1.621,1.657,0.02118681559898672,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-08-10,2021-08-11,2021-08-25,1.63,1.618,-0.00835410515601076,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-09-08,2021-09-09,2021-09-27,1.444,1.42,-0.017603386672314758,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-09-27,2021-09-28,2021-10-19,1.411,1.385,-0.019407730578367866,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-10-27,2021-10-28,2021-11-11,1.391,1.448,0.03993725638977774,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2021-12-23,2021-12-24,2022-01-10,1.415,1.353,-0.044771960309597736,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-01-25,2022-01-26,2022-02-16,1.314,1.239,-0.05802007671963094,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-02-18,2022-02-21,2022-03-07,1.24,1.23,-0.009055955893021106,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-03-07,2022-03-08,2022-03-22,1.203,1.178,-0.02176010913911286,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-04-15,2022-04-18,2022-05-05,0.995,0.972,-0.02409197411344577,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-07-19,2022-07-20,2022-08-03,1.097,1.137,0.035427136021779715,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-08-31,2022-09-01,2022-09-16,1.064,1.027,-0.03573917928253911,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-09-19,2022-09-20,2022-10-11,1.008,0.924,-0.08424954189571854,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-10-14,2022-10-17,2022-10-31,0.97,1.025,0.05564485798337948,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-11-21,2022-11-22,2022-12-06,1.061,1.034,-0.026421756134185292,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2022-12-07,2022-12-08,2022-12-22,1.026,0.968,-0.05747321271138306,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-01-11,2023-01-12,2023-02-02,0.997,1.059,0.06112490394722414,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-02-17,2023-02-20,2023-03-06,1.01,1.024,0.01284803142982982,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-03-07,2023-03-08,2023-03-22,1.012,1.053,0.03947384015502142,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-04-21,2023-04-24,2023-05-11,1.136,1.054,-0.07311045181634512,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-05-12,2023-05-15,2023-05-29,1.036,1.068,0.029857658043564994,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-06-06,2023-06-07,2023-06-21,1.052,1.074,0.019892145182161647,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-07-05,2023-07-06,2023-07-20,1.029,0.999,-0.030124879251336334,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-07-27,2023-07-28,2023-08-11,0.975,0.982,0.006172811030382475,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-08-21,2023-08-22,2023-09-05,0.919,0.963,0.046830773949260385,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-09-12,2023-09-13,2023-09-27,0.921,0.896,-0.028116777658944714,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-10-19,2023-10-20,2023-11-03,0.888,0.883,-0.006624503063783371,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2023-11-21,2023-11-22,2023-12-06,0.905,0.866,-0.04405035051535,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-01-15,2024-01-16,2024-01-30,0.791,0.736,-0.07046224043477622,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-03-20,2024-03-21,2024-04-08,0.838,0.774,-0.07729548113771256,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-04-16,2024-04-17,2024-05-06,0.753,0.799,0.06002841872556419,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-05-13,2024-05-14,2024-05-28,0.782,0.753,-0.03804683336081316,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-05-29,2024-05-30,2024-06-14,0.75,0.775,0.03230051640846243,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-06-28,2024-07-01,2024-07-15,0.73,0.734,0.004474475091221564,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-08-08,2024-08-09,2024-08-23,0.733,0.702,-0.04324918032116265,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-09-02,2024-09-03,2024-09-19,0.686,0.666,-0.030124879251336334,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-10-30,2024-10-31,2024-11-14,0.981,1.081,0.1008354130783744,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2024-11-22,2024-11-25,2024-12-09,0.995,1.038,0.04217338566897477,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-01-13,2025-01-14,2025-02-05,0.98,1.007,0.026523982906505816,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-03-13,2025-03-14,2025-03-28,1.095,1.062,-0.03110636462590588,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-03-31,2025-04-01,2025-04-16,1.051,1.035,-0.016207880835985344,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-04-23,2025-04-24,2025-05-13,1.036,1.041,0.00382193073347481,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-05-21,2025-05-22,2025-06-06,1.018,1.023,0.0039071819689369125,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-06-10,2025-06-11,2025-06-25,1.007,1.005,-0.0029836124638771278,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-09-08,2025-09-09,2025-09-23,1.28,1.446,0.1285583770614691,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-10-14,2025-10-15,2025-10-29,1.442,1.492,0.03363990681496998,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-11-05,2025-11-06,2025-11-20,1.427,1.383,-0.0318025990508598,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2025-11-28,2025-12-01,2025-12-15,1.351,1.361,0.006395026025107553,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-02-02,2026-02-03,2026-02-25,1.499,1.498,-0.0016659448794614784,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-03-06,2026-03-09,2026-03-23,1.412,1.32,-0.06609018436957137,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-03-26,2026-03-27,2026-04-13,1.296,1.384,0.0668338670171087,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-06-01,2026-06-02,2026-06-16,1.705,1.794,0.05114773991303467,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-07-13,2026-07-14,2026-07-28,2.028,1.8,-0.11331316590225593,False,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-07-28,2026-07-29,2026-08-12,1.733,1.756,0.012259017634864033,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-08-14,2026-08-17,2026-08-31,1.758,1.665,-0.053847649554062516,True,P006,raw__30m__cxt_bi_status_V230101,REVERSAL,10
2026-08-18,2026-08-19,2026-08-24,1.793,1.693,-0.05671620408423772,True,P007,raw__30m__cxt_third_buy_V230228__di_1,CONTINUATION,3
2026-08-18,2026-08-19,2026-08-26,1.793,1.644,-0.08401738896307553,True,P008,raw__30m__cxt_third_buy_V230228__di_1,CONTINUATION,5
2026-08-18,2026-08-19,2026-09-02,1.793,1.661,-0.0745455493112338,True,P009,raw__30m__cxt_third_buy_V230228__di_1,CONTINUATION,10
2021-01-07,2021-01-08,2021-01-13,1.412,1.436,0.015980678216132915,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-02-04,2021-02-05,2021-02-10,1.426,1.457,0.02071790191860612,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-02-19,2021-02-22,2021-02-25,1.455,1.401,-0.03807580745709627,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-03-24,2021-03-25,2021-03-30,1.244,1.272,0.021486041545144108,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-07-14,2021-07-15,2021-07-20,1.589,1.547,-0.027404799802741686,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-07-26,2021-07-27,2021-07-30,1.592,1.626,0.020335937558858763,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-10-08,2021-10-11,2021-10-14,1.405,1.378,-0.020197374622297315,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-12-15,2021-12-16,2021-12-21,1.463,1.407,-0.03923875382882713,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2022-03-25,2022-03-28,2022-03-31,1.13,1.138,0.0060730696598603195,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2022-11-22,2022-11-23,2022-11-28,1.044,1.02,-0.023965028979762937,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2023-02-28,2023-03-01,2023-03-06,1.014,1.024,0.00885257568454434,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2023-04-24,2023-04-25,2023-04-28,1.119,1.089,-0.027782355471058007,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2023-06-06,2023-06-07,2023-06-12,1.052,1.053,-4.988000296435313e-05,True,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2023-08-08,2023-08-09,2023-08-14,0.988,0.952,-0.037400328175992925,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2024-03-20,2024-03-21,2024-03-26,0.838,0.799,-0.04749236360340103,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2024-08-12,2024-08-13,2024-08-16,0.727,0.726,-0.0023736412399026907,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2025-06-10,2025-06-11,2025-06-16,1.007,0.995,-0.012904173533888286,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2025-10-17,2025-10-20,2025-10-23,1.408,1.42,0.007514708554813732,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2025-11-05,2025-11-06,2025-11-11,1.427,1.439,0.007401344877666416,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2025-11-14,2025-11-17,2025-11-20,1.383,1.383,-0.0009995002498748295,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2026-07-13,2026-07-14,2026-07-17,2.028,1.862,-0.08277173050555575,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2026-07-28,2026-07-29,2026-08-03,1.733,1.641,-0.05403357178883139,False,P013,raw__daily__cxt_bi_status_V230101,CONTINUATION,3
2021-01-07,2021-01-08,2021-01-15,1.412,1.48,0.047111005403813744,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-02-04,2021-02-05,2021-02-19,1.426,1.455,0.019316779198058853,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-02-19,2021-02-22,2021-03-01,1.455,1.361,-0.06553973872170438,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-03-24,2021-03-25,2021-04-01,1.244,1.273,0.022289096609251713,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-07-14,2021-07-15,2021-07-22,1.589,1.6,0.005916173442542583,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-07-26,2021-07-27,2021-08-03,1.592,1.634,0.025356040572678484,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-10-08,2021-10-11,2021-10-18,1.405,1.398,-0.005976726939021515,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-12-15,2021-12-16,2021-12-23,1.463,1.414,-0.03445884713145819,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2022-03-25,2022-03-28,2022-04-06,1.13,1.118,-0.011608355114477886,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2022-11-22,2022-11-23,2022-11-30,1.044,1.031,-0.013439161645230957,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2023-02-28,2023-03-01,2023-03-08,1.014,1.012,-0.002969915436758841,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2023-04-24,2023-04-25,2023-05-05,1.119,1.087,-0.029567879152470278,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2023-06-06,2023-06-07,2023-06-14,1.052,1.062,0.008496702219232821,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2023-08-08,2023-08-09,2023-08-16,0.988,0.938,-0.051556205702816604,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2024-03-20,2024-03-21,2024-03-28,0.838,0.77,-0.08206397994320247,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2024-08-12,2024-08-13,2024-08-20,0.727,0.723,-0.006496064209985719,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2025-06-10,2025-06-11,2025-06-18,1.007,0.987,-0.020840622389897256,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2025-10-17,2025-10-20,2025-10-27,1.408,1.513,0.07349982679115019,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2025-11-05,2025-11-06,2025-11-13,1.427,1.401,-0.019201331359547824,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2025-11-14,2025-11-17,2025-11-24,1.383,1.313,-0.051563516867740966,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2026-07-13,2026-07-14,2026-07-21,2.028,1.78,-0.12316524183667532,False,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2026-07-28,2026-07-29,2026-08-05,1.733,1.649,-0.049421913394139594,True,P014,raw__daily__cxt_bi_status_V230101,CONTINUATION,5
2021-01-07,2021-01-08,2021-01-22,1.412,1.508,0.06692121361415637,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-02-04,2021-02-05,2021-02-26,1.426,1.367,-0.04233262050601605,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-03-24,2021-03-25,2021-04-09,1.244,1.317,0.05762351942999566,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-07-14,2021-07-15,2021-07-29,1.589,1.588,-0.0016281978582763923,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-10-08,2021-10-11,2021-10-25,1.405,1.405,-0.0009995002498748295,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-12-15,2021-12-16,2021-12-30,1.463,1.393,-0.048798567223565126,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2022-03-25,2022-03-28,2022-04-13,1.13,1.014,-0.10355176394103816,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2022-11-22,2022-11-23,2022-12-07,1.044,1.029,-0.015352955706054994,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2023-02-28,2023-03-01,2023-03-15,1.014,1.035,0.019689859212405514,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2023-04-24,2023-04-25,2023-05-12,1.119,1.053,-0.05992178173647755,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2023-06-06,2023-06-07,2023-06-21,1.052,1.074,0.019892145182161647,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2023-08-08,2023-08-09,2023-08-23,0.988,0.92,-0.06975661966587543,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2024-03-20,2024-03-21,2024-04-08,0.838,0.774,-0.07729548113771256,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2024-08-12,2024-08-13,2024-08-27,0.727,0.699,-0.03947544797065017,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2025-06-10,2025-06-11,2025-06-25,1.007,1.005,-0.0029836124638771278,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2025-10-17,2025-10-20,2025-11-03,1.408,1.428,0.013190847757939439,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2025-11-05,2025-11-06,2025-11-20,1.427,1.383,-0.0318025990508598,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2026-07-13,2026-07-14,2026-07-28,2.028,1.8,-0.11331316590225593,False,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2026-07-28,2026-07-29,2026-08-12,1.733,1.756,0.012259017634864033,True,P015,raw__daily__cxt_bi_status_V230101,CONTINUATION,10
2021-02-03,2021-02-04,2021-02-09,1.435,1.412,-0.01701135494970285,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-03-01,2021-03-02,2021-03-05,1.394,1.348,-0.03396508345540261,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-04-15,2021-04-16,2021-04-21,1.292,1.311,0.013691683569979851,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-05-12,2021-05-13,2021-05-18,1.288,1.356,0.05174276215929319,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-07-21,2021-07-22,2021-07-27,1.6,1.592,-0.005994502748625674,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-07-27,2021-07-28,2021-08-02,1.568,1.622,0.03340485369560131,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-08-16,2021-08-17,2021-08-20,1.587,1.571,-0.011071338936706643,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-09-01,2021-09-02,2021-09-07,1.463,1.466,0.0010490311918545103,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-10-12,2021-10-13,2021-10-18,1.358,1.398,0.028426140390776622,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2022-03-10,2022-03-11,2022-03-16,1.172,1.148,-0.02145684836762496,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2022-04-06,2022-04-07,2022-04-12,1.086,1.022,-0.059872457877874985,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2022-11-23,2022-11-24,2022-11-29,1.046,1.023,-0.022966050435585417,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-02-08,2023-02-09,2023-02-14,1.032,1.051,0.017392950811415897,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-04-28,2023-05-04,2023-05-09,1.104,1.082,-0.020907118904315736,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-08-15,2023-08-16,2023-08-21,0.938,0.924,-0.015909955470025938,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-09-11,2023-09-12,2023-09-15,0.927,0.904,-0.025785920416275032,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-10-25,2023-10-26,2023-10-31,0.864,0.898,0.03831301941621801,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2023-11-24,2023-11-27,2023-11-30,0.883,0.884,0.00013187064451924968,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-03-25,2024-03-26,2024-03-29,0.799,0.779,-0.026005770581542742,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-05-16,2024-05-17,2024-05-22,0.763,0.766,0.0029284178356432378,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-06-25,2024-06-26,2024-07-01,0.734,0.73,-0.006443644662682213,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-08-20,2024-08-21,2024-08-26,0.71,0.704,-0.009441757994242184,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-11-20,2024-11-21,2024-11-26,1.026,0.978,-0.047736365735260966,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2024-12-19,2024-12-20,2024-12-25,1.013,1.042,0.027599724323425834,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-03-11,2025-03-12,2025-03-17,1.133,1.12,-0.0124619949513326,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-04-24,2025-04-25,2025-04-30,1.027,1.025,-0.0029449734723677734,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-05-19,2025-05-20,2025-05-23,1.019,1.012,-0.007862114085253502,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-06-19,2025-06-20,2025-06-25,0.988,1.005,0.016189779604125043,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-09-09,2025-09-10,2025-09-15,1.279,1.396,0.09038678471553929,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-10-16,2025-10-17,2025-10-22,1.435,1.416,-0.01422668456712406,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-11-04,2025-11-05,2025-11-10,1.387,1.445,0.04077557472165161,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2025-11-17,2025-11-18,2025-11-21,1.373,1.332,-0.030831270453629545,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2026-03-05,2026-03-06,2026-03-11,1.426,1.449,0.015113411036417279,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2026-06-03,2026-06-04,2026-06-09,1.737,1.665,-0.04240884738977657,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2026-07-20,2026-07-21,2026-07-24,1.78,1.791,0.005174098344086442,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2026-07-29,2026-07-30,2026-08-04,1.69,1.6,-0.054200710295739585,True,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2026-08-26,2026-08-27,2026-09-01,1.679,1.719,0.022800392537501546,False,P016,raw__daily__cxt_bi_status_V230101,REVERSAL,3
2021-02-03,2021-02-04,2021-02-18,1.435,1.48,0.03032804155413582,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-03-01,2021-03-02,2021-03-09,1.394,1.304,-0.06549738043460318,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-04-15,2021-04-16,2021-04-23,1.292,1.329,0.027609647188789666,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-05-12,2021-05-13,2021-05-20,1.288,1.352,0.04864027613522448,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-07-21,2021-07-22,2021-07-29,1.6,1.588,-0.008492003998000874,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-08-16,2021-08-17,2021-08-24,1.587,1.605,0.010331318272810863,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-09-01,2021-09-02,2021-09-09,1.463,1.444,-0.013973532714162351,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2021-10-12,2021-10-13,2021-10-20,1.358,1.401,0.03063306343882566,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2022-03-10,2022-03-11,2022-03-18,1.172,1.169,-0.0035566687645937067,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2022-04-06,2022-04-07,2022-04-14,1.086,1.001,-0.07919014709956274,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2022-11-23,2022-11-24,2022-12-01,1.046,1.036,-0.010550174243662225,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2023-02-08,2023-02-09,2023-02-16,1.032,1.048,0.014488879591212145,True,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
2023-04-28,2023-05-04,2023-05-11,1.104,1.054,-0.04624408810087699,False,P017,raw__daily__cxt_bi_status_V230101,REVERSAL,5
