date,R1102,S001-v1,R0539,R1319
2023-01-12,-0.0015014257738358294,-0.0020038318282340484,-0.0015014482693785913,-0.0020038560819130025
2023-01-13,0.0035141137251115673,0.004015710464910782,0.0035141664555011776,0.004015759167256716
2023-01-16,0.01799901299990836,-0.0014993684310341537,0.017999282135013672,0.017998638056879956
2023-01-17,0.009822653596832653,0.0,0.009822797875796985,0.009822452595830145
2023-01-18,0.0029181322765474693,0.0,0.002918174722275735,0.0029180731436246887
2023-01-19,0.01745784934563077,0.01991803373490586,0.01745810254012392,0.017457496609735834
2023-01-20,0.004766195080344149,0.004766438882812585,0.004766263019288397,0.004766100431687903
2023-01-30,0.0018974344892097594,0.0018975310871698348,0.0018974614075777385,0.0018973969880711206
2023-01-31,-0.0056815231496542,-0.005681811846898199,-0.005681603599170915,-0.005681411071957632
2023-02-01,0.0028569936503901605,0.0028571396533796367,0.0028570343361526973,0.0028569369693081104
2023-02-02,0.003798472654930496,0.0037986662179589903,0.003798526593964624,0.0037983975101398837
2023-02-03,0.003784098858891527,0.003784290959730985,0.003784152390473805,0.0037840242817299696
2023-02-06,-0.013194417027702077,-0.013195084320751005,-0.013194602978256587,-0.013194157971912035
2023-02-07,-0.0038202392665144247,-0.003820435054327276,-0.003820293825503973,-0.0038201632580513456
2023-02-08,-0.006711056558183159,-0.006711401819848084,-0.006711152770121576,-0.006710922521233176
2023-02-09,-0.004358842641891902,0.026061746443351907,-0.004358905553921155,-0.004358754996483416
2023-02-10,-0.011793497060203051,-0.012229525494967253,-0.011793199035960877,-0.011793076579056594
2023-02-13,0.0,0.0,0.0,0.0
2023-02-14,-0.001904755171358019,-0.0019047597689200169,-0.001904706463356387,-0.0019046864494524085
2023-02-15,0.0009541950937181909,0.0009541974012812204,0.0009541706466760225,0.000954160601494225
2023-02-16,-0.018112423994537052,-0.01811246775468789,-0.018111960385891912,-0.01811176989114227
2023-02-17,-0.018446535466130065,-0.002440773909001437,-0.018446054596011008,-0.01844585700872947
2023-02-20,-0.0014886196582971634,0.0,-0.001488580123223171,-0.0014885638784576383
2023-02-21,0.0,0.0,0.0,0.0
2023-02-22,-0.0004997429749511451,0.0,0.0,0.0
2023-02-23,0.003948610802463781,0.0,0.0,0.0
2023-02-24,-0.0019665402989638148,0.0,-0.002465215935217313,0.0
2023-02-27,-0.003940830399720374,0.0,-0.0039406948274758324,0.0
2023-02-28,0.0014772290596813953,0.0,0.003956285340653842,0.0
2023-03-01,0.0,0.0,0.002955521120606708,0.0
2023-03-02,-0.006390169657708555,-0.0063901931477233775,-0.005893623512445378,-0.0063905341353091005
2023-03-03,0.011856690506116818,0.011856734371155087,0.011857128476067569,0.01185737112848484
2023-03-06,0.006835358070099051,0.006835383061883915,0.006835607600178761,0.00683574584947233
2023-03-07,-0.015517607187281901,-0.015517663538367477,-0.015518169823678263,-0.015518481545833906
2023-03-08,-0.003453891811308396,-0.0034539045515695754,-0.0034540190162822837,-0.003454089492782253
2023-03-09,0.0,0.0,0.0,0.0
2023-03-10,-0.0004997399997502816,-0.0004997159879019941,-0.0004997113559728206,0.0
2023-03-13,0.004921160085483045,0.004920923512008679,0.004920877876556373,0.0
2023-03-14,0.012732358249046838,0.012731749167396167,0.012731631674407717,0.0
2023-03-15,-0.004835493627837639,-0.004835265218919638,-0.004835221158380976,0.0
2023-03-16,-0.014576967718025746,-0.014576275816234219,-0.014576142347026644,-0.010259624682901425
2023-03-17,0.004428411040634295,0.004428197735075301,0.004428156588050403,0.02268050239450181
2023-03-20,0.009137760233871584,0.009138476916596527,0.00913788375377167,0.009642393665001858
2023-03-21,0.0038200781115389493,0.003820375010484822,0.003820129281949969,0.0038201223425256003
2023-03-22,0.0019027703245015903,0.0019029176462197483,0.0019027957153452402,0.0019027922719914159
2023-03-23,0.02468903665223765,0.024690944566739592,0.02468936548063727,0.024689320886903676
2023-03-24,0.006486893185824627,0.006487382399527508,0.006486977501765745,0.006486966067347444
2023-03-27,-0.007365810983295362,-0.007366362900715129,-0.0073659061062552045,-0.007365893206254914
2023-03-28,-0.01762361328966089,-0.017624943620008104,-0.017623842571972692,-0.017623811478090667
2023-03-29,0.023604969712748725,0.023606783518039576,0.023605282321571774,0.0236052399274429
2023-03-30,0.004612124874574075,0.004612471096939297,0.004612184545987219,0.0046121764537108145
2023-03-31,0.013772852508075584,0.013773881659769449,0.013773029882386378,0.013773005827956597
2023-04-03,0.03985149854533132,0.03985443591803839,0.03985200480198925,0.03985193614653726
2023-04-04,0.0017420100414284878,0.0017421335202578714,0.0017420313230744888,0.00174202843698823
