split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
60,"[0, 2, 3, 4, 9]","[1, 5, 6, 7, 8]",R1494,1.379456165383221,0.8770244104346699,141,1182,0.8814563928873835,2.006294646005664
61,"[0, 2, 3, 5, 6]","[1, 4, 7, 8, 9]",R1508,1.2110422304638602,1.0577458586402937,198,1182,0.8331922099915327,1.6084221683142652
62,"[0, 2, 3, 5, 7]","[1, 4, 6, 8, 9]",R1508,1.5843508748318995,0.9757794721982005,329,1182,0.7222692633361558,0.9557459391075356
63,"[0, 2, 3, 5, 8]","[1, 4, 6, 7, 9]",R1508,1.9324947607210032,0.6355490411318317,184,1182,0.8450465707027942,1.6962671234700428
64,"[0, 2, 3, 5, 9]","[1, 4, 6, 7, 8]",R1511,1.52506360256644,0.7543692027091885,335,1182,0.7171888230313294,0.9305597016753538
65,"[0, 2, 3, 6, 7]","[1, 4, 5, 8, 9]",R1508,1.291373279339063,0.9648845658011088,197,1182,0.834038950042337,1.6145269819415713
66,"[0, 2, 3, 6, 8]","[1, 4, 5, 7, 9]",R1508,1.6109177366240264,0.514005830728084,138,1182,0.8839966130397968,2.0308338426144594
67,"[0, 2, 3, 6, 9]","[1, 4, 5, 7, 8]",R1504,1.4240814658259149,0.6163452004828057,352,1182,0.7027942421676545,0.8606394773247776
68,"[0, 2, 3, 7, 8]","[1, 4, 5, 6, 9]",R1508,2.0036110743044726,0.5496545514029092,191,1182,0.8391193903471634,1.6516904621695019
69,"[0, 2, 3, 7, 9]","[1, 4, 5, 6, 8]",R1508,1.6065451735417935,0.7708992814268685,45,1182,0.9627434377646062,3.2519588598322744
70,"[0, 2, 3, 8, 9]","[1, 4, 5, 6, 7]",R0535,1.951644599713419,-0.36461227673367275,1130,1182,0.04403048264182896,-3.0778438455682346
71,"[0, 2, 4, 5, 6]","[1, 3, 7, 8, 9]",R1508,0.9004638673073375,1.3970077590579777,122,1182,0.8975444538526672,2.170233641509372
72,"[0, 2, 4, 5, 7]","[1, 3, 6, 8, 9]",R1508,1.1025939827928442,1.2362569319590195,241,1182,0.7967823878069432,1.366304216243388
73,"[0, 2, 4, 5, 8]","[1, 3, 6, 7, 9]",R1508,1.5265016187808014,0.9132489393442589,122,1182,0.8975444538526672,2.170233641509372
